"account","description","fund","department","function","object","approved","actual","fiscal_year","account_id"
"1100-430-43000-6102-0000","POSTAGE","OPERATING FUND","PUBLIC SERVICES","PUBLIC SERVICES","POSTAGE","300.00","115.35","2017","1100-430-43000-6102-0000_2017"
"1100-430-43000-6104-0000","CLEANING/SANIT SUPPL","OPERATING FUND","PUBLIC SERVICES","PUBLIC SERVICES","CLEANING/SANIT SUPPL","92000.00","85225.73","2017","1100-430-43000-6104-0000_2017"
"1100-430-43000-6105-0000","FACILITY MAINT SUPP","OPERATING FUND","PUBLIC SERVICES","PUBLIC SERVICES","FACILITY MAINT SUPPLY","62000.00","59475.71","2017","1100-430-43000-6105-0000_2017"
"1100-430-43000-6106-0000","UNIFORMS & CLOTHING","OPERATING FUND","PUBLIC SERVICES","PUBLIC SERVICES","UNIFORMS & CLOTHING","55032.00","53520.13","2017","1100-430-43000-6106-0000_2017"
"1100-430-43000-6125-0000","MINOR EQUIP < $5,000","OPERATING FUND","PUBLIC SERVICES","PUBLIC SERVICES","MINOR EQUIP < $5,000","57050.00","51397.32","2017","1100-430-43000-6125-0000_2017"
"1100-430-43000-6128-0000","ROLLOUT CARTS","OPERATING FUND","PUBLIC SERVICES","PUBLIC SERVICES","ROLLOUT CARTS","97500.00","97500.00","2017","1100-430-43000-6128-0000_2017"
"1100-430-43000-6130-0000","TRAFIC SIGN/POST-NEW","OPERATING FUND","PUBLIC SERVICES","PUBLIC SERVICES","TRAFFIC SIGNS & POSTS-NEW","11300.00","2471.44","2017","1100-430-43000-6130-0000_2017"
"1100-430-43000-6131-0000","TRAFIC SIGN/POST-REPL","OPERATING FUND","PUBLIC SERVICES","PUBLIC SERVICES","TRAFFIC SIGNS & POSTS-REP","21600.00","11998.51","2017","1100-430-43000-6131-0000_2017"
"1100-430-43000-6132-0000","SMALL TOOL/ACCES SUP","OPERATING FUND","PUBLIC SERVICES","PUBLIC SERVICES","SMALL TOOLS/ACCESSORY SUP","10000.00","6612.62","2017","1100-430-43000-6132-0000_2017"
"1100-430-43000-6133-0000","LANDSCAPE/MAIN SUP","OPERATING FUND","PUBLIC SERVICES","PUBLIC SERVICES","LANDSCAPING","271000.00","135819.03","2017","1100-430-43000-6133-0000_2017"
"1100-430-43000-6220-0000","ELECTRICAL UTIL EXP","OPERATING FUND","PUBLIC SERVICES","PUBLIC SERVICES","ELECTRICAL UTIL EXP","82637.00","55822.47","2017","1100-430-43000-6220-0000_2017"
"1100-430-43000-6260-0000","VEHICLE FUEL EXPENSE","OPERATING FUND","PUBLIC SERVICES","PUBLIC SERVICES","VEHICLE FUEL EXPENSE","535635.00","334580.25","2017","1100-430-43000-6260-0000_2017"
"1100-430-43000-7410-0000","EQUIPMENT > $5,000","OPERATING FUND","PUBLIC SERVICES","PUBLIC SERVICES","EQUIPMENT > $5,000","83700.00","77436.65","2017","1100-430-43000-7410-0000_2017"
"1100-430-43000-8130-0000","PUBLIC RELATIONS","OPERATING FUND","PUBLIC SERVICES","PUBLIC SERVICES","PUBLIC RELATIONS","500.00","389.53","2017","1100-430-43000-8130-0000_2017"
"1100-431-43100-1100-0000","SALARIES","OPERATING FUND","TRANSPORTATION DEPARTMENT","ROADS & TRANSPORTATION","SALARIES","573539.00","573504.40","2017","1100-431-43100-1100-0000_2017"
"1100-431-43100-1300-0000","OVERTIME ALLOTMENT","OPERATING FUND","TRANSPORTATION DEPARTMENT","ROADS & TRANSPORTATION","OVERTIME","4000.00","71.59","2017","1100-431-43100-1300-0000_2017"
"1100-431-43100-2100-0000","GROUP HEALTH INS","OPERATING FUND","TRANSPORTATION DEPARTMENT","ROADS & TRANSPORTATION","GROUP HEALTH INS","120000.00","120000.00","2017","1100-431-43100-2100-0000_2017"
"1100-431-43100-2200-0000","SOCIAL SEC MATCH EXP","OPERATING FUND","TRANSPORTATION DEPARTMENT","ROADS & TRANSPORTATION","SOCIAL SEC MATCH EXP","44182.00","43254.31","2017","1100-431-43100-2200-0000_2017"
"1100-431-43100-2300-0000","STATE RETIRE MATCH","OPERATING FUND","TRANSPORTATION DEPARTMENT","ROADS & TRANSPORTATION","STATE RETIRE MATCH","63894.00","66316.33","2017","1100-431-43100-2300-0000_2017"
"1100-431-43100-3300-0000","CONTRAC SERVICES","OPERATING FUND","TRANSPORTATION DEPARTMENT","ROADS & TRANSPORTATION","CONTRACT SERVICES","187575.00","93987.98","2017","1100-431-43100-3300-0000_2017"
"1100-431-43100-4360-0000","TRAFFIC LIGHT MAINT","OPERATING FUND","TRANSPORTATION DEPARTMENT","ROADS & TRANSPORTATION","TRAFFIC LIGHT MAINTENANCE","214400.00","216547.41","2017","1100-431-43100-4360-0000_2017"
"1100-431-43100-5300-0000","TELEPHONE/UTIL EXP","OPERATING FUND","TRANSPORTATION DEPARTMENT","ROADS & TRANSPORTATION","TELEPHONE UTILITIES EXPEN","8000.00","7680.09","2017","1100-431-43100-5300-0000_2017"
"1100-431-43100-5500-0000","PRINTING","OPERATING FUND","TRANSPORTATION DEPARTMENT","ROADS & TRANSPORTATION","PRINTING","6000.00","5996.49","2017","1100-431-43100-5500-0000_2017"
"1100-431-43100-5700-0000","MEMBERSHIP AND DUES","OPERATING FUND","TRANSPORTATION DEPARTMENT","ROADS & TRANSPORTATION","MEMBERSHIP AND DUES","918.00","870.00","2017","1100-431-43100-5700-0000_2017"
"1100-431-43100-5800-0000","TRAVEL EXPENSE","OPERATING FUND","TRANSPORTATION DEPARTMENT","ROADS & TRANSPORTATION","TRAVEL EXPENSE","3700.00","3630.77","2017","1100-431-43100-5800-0000_2017"
"1100-431-43100-5900-0000","EMPLOYEE TRAINING","OPERATING FUND","TRANSPORTATION DEPARTMENT","ROADS & TRANSPORTATION","EMPLOYEE TRAINING","3450.00","3019.00","2017","1100-431-43100-5900-0000_2017"
"1100-431-43100-6100-0000","GENERAL SUPPLIES","OPERATING FUND","TRANSPORTATION DEPARTMENT","ROADS & TRANSPORTATION","GENERAL SUPPLIES","3400.00","3355.36","2017","1100-431-43100-6100-0000_2017"
"1100-431-43100-6102-0000","POSTAGE","OPERATING FUND","TRANSPORTATION DEPARTMENT","ROADS & TRANSPORTATION","POSTAGE","125.00","81.50","2017","1100-431-43100-6102-0000_2017"
"1100-431-43100-6106-0000","UNIFORMS & CLOTHING","OPERATING FUND","TRANSPORTATION DEPARTMENT","ROADS & TRANSPORTATION","UNIFORMS & CLOTHING","500.00","478.59","2017","1100-431-43100-6106-0000_2017"
"1100-431-43100-6125-0000","MINOR EQUIP < $5,000","OPERATING FUND","TRANSPORTATION DEPARTMENT","ROADS & TRANSPORTATION","MINOR EQUIP < $5,000","3227.00","3294.48","2017","1100-431-43100-6125-0000_2017"
"1100-431-43100-6260-0000","VEHICLE FUEL EXPENSE","OPERATING FUND","TRANSPORTATION DEPARTMENT","ROADS & TRANSPORTATION","VEHICLE FUEL EXPENSE","7920.00","7934.13","2017","1100-431-43100-6260-0000_2017"
"1100-450-45100-1100-0000","SALARIES","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","SALARIES","1721834.00","1791015.10","2017","1100-450-45100-1100-0000_2017"
"1100-450-45100-1200-4515","SALARIES & WAGES-TEMPORAR","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","SALARIES & WAGES-TEMPORAR","590204.00","582123.23","2017","1100-450-45100-1200-4515_2017"
"1100-450-45100-1200-4516","SALARIES & WAGES-TEMPORAR","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","SALARIES & WAGES-TEMPORAR","218345.00","218412.77","2017","1100-450-45100-1200-4516_2017"
"1100-450-45100-1200-4517","SALARIES & WAGES-TEMPORAR","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","SALARIES & WAGES-TEMPORAR","245000.00","203415.35","2017","1100-450-45100-1200-4517_2017"
"1100-450-45100-1200-4518","SALARIES & WAGES-TEMPORAR","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","SALARIES & WAGES-TEMPORAR","198348.00","199606.94","2017","1100-450-45100-1200-4518_2017"
"1100-450-45100-1300-0000","OVERTIME ALLOTMENT","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","OVERTIME","39742.00","12380.83","2017","1100-450-45100-1300-0000_2017"
"1100-450-45100-2100-0000","GROUP HEALTH INS","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","GROUP HEALTH INS","600000.00","600000.00","2017","1100-450-45100-2100-0000_2017"
"1100-450-45100-2200-0000","SOCIAL SEC MATCH EXP","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","SOCIAL SEC MATCH EXP","134761.00","131519.30","2017","1100-450-45100-2200-0000_2017"
"1100-450-45100-2200-4515","SOCIAL SEC MATCH EXP","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","SOCIAL SEC MATCH EXP","50271.00","44493.78","2017","1100-450-45100-2200-4515_2017"
"1100-450-45100-2200-4516","SOCIAL SEC MATCH EXP","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","SOCIAL SEC MATCH EXP","16708.00","16711.54","2017","1100-450-45100-2200-4516_2017"
"1100-450-45100-2200-4517","SOCIAL SEC MATCH EXP","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","SOCIAL SEC MATCH EXP","18743.00","15561.17","2017","1100-450-45100-2200-4517_2017"
"1100-450-45100-2200-4518","SOCIAL SEC MATCH EXP","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","SOCIAL SEC MATCH EXP","14074.00","15269.94","2017","1100-450-45100-2200-4518_2017"
"1100-450-45100-2300-0000","STATE RETIRE MATCH","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","STATE RETIRE MATCH","194974.00","208276.40","2017","1100-450-45100-2300-0000_2017"
"1100-450-45100-2300-4515","STATE RETIRE MATCH","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","STATE RETIRE MATCH","17002.00","15227.73","2017","1100-450-45100-2300-4515_2017"
"1100-450-45100-2300-4516","STATE RETIRE MATCH","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","STATE RETIRE MATCH","3751.00","3813.02","2017","1100-450-45100-2300-4516_2017"
"1100-450-45100-2300-4517","STATE RETIRE MATCH","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","STATE RETIRE MATCH","4320.00","2633.64","2017","1100-450-45100-2300-4517_2017"
"1100-450-45100-2300-4518","STATE RETIRE MATCH","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","STATE RETIRE MATCH","2000.00","1090.22","2017","1100-450-45100-2300-4518_2017"
"1100-450-45100-3220-0000","EMPLOYEE PHYSICALS","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","EMPLOYEE PHYSICALS","4600.00","3565.00","2017","1100-450-45100-3220-0000_2017"
"1100-450-45100-3300-0000","CONTRAC SERVICES","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","CONTRACT SERVICES","120535.00","93330.84","2017","1100-450-45100-3300-0000_2017"
"1100-450-45100-3310-0000","ATHL PROG CONTR SER","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","ATHLETIC PROGRAM CONTR. S","220000.00","185831.20","2017","1100-450-45100-3310-0000_2017"
"1100-450-45100-3310-4516","ATHLETIC PROGRAM CONTR","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","ATHLETIC PROGRAM CONTR. S","49505.00","39044.27","2017","1100-450-45100-3310-4516_2017"
"1100-450-45100-3320-0000","TOUR CONTRACT SERV","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","TOURNAMENT CONTRACT SERV","6000.00","1406.00","2017","1100-450-45100-3320-0000_2017"
"1100-450-45100-3330-0000","OTHER PROG CONTRAC","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","OTHER PROGRAM CONTRACTUAL","18200.00","14220.21","2017","1100-450-45100-3330-0000_2017"
"1100-450-45100-3330-4517","OTHER PROGRAM CONTRACTUAL","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","OTHER PROGRAM CONTRACTUAL","28884.00","23012.79","2017","1100-450-45100-3330-4517_2017"
"1100-450-45100-3340-4518","AQUATIC PROGRAM CONT SERV","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","AQUATIC PROGRAM CONTR SER","1750.00","0.00","2017","1100-450-45100-3340-4518_2017"
"1100-450-45100-3360-0000","CAMP CONTRAC SERV","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","CAMP CONTRACTUAL SERVICES","26000.00","21072.57","2017","1100-450-45100-3360-0000_2017"
"1100-450-45100-3360-4517","CAMP CONTRACTUAL SERVICES","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","CAMP CONTRACTUAL SERVICES","268844.00","229409.06","2017","1100-450-45100-3360-4517_2017"
"1100-450-45100-3370-0000","SR PROG - CONT SERV","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","SENIOR PROGRAMS CONT SERV","2000.00","940.00","2017","1100-450-45100-3370-0000_2017"
"1100-450-45100-3370-4517","SENIOR PROGRAMS CONT SERV","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","SENIOR PROGRAMS CONT SERV","80337.00","78162.61","2017","1100-450-45100-3370-4517_2017"
"1100-450-45100-3390-0000","TENNIS CONTRACTUAL SERV","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","TENNIS CONTRACTUAL SERV","3000.00","2128.12","2017","1100-450-45100-3390-0000_2017"
"1100-450-45100-4110-0000","WATER UTILITIES EXP","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","WATER UTILITIES EXPENSE","175000.00","110825.89","2017","1100-450-45100-4110-0000_2017"
"1100-450-45100-4300-0000","R & M PLAYGRNDS","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","R&M SERVICES","25000.00","21333.68","2017","1100-450-45100-4300-0000_2017"
"1100-450-45100-4310-0000","MAINT/IMPROVE BLDG","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","MAINT/IMPROVE BLDG","146528.00","97771.08","2017","1100-450-45100-4310-0000_2017"
"1100-450-45100-4320-0000","REPAIRS-MACH/EQUIP","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","REPAIRS MACH & EQUIP","35000.00","31457.50","2017","1100-450-45100-4320-0000_2017"
"1100-450-45100-4330-0000","REPAIRS-OFFICE EQUIP","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","REPAIRS-OFFICE EQUIP","2000.00","0.00","2017","1100-450-45100-4330-0000_2017"
"1100-450-45100-4410-0000","FACILITIES RENTAL EXP","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","FACILITIES RENTAL","17150.00","16724.94","2017","1100-450-45100-4410-0000_2017"
"1100-450-45100-5300-0000","TELEPHONE UTIL EXP","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","TELEPHONE UTILITIES EXPEN","42420.00","36193.63","2017","1100-450-45100-5300-0000_2017"
"1100-450-45100-5500-0000","PRINTING","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","PRINTING","30000.00","29397.68","2017","1100-450-45100-5500-0000_2017"
"1100-450-45100-5700-0000","MEMBERSHIP AND DUES","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","MEMBERSHIP AND DUES","5410.00","3346.00","2017","1100-450-45100-5700-0000_2017"
"1100-450-45100-5800-0000","TRAVEL EXPENSE","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","TRAVEL EXPENSE","23190.00","18277.77","2017","1100-450-45100-5800-0000_2017"
"1100-450-45100-5900-0000","EMPLOYEE TRAINING","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","EMPLOYEE TRAINING","23150.00","21817.09","2017","1100-450-45100-5900-0000_2017"
"1100-450-45100-6100-0000","GENERAL SUPPLIES","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","GENERAL SUPPLIES","25000.00","19218.27","2017","1100-450-45100-6100-0000_2017"
"1100-450-45100-6102-0000","POSTAGE","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","POSTAGE","3500.00","2346.18","2017","1100-450-45100-6102-0000_2017"
"1100-450-45100-6105-0000","FACILITY MAINT SUP","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","FACILITY MAINT SUPPLY","11000.00","4440.31","2017","1100-450-45100-6105-0000_2017"
"1100-450-45100-6106-0000","UNIFORMS & CLOTHING","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","UNIFORMS & CLOTHING","5000.00","3869.09","2017","1100-450-45100-6106-0000_2017"
"1100-450-45100-6107-0000","YOUTH/ADULT PROG","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","OTH PROG MATERIALS","31050.00","26274.35","2017","1100-450-45100-6107-0000_2017"
"1100-450-45100-6108-0000","SR PROGRAM PROG","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","SENIOR PROG MAT/SUPPL","30000.00","29362.02","2017","1100-450-45100-6108-0000_2017"
"1100-450-45100-6109-0000","TENNIS PROG MAT/SUP","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","TENNIS PROGRAM MAT & SUPP","24000.00","23787.54","2017","1100-450-45100-6109-0000_2017"
"1100-450-45100-6110-0000","POOL MAINT SUPPLIES","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","POOL MAINTENANCE SUPPLIES","22000.00","21463.11","2017","1100-450-45100-6110-0000_2017"
"1100-450-45100-6111-0000","TOURN PROG MAT/SUP","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","TOURNAMENT PROG MAT & SUP","15000.00","14345.15","2017","1100-450-45100-6111-0000_2017"
"1100-450-45100-6112-0000","CAMP PROG MAT/SUP","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","CAMP PROG MATERIALS","43000.00","38318.30","2017","1100-450-45100-6112-0000_2017"
"1100-450-45100-6114-0000","ATHLE PROG MAT/SUP","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","ATHLETIC PROG MATERIAL","198720.00","167554.56","2017","1100-450-45100-6114-0000_2017"
"1100-450-45100-6115-0000","AQUATIC  MAT/SUP","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","AQUATIC PROG MATERIAL","20000.00","18625.46","2017","1100-450-45100-6115-0000_2017"
"1100-450-45100-6125-0000","MINOR EQUIP < $5,000","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","MINOR EQUIP < $5,000","55010.00","51743.59","2017","1100-450-45100-6125-0000_2017"
"1100-450-45100-6210-0000","HEATING FUEL UTILITES","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","HEATING FUEL UTILITES","163058.00","106314.33","2017","1100-450-45100-6210-0000_2017"
"1100-450-45100-6220-0000","ELECTRICAL UTIL EXP","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","ELECTRICAL UTIL EXP","450267.00","400883.29","2017","1100-450-45100-6220-0000_2017"
"1100-450-45100-6260-0000","VEHICLE FUEL EXPENSE","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","VEHICLE FUEL EXPENSE","15227.00","7689.49","2017","1100-450-45100-6260-0000_2017"
"1100-450-45100-7300-0000","BUILDING IMPROV","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","BUILDING IMPROVEMENTS","153000.00","110295.40","2017","1100-450-45100-7300-0000_2017"
"1100-450-45100-7410-0000","EQUIPMENT > $5,000","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","EQUIPMENT > $5,000","371050.00","358499.46","2017","1100-450-45100-7410-0000_2017"
"1100-450-45100-8130-0000","PUBLIC RELATIONS","OPERATING FUND","RECREATION DEPARTMENT","CULTURE & RECREATION","PUBLIC RELATIONS","38850.00","33520.66","2017","1100-450-45100-8130-0000_2017"
"1100-490-49100-8900-1300","OPER TRANSFER OUT","OPERATING FUND","INTERFUND TRANSFERS","OPERATING TRANSFER OUT","OPER TRANSF OUT","1649000.00","1649000.00","2017","1100-490-49100-8900-1300_2017"
"1100-490-49100-8900-1301","OPER TRANSF TO INFRA MNGT FUND","OPERATING FUND","INTERFUND TRANSFERS","OPERATING TRANSFER OUT","OPER TRANSF OUT","4935606.00","4935605.00","2017","1100-490-49100-8900-1301_2017"
"1100-490-49100-8900-1400","OPER TRANSF OUT","OPERATING FUND","INTERFUND TRANSFERS","OPERATING TRANSFER OUT","OPER TRANSF OUT","1660856.00","1660856.00","2017","1100-490-49100-8900-1400_2017"
"1100-490-49115-8900-1231","PEND GRNT MATCH  FED","OPERATING FUND","GRANT MATCH","OPERATING TRANSFER OUT","OPER TRANSF OUT","142000.00","142000.00","2017","1100-490-49115-8900-1231_2017"
"1100-490-49115-8900-1234","PEND GRNT MAT-ST/LOC","OPERATING FUND","GRANT MATCH","OPERATING TRANSFER OUT","OPER TRANSF OUT","10237.00","10237.00","2017","1100-490-49115-8900-1234_2017"
"1100-410-41100-1300-0000","OVERTIME ALLOTMENT","OPERATING FUND","GENERAL GOVERNMENT","GENERAL GOVERNMENT","OVERTIME","6000.00","6463.72","2018","1100-410-41100-1300-0000_2018"
"1100-410-41100-2100-0000","GROUP HEALTH INS","OPERATING FUND","GENERAL GOVERNMENT","GENERAL GOVERNMENT","GROUP HEALTH INS","366632.00","366632.00","2018","1100-410-41100-2100-0000_2018"
"1100-410-41100-2200-0000","SOCIAL SEC MATCH EXP","OPERATING FUND","GENERAL GOVERNMENT","GENERAL GOVERNMENT","SOCIAL SEC MATCH EXP","96305.00","88427.66","2018","1100-410-41100-2200-0000_2018"
"1100-410-41100-2300-0000","STATE RETIRE MATCH","OPERATING FUND","GENERAL GOVERNMENT","GENERAL GOVERNMENT","STATE RETIRE MATCH","170705.00","163230.26","2018","1100-410-41100-2300-0000_2018"
"1100-410-41100-3100-0000","ELECTION EXPENSES","OPERATING FUND","GENERAL GOVERNMENT","GENERAL GOVERNMENT","ELECTION EXPENSES","50000.00","42322.76","2018","1100-410-41100-3100-0000_2018"
"1100-410-41510-5500-0000","PRINTING","OPERATING FUND","FINANCIAL SERVICES","GENERAL GOVERNMENT","PRINTING","4800.00","2851.61","2018","1100-410-41510-5500-0000_2018"
"1100-410-41100-3220-0000","EMPLOYEE PHYSICALS","OPERATING FUND","GENERAL GOVERNMENT","GENERAL GOVERNMENT","EMPLOYEE PHYSICALS","850.00","430.00","2018","1100-410-41100-3220-0000_2018"
"1100-410-41100-3300-0000","CONTRACT SERVICES","OPERATING FUND","GENERAL GOVERNMENT","GENERAL GOVERNMENT","CONTRACT SERVICES","303740.00","204848.46","2018","1100-410-41100-3300-0000_2018"
"1100-410-41100-4110-0000","WATER UTILITIES EXP","OPERATING FUND","GENERAL GOVERNMENT","GENERAL GOVERNMENT","WATER UTILITIES EXPENSE","15133.00","27065.76","2018","1100-410-41100-4110-0000_2018"
"1100-410-41100-4310-0000","MAINT/IMPROVE BLDG","OPERATING FUND","GENERAL GOVERNMENT","GENERAL GOVERNMENT","MAINT/IMPROVE BLDG","91320.00","22545.87","2018","1100-410-41100-4310-0000_2018"
"1100-410-41100-5300-0000","TELEPHONE UTIL EXP","OPERATING FUND","GENERAL GOVERNMENT","GENERAL GOVERNMENT","TELEPHONE UTILITIES EXPEN","54000.00","50308.12","2018","1100-410-41100-5300-0000_2018"
"1100-410-41100-5400-0000","ADVERTISING","OPERATING FUND","GENERAL GOVERNMENT","GENERAL GOVERNMENT","ADVERTISING","4200.00","2633.82","2018","1100-410-41100-5400-0000_2018"
"1100-410-41100-5400-1566","ADVERTISING TAG  GRANT","OPERATING FUND","GENERAL GOVERNMENT","GENERAL GOVERNMENT","ADVERTISING","86400.00","83720.60","2018","1100-410-41100-5400-1566_2018"
"1100-410-41100-5410-0000","MARKETING","OPERATING FUND","GENERAL GOVERNMENT","GENERAL GOVERNMENT","MARKETING","4000.00","839.81","2018","1100-410-41100-5410-0000_2018"
"1100-410-41100-5500-0000","PRINTING","OPERATING FUND","GENERAL GOVERNMENT","GENERAL GOVERNMENT","PRINTING","17400.00","13578.22","2018","1100-410-41100-5500-0000_2018"
"1100-410-41100-5700-0000","MEMBERSHIP AND DUES","OPERATING FUND","GENERAL GOVERNMENT","GENERAL GOVERNMENT","MEMBERSHIP AND DUES","67949.00","68864.49","2018","1100-410-41100-5700-0000_2018"
