"inci_no","agency","inci_pri","time_received","monthbegin","inci_type","inci_type_description","zone","time_dispatched","time_en_route","time_at_scene","ym","ymdh","mmss","dispo_cd_desc","unit","year","month","responsetimeseconds","responsetimeminutes"
"8CO0079226","P","2","2018-09-09T05:15:53.000","2018-09-01T00:00:00.000","11550","UNDER INFLUENCE","1","2018-09-09T05:16:31.000","2018-09-09T05:17:13.000","2018-09-09T05:19:44.000","201809","2018090905","3452","GONE ON ARRIVAL","311","2018","9","231","3.9"
"8CO0058081","P","1","2018-07-04T20:43:01.000","2018-07-01T00:00:00.000","242WI","ASSAULT W/INJURY","3","2018-07-04T20:43:26.000","2018-07-04T20:45:39.000","2018-07-04T20:52:45.000","201807","2018070421","4036","REPORT TAKEN","241","2018","7","584","9.7"
"9CO0009806","P","4","2019-02-02T19:25:09.000","2019-02-01T00:00:00.000","PROPCK","PROPERTY CHECK","4","2019-02-02T19:25:09.000","2019-02-02T19:25:09.000","2019-02-02T19:25:09.000","201902","2019020219","3723","NO REPORT TAKEN","341","2019","2","0","0"
"8CO0053239","P","4","2018-06-19T17:04:28.000","2018-06-01T00:00:00.000","TS","TRAFFIC STOP","1","2018-06-19T17:04:28.000","2018-06-19T17:04:28.000","2018-06-19T17:04:28.000","201806","2018061917","956","CITE ISSUED","M24","2018","6","0","0"
"8CO0048180","P","4","2018-06-03T23:53:42.000","2018-06-01T00:00:00.000","PC","PED CHECK","4","2018-06-03T23:53:42.000","2018-06-03T23:53:42.000","2018-06-03T23:53:42.000","201806","2018060400","1648","ARREST","341","2018","6","0","0"
"8CO0054468","P","4","2018-06-23T17:14:19.000","2018-06-01T00:00:00.000","415P","DIST PEACE PAST","3","2018-06-23T17:15:19.000","2018-06-23T17:16:12.000","2018-06-23T17:34:27.000","201806","2018062318","28","NO REPORT TAKEN","231","2018","6","1208","20.1"
"8CO0091981","P","3","2018-10-19T20:44:21.000","2018-10-01T00:00:00.000","SUSPP","SUSP PERSON","1","2018-10-19T21:57:14.000","2018-10-19T21:57:36.000","2018-10-19T21:59:43.000","201810","2018101922","135","GONE ON ARRIVAL","314","2018","10","4522","75.4"
"8CO0021879","P","4","2018-03-09T18:20:03.000","2018-03-01T00:00:00.000","PATINF","PATROL INFO","4",,,,"201803","2018030918","2446","PATROL INFORMATION",,"2018","3",,
"9CO0001390","P","3","2019-01-06T09:23:00.000","2019-01-01T00:00:00.000","415N","DIST/NOISE","4","2019-01-06T09:44:04.000","2019-01-06T09:44:27.000","2019-01-06T09:50:39.000","201901","2019010610","335","PARTY-1ST RESPONSE","142","2019","1","1659","27.6"
"8CO0009375","P","4","2018-01-29T02:37:36.000","2018-01-01T00:00:00.000","PROPCK","PROPERTY CHECK","2","2018-01-29T02:37:36.000","2018-01-29T02:37:36.000","2018-01-29T02:37:36.000","201801","2018012903","2225","ARREST","321","2018","1","0","0"
"8CO0090772","P","4","2018-10-16T09:38:06.000","2018-10-01T00:00:00.000","ADDTL","ADDITIONAL INFO","4","2018-10-16T09:50:27.000",,"2018-10-16T09:52:33.000","201810","2018101611","935","ADDTL INFO REPORT","142","2018","10","867","14.4"
"8CO0024547","P","4","2018-03-18T16:36:55.000","2018-03-01T00:00:00.000","415P","DIST PEACE PAST","3","2018-03-18T16:41:20.000","2018-03-18T16:41:50.000","2018-03-18T16:43:51.000","201803","2018031816","5959","NO REPORT TAKEN","231","2018","3","416","6.9"
"8CO0080614","P","2","2018-09-13T16:37:22.000","2018-09-01T00:00:00.000","911","911 HANGUP","2",,,,"201809","2018091316","4336","CANCELLED",,"2018","9",,
"8CO0104698","P","4","2018-12-01T16:44:07.000","2018-12-01T00:00:00.000","TS","TRAFFIC STOP","4","2018-12-01T16:44:07.000","2018-12-01T16:44:07.000","2018-12-01T16:44:07.000","201812","2018120117","112","CITE ISSUED","241","2018","12","0","0"
"9CO0006726","P","4","2019-01-24T10:57:52.000","2019-01-01T00:00:00.000","TS","TRAFFIC STOP","1","2019-01-24T10:57:52.000","2019-01-24T10:57:52.000","2019-01-24T10:57:52.000","201901","2019012411","257","CITE ISSUED","M2","2019","1","0","0"
"8CO0047065","P","4","2018-05-31T15:16:56.000","2018-05-01T00:00:00.000","TS","TRAFFIC STOP","1","2018-05-31T15:16:56.000","2018-05-31T15:16:56.000","2018-05-31T15:16:56.000","201805","2018053115","2417","ADVISED","145","2018","5","0","0"
"8CO0097510","P","3","2018-11-06T12:06:53.000","2018-11-01T00:00:00.000","SUSPP","SUSP PERSON","3","2018-11-06T12:19:10.000","2018-11-06T12:19:17.000","2018-11-06T12:19:57.000","201811","2018110612","2446","ADVISED","131","2018","11","784","13.1"
"8CO0112184","P","2","2018-12-27T11:41:22.000","2018-12-01T00:00:00.000","WC","WELFARE CHECK","2","2018-12-27T12:05:31.000","2018-12-27T12:05:39.000","2018-12-27T12:11:39.000","201812","2018122712","1818","NO REPORT TAKEN","121","2018","12","1817","30.3"
"8CO0053894","P","4","2018-06-21T18:50:27.000","2018-06-01T00:00:00.000","TS","TRAFFIC STOP",,"2018-06-21T18:50:27.000","2018-06-21T18:50:27.000","2018-06-21T18:50:27.000","201806","2018062118","5317","NO REPORT TAKEN","221","2018","6","0","0"
"8CO0068060","P","2","2018-08-05T04:36:26.000","2018-08-01T00:00:00.000","911","911 HANGUP","2",,,,"201808","2018080504","3743","CANCELLED",,"2018","8",,
"9CO0006424","P","4","2019-01-23T10:36:52.000","2019-01-01T00:00:00.000","602P","TRESSPASS PAST","1","2019-01-23T12:11:21.000","2019-01-23T12:11:29.000","2019-01-23T12:37:30.000","201901","2019012312","5540","NO REPORT TAKEN","113","2019","1","7238","120.6"
"8CO0101472","P","3","2018-11-20T00:27:48.000","2018-11-01T00:00:00.000","AOD","ASSIST OTHR DEPT","2","2018-11-20T00:27:48.000","2018-11-20T00:27:48.000","2018-11-20T00:27:48.000","201811","2018112000","4429","NO REPORT TAKEN","325","2018","11","0","0"
"8CO0099539","P","4","2018-11-13T12:22:04.000","2018-11-01T00:00:00.000","TS","TRAFFIC STOP","1","2018-11-13T12:22:04.000","2018-11-13T12:22:04.000","2018-11-13T12:22:04.000","201811","2018111312","2733","CITE ISSUED","M2","2018","11","0","0"
"9CO0010583","P","4","2019-02-05T14:20:43.000","2019-02-01T00:00:00.000","CS","CITE SIGN OFF","1","2019-02-05T14:50:29.000","2019-02-05T14:50:29.000","2019-02-05T14:50:29.000","201902","2019020515","3843","NO REPORT TAKEN","J58","2019","2","1786","29.8"
"8CO0081912","P","2","2018-09-17T22:26:03.000","2018-09-01T00:00:00.000","5150","MENTALLY ILL","1","2018-09-17T22:30:14.000","2018-09-17T22:30:14.000","2018-09-17T22:30:14.000","201809","2018091723","824","NO REPORT TAKEN","212","2018","9","251","4.2"
"8CO0013908","P","4","2018-02-11T23:53:37.000","2018-02-01T00:00:00.000","PROPCK","PROPERTY CHECK","2","2018-02-11T23:53:37.000","2018-02-11T23:53:37.000","2018-02-11T23:53:37.000","201802","2018021200","1229","NO REPORT TAKEN","321","2018","2","0","0"
"8CO0000763","P","1","2018-01-03T15:07:46.000","2018-01-01T00:00:00.000","242","BATTERY","3","2018-01-03T15:08:13.000","2018-01-03T15:08:27.000","2018-01-03T15:14:18.000","201801","2018010315","3256","NO REPORT TAKEN","235","2018","1","392","6.5"
"8CO0041381","P","4","2018-05-12T10:46:07.000","2018-05-01T00:00:00.000","FRAUDP","FRAUD PAST","3","2018-05-12T10:49:39.000",,"2018-05-12T10:49:51.000","201805","2018051210","5126","CANCELLED","K54","2018","5","224","3.7"
"8CO0108065","P","2","2018-12-13T09:48:48.000","2018-12-01T00:00:00.000","WC","WELFARE CHECK","2","2018-12-13T10:03:37.000","2018-12-13T10:03:46.000","2018-12-13T10:17:37.000","201812","2018121310","3541","NO REPORT TAKEN","121","2018","12","1729","28.8"
"8CO0027865","P","4","2018-03-29T11:40:37.000","2018-03-01T00:00:00.000","594P","VANDALISM PAST","1","2018-03-29T12:09:10.000","2018-03-29T12:18:44.000","2018-03-29T12:48:09.000","201803","2018032912","5045","NO REPORT TAKEN","W59","2018","3","4052","67.5"
"8CO0000759","P","4","2018-01-03T15:01:17.000","2018-01-01T00:00:00.000","ILLEG","ILLEG PARK VEH","4","2018-01-03T15:19:27.000","2018-01-03T15:19:51.000","2018-01-03T15:33:38.000","201801","2018010315","3812","CITE ISSUED","M54","2018","1","1941","32.4"
"8CO0041425","P","4","2018-05-12T14:21:27.000","2018-05-01T00:00:00.000","20002P","H&R MISD PAST","4","2018-05-12T15:53:46.000","2018-05-12T15:53:50.000","2018-05-12T16:05:53.000","201805","2018051217","632","NO REPORT TAKEN","241","2018","5","6266","104.4"
"8CO0076237","P","2","2018-08-30T16:34:08.000","2018-08-01T00:00:00.000","415","DIST THE PEACE","4",,,,"201808","2018083017","407","PATROL INFORMATION",,"2018","8",,
"8CO0092050","P","3","2018-10-20T02:57:26.000","2018-10-01T00:00:00.000","647C","PANHANDLING","4","2018-10-20T03:02:22.000","2018-10-20T03:02:22.000","2018-10-20T03:02:22.000","201810","2018102003","529","NO REPORT TAKEN","341","2018","10","296","4.9"
"8CO0101758","P","4","2018-11-21T00:06:58.000","2018-11-01T00:00:00.000","PROPCK","PROPERTY CHECK","3","2018-11-21T00:06:58.000","2018-11-21T00:06:58.000","2018-11-21T00:06:58.000","201811","2018112100","1340","ADVISED","332","2018","11","0","0"
"8CO0015633","P","4","2018-02-17T14:03:12.000","2018-02-01T00:00:00.000","FLAG","FLAG DOWN","2","2018-02-17T14:03:12.000","2018-02-17T14:03:12.000","2018-02-17T14:03:12.000","201802","2018021714","3246","NO REPORT TAKEN","225","2018","2","0","0"
"8CO0058804","P","1","2018-07-06T16:14:52.000","2018-07-01T00:00:00.000","1181","T/C INJURY","1","2018-07-06T16:15:17.000","2018-07-06T16:15:20.000","2018-07-06T16:18:30.000","201807","2018070616","5610","REPORT TAKEN","M4","2018","7","218","3.6"
"8CO0107456","P","4","2018-12-11T08:01:09.000","2018-12-01T00:00:00.000","TS","TRAFFIC STOP","1","2018-12-11T08:01:09.000","2018-12-11T08:01:09.000","2018-12-11T08:01:09.000","201812","2018121108","858","CITE ISSUED","M21","2018","12","0","0"
"8CO0103881","P","4","2018-11-28T15:24:25.000","2018-11-01T00:00:00.000","488P","PETTY THEFT PAST","2","2018-11-28T16:21:31.000","2018-11-28T16:21:41.000","2018-11-28T16:31:54.000","201811","2018112816","4937","REPORT TAKEN","122","2018","11","4049","67.5"
"8CO0082157","P","4","2018-09-18T19:09:58.000","2018-09-01T00:00:00.000","LP","LOST PROPERTY","1","2018-09-18T19:09:58.000","2018-09-18T19:09:58.000","2018-09-18T19:09:58.000","201809","2018091819","1803","REPORT TAKEN","331","2018","9","0","0"
"8CO0018144","P","3","2018-02-26T09:04:48.000","2018-02-01T00:00:00.000","242DVP","DOM VIOL PAST","1","2018-02-26T09:34:40.000","2018-02-26T09:34:40.000","2018-02-26T09:34:40.000","201802","2018022610","36","ADDTL INFO REPORT","115","2018","2","1792","29.9"
"8CO0044406","P","4","2018-05-22T18:09:16.000","2018-05-01T00:00:00.000","415P","DIST PEACE PAST","3","2018-05-22T18:53:07.000","2018-05-22T18:53:18.000","2018-05-22T19:12:22.000","201805","2018052219","3433","NO REPORT TAKEN","331","2018","5","3786","63.1"
"8CO0112884","P","4","2018-12-29T20:54:55.000","2018-12-01T00:00:00.000","TS","TRAFFIC STOP","2","2018-12-29T20:54:55.000","2018-12-29T20:54:55.000","2018-12-29T20:54:55.000","201812","2018122920","5941","ADVISED","K93","2018","12","0","0"
"9CO0011926","P","4","2019-02-09T21:50:21.000","2019-02-01T00:00:00.000","TS","TRAFFIC STOP","4","2019-02-09T21:50:21.000","2019-02-09T21:50:21.000","2019-02-09T21:50:21.000","201902","2019020921","5553","CITE ISSUED","R1","2019","2","0","0"
"8CO0094137","P","2","2018-10-26T18:37:28.000","2018-10-01T00:00:00.000","1182","T/C NON INJURY","2","2018-10-26T18:42:29.000","2018-10-26T18:51:09.000","2018-10-26T18:55:28.000","201810","2018102619","1334","437 CARD/ T/C-NON",,"2018","10","1080","18"
"8CO0023227","P","3","2018-03-14T08:43:11.000","2018-03-01T00:00:00.000","415","DIST THE PEACE","2","2018-03-14T09:06:59.000","2018-03-14T09:07:10.000","2018-03-14T09:31:14.000","201803","2018031410","4514","ARREST","A10","2018","3","2883","48"
"9CO0001127","P","4","2019-01-05T09:48:46.000","2019-01-01T00:00:00.000","459CP","BURG COMM PAST","2","2019-01-05T09:57:49.000","2019-01-05T10:03:05.000","2019-01-05T10:14:23.000","201901","2019010510","3318","NO REPORT TAKEN","122","2019","1","1537","25.6"
"8CO0104434","P","3","2018-11-30T17:30:52.000","2018-11-01T00:00:00.000","490.2","SHOPLIFTING","2","2018-11-30T17:30:52.000","2018-11-30T17:30:52.000","2018-11-30T17:30:52.000","201811","2018113018","447","REPORT TAKEN","221","2018","11","0","0"
"8CO0029890","P","2","2018-04-05T04:31:18.000","2018-04-01T00:00:00.000","AC","AUDIBLE COM ALRM","1","2018-04-05T04:35:40.000","2018-04-05T04:35:51.000","2018-04-05T04:45:54.000","201804","2018040504","4935","ALARM UNKNOWN MALF","311","2018","4","876","14.6"
"8CO0034431","P","4","2018-04-19T11:32:31.000","2018-04-01T00:00:00.000","TS","TRAFFIC STOP","1","2018-04-19T11:32:31.000","2018-04-19T11:32:31.000","2018-04-19T11:32:31.000","201804","2018041911","5638","CITE ISSUED","112","2018","4","0","0"
"8CO0063957","P","4","2018-07-23T11:31:53.000","2018-07-01T00:00:00.000","459VP","BURG VEH PAST","3","2018-07-23T11:33:36.000","2018-07-23T11:34:03.000","2018-07-23T11:42:03.000","201807","2018072312","3359","NO REPORT TAKEN",,"2018","7","610","10.2"
"8CO0023331","P","2","2018-03-14T14:16:02.000","2018-03-01T00:00:00.000","288P","LEWD COND PAST","4","2018-03-14T14:53:05.000","2018-03-14T15:06:35.000","2018-03-14T15:12:42.000","201803","2018031419","3333","ARREST","315","2018","3","3400","56.7"
"8CO0102510","P","3","2018-11-23T16:45:33.000","2018-11-01T00:00:00.000","CC","CITIZEN CONTACT","4","2018-11-23T17:41:23.000","2018-11-23T17:41:35.000","2018-11-23T17:50:48.000","201811","2018112318","1526","NO REPORT TAKEN","135","2018","11","3915","65.2"
"8CO0037730","P","4","2018-04-30T09:26:23.000","2018-04-01T00:00:00.000","459VP","BURG VEH PAST","1","2018-04-30T09:37:50.000","2018-04-30T09:38:05.000",,"201804","2018043010","2001","REPORT TAKEN","111","2018","4",,
"8CO0073097","P","4","2018-08-21T06:05:38.000","2018-08-01T00:00:00.000","TD","TRAFFIC DETAIL","1","2018-08-21T06:05:38.000","2018-08-21T06:05:38.000","2018-08-21T06:05:38.000","201808","2018082107","252","CITE ISSUED","M28","2018","8","0","0"
"8CO0073841","P","3","2018-08-23T12:27:14.000","2018-08-01T00:00:00.000","AREA","AREA CHECK","2","2018-08-23T12:40:09.000","2018-08-23T12:40:23.000","2018-08-23T12:48:39.000","201808","2018082312","5138","NO REPORT TAKEN","121","2018","8","1285","21.4"
"8CO0035094","P","2","2018-04-21T15:57:34.000","2018-04-01T00:00:00.000","911","911 HANGUP","2",,,,"201804","2018042115","5743","CANCELLED",,"2018","4",,
"8CO0088165","P","3","2018-10-08T03:27:56.000","2018-10-01T00:00:00.000","415N","DIST/NOISE","1",,,,"201810","2018100803","5753","CANCELLED",,"2018","10",,
"8CO0058110","P","4","2018-07-04T21:04:50.000","2018-07-01T00:00:00.000","PATINF","PATROL INFO","2",,,,"201807","2018070422","5546","FIREWORKS PATINFO",,"2018","7",,
"8CO0084489","P","3","2018-09-26T11:42:43.000","2018-09-01T00:00:00.000","415","DIST THE PEACE","1",,,,"201809","2018092611","4515","DUPLICATE CALL",,"2018","9",,
"8CO0113230","P","3","2018-12-31T03:06:25.000","2018-12-01T00:00:00.000","SHOTH","SHOTS-HEARD ONLY","1","2018-12-31T03:07:47.000","2018-12-31T03:07:51.000","2018-12-31T03:10:35.000","201812","2018123103","1501","NO REPORT TAKEN","312","2018","12","250","4.2"
"8CO0111241","P","2","2018-12-23T17:47:48.000","2018-12-01T00:00:00.000","911","911 HANGUP","2",,,,"201812","2018122317","4753","CANCELLED",,"2018","12",,
"8CO0034262","P","3","2018-04-18T20:51:28.000","2018-04-01T00:00:00.000","CC","CITIZEN CONTACT","4","2018-04-18T20:53:14.000","2018-04-18T20:56:01.000","2018-04-18T21:02:50.000","201804","2018041821","5600","ARREST","345","2018","4","682","11.4"
"9CO0000022","P","3","2019-01-01T00:49:28.000","2019-01-01T00:00:00.000","415LP","DIST/LOUD PARTY","3","2019-01-01T01:30:46.000","2019-01-01T01:34:05.000","2019-01-01T01:35:09.000","201901","2019010101","3654","NO REPORT TAKEN","R1","2019","1","2741","45.7"
"8CO0103926","P","3","2018-11-28T19:06:24.000","2018-11-01T00:00:00.000","SUSPV","SUSP VEHICLE","4","2018-11-28T19:17:41.000","2018-11-28T19:17:52.000","2018-11-28T19:27:09.000","201811","2018112820","144","NO REPORT TAKEN","341","2018","11","1245","20.8"
"8CO0068860","P","4","2018-08-07T20:52:08.000","2018-08-01T00:00:00.000","TS","TRAFFIC STOP","2","2018-08-07T20:52:08.000","2018-08-07T20:52:08.000","2018-08-07T20:52:08.000","201808","2018080720","5629","ADVISED","342","2018","8","0","0"
"8CO0024379","P","4","2018-03-17T23:52:38.000","2018-03-01T00:00:00.000","TS","TRAFFIC STOP","4","2018-03-17T23:52:38.000","2018-03-17T23:52:38.000","2018-03-17T23:52:38.000","201803","2018031800","802","CITE ISSUED","342","2018","3","0","0"
"8CO0105898","P","4","2018-12-05T13:45:05.000","2018-12-01T00:00:00.000","TS","TRAFFIC STOP","3","2018-12-05T13:45:05.000","2018-12-05T13:45:05.000","2018-12-05T13:45:05.000","201812","2018120514","330","VEHICLE STORED","M24","2018","12","0","0"
"8CO0029215","P","2","2018-04-02T19:11:25.000","2018-04-01T00:00:00.000","911","911 HANGUP","1",,,,"201804","2018040219","1436","CANCELLED",,"2018","4",,
"8CO0051250","P","4","2018-06-13T16:18:30.000","2018-06-01T00:00:00.000","PROPCK","PROPERTY CHECK","2","2018-06-13T16:18:30.000","2018-06-13T16:18:30.000","2018-06-13T16:18:30.000","201806","2018061316","3629","NO REPORT TAKEN","222","2018","6","0","0"
"8CO0091554","P","1","2018-10-18T17:28:23.000","2018-10-01T00:00:00.000","UNKFIR","UNK TYPE FIRE","4","2018-10-18T17:28:56.000",,,"201810","2018101817","3510","CANCELLED","M23","2018","10",,
"9CO0001562","P","4","2019-01-07T00:20:35.000","2019-01-01T00:00:00.000","PC","PED CHECK","1","2019-01-07T00:20:35.000","2019-01-07T00:20:35.000","2019-01-07T00:20:35.000","201901","2019010700","3038","ADVISED","312","2019","1","0","0"
"8CO0032514","P","2","2018-04-13T10:25:39.000","2018-04-01T00:00:00.000","AR","AUDIBLE RES ALRM","4","2018-04-13T10:27:20.000","2018-04-13T10:27:34.000","2018-04-13T10:36:15.000","201804","2018041310","4253","ACCIDENTAL BY WIND","142","2018","4","636","10.6"
"9CO0000213","P","2","2019-01-01T16:35:31.000","2019-01-01T00:00:00.000","911","911 HANGUP","1",,,,"201901","2019010116","3533","CANCELLED",,"2019","1",,
"8CO0013320","P","4","2018-02-09T21:39:07.000","2018-02-01T00:00:00.000","TS","TRAFFIC STOP","2","2018-02-09T21:39:07.000","2018-02-09T21:39:07.000","2018-02-09T21:39:07.000","201802","2018020921","5224","CITE ISSUED","312","2018","2","0","0"
"8CO0111279","P","4","2018-12-23T20:37:50.000","2018-12-01T00:00:00.000","PATINF","PATROL INFO","3",,,,"201812","2018122320","3828","PATROL INFORMATION",,"2018","12",,
"8CO0070514","P","2","2018-08-13T08:47:26.000","2018-08-01T00:00:00.000","1182","T/C NON INJURY","1","2018-08-13T08:52:15.000","2018-08-13T08:52:15.000","2018-08-13T08:52:15.000","201808","2018081309","1628","REPORT TAKEN","M28","2018","8","289","4.8"
"8CO0089638","P","4","2018-10-12T15:43:59.000","2018-10-01T00:00:00.000","20002P","H&R MISD PAST","1","2018-10-12T17:57:42.000",,"2018-10-12T18:01:23.000","201810","2018101218","1310","NO REPORT TAKEN","M24","2018","10","8244","137.4"
"8CO0095714","P","2","2018-10-31T19:18:18.000","2018-10-01T00:00:00.000","AR","AUDIBLE RES ALRM","1","2018-10-31T19:20:20.000","2018-10-31T19:20:36.000","2018-10-31T19:28:47.000","201810","2018103119","3836","ALARM PERSONNEL MALF",,"2018","10","629","10.5"
"8CO0038725","P","3","2018-05-03T18:58:00.000","2018-05-01T00:00:00.000","SUSPV","SUSP VEHICLE","4",,,,"201805","2018050319","609","CANCELLED",,"2018","5",,
"8CO0017550","P","4","2018-02-23T23:53:13.000","2018-02-01T00:00:00.000","PROPCK","PROPERTY CHECK","4","2018-02-23T23:53:13.000","2018-02-23T23:53:13.000","2018-02-23T23:53:13.000","201802","2018022400","149","NO REPORT TAKEN","345","2018","2","0","0"
"8CO0012946","P","2","2018-02-08T17:58:31.000","2018-02-01T00:00:00.000","AC","AUDIBLE COM ALRM","1",,,,"201802","2018020818","219","CANCELLED",,"2018","2",,
"8CO0062031","P","4","2018-07-16T23:13:13.000","2018-07-01T00:00:00.000","PROPCK","PROPERTY CHECK","2","2018-07-16T23:13:13.000","2018-07-16T23:13:13.000","2018-07-16T23:13:13.000","201807","2018071623","3950","NO REPORT TAKEN","321","2018","7","0","0"
"8CO0085560","P","4","2018-09-29T21:58:28.000","2018-09-01T00:00:00.000","TS","TRAFFIC STOP","CHP","2018-09-29T21:58:28.000","2018-09-29T21:58:28.000","2018-09-29T21:58:28.000","201809","2018092922","207","ADVISED","323","2018","9","0","0"
"8CO0012490","P","4","2018-02-07T07:03:48.000","2018-02-01T00:00:00.000","PROPCK","PROPERTY CHECK","2","2018-02-07T07:03:48.000","2018-02-07T07:03:48.000","2018-02-07T07:03:48.000","201802","2018020708","3501","ARREST","A10","2018","2","0","0"
"8CO0105788","P","4","2018-12-05T03:35:57.000","2018-12-01T00:00:00.000","PROPCK","PROPERTY CHECK","1","2018-12-05T03:35:57.000","2018-12-05T03:35:57.000","2018-12-05T03:35:57.000","201812","2018120503","4331","NO REPORT TAKEN","315","2018","12","0","0"
"8CO0093100","P","4","2018-10-23T15:58:58.000","2018-10-01T00:00:00.000","488P","PETTY THEFT PAST","1","2018-10-23T17:30:29.000","2018-10-23T16:42:00.000","2018-10-23T17:30:51.000","201810","2018102318","1001","NO ONE AT HOME",,"2018","10","5513","91.9"
