"file_number","file_name","location_acres","decision_date","planning_area","location_description","dld_reviewer","ded_reviewer","use_type_1","square_feet_1","use_type_2","square_feet_2","use_type_3","square_feet_3","coordinates"
"SDP-01-080","VILLAGE OF DORSEY'S SEARCH","1.47","2001-07-05T00:00:00.000","Ellicott City","S SIDE OF DORSEY HALL DR 1000' E OF COLUMBIA RD","Not Assigned","M. Jascewsky","Car Wash","516",,,,,"(39.2425, -76.8404)"
"SDP-01-126","DORSEY RUN PARK","3.444","2002-08-23T00:00:00.000","Southeast","SE SIDE OF DORSEY RUN RD 800' S OF SHAREWOOD DR","H. Bernadzikowski","A. Girma","Warehouse","50040","Office","0",,,"(39.1497, -76.7835)"
"SDP-01-013","HOLLAND OFFICE BUILDING","1.481","2000-11-09T00:00:00.000","Columbia","TERMINUS OF WOODSIDE CT","Not Assigned","Not Assigned","Office","20000",,,,,"(39.1944, -76.8523)"
"SDP-03-092","HOLWECK SUBDIVISION","3.424","2003-10-17T00:00:00.000","Columbia","TERMINUS OF AUTO DRIVE","H. Bernadzikowski","P. Thompson","Motor Vehicle Maintance/Repair","12180","Auto Retail Sales/Service","15747",,,"(39.213, -76.9442)"
"SDP-10-069","St. Pauls Catholic Church - Evangelization Center","2.76","2010-12-21T00:00:00.000","Ellicott City","S SIDE ST PAULS ST E OF COLLEGE AVE","P. Britt-Fendlay","H. Pandullo","Church Expansion","6448",,,,,"(39.2666, -76.7966)"
"SDP-14-068","MARYLAND FOOD CENTER AUTHORITY","35.97","2014-11-21T00:00:00.000","Southeast","TERMINUS OF CHESAPEAKE BAY CT","T. Maenhardt","J. Witmer","Warehouse","233866","Parcel (Manu/Ind)","0","Office","33423","(39.1559, -76.7827)"
"SDP-16-048","MAPLE LAWN FARMS","4","2016-09-01T00:00:00.000","Southeast","EAST SIDE OF WESTSIDE BLVD","D. Jones","J. Witmer","Office","102264",,,,,"(39.1527, -76.9047)"
"SDP-09-033","CHURCH OF GOD","1.65","2009-10-01T00:00:00.000","Southeast","SOUTH OF LONG VIEW ROAD, WEST OF US 29","K. Sheubrooks","A. Sharma","Storage/Maintenance","3000","Office","6000",,,"(39.1728, -76.8832)"
"SDP-07-104","MISSION PLACE","16.31","2008-08-15T00:00:00.000","Southeast","W SIDE OF RT 1 N OF MISSION RD","T. Maenhardt","C. Edmondson","Community Room/Bldg","4230","Commercial/Retail","25035",,,"(39.1638, -76.794)"
"SDP-13-032","Rivers Overlook","1.5089","2013-10-02T00:00:00.000","Columbia","TERMINUS OF OLD COLUMBIA RD","J. Manion-Farrar","P. Thompson","Office","12778",,,,,"(39.1746, -76.8582)"
"SDP-13-040","MAPLEWOOD FARM PRES. PAR. A","16.733","2014-02-10T00:00:00.000","Rural West","S SIDE BURNTWOODS RD OPPOSITE DANMARK DR","B. Luber","C. Edmondson","Forest Mitigation Bank","0",,,,,"(39.2809, -77.0122)"
"SDP-08-118","NORTH LAUREL PARK","52.169","2009-03-23T00:00:00.000","Southeast","SE SIDE OF WHISKEY BOTTOM RD E OF NORTH LAUREL RD","J. Hartner","C. Edmondson","Park","0","Community Center","62520",,,"(39.1177, -76.8373)"
"SDP-06-075","COLUMBIA GATEWAY","16.1","2007-02-01T00:00:00.000","Columbia","TERMINUS OR BENJAMIN FRANKLIN DR","C. Heidler","J. Smith","Office","209725",,,,,"(39.1774, -76.7961)"
"SDP-00-050","HARWOOD INDUSTRIAL CENTER","3.183","2000-04-12T00:00:00.000","Elkridge","NE OF SOUTH HANOVER RD & MACAW CT","Not Assigned","Not Assigned","Storage Building","4950",,,,,"(39.1961, -76.7291)"
"SDP-02-123","ROUTE 100 INDUSTRIAL PARK","5.465","2004-01-16T00:00:00.000","Elkridge","TERMINUS OF SANTA BARBARA CT","M. Antol","A. Girma","Warehouse","54412",,,,,"(39.1876, -76.7416)"
"SDP-02-008","KINGS CONTRIVANCE INTERFAITH CAMPUS","2.464","2003-03-18T00:00:00.000","Columbia","NE SIDE OF EDEN BROOK DR AT SWEET HOURS WAY","H. Bernadzikowski","P. Thompson","Religious Facility","12714",,,,,"(39.1684, -76.8666)"
"SDP-05-050","JOHNS HOPKINS UNIVERSITY - APL","14.8","2005-04-22T00:00:00.000","Southeast","N SIDE OF JOHNS HOPKINS RD E OF SANNER RD","B. Luber","M. Kovach","Office-Laboratory","0",,,,,"(39.1671, -76.8952)"
"SDP-01-009","ROUTE 175 COMMERCIAL","44.571","2001-05-23T00:00:00.000","Columbia","N SIDE DOBBIN ROAD AT SNOWDEN RIVER PKWY","Not Assigned","Not Assigned","Parcel","0","Open Space","0",,,"(39.1984, -76.8111)"
"SDP-11-025","Emerson Parcel G-1 - Revitz Property","9.706","2013-03-06T00:00:00.000","Southeast","TERMINUS OF WHISKEY BOTTOM RD N OF STERLING DR","T. Maenhardt","C. Edmondson","Office","153454",,,,,"(39.1232, -76.8528)"
"SDP-11-051","HILLTOP REDEVELOPMENT","22.836","2011-10-27T00:00:00.000","Ellicott City","W SIDE ELLICOTT MILLS DR AT MOUNT IDA DR","T. Maenhardt","J. Witmer","Pool/Recreation Center","0","Parking Garage","0",,,"(39.2713, -76.8045)"
"SDP-06-115","RIVERS CORPORATE PARK","2","2007-05-31T00:00:00.000","Columbia","TERMINUS OF RIVERWOOD DR","M. Antol","P. Thompson","Parking Lot","0",,,,,"(39.1733, -76.8752)"
"SDP-05-047","MAPLE LAWN FARMS","5.58","2008-02-25T00:00:00.000","Southeast","E SIDE MAPLE LAWN BLVD N OF MD RT 216","K. Sheubrooks","C. Edmondson","Bank","3345",,,,,"(39.1488, -76.9041)"
"SDP-06-003","BUSHY PARK ELEMENTARY SCHOOL","20","2006-03-10T00:00:00.000","Rural West","W SIDE OF MD RT 97 SOUTH OF CARRS MILL RD","K. Sheubrooks","P. Thompson","School","73449",,,,,"(39.3009, -77.0225)"
"SDP-02-154","MT. ZION UNITED METHODIST CHURCH","10.315","2003-06-18T00:00:00.000","Rural West","NW QUADRANT OF SCAGGSVILLE RD & BROWNS BRIDGE RD","B. Barth","C. Edmondson","Church Expansion","2491",,,,,"(39.1677, -76.9447)"
"SDP-05-147","EMERSON","4.03","2005-10-28T00:00:00.000","Southeast",,"K. Sheubrooks","M. Kovach","Tot Lot","0",,,,,"(39.1353, -76.8464)"
"SDP-11-020","Howard Community College-Health Sciences Building","6.34","2011-04-18T00:00:00.000","Columbia","S OF LITTLE PATUXENT PKY OPPOSITE HARPERS FARM RD","B. Barth","P. Thompson","School Addition","37002",,,,,"(39.2119, -76.8779)"
"SDP-03-156","HOWARD COMMUNITY COLLEGE","6.34","2003-09-03T00:00:00.000","Columbia","S OF LITTLE PATUXENT PKY OPPOSITE HARPERS FARM RD","H. Bernadzikowski","P. Thompson","School","0",,,,,"(39.2119, -76.8779)"
"SDP-05-145","COLUMBIA TOWN CENTER","2.3","2005-06-30T00:00:00.000","Columbia","INTER. OF LITTLE PATUXENT PKY & GOV. WARFIELD PKY","K. Sheubrooks","M. Kovach","Restaurant","10500",,,,,"(39.2168, -76.8642)"
"SDP-12-007","VICTORY TEMPLE - LAUREL","1.9434","2013-05-01T00:00:00.000","Southeast","TERMINUS OF BURSA RD","J. Manion-Farrar","J. Witmer","Religious Facility","16244",,,,,"(39.1221, -76.8245)"
"SDP-06-097","MONTPELIER RESEARCH PARK","12.006","2006-07-05T00:00:00.000","Southeast","W SIDE MONTPELIER RD N OF JOHNS HOPKINS RD","T. Maenhardt","P. Thompson","Office & Parking","253974",,,,,"(39.1628, -76.8916)"
"SDP-00-132","GATEWAY COMMERCE CENTER","9.629","2000-09-18T00:00:00.000","Columbia","TERMINUS OF SAMUEL MORSE DR","Not Assigned","M. Kovach","Warehouse","56145","Office","66742",,,"(39.1703, -76.8115)"
"SDP-02-062","STONE LAKE","2.36","2002-06-13T00:00:00.000","Southeast","N SIDE OF GORMAN RD OPPOSITE STEPHENS RD","H. Bernadzikowski","C. Edmondson","Tennis Courts","0","Guard House","0",,,"(39.1361, -76.8437)"
"SDP-07-096","PLUM TREE WILSON","2.631","2008-05-23T00:00:00.000","Ellicott City","EAST OF PLUMTREE DRIVE, ABOUT 150' SOUTH OF RT. 40","T. Maenhardt","J. Pancholi","Shopping Center","10000",,,,,"(39.2767, -76.8344)"
"SDP-01-103","COLUMBIA JUNCTION","5.926","2002-01-11T00:00:00.000","Southeast","W SIDE OF US RT 1 1200' S OF PATUXENT RANGE RD RD","H. Bernadzikowski","A. Girma","Retail Site","55000",,,,,"(39.1477, -76.8078)"
"SDP-98-136","MILLER CHEVROLET USED CARS","5.11","2000-11-29T00:00:00.000","Ellicott City","TERMINUS OF SOUTH CHEVROLET DR","Not Assigned","P. Thompson","Auto Retail Sales/Service","528",,,,,"(39.2736, -76.8227)"
"SDP-00-035","VILLAGE OF OWEN BROWN","12.346","2000-07-10T00:00:00.000","Columbia","NW QUADRANT OF OAKLAND MILLS RD & HOMESPUN DR","Not Assigned","Not Assigned","Park","0",,,,,"(39.1922, -76.8333)"
"SDP-02-143","THE COURTYARDS OF ELLICOTT MILLS","7.605","2003-05-12T00:00:00.000","Ellicott City","EAST SIDE OF GROVE ANGLE RD 700' NORTH OF GROVE RD","K. Sheubrooks","C. Edmondson","Community Room/Bldg","800",,,,,"(39.2348, -76.7995)"
"SDP-07-085","TURF VALLEY - LORIEN","6.07","2008-04-22T00:00:00.000","Ellicott City","SE QUADRANT OF I-70 & MARRIOTTSVILLE RD","D. Boellner","P. Thompson","Mass Grading","0",,,,,"(39.3013, -76.899)"
"SDP-01-094","VILLAGE OF OWEN BROWN","14.12","2001-07-16T00:00:00.000","Columbia","N SIDE CRADLEROCK WAY 2000' E OF BROKEN LAND PKY","P. Britt-Fendlay","Not Assigned","Retail Site","28237","Open Space","0",,,"(39.1868, -76.8429)"
"SDP-02-075","SOCCER ASSOCIATION OF COLUMBIA","52.47","2003-04-11T00:00:00.000","Ellicott City","W SIDE CENTENNIAL LN OPPOSITE MAXINE ST","E. Buschman","M. Kovach","Athletic fields","0",,,,,"(39.2453, -76.8721)"
"SDP-03-089","WARFIELD PROPERTY","147.68","2003-11-18T00:00:00.000","Rural West","NW CORNER OF RT 32 & DAY RD","Not Assigned","P. Thompson","Communications Tower","0",,,,,"(39.3498, -76.9696)"
"SDP-04-119","IRON BRIDGE WINE COMPANY","0.981","2005-05-10T00:00:00.000","Columbia","SOUTH SIDE OF MD 108, ABOUT 1,500 FEET WEST OF CENTENNIAL LANE","C. Hamilton","M. Kovach","Liquor Store/Bar","540",,,,,"(39.2355, -76.8735)"
"SDP-99-150","COLUMBIA COMMUNITY CHURCH","4.48","2000-02-08T00:00:00.000","Columbia","W SIDE THOMAS WILLIAMS WAY 900' N OF BARRINGTON CT","Not Assigned","P. Thompson","Church Expansion","8523",,,,,"(39.2216, -76.8093)"
"SDP-07-056","STANFORD OVERLOOK-CONDOMINIUM UNIT B","1.77","2008-01-24T00:00:00.000","Columbia","TERMINUS OF STANFORD BOULEVARD","T. Maenhardt","J. Witmer","Office","43591",,,,,"(39.1917, -76.8144)"
"SDP-07-102","WATERLOO CROSSING","5.69","2012-08-27T00:00:00.000","Columbia","SW SIDE OF WATERLOO RD S OF SNOWDEN RIVER PKY","D. Jones","P. Thompson","Office","66000",,,,,"(39.2077, -76.7993)"
