"indicator","panel","panel_num","unit","unit_num","stub_name","stub_name_num","stub_label","stub_label_num","year","year_num","age","age_num","estimate","se","flag"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Not Hispanic or Latino: Asian only","3.13","2003-2006","4","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Not Hispanic or Latino: Asian only","3.13","2005-2008","5","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Not Hispanic or Latino: Asian only","3.13","2007-2010","6","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Not Hispanic or Latino: Asian only","3.13","2009-2012","7","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Not Hispanic or Latino: Asian only","3.13","2011-2014","8","20 years and over","1","40.3","1.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Not Hispanic or Latino: Asian only","3.13","2013-2016","9","20 years and over","1","42.7","1.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Not Hispanic or Latino: Asian only","3.13","2015-2018","10","20 years and over","1","49.6","1.3","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Asian only","3.131","1988-1994","1","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Asian only","3.131","1999-2002","2","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Asian only","3.131","2001-2004","3","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Asian only","3.131","2003-2006","4","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Asian only","3.131","2005-2008","5","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Asian only","3.131","2007-2010","6","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Asian only","3.131","2009-2012","7","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Asian only","3.131","2011-2014","8","20 years and over","1","46.9","2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Asian only","3.131","2013-2016","9","20 years and over","1","49.9","1.9",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Not Hispanic or Latino: Asian only","3.131","2015-2018","10","20 years and over","1","56.5","1.7","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","1988-1994","1","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","1999-2002","2","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","2001-2004","3","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","2003-2006","4","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","2005-2008","5","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","2007-2010","6","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","2009-2012","7","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","2011-2014","8","20 years and over","1","34.4","1.7",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","2013-2016","9","20 years and over","1","36.6","1.8",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","2015-2018","10","20 years and over","1","43.3","1.8","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","1988-1994","1","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","1999-2002","2","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","2001-2004","3","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","2003-2006","4","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","2005-2008","5","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","2007-2010","6","20 years and over","1","78.4","1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","2009-2012","7","20 years and over","1","78.3","1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","2011-2014","8","20 years and over","1","78.4","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","2013-2016","9","20 years and over","1","80.4","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","2015-2018","10","20 years and over","1","82.7","0.9","."
