"data_as_of","start_week","end_week","mmwryear","mmwrweek","week_ending_date","group","indicator","jurisdiction","age_group","covid_19_deaths","total_deaths","pneumonia_deaths","influenza_deaths","pneumonia_or_influenza","pneumonia_influenza_or_covid","footnote"
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","North Dakota","65 years and over","0","127",,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Ohio","All Ages","0","2474","156","10","166","166",
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Ohio","0-17 years","0","27",,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Ohio","18-64 years","0","582","30",,"34","34","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Ohio","65 years and over","0","1865","123",,"129","129","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Oklahoma","All Ages",,"871","76",,"81","81","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Oklahoma","0-17 years","0",,"0","0","0","0","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Oklahoma","18-64 years","0","232","20","0","20","20",
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Oklahoma","65 years and over",,"630","56",,"61","61","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Oregon","All Ages","0","776","51",,"59","59","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Oregon","0-17 years","0","10","0",,,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Oregon","18-64 years","0","183",,,,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Oregon","65 years and over","0","583","46",,"50","50","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Pennsylvania","All Ages","0","2848","162","14","176","176",
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Pennsylvania","0-17 years","0","26","0","0","0","0",
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Pennsylvania","18-64 years","0","629","27",,"31","31","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Pennsylvania","65 years and over","0","2193","135","10","145","145",
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Rhode Island","All Ages","0","205",,,,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Rhode Island","0-17 years","0",,"0","0","0","0","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Rhode Island","18-64 years","0","36","0","0","0","0",
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Rhode Island","65 years and over","0","166",,,,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","South Carolina","All Ages","0","1090","74","10","84","84",
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","South Carolina","0-17 years","0","12","0","0","0","0",
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","South Carolina","18-64 years","0","306","23",,"28","28","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","South Carolina","65 years and over","0","772","51",,"56","56","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","South Dakota","All Ages","0","167","15",,"16","16","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","South Dakota","0-17 years","0",,"0","0","0","0","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","South Dakota","18-64 years","0","38",,,,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","South Dakota","65 years and over","0","127","12","0","12","12",
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Tennessee","All Ages","0","1498","132","16","148","148",
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Tennessee","0-17 years","0","17",,,,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Tennessee","18-64 years","0","446","28",,"34","34","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Tennessee","65 years and over","0","1035","102",,"109","109","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Texas","All Ages","0","4208","292","43","335","335",
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Texas","0-17 years","0","65",,,,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Texas","18-64 years","0","1143","77","14","91","91",
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Texas","65 years and over","0","3000","214","27","241","241",
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Utah","All Ages","0","402","19",,"21","21","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Utah","0-17 years","0","10","0","0","0","0",
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Utah","18-64 years","0","99",,,,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Utah","65 years and over","0","293","16",,"17","17","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Vermont","All Ages","0","139",,,"11","11","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Vermont","0-17 years","0",,"0","0","0","0","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Vermont","18-64 years","0","29",,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Vermont","65 years and over","0","107",,,,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Virginia","All Ages","0","1495","79",,"84","84","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Virginia","0-17 years","0","18","0","0","0","0",
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Virginia","18-64 years","0","365","18",,"20","20","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Virginia","65 years and over","0","1112","61",,"64","64","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Washington","All Ages","0","1216","66","14","80","80",
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Washington","0-17 years","0","14",,,,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Washington","18-64 years","0","296","11",,"19","19","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","Washington","65 years and over","0","906","54",,"59","59","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/12/2020","01/18/2020","2020","3","2020-01-18T00:00:00.000","By Week","Week-ending","West Virginia","All Ages","0","543","34",,"36","36","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
