"indicator","unit","unit_num","stub_name","stub_name_num","stub_label","stub_label_num","year","year_num","age","age_num","estimate","flag"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Unintentional injuries: Cut or pierce","6.1514","2017-2018","10","65 years and over","5.5",,"*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Intentional injuries: All mechanisms","6.152","2005-2006","1","65 years and over","5.5",,"*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Intentional injuries: All mechanisms","6.152","2007-2008","2","65 years and over","5.5",,"*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Intentional injuries: All mechanisms","6.152","2008-2009","3","65 years and over","5.5",,"*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Intentional injuries: All mechanisms","6.152","2009-2010","4","65 years and over","5.5",,"*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Intentional injuries: All mechanisms","6.152","2010-2011","5","65 years and over","5.5",,"*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Intentional injuries: All mechanisms","6.152","2011-2012","6","65 years and over","5.5",,"*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Intentional injuries: All mechanisms","6.152","2012-2013","7","65 years and over","5.5",,"*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Intentional injuries: All mechanisms","6.152","2013-2014","8","65 years and over","5.5",,"*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Intentional injuries: All mechanisms","6.152","2014-2015","9","65 years and over","5.5",,"*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Male: 65 years and over: Intentional injuries: All mechanisms","6.152","2017-2018","10","65 years and over","5.5",,"*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: Under 18 years: Unintentional injuries: All mechanisms","6.211","2005-2006","1","Under 18 years","5.1","3058",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: Under 18 years: Unintentional injuries: All mechanisms","6.211","2007-2008","2","Under 18 years","5.1","2690",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: Under 18 years: Unintentional injuries: All mechanisms","6.211","2008-2009","3","Under 18 years","5.1","3008",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: Under 18 years: Unintentional injuries: All mechanisms","6.211","2009-2010","4","Under 18 years","5.1","3115",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: Under 18 years: Unintentional injuries: All mechanisms","6.211","2010-2011","5","Under 18 years","5.1","3120",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: Under 18 years: Unintentional injuries: All mechanisms","6.211","2011-2012","6","Under 18 years","5.1","3096",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: Under 18 years: Unintentional injuries: All mechanisms","6.211","2012-2013","7","Under 18 years","5.1","3105",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: Under 18 years: Unintentional injuries: All mechanisms","6.211","2013-2014","8","Under 18 years","5.1","3256",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: Under 18 years: Unintentional injuries: All mechanisms","6.211","2014-2015","9","Under 18 years","5.1","3419",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: Under 18 years: Unintentional injuries: All mechanisms","6.211","2017-2018","10","Under 18 years","5.1","3328",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: Under 18 years: Unintentional injuries: Falls","6.2111","2005-2006","1","Under 18 years","5.1","1039",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: Under 18 years: Unintentional injuries: Falls","6.2111","2007-2008","2","Under 18 years","5.1","1014",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: Under 18 years: Unintentional injuries: Falls","6.2111","2008-2009","3","Under 18 years","5.1","1096",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: Under 18 years: Unintentional injuries: Falls","6.2111","2009-2010","4","Under 18 years","5.1","1144",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: Under 18 years: Unintentional injuries: Falls","6.2111","2010-2011","5","Under 18 years","5.1","1138",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: Under 18 years: Unintentional injuries: Falls","6.2111","2011-2012","6","Under 18 years","5.1","1093",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: Under 18 years: Unintentional injuries: Falls","6.2111","2012-2013","7","Under 18 years","5.1","1047",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: Under 18 years: Unintentional injuries: Falls","6.2111","2013-2014","8","Under 18 years","5.1","1127",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: Under 18 years: Unintentional injuries: Falls","6.2111","2014-2015","9","Under 18 years","5.1","1232",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: Under 18 years: Unintentional injuries: Falls","6.2111","2017-2018","10","Under 18 years","5.1","1140",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: Under 18 years: Unintentional injuries: Struck by or against objects or persons","6.2112","2005-2006","1","Under 18 years","5.1","419",
