"agency","meeting_title","short_description","start_date_time","end_date_time","meeting_location","city","state","details","public_comment_accepted","contact_name","phone_number","contact_email","web_link","map_link","calendar_link","ada_contact","ada_contact_phone","ada_contact_email","webinar","call_in_phone_number","call_in_access_code","agenda"
"Environmental Quality Dept.","Virtual Public Hearings About NW Metals’ Proposed Air Quality Permit","","2020-12-15T18:00:00.000","2020-12-15T19:00:00.000","webinar","webinar","OR","","","David Graiver","","NWRAQPermits@deq.state.or.us",,"","","","","",,"","",""
"Environmental Quality Dept.","Public Hearing: Hazardous Waste Phase II Rulemaking","This meeting was originally scheduled for 12/15/16.","2016-12-21T15:00:00.000","2016-12-21T18:00:00.000","DEQ Headquarters"," Portland","OR","700 NE Multnomah Street, Suite 600
Portland, OR 97232
Conference Room 601

Presiding Officer: Rich Duval

This meeting was originally scheduled for Dec. 15, 2016.",,"Jeannette Acomb",,"acomb.jeannette@deq.state.or.us",,,,,,,,"888-363-4734","1910322",
"Environmental Quality Dept.","Public hearing on Asbestos rulemaking",,"2018-06-20T18:30:00.000","2018-06-20T19:30:00.000","Oregon DEQ, 700 NE Multnomah Street, Lloyd building floor 3 conference room "," Portland","OR",,"yes","Michele Martin","503-229-5103","Martin.Michele@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public Hearing: Water Quality Bacteria Standards 2016 rulemaking",,"2016-04-19T16:00:00.000","2016-04-19T18:00:00.000","The Center for Health Education, 740 SW 9th St., Halls B and C"," Newport","OR","DEQ is holding a simultaneous hearing in Portland and Newport. A presentation on the proposed rule will be available via Webinar before the hearing.

If you wish to make an oral comment, you must attend the public hearing in Portland or Newport in person. DEQ will not take oral comments via the Webinar or phone. ","yes","Aron Borok","503-229-5050","borok.aron@deq.state.or.us",,,,,,,"true","888-363-4734","2045600",
"Environmental Quality Dept.","The Oregon Environmental Quality Commission meeting",,"2017-07-11T09:00:00.000","2017-07-11T17:00:00.000","TBD","Portland","OR",,,"Stephanie Caldera","503-229-5301","caldera.stephanie@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Free Household Hazardous Waste Collection Event April 30 in Harrisburg",,"2016-04-30T09:00:00.000","2016-04-30T14:00:00.000","Harrisburg High School, 400 S. 9th St., ","Harrisburg","OR","Oregon residents may dispose of a wide variety of household hazardous waste items for free from 9 a.m. to 2 p.m. on Saturday, April 30 at Harrisburg High School, 400 S. 9th Street in Harrisburg. 
Common items to be collected include aerosol cans, antifreeze, engine cleaners, fluorescent tubes, herbicides, household batteries, mercury products, motor oil, paint, pesticides, solvents, thermometers, weed killers and wood preservatives. These items should be kept in their original containers if possible. Persons should NOT bring waste items such as explosives or products that contain radioactive waste, such as smoke detectors.

In addition, nurseries, farms and other businesses may bring their pesticides for free disposal on Friday, April 29. Other small business waste will also be accepted for a small fee on April 29. Pre-registration by April 15 is required for pesticide and small business waste disposal. To pre-register call Lisa Mattila at (503) 742-7109 or by e-mail at mattila.lisa@cleanharbors.com.

The Oregon Department of Environmental Quality (DEQ) is funding this event through landfill disposal fees.
What: Household Hazardous Waste Collection Event",,"Cathie Rhoades, Solid Waste Technical Assistance, Salem,","503-378-5089","rhoades.cathie@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Ballast Water Rulemaking Advisory Commmittee",,"2016-10-10T14:00:00.000","2016-10-10T16:30:00.000","DEQ Headquarters"," Portland","OR","811 SW Sixth Avenue
Portland, OR 97203
Conference Room EQC-A, 10th Floor",,"Rian Hooff","503-229-6865","hooff.rian@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public Hearing: DEQ proposes air quality and solid waste permits for Oil Re-Refining Company Inc.","DEQ proposes to issue two permits, and air quality permit renewal and a solid waste permit, for Oil Re-Refining Company Inc., or ORRCO, and invites the public to submit comments on the proposed permits. ","2018-04-24T18:00:00.000","2018-04-24T20:00:00.000","Red Lion Hotel on Hayden Island","Portland","OR","Attend a public hearing Tuesday, April 24 at 6 p.m. at Red Lion Hotel on Hayden Island to comment in person, or submit written comments by 5 p.m. May 1. 
View the public notice and proposed permits on the website http://www.oregon.gov/deq/Programs/Pages/NP-Odor-Investigation.aspx","yes","Laura Glein","503-229-6488","gleim.laura@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","DEQ informational meeting on proposed changes at Heard Farms’ Wilbur site","The Oregon Department of Environmental Quality invites the public to an informational meeting on Heard Farms’ application for a modification of its water quality permit, known officially as a Water Pollution Control Facilities permit.","2017-11-08T18:00:00.000","2017-11-08T19:30:00.000","Douglas County Courthouse Rm 310, 1036 SE Douglas Ave."," Roseburg","OR","Heard Farms is at 578 Rogers Road in Wilbur,
Oregon. DEQ issued the current permit on Dec.
12, 2011. It expires on June 30, 2021.
Heard Farms operates two anaerobic lagoons at
the Wilbur site to treat septage from residential
septic tanks, sludge from city sewage treatment
plants, grease, and milk processing wastes and to
generate biosolids. The lagoons are covered to
contain odors and maintain anaerobic conditions.
the secondary lagoon and irrigated at the Wilbur
site. Biosolids may also be applied at the Wilbur
site, but in 2017 were applied at other DEQ approved
sites in the area.",,"Paul Kennedy","541-686-7838","kennedy.paul@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Materials Management Conference Call",,"2018-07-30T10:00:00.000","2018-07-30T11:00:00.000","Teleconference only","Statewide","OR","Individuals interested in DEQ’s Materials Management grants are encouraged to participate in a conference call from 10-11 a.m. on Monday, July 30. During this call, potential applicants can ask questions about the application forms and process.

Audio information:
USA Toll-Free: 877-336-1828
USA Caller Paid/International Toll: 404-443-6396
ACCESS CODE: 7760985 

Learn more about DEQ grants here: https://www.oregon.gov/deq/mm/Pages/Grants.aspx ",,"Julie Miller",,"miller.julie@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","EPA’s First Portland Harbor Public Forum",,"2018-06-13T18:00:00.000","2018-06-13T20:30:00.000","10301 Northeast Glisan Street "," Portland","OR","The purpose of the Portland Harbor Public Forum is for members of the public to meet with EPA and the Oregon Department of Environmental Quality (ODEQ) on a quarterly basis (four times per year) to understand and review information and status updates from the Portland Harbor Superfund Site. Potentially Responsible Parties (PRPs) will be present to share updates and answer questions.

Know Someone Who Needs Language Interpretation? Please contact Laura Knudsen by May 30, 2018 (knudsen.laura@epa.gov, 206-553-1838).

Póngase en contacto con Laura Knudsen (knudsen.laura@epa.gov, 206-553-1838) antes del 30 de mayo si necesita servicios de interpretación.

Vui lòng liên l&#7841;c Laura Knudsen (knudsen.laura@epa.gov, 206-553-1838) tr&#432;&#7899;c ngày 30 tháng 5 n&#7871;u b&#7841;n c&#7847;n d&#7883;ch v&#7909; thông d&#7883;ch.

Fadlan la soo xiriir Laura Knudsen (knudsen.laura@epa.gov, 206-553-1838) kahor 30-tii May haddii aad u baahan tahay adeegyada tarjumaadda.

Please Note: Food from Tamale Boy will be provided by the Pre-Remedial Design Group and will be served on a first-come, first-served basis. Gluten-free and vegetarian options will be available. You are encouraged to arrive early to make sure you have food before the meeting starts promptly at 6pm.
",,"Laura Gleim",,"gleim.laura@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Household Hazardous Waste Collection Event",,"2016-10-22T08:00:00.000","2016-10-22T13:00:00.000","Jessie Mays Community Center"," North Plains","OR","30975 NW Hillcrest Street
North Plains, OR 97133",,"Killian Condon","503-229-5562","killian.condon@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Cleaner Air Oregon Regulatory Overhaul ","Public Policy Forums","2016-09-20T18:00:00.000","2016-09-20T20:00:00.000","at Central Oregon Community College, Wile Hall ","Bend","OR","The public policy forums will provide an overview of ways health risk-based standards would address gaps in current rules for industrial facilities. State environmental quality regulators and health experts are also seeking public input on issues related to the regulatory overhaul, including:
•	What are your priorities in new industrial air emissions rules?
•	How should the rules address the values of human health, environmental quality and economic vitality?
•	What questions do you have about rules governing industrial air toxics emissions?

DEQ and OHA invite the public to attend four Cleaner Air Oregon regional policy forums in September and early October.
","yes","Sue Langston","503-229-5215","Cleanerair@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public Hearing: Riverbend Landfill Proposal","Change of venue for the Public Hearing on Riverbend Landfill","2017-05-02T18:00:00.000","2017-05-02T20:00:00.000","Main Hall at The Falls Event Center, 510 NE Captain Michael King Smith Way"," McMinnville","OR","The location of the public hearing on a proposed modification to the final grading plan for Riverbend Landfill has changed. The meeting, followed by the public hearing, will be held at 6 p.m. on Tuesday, May 2 at the new location of the Main Hall at The Falls Event Center in McMinnville, 510 NE Captain Michael King Smith Way, McMinnville.",,"Bob Schwarz",,"schwarz.bob@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Cleaner Air Oregon public hearing 9",,"2017-12-14T17:30:00.000","2017-12-14T19:30:00.000","Columbia Gorge Community College – The Dalles campus, 400 East Scenic Drive"," The Dalles","OR",,"yes","Joe Westersund","503-229-6403","westersund.joe@deq.state.or.us",,,,,,,"true","888-278-0296","8040259",
"Environmental Quality Dept.","Public Hearing on Heard Farms Biosolid Site Authorizations","The Oregon Department of Environmental Quality invites the public to submit written comment on proposed site authorizations that will allow Heard Farms Inc. to apply biosolids on four new properties in Douglas County.","2017-04-19T18:00:00.000","2017-04-19T19:00:00.000","Douglas County Library, Roseburg Branch, Ford Community Room, 1409 Northeast Diamond Lake Blvd."," Roseburg","OR","Written comments due: 5 p.m., April 24,
2017, Monday.
Mail, fax or email comments to:
Paul Kennedy
DEQ Water Quality Program
165 E 7th Ave Suite 100
Eugene OR 97401
Phone: 541-687-7439
Fax: 541-686-7551
Email: kennedy.paul@deq.state.or.us",,"Paul Kennedy","541-687-7439","kennedy.paul@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","The Cleaner Air Oregon Rules Advisory Committee ",,"2018-05-09T09:00:00.000","2018-05-09T17:00:00.000","DoubleTree Hotel, Multnomah Room, 1000 NE Multnomah Street","Portland","OR","The purpose of the meeting is to discuss updated draft rules and an updated fiscal impact statement. The previous 2017 draft rules required updating due to the passage of Senate Bill 1541.  This bill established certain requirements for the CAO program that must be integrated with the existing draft rules.  The draft rules have also been updated to address past public comments from 2017. ",,"Jennifer Flynt",,"flynt.jennifer@state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Hazardous Waste Management Classes",,"2018-06-21T09:00:00.000","2018-06-21T16:00:00.000","State of Oregon Building, 800 NE Oregon Street, Room 1A"," Portland","OR","9 a.m. – Noon: RCRA Basics
1 – 4 p.m.: Managing Common Waste",,"Erin Jackson",,"DEQNWR.SolidWastePermitCoordinator@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public meeting to discuss DEQ’s study of a market mechanism for reducing greenhouse gas emissions in Oregon",,"2016-06-10T09:00:00.000","2016-06-10T10:30:00.000","10th floor of DEQ headquarters, 811 SW 6th Ave., "," Portland","OR","Conference line: (888)204-5984, access code: 257801#",,"Colin McConnaha ","503-229-5094","mcconnaha.colin@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Hazardous Waste Management Classes",,"2018-06-20T09:00:00.000","2018-06-20T16:00:00.000","DEQ Eugene Office, Willamette Conference Room, 165 E. Seventh Ave., Suite. 100"," Eugene","OR","9 a.m. – Noon: RCRA Basics
1 – 4 p.m.: Managing Common Waste
Bart Collinsworth, Instructor",,"Denise Miller","541-687-7465","Miller.Denise@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Stakeholder Meeting for 1200-Z",,"2016-10-25T13:00:00.000","2016-10-25T16:00:00.000","DEQ HQ, 811 SW 6th Avenue"," Portland","OR","Conference Room EQC-A (10th Floor)

Teleconference: 888-363-4734 or 215-446-3656, access code 2045600  
 Webinar (no audio): https://www.connectmeeting.att.com, 
 Meeting number 888-363-4734, access code 2045600",,"Erich Brandstetter",,"brandstetter.erich@deq.state.or.us",,,,,,,,,,
