"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Public Call-In Number,Call-in Access Code,Agenda URL,Map Location,Webinar/Webcast Link,Owner,Agenda Upload,Weblink to Meeting Minutes/Summaries,2010 House Districts,2010 Senate Districts,Counties
Agriculture Department,Oregon Hemp Commission,Orientation & overview of work to set up Hemp Commissioner including drafting administrative rules,02/23/2022 03:00:00 PM,02/23/2022 05:00:00 PM,"Microsoft Teams Meeting. Call in (audio only) +1 503-446-4951,,476335335#   Portland Phone Conference ID: 476 335 335#",Virtual using Teams,OR,"Link listed under Weblink to meeting, below. Call in (audio only) +1 503-446-4951,,476335335#   Portland Phone Conference ID: 476 335 335#

Email kris.anderson@oda.oregon.gov for meeting link.

",,"Kristyn ""Kris"" Anderson",,kris.anderson@oda.oregon.gov,,,,,,,,"Call in (audio only) +1 503-446-4951,   Portland Phone Conference ID: 476 335 335#",476335335#,,,,,,https://teams.microsoft.com/l/meetup-join/19%3ameeting_MjIwM2U0YmQtMzcxYi00NjI2LWE3NjUtMDkzMWMwODI5NzM4%40thread.v2/0?context=%7b%22Tid%22%3a%22aa3f6932-fa7c-47b4-a0ce-a598cad161cf%22%2c%22Oid%22%3a%220751da7a-b363-4e09-a233-a1a42020412e%22%7d,,,
Agriculture Department,Oregon Hemp Commission,"Commission will consider report of administrative rule hearings officer about Chapter 648, Divisions 10, 40 and 50 which include setting assessments",08/10/2022 02:30:00 PM,08/10/2022 04:30:00 PM,Virtual,Portland,OR,"See attached draft agenda, draft minutes and hearings officer report.",Yes; as time permits,Kristyn Anderson,5032353123,kris.anderson@oda.oregon.gov,,,,,,,,+1 503-446-4951,310302942#   ,,,,,,,,,
Agriculture Department,Oregon Hemp Commission,,04/20/2022 02:30:00 PM,04/20/2022 05:00:00 PM,Virtual Meeting using Microsoft Teams,Virtual,OR,"Microsoft Teams meeting 
Join on your computer or mobile app 
Click here to join the meeting 
Or call in (audio only) 
+1 503-446-4951,,930744978#   United States, Portland 
Phone Conference ID: 930 744 978# 

",,Kristyn Anderson,503-970-3260,kris.anderson@oda.oregon.gov,,,,,,,,,,,,,,,,,,
Agriculture Department,PARC Board Meeting,,11/17/2021 09:00:00 AM,11/17/2021 12:00:00 PM,Virtual meeting, Salem,OR,,Yes,Warren Hanson,971-600-7447,warren.hanson@oda.oregon.gov,,,,,,,,1 503-446-4951,165 151 731#,https://www.oregon.gov/oda/programs/Pesticides/Documents/PARCMaterials/November2021/Agenda.pdf,,https://oda.direct/PARCMeeting111721,,,https://oda.direct/PARC,,,
Agriculture Department,Soil and Water Conservation Commission Meeting,,11/17/2021 08:45:00 AM,11/17/2021 12:00:00 PM,Virtual meeting, Salem,OR,,Yes,Sandi Hiatt,503-986-4704,sandi.hiatt@oda.oregon.gov,,,,,,,true,503-446-4951,555 917 71#,"https://www.oregon.gov/oda/programs/NaturalResources/Documents/Meetings,%20minutes,%20agendas/SWCC2021/SWCCAgenda111721.pdf",,https://oda.direct/SWCCMeeting111721,,,https://oda.direct/Meetings,,,
Agriculture Department,PARC Board Meeting,,03/09/2022 09:00:00 AM,03/09/2022 12:00:00 PM,Virtual meeting,Salem,OR,,Yes,Warren Hanson,971-600-7447,warren.hanson@oda.oregon.gov,,,,,,,true,"1 503-446-4951,,972445518#",972 445 518#,,,https://teams.microsoft.com/l/meetup-join/19%3ameeting_OTJmODE2ZDgtOGMyOC00ZTUyLTljYTUtYjMyYmYwODJmZTU4%40thread.v2/0?context=%7b%22Tid%22%3a%22aa3f6932-fa7c-47b4-a0ce-a598cad161cf%22%2c%22Oid%22%3a%2279d8c54b-1f73-4d4b-8d0b-9ccbd5595d45%22%7d,,,https://oda.direct/PARC,,,
Agriculture Department,Oregon State Board of Agriculture,Quarterly Board Meeting,11/15/2022 05:30:00 PM,11/17/2022 12:30:00 PM,Virtual Meeting,Salem,OR,For more information call 503-986-4554 or visit https://oda.direct/BoardAgriculture,"Yes, see agenda for details",Karla Valness,,karla.valness@oda.oregon.gov,,,,,,,,,,,,,,,https://oda.direct/BoardAgriculture,,,
Agriculture Department,Oregon Invasive Species Council (OISC) Meeting,,01/11/2022 01:00:00 PM,01/11/2022 04:30:00 PM,Virtual Meeting ,Salem,OR,"Agenda attached 

Oregon Invasive Species Council Meeting 
Wed, Oct 13, 2021 1:00 PM - 4:30 PM (PDT) 

Please join my meeting from your computer, tablet or smartphone. 
https://global.gotomeeting.com/join/252462589 

You can also dial in using your phone. 
United States: +1 (571) 317-3112 

Access Code: 252-462-589",,Troy Abercrombie,5039864660,weeds@cascadepacific.org ,,,,,,,true,You can also dial in using your phone.  United States: +1 (571) 317-3112 ,Access Code: 252-462-589,,,https://global.gotomeeting.com/join/252462589,,,https://www.oregoninvasivespeciescouncil.org/,,,
Agriculture Department,Oregon State Board of Agriculture,Quarterly Board Meeting,02/01/2022 05:30:00 PM,02/02/2022 12:30:00 PM,Virtual Meeting,Salem,OR,For more information call 503-986-4554 or visit https://oda.direct/BoardAgriculture,"Yes, see agenda for details",Karla Valness,,karla.valness@oda.oregon.gov,,,,,,,,,,,,,,,https://oda.direct/BoardAgriculture,,,
Agriculture Department,Oregon State Board of Agriculture,Quarterly Board Meeting,05/03/2022 05:30:00 PM,05/05/2022 12:30:00 PM,Virtual Meeting,Salem,OR,For more information call 503-986-4554 or visit https://oda.direct/BoardAgriculture,"Yes, see agenda for details",Karla Valness,,karla.valness@oda.oregon.gov,,,,,,,,,,,,,,,https://oda.direct/BoardAgriculture,,,
Agriculture Department,Oregon State Board of Agriculture,Quarterly Board Meeting,08/16/2022 05:30:00 PM,08/18/2022 12:30:00 PM,Virtual Meeting,Salem,OR,For more information call 503-986-4554 or visit https://oda.direct/BoardAgriculture,"Yes, see agenda for details",Karla Valness,,karla.valness@oda.oregon.gov,,,,,,,,,,,,,,,https://oda.direct/BoardAgriculture,,,
Agriculture Department,PARC Board Meeting,,01/19/2022 09:00:00 AM,01/19/2022 12:00:00 PM,Virtual meeting, Salem,OR,,Yes,Warren Hanson,971-600-7447,warren.hanson@oda.oregon.gov,,,,,,,,,,https://www.oregon.gov/oda/programs/Pesticides/Documents/PARCMaterials/January2022/Agenda.pdf,,,,,https://oda.direct/PARC,,,
Agriculture Department,Soil and Water Conservation Commission Meeting,,02/15/2022 01:00:00 PM,02/15/2022 05:00:00 PM,Virtual meeting,Salem,OR,,Yes,Sandi Hiatt,,sandi.hiatt@oda.oregon.gov,,,,,,,,,,"https://www.oregon.gov/oda/programs/NaturalResources/Documents/Meetings,%20minutes,%20agendas/SWCC2022/SWCCAgenda021522.pdf",,,,,https://oda.direct/meetings,,,
Agriculture Department,Soil and Water Conservation Commission Meeting,,02/16/2022 08:30:00 AM,02/16/2022 12:30:00 PM,Virtual meeting, Salem,OR,,Yes,Sandi Hiatt,,sandi.hiatt@oda.oregon.gov,,,,,,,,,,"https://www.oregon.gov/oda/programs/NaturalResources/Documents/Meetings,%20minutes,%20agendas/SWCC2022/SWCCAgenda021622.pdf",,,,,https://oda.direct/meetings,,,
Agriculture Department,Oregon Disaster Assistance Program - Rules Advisory Committee Meeting,,01/27/2022 09:00:00 AM,01/27/2022 11:00:00 AM,Online,Salem,OR,"Microsoft Teams meeting
Join on your computer or mobile app
Or call in (audio only)
+1 503-446-4951,,698935067#   United States, Portland
Phone Conference ID: 698 935 067#",No,Jonathan Sandau ,,Jonathan.SANDAU@oda.oregon.gov,,,,,,,true,1 503-446-4951,698935067# ,,,https://teams.microsoft.com/l/meetup-join/19%3ameeting_YWViYzVhYzEtOWVjNy00NWM3LWEyNDEtNGRiNWQ1YzFmZjlh%40thread.v2/0?context=%7b%22Tid%22%3a%22aa3f6932-fa7c-47b4-a0ce-a598cad161cf%22%2c%22Oid%22%3a%2264919834-8a7c-4101-ac39-d5926beaeb0d%22%7d,,,https://www.oregon.gov/oda/agriculture/Pages/DroughtDisaster.aspx,,,
Agriculture Department,Pesticide Analytical and Response Center (PARC) Board Meeting,,05/18/2022 09:00:00 AM,05/18/2022 12:00:00 PM,Virtual Meeting,Salem,OR,,Yes,Warren Hanson,(971) 600-7447,warren.hanson@oda.oregon.gov,,,,,,,true,,,https://www.oregon.gov/oda/programs/Pesticides/Documents/PARCMaterials/May2022/Agenda.pdf,,,,,https://oda.direct/PARC,,,
Agriculture Department,Oregon Hemp Commission,Commissioners will consider naming a Rules Advisory Committee.,03/23/2022 02:30:00 PM,03/23/2022 05:00:00 PM,Virtual Meeting using Microsoft Teams,Virtual,OR,"Oregon Hemp Commission
Wednesday, March 23, 2022 from 2:30 – 5 p.m.
Via Microsoft Teams
Join on your computer or mobile app; see the draft agenda for clickable link.

Or call in (audio only)
+1 503-446-4951,,814859690#   United States, Portland
Phone Conference ID: 814 859 690#
Find a local number 
",,Kris Anderson,503-970-3260,hemp-commission@oda.oregon.gov,,,,,,,,"+1 503-446-4951,,814859690#   United States, Portland",,,,,,,https://teams.microsoft.com/l/meetup-join/19%3ameeting_MjIwM2U0YmQtMzcxYi00NjI2LWE3NjUtMDkzMWMwODI5NzM4%40thread.v2/0?context=%7b%22Tid%22%3a%22aa3f6932-fa7c-47b4-a0ce-a598cad161cf%22%2c%22Oid%22%3a%220751da7a-b363-4e09-a233-a1a42020412e%22%7d,,,
Agriculture Department,Oregon State Weed Board (OSWB) Meeting,,02/23/2022 01:00:00 PM,02/24/2022 12:00:00 PM,Virtual Meeting ,Salem,OR," 
Please join the virtual meeting from your computer, tablet or smartphone at
https://global.gotomeeting.com/join/888574205
 
You can also dial in using your phone. United States: +1 (872) 240-3212 Access Code: 888-574-205
 
Agenda will be posted soon to https://www.oregon.gov/oda/programs/Weeds/Pages/WeedBoard.aspx",,Tristen Berg,,tristen.berg@oda.oregon.gov,,,,,,,,+1 (872) 240-3212,888-574-205,https://www.oregon.gov/oda/programs/Weeds/Pages/WeedBoard.aspx,,https://global.gotomeeting.com/join/888574205,,,https://www.oregon.gov/oda/programs/Weeds/Pages/WeedBoard.aspx,,,
Agriculture Department,Oregon Hemp Commission,,03/09/2022 03:00:00 PM,03/09/2022 05:30:00 PM,"Teams Meeting Click here to join the meeting Or call in (audio only) +1 503-446-4951,,476335335#   Portland Phone Conference ID: 476 335 335#",Virtual,OR,"See attached draft agenda

Oregon Hemp Commission
Wednesday, March 9, 2022 from 3 – 5 p.m.
Via Microsoft Teams
Join on your computer or mobile app
Click here to join the meeting
Or call in (audio only)
+1 503-446-4951,,814859690#   United States, Portland
Phone Conference ID: 814 859 690#
Find a local number | Reset PIN

Meeting contact: Kris Anderson, hemp-commission@oda.oregon.gov
",,Kris Anderson,5039703260,kris.anderson@oda.oregon.gov,,,,,,,,"+1 503-446-4951,,814859690#   United States, Portland",814 859 690#,,,,,,,,,
Agriculture Department,Oregon Hemp Commission,Commissioners meet with Rules Advisory Committee members,04/06/2022 02:30:00 PM,04/06/2022 05:00:00 PM,Virtual Meeting using Microsoft Teams,Portland,OR,"Microsoft Teams meeting 
Join on your computer or mobile app 
Click here to join the meeting 
Or call in (audio only) 
+1 503-446-4951,,700579673#   United States, Portland 
Phone Conference ID: 700 579 673# 
",,"Kristyn ""Kris"" Anderson",5039703260,kris.anderson@oda.oregon.gov,,,,,,,,,,,,,,,,,,
Agriculture Department,Soil and Water Conservation Commission Meeting,Work session,08/15/2022 01:00:00 PM,08/15/2022 04:00:00 PM,"Upper Willamette SWCD, 3291 W First Ave.",Eugene,OR,,No,Karin Stutzman,971-304-8312,karin.stutzman@oda.oregon.gov,,,,,,,true,"15034464951,,598350893",598 350 893# ,"https://www.oregon.gov/oda/programs/NaturalResources/Documents/Meetings,%20minutes,%20agendas/SWCC2022/SWCCAgenda081522.pdf",,https://gcc02.safelinks.protection.outlook.com/ap/t-59584e83/?url=https%3A%2F%2Fteams.microsoft.com%2Fl%2Fmeetup-join%2F19%253ameeting_ZTFmY2ViZTEtYTIxNi00YTU4LThiODgtMmIzZDk3NWUyMGY0%2540thread.v2%2F0%3Fcontext%3D%257b%2522Tid%2522%253a%2522aa3f6932-fa7c-47b4-a0ce-a598cad161cf%2522%252c%2522Oid%2522%253a%2522251dfe21-b38e-4595-a834-c76e7b043981%2522%257d&data=05%7C01%7CKarin.STUTZMAN%40oda.oregon.gov%7Ccb65383943f948df44c008da602de367%7Caa3f6932fa7c47b4a0cea598cad161cf%7C0%7C0%7C637928047439200729%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C3000%7C%7C%7C&sdata=VAAD%2Bz1tgNyrot3Z2aQwIMht1okKcUezYK8QqiuNsUc%3D&reserved=0,,,https://oda.direct/Meetings,,,
Agriculture Department,Soil and Water Conservation Commission Meeting,Regular quarterly meeting,08/16/2022 08:30:00 AM,08/16/2022 12:30:00 PM,"Upper Willamette SWCD, 3291 W First Ave.",Eugene,OR,,Yes,Karin Stutzman,971-304-8312,karin.stutzman@oda.oregon.gov,,,,,,,true,"15034464951,,370618108",370 618 108# ,"https://www.oregon.gov/oda/programs/NaturalResources/Documents/Meetings,%20minutes,%20agendas/SWCC2022/SWCCAgenda081622.pdf",,https://gcc02.safelinks.protection.outlook.com/ap/t-59584e83/?url=https%3A%2F%2Fteams.microsoft.com%2Fl%2Fmeetup-join%2F19%253ameeting_M2I2NDFlZjYtMjJjOC00YjBhLWJkNzUtNzlhNGZlYmYxZjli%2540thread.v2%2F0%3Fcontext%3D%257b%2522Tid%2522%253a%2522aa3f6932-fa7c-47b4-a0ce-a598cad161cf%2522%252c%2522Oid%2522%253a%2522251dfe21-b38e-4595-a834-c76e7b043981%2522%257d&data=05%7C01%7CKarin.STUTZMAN%40oda.oregon.gov%7Ccb65383943f948df44c008da602de367%7Caa3f6932fa7c47b4a0cea598cad161cf%7C0%7C0%7C637928047439356953%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C3000%7C%7C%7C&sdata=TRRR6G6a71j1QMH9bUgDNhVHf%2BEcLsW%2F6wjix0Et5DE%3D&reserved=0,,,https://oda.direct/meetings,,,
Agriculture Department,Oregon Hemp Commission Rules Advisory Committee meeting,"RAC will discuss proposed rules that cover Procedural, Public Records Requests, and Per Diem Stipend & Reimbursement for Commissioners",04/13/2022 02:30:00 PM,04/13/2022 05:00:00 PM,Virtual Meeting using Microsoft Teams; see details for link,Virtual,OR,"UPDATED MEETING LINK

Join on your computer or mobile app 
Click here to join the meeting 
Or call in (audio only) 
+1 503-446-4951,,665332177#   United States, Portland 
Phone Conference ID: 665 332 177# 
",No; the public opportunity to comment will be at the hearings for the proposed rules.,Kris Anderson,503-970-3260,kris.anderson@oda.oregon.gov,,,,,,,,,,,,,,,,,,
Agriculture Department,Hemp Rules Advisory Committee (RAC) Meeting,,08/25/2022 10:00:00 AM,08/25/2022 12:00:00 PM,Virtual,Salem,OR,,,Sunny Summers,503-986-4565,sunny.summers@oda.oregon.gov,,,,,,,,,,,,,,,,,,
Agriculture Department,CAFO Advisory Committee Meeting,,04/14/2022 01:30:00 PM,04/14/2022 03:30:00 PM,Virtual meeting,Salem,OR,,Yes,Wym Matthews,(503) 881-5418,wym.matthews@oda.oregon.gov,,,,,,,true,"tel:+15034464951,,853394758# ",,"https://www.oregon.gov/oda/programs/NaturalResources/Documents/Meetings,%20minutes,%20agendas/CAFO2022/CACAgenda041422.pdf",,https://teams.microsoft.com/l/meetup-join/19%3ameeting_NzljMzVjZDUtYjBjZS00NWQwLThmYWYtZjk3NWMzNTc4MDk2%40thread.v2/0?context=%7b%22Tid%22%3a%22aa3f6932-fa7c-47b4-a0ce-a598cad161cf%22%2c%22Oid%22%3a%22af682179-c605-4042-bb1e-933151f11586%22%7d,,,https://oda.direct/meetings,,,
Agriculture Department,Oregon Hemp Commission Rules Advisory Committee meeting,,04/29/2022 01:00:00 PM,04/29/2022 04:00:00 PM,Virtual Meeting using Microsoft Teams,Portland,OR,"The RAC will begin discussing proposed administrative rules setting the assessment type and mandatory rate on hemp grown in Oregon. 

Join on your computer or mobile app
Click here to join the meeting
Or call in (audio only)
+1 503-446-4951,,905714776#   United States, Portland
Phone Conference ID: 905 714 776#
",No; the public opportunity to comment will be at the hearings for the proposed rules.,Kris Anderson,503-970-3260,kris.anderson@oda.oregon.gov,,,,,,,,1-503-446-4951,905714776#,,,,,,,,,
Agriculture Department,Oregon Hemp Commission,Commissioners continue establishing the foundation for the new commission.,05/04/2022 02:30:00 PM,05/04/2022 05:00:00 PM,Virtual Meeting using Microsoft Teams,Portland,OR,"Microsoft Teams meeting 
Join on your computer or mobile app 
Click here to join the meeting 
Or call in (audio only) 
+1 503-446-4951,,611076691#   United States, Portland 
Phone Conference ID: 611 076 691# 
",,Kris Anderson,503-970-3260,kris.anderson@oda.oregon.gov,,,,,,,,+1 503-446-4951,611 076 691# ,,,,,,,,,
Agriculture Department,Oregon Hemp Commission ,This meeting begins at 2 p.m. The commissioners will consider the recommendation of the rules advisory committee (RAC) on proposed administrative rules on the assessment on hemp grown in Oregon. Commissioners will also consider the RAC advice on proposed administrative rules on commission ownership of intellectual property. ,05/18/2022 02:00:00 PM,05/18/2022 05:00:00 PM,Virtual Meeting using Microsoft Teams,Portland,OR,"Microsoft Teams meeting 
Join on your computer or mobile app 
Click here to join the meeting 
Or call in (audio only) 
+1 503-446-4951,,546456008#   United States, Portland 
Phone Conference ID: 546 456 008# 
",,Kris Anderson,503-970-3260,kris.anderson@oda.oregon.gov,,,,,,,,+1 503-446-4951,546 456 008#,,,,,,,,,
Agriculture Department,Oregon Hemp Commission Rules Advisory Committee meeting,RAC members will discuss proposed administrative rules. Subjects may include continuing discussion of rate and type of assessment on hemp grown in Oregon. May also discuss commission ownership of intellectual property.,05/11/2022 02:30:00 PM,05/11/2022 05:00:00 PM,Virtual Meeting using Microsoft Teams,Portland,OR,"Microsoft Teams meeting 
Join on your computer or mobile app 
Click here to join the meeting 
Or call in (audio only) 
+1 503-446-4951,,747412128#   United States, Portland 
Phone Conference ID: 747 412 128# 
",No; the public opportunity to comment will be at the hearings for the proposed rules.,Kris Anderson,503-970-3260,kris.anderson@oda.oregon.gov,,,,,,,,+1 503-446-4951,747 412 128# ,,,,,,,,,
Agriculture Department,Oregon Hemp Commission Rules Advisory Committee meeting,"RAC members will discuss proposed administrative rules on the rate of the mandatory assessment growers will pay, and also discuss proposed OAR on intellectual property.",05/16/2022 02:30:00 PM,05/16/2022 05:00:00 PM,Virtual Meeting using Microsoft Teams,Portland,OR,"Microsoft Teams meeting 
Join on your computer or mobile app 
Click here to join the meeting 
Or call in (audio only) 
+1 503-446-4951,,903990156#   United States, Portland 
Phone Conference ID: 903 990 156# 
",No; the public opportunity to comment will be at the hearings for the proposed rules.,Kris Anderson,,kanderson@oda.or.gov,,,,,,,,,,,,,,,,,,
Agriculture Department,Soil and Water Conservation Commission (SWCC) Meeting,,05/17/2022 08:30:00 AM,05/17/2022 04:30:00 PM,"Willow Lake Wastewater Pollution Control Facility, 5915 Windsor Island Road N",Keizer,OR,,Yes,Sandi Hiatt,,sandi.hiatt@oda.oregon.gov,,,,,,,true,,,"https://www.oregon.gov/oda/programs/NaturalResources/Documents/Meetings,%20minutes,%20agendas/SWCC2022/SWCCAgenda051722.pdf",,,,,https://oda.direct/meetings,,,
Agriculture Department,Oregon Hemp Commission,Commissioners will consider proposed administrative rule assessing Producers 1% cash value of raw hemp.,05/25/2022 02:30:00 PM,05/25/2022 05:00:00 PM,Virtual Meeting using Microsoft Teams,Portland,OR,"Microsoft Teams meeting 
Join on your computer or mobile app 
Click here to join the meeting 
Or call in (audio only) 
+1 503-446-4951,,122741714#   United States, Portland 
",Yes,Kristyn Anderson,503-970-3260,kris.anderson@oda.oregon.gov,,,,,,,,,,,,,,,,,,
Agriculture Department,Oregon Hemp Commission Rules Advisory Committee meeting,To consider Hemp Commission Assessment proposed rule,06/03/2022 02:30:00 PM,06/03/2022 05:00:00 PM,Virtual Meeting using Microsoft Teams,Portland,OR,"Join on your computer or mobile app 
Click here to join the meeting 
Or call in (audio only) 
+1 503-446-4951,,512594311#   United States, Portland 
Phone Conference ID: 512 594 311# 
",No; the public opportunity to comment will be at the hearings for the proposed rules.,Kristyn Anderson,503-970-3260,kris.anderson@oda.oregon.gov,,,,,,,,"+1 503-446-4951,,512594311#   United States, Portland  ",Conference ID: 512 594 311# ,,,,,,,,,
