"fiscal_year","contract_id","award_title","contract_classification","contractor_name","street1","city","state_province","postal_code","effective_date","supplemental_effective_date","expiration_date","supplemental_expiration_date","contract_nte_amount","supplemental_contract_amount"
"2020","2679","IT Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2019-12-03T00:00:00.000",,"2019-12-17T00:00:00.000",,"225.00",
"2020","2392","2020 Conference Registration","Services","Structured Finance Association","1776 I St NW #501","Washington","DC","20006","2019-08-28T00:00:00.000",,"2020-02-26T00:00:00.000",,"1.00",
"2020","2678","2020 Conference Registration","Services","National Association of State Treasurers","1201 Pennsylvania Ave NW, Suite 800","Washington","DC","20004","2019-12-03T00:00:00.000",,"2020-02-11T00:00:00.000",,"630.00",
"2020","2677","Annual Membership Dues","Services","Oregon Public Purchasing Association","555 Court St NE Ste 4247","Salem","OR","97301","2019-12-03T00:00:00.000",,"2020-12-03T00:00:00.000",,"50.00",
"2020","2391","Office Furniture","Goods","RFM Preferred Seating","619 SW Wood Street","Hillsboro","OR","97123","2019-08-28T00:00:00.000",,"2019-09-30T00:00:00.000",,"683.65",
"2020","2676","IT Hardware & Accessories","Goods","Apple Store",,,,,"2019-12-03T00:00:00.000",,"2019-12-04T00:00:00.000",,"4100.00",
"2020","2247","IT Services","Services","SHI International Corp","290 Davidson Ave","Somerset","NJ","8873","2019-08-01T00:00:00.000",,"2022-07-31T00:00:00.000",,"91029.17",
"2020","2675","Software & Support","Goods and Services","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2019-12-03T00:00:00.000",,"2022-12-02T00:00:00.000",,"7558.82",
"2020","2390","2019 Conference Registration","Services","CFA Institute","915 East High Street","Charlottesville","VA","22902","2019-08-28T00:00:00.000",,"2019-10-18T00:00:00.000",,"1095.00",
"2020","2674","IT Services License Agreement","Goods and Services","Alemba Group Inc","5123 W 98th  St, #1035","Minneapolis","MN","55437","2020-01-01T00:00:00.000",,"2024-12-31T00:00:00.000",,"95000.00",
"2020","2673","Publication Subscription","Goods and Services","Salem Reporter","2925 River Rd S","Salem","OR","97302","2019-11-26T00:00:00.000",,"2020-11-26T00:00:00.000",,"100.00",
"2020","1798","2019 Training Registration","Services","Oregon Department of Administrative Services","155 Cottage St NE","Salem","OR","97301","2019-08-21T00:00:00.000",,"2019-08-22T00:00:00.000",,"75.00",
"2020","2389","2019 Conference Registration","Services","DEV Intersection","7 Traditions Blvd.","Southbury","CT","6488","2019-08-28T00:00:00.000",,"2019-11-22T00:00:00.000",,"2500.00",
"2020","2672","IT Hardware","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2019-11-27T00:00:00.000",,"2022-12-11T00:00:00.000",,"1600.00",
"2020","2246","Office Supplies","Goods","Whirlpool Corporation","553 Benson Road","Benton Harbor","MI","49022","2019-07-26T00:00:00.000",,"2019-08-03T00:00:00.000",,"250.00",
"2020","2670","Fingerprinting Services","Services","Fieldprint, Inc","PO Box 1675","Southampton","PA","18966","2019-07-01T00:00:00.000",,"2021-07-02T00:00:00.000",,"10000.00",
"2020","2388","AICPA Membership Dues","Services","AICPA Store","220 Leigh Farm Road","Durham","North Carolina","27707-8110","2019-08-28T00:00:00.000",,"2020-07-31T00:00:00.000",,"285.00",
"2020","2669","IT Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2019-11-26T00:00:00.000",,"2019-12-10T00:00:00.000",,"60.00",
"2020","2668","IT Hardware, Accessories, & Warranty","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2019-11-26T00:00:00.000",,"2022-12-10T00:00:00.000",,"1700.00",
"2020","2386","Due Diligence Trip","Goods and Services","Amtrak","1 Massachusetts Ave., NW","Washington","DC","20001","2019-08-28T00:00:00.000",,"2019-10-24T00:00:00.000",,"53.00",
"2020","2667","IT Hardware, Accessories, & Warranty","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2019-11-26T00:00:00.000",,"2022-12-10T00:00:00.000",,"1700.00",
"2020","2245","Office Supplies","Goods","Amazon.com, Inc.","410 Terry Ave N","Seattle","WA","98109","2019-07-26T00:00:00.000",,"2019-08-03T00:00:00.000",,"250.00",
"2020","2666","IT Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2019-11-25T00:00:00.000",,"2019-12-09T00:00:00.000",,"31.00",
"2020","2385","Due Diligence Trip","Goods and Services","Amtrak","1 Massachusetts Ave., NW","Washington","DC","20001","2019-08-28T00:00:00.000",,"2019-10-24T00:00:00.000",,"53.00",
"2020","2665","IT Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2019-11-26T00:00:00.000",,"2019-12-09T00:00:00.000",,"1100.00",
"2020","2664","Recruitment","Services","LinkedIn","2029 Stierlin Ct. Ste. 200","Mountain View","CA","94043","2019-11-01T00:00:00.000",,"2020-10-31T00:00:00.000",,"20000.00",
"2020","2384","2019 Workshop Registration","Services","Conscious Leadership Group","1234 Conscious","Porland","OR","97204","2019-08-26T00:00:00.000",,"2019-08-27T00:00:00.000",,"250.00",
"2020","2660","Annual Management Fee","Services","CT Corporation","780 Commercial Street SE","Salem","OR","97301","2019-11-05T00:00:00.000",,"2020-10-23T00:00:00.000",,"726.00",
"2020","2244","Office Services","Goods and Services","R & B Innovations In Wood Inc","2620 SE 39th Loop","Hillsboro","Oregon","97123","2019-08-06T00:00:00.000",,"2019-09-30T00:00:00.000",,"2850.00",
"2020","2659","Book","Goods","Amazon.com, Inc.","410 Terry Ave N","Seattle","WA","98109","2019-11-25T00:00:00.000",,"2019-11-29T00:00:00.000",,"25.00",
"2020","2383","Town Hall Meeting","Goods","Safeway","2220 NW Quimby St","Salem","OR","97301","2019-08-26T00:00:00.000",,"2019-08-26T00:00:00.000",,"200.00",
"2020","2658","Subscription Fee","Services","Deloitte & Touche LLP","111 SW 5th Ave, Suite 3900","Portland","OR","97204","2019-12-04T00:00:00.000",,"2020-12-04T00:00:00.000",,"2495.00",
"2020","2657","Recruitment","Services","CFA Institute","915 East High Street","Charlottesville","VA","22902","2019-10-28T00:00:00.000",,"2019-11-28T00:00:00.000",,"395.00",
"2020","2382","Town Hall Meeting","Goods","Target","1000 Nicollet Mall","Minneapolis","MN","55403","2019-08-26T00:00:00.000",,"2019-08-26T00:00:00.000",,"200.00",
"2020","2656","Recruitment","Services","CFA Institute","915 East High Street","Charlottesville","VA","22902","2019-10-28T00:00:00.000",,"2019-11-28T00:00:00.000",,"395.00",
"2020","2243","2019 Conference Registration","Services","Microsoft Ignite","16070 NE 36th Way","Redmond","WA","98052","2019-07-23T00:00:00.000",,"2019-11-08T00:00:00.000",,"2395.00",
"2020","2655","IT Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2019-11-22T00:00:00.000",,"2019-12-06T00:00:00.000",,"125.00",
"2020","2654","IT Hardware, Accessories, & Warranty","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2019-11-22T00:00:00.000",,"2022-12-06T00:00:00.000",,"1700.00",
"2020","1118","Hogan Assessment and consulting services","Services","Metaskills Consulting Group, Inc","5858 SW Riveridge Lane, #27","Portland","OR","97239","2016-10-06T00:00:00.000","2019-08-22T00:00:00.000","2020-09-30T00:00:00.000","2019-09-30T00:00:00.000","100000.00","1927.00"
"2020","2166","Membership Dues","Goods and Services","Portland Business Journal","851 SW Sixth Ave., Suite 500","Portland","OR","97204","2019-07-01T00:00:00.000",,"2020-06-30T00:00:00.000",,"350.00",
"2020","2653","Professional Services","Goods and Services","Fast Signs","2290 Commercial Street SE # 101","Salem","OR","97302","2019-11-22T00:00:00.000",,"2020-05-30T00:00:00.000",,"14000.00",
"2020","1786","Cost Estimator","Services","Drew Collaborative Works LLC","1700 Westlake Avenue North, STE 200","Seattle","WA","98109","2019-03-13T00:00:00.000","2020-04-20T00:00:00.000","2022-06-30T00:00:00.000","2021-12-31T00:00:00.000","60000.00","0.00"
"2020","2379","Office Services","Services","Suddath Relocation Systems of Oregon, LLC","9611 NE Sunderland Ave","Portland","OR","97211","2019-07-23T00:00:00.000",,"2019-09-21T00:00:00.000",,"542.00",
"2020","2652","Name Plate","Goods","Pearl Buck Center Incorporated","3690 W 1st","Eugene","OR","97301","2019-11-22T00:00:00.000",,"2019-12-15T00:00:00.000",,"40.00",
"2020","2242","License Support","Services","SHI International Corp","290 Davidson Ave","Somerset","NJ","8873","2019-08-30T00:00:00.000",,"2020-08-30T00:00:00.000",,"233.00",
"2020","1206","facilities","Services","Oregon Department of Consumer and Business Services","350 Winter St NE, 2nd Floor","Salem","OR","97301","2017-07-01T00:00:00.000","2019-07-01T00:00:00.000","2021-06-30T00:00:00.000","2021-06-30T00:00:00.000","0.00","0.00"
"2020","2651","Business Cards","Goods","Oregon Corrections Enterprises","3691 State St","Salem","OR","97301","2019-12-05T00:00:00.000",,"2019-12-05T00:00:00.000",,"45.00",
"2020","2378","IT Hardware","Services","TierPoint, LLC","23403 E. Mission Ave., Suite 121W","Liberty Lake","WA","99019","2019-08-27T00:00:00.000",,"2021-09-30T00:00:00.000",,"30000.00",
"2020","2650","Office Services","Goods and Services","Sierra Springs","4050 Fairview Industrial Dr SE","Salem","OR","97302","2019-12-01T00:00:00.000",,"2019-12-01T00:00:00.000",,"35.49",
"2020","2649","Office Furniture","Goods","RFM Preferred Seating","619 SW Wood Street","Hillsboro","OR","97123","2019-11-21T00:00:00.000",,"2019-12-15T00:00:00.000",,"569.80",
"2020","2376","Office Supplies","Goods","Staples, Inc.","500 Staples Drive","Framingham","MA","1702","2019-08-22T00:00:00.000",,"2019-08-22T00:00:00.000",,"50.00",
"2020","2648","OR 529 Savings Plan Board Meeting","Goods","Starbucks Coffee","205 Church St SE","Salem","OR","97301","2019-11-14T00:00:00.000",,"2019-11-14T00:00:00.000",,"60.00",
"2020","2241","Office Supplies","Goods","Commercial Business Furniture","1070 Commercial St NE","Salem","OR","97301","2019-07-25T00:00:00.000",,"2019-08-16T00:00:00.000",,"1400.00",
"2020","2647","Service Awards","Goods and Services","Pearl Buck Center Incorporated","3690 W 1st","Eugene","OR","97301","2019-11-20T00:00:00.000",,"2020-02-28T00:00:00.000",,"623.65",
"2020","2369","OR 529 Savings Board Meeting","Goods","Safeway","2220 NW Quimby St","Salem","OR","97301","2019-08-22T00:00:00.000",,"2019-08-22T00:00:00.000",,"50.00",
"2020","2646","IT Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2019-11-20T00:00:00.000",,"2019-12-04T00:00:00.000",,"50.00",
"2020","2645","Business Cards","Goods","Oregon Corrections Enterprises","3691 State St","Salem","OR","97301","2019-12-03T00:00:00.000",,"2019-12-04T00:00:00.000",,"45.00",
"2020","2368","Office Supplies","Goods","DAS Publishing & Distribution","550 Airport Rd SE","Salem","Oregon","97301","2019-08-23T00:00:00.000",,"2019-09-30T00:00:00.000",,"0.00",
"2020","2644","Annual Report Renewal","Services","Oregon Secretary of State","255 Capitol St NE, Suite 180","Salem","OR","97310","2019-12-15T00:00:00.000",,"2020-12-15T00:00:00.000",,"100.00",
"2020","2240","Training - Professional Services","Services","Northwest Health & Safety Inc","6603 E Mill Plain Blvd","Vancouver","WA","98661","2019-07-31T00:00:00.000",,"2019-08-06T00:00:00.000",,"2000.00",
"2020","1204","ORSP Marketing Services","Services","CFM Strategic Communications, Inc.","1001 SW 5th Ave, Suite 1100","Portland","OR","97204","2017-09-08T00:00:00.000","2019-07-15T00:00:00.000","2019-12-31T00:00:00.000","2019-12-31T00:00:00.000","1.00","5000.00"
"2020","2164","Office Supplies","Goods and Services","Pearl Buck Center Incorporated","3690 W 1st","Eugene","OR","97301","2019-07-17T00:00:00.000",,"2019-08-30T00:00:00.000",,"30.00",
"2020","1085","Macroeconomic and investment research","Services","Strategas Securities, LLC","52 Venderbilt Ave, 8th Floor","New York","NY","10017","2012-09-09T00:00:00.000","2019-07-01T00:00:00.000","2021-06-30T00:00:00.000","2021-06-30T00:00:00.000","445000.00","1000000.00"
"2020","2366","Manuals","Goods","Oregon Department of Justice","530 Center St NE","Salem","OR","97301","2019-08-23T00:00:00.000",,"2019-09-20T00:00:00.000",,"130.00",
"2020","2640","Book","Goods","Amazon.com, Inc.","410 Terry Ave N","Seattle","WA","98109","2019-11-19T00:00:00.000",,"2019-12-02T00:00:00.000",,"29.18",
"2020","2237","2019 Conference Registration","Goods and Services","National Council of Real Estate Investment Fiduciaries","200 East Randolph Street, Suite 5135","Chicago","IL","60601","2019-07-26T00:00:00.000",,"2019-11-20T00:00:00.000",,"850.00",
"2020","1040","PolicyStat - Online Policy Tool","Services","PolicyStat, LLC","12800 N Meridian St., Suite 125","Carmel","IN","46032","2015-01-01T00:00:00.000","2020-01-01T00:00:00.000","2020-12-21T00:00:00.000","2020-12-31T00:00:00.000","14520.00","2520.00"
"2020","2639","Office Supplies","Goods","Commercial Business Furniture","1070 Commercial St NE","Salem","OR","97301","2019-11-19T00:00:00.000",,"2019-11-25T00:00:00.000",,"80.00",
"2020","2638","2020 Course Registration","Services","Oregon Department of Administrative Services","155 Cottage St NE","Salem","OR","97301","2019-11-19T00:00:00.000",,"2020-03-11T00:00:00.000",,"1081.00",
"2020","2364","Index License Service Agreement","Services","Bloomberg Finance L.P.","Pier 3, Suite 101","San Francisco","CA","94111","2019-07-01T00:00:00.000",,"2021-06-30T00:00:00.000",,"200000.00",
"2020","2637","2020 Project Management Certification Registration","Services","Oregon Department of Administrative Services","155 Cottage St NE","Salem","OR","97301","2019-11-19T00:00:00.000",,"2020-09-24T00:00:00.000",,"3335.00",
"2020","3212","IT Phone Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2020-06-24T00:00:00.000",,"2020-07-08T00:00:00.000",,"79.74",
"2020","2636","Name Plate","Goods","Pearl Buck Center Incorporated","3690 W 1st","Eugene","OR","97301","2019-11-19T00:00:00.000",,"2019-12-06T00:00:00.000",,"40.00",
"2020","2362","Professional Services","Services","Cutter Associates, LLC","25 Recreation Park Drive #202","Hingham","MA","2043","2019-08-23T00:00:00.000",,"2020-03-31T00:00:00.000",,"85000.00",
"2020","2236","Annual License Renewal","Services","SHI International Corp","290 Davidson Ave","Somerset","NJ","8873","2019-09-27T00:00:00.000",,"2020-09-26T00:00:00.000",,"17500.00",
"2020","1995","Subscription","Services","KRP Data Systems","29280 SW Costa Circle E","Wilsonville","OR","97070","2019-07-13T00:00:00.000",,"2020-07-12T00:00:00.000",,"480.00",
"2020","2635","Office Supplies","Goods","Amazon.com, Inc.","410 Terry Ave N","Seattle","WA","98109","2019-11-29T00:00:00.000",,"2019-11-29T00:00:00.000",,"88.36",
"2020","2634","GFOA Membership Dues","Services","Government Finance Officers Association","203 N LaSalle Street","Chicago","IL","60601","2019-11-01T00:00:00.000",,"2020-10-31T00:00:00.000",,"190.00",
"2020","2361","Professional Services","Services","Sellwood Consulting, LLC","6650 SW Redwood Lane, Suite 370","Tigard","OR","97224","2019-08-01T00:00:00.000",,"2024-07-31T00:00:00.000",,"500000.00",
"2020","2633","Name Plate","Goods","Pearl Buck Center Incorporated","3690 W 1st","Eugene","OR","97301","2019-11-19T00:00:00.000",,"2019-12-06T00:00:00.000",,"40.00",
"2020","2629","Software Support Subscription","Services","SHI International Corp","290 Davidson Ave","Somerset","NJ","8873","2019-11-20T00:00:00.000",,"2020-11-20T00:00:00.000",,"2367.24",
"2020","2359","2019 Conference Registration","Services","CFA Institute","915 East High Street","Charlottesville","VA","22902","2019-10-17T00:00:00.000",,"2019-10-18T00:00:00.000",,"1295.00",
"2020","2235","IT Equipment","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2019-08-07T00:00:00.000",,"2019-09-05T00:00:00.000",,"255.32",
"2020","2628","Office Supplies","Goods","Amazon.com, Inc.","410 Terry Ave N","Seattle","WA","98109","2019-11-18T00:00:00.000",,"2019-12-02T00:00:00.000",,"35.00",
"2020","2627","IT Accessories","Goods","Amazon.com, Inc.","410 Terry Ave N","Seattle","WA","98109","2019-11-18T00:00:00.000",,"2019-12-06T00:00:00.000",,"100.00",
"2020","2358","Office Supplies","Goods","Staples Promotional Products","333 S. State Street, #131","Lake Oswego","OR","97034","2019-08-21T00:00:00.000",,"2019-09-20T00:00:00.000",,"2000.00",
"2020","2625","Office Supplies","Goods","Commercial Business Furniture","1070 Commercial St NE","Salem","OR","97301","2019-11-18T00:00:00.000",,"2019-12-15T00:00:00.000",,"80.00",
"2020","2624","Office Supplies","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2019-11-15T00:00:00.000",,"2019-11-29T00:00:00.000",,"6700.00",
"2020","2356","Business Cards","Goods","Oregon Corrections Enterprises","3691 State St","Salem","OR","97301","2019-09-10T00:00:00.000",,"2019-09-10T00:00:00.000",,"45.00",
"2020","2233","Data Transfer Subscription","Services","Digital Ocean","101 Avenue of the Americas","New York","NY","10013","2019-07-01T00:00:00.000",,"2021-06-30T00:00:00.000",,"150.00",
"2020","2147","Mailing","Goods and Services","Oregon Department of Administrative Services","155 Cottage St NE","Salem","OR","97301","2019-07-08T00:00:00.000",,"2019-07-09T00:00:00.000",,"250.00",
"2020","2623","Master Agreement","Services","S&P Opco, LLC","55 Water Street","New York,","NY","10041","2019-10-01T00:00:00.000",,"2020-09-30T00:00:00.000",,"10000.00",
"2020","2622","2020 Course Registration","Services","Willamette University","900 State Street","Salem","Oregon","97301","2019-11-14T00:00:00.000",,"2020-02-28T00:00:00.000",,"390.00",
