"division","classification","position","title","_07_31_15","_08_31_15","_09_30_15","_10_31_15","_11_30_15","_12_31_15","_01_31_16","_02_29_16","_03_31_16","_04_30_16","_05_31_16","_06_30_16","_07_31_16","_08_31_16","_09_30_16","_10_31_16","_11_30_16","_12_31_16","_01_31_17","_02_28_17","_03_31_17","_04_30_17","_05_31_17","_06_30_17","total"
"Administration","Public Affairs Specialist 2","49730111","WORKERS' BENEFIT FUND ASSESSMENT","2.31","2.82","2.67",,,,,,,,,,,,,,,,,,,,,,"7.80"
"Administration","Office Specialist 2","4103403","PERS PENSION OBLIGATION BOND PAYMENT","210.31","210.31","210.31","210.31","188.34","192.60","192.60","199.69","201.90","201.90","201.90","201.90","201.90","201.90","201.90","145.58","153.72","136.55","161.34","207.48","207.48","207.48","207.48","207.48","4662.36"
"Administration","Office Specialist 2","4103403","PERS RETIREMENT","605.20","605.20","605.20","605.20","605.20","618.89","618.89","641.68","648.77","648.77","648.77","648.77","648.77","648.77","648.77","467.81","493.95","438.77","518.44","666.70","666.70","666.70","666.70","666.70","14699.32"
"Administration","Office Specialist 2","4103403","REGULAR EMPLOYEES SALARY","3139.00","3139.00","3139.00","3139.00","3139.00","3210.00","3210.00","3328.21","3365.00","3365.00","3365.00","3365.00","3365.00","3365.00","3365.00","2426.39","2561.99","2275.78","2689.01","3458.00","3458.00","3458.00","3458.00","3458.00","76241.38"
"Administration","Office Specialist 2","4103403","SOCIAL SECURITY & MEDICARE","239.70","239.69","239.69","239.69","239.69","247.17","247.18","256.21","259.03","259.04","259.03","259.02","259.03","259.04","259.02","187.23","197.61","174.37","205.99","264.82","264.81","264.81","264.82","264.81","5851.50"
"Administration","Office Specialist 2","4103403","WORKERS' BENEFIT FUND ASSESSMENT","2.92","2.68","2.66","2.72","1.92","2.82","2.41","2.58","2.57","2.40","2.81","2.05","2.48","2.77","1.87","2.07","1.77","1.56","2.04","2.45","3.13","1.74","1.16","1.58","55.16"
"Administration","Office Specialist 2","4103403","Total","5517.21","5516.96","5516.94","5517.00","5494.23","5657.44","5657.04","5814.33","5863.23","5863.07","5863.47","5862.70","5863.14","5863.44","5862.52","4615.04","4795.00","4403.29","4953.08","5975.71","5976.38","5974.99","5974.42","5974.83","134375.46"
"Administration","OPS & Policy Analyst 2","0016001","BASIC LIFE INSURANCE - $5.000","0.95","0.95",,,,,,,,,,,,,,,,,,,,,,,"1.90"
"Administration","OPS & Policy Analyst 2","0016001","DENTAL INSURANCE","101.31","101.31",,,,,,,,,,,,,,,,,,,,,,,"202.62"
"Administration","OPS & Policy Analyst 2","0016001","HEALTH INSURANCE","1232.01","1232.01",,,,,,,,,,,,,,,,,,,,,,,"2464.02"
"Administration","OPS & Policy Analyst 2","0016001","PERS PENSION OBLIGATION BOND PAYMENT","367.96","367.96","66.90",,,,,,,,,,,,,,,,,,,,,,"802.82"
"Administration","OPS & Policy Analyst 2","0016001","PERS RETIREMENT","730.99","730.99","132.90",,,,,,,,,,,,,,,,,,,,,,"1594.88"
"Administration","OPS & Policy Analyst 2","0016001","REGULAR EMPLOYEES SALARY","5492.00","5492.00","5476.98",,,,,,,,,,,,,,,,,,,,,,"16460.98"
"Administration","OPS & Policy Analyst 2","0016001","SOCIAL SECURITY & MEDICARE","412.47","412.47","418.37",,,,,,,,,,,,,,,,,,,,,,"1243.31"
"Administration","OPS & Policy Analyst 2","0016001","WORKERS' BENEFIT FUND ASSESSMENT","2.93","2.06","0.54",,,,,,,,,,,,,,,,,,,,,,"5.53"
"Administration","OPS & Policy Analyst 2","0016001","Total","8340.62","8339.75","6095.69","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","22776.06"
"Administration","OPS & Policy Analyst 2","0030035","BASIC LIFE INSURANCE - $5.000",,,,,,,,,"0.47","0.47","0.47",,,,,,,,,,,,,,"1.41"
"Administration","OPS & Policy Analyst 2","0030035","DENTAL INSURANCE",,,,,,,,,"55.45","55.45","55.45",,,,,,,,,,,,,,"166.35"
"Administration","OPS & Policy Analyst 2","0030035","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,"0.96","0.96","0.96",,,,,,,,,,,,,,"2.88"
"Administration","OPS & Policy Analyst 2","0030035","HEALTH INSURANCE",,,,,,,,,"717.60","717.60","717.60",,,,,,,,,,,,,,"2152.80"
"Administration","OPS & Policy Analyst 2","0030035","OVERTIME PAYMENTS",,,,,,,,,,"158.97",,,,,,,,,,,,,,,"158.97"
"Administration","OPS & Policy Analyst 2","0030035","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,"146.97","149.72","146.97",,,,,,,,,,,,,,"443.66"
"Administration","OPS & Policy Analyst 2","0030035","PERS RETIREMENT",,,,,,,,,"472.26","481.11","472.26",,,,,,,,,,,,,,"1425.63"
"Administration","OPS & Policy Analyst 2","0030035","REGULAR EMPLOYEES SALARY",,,,,,,,,"2449.50","2336.46","2449.49",,,,,,,,,,,,,,"7235.45"
"Administration","OPS & Policy Analyst 2","0030035","SOCIAL SECURITY & MEDICARE",,,,,,,,,"181.67","185.18","181.66",,,,,,,,,,,,,,"548.51"
"Archives","Records Management Analyst 1","2108020","SOCIAL SECURITY & MEDICARE",,,,,,,,,,"267.96","281.40",,,,,,,,,,,,,,"549.36"
"Administration","OPS & Policy Analyst 2","0030035","Total","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4026.37","4087.35","4026.12","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","12139.84"
"Administration","OPS & Policy Analyst 2","0036045","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","22.80"
"Administration","OPS & Policy Analyst 2","0036045","DENTAL INSURANCE","112.15","112.15","112.15","112.15","112.15","110.90","110.90","110.90","110.90","110.90","110.90","110.90","110.90","110.90","110.90","110.90","110.90","127.01","127.01","127.01","127.01","127.01","127.01","127.01","2780.62"
"Administration","OPS & Policy Analyst 2","0036045","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","46.08"
"Administration","OPS & Policy Analyst 2","0036045","HEALTH INSURANCE","1382.51","1382.51","1382.51","1382.51","1382.51","1435.21","1435.21","1435.21","1435.21","1435.21","1435.21","1435.21","1435.21","1435.21","1435.21","1435.21","1435.21","1750.33","1750.33","1750.33","1750.33","1750.33","1750.33","1750.33","36387.38"
"Elections","OPS & Policy Analyst 2","4973013","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,,,,,,,,,,"0.00",,,"0.00"
"Administration","OPS & Policy Analyst 2","0036045","PERS PENSION OBLIGATION BOND PAYMENT","370.51","370.51","370.51","370.51","331.80","339.24","339.24","339.24","339.24","355.98","355.98","355.98","355.98","355.98","355.98","355.98","355.98","365.76","365.76","365.76","402.34","402.34","365.76","365.76","8652.12"
"Administration","OPS & Policy Analyst 2","0036045","PERS RETIREMENT","1066.18","1066.18","1066.18","1066.18","1066.18","1090.09","1090.10","1090.09","1090.09","1143.88","1143.88","1143.88","1143.88","1143.88","1143.88","1143.88","1143.88","1175.31","1175.31","1175.31","1292.85","1292.84","1175.31","1175.31","27304.55"
"Administration","OPS & Policy Analyst 2","0036045","REGULAR EMPLOYEES SALARY","5530.00","5530.00","5530.00","5530.00","5530.00","5654.00","5654.00","5654.00","5654.00","5933.00","5933.00","5933.00","5933.00","5933.00","5933.00","5933.00","5933.00","6096.00","6096.00","6096.00","6096.00","6096.00","6096.00","6096.00","140402.00"
"Administration","OPS & Policy Analyst 2","0036045","SOCIAL SECURITY & MEDICARE","408.23","408.22","408.23","408.22","408.23","417.50","417.51","417.50","417.51","438.84","438.85","438.85","438.85","438.84","438.85","438.85","438.85","452.11","452.11","452.11","498.75","498.74","452.11","452.12","10479.98"
"Administration","OPS & Policy Analyst 2","0036045","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,,,,,,,,,,,,"609.60","609.60",,,"1219.20"
"Administration","OPS & Policy Analyst 2","0036045","WORKERS' BENEFIT FUND ASSESSMENT","2.75","2.16","2.50","1.72","2.25","2.40","2.23","2.48","2.31","2.68","2.62","1.99","2.43","2.57","2.33","2.60","2.45","2.06","2.72","2.45","2.52","1.78","1.81","1.58","55.39"
"Administration","OPS & Policy Analyst 2","0036045","Total","8875.20","8874.60","8874.95","8874.16","8835.99","9052.21","9052.06","9052.29","9052.13","9423.36","9423.31","9422.68","9423.12","9423.25","9423.02","9423.29","9423.14","9971.45","9972.11","9971.84","10782.27","10781.51","9971.20","9970.98","227350.12"
"Administration","OPS & Policy Analyst 2","4973013","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,,,,,,,,,,,,,"0.99","0.99","0.99","2.97"
"Administration","OPS & Policy Analyst 2","4973013","DENTAL INSURANCE",,,,,,,,,,,,,,,,,,,,,,"122.29","122.29","122.29","366.87"
"Administration","OPS & Policy Analyst 2","4973013","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,,,,,,,,,,,,,,"1.92","1.92","1.92","5.76"
"Administration","OPS & Policy Analyst 2","4973013","HEALTH INSURANCE",,,,,,,,,,,,,,,,,,,,,,"1532.32","1532.32","1532.32","4596.96"
"Administration","OPS & Policy Analyst 2","4973013","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,,,,,,,,,,,,"85.75","343.02","343.02","771.79"
"Administration","OPS & Policy Analyst 2","4973013","PERS RETIREMENT",,,,,,,,,,,,,,,,,,,,,,"190.23","760.93","760.93","1712.09"
"Administration","OPS & Policy Analyst 2","4973013","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,,,,,,,,,,,,,,,,,,,,"3.25","3.25","6.50"
"Administration","OPS & Policy Analyst 2","4973013","REGULAR EMPLOYEES SALARY",,,,,,,,,,,,,,,,,,,,,,"1429.25","5717.00","5717.00","12863.25"
"Administration","OPS & Policy Analyst 2","4973013","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,,,,,,,,,,"108.65","436.67","436.67","981.99"
"Administration","OPS & Policy Analyst 2","4973013","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,,,,,,,,,,,"0.48","1.68","2.02","4.18"
"Administration","OPS & Policy Analyst 2","4973013","Total","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3471.88","8920.07","8920.41","21312.36"
"Administration","OPS & Policy Analyst 3","00160011","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,,,,,,,,,,"0.99","0.99","0.99","0.99","0.99","0.99","5.94"
"Administration","OPS & Policy Analyst 3","00160011","DENTAL INSURANCE",,,,,,,,,,,,,,,,,,,"109.19","109.19","109.19","109.19","132.36","132.36","701.48"
"Administration","OPS & Policy Analyst 3","00160011","HEALTH INSURANCE",,,,,,,,,,,,,,,,,,,"1264.16","1264.16","1264.16","1264.16","1532.32","1532.32","8121.28"
"Administration","OPS & Policy Analyst 3","00160011","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,,,,,,,,,"420.00","420.00","420.00","420.00","420.00","420.00","2520.00"
"Administration","OPS & Policy Analyst 3","00160011","PERS RETIREMENT",,,,,,,,,,,,,,,,,,,"931.70","931.70","931.70","931.70","931.70","931.70","5590.20"
"Administration","OPS & Policy Analyst 3","00160011","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,,,,,,,,,,,,,,,,"3.25","3.25","3.25","3.25","3.25","3.25","19.50"
"Administration","OPS & Policy Analyst 3","00160011","REGULAR EMPLOYEES SALARY",,,,,,,,,,,,,,,,,,,"7000.00","7000.00","7000.00","7000.00","7000.00","7000.00","42000.00"
"Administration","OPS & Policy Analyst 3","00160011","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,,,,,,,"531.00","530.99","531.00","530.99","531.56","531.56","3187.10"
"Administration","OPS & Policy Analyst 3","00160011","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,,,,,,,,"2.96","2.96","2.96","2.09","2.09","2.09","15.15"
"Administration","OPS & Policy Analyst 3","00160011","Total","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10263.25","10263.24","10263.25","10262.37","10554.27","10554.27","62160.65"
"Administration","OPS & Policy Analyst 3","00160012","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,,,,,,,,,,"0.99","0.99","0.99","0.99","0.99","0.99","5.94"
"Administration","OPS & Policy Analyst 3","00160012","DENTAL INSURANCE",,,,,,,,,,,,,,,,,,,"66.18","66.18","66.18","66.18","66.18","66.18","397.08"
"Administration","OPS & Policy Analyst 3","00160012","HEALTH INSURANCE",,,,,,,,,,,,,,,,,,,"782.83","782.83","782.83","782.83","782.83","782.83","4696.98"
"Administration","OPS & Policy Analyst 3","00160012","REGULAR EMPLOYEES SALARY",,,,,,,,,,,,,,,,,,,"5454.55","5000.00","5000.00","5000.00","5000.00","5000.00","30454.55"
"Administration","OPS & Policy Analyst 3","00160012","Total","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","6684.60","6229.45","6230.01","6228.78","6228.98","6228.99","37830.81"
"Administration","OPS & Policy Analyst 3","0036028","BASIC LIFE INSURANCE - $5.000",,,,,,,,,"0.48","0.47","0.47",,,,,,,,,,,,,,"1.42"
"Administration","OPS & Policy Analyst 3","0036028","DENTAL INSURANCE",,,,,,,,,"58.26","58.26","58.26",,,,,,,,,,,,,,"174.78"
"Administration","OPS & Policy Analyst 3","0036028","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,"0.96","0.96","0.96",,,,,,,,,,,,,,"2.88"
"Administration","OPS & Policy Analyst 3","0036028","HEALTH INSURANCE",,,,,,,,,"698.69","698.68","698.67",,,,,,,,,,,,,,"2096.04"
"Administration","OPS & Policy Analyst 3","0036028","OVERTIME PAYMENTS",,,,,,,,,"1492.53","1010.75","611.23",,,,,,,,,,,,,,"3114.51"
"Administration","OPS & Policy Analyst 3","0036028","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,"251.49","222.57","198.62",,,,,,,,,,,,,,"672.68"
"Administration","OPS & Policy Analyst 3","0036028","PERS RETIREMENT",,,,,,,,,"557.90","493.76","440.58",,,,,,,,,,,,,,"1492.24"
"Administration","OPS & Policy Analyst 3","0036028","REGULAR EMPLOYEES SALARY",,,,,,,,,"2570.51","2570.47","2570.44",,,,,,,,,,,,,,"7711.42"
"Administration","OPS & Policy Analyst 3","0036028","SOCIAL SECURITY & MEDICARE",,,,,,,,,"318.38","281.52","250.96",,,,,,,,,,,,,,"850.86"
"Administration","OPS & Policy Analyst 3","0036028","WORK OUT OF CLASS & LEADWORK",,,,,,,,,"128.53","128.52","128.52",,,,,,,,,,,,,,"385.57"
"Administration","OPS & Policy Analyst 3","0036028","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,"2.04","1.59","1.58",,,,,,,,,,,,,,"5.21"
"Administration","OPS & Policy Analyst 3","0036028","Total","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","6079.77","5467.55","4960.29","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","16507.61"
"Administration","OPS & Policy Analyst 3","20720","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,,,,,,"34.77",,,,,,,"34.77"
"Administration","OPS & Policy Analyst 3","20720","TEMPORARY EMPLOYEES SALARY",,,,,,,,,,,,,,,,,,"454.55","-454.55",,,,,,"0.00"
"Administration","OPS & Policy Analyst 3","20720","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,,,,,,,"0.27",,,,,,,"0.27"
"Administration","OPS & Policy Analyst 3","20720","Total","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","489.59","-454.55","0.00","0.00","0.00","0.00","0.00","35.04"
"Administration","OPS & Policy Analyst 3","360704","SOCIAL SECURITY & MEDICARE",,,,,,,"208.55","190.48","244.74","243.26","210.76",,,,,,,,,,,,,,"1097.79"
"Administration","OPS & Policy Analyst 3","360704","TEMPORARY EMPLOYEES SALARY",,,,,,,"2791.02","2554.99","3264.24","3244.92","2819.99",,,,,,,,,,,,,,"14675.16"
"Administration","OPS & Policy Analyst 3","360704","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,"1.23","1.12","1.45","1.43","1.24",,,,,,,,,,,,,,"6.47"
"Administration","OPS & Policy Analyst 3","360704","Total","0.00","0.00","0.00","0.00","0.00","0.00","3000.80","2746.59","3510.43","3489.61","3031.99","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","15779.42"
"Administration","OPS & Policy Analyst 3","5103499","BASIC LIFE INSURANCE - $5.000",,,,,,,,,"0.47","0.47","0.48",,,,,,,,,,,,,,"1.42"
"Administration","OPS & Policy Analyst 3","5103499","DENTAL INSURANCE",,,,,,,,,"51.23","51.23","51.23",,,,,,,,,,,,,,"153.69"
"Administration","OPS & Policy Analyst 3","5103499","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,"0.96","0.96","0.96",,,,,,,,,,,,,,"2.88"
"Administration","OPS & Policy Analyst 3","5103499","HEALTH INSURANCE",,,,,,,,,"714.33","714.33","714.34",,,,,,,,,,,,,,"2143.00"
"Administration","OPS & Policy Analyst 3","5103499","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,"205.41","205.41","205.41",,,,,,,,,,,,,,"616.23"
"Administration","OPS & Policy Analyst 3","5103499","PERS RETIREMENT",,,,,,,,,"660.04","660.05","660.05",,,,,,,,,,,,,,"1980.14"
"Administration","OPS & Policy Analyst 3","5103499","REGULAR EMPLOYEES SALARY",,,,,,,,,"3423.47","3423.50","3423.51",,,,,,,,,,,,,,"10270.48"
"Administration","OPS & Policy Analyst 3","5103499","SOCIAL SECURITY & MEDICARE",,,,,,,,,"254.28","254.28","254.28",,,,,,,,,,,,,,"762.84"
"Administration","OPS & Policy Analyst 3","5103499","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,"1.41","1.22","1.22",,,,,,,,,,,,,,"3.85"
"Administration","OPS & Policy Analyst 3","5103499","Total","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5311.60","5311.45","5311.48","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","15934.53"
"Administration","Principal Executive Manager D","00003002","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95",,,,,,,,,,,"13.30"
"Administration","Principal Executive Manager D","00003002","HEALTH INSURANCE","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05",,,,,,,,,,,"5404.70"
"Administration","Principal Executive Manager D","00003002","PERS PENSION OBLIGATION BOND PAYMENT","544.85","544.85","544.85","544.85","487.92","487.92","487.92","487.92","487.92","487.92","487.92","487.92","487.92","487.92","43.09",,,,,,,,,,"7101.69"
"Administration","Public Affairs Specialist 3","00300502","REGULAR EMPLOYEES SALARY",,,,,,,,,,,,,,,,,,"636.36","7000.00","7000.00","3347.83",,,,"17984.19"
"Administration","Principal Executive Manager D","00003002","PERS RETIREMENT","1082.37","1082.37","1082.37","1082.37","1082.37","1082.37","1082.37","1082.37","1082.37","1082.37","1082.37","1082.37","1082.37","1082.37","95.59",,,,,,,,,,"15248.77"
