"division","classification","position","title","_07_31_17","_08_31_17","_09_30_17","_10_31_17","_11_30_17","_12_31_17","_01_31_18","_02_28_18","_03_31_18","_4_30_18","_5_31_18","_06_30_18","_07_31_18","_08_31_18","sept18","_10_31_18","_11_30_2018","_12_31_2018","total"
"Administration","Principle Executive Manager D","4103418","REGULAR EMPLOYEES SALARY","6300.37","6299.77","6299.88","6300.35","6299.76","6413.92","6587.48","6601.79","6601.53","6602.18","6601.55","6668.10","6668.61","6667.86","6668.24","6667.98","6667.98","6790.74","117708.58"
"Administration","Principle Executive Manager D","4103418","SOCIAL SECURITY & MEDICARE","516.40","516.46","516.32","516.48","516.37","525.44","639.95","566.98","567.07","567.11","567.15","572.64","572.79","572.74","572.57","572.68","572.68","582.96","10034.94"
"Administration","Principle Executive Manager D","4103418","WORK OUT OF CLASS & LEADWORK","315.02","314.99","314.99","315.02","314.99","320.70","1641.95","676.69","676.67","676.73","676.67","683.49","683.54","683.47","683.50","683.48","683.48","696.06","11041.49"
"Administration","Principle Executive Manager D","4103418","WORKERS' BENEFIT FUND ASSESSMENT","2.09","2.09","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.09","2.09","2.44","2.44","2.44","2.44","42.52"
"Administration","Principle Executive Manager D","4213417","BASIC LIFE INSURANCE - $5.000","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99",,,,,,,,,,,"7.92"
"Administration","Principle Executive Manager D","4213417","DENTAL INSURANCE","122.29","122.29","122.29","122.29","122.29","145.52","145.52","145.52",,,,,,,,,,,"1048.01"
"Administration","Principle Executive Manager D","4213417","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14",,,,,,,,,,,"16.90"
"Administration","Principle Executive Manager D","4213417","HEALTH INSURANCE","1532.32","1532.32","1532.32","1532.32","1532.32","1752.21","1752.21","1752.21",,,,,,,,,,,"12918.23"
"Administration","Principle Executive Manager D","4213417","PERS PENSION OBLIGATION BOND PAYMENT","562.14","562.14","562.14","562.14","580.88","580.88","580.88","1550.49",,,,,,,,,,,"5541.69"
"Administration","Principle Executive Manager D","4213417","PERS RETIREMENT","2233.57","2233.57","2233.57","2233.57","2233.57","2233.57","2233.57","5961.87",,,,,,,,,,,"21596.86"
"Administration","Principle Executive Manager D","4213417","REGULAR EMPLOYEES SALARY","9369.00","9369.00","9369.00","9369.00","9369.00","9369.00","9369.00","25007.83",,,,,,,,,,,"90590.83"
"Administration","Principle Executive Manager D","4213417","SOCIAL SECURITY & MEDICARE","717.46","717.46","717.46","717.47","717.45","716.42","716.41","1912.79",,,,,,,,,,,"6932.92"
"Administration","Principle Executive Manager D","4213417","WORKERS' BENEFIT FUND ASSESSMENT","2.09","2.09","2.44","2.44","2.44","2.44","2.44","2.44",,,,,,,,,,,"18.82"
"Administration","Principle Executive Manager E","4213417","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,,"0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.89","7.82"
"Administration","Principle Executive Manager E","4213417","DENTAL INSURANCE",,,,,,,,,,,"134.45","134.45","134.45","134.45","134.45","134.45","134.45","137.13","1078.28"
"Administration","Principle Executive Manager E","4213417","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,,,"2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","17.12"
"Administration","Principle Executive Manager E","4213417","HEALTH INSURANCE",,,,,,,,,,,"1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1890.58","14624.63"
"Administration","Principle Executive Manager E","4213417","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,"419.49","322.69","616.04","616.04","486.36","616.04","616.04","616.04","4308.74"
"Administration","Principle Executive Manager E","4213417","PERS RETIREMENT",,,,,,,,,,,"1613.00","1240.79","2368.78","2368.78","1870.14","2368.78","2368.78","2368.78","16567.83"
"Administration","Principle Executive Manager E","4213417","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,,,,,,,,"3.25","3.25","3.25","3.25","3.25","3.25","3.25","2.95","25.70"
"Administration","Principle Executive Manager E","4213417","REGULAR EMPLOYEES SALARY",,,,,,,,,,,"6443.73","4956.81","9463.00","9463.00","7471.04","9463.00","9463.00","9463.00","66186.58"
"Administration","Principle Executive Manager E","4213417","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,"495.07","369.12","731.09","731.09","571.08","731.09","731.09","741.15","5100.77"
"Administration","Principle Executive Manager E","4213417","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,,"322.19","247.84","473.15","473.15","373.55","473.15","473.15","473.15","3309.33"
"Administration","Principle Executive Manager E","4213417","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,"2.44","2.44","2.09","2.09","2.44","2.44","2.44","2.44","18.82"
"Administration","Principle Executive Manager F","00001011","BASIC LIFE INSURANCE - $5.000","0.99","0.99","0.99","0.99","0.99","0.99","0.99",,,,,,,,,,,,"6.93"
"Administration","Principle Executive Manager F","00001011","DENTAL INSURANCE",,,"0.38",,,,,,,,,,,,,,,,"0.38"
"Administration","Principle Executive Manager F","00001011","HEALTH INSURANCE","1025.46","1013.47","1027.78","998.32","1020.34","1002.14","1055.07",,,,,,,,,,,,"7142.58"
"Administration","Principle Executive Manager F","00001011","REGULAR EMPLOYEES SALARY","4966.16","4277.15","4988.99","4464.05","4106.11","4889.45","5487.09",,,,,,,,,,,,"33179.00"
"Administration","Principle Executive Manager F","00001011","SOCIAL SECURITY & MEDICARE","366.76","313.13","368.70","326.27","300.58","363.78","417.75",,,,,,,,,,,,"2456.97"
"Administration","Principle Executive Manager F","00001011","WORKERS' BENEFIT FUND ASSESSMENT","0.97","0.91","0.89","1.13","0.81","1.09","2.44",,,,,,,,,,,,"8.24"
"Administration","Principle Executive Manager F","00001012","BASIC LIFE INSURANCE - $5.000",,,,,,"0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.89","12.77"
"Administration","Supported Employment Worker","0003736","TEMPORARY EMPLOYEES SALARY",,,,,,,,,,,,,"102.00","1008.00",,,,,"1110.00"
"Administration","Principle Executive Manager F","00001012","DENTAL INSURANCE",,,,,,"145.52","145.52","145.52","145.52","145.52","145.52","145.52","145.52","145.52","145.52","145.52","145.52","148.41","1894.65"
"Administration","Principle Executive Manager F","00001012","HEALTH INSURANCE",,,,,,"1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1890.58","23720.38"
"Administration","Principle Executive Manager F","00001012","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,"609.27","609.27","609.27","609.27","609.27","609.27","615.35","646.12","653.45","646.12","646.12","646.12","646.12","8155.02"
"Administration","Principle Executive Manager F","00001012","PERS RETIREMENT",,,,,,"2342.76","2342.76","2342.76","2342.76","2342.76","2342.76","2366.12","2484.43","2512.60","2484.43","2484.43","2484.43","2484.43","31357.43"
"Administration","Principle Executive Manager F","00001012","REGULAR EMPLOYEES SALARY",,,,,,"9827.00","9827.00","9827.00","9827.00","9827.00","9827.00","9925.00","9925.00","9925.00","9925.00","9925.00","9925.00","9925.00","128437.00"
"Administration","Principle Executive Manager F","00001012","SOCIAL SECURITY & MEDICARE",,,,,,"752.71","752.71","752.71","752.72","752.72","752.71","760.21","798.17","807.21","798.17","798.18","798.18","797.86","10074.25"
"Administration","Principle Executive Manager F","00001012","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,,,,"496.25","614.40","496.25","496.25","496.25","496.25","3095.65"
"Administration","Principle Executive Manager F","00001012","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,"2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.09","2.09","2.44","2.44","2.44","2.44","31.02"
"Administration","Principle Executive Manager F","0000300","BASIC LIFE INSURANCE - $5.000","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.85","17.68"
"Administration","Principle Executive Manager F","0000300","DENTAL INSURANCE","122.29","122.29","122.29","122.29","122.29","134.45","134.45","134.45","134.45","134.45","134.45","134.45","134.45","134.45","134.45","134.45","134.45","131.59","2356.44"
"Administration","Principle Executive Manager F","0000300","HEALTH INSURANCE","1532.32","1532.32","1532.32","1532.32","1532.32","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","2040.34","30728.46"
"Administration","Principle Executive Manager F","0000300","HOLIDAY PAY",,,,,,,,"367.65",,,,,,,,"18.40","18.40",,"386.05"
"Administration","Principle Executive Manager F","0000300","PERS PENSION OBLIGATION BOND PAYMENT",,"485.46","970.92","485.46","501.64","501.64","524.57","549.54","526.75","526.75","526.75","532.02","532.02","532.02","532.02","849.43","849.43","658.95","9767.96"
"Administration","Principle Executive Manager F","0000300","PERS RETIREMENT",,"1357.67","2715.34","1357.67","1357.67","1357.67","1419.72","1487.32","1425.63","1425.63","1425.63","1439.89","1439.89","1439.89","1439.89","2298.90","2298.90","1783.43","26611.73"
"Administration","Principle Executive Manager F","0000300","REGULAR EMPLOYEES SALARY","8091.00","8091.00","8091.00","8091.00","8091.00","8091.00","8460.79","8496.00","8496.00","8496.00","8496.00","8581.00","8581.00","8581.00","8581.00","8580.99","8580.99","8581.00","151057.78"
"Administration","Principle Executive Manager F","0000300","SOCIAL SECURITY & MEDICARE","612.68","612.68","612.67","612.68","612.68","614.31","642.60","673.42","645.29","645.29","645.30","651.79","651.80","651.79","651.80","1043.44","1043.44","1016.13","12248.14"
"Administration","Principle Executive Manager F","0000300","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,,,,,,,"5101.09","5101.09","4860.72","9961.81"
"Administration","Principle Executive Manager F","0000300","WORKERS' BENEFIT FUND ASSESSMENT","2.09","2.09","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.09","2.09","2.44","2.44","2.44","2.44","42.52"
"Administration","Principle Executive Manager G","0003901","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.85","17.00"
"Administration","Principle Executive Manager G","0003901","DENTAL INSURANCE","117.22","117.22","117.22","117.22","117.22","130.26","130.26","130.26","130.26","130.26","130.26","130.26","130.26","130.26","130.26","130.26","130.26","131.59","2280.81"
"Administration","Principle Executive Manager G","0003901","HEALTH INSURANCE","1750.33","1750.33","1750.33","1750.33","1750.33","1964.13","1964.13","1964.13","1964.13","1964.13","1964.13","1964.13","1964.13","1964.13","1964.13","1964.13","1964.13","2040.34","34361.55"
"Administration","Principle Executive Manager G","0003901","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,"856.59","856.59","856.59","856.59","856.59","865.15","865.15","865.15","865.15","865.15","865.15","865.15","10339.00"
"Administration","Principle Executive Manager G","0003901","PERS RETIREMENT",,,,,,,"2318.32","2318.32","2318.32","2318.32","2318.32","2341.48","2341.48","2341.48","2341.48","2341.48","2341.48","2341.48","27981.96"
"Administration","Principle Executive Manager G","0003901","REGULAR EMPLOYEES SALARY","13816.00","13816.00","13816.00","13816.00","13816.00","13816.00","13816.00","13816.00","13816.00","13816.00","13816.00","13954.00","13954.00","13954.00","13954.00","13954.00","13954.00","13954.00","249654.00"
"Administration","Principle Executive Manager G","0003901","SOCIAL SECURITY & MEDICARE","1044.71","1043.26","1043.27","1043.26","1043.26","1044.21","1044.20","1044.21","1044.21","1044.21","1044.20","1054.77","1054.77","1054.76","518.48","199.93","199.93","1054.13","16619.76"
"Administration","Principle Executive Manager G","0003901","WORKERS' BENEFIT FUND ASSESSMENT","2.09","2.09","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.09","2.09","2.44","2.44","2.44","2.44","42.52"
"Administration","Principle Executive Manager G","0031001","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.85","17.00"
"Administration","Principle Executive Manager G","0031001","DENTAL INSURANCE","144.26","144.26","144.26","144.26","144.26","158.20","158.20","158.20","158.20","158.20","158.20","158.20","158.20","158.20","158.20","158.20","158.20","163.53","2783.23"
"Administration","Principle Executive Manager G","0031001","HEALTH INSURANCE","1696.94","1696.94","1696.94","1696.94","1696.94","1913.28","1913.28","1913.28","1913.28","1913.28","1913.28","1913.28","1913.28","1913.28","1913.28","1913.28","1913.28","1969.27","33413.33"
"Administration","Principle Executive Manager G","0031001","PERS PENSION OBLIGATION BOND PAYMENT","716.56","716.56","716.56","716.56","740.45","740.45","740.45","740.45","740.45","740.45","740.45","747.87","747.87","747.87","747.87","747.87","747.87","747.87","13284.48"
"Administration","Principle Executive Manager G","0031001","PERS RETIREMENT","2847.14","2847.14","2847.14","2847.14","2847.14","2847.14","2847.14","2847.14","2847.14","2847.14","2847.14","2875.67","2875.67","2875.67","2875.67","2875.67","2875.67","2875.67","51448.23"
"Administration","Principle Executive Manager G","0031001","REGULAR EMPLOYEES SALARY","11374.00","11374.00","11374.00","11374.00","11374.00","11374.00","11374.00","11374.00","11374.00","11374.00","11374.00","11488.00","11488.00","11488.00","11488.00","11488.00","11488.00","11488.00","205530.00"
"Administration","Principle Executive Manager G","0031001","SOCIAL SECURITY & MEDICARE","901.60","901.61","901.59","901.60","193.69","901.27","901.27","901.25","901.27","901.27","901.27","910.41","910.43","910.42","910.42","172.56","172.56","909.84","14731.08"
"Administration","Principle Executive Manager G","0031001","WORK OUT OF CLASS & LEADWORK","568.70","568.70","568.70","568.70","568.70","568.70","568.70","568.70","568.70","568.70","568.70","574.40","574.40","574.40","574.40","574.40","574.40","574.40","10276.50"
"Administration","Principle Executive Manager G","0031001","WORKERS' BENEFIT FUND ASSESSMENT","2.09","2.09","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.09","2.09","2.44","2.44","2.44","2.44","42.52"
"Administration","Principle Executive Manager I","0000200","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.85","17.00"
"Administration","Principle Executive Manager I","0000200","DENTAL INSURANCE","104.78","104.78","104.78","104.78","104.78","103.44","103.44","103.44","103.44","103.44","103.44","103.44","103.44","103.44","103.44","103.44","103.44","105.50","1870.68"
"Administration","Principle Executive Manager I","0000200","HEALTH INSURANCE","1444.02","1444.02","1444.02","1444.02","1444.02","1454.91","1454.91","1454.91","1454.91","1454.91","1454.91","1454.91","1454.91","1454.91","1454.91","1454.91","1454.91","1511.37","26190.39"
"Administration","Principle Executive Manager I","0000200","PERS PENSION OBLIGATION BOND PAYMENT","716.28","716.28","716.28","716.28","740.16","740.16","776.74","776.74","776.74","776.74","776.74","784.49","784.49","784.49","784.49","1251.02","1251.02","1230.80","14633.41"
"Administration","Principle Executive Manager I","0000200","PERS RETIREMENT","2003.20","2003.20","2003.20","2003.20","2003.20","2003.20","2102.20","2102.20","2102.20","2102.20","2102.20","2123.17","2123.17","2123.17","2123.17","3385.84","3385.84","3331.09","39862.98"
"Administration","Principle Executive Manager I","0000200","REGULAR EMPLOYEES SALARY","11938.00","11938.00","11938.00","11938.00","11938.00","11938.00","12528.00","12528.00","12528.00","12528.00","12528.00","12653.00","12653.00","12653.00","12653.00","12653.00","12653.00","12653.00","222839.00"
"Administration","Principle Executive Manager I","0000200","SOCIAL SECURITY & MEDICARE","902.25","902.24","902.25","883.69","171.01","901.58","946.71","946.71","946.71","946.73","946.71","956.27","956.28","956.27","956.28","290.37","290.37","1505.96","15492.94"
"Administration","Principle Executive Manager I","0000200","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,,,,,,,"7524.80","7524.80","7198.55","14723.35"
"Administration","Principle Executive Manager I","0000200","WORKERS' BENEFIT FUND ASSESSMENT","2.09","2.09","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.09","2.09","2.44","2.44","2.44","2.44","42.52"
"Administration","Procurement and Contract Specialist 1","4103401","BASIC LIFE INSURANCE - $5.000","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.89","17.72"
"Administration","Procurement and Contract Specialist 1","4103401","DENTAL INSURANCE","100.89","100.89","100.89","100.89","100.89","99.59","99.59","99.59","99.59","99.59","99.59","99.59","99.59","99.59","99.59","99.59","99.59","101.58","1801.11"
"Administration","Procurement and Contract Specialist 1","4103401","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","38.30"
"Administration","Procurement and Contract Specialist 1","4103401","HEALTH INSURANCE","1264.16","1264.16","1264.16","1264.16","1264.16","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1368.12","23264.20"
"Administration","Procurement and Contract Specialist 1","4103401","PERS PENSION OBLIGATION BOND PAYMENT","317.14","317.14","317.14","317.14","327.71","327.71","327.71","327.71","327.71","327.71","327.71","330.97","330.97","330.97","330.97","330.97","330.97","330.97","5879.32"
"Administration","Procurement and Contract Specialist 1","4103401","PERS RETIREMENT","1260.11","1260.11","1260.11","1260.11","1260.11","1260.11","1260.11","1260.11","1260.11","1260.11","1260.11","1272.62","1272.62","1272.62","1272.62","1272.62","1272.62","1272.62","22769.55"
"Administration","Procurement and Contract Specialist 1","4103401","REGULAR EMPLOYEES SALARY","5034.00","5034.00","5034.00","5034.00","5034.00","5034.00","5034.00","5034.00","5034.00","5034.00","5034.00","5084.00","5084.00","5084.00","5084.00","5084.00","5084.00","5084.00","90962.00"
