"division","classification","position","title","_07_31_17","_08_31_17","_09_30_17","_10_31_17","_11_30_17","_12_31_17","_01_31_18","_02_28_18","_03_31_18","_04_30_18","_05_31_18","_06_30_18","_07_31_18","_08_31_18","_09_31_18","_10_31_18","_11_30_18","_12_31_18","_01_31_19","feb2019","a3_31_2019","_4_30_2019","a05_31_19","_6_30_2019"
"Administration","OPS & Policy Analyst 3","0031547","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,,,,,,,,"4415.04","4221.30","371.30","397.50","397.50","630.38",,
"Administration","OPS & Policy Analyst 3","0031547","WORKERS' BENEFIT FUND ASSESSMENT",,,,"2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.09","2.09","2.44","2.44","2.44","2.44","2.09","2.09","2.09","0.96","2.28","1.82"
"Administration","OPS & Policy Analyst 3","17020042","BASIC LIFE INSURANCE - $5.000",,,,"0.99","0.99","0.99","0.99",,,,,,,,,,,,,,,,,
"Administration","OPS & Policy Analyst 3","17020042","DENTAL INSURANCE",,,,"66.18","66.18","53.90","53.90",,,,,,,,,,,,,,,,,
"Administration","OPS & Policy Analyst 3","17020042","HEALTH INSURANCE",,,,"782.83","782.83","665.18","665.18",,,,,,,,,,,,,,,,,
"Administration","OPS & Policy Analyst 3","17020042","PERS PENSION OBLIGATION BOND PAYMENT",,,,"300.00","310.00","310.00","310.00",,,,,,,,,,,,,,,,,
"Administration","OPS & Policy Analyst 3","17020042","PERS RETIREMENT",,,,"839.00","839.00","839.00","839.00",,,,,,,,,,,,,,,,,
"Administration","OPS & Policy Analyst 3","17020042","REGULAR EMPLOYEES SALARY",,,,"5000.00","5000.00","5000.00","7790.66",,"750.10",,,,,,,,,,,,,,,
"Administration","OPS & Policy Analyst 3","17020042","SOCIAL SECURITY & MEDICARE",,,,"376.88","376.87","378.31","591.80",,"57.38","4.98",,,,,,,,,,,,,,
"Administration","OPS & Policy Analyst 3","17020042","WORKERS' BENEFIT FUND ASSESSMENT",,,,"2.46","2.13","2.13","2.35",,"0.08",,,,,,,,,,,,,,,
"Administration","Principle Executive Manager C","0053489","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,"1.94","1.03","0.99","0.99","0.99","0.99","0.99","0.99","0.89","0.89","0.89","0.89","0.89","0.89","0.89"
"Administration","Principle Executive Manager C","0053489","DENTAL INSURANCE",,,,,,,,,,"197.02","96.48","96.48","96.48","96.48","96.48","96.48","96.48","103.96","103.96","103.96","103.96","103.96","103.96","103.96"
"Administration","Principle Executive Manager F","0047224","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,,,,,,,,"5101.09","4860.72","448.86","482.55","482.55","969.86",,
"Administration","Principle Executive Manager C","0053489","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,"2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Administration","Principle Executive Manager C","0053489","HEALTH INSURANCE",,,,,,,,,"1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1368.12","1368.12","1368.12","1368.12","1368.12","1368.12","1368.12"
"Administration","Principle Executive Manager C","0053489","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,"23.94","526.72","-550.67",,,,,"532.00","532.00","532.00","532.00","569.56","569.56","569.56","569.56","569.56"
"Administration","Principle Executive Manager C","0053489","PERS RETIREMENT",,,,,,,,,"64.80","1425.55","-1490.35",,,,,"1439.83","1439.83","1439.83","1439.83","990.30","990.30","990.30","990.30","1355.00"
"Administration","Principle Executive Manager C","0053489","REGULAR EMPLOYEES SALARY",,,,,,,,,"367.77","8091.00","8091.00","8091.00","4942.72","8172.00","8172.00","8172.00","8172.00","8172.00","8172.00","8749.00","8749.00","8749.00","8749.00","8749.00"
"Administration","Principle Executive Manager C","0053489","SOCIAL SECURITY & MEDICARE",,,,,,,,,"28.33","648.21","648.32","648.30","395.42","654.81","654.80","654.82","654.80","656.39","656.40","702.74","702.74","702.74","702.74","702.73"
"Administration","Principle Executive Manager C","0053489","WORK OUT OF CLASS & LEADWORK",,,,,,,,,"18.39","404.55","404.55","404.55","247.14","408.60","408.60","408.60","408.60","408.60","408.60","437.45","437.45","437.45","437.45","437.45"
"Administration","Principle Executive Manager C","0053489","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,"0.11","2.44","2.44","2.44","2.09","2.09","2.44","2.44","2.44","2.44","2.09","2.09","2.09","2.09","2.09","2.09"
"Administration","Principle Executive Manager D","0016001","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,,,,"0.30","0.30",,,,,,,,,,
"Administration","Principle Executive Manager D","0016001","DENTAL INSURANCE",,,,,,,,,,,,,"40.72","40.73",,,,,,,,,,
"Administration","Principle Executive Manager D","0016001","HEALTH INSURANCE",,,,,,,,,,,,,"525.65","525.68",,,,,,,,,,
"Administration","Principle Executive Manager D","0016001","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,,,"62.06","113.78",,,,,,,,,,
"Administration","Principle Executive Manager D","0016001","PERS RETIREMENT",,,,,,,,,,,,,"167.96","307.93",,,,,,,,,,
"Administration","Principle Executive Manager D","0016001","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,,,,,,,,,,"1.95",,,,,,,,,,,
"Administration","Principle Executive Manager D","0016001","REGULAR EMPLOYEES SALARY",,,,,,,,,,,,,"1000.94","1835.15",,,,,,,,,,
"Administration","Principle Executive Manager D","0016001","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,"69.59","140.08",,,,,,,,,,
"Administration","Principle Executive Manager D","0016001","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,,"0.63","0.63",,,,,,,,,,
"Administration","Principle Executive Manager D","0030050","BASIC LIFE INSURANCE - $5.000",,,,,,"0.95",,,,,,,,,,,,,,,,,,
"Administration","Principle Executive Manager D","0030050","DENTAL INSURANCE",,,,,,"47.79",,,,,,,,,,,,,,,,,,
"Administration","Principle Executive Manager D","0030050","HEALTH INSURANCE",,,,,,"727.46",,,,,,,,,,,,,,,,,,
"Administration","Principle Executive Manager D","0030050","REGULAR EMPLOYEES SALARY",,,,,"4454.55","7000.00","608.70",,,,,,,,,,,,,,,,,
"Administration","Principle Executive Manager D","0030050","SOCIAL SECURITY & MEDICARE",,,,,"340.77","532.12","46.56",,,,,,,,,,,,,,,,,
"Administration","Principle Executive Manager D","0030050","WORKERS' BENEFIT FUND ASSESSMENT",,,,,"2.44","2.44","0.11",,,,,,,,,,,,,,,,,
"Administration","Principle Executive Manager D","0047976","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.85","0.85","0.85","0.85","0.85","0.85","0.85"
"Administration","Principle Executive Manager D","0047976","DENTAL INSURANCE","117.35","117.35","117.35","117.35","117.35","129.02","129.02","129.02","129.02","129.02","129.02","129.02","129.02","129.02","129.02","129.02","129.02","131.59","131.59","131.59","131.59","131.59","131.59","131.59"
"Administration","Principle Executive Manager D","0047976","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Administration","Principle Executive Manager D","0047976","HEALTH INSURANCE","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.15","386.15","386.15","386.15","386.15","386.15","386.15"
"Administration","Principle Executive Manager D","0047976","PERS PENSION OBLIGATION BOND PAYMENT",,,,"455.04","470.21","470.21","561.37","493.00","508.00","516.57","516.57","521.58","545.73","545.73","545.73","545.73","755.17","545.74","545.74","583.25","600.47","611.08","611.08","611.08"
"Administration","Principle Executive Manager D","0047976","PERS RETIREMENT",,,,"1272.60","1272.60","1272.60","1519.34","1334.29","1374.87","1398.07","1398.07","1411.64","1477.00","1477.00","1477.00","1477.00","2043.84","1477.02","1477.02","1014.10","1044.05","1062.48","1062.48","1453.77"
"Administration","Principle Executive Manager D","0047976","REGULAR EMPLOYEES SALARY","7352.00","7352.00","7352.00","7352.00","7352.00","7352.00","7352.00","7352.00","7582.36","7714.00","7714.00","7791.00","7773.33","7773.33","7773.33","7773.33","7653.44","7773.33","7773.33","8322.08","8586.37","8749.00","8749.00","8749.00"
"Administration","Principle Executive Manager D","0047976","SOCIAL SECURITY & MEDICARE","576.27","575.11","575.12","575.10","575.12","575.07","687.55","603.19","621.69","632.27","632.26","638.45","668.25","668.26","668.25","668.24","1113.75","668.25","668.24","714.54","735.78","748.86","748.87","748.86"
"Administration","Principle Executive Manager D","0047976","WORK OUT OF CLASS & LEADWORK",,,,,,,"1470.40","367.60","379.12","385.70","385.70","389.55","796.77","796.77","796.77","796.77","6740.07","796.77","796.77","853.02","866.56","874.90","874.90","874.90"
"Administration","Principle Executive Manager D","0047976","WORKERS' BENEFIT FUND ASSESSMENT","2.09","2.09","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.09","2.09","2.44","2.44","2.44","2.44","2.09","2.09","2.09","2.09","2.09","2.09"
"Administration","Principle Executive Manager D","0014947","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.85","0.85","0.85","0.85","0.85","0.85","0.85"
"Administration","Principle Executive Manager D","0014947","DENTAL INSURANCE","117.35","117.35","117.35","117.35","117.35","129.02","129.02","129.02","129.02","129.02","129.02","129.02","129.02","129.02","129.02","129.02","33.44","82.85","82.85","82.85","82.85","82.85","82.85","82.85"
"Administration","Principle Executive Manager D","0014947","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Administration","Principle Executive Manager D","0014947","HEALTH INSURANCE","1750.33","1750.33","1750.33","1750.33","1750.33","1964.13","1964.13","1964.13","1964.13","1964.13","1964.13","1964.13","1964.13","1964.13","1964.13","1964.13","509.23","1284.65","1284.65","1284.65","1284.65","1284.65","1284.65","1284.65"
"Administration","Principle Executive Manager D","0014947","PERS PENSION OBLIGATION BOND PAYMENT","589.62","589.62","589.62","562.14","580.88","580.88","580.88","580.88","580.88","580.88","580.88","586.71","586.71","586.71","586.71","586.71","586.71","586.71","586.71","628.12","628.12","628.12","659.53","659.53"
"Administration","Principle Executive Manager D","0014947","PERS RETIREMENT","2342.76","2342.76","2342.76","2233.57","2233.57","2233.57","2233.57","2233.57","2233.57","2233.57","2233.57","2255.98","2255.98","2255.98","2255.98","2255.98","2255.98","2255.98","2255.98","1807.37","1807.37","1807.37","1897.74","2256.22"
"Administration","Principle Executive Manager D","0014947","REGULAR EMPLOYEES SALARY","9369.00","9369.00","9369.00","9369.00","9369.00","9369.00","9369.00","9369.00","9369.00","9369.00","9369.00","9463.00","9463.00","9463.00","9463.00","9463.00","9463.00","9463.00","9463.00","10131.00","10131.00","10131.00","10131.00","10131.00"
"Administration","Principle Executive Manager D","0014947","SOCIAL SECURITY & MEDICARE","741.39","741.40","741.40","706.36","706.36","706.05","706.04","706.06","706.04","706.05","706.05","713.24","713.24","713.23","713.24","713.24","716.72","713.44","713.43","764.55","764.53","764.54","803.29","803.29"
"Administration","Principle Executive Manager D","0014947","WORK OUT OF CLASS & LEADWORK","458.00","458.00","458.00",,,,,,,,,,,,,,,,,,,,"506.55","506.55"
"Administration","Principle Executive Manager D","0014947","WORKERS' BENEFIT FUND ASSESSMENT","2.09","2.09","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.09","2.09","2.44","2.44","2.44","2.44","2.09","2.09","2.09","2.09","2.09","2.09"
"Administration","Principle Executive Manager D","0015349","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.85","0.85","0.85","0.85","0.85","0.85","0.85"
"Administration","Principle Executive Manager D","0015349","DENTAL INSURANCE","127.01","127.01","127.01","127.01","127.01","139.64","139.64","139.64","139.64","139.64","139.64","139.64","139.64","139.64","139.64","139.64","139.64","142.41","142.41","142.41","142.41","142.41","142.41","142.41"
"Administration","Principle Executive Manager D","0015349","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Administration","Principle Executive Manager D","0015349","HEALTH INSURANCE","349.51","351.70","348.83","351.24","350.10","348.83","352.20","347.35","350.10","349.51","351.70","348.83","351.24","351.20","347.35","352.20","350.10","358.07","360.26","355.91","357.39","359.80","359.76","355.91"
"Administration","Principle Executive Manager D","0015349","PERS PENSION OBLIGATION BOND PAYMENT","409.53","409.57","409.47","409.59","423.16","430.54","523.35","464.21","464.29","464.32","464.35","468.80","468.92","468.87","468.75","468.95","468.84","477.21","491.31","524.92","524.96","525.09","525.03","524.92"
"Administration","Principle Executive Manager D","0015349","PERS RETIREMENT","1627.19","1627.35","1626.96","1627.43","1627.12","1655.52","2012.35","1784.95","1785.29","1785.37","1785.52","1802.59","1803.07","1802.87","1802.42","1803.18","1802.75","1834.96","1889.15","1510.41","1510.54","1510.91","1510.74","1795.73"
"Administration","Principle Executive Manager D","0015349","REGULAR EMPLOYEES SALARY","6300.37","6299.77","6299.88","6300.35","6299.76","6413.92","6587.48","6601.79","6601.53","6602.18","6601.55","6668.10","6668.61","6667.86","6668.24","6668.47","6667.98","6790.74","6995.74","7489.87","7489.72","7507.32","7506.48","7506.90"
"Administration","Principle Executive Manager D","0015349","SOCIAL SECURITY & MEDICARE","516.40","516.46","516.32","516.48","516.37","525.44","639.95","566.98","567.07","567.11","567.15","572.64","572.79","572.74","572.57","572.83","572.68","582.96","600.35","641.83","641.87","642.05","641.97","641.82"
"Administration","Principle Executive Manager D","0015349","WORK OUT OF CLASS & LEADWORK","315.02","314.99","314.99","315.02","314.99","320.70","1641.95","676.69","676.67","676.73","676.67","683.49","683.54","683.47","683.50","683.53","683.48","696.06","717.07","767.72","767.70","750.73","750.65","750.69"
"Administration","Principle Executive Manager D","0015349","WORKERS' BENEFIT FUND ASSESSMENT","2.09","2.09","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.09","2.09","2.44","2.44","2.44","2.44","2.09","2.09","2.09","2.09","2.09","2.09"
"Administration","Principle Executive Manager D","4213417","BASIC LIFE INSURANCE - $5.000","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99",,,,,,,,,,,,,,,,
"Administration","Principle Executive Manager D","4213417","DENTAL INSURANCE","122.29","122.29","122.29","122.29","122.29","145.52","145.52","145.52",,,,,,,,,,,,,,,,
"Administration","Principle Executive Manager D","4213417","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14",,,,,,,,,,,,,,,,
"Administration","Principle Executive Manager D","4213417","HEALTH INSURANCE","1532.32","1532.32","1532.32","1532.32","1532.32","1752.21","1752.21","1752.21",,,,,,,,,,,,,,,,
"Administration","Principle Executive Manager D","4213417","PERS PENSION OBLIGATION BOND PAYMENT","562.14","562.14","562.14","562.14","580.88","580.88","580.88","1550.49",,,,,,,,,,,,,,,,
"Administration","Principle Executive Manager D","4213417","PERS RETIREMENT","2233.57","2233.57","2233.57","2233.57","2233.57","2233.57","2233.57","5961.87",,,,,,,,,,,,,,,,
"Administration","Principle Executive Manager D","4213417","REGULAR EMPLOYEES SALARY","9369.00","9369.00","9369.00","9369.00","9369.00","9369.00","9369.00","25007.83",,,,,,,,,,,,,,,,
"Administration","Principle Executive Manager D","4213417","SOCIAL SECURITY & MEDICARE","717.46","717.46","717.46","717.47","717.45","716.42","716.41","1912.79",,,,,,,,,,,,,,,,
"Administration","Principle Executive Manager D","4213417","WORKERS' BENEFIT FUND ASSESSMENT","2.09","2.09","2.44","2.44","2.44","2.44","2.44","2.44",,,,,,,,,,,,,,,,
"Administration","Principle Executive Manager E","0054108","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,,"0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.89","0.89","0.89","0.89","0.89","0.89","0.89"
"Administration","Principle Executive Manager E","0054108","DENTAL INSURANCE",,,,,,,,,,,"134.45","134.45","134.45","134.45","134.45","134.45","134.45","137.13","137.13","137.13","137.13","137.13","137.13","137.13"
"Administration","Principle Executive Manager E","0054108","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,,,"2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Administration","Principle Executive Manager G","0102834","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,,,,,,,,,,,"979.97","979.96"
"Administration","Principle Executive Manager E","0054108","HEALTH INSURANCE",,,,,,,,,,,"1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1890.58","1890.58","1890.58","1890.58","1890.58","1890.58","1890.58"
"Administration","Principle Executive Manager E","0054108","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,"419.49","322.69","616.04","616.04","486.36","616.04","616.04","616.04","616.04","659.53","659.53","659.53","686.09","691.69"
"Administration","Principle Executive Manager E","0054108","PERS RETIREMENT",,,,,,,,,,,"1613.00","1240.79","2368.78","2368.78","1870.14","2368.78","2368.78","2368.78","2368.78","1897.74","1897.74","1897.74","1974.18","2366.24"
"Administration","Principle Executive Manager E","0054108","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,,,,,,,,"3.25","3.25","3.25","3.25","3.25","3.25","3.25","2.95","2.95","2.95","2.95","2.95","2.95","2.95"
"Administration","Principle Executive Manager E","0054108","REGULAR EMPLOYEES SALARY",,,,,,,,,,,"6443.73","4956.81","9463.00","9463.00","7471.04","9463.00","9463.00","9463.00","9463.00","10131.00","10131.00","10131.00","10539.08","10625.00"
"Administration","Principle Executive Manager E","0054108","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,"495.07","369.12","731.09","731.09","571.08","731.08","731.09","741.15","741.15","794.81","794.81","794.80","827.59","834.49"
"Administration","Principle Executive Manager E","0054108","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,,"322.19","247.84","473.15","473.15","373.55","473.15","473.15","473.15","473.15","506.55","506.55","506.55","526.96","531.25"
