"division","classification","position","title","_07_31_13","_08_31_13","_09_30_13","_10_31_13","_11_30_13","_12_31_13","_01_31_14","_02_28_14","_03_31_14","_04_30_14","_05_31_14","_06_30_14","_07_31_14","_08_31_14","_09_30_14","_10_31_14","_11_30_14","_12_31_14","_01_31_15","_02_28_15","_03_31_15","_04_30_15","_05_31_15","_06_30_15","total"
"Administration","Principal Executive Manager D","0036061","HEALTH INSURANCE","284.32","284.32","284.32","284.32","284.32","285.64","285.64","285.64","285.64","285.64","285.64","285.64","285.64","285.64","285.64","285.64","285.64","403.71","403.71","403.71","403.71","403.71","403.71","403.71","7675.25"
"Administration","Principal Executive Manager D","0036061","PERS PENSION OBLIGATION BOND PAYMENT","457.55","457.55","457.55","484.30","484.30","491.49","491.49","491.49","491.49","509.87","515.27","515.27","515.27","515.27","525.40","525.40","525.40","532.13","532.13","532.13","532.13","551.59","557.31","557.31","12249.09"
"Administration","Principal Executive Manager D","0036061","PERS RETIREMENT","1146.41","1146.41","1146.41","1146.41","1146.41","1163.44","1163.44","1163.44","1163.44","1206.94","1219.73","1219.73","1219.73","1219.73","1243.71","1243.71","1243.71","1259.63","1259.63","1259.63","1259.63","1305.70","1319.25","1603.73","29470.00"
"Administration","Principal Executive Manager D","0036061","REGULAR EMPLOYEES SALARY","6760.00","6760.00","6760.00","6760.00","6760.00","6861.00","6861.00","6861.00","6861.00","7122.18","7199.00","7199.00","7199.00","7199.00","7343.00","7343.00","7343.00","7343.00","7343.00","7343.00","7343.00","7619.64","7701.00","7701.00","171584.82"
"Administration","Principal Executive Manager D","0036061","SOCIAL SECURITY & MEDICARE","552.55","552.56","552.55","552.55","552.55","560.77","560.77","560.78","560.77","581.75","583.57","582.94","582.95","582.95","594.52","594.52","594.52","602.12","607.08","607.08","607.09","629.31","635.84","635.84","14027.93"
"Administration","Principal Executive Manager D","0036061","WORK OUT OF CLASS & LEADWORK","338.00","338.00","338.00","338.00","338.00","343.05","343.05","343.05","343.05","356.11","359.95","359.95","359.95","359.95","367.15","367.15","367.15","367.15","367.15","367.15","367.15","380.98","385.05","385.05","8579.24"
"Administration","Principal Executive Manager D","0036061","WORKERS' BENEFIT FUND ASSESSMENT","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","71.04"
"Administration","Principal Executive Manager D","0036061","Total","9646.12","9646.13","9646.12","9672.87","9672.87","9811.36","9811.36","9811.37","9811.36","10168.46","10269.13","10268.50","10268.51","10268.51","10465.39","10465.39","10465.39","10616.90","10621.86","10621.86","10621.87","11000.09","11111.32","11395.80","246158.54"
"Administration","Principal Executive Manager D","4103418","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","22.80"
"Administration","Principal Executive Manager D","4103418","DENTAL INSURANCE","110.11","110.11","110.11","110.11","110.11","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","112.15","112.15","112.15","112.15","112.15","112.15","112.15","2639.88"
"Administration","Principal Executive Manager D","4103418","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","39.60"
"Administration","Principal Executive Manager D","4103418","HEALTH INSURANCE","241.11","241.11","259.01","242.47","239.92","243.31","243.50","239.63","241.67","242.85","242.40","241.67","243.89","241.12","243.31","243.50","239.87","353.13","351.09","348.32","352.00","351.07","349.81","351.24","6587.00"
"Administration","Principal Executive Manager D","4103418","PERS PENSION OBLIGATION BOND PAYMENT","323.67","323.67","340.48","339.64","339.86","350.97","361.88","361.62","361.64","361.65","361.88","361.64","361.77","361.76","368.83","369.06","369.05","382.76","394.25","393.98","394.01","394.13","394.12","393.05","8765.37"
"Administration","Principal Executive Manager D","4103418","PERS RETIREMENT","810.97","810.97","853.09","803.99","804.50","830.80","856.63","856.01","856.06","856.09","856.63","856.06","856.36","856.34","873.07","873.62","873.61","906.05","933.26","932.61","932.68","932.97","932.96","1131.06","21086.39"
"Administration","Principal Executive Manager D","4103418","REGULAR EMPLOYEES SALARY","4773.60","4773.60","5016.31","4730.97","4735.49","4890.92","5045.96","5044.39","5043.56","5043.03","5046.59","5043.56","5044.12","5045.53","5144.77","5147.97","5149.97","5238.61","5403.24","5400.88","5399.20","5401.45","5402.10","5386.07","122351.89"
"Administration","Principal Executive Manager D","4103418","SOCIAL SECURITY & MEDICARE","385.37","385.39","405.69","382.02","382.26","395.08","407.54","407.24","407.26","407.28","407.55","407.26","407.41","407.40","415.47","415.74","415.73","431.36","444.49","444.17","444.22","444.34","444.34","443.12","9937.73"
"Administration","Principal Executive Manager D","4103418","WORK OUT OF CLASS & LEADWORK","238.68","238.68","250.82","236.55","236.77","244.55","252.30","252.22","252.18","252.15","252.33","252.18","252.21","252.28","257.24","257.40","257.50","261.93","270.16","270.04","269.96","270.07","270.11","269.30","6117.61"
"Administration","Principal Executive Manager D","4103418","WORKERS' BENEFIT FUND ASSESSMENT","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","71.04"
"Administration","Principal Executive Manager D","4103418","Total","6889.07","6889.09","7241.07","6851.31","6854.47","7069.88","7282.06","7275.36","7276.62","7277.30","7281.63","7276.62","7280.01","7278.68","7416.94","7421.54","7419.98","7691.55","7914.20","7907.71","7909.78","7911.74","7911.15","8091.55","177619.31"
"Administration","Principal Executive Manager F","0000300","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95",,"0.50","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95",,,,,"17.60"
"Administration","Principal Executive Manager F","0000300","DENTAL INSURANCE","74.24","74.24","74.24",,"38.95","73.28","73.28","73.28","73.28","73.28","73.28","100.41","100.41","100.41","100.41","100.41","100.41","103.60","103.60","103.60",,,,,"1614.61"
"Administration","Principal Executive Manager F","0000300","HEALTH INSURANCE","1011.58","1011.58","1011.58",,"530.69","1349.01","1349.01","1349.01","1349.01","1349.01","1349.01","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1382.51","1382.51","1382.51",,,,,"24082.28"
"Administration","Principal Executive Manager F","0000300","PERS PENSION OBLIGATION BOND PAYMENT","427.91","470.83","470.83",,"262.40","558.04","571.28","585.71","585.71","585.71","585.71","139.46","381.99","585.71","597.44","597.44","597.44","597.44","610.75","407.37",,,,,"9619.17"
"Administration","Principal Executive Manager F","0000300","PERS RETIREMENT","955.86","1051.73","1051.73",,"553.77","1177.72","1205.65","1236.12","1236.12","1236.12","1236.12","294.32","806.17","1236.12","1260.86","1260.86","1260.86","1260.86","1288.95","859.73",,,,,"20469.67"
"Administration","Principal Executive Manager F","0000300","PUBLIC EMPLOYEES' BENEFIT BOARD FEES","3.25","3.25","3.25",,"1.63",,,,,,,,,,,,,"3.25","3.25","3.25",,,,,"21.13"
"Administration","Principal Executive Manager F","0000300","REGULAR EMPLOYEES SALARY","6760.00","6760.00","6760.00",,"3907.62","8329.00","8526.53","8742.00","8742.00","8742.00","8742.00","2081.43","5701.30","8742.00","8917.00","8917.00","8917.00","8917.00","9115.64","6080.10",,,,,"143399.62"
"Administration","Principal Executive Manager F","0000300","SOCIAL SECURITY & MEDICARE","507.22","559.08","559.09",,"294.62","629.14","644.25","660.74","660.74","660.74","660.73","150.98","424.07","656.68","670.07","670.07","670.07","631.68","646.87","414.66",,,,,"10771.50"
"Administration","Principal Executive Manager F","0000300","WORK OUT OF CLASS & LEADWORK",,"678.00","678.00",,,,,,,,,,,,,,,,,,,,,,"1356.00"
"Administration","Principal Executive Manager F","0000300","WORKERS' BENEFIT FUND ASSESSMENT","2.96","2.96","2.96",,"1.25","2.96","2.96","2.96","2.96","2.96","2.96","0.68","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96",,,,,"52.25"
"Administration","Principal Executive Manager F","0000300","Total","9743.97","10612.62","10612.63","0.00","5591.43","12120.10","12373.91","12650.77","12650.77","12650.77","12650.76","4147.44","8797.06","12704.04","12928.90","12928.90","12928.90","12900.25","13155.48","9255.13","0.00","0.00","0.00","0.00","211403.83"
"Administration","Principal Executive Manager F","0031001","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","22.80"
"Administration","Principal Executive Manager F","0031001","DENTAL INSURANCE","100.51","100.51","100.51","100.51","100.51","104.11","104.11","104.11","104.11","104.11","104.11","104.11","104.11","104.11","104.11","104.11","104.11","110.72","110.72","110.72","110.72","110.72","110.72","110.72","2526.91"
"Administration","Principal Executive Manager F","0031001","HEALTH INSURANCE","1293.49","1293.49","1293.49","1293.49","1293.49","1339.21","1339.21","1339.21","1339.21","1339.21","1339.21","1339.21","1339.21","1339.21","1339.21","1339.21","1339.21","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","32122.30"
"Administration","Principal Executive Manager F","0031001","PERS PENSION OBLIGATION BOND PAYMENT","572.46","572.46","572.46","605.92","605.92","615.00","615.00","615.00","615.00","623.23","645.18","645.18","645.18","645.18","658.05","658.05","658.05","658.05","658.05","658.05","658.05","658.05","658.05","658.05","15173.67"
"Administration","Principal Executive Manager F","0031001","PERS RETIREMENT","1434.32","1434.32","1434.32","1434.32","1434.32","1455.81","1455.81","1455.81","1455.81","1475.29","1527.24","1527.24","1527.24","1527.24","1557.72","1557.72","1557.72","1557.72","1557.72","1557.72","1557.72","1557.72","1557.72","1893.62","36492.19"
"Administration","Principal Executive Manager F","0031001","REGULAR EMPLOYEES SALARY","8613.00","8613.00","8613.00","8613.00","8613.00","8742.00","8742.00","8742.00","8742.00","8859.00","9171.00","9171.00","9171.00","9171.00","9354.00","9354.00","9354.00","9354.00","9354.00","9354.00","9354.00","9354.00","9354.00","9354.00","217116.00"
"Administration","Principal Executive Manager F","0031001","SOCIAL SECURITY & MEDICARE","682.80","682.79","682.80","682.80","682.80","692.97","692.95","692.97","692.95","702.36","727.43","727.41","727.42","727.43","742.11","742.12","742.12","739.30","739.29","739.29","739.30","739.29","739.30","739.29","17199.29"
"Administration","Principal Executive Manager F","0031001","WORK OUT OF CLASS & LEADWORK","430.65","430.65","430.65","430.65","430.65","437.10","437.10","437.10","437.10","442.95","458.55","458.55","458.55","458.55","467.70","467.70","467.70","467.70","467.70","467.70","467.70","467.70","467.70","467.70","10855.80"
"Administration","Principal Executive Manager F","0031001","WORKERS' BENEFIT FUND ASSESSMENT","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","71.04"
"Administration","Principal Executive Manager F","0031001","Total","13131.14","13131.13","13131.14","13164.60","13164.60","13390.11","13390.09","13390.11","13390.09","13550.06","13976.63","13976.61","13976.62","13976.63","14226.81","14226.82","14226.82","14260.59","14260.58","14260.58","14260.59","14260.58","14260.59","14596.48","331580.00"
"Administration","Principal Executive Manager G","0000101","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.97","0.97","0.97","0.97","0.97","0.97","0.97","22.94"
"Administration","Principal Executive Manager G","0000101","DENTAL INSURANCE","92.43","92.43","92.43","92.43","92.43","91.23","91.23","91.23","91.23","91.23","91.23","91.23","91.23","91.23","91.23","91.23","91.23","96.12","96.12","96.12","96.12","96.12","96.12","96.12","2229.75"
"Administration","Principal Executive Manager G","0000101","HEALTH INSURANCE","1025.60","1025.60","1025.60","1025.60","1025.60","1020.55","1020.55","1020.55","1020.55","1020.55","1020.55","1020.55","1020.55","1020.55","1020.55","1020.55","1020.55","1034.33","1034.33","1034.33","1034.33","1034.33","1034.33","1034.33","24614.91"
"Administration","Procurement & Contract Specialist 2","4103401","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,,,,,,,,,,,,,"1.65","1.65","1.65","1.65","6.60"
"Administration","Principal Executive Manager G","0000101","PERS PENSION OBLIGATION BOND PAYMENT","572.46","630.55","630.55","667.41","667.41","677.40","677.40","677.40","677.40","710.82","710.82","710.82","710.82","710.82","725.03","725.03","725.03","725.03","725.03","725.03","725.03","761.61","761.61","761.61","16792.12"
"Administration","Principal Executive Manager G","0000101","PERS RETIREMENT","1434.32","1579.87","1579.87","1579.87","1579.87","1603.52","1603.52","1603.52","1603.52","1682.62","1682.62","1682.62","1682.62","1682.62","1716.26","1716.26","1716.26","1716.26","1716.26","1716.26","1716.26","1802.86","1802.86","2191.62","40392.14"
"Administration","Principal Executive Manager G","0000101","REGULAR EMPLOYEES SALARY","8613.00","9487.00","9487.00","9487.00","9487.00","9629.00","9629.00","9629.00","9629.00","10104.00","10104.00","10104.00","10104.00","10104.00","10306.00","10306.00","10306.00","10306.00","10306.00","10306.00","10306.00","10826.00","10826.00","10826.00","240217.00"
"Administration","Principal Executive Manager G","0000101","SOCIAL SECURITY & MEDICARE","688.49","758.69","758.70","758.69","758.70","770.13","770.12","770.14","770.12","808.28","808.29","808.28","808.28","808.29","824.50","824.51","301.80","826.22","826.23","826.22","826.23","867.99","868.00","867.99","18704.89"
"Administration","Principal Executive Manager G","0000101","WORK OUT OF CLASS & LEADWORK","430.65","474.35","474.35","474.35","474.35","481.45","481.45","481.45","481.45","505.20","505.20","505.20","505.20","505.20","515.30","515.30","515.30","515.30","515.30","515.30","515.30","541.30","541.30","541.30","12010.85"
"Administration","Principal Executive Manager G","0000101","WORKERS' BENEFIT FUND ASSESSMENT","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","71.04"
"Administration","Principal Executive Manager G","0000101","Total","12860.86","14052.40","14052.41","14089.26","14089.27","14277.19","14277.18","14277.20","14277.18","14926.61","14926.62","14926.61","14926.61","14926.62","15202.78","15202.79","14680.08","15223.19","15223.20","15223.19","15223.20","15934.14","15934.15","16322.90","355055.64"
"Administration","Principal Executive Manager G","00039011","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95",,,,,,,,,,,,,,,,"8.55"
"Administration","Principal Executive Manager G","00039011","DENTAL INSURANCE","74.24","74.24","74.24","74.24","74.24","73.28","73.28","73.28","73.28",,,,,,,,,,,,,,,,"664.32"
"Administration","Principal Executive Manager G","00039011","HEALTH INSURANCE","311.81","311.81","311.81","311.81","311.81","312.77","312.77","312.77","312.77",,,,,,,,,,,,,,,,"2810.13"
"Administration","Principal Executive Manager G","00039011","PERS PENSION OBLIGATION BOND PAYMENT","775.67","952.37","775.67","821.01","821.01","832.66","793.93","793.93","793.93","837.19",,,,,,,,,,,,,,,"8197.37"
"Administration","Principal Executive Manager G","00039011","PERS RETIREMENT","1943.46","2386.20","1943.46","1943.46","1943.46","1971.05","1879.38","1879.38","1879.38","1981.77",,,,,,,,,,,,,,,"19751.00"
"Administration","Principal Executive Manager G","00039011","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,,,"3.25","3.25","3.25","3.25",,,,,,,,,,,,,,,,"13.00"
"Administration","Principal Executive Manager G","00039011","REGULAR EMPLOYEES SALARY","11518.00","14176.21","11518.00","11518.00","11518.00","11691.00","11691.00","11691.00","11691.00","12495.40",,,,,,,,,,,,,,,"119507.61"
"Administration","Principal Executive Manager G","00039011","SOCIAL SECURITY & MEDICARE","932.15","1145.70","448.18","176.68","176.68","933.98","889.76","889.76","889.76","955.89",,,,,,,,,,,,,,,"7438.54"
"Administration","Principal Executive Manager G","00039011","WORK OUT OF CLASS & LEADWORK","578.00","711.39","578.00","578.00","578.00","578.00",,,,,,,,,,,,,,,,,,,"3601.39"
"Administration","Principal Executive Manager G","00039011","WORKERS' BENEFIT FUND ASSESSMENT","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96",,,,,,,,,,,,,,,,"26.64"
"Administration","Principal Executive Manager G","00039011","Total","16137.24","19761.83","15653.27","15427.11","15427.11","16399.90","15647.28","15647.28","15647.28","16270.25","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","162018.55"
"Administration","Principal Executive Manager G","00039012","BASIC LIFE INSURANCE - $5.000",,,,,,,,,"0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.97","0.97","0.97","0.97","0.97","0.97","0.97","15.34"
"Administration","Principal Executive Manager G","00039012","DENTAL INSURANCE",,,,,,,,,"100.41","100.41","100.41","100.41","100.41","100.41","100.41","100.41","100.41","105.78","105.78","105.78","105.78","105.78","105.78","105.78","1644.15"
"Administration","Principal Executive Manager G","00039012","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,"1.65",,,,,,,,,,,,,,,,"1.65"
"Administration","Principal Executive Manager G","00039012","HEALTH INSURANCE",,,,,,,,,"1215.76","1215.76","1215.76","1215.76","1215.76","1215.76","1215.76","1215.76","1215.76","1232.18","1232.18","1232.18","1232.18","1232.18","1232.18","1232.18","19567.10"
"Administration","Principal Executive Manager G","00039012","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,"729.56","746.31","746.31","746.31","746.31","746.31","761.25","761.25","761.25","761.25","761.25","761.25","780.11","798.98","798.98","798.98","12205.66"
"Administration","Principal Executive Manager G","00039012","PERS RETIREMENT",,,,,,,,,"1539.70","1575.05","1575.05","1575.05","1575.05","1575.05","1606.59","1606.59","1606.59","1606.59","1606.59","1606.59","1646.39","1686.20","1686.20","1587.22","25660.50"
"Administration","Principal Executive Manager G","00039012","REGULAR EMPLOYEES SALARY",,,,,,,,,"5834.71","11139.00","11139.00","11139.00","11139.00","11139.00","11362.00","11362.00","11362.00","11362.00","11362.00","11362.00","11643.50","11925.00","11925.00","11925.00","177120.21"
"Administration","Principal Executive Manager G","00039012","SOCIAL SECURITY & MEDICARE",,,,,,,,,"821.23","840.35","840.34","840.35","840.36","840.35","857.40","765.66","162.51","859.54","859.55","859.54","881.08","902.62","902.61","902.61","12976.10"
"Administration","Principal Executive Manager G","00039012","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,"2.45","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","46.85"
