"the_geom","placeid","yearplaceid","city","state","citystate","year","month","docksuspended","dockclosed","docklesssuspended","docklessclosed","scootersuspended","scooterclosed","dockid","stationct","stationct_pct","stationct_bin","dockct","docknm","docknmsuspended","docklessct","docklessct_bin","docklessnm","docklessnmsuspended","scooterct","scooterct_bin","scooternm","scooternmsuspended","lat","lon","type","suspscooterct","closedscooterct","suspdocklessct","closeddocklessct","closeddockct","suspdockct","docknotes","docklessnotes","scooternotes","docksuspendednotes","docklesssuspendednotes","scootersuspendednotes","dockclosednotes","docklessclosednotes","scooterclosednotes"
"POINT (-72.505714 42.3685658)","MA00249","2020MA00249","Amherst","MA","Amherst, MA","2020","5","5/2020",,,,,,"139.0","54","0.848923125294765","4","1","ValleyBike","ValleyBike","0","0",,,"0","0",,,"42.3685658","-72.505714","Docked only","0","0","0","0","0","1","Delayed season opening until 07/2020. Serves Amherst, Easthampton, Holyoke, Northampton, and South Hadley, MA",,,"Delayed season opening until 07/2020. Serves Amherst, Easthampton, Holyoke, Northampton, and South Hadley, MA",,,"Delayed season opening until 07/2020. Serves Amherst, Easthampton, Holyoke, Northampton, and South Hadley, MA",,
"POINT (-77.12338890613549 39.04064995)","MD00125","2020MD00125","North Bethesda","MD","North Bethesda, MD","2020","2",,,,,,,,"0",,"0","0",,,"0","0",,,"3","3","Bird, Lime, Lyft",,"39.04064995","-77.12338890613549","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-80.8430827 35.2272086)","NC00139","2020NC00139","Charlotte","NC","Charlotte, NC","2020","6",,,,,,,"13.0","29","0.455903159880522","4","1","Charlotte Bcycle",,"0","0",,,"3","3","Bird, Lime, Spin",,"35.2272086","-80.8430827","Docked and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-76.492786 38.9786401)","MD00116","2020MD00116","Annapolis","MD","Annapolis, MD","2020","1",,,,,,,,"0",,"0","0",,,"1","1","Pace",,"0","0",,,"38.9786401","-76.492786","Dockless only","0","0","0","0","0","0",,,,,,,,,
"POINT (-115.148516 36.1672559)","NV00154","2020NV00154","Las Vegas","NV","Las Vegas, NV","2020","3",,,,,,,"78.0","19","0.298695173714825","4","1","RTC Bikeshare",,"0","0",,,"0","0",,,"36.1672559","-115.148516","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-81.0250784 34.9248667)","SC00186","2020SC00186","Rock Hill","SC","Rock Hill, SC","2020","5",,,,,,,"127.0","3","0.047162395849709","3","1","Comporium",,"0","0",,,"0","0",,,"34.9248667","-81.0250784","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-76.54831458600927 42.437072)","NY00158","2020NY00158","Ithaca","NY","Ithaca, NY","2020","1",,,,,,,,"0",,"0","0",,,"1","1","Lime",,"0","0",,,"42.437072","-76.54831458600927","Dockless only","0","0","0","0","0","0",,,,,,,,,
"POINT (-110.761815 43.479965)","WY00231","2020WY00231","Jackson","WY","Jackson, WY","2020","6",,,,,,,"115.0","18","0.282974375098255","4","1","START",,"0","0",,,"0","0",,,"43.479965","-110.761815","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-77.3122325 39.1840886)","MD00118","2020MD00118","Boyds","MD","Boyds, MD","2020","3",,,,,,,,"2","0.031441597233139","2","1","Montgomery Parks",,"0","0",,,"0","0",,,"39.1840886","-77.3122325","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-93.6046655 41.5910323)","IA0073","2020IA0073","Des Moines","IA","Des Moines, IA","2020","8",,,,,,,"14.0","22","0.345857569564534","4","1","Des Moines Bcycle",,"0","0",,,"0","0",,,"41.5910323","-93.6046655","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-122.2941914 37.5164926)","MA0097","2020MA0097","Belmont","MA","Belmont, MA","2020","11",,,,"11/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"37.5164926","-122.2941914",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-91.1391153 30.4507936)","LA00252","2020LA00252","Baton Rouge","LA","Baton Rouge, LA","2020","9",,,,,,,"151.0","54","0.848923125294765","4","1","Gotcha",,"0","0",,,"0","0",,,"30.4507936","-91.1391153","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-71.2092214 42.3370414)","MA00108","2020MA00108","Newton","MA","Newton, MA","2020","1",,,,"1/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"42.3370414","-71.2092214",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-77.1929215 39.1399187)","MD00126","2020MD00126","Gaithersburg","MD","Gaithersburg, MD","2020","6",,,,,,,,"0",,"0","0",,,"0","0",,,"0","0",,,"39.1399187","-77.1929215",,"0","0","0","0","0","0",,,,,,,,,
"POINT (-101.879336 33.5635206)","TX00202","2020TX00202","Lubbock","TX","Lubbock, TX","2020","8",,,,,,"8/2020",,"0",,"0","0",,,"0","0",,,"0","0",,"Lime","33.5635206","-101.879336",,"0","1","0","0","0","0",,,,,,,,,
"POINT (-84.2809332 30.4380832)","FL0063","2020FL0063","Tallahassee","FL","Tallahassee, FL","2020","10",,,,,,"10/2020",,"0",,"0","0",,,"0","0",,,"2","2","Spin, Veoride","Bird","30.4380832","-84.2809332","E-scooters only","0","1","0","0","0","0",,,,,,,,,
"POINT (-123.2620435 44.5645659)","OR00176","2020OR00176","Corvallis","OR","Corvallis, OR","2020","9",,"9/2020",,,,,,"0",,"0","0",,"Corvallis","0","0",,,"0","0",,,"44.5645659","-123.2620435",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-78.8783922 42.8867166)","NY00157","2020NY00157","Buffalo","NY","Buffalo, NY","2020","12",,,,,,,"76.0","90","1.414871875491275","4","1","Reddy Bikes",,"0","0",,,"0","0",,,"42.8867166","-78.8783922","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-112.074141 33.4484367)","AZ006","2020AZ006","Phoenix","AZ","Phoenix, AZ","2020","7",,,,,"7/2020","7/2020",,"112","1.760729445055809","4","1","Grid",,"0","0",,,"2","2","Spin, Razor","Spin","33.4484367","-112.074141","Docked and e-scooters","1","1","0","0","0","0",,,,,,,,,
"POINT (-97.5170536 35.4729886)","OK00173","2020OK00173","Oklahoma City","OK","Oklahoma City, OK","2020","6",,"6/2020",,,,,,"0",,"0","0",,"Spokies","0","0",,,"1","1","Lime",,"35.4729886","-97.5170536","E-scooters only","0","0","0","0","1","0",,,,,,,,,
"POINT (-89.9668758 35.1335022)","TN00191","2020TN00191","Memphis","TN","Memphis, TN","2020","4",,,,,,,"118.0","80","1.257663889325578","4","1","Explore",,"0","0",,,"3","3","Bird, Spin, Ojo",,"35.1335022","-89.9668758","Docked and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-81.6936813 41.4996562)","OH00165","2020OH00165","Cleveland","OH","Cleveland, OH","2020","10",,,,,,"10/2020",,"0",,"0","0",,,"0","0",,,"4","4","Bird, Lime, Spin, Wheels","Veoride","41.4996562","-81.6936813","E-scooters only","0","1","0","0","0","0",,,,,,,,,
"POINT (-84.5147454 33.883887)","GA0070","2020GA0070","Smyrna","GA","Smyrna, GA","2020","11",,"11/2020",,,,,,"0",,"0","0",,"Smyrna Bike Share","0","0",,,"0","0",,,"33.883887","-84.5147454",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-80.3049 27.3055)","FL00248","2020FL00248","Fort Pierce/Port St Lucie","FL","Fort Pierce/Port St Lucie, FL","2020","6",,"6/2020",,,,"6/2020",,"0",,"0","0",,"St Lucie County","0","0",,,"0","0",,"Zagster (City of Fort Pierce)","27.3055","-80.3049",,"0","1","0","0","1","0",,,,,,,,,
"POINT (-85.759407 38.2542376)","KY0093","2020KY0093","Louisville","KY","Louisville, KY","2020","11",,,,,,"11/2020","102.0","40","0.628831944662789","4","1","Lou Velo",,"0","0",,,"3","3","Lime, Bird, Spin","Bolt","38.2542376","-85.759407","Docked and e-scooters","0","1","0","0","0","0",,,,,,,,,
"POINT (-115.148516 36.1672559)","NV00154","2020NV00154","Las Vegas","NV","Las Vegas, NV","2020","6",,,,,,,"78.0","19","0.298695173714825","4","1","RTC Bikeshare",,"0","0",,,"0","0",,,"36.1672559","-115.148516","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-71.2817947 42.4917301)","MA0096","2020MA0096","Bedford","MA","Bedford, MA","2020","2",,,,"2/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"42.4917301","-71.2817947",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-84.5147454 33.883887)","GA0070","2020GA0070","Smyrna","GA","Smyrna, GA","2020","1",,,,,,,,"5","0.078603993082849","4","1","Smyrna Bike Share",,"0","0",,,"0","0",,,"33.883887","-84.5147454","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-80.8430827 35.2272086)","NC00139","2020NC00139","Charlotte","NC","Charlotte, NC","2020","9",,,,,,,"13.0","29","0.455903159880522","4","1","Charlotte Bcycle",,"0","0",,,"3","3","Bird, Lime, Spin",,"35.2272086","-80.8430827","Docked and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-85.0766113 33.5801103)","GA0067","2020GA0067","Carrollton","GA","Carrollton, GA","2020","1",,,,,,,,"11","0.172928784782267","4","1","Carrollton",,"0","0",,,"0","0",,,"33.5801103","-85.0766113","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-88.0848929 30.6867339)","AL00250","2020AL00250","Mobile","AL","Mobile, AL","2020","2",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","Gotcha",,"30.6867339","-88.0848929","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-117.3961623 33.9533546)","CA00241","2020CA00241","Riverside","CA","Riverside, CA","2020","4",,,"4/2020",,,,,"0",,"0","0",,,"1","1","Bikeriverside","Bikeriverside","0","0",,,"33.9533546","-117.3961623","Dockless only","0","0","0","1","0","0",,,,,,,,,
"POINT (-89.5891008 40.6938609)","IL0080","2020IL0080","Peoria","IL","Peoria, IL","2020","6",,"6/2020",,,,,,"0",,"0","0",,"Peoria","0","0",,,"0","0",,,"40.6938609","-89.5891008",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-85.0766113 33.5801103)","GA0067","2020GA0067","Carrollton","GA","Carrollton, GA","2020","11",,"11/2020",,,,,,"0",,"0","0",,"Carrollton","0","0",,,"0","0",,,"33.5801103","-85.0766113",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-71.5522874 42.3459271)","MA00103","2020MA00103","Marlborough","MA","Marlborough, MA","2020","6",,"6/2020",,,,,,"0",,"0","0",,"City of Marlborough, MA","0","0",,,"0","0",,,"42.3459271","-71.5522874",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-122.419906 37.7790262)","CA0026","2020CA0026","San Francisco","CA","San Francisco, CA","2020","5",,,,,"5/2020",,"42.0","490","7.703191322119165","4","1","Bay Area BikeShare (became Ford GoBike 06/28/2017 then became Bay Wheels 06/2019)",,"1","1","Jump",,"4","4","Jump, Lime, Scoot, Spin","Jump, Lime","37.7790262","-122.419906","All micro","2","0","0","0","0","0",,"Jump acquired by Lime. Operated as Lime starting 05/2020","Jump acquired by Lime. Operated as Lime starting 05/2020",,,"Jump acquired by Lime. Operated as Lime starting 05/2020",,,
"POINT (-76.492786 38.9786401)","MD00116","2020MD00116","Annapolis","MD","Annapolis, MD","2020","9",,,,"9/2020",,,,"0",,"0","0",,,"0","0",,"Pace","0","0",,,"38.9786401","-76.492786",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-71.2092214 42.3370414)","MA00108","2020MA00108","Newton","MA","Newton, MA","2020","6",,,,"6/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"42.3370414","-71.2092214",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-86.5342881 39.1670396)","IN0078","2020IN0078","Bloomington","IN","Bloomington, IN","2020","4",,,,,,,,"0",,"0","0",,,"0","0",,,"2","2","Bird, Lime",,"39.1670396","-86.5342881","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-121.9544387 37.7648021)","CA0029","2020CA0029","San Ramon","CA","San Ramon, CA","2020","2",,,,,,,,"17","0.267253576481685","4","1","BriteBikes",,"0","0",,,"0","0",,,"37.7648021","-121.9544387","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-123.0950506 44.0505054)","OR00177","2020OR00177","Eugene","OR","Eugene, OR","2020","4",,,,,,,"112.0","43","0.675994340512498","4","1","Eugene (JUMP, operator of Eugene bikeshare, acquired by LIME 06/2020)",,"0","0",,,"0","0",,,"44.0505054","-123.0950506","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-84.5553805 42.7337712)","MI00129","2020MI00129","Lansing","MI","Lansing, MI","2020","11",,,,,,,,"0",,"0","0",,,"0","0",,,"2","2","Gotcha, Lime",,"42.7337712","-84.5553805","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-117.1627728 32.7174202)","CA0025","2020CA0025","San Diego","CA","San Diego, CA","2020","3",,,,"3/2020","3/2020","3/2020",,"0",,"0","0",,,"0","0",,"Lime","5","4","Bird, Lyft, Spin, Wheels, Razor","Bird, Lyft, Spin, Wheels, Razor","32.7174202","-117.1627728","E-scooters only","5","1","1","0","0","0",,,,,,,,,
"POINT (-71.2092214 42.3370414)","MA00108","2020MA00108","Newton","MA","Newton, MA","2020","11",,,,"11/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"42.3370414","-71.2092214",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-80.1392121 25.9564812)","FL0047","2020FL0047","Aventura","FL","Aventura, FL","2020","5","5/2020",,,,,,"85.0","6","0.094324791699418","4","1","Aventura","Aventura","0","0",,,"0","0",,,"25.9564812","-80.1392121","Docked only","0","0","0","0","0","1",,,,,,,,,
"POINT (-72.9250518 41.3082138)","CT00240","2020CT00240","New Haven","CT","New Haven, CT","2020","11",,"11/2020",,,,,,"0",,"0","0",,"Bike New Haven","0","0",,,"0","0",,,"41.3082138","-72.9250518",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-83.0466403 42.3315509)","MI00128","2020MI00128","Detroit","MI","Detroit, MI","2020","10",,,,,,,"101.0","75","1.179059896242729","4","1","Mo Go",,"0","0",,,"4","4","Bird, Spin, Lime, Boaz Bikes",,"42.3315509","-83.0466403","Docked and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-121.9544387 37.7648021)","CA0029","2020CA0029","San Ramon","CA","San Ramon, CA","2020","8",,"8/2020",,,,,,"0",,"0","0",,"BriteBikes","0","0",,,"0","0",,,"37.7648021","-121.9544387",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-71.0119948 42.4084302)","MA00110","2020MA00110","Revere","MA","Revere, MA","2020","7",,,,"7/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"42.4084302","-71.0119948",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-89.5891008 40.6938609)","IL0080","2020IL0080","Peoria","IL","Peoria, IL","2020","11",,"11/2020",,,,,,"0",,"0","0",,"Peoria","0","0",,,"0","0",,,"40.6938609","-89.5891008",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-97.3327459 32.753177)","TX00199","2020TX00199","Fort Worth","TX","Fort Worth, TX","2020","1",,,,,,,"10.0","45","0.707435937745638","4","1","Fort Worth Bcycle",,"0","0",,,"0","0",,,"32.753177","-97.3327459","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-111.8867975 40.7596198)","UT00210","2020UT00210","Salt Lake City","UT","Salt Lake City, UT","2020","5",,,,,,,"15.0","46","0.723156736362207","4","1","GreenBikes",,"0","0",,,"4","4","Bird, Lime, Spin, LINK",,"40.7596198","-111.8867975","Docked and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-75.1635262 39.9527237)","PA00181","2020PA00181","Philadelphia","PA","Philadelphia, PA","2020","11",,,,,,,"43.0","138","2.169470209086622","4","1","Inde'go",,"0","0",,,"0","0",,,"39.9527237","-75.1635262","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-105.0668085 40.5508527)","CO0043","2020CO0043","Fort Collins","CO","Fort Collins, CO","2020","4",,,,,"4/2020",,,"0",,"0","0",,,"0","0",,,"1","1","Bird","Bird","40.5508527","-105.0668085","E-scooters only","1","0","0","0","0","0",,,,,,,,,
"POINT (-123.2620435 44.5645659)","OR00176","2020OR00176","Corvallis","OR","Corvallis, OR","2020","1",,,,,,,,"10","0.157207986165697","4","1","Corvallis",,"0","0",,,"0","0",,,"44.5645659","-123.2620435","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-117.42351 47.6571934)","WA00226","2020WA00226","Spokane","WA","Spokane, WA","2020","7",,,,,,,,"0",,"0","0",,,"1","1","Lime",,"1","1","Lime",,"47.6571934","-117.42351","Dockless and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-121.530234 38.5804609)","CA0038","2020CA0038","West Sacramento","CA","West Sacramento, CA","2020","4",,,,,,,,"0",,"0","0",,,"0","0",,,"0","0",,,"38.5804609","-121.530234",,"0","0","0","0","0","0",,,,,,,,,
"POINT (-79.9414313 37.270973)","VA00221","2020VA00221","Roanoke","VA","Roanoke, VA","2020","9",,"9/2020",,,,"9/2020",,"0",,"0","0",,"Roanoke","0","0",,,"1","1","Lime","Bolt","37.270973","-79.9414313","E-scooters only","0","1","0","0","1","0",,,,,,,,,
"POINT (-93.2654692 44.9772995)","MN00132","2020MN00132","Minneapolis","MN","Minneapolis, MN","2020","7",,,,,,,"25.0","225","3.537179688728188","4","1","Nice Ride Minnesota (became partially dockless in 2018)",,"0","0",,,"2","2","Bird, Lyft",,"44.9772995","-93.2654692","Docked and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-111.8953815 40.5710454)","UT00211","2020UT00211","Sandy","UT","Sandy, UT","2020","9",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","Lime",,"40.5710454","-111.8953815","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-117.1627728 32.7174202)","CA0025","2020CA0025","San Diego","CA","San Diego, CA","2020","9",,,,"9/2020",,"9/2020",,"0",,"0","0",,,"0","0",,"Lime","4","4","Bird, Lyft, Spin, Wheels","Lime, Razor","32.7174202","-117.1627728","E-scooters only","0","2","1","0","0","0",,,,,,,,,
"POINT (-83.9210261 35.9603948)","TN0092","2020TN0092","Knoxville","TN","Knoxville, TN","2020","1",,,,,,,,"0",,"0","0",,,"1","1","Pace",,"3","3","Veoride, Spin, LINK",,"35.9603948","-83.9210261","Dockless and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-91.1391153 30.4507936)","LA00252","2020LA00252","Baton Rouge","LA","Baton Rouge, LA","2020","6",,,,,,,"151.0","54","0.848923125294765","4","1","Gotcha",,"0","0",,,"0","0",,,"30.4507936","-91.1391153","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-72.505714 42.3685658)","MA00249","2020MA00249","Amherst","MA","Amherst, MA","2020","1",,,,,,,"139.0","54","0.848923125294765","4","1","ValleyBike",,"0","0",,,"0","0",,,"42.3685658","-72.505714","Docked only","0","0","0","0","0","0","Delayed season opening until 07/2020. Serves Amherst, Easthampton, Holyoke, Northampton, and South Hadley, MA",,,,,,,,
"POINT (-76.54831458600927 42.437072)","NY00158","2020NY00158","Ithaca","NY","Ithaca, NY","2020","9",,,,"9/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"42.437072","-76.54831458600927",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-95.9528877 36.7421089)","OK00214","2020OK00214","Bartlesville","OK","Bartlesville, OK","2020","2",,,,,,,,"0",,"0","0",,,"0","0",,,"0","0",,,"36.7421089","-95.9528877",,"0","0","0","0","0","0",,,,,,,,,
"POINT (-77.0470229 38.8051095)","VA00213","2020VA00213","Alexandria","VA","Alexandria, VA","2020","7",,,,,,,,"0",,"0","0",,,"0","0",,,"3","3","Bird, Lime, Helbiz",,"38.8051095","-77.0470229","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-111.9260184 33.4942189)","AZ007","2020AZ007","Scottsdale","AZ","Scottsdale, AZ","2020","3",,,,"3/2020",,"3/2020",,"0",,"0","0",,,"0","0",,"Lime","2","2","Bird, Spin","Lime, Wheels","33.4942189","-111.9260184","E-scooters only","0","2","1","0","0","0",,,,,,,,,
"POINT (-77.0074765 38.9778882)","MD00123","2020MD00123","Takoma Park","MD","Takoma Park, MD","2020","4",,,,,,,,"0",,"0","0",,,"1","1","Lime",,"3","3","Bird, Lime, Lyft",,"38.9778882","-77.0074765","Dockless and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-118.242766 34.0536909)","CA0019","2020CA0019","Los Angeles","CA","Los Angeles, CA","2020","3",,,,,"3/2020","3/2020","73.0","213","3.348530105329351","4","1","Metro Bike Share Los Angeles",,"0","0",,,"5","4","Lime, Sherpa, Bird, Lyft, Spin","Lime","34.0536909","-118.242766","Docked and e-scooters","1","1","0","0","0","0",,,,,,,,,
"POINT (-71.0037374 42.2509914)","MA00109","2020MA00109","Quincy","MA","Quincy, MA","2020","2",,,,"2/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"42.2509914","-71.0037374",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-122.2068288 47.7598697)","WA00224","2020WA00224","Bothell","WA","Bothell, WA","2020","7",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","Lime",,"47.7598697","-122.2068288","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-122.8718605 42.3264181)","OR00178","2020OR00178","Medford","OR","Medford, OR","2020","12",,"12/2020",,,,,,"0",,"0","0",,"Zagster Jackson County","0","0",,,"0","0",,,"42.3264181","-122.8718605",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-122.674194 45.5202471)","OR00179","2020OR00179","Portland","OR","Portland, OR","2020","11",,,,,,"11/2020","74.0","158","2.483886181418016","4","1","BikeTown Portland",,"0","0",,,"5","4","Spin, Razor, Lime, Bird, Bolt","Shared","45.5202471","-122.674194","Docked and e-scooters","0","1","0","0","0","0",,,,,,,,,
"POINT (-71.1061639 42.4184296)","MA00104","2020MA00104","Medford","MA","Medford, MA","2020","5",,,,"5/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"42.4184296","-71.1061639",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-77.43428 37.5385087)","VA00220","2020VA00220","Richmond","VA","Richmond, VA","2020","9",,,,,,,"136.0","16","0.251532777865116","4","1","RVA Bike Share",,"0","0",,,"2","2","Bird, Bolt",,"37.5385087","-77.43428","Docked and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-94.5781416 39.100105)","MO00137","2020MO00137","Kansas City","MO","Kansas City, MO","2020","10",,,,,,,"18.0","39","0.613111146046219","4","1","Kansas City Bcycle",,"0","0",,,"3","3","RideKC Scooter, Bird, Spin",,"39.100105","-94.5781416","Docked and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-80.2683838 25.72149)","FL0048","2020FL0048","Coral Gables","FL","Coral Gables, FL","2020","11",,,,,,,,"0",,"0","0",,,"0","0",,,"2","2","Bird, Spin",,"25.72149","-80.2683838","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-111.6944313 40.2981599)","UT00214","2020UT00214","Orem","UT","Orem, UT","2020","4",,,,,,,,"0",,"0","0",,,"0","0",,,"0","0",,,"40.2981599","-111.6944313",,"0","0","0","0","0","0",,,,,,,,,
"POINT (-98.4951405 29.4246002)","TX00205","2020TX00205","San Antonio","TX","San Antonio, TX","2020","7",,,,,,"7/2020","22.0","48","0.754598333595347","4","1","San Antonio Bcycle",,"0","0",,,"2","2","Bird, Razor","Lime","29.4246002","-98.4951405","Docked and e-scooters","0","1","0","0","0","0",,,,,,,,,
"POINT (-83.0007065 39.9622601)","OH00166","2020OH00166","Columbus","OH","Columbus, OH","2020","3",,,,,"3/2020",,"58.0","83","1.304826285175287","4","1","COGO",,"0","0",,,"4","4","Lime, Bird, Spin, Jump","Lime, Bird, Spin, Jump","39.9622601","-83.0007065","Docked and e-scooters","4","0","0","0","0","0",,,"Jump acquired by Lime. Operated as Lime starting 05/2020",,,"Jump acquired by Lime. Operated as Lime starting 05/2020",,,
