"yearstart","yearend","locationabbr","locationdesc","datasource","class","topic","question","data_value_unit","data_value_type","data_value","data_value_alt","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","sample_size","total","gender","grade","race_ethnicity","geolocation","classid","topicid","questionid","datavaluetypeid","locationid","stratificationcategory1","stratification1","stratificationcategoryid1","stratificationid1"
"2011","2011","ND","North Dakota","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","9.6","9.6",,,"8.3","11.3","1552",,,,"Non-Hispanic White","
,  
(47.475319779, -100.118421049)","OWS","OWS1","Q038","VALUE","38","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2007","2007","MO","Missouri","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",,"Value","38","38",,,"32.8","43.4","745",,"Male",,,"
,  
(38.635790776, -92.566300053)","PA","PA1","Q048","VALUE","29","Gender","Male","GEN","MALE"
"2017","2017","VT","Vermont","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","16.8","16.8",,,"13.6","20.8","413",,,,"Non-Hispanic Black","
,  
(43.625381239, -72.517640791)","OWS","OWS1","Q039","VALUE","50","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2019","2019","OK","Oklahoma","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","21.6","21.6",,,"18","25.8","419",,,"10th",,"
,  
(35.472031356, -97.521070214)","OWS","OWS1","Q039","VALUE","40","Grade","10th","GRADE","GRADE10"
"2017","2017","FL","Florida","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",,"Value","22.5","22.5",,,"20.3","24.9","1646",,,"10th",,"
,  
(28.932040377, -81.928960539)","PA","PA1","Q048","VALUE","12","Grade","10th","GRADE","GRADE10"
"2019","2019","CT","Connecticut","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value","10","10",,,"7.4","13.4","936",,"Female",,,"
,  
(41.56266102, -72.649840952)","SD","SD1","Q058","VALUE","09","Gender","Female","GEN","FEMALE"
"2017","2017","ID","Idaho","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"American Indian/Alaska Native","
,  
(43.682630005, -114.363730042)","FV","FV1","Q020","VALUE","16","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2019","2019","MT","Montana","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",,"Value","22","22",,,"19","25.3","927",,,"11th",,"
,  
(47.066528972, -109.424420645)","PA","PA1","Q048","VALUE","30","Grade","11th","GRADE","GRADE11"
"2019","2019","ND","North Dakota","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Hawaiian/Pacific Islander","
,  
(47.475319779, -100.118421049)","SD","SD1","Q058","VALUE","38","Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI"
"2011","2011","SD","South Dakota","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","14","14",,,"11.2","17.4","284",,,"11th",,"
,  
(44.353130053, -100.373530637)","OWS","OWS1","Q039","VALUE","46","Grade","11th","GRADE","GRADE11"
"2019","2019","NC","North Carolina","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","23.9","23.9",,,"20.7","27.4","936",,,"9th",,"
,  
(35.466220975, -79.159250463)","TV","TV1","Q059","VALUE","37","Grade","9th","GRADE","GRADE09"
"2019","2019","ND","North Dakota","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","24.3","24.3",,,"17.3","33","348",,,"12th",,"
,  
(47.475319779, -100.118421049)","PA","PA1","Q049","VALUE","38","Grade","12th","GRADE","GRADE12"
"2019","2019","GA","Georgia","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Hawaiian/Pacific Islander","
,  
(32.839681093, -83.627580346)","FV","FV1","Q020","VALUE","13","Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI"
"2015","2015","RI","Rhode Island","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"American Indian/Alaska Native","
,  
(41.708280193, -71.522470314)","SD","SD1","Q058","VALUE","44","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2009","2009","SC","South Carolina","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",,"Value","17.1","17.1",,,"14.7","19.9","1064","Total",,,,"
,  
(33.998821303, -81.045371207)","PA","PA1","Q048","VALUE","45","Total","Total","OVR","OVERALL"
"2011","2011","LA","Louisiana","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"American Indian/Alaska Native","
,  
(31.312660644, -92.445680071)","PA","PA1","Q049","VALUE","22","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2007","2007","NH","New Hampshire","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"2 or more races","
,  
(43.655950113, -71.50036092)","FV","FV1","Q021","VALUE","33","Race/Ethnicity","2 or more races","RACE","RACE2PLUS"
"2019","2019","IA","Iowa","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","23.2","23.2",,,"18.7","28.4","352",,,"11th",,"
,  
(42.469400913, -93.816490556)","TV","TV1","Q059","VALUE","19","Grade","11th","GRADE","GRADE11"
"2017","2017","ND","North Dakota","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Asian","
,  
(47.475319779, -100.118421049)","SD","SD1","Q058","VALUE","38","Race/Ethnicity","Asian","RACE","RACEASN"
"2019","2019","IL","Illinois","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",,"Value","15.8","15.8",,,"12.3","20","1166",,,,"Hispanic","
,  
(40.485010283, -88.997710178)","PA","PA1","Q048","VALUE","17","Race/Ethnicity","Hispanic","RACE","RACEHIS"
"2019","2019","NE","Nebraska","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Non-Hispanic Black","
,  
(41.641040988001, -99.365720623)","TV","TV1","Q059","VALUE","31","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2019","2019","CO","Colorado","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","15.7","15.7",,,"9.8","24.3","1261","Total",,,,"
,  
(38.843840757, -106.133610921)","PA","PA1","Q049","VALUE","08","Total","Total","OVR","OVERALL"
"2009","2009","PA","Pennsylvania","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","29.9","29.9",,,"24.3","36.1","533",,,"10th",,"
,  
(40.793730152, -77.860700294)","TV","TV1","Q059","VALUE","42","Grade","10th","GRADE","GRADE10"
"2017","2017","CT","Connecticut","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Hawaiian/Pacific Islander","
,  
(41.56266102, -72.649840952)","PA","PA1","Q048","VALUE","09","Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI"
"2019","2019","OH","Ohio","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",,"Value","20.5","20.5",,,"14.9","27.7","255",,,,"Non-Hispanic Black","
,  
(40.060210141, -82.404260056)","PA","PA1","Q048","VALUE","39","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2015","2015","NY","New York","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","13.3","13.3",,,"11.6","15.2","2313",,,"10th",,"
,  
(42.827001032, -75.543970427)","OWS","OWS1","Q038","VALUE","36","Grade","10th","GRADE","GRADE10"
"2007","2007","MI","Michigan","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","34.7","34.7",,,"29.3","40.6","1760",,"Male",,,"
,  
(44.661319543001, -84.71439027)","TV","TV1","Q059","VALUE","26","Gender","Male","GEN","MALE"
"2019","2019","WI","Wisconsin","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","19.2","19.2",,,"15.3","23.9","587",,,"9th",,"
,  
(44.393191174, -89.816370742)","TV","TV1","Q059","VALUE","55","Grade","9th","GRADE","GRADE09"
"2007","2007","TN","Tennessee","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","38.3","38.3",,,"34.2","42.6","2053","Total",,,,"
,  
(35.68094058, -85.774490914)","TV","TV1","Q059","VALUE","47","Total","Total","OVR","OVERALL"
"2005","2005","VT","Vermont","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Non-Hispanic Black","
,  
(43.625381239, -72.517640791)","OWS","OWS1","Q039","VALUE","50","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2019","2019","HI","Hawaii","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value","46.8","46.8",,,"43.3","50.3","813",,,,"2 or more races","
,  
(21.304850435, -157.857749403)","FV","FV1","Q021","VALUE","15","Race/Ethnicity","2 or more races","RACE","RACE2PLUS"
"2013","2013","WI","Wisconsin","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","10.4","10.4",,,"6.9","15.3","679",,,"10th",,"
,  
(44.393191174, -89.816370742)","OWS","OWS1","Q038","VALUE","55","Grade","10th","GRADE","GRADE10"
"2015","2015","HI","Hawaii","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Hawaiian/Pacific Islander","
,  
(21.304850435, -157.857749403)","FV","FV1","Q021","VALUE","15","Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI"
"2017","2017","WV","West Virginia","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Non-Hispanic Black","
,  
(38.665510202, -80.712640135)","PA","PA1","Q049","VALUE","54","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2019","2019","AZ","Arizona","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Asian","
,  
(34.86597028, -111.763811277)","SD","SD1","Q058","VALUE","04","Race/Ethnicity","Asian","RACE","RACEASN"
"2019","2019","OH","Ohio","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Hawaiian/Pacific Islander","
,  
(40.060210141, -82.404260056)","OWS","OWS1","Q039","VALUE","39","Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI"
"2007","2007","OH","Ohio","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","16","16",,,"13.3","19.1","1167",,"Male",,,"
,  
(40.060210141, -82.404260056)","OWS","OWS1","Q038","VALUE","39","Gender","Male","GEN","MALE"
"2011","2011","SD","South Dakota","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","22","22",,,"16.7","28.4","289",,,"11th",,"
,  
(44.353130053, -100.373530637)","TV","TV1","Q059","VALUE","46","Grade","11th","GRADE","GRADE11"
