"year","quarter","locationabbr","locationdesc","topicdesc","measuredesc","datasource","provisiongroupdesc","provisiondesc","provisionvalue","citation","provisionaltvalue","datatype","comments","enacted_date","effective_date","geolocation","displayorder","topictypeid","topicid","measureid","provisiongroupid","provisionid"
"2022","3","IL","Illinois","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Type of Tax","Wholesale Price","35 ILL. COMP. STAT. ANN. §§ 143/10-5 and 143/10-10","0",,,"1/1/1995","1/1/1995","
,  
(40.48501028300046, -88.99771017799969)","4","LEG","1020LEG","682EDS","10GRP","395"
"2022","3","IL","Illinois","Legislation - Tax Non-Combustible Tobacco","Chewing Tobacco","OSH","Restrictions","Chewing Tobacco Tax","Yes","35 ILL. COMP. STAT. ANN. § 143/10-10","2","Yes/No",,"6/6/1995","6/6/1995","
,  
(40.48501028300046, -88.99771017799969)","1","LEG","1020LEG","680CHW","10GRP","407"
"2022","3","IL","Illinois","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Type of Tax","No Provision",,"0",,,,,"
,  
(40.48501028300046, -88.99771017799969)","5","LEG","1020LEG","684EDT","10GRP","404"
"2022","3","IL","Illinois","Legislation - Tax Combustible Tobacco","Pipe Tobacco","OSH","Restrictions","Percent Value","36","35 ILL. COMP. STAT. ANN. § 143/10-10","36","Number",,"6/15/2012","7/1/2012","
,  
(40.48501028300046, -88.99771017799969)","3","LEG","1010LEG","673EPT","10GRP","378"
"2022","3","IL","Illinois","Legislation - Tax Combustible Tobacco","Cigar","OSH","Restrictions","Cigar Tax ($ each)","No Provision",,"0","Money",,,,"
,  
(40.48501028300046, -88.99771017799969)","2","LEG","1010LEG","671CIG","10GRP","413"
"2022","3","IL","Illinois","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Percent Value","36","35 ILL. COMP. STAT. ANN. § 143/10-10","36","Number",,"6/15/2012","7/1/2012","
,  
(40.48501028300046, -88.99771017799969)","3","LEG","1020LEG","683EST","10GRP","398"
"2022","3","IL","Illinois","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Type of Tax","Per Ounce","35 ILL. COMP. STAT. ANN. § 143/10-10","0",,,"6/15/2012","1/1/2013","
,  
(40.48501028300046, -88.99771017799969)","4","LEG","1020LEG","681EMS","10GRP","391"
"2022","3","IL","Illinois","Legislation - Tax Non-Combustible Tobacco","Chewing Tobacco","OSH","Restrictions","Chewing Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(40.48501028300046, -88.99771017799969)","2","LEG","1020LEG","680CHW","10GRP","408"
"2022","3","IL","Illinois","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Roll-Your-Own Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(40.48501028300046, -88.99771017799969)","2","LEG","1010LEG","674ERO","10GRP","381"
"2022","3","IL","Illinois","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Percent Value","No Provision",,"0","Number",,"6/15/2012","7/1/2012","
,  
(40.48501028300046, -88.99771017799969)","3","LEG","1010LEG","672LCG","10GRP","418"
"2022","3","IL","Illinois","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Percent Value","36","35 ILL. COMP. STAT. ANN. § 143/10-10","36","Number",,"6/15/2012","7/1/2012","
,  
(40.48501028300046, -88.99771017799969)","3","LEG","1020LEG","682EDS","10GRP","394"
"2022","3","IL","Illinois","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Moist Snuff Tobacco Tax ($ per ounce)","0.03","35 ILL. COMP. STAT. ANN. § 143/10-10","0.03","Money",,"6/15/2012","1/1/2013","
,  
(40.48501028300046, -88.99771017799969)","2","LEG","1020LEG","681EMS","10GRP","389"
"2022","3","IL","Illinois","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Percent Value","36","35 ILL. COMP. STAT. ANN. § 143/10-10","36","Number",,"6/15/2012","7/1/2012","
,  
(40.48501028300046, -88.99771017799969)","3","LEG","1010LEG","674ERO","10GRP","382"
"2022","3","IL","Illinois","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Roll-Your-Own Tobacco Tax","Yes","35 ILL. COMP. STAT. ANN. §§ 143/10-5 and 143/10-10","2","Yes/No",,"1/1/1995","1/1/1995","
,  
(40.48501028300046, -88.99771017799969)","1","LEG","1010LEG","674ERO","10GRP","380"
"2022","3","IL","Illinois","Legislation - Tax Combustible Tobacco","Cigar","OSH","Restrictions","Cigar Tax","Yes","35 ILL. COMP. STAT. ANN. § 143/10-10","2","Yes/No",,"6/6/1995","6/6/1995","
,  
(40.48501028300046, -88.99771017799969)","1","LEG","1010LEG","671CIG","10GRP","412"
"2022","3","IL","Illinois","Legislation - Tax Non-Combustible Tobacco","Chewing Tobacco","OSH","Restrictions","Percent Value","36","35 ILL. COMP. STAT. ANN. § 143/10-10","36","Number","Effective Jan. 1, 2013, the tax on moist snuff is $0.03 per ounce, however, the tax on moist snuff shall not exceed 15% of the tax on a pack of cigarettes.","6/15/2012","7/1/2012","
,  
(40.48501028300046, -88.99771017799969)","3","LEG","1020LEG","680CHW","10GRP","409"
"2022","3","IL","Illinois","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Dry Snuff Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(40.48501028300046, -88.99771017799969)","2","LEG","1020LEG","682EDS","10GRP","393"
"2022","3","IL","Illinois","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Barcode/Scannable Code Required","No Provision",,"0","Ranking",,,,"
,  
(40.48501028300046, -88.99771017799969)","2","LEG","1030LEG","690CET","12GRP","350"
"2022","3","IL","Illinois","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Type of Tax","Wholesale Price","35 ILL. COMP. STAT. ANN. §§ 143/10-5 and 143/10-10","0",,,"1/1/1995","1/1/1995","
,  
(40.48501028300046, -88.99771017799969)","4","LEG","1010LEG","674ERO","10GRP","383"
"2022","3","IL","Illinois","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Encrypted Image/Hologram Required","No Provision",,"0","Ranking",,,,"
,  
(40.48501028300046, -88.99771017799969)","3","LEG","1030LEG","690CET","12GRP","351"
"2022","3","IL","Illinois","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Type of Tax","No Provision",,"0",,,"6/15/2012","7/1/2012","
,  
(40.48501028300046, -88.99771017799969)","4","LEG","1010LEG","672LCG","10GRP","419"
"2022","3","IL","Illinois","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Snus Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(40.48501028300046, -88.99771017799969)","2","LEG","1020LEG","683EST","10GRP","397"
"2022","3","IL","Illinois","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Little Cigar Tax ($ per pack of 20)","2.980","35 Ill. Comp. Stat. Ann. § 130/2","2.98","Money",,"6/28/2019","7/1/2019","
,  
(40.48501028300046, -88.99771017799969)","2","LEG","1010LEG","672LCG","10GRP","417"
"2022","3","IL","Illinois","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Dissolvable Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(40.48501028300046, -88.99771017799969)","2","LEG","1020LEG","684EDT","10GRP","401"
"2022","3","IL","Illinois","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Dissolvable Tobacco Tax","No Provision",,"0","Yes/No",,,,"
,  
(40.48501028300046, -88.99771017799969)","1","LEG","1020LEG","684EDT","10GRP","400"
"2022","3","IL","Illinois","Legislation - Tax Combustible Tobacco","Pipe Tobacco","OSH","Restrictions","Pipe Tobacco Tax","Yes","35 ILL. COMP. STAT. ANN. §§ 143/10-5 and 143/10-10","2","Yes/No",,"1/1/1995","1/1/1995","
,  
(40.48501028300046, -88.99771017799969)","1","LEG","1010LEG","673EPT","10GRP","376"
"2022","3","IL","Illinois","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Type of Tax","Wholesale Price","35 ILL. COMP. STAT. ANN. §§ 143/10-5 and 143/10-10","0",,,"1/1/1995","1/1/1995","
,  
(40.48501028300046, -88.99771017799969)","4","LEG","1020LEG","683EST","10GRP","399"
"2022","3","IL","Illinois","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Percent Value","No Provision",,"0","Number",,,,"
,  
(40.48501028300046, -88.99771017799969)","4","LEG","1020LEG","684EDT","10GRP","403"
"2022","3","IL","Illinois","Legislation - Tax Combustible Tobacco","Pipe Tobacco","OSH","Restrictions","Pipe Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(40.48501028300046, -88.99771017799969)","2","LEG","1010LEG","673EPT","10GRP","377"
"2022","3","IL","Illinois","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Percent Value","No Provision",,"0","Number",,"6/15/2012","1/1/2013","
,  
(40.48501028300046, -88.99771017799969)","3","LEG","1020LEG","681EMS","10GRP","390"
"2022","3","IN","Indiana","Legislation - Tax Combustible Tobacco","Pipe Tobacco","OSH","Restrictions","Type of Tax","Wholesale Price","IND. CODE ANN. §§ 6-7-2-5 and 6-7-2-7","0",,,"1/1/1995","1/1/1995","
,  
(39.766910452000445, -86.14996019399968)","4","LEG","1010LEG","673EPT","10GRP","379"
"2022","3","IN","Indiana","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Percent Value","24","IND. CODE ANN. § 6-7-2-7","24","Number",,"5/11/2007","7/1/2007","
,  
(39.766910452000445, -86.14996019399968)","3","LEG","1010LEG","672LCG","10GRP","418"
"2022","3","IN","Indiana","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Type of Tax","Wholesale Price","IND. CODE ANN. §§ 6-7-2-5 and 6-7-2-7","0",,,"1/1/1995","1/1/1995","
,  
(39.766910452000445, -86.14996019399968)","4","LEG","1020LEG","682EDS","10GRP","395"
"2022","3","IN","Indiana","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Barcode/Scannable Code Required","No Provision",,"0","Ranking",,,,"
,  
(39.766910452000445, -86.14996019399968)","2","LEG","1030LEG","690CET","12GRP","350"
"2022","3","IN","Indiana","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Type of Tax","Wholesale Price","IND. CODE ANN. §§ 6-7-2-5 and 6-7-2-7","0",,,"1/1/1995","1/1/1995","
,  
(39.766910452000445, -86.14996019399968)","4","LEG","1020LEG","683EST","10GRP","399"
"2022","3","IN","Indiana","Legislation - Tax Combustible Tobacco","Cigar","OSH","Restrictions","Percent Value","24","IND. CODE ANN. § 6-7-2-7","24","Number",,"5/11/2007","7/1/2007","
,  
(39.766910452000445, -86.14996019399968)","3","LEG","1010LEG","671CIG","10GRP","414"
"2022","3","IN","Indiana","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Other Requirements","No Provision",,"0","Ranking",,,,"
,  
(39.766910452000445, -86.14996019399968)","4","LEG","1030LEG","690CET","12GRP","352"
"2022","3","IN","Indiana","Legislation - Tax Combustible Tobacco","Cigar","OSH","Restrictions","Cigar Tax ($ each)","No Provision",,"0","Money",,,,"
,  
(39.766910452000445, -86.14996019399968)","2","LEG","1010LEG","671CIG","10GRP","413"
"2022","3","IN","Indiana","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Dissolvable Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(39.766910452000445, -86.14996019399968)","2","LEG","1020LEG","684EDT","10GRP","401"
"2022","3","IN","Indiana","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Percent Value","24","IND. CODE ANN. §§ 6-7-2-5 and 6-7-2-7","24","Number",,"5/11/2007","7/1/2007","
,  
(39.766910452000445, -86.14996019399968)","3","LEG","1020LEG","682EDS","10GRP","394"
"2022","3","IN","Indiana","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Roll-Your-Own Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(39.766910452000445, -86.14996019399968)","2","LEG","1010LEG","674ERO","10GRP","381"
"2022","3","IN","Indiana","Legislation - Tax Non-Combustible Tobacco","Chewing Tobacco","OSH","Restrictions","Chewing Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(39.766910452000445, -86.14996019399968)","2","LEG","1020LEG","680CHW","10GRP","408"
"2022","3","IN","Indiana","Legislation - Tax Non-Combustible Tobacco","Chewing Tobacco","OSH","Restrictions","Chewing Tobacco Tax","Yes","IND. CODE ANN. § 6-7-1-7","2","Yes/No",,,,"
,  
(39.766910452000445, -86.14996019399968)","1","LEG","1020LEG","680CHW","10GRP","407"
"2022","3","IN","Indiana","Legislation - Tax Combustible Tobacco","Pipe Tobacco","OSH","Restrictions","Pipe Tobacco Tax","Yes","IND. CODE ANN. §§ 6-7-2-5 and 6-7-2-7","2","Yes/No",,"1/1/1995","1/1/1995","
,  
(39.766910452000445, -86.14996019399968)","1","LEG","1010LEG","673EPT","10GRP","376"
"2022","3","IN","Indiana","Legislation - Tax Combustible Tobacco","Pipe Tobacco","OSH","Restrictions","Pipe Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(39.766910452000445, -86.14996019399968)","2","LEG","1010LEG","673EPT","10GRP","377"
"2022","3","IN","Indiana","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Percent Value","24","IND. CODE ANN. §§ 6-7-2-5 and 6-7-2-7","24","Number",,"5/11/2007","7/1/2007","
,  
(39.766910452000445, -86.14996019399968)","3","LEG","1010LEG","674ERO","10GRP","382"
"2022","3","IN","Indiana","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Percent Value","No Provision",,"0","Number",,,,"
,  
(39.766910452000445, -86.14996019399968)","4","LEG","1020LEG","684EDT","10GRP","403"
"2022","3","IN","Indiana","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Type of Tax","Per Ounce","IND. CODE ANN. §§ 6-7-2-5 and 6-7-2-7","0",,,"5/10/2011","1/1/2012","
,  
(39.766910452000445, -86.14996019399968)","4","LEG","1020LEG","681EMS","10GRP","391"
"2022","3","IN","Indiana","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Percent Value","24","IND. CODE ANN. §§ 6-7-2-5 and 6-7-2-7","24","Number",,"5/11/2007","7/1/2007","
,  
(39.766910452000445, -86.14996019399968)","3","LEG","1020LEG","683EST","10GRP","398"
"2022","3","IN","Indiana","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Little Cigar Tax","Yes",,"2","Yes/No",,,,"
,  
(39.766910452000445, -86.14996019399968)","1","LEG","1010LEG","672LCG","10GRP","416"
"2022","3","IN","Indiana","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Roll-Your-Own Tobacco Tax","Yes","IND. CODE ANN. §§ 6-7-2-5 and 6-7-2-7","2","Yes/No",,"1/1/1995","1/1/1995","
,  
(39.766910452000445, -86.14996019399968)","1","LEG","1010LEG","674ERO","10GRP","380"
"2022","3","IN","Indiana","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Little Cigar Tax ($ per pack of 20)","No Provision",,"0","Money",,,,"
,  
(39.766910452000445, -86.14996019399968)","2","LEG","1010LEG","672LCG","10GRP","417"
"2022","3","IN","Indiana","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Type of Tax","Wholesale Price","IND. CODE ANN. §§ 6-7-2-5 and 6-7-2-7","0",,,"1/1/1995","1/1/1995","
,  
(39.766910452000445, -86.14996019399968)","4","LEG","1010LEG","674ERO","10GRP","383"
"2022","3","IN","Indiana","Legislation - Tax Combustible Tobacco","Cigar","OSH","Restrictions","Type of Tax","Wholesale Price","IND. CODE ANN. § 6-7-2-7","0",,,"5/11/2007","7/1/2007","
,  
(39.766910452000445, -86.14996019399968)","4","LEG","1010LEG","671CIG","10GRP","415"
"2022","3","IN","Indiana","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Dry Snuff Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(39.766910452000445, -86.14996019399968)","2","LEG","1020LEG","682EDS","10GRP","393"
"2022","3","IN","Indiana","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Dissolvable Tobacco Tax","No Provision",,"0","Yes/No",,,,"
,  
(39.766910452000445, -86.14996019399968)","1","LEG","1020LEG","684EDT","10GRP","400"
"2022","3","IN","Indiana","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Encrypted Image/Hologram Required","No Provision",,"0","Ranking",,,,"
,  
(39.766910452000445, -86.14996019399968)","3","LEG","1030LEG","690CET","12GRP","351"
"2022","3","IN","Indiana","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Moist Snuff Tobacco Tax ($ per ounce)","0.4","IND. CODE ANN. §§ 6-7-2-5 and 6-7-2-7","0.4","Money",,"5/10/2011","1/1/2012","
,  
(39.766910452000445, -86.14996019399968)","2","LEG","1020LEG","681EMS","10GRP","389"
"2022","3","IN","Indiana","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Moist Snuff Tobacco Tax","Yes","IND. CODE ANN. §§ 6-7-2-5 and 6-7-2-7","2","Yes/No",,"1/1/1995","1/1/1995","
,  
(39.766910452000445, -86.14996019399968)","1","LEG","1020LEG","681EMS","10GRP","388"
"2022","3","IN","Indiana","Legislation - Tax Combustible Tobacco","Cigar","OSH","Restrictions","Cigar Tax","Yes",,"2","Yes/No",,,,"
,  
(39.766910452000445, -86.14996019399968)","1","LEG","1010LEG","671CIG","10GRP","412"
"2022","3","IN","Indiana","Legislation - Tax Non-Combustible Tobacco","Chewing Tobacco","OSH","Restrictions","Type of Tax","Wholesale Price","IND. CODE ANN. § 6-7-2-7","0",,,,,"
,  
(39.766910452000445, -86.14996019399968)","4","LEG","1020LEG","680CHW","10GRP","410"
"2022","3","IN","Indiana","Legislation - Tax Combustible Tobacco","Cigarette","OSH","Restrictions","Cigarette Tax ($ per pack)","0.995","IND. CODE ANN. § 6-7-1-12 (a)(1)","0.995","Money",,"5/10/2007","7/1/2007","
,  
(39.766910452000445, -86.14996019399968)","5","LEG","1010LEG","670CGR","10GRP","411"
"2022","3","IN","Indiana","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Snus Tobacco Tax","Yes","IND. CODE ANN. §§ 6-7-2-5 and 6-7-2-7","2","Yes/No",,"1/1/1995","1/1/1995","
,  
(39.766910452000445, -86.14996019399968)","1","LEG","1020LEG","683EST","10GRP","396"
"2022","3","IN","Indiana","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Type of Tax","No Provision",,"0",,,,,"
,  
(39.766910452000445, -86.14996019399968)","5","LEG","1020LEG","684EDT","10GRP","404"
"2022","3","IN","Indiana","Legislation - Tax Non-Combustible Tobacco","Chewing Tobacco","OSH","Restrictions","Percent Value","24","IND. CODE ANN. § 6-7-2-7","24","Number","Moist snuff is taxed separately at $0.40 per ounce.","5/10/2011","1/1/2012","
,  
(39.766910452000445, -86.14996019399968)","3","LEG","1020LEG","680CHW","10GRP","409"
"2022","3","IN","Indiana","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Percent Value","No Provision",,"0","Number",,"5/10/2011","1/1/2012","
,  
(39.766910452000445, -86.14996019399968)","3","LEG","1020LEG","681EMS","10GRP","390"
"2022","3","IN","Indiana","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Tax Stamp Required","Yes","IND. CODE ANN. § 6-7-1-14","2","Ranking",,,,"
,  
(39.766910452000445, -86.14996019399968)","1","LEG","1030LEG","690CET","12GRP","349"
"2022","3","IN","Indiana","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Snus Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(39.766910452000445, -86.14996019399968)","2","LEG","1020LEG","683EST","10GRP","397"
"2022","3","IN","Indiana","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Type of Tax","Wholesale Price","IND. CODE ANN. § 6-7-2-7","0",,,"5/11/2007","7/1/2007","
,  
(39.766910452000445, -86.14996019399968)","4","LEG","1010LEG","672LCG","10GRP","419"
"2022","3","IN","Indiana","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Dry Snuff Tobacco Tax","Yes","IND. CODE ANN. §§ 6-7-2-5 and 6-7-2-7","2","Yes/No",,"1/1/1995","1/1/1995","
,  
(39.766910452000445, -86.14996019399968)","1","LEG","1020LEG","682EDS","10GRP","392"
