"year","who_region","datasource","country","surveysite","topic","mpower","indicator","indicator_level","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","sample_size","age","gender","residence","geolocation","regionabbr","countryabbr","surveysiteabbr","locationid","topicid","mpowerid","indicatorid","responseid","stratificationcategoryid1","stratificationid1","datavaluetypeid"
"2009","South-East Asia Region","GATS","India","India - Goa","Tobacco Use","Monitor","Percentage of adults who currently do not use smokeless tobacco, and have never used smokeless tobacco on a daily basis in the past","Current non-users, formerly occasional","%","Percentage","0.4",,,"0.1","1.6","880",,,"Rural","POINT (78.96288 20.593684)","SEAR","in","in033","169","T06","M01","Q170","ILVL038","RESIDENCE","R03","Prctg"
"2011","European Region","GATS","Romania","Romania - National","Tobacco Use","Monitor","Percentage of adults who are current smokers of various tobacco products","Kreteks","%","Percentage",,"—","No Data Available. Indicator was not included in survey.",,,,,"Total",,"POINT (24.96676 45.943161)","EUR","ro","ro100","450","T06","M01","Q157","ILVL063","GENDER","G9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - Puducherry","Cessation","Offer","Percentage of current smokers who are planning to quit within the next month, who are thinking about quitting within the next 12 months, who will quit someday but not in the next 12 months, who are not interested in quitting, or who don’t know about their interest in quitting","Thinking about quitting within next 12 months","%","Percentage","18.3",,,"11.9","27.1","237","Total",,,"POINT (78.96288 20.593684)","SEAR","in","in022","1485","T01","M02","Q177","ILVL103","AGE","A9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - Manipur","Media","Warn","Percentage of current smokeless tobacco users who thought about quitting because of the health warnings on smokeless packages they noticed in the past 30 days",,"%","Percentage","35.6",,,"29.8","41.9","671",,"Total",,"POINT (78.96288 20.593684)","SEAR","in","in017","272","T14","M05","Q212",,"GENDER","G9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - Chhattisgarh","Secondhand Smoke","Protect","Percentage of adults reporting that smoking inside their home occurs daily, weekly, or monthly",,"%","Percentage","50",,,"44.1","55.9","994",,"Male",,"POINT (78.96288 20.593684)","SEAR","in","in037","1480","T10","M03","Q179",,"GENDER","G01","Prctg"
"2009","South-East Asia Region","GATS","India","India - Haryana","Tobacco Use","Monitor","Percentage of adults who are current users of various smokeless tobacco products","Nasal snuff","%","Percentage","0.1",,,"0","0.4","2045","Total",,,"POINT (78.96288 20.593684)","SEAR","in","in010","188","T06","M01","Q172","ILVL068","AGE","A9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - Nagaland","Media","Enforce","Percentage of adults who have noticed advertisements or signs promoting smokeless tobacco from various sources in the last 30 days","In stores","%","Percentage","2",,,"0.9","4.5","678",,"Male",,"POINT (78.96288 20.593684)","SEAR","in","in020","307","T14","M04","Q215","ILVL059","GENDER","G01","Prctg"
"2009","South-East Asia Region","GATS","India","India - South Region","Secondhand Smoke","Protect","Percentage of all adults who were exposed to tobacco smoke inside various public places in the past 30 days","Restaurants","%","Percentage","4.3",,,"3.3","5.7","5721",,"Female",,"POINT (78.96288 20.593684)","SEAR","in","in173","1486","T10","M03","Q180","ILVL095","GENDER","G02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Haryana","Economics","Raise","Percentage of bidi smokers whose last bidi purchase was from various sources","Vending machine","%","Percentage","0",,,,,"338","Total",,,"POINT (78.96288 20.593684)","SEAR","in","in010","188","T08","M06","Q205","ILVL104","AGE","A9901","Prctg"
"2009","European Region","GATS","Russian Federation","Russian Federation - National","Economics","Raise","Percentage of manufactured cigarette smokers whose last cigarette purchase was from various sources","Duty-free shop","%","Percentage","0.3",,,"0.1","0.8","4691","Total",,,"POINT (105.318756 61.52401)","EUR","rs","rs100","453","T08","M06","Q182","ILVL042","AGE","A9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - Assam","Tobacco Use","Monitor","Percentage of former daily smokeless users who quit <1 year ago, 1 to <5 years ago, 5 to <10 years ago, or 10+ years ago","1 to <5 years","%","Percentage",,"~","Indicates estimate based on less than 25 unweighted cases and has been suppressed.",,,"0",,"Total",,"POINT (78.96288 20.593684)","SEAR","in","in003","32","T06","M01","Q199","ILVL010","GENDER","G9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - Gujarat","Media","Enforce","Percentage of adults who have noticed advertisements or signs promoting cigarettes from various sources in the last 30 days","On the radio","%","Percentage","4.5",,,"3.3","6.1","2668",,"Total",,"POINT (78.96288 20.593684)","SEAR","in","in009","181","T14","M04","Q188","ILVL084","GENDER","G9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - West Region","Economics","Raise","Percentage of smokeless tobacco users whose last smokeless purchase was from various sources","Outside the country","%","Percentage","0.4",,,"0.1","1.8","1174",,,"Rural","POINT (78.96288 20.593684)","SEAR","in","in171","1487","T08","M06","Q208","ILVL088","RESIDENCE","R03","Prctg"
"2009","South-East Asia Region","GATS","India","India - Rajasthan","Tobacco Use","Monitor","Percentage of adults who currently use smokeless tobacco on a less than daily basis","Occasional users, formerly daily","%","Percentage","0",,,,,"131","65+",,,"POINT (78.96288 20.593684)","SEAR","in","in024","554","T06","M01","Q167","ILVL076","AGE","A05","Prctg"
"2009","South-East Asia Region","GATS","India","India - Bihar","Media","Enforce","Percentage of adults who have noticed advertisements or signs promoting cigarettes from various sources in the last 30 days","In newspapers or magazines","%","Percentage","0.3",,,"0.1","0.7","565","45-64",,,"POINT (78.96288 20.593684)","SEAR","in","in034","57","T14","M04","Q188","ILVL058","AGE","A04","Prctg"
"2009","South-East Asia Region","GATS","India","India - Tripura","Tobacco Use","Monitor","Percentage of adults who currently do not use smokeless tobacco, but have used smokeless tobacco on a daily basis in the past",,"%","Percentage","1.8",,,"0.9","3.4","677",,"Male",,"POINT (78.96288 20.593684)","SEAR","in","in026","638","T06","M01","Q169",,"GENDER","G01","Prctg"
"2009","South-East Asia Region","GATS","India","India - Karnataka","Economics","Raise","Percentage of manufactured cigarette smokers whose last cigarette purchase was from various sources","Vending machine","%","Percentage",,"~","Indicates estimate based on less than 25 unweighted cases and has been suppressed.",,,"0","45-64",,,"POINT (78.96288 20.593684)","SEAR","in","in019","221","T08","M06","Q182","ILVL104","AGE","A04","Prctg"
"2009","South-East Asia Region","GATS","India","India - Gujarat","Cessation","Offer","Percentage of current smokers who made a quit attempt during the past 12 months and recent quitters (<12 months), who used pharmacotherapy or counseling/advice in the past 12 months to try to stop smoking","Pharmacotherapy","%","Percentage","0.3",,,"0","2","118",,"Male",,"POINT (78.96288 20.593684)","SEAR","in","in009","181","T01","M02","Q176","ILVL090","GENDER","G01","Prctg"
"2009","South-East Asia Region","GATS","India","India - North Region","Tobacco Use","Monitor","Percentage of ever daily smokeless tobacco users ages 20-34 years old who started using smokeless tobacco daily at <15, 15-16, 17-19, or 20+ years of age","<15 years old","%","Percentage","10.1",,,"5.3","18.2","341","Total",,,"POINT (78.96288 20.593684)","SEAR","in","in172","1483","T06","M01","Q197","ILVL005","AGE","A9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - Chhattisgarh","Secondhand Smoke","Protect","Percentage of adults reporting that smoking inside their home occurs daily, weekly, or monthly",,"%","Percentage","51.4",,,"40.9","61.8","173","65+",,,"POINT (78.96288 20.593684)","SEAR","in","in037","1480","T10","M03","Q179",,"AGE","A05","Prctg"
"2009","South-East Asia Region","GATS","Bangladesh","Bangladesh - National","Media","Enforce","Percentage of adults who have noticed any sport or sporting event associated with cigarette brands or companies in the last 30 days",,"%","Percentage","1.9",,,"1","3.3","4853",,,"Urban","POINT (90.356331 23.684994)","SEAR","bg","bg100","327","T14","M04","Q189",,"RESIDENCE","R02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Assam","Tobacco Use","Monitor","Percentage of adults who currently use smokeless tobacco on a less than daily basis","Occasional users, formerly daily","%","Percentage","2",,,"1.3","3","3089","25-44",,,"POINT (78.96288 20.593684)","SEAR","in","in003","32","T06","M01","Q167","ILVL076","AGE","A03","Prctg"
"2008","European Region","GATS","Turkey","Turkey - National","Knowledge, Attitudes, and Perceptions","Warn","Percentage of adults who believe that using smokeless tobacco causes serious illness",,"%","Percentage",,"—","No Data Available. Indicator was not included in survey.",,,"0","45-64",,,"POINT (35.243322 38.963745)","EUR","tu","tu100","480","T15","M05","Q194",,"AGE","A04","Prctg"
"2009","South-East Asia Region","GATS","India","India - Haryana","Economics","Raise","Percentage of manufactured cigarette smokers whose last cigarette purchase was from various sources","Internet","%","Percentage",,"~","Indicates estimate based on less than 25 unweighted cases and has been suppressed.",,,"0","65+",,,"POINT (78.96288 20.593684)","SEAR","in","in010","188","T08","M06","Q182","ILVL060","AGE","A05","Prctg"
"2009","South-East Asia Region","GATS","India","India - Uttarakhand","Media","Enforce","Percentage of adults who noticed various cigarette promotions in the last 30 days","Coupons for cigarettes","%","Percentage","1.4",,,"0.8","2.6","1950","Total",,,"POINT (78.96288 20.593684)","SEAR","in","in104","666","T14","M04","Q190","ILVL034","AGE","A9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - Karnataka","Tobacco Use","Monitor","Percentage of adults who currently use smokeless tobacco on a less than daily basis","Occasional users, formerly daily","%","Percentage","2.1",,,"1.2","3.6","898",,"Male",,"POINT (78.96288 20.593684)","SEAR","in","in019","221","T06","M01","Q167","ILVL076","GENDER","G01","Prctg"
"2009","South-East Asia Region","GATS","India","India - Manipur","Media","Warn","Percentage of adults who have noticed information about the dangers of smoking bidis or that encourages quitting from various sources in the last 30 days","On billboards","%","Percentage","19.8",,,"16.3","23.7","1417",,,"Total","POINT (78.96288 20.593684)","SEAR","in","in017","272","T14","M05","Q209","ILVL078","RESIDENCE","R9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - Andhra Pradesh","Economics","Raise","Percentage of manufactured cigarette smokers whose last cigarette purchase was from various sources","Vending machine","%","Percentage",,"~","Indicates estimate based on less than 25 unweighted cases and has been suppressed.",,,"0",,"Female",,"POINT (78.96288 20.593684)","SEAR","in","in002","21","T08","M06","Q182","ILVL104","GENDER","G02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Bihar","Tobacco Use","Monitor","Percentage of daily bidi smokers who report smoking an average of less than 5, 5-9, 10-14, 15-24, or 25+ bidis per day",">=25","%","Percentage",,"~","Indicates estimate based on less than 25 unweighted cases and has been suppressed.",,,"0","15-24",,,"POINT (78.96288 20.593684)","SEAR","in","in034","57","T06","M01","Q195","ILVL008","AGE","A02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Assam","Media","Enforce","Percentage of adults who have noticed advertisements or signs promoting cigarettes from various sources in the last 30 days","On billboards","%","Percentage","8.3",,,"6.7","10.2","5214",,,"Total","POINT (78.96288 20.593684)","SEAR","in","in003","32","T14","M04","Q188","ILVL078","RESIDENCE","R9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - Andhra Pradesh","Economics","Raise","Percentage of smokeless tobacco users whose last smokeless purchase was from various sources","Internet","%","Percentage","0",,,,,"39","15-24",,,"POINT (78.96288 20.593684)","SEAR","in","in002","21","T08","M06","Q208","ILVL060","AGE","A02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Nagaland","Economics","Raise","Percentage of smokeless tobacco users whose last smokeless purchase was from various sources","Vending machine","%","Percentage","0",,,,,"30","65+",,,"POINT (78.96288 20.593684)","SEAR","in","in020","307","T08","M06","Q208","ILVL104","AGE","A05","Prctg"
"2009","South-East Asia Region","GATS","India","India - Kerala","Tobacco Use","Monitor","Percentage of daily smokers or smokeless tobacco users who report first tobacco use <= 5 minutes, 6-30 minutes, 31-60 minutes, or greater than 60 minutes after waking","<=5 minutes","%","Percentage","25.2",,,"17","35.6","131","45-64",,,"POINT (78.96288 20.593684)","SEAR","in","in013","226","T06","M01","Q164","ILVL003","AGE","A04","Prctg"
"2009","South-East Asia Region","GATS","India","India - Uttar Pradesh","Secondhand Smoke","Protect","Percentage of all adults who were exposed to tobacco smoke inside various public places in the past 30 days","Public transportation","%","Percentage","20",,,"17.7","22.5","4130",,"Total",,"POINT (78.96288 20.593684)","SEAR","in","in036","665","T10","M03","Q180","ILVL093","GENDER","G9901","Prctg"
"2011","Western Pacific Region","GATS","Malaysia","Malaysia - National","Cessation","Offer","Percentage of current smokers who are planning to quit within the next month, who are thinking about quitting within the next 12 months, who will quit someday but not in the next 12 months, who are not interested in quitting, or who don’t know about their interest in quitting","Will quit someday, but not in the next 12 months","%","Percentage","56.2",,,"51.3","60.9","952",,"Male",,"POINT (101.975766 4.210484)","WPR","my","my100","428","T01","M02","Q177","ILVL106","GENDER","G01","Prctg"
