"year","locationabbr","locationdesc","topictype","topicdesc","measuredesc","datasource","response","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","data_value_std_err","low_confidence_limit","high_confidence_limit","sample_size","gender","race","age","education","geolocation","topictypeid","topicid","measureid","stratificationid1","stratificationid2","stratificationid3","stratificationid4","submeasureid","displayorder"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","13.8",,,"1.9","10.1","17.5","690","Female","All Races","18 to 44 Years","All Grades","(39.008830667, -75.577741168)","BEH","100BEH","111CSA","1GEN","5AGE","6RAC","6EDU","TUS45","45"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","3",,,"0.4","2.1","3.8","3135","Overall","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","150BEH","171SSA","1GEN","8AGE","6RAC","6EDU","TUS34","34"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","16.4",,,"1.2","14.1","18.7","1695","Female","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","100BEH","173SSA","3GEN","8AGE","6RAC","6EDU","TUS28","28"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","0.2",,,"0.1","0","0.4","3139","Overall","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","104BEH","172SSA","1GEN","8AGE","6RAC","6EDU","TUS30","30"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","13.3",,,"0.9","11.4","15.1","3161","Overall","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","100BEH","173SSA","1GEN","8AGE","6RAC","6EDU","TUS27","27"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","13.6",,,"3.4","7","20.3","304","Overall","All Races","18 to 24 Years","All Grades","(39.008830667, -75.577741168)","BEH","100BEH","111CSA","1GEN","1AGE","6RAC","6EDU","TUS23","23"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","12",,,"1.1","9.9","14","1695","Female","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","100BEH","173SSA","3GEN","8AGE","6RAC","6EDU","TUS27","27"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","TUS-CPS",">25 Cigarettes","%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Female","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","102BEH","131DCF","3GEN","8AGE","6RAC","6EDU","TUS19","19"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","TUS-CPS","Some Days","%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Female","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","100BEH","167SSP","3GEN","8AGE","6RAC","6EDU","TUS26","26"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","13.7",,,"2.5","8.8","18.5","501","Overall","African American","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","100BEH","111CSA","1GEN","8AGE","1RAC","6EDU","TUS22","22"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigar Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","88.2",,,"0.7","86.8","89.6","3142","Overall","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","103BEH","170SSA","1GEN","8AGE","6RAC","6EDU","TUS13","13"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","TUS-CPS","<15 Cigarettes","%","Percentage","45.9",,,"45.9","38.9","52.9","243","Overall","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","102BEH","131DCF","1GEN","8AGE","6RAC","6EDU","TUS17","17"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cessation (Adults)","Percent of Former Smokers Among Ever Smokers","TUS-CPS",,"%","Percentage","57.8",,,"3","51.9","63.8","367","Female","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","101BEH","168QUP","3GEN","8AGE","6RAC","6EDU","TUS07","07"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Average","TUS-CPS",,,"Mean","14.7",,,"0.5","13.7","15.7","243","Overall","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","102BEH","131DCA","1GEN","8AGE","6RAC","6EDU","TUS14","14"
"2014-2015","DE","Delaware","Smokefree Rules/Policies – Survey Data","Smokefree Policies in Indoor Worksites (Adults)","Smokefree Policies in Indoor Worksites","TUS-CPS",,"%","Percentage","83.8",,,"1.9","80","87.6","409","Male","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","ENV","350ENV","151SPL","2GEN","8AGE","6RAC","6EDU","TUS02","02"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","15.1",,,"1.6","11.9","18.3","1104","Overall","All Races","45 to 64 Years","All Grades","(39.008830667, -75.577741168)","BEH","100BEH","111CSA","1GEN","3AGE","6RAC","6EDU","TUS23","23"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","Hispanic","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","100BEH","111CSA","1GEN","8AGE","4RAC","6EDU","TUS22","22"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","13.3",,,"0.9","11.4","15.1","3161","Overall","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","100BEH","111CSA","1GEN","8AGE","6RAC","6EDU","TUS20","20"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","95.7",,,"0.5","94.7","96.7","3139","Overall","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","104BEH","172SSA","1GEN","8AGE","6RAC","6EDU","TUS32","32"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","20.4",,,"1.2","18.1","22.7","1466","Male","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","100BEH","173SSA","2GEN","8AGE","6RAC","6EDU","TUS28","28"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","9",,,"0.9","7.3","10.8","1774","Overall","All Races","Age 20 and Older",">12th Grade","(39.008830667, -75.577741168)","BEH","100BEH","111CSA","1GEN","6AGE","6RAC","5EDU","TUS24","24"
"2014-2015","DE","Delaware","Smokefree Rules/Policies – Survey Data","Smokefree Policies in Indoor Worksites (Adults)","Smokefree Policies in Indoor Worksites","TUS-CPS",,"%","Percentage","86.4",,,"1.6","83.3","89.6","552","Female","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","ENV","350ENV","151SPL","3GEN","8AGE","6RAC","6EDU","TUS03","03"
"2014-2015","DE","Delaware","Smokefree Rules/Policies – Survey Data","Smokefree Policies in Indoor Worksites (Adults)","Smokefree Policies in Indoor Worksites","TUS-CPS",,"%","Percentage","85.3",,,"1.3","82.6","87.9","961","Overall","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","ENV","350ENV","151SPL","1GEN","8AGE","6RAC","6EDU","TUS01","01"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","0.3",,,"0.1","0.1","0.6","3135","Overall","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","150BEH","171SSA","1GEN","8AGE","6RAC","6EDU","TUS33","33"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","20.4",,,"2","16.5","24.2","957","Overall","All Races","Age 25 and Older","12th Grade","(39.008830667, -75.577741168)","BEH","100BEH","111CSA","1GEN","7AGE","6RAC","4EDU","TUS24","24"
"2014-2015","DE","Delaware","Smokefree Rules/Policies – Survey Data","Smokefree Rules in Homes (Adults)","Smokefree Rules in Homes","TUS-CPS",,"%","Percentage","84",,,"1.2","81.5","86.4","1640","Overall","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","ENV","351ENV","152SRL","1GEN","8AGE","6RAC","6EDU","TUS04","04"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","0",,,"0","0","0","1689","Female","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","150BEH","171SSA","3GEN","8AGE","6RAC","6EDU","TUS33","33"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","14.7",,,"1.1","12.5","16.9","2307","Overall","White","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","100BEH","111CSA","1GEN","8AGE","5RAC","6EDU","TUS22","22"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigar Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","3.6",,,"0.6","2.4","4.8","1694","Female","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","103BEH","170SSA","3GEN","8AGE","6RAC","6EDU","TUS12","12"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigar Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","3.5",,,"0.7","2.1","4.9","1448","Male","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","103BEH","170SSA","2GEN","8AGE","6RAC","6EDU","TUS11","11"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","14.7",,,"1.4","12","17.4","1466","Male","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","100BEH","111CSA","2GEN","8AGE","6RAC","6EDU","TUS21","21"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","12",,,"1.1","9.9","14","1695","Female","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","100BEH","111CSA","3GEN","8AGE","6RAC","6EDU","TUS21","21"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","TUS-CPS","Every Day","%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Male","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","100BEH","167SSP","2GEN","8AGE","6RAC","6EDU","TUS25","25"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","0.7",,,"0.3","0","1.3","1692","Female","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","104BEH","172SSA","3GEN","8AGE","6RAC","6EDU","TUS31","31"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","71.6",,,"1.5","68.8","74.5","1695","Female","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","100BEH","173SSA","3GEN","8AGE","6RAC","6EDU","TUS29","29"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","TUS-CPS","<15 Cigarettes","%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Male","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","102BEH","131DCF","2GEN","8AGE","6RAC","6EDU","TUS17","17"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigar Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","95.9",,,"0.7","94.6","97.2","1694","Female","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","103BEH","170SSA","3GEN","8AGE","6RAC","6EDU","TUS13","13"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Average","TUS-CPS",,,"Mean",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Male","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","102BEH","131DCA","2GEN","8AGE","6RAC","6EDU","TUS15","15"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","18.3",,,"0.9","16.5","20.1","3161","Overall","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","100BEH","173SSA","1GEN","8AGE","6RAC","6EDU","TUS28","28"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","TUS-CPS",">25 Cigarettes","%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Male","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","102BEH","131DCF","2GEN","8AGE","6RAC","6EDU","TUS19","19"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","7.1",,,"1.2","4.8","9.4","751","Overall","All Races","65 Years and Older","All Grades","(39.008830667, -75.577741168)","BEH","100BEH","111CSA","1GEN","4AGE","6RAC","6EDU","TUS23","23"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cessation (Adults)","Percent of Former Smokers Among Ever Smokers","TUS-CPS",,"%","Percentage","58.1",,,"2.8","52.7","63.5","389","Male","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","101BEH","168QUP","2GEN","8AGE","6RAC","6EDU","TUS06","06"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","TUS-CPS","Every Day","%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Female","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","100BEH","167SSP","3GEN","8AGE","6RAC","6EDU","TUS25","25"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","0",,,"0","0","0","1692","Female","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","104BEH","172SSA","3GEN","8AGE","6RAC","6EDU","TUS30","30"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cessation (Adults)","Percent of Former Smokers Among Ever Smokers","TUS-CPS",,"%","Percentage","58",,,"2.2","53.7","62.3","756","Overall","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","101BEH","168QUP","1GEN","8AGE","6RAC","6EDU","TUS05","05"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigar Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","17",,,"1.1","14.8","19.2","1448","Male","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","103BEH","170SSA","2GEN","8AGE","6RAC","6EDU","TUS12","12"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigar Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","79.5",,,"1.3","76.9","82.1","1448","Male","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","103BEH","170SSA","2GEN","8AGE","6RAC","6EDU","TUS13","13"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","TUS-CPS","15 to 25 Cigarettes","%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Female","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","102BEH","131DCF","3GEN","8AGE","6RAC","6EDU","TUS18","18"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","Asian/Pacific Islander","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","100BEH","111CSA","1GEN","8AGE","3RAC","6EDU","TUS22","22"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","TUS-CPS","Some Days","%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Male","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","100BEH","167SSP","2GEN","8AGE","6RAC","6EDU","TUS26","26"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","All Races","Age 25 and Older","<12th Grade","(39.008830667, -75.577741168)","BEH","100BEH","111CSA","1GEN","7AGE","6RAC","3EDU","TUS24","24"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","7.9",,,"1","6","9.8","1447","Male","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","104BEH","172SSA","2GEN","8AGE","6RAC","6EDU","TUS31","31"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","99.3",,,"0.3","98.7","100","1692","Female","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","104BEH","172SSA","3GEN","8AGE","6RAC","6EDU","TUS32","32"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","99.2",,,"0.3","98.7","99.7","1689","Female","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","150BEH","171SSA","3GEN","8AGE","6RAC","6EDU","TUS35","35"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","64.9",,,"1.7","61.5","68.3","1466","Male","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","100BEH","173SSA","2GEN","8AGE","6RAC","6EDU","TUS29","29"
"2014-2015","DE","Delaware","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","TUS-CPS","<15 Cigarettes","%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Female","All Races","All Ages","All Grades","(39.008830667, -75.577741168)","BEH","102BEH","131DCF","3GEN","8AGE","6RAC","6EDU","TUS17","17"
