"year","locationabbr","locationdesc","topictype","topicdesc","measuredesc","datasource","response","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","data_value_std_err","low_confidence_limit","high_confidence_limit","sample_size","gender","race","age","education","geolocation","topictypeid","topicid","measureid","stratificationid1","stratificationid2","stratificationid3","stratificationid4"
"2004","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Never","%","Percentage","54.3",,,"1","52.3","56.3","3587","Overall","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","1GEN","8AGE","6RAC","6EDU"
"1997","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Former","%","Percentage","22",,,"0.9","20.2","23.8","2169","Overall","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","1GEN","8AGE","6RAC","6EDU"
"2001","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage","25",,,"0.8","23.4","26.6","3631","Overall","White","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","112CS2","1GEN","8AGE","5RAC","6EDU"
"2006","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Current","%","Percentage","20.5",,,"1.1","18.4","22.6","2152","Female","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","3GEN","8AGE","6RAC","6EDU"
"1996","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","12.7",,,"1.8","9.2","16.2","400","Overall","All Races","65 Years and Older","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","4AGE","6RAC","6EDU"
"2003","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Former","%","Percentage","32.7",,,"1.5","29.7","35.7","1185","Male","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","2GEN","8AGE","6RAC","6EDU"
"2003","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","27.3",,,"1.6","24.1","30.5","1041","Overall","All Races","Age 20 and Older","12th Grade","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","6AGE","6RAC","4EDU"
"1997","AL","Alabama","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","BRFSS","> 25 Cigarettes","%","Percentage","11.4",,,"2.1","7.2","15.6","238","Female","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","130DCA","3GEN","8AGE","6RAC","6EDU"
"2003","AL","Alabama","Tobacco Use – Survey Data","Cessation (Adults)","Percent of Former Smokers Among Ever Smokers","BRFSS",,"%","Percentage","48.5",,,"1.5","45.6","51.4","1604","Overall","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","101BEH","169QUP","1GEN","8AGE","6RAC","6EDU"
"2004","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","24.9",,,"0.9","23.1","26.7","3587","Overall","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","8AGE","6RAC","6EDU"
"1999","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage","25.8",,,"0.9","24","27.6","3143","Overall","White","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","112CS2","1GEN","8AGE","5RAC","6EDU"
"2000","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","24.8",,,"2.3","20.3","29.3","680","Overall","All Races","Age 25 and Older","12th Grade","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","7AGE","6RAC","4EDU"
"2005","AL","Alabama","Tobacco Use – Survey Data","Cessation (Adults)","Quit Attempt in Past Year Among Every Day Cigarette Smokers","BRFSS",,"%","Percentage","48.4",,,"4.2","40.2","56.6","223","Male","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","167QUA","2GEN","8AGE","6RAC","6EDU"
"2001","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","23.2",,,"1.6","20.1","26.3","922","Overall","All Races","45 to 64 Years","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","3AGE","6RAC","6EDU"
"2006","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Every Day","%","Percentage","76.2",,,"2.4","71.4","81","704","Overall","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","166SSP","1GEN","8AGE","6RAC","6EDU"
"2008","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","American Indian/Alaska Native","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","8AGE","2RAC","6EDU"
"2008","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","24.7",,,"1.6","21.6","27.8","2052","Overall","All Races","Age 20 and Older","12th Grade","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","6AGE","6RAC","4EDU"
"1996","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","American Indian/Alaska Native","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","8AGE","2RAC","6EDU"
"2008","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Every Day","%","Percentage","75.4",,,"3.3","69","81.8","456","Male","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","166SSP","2GEN","8AGE","6RAC","6EDU"
"1998","AL","Alabama","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Average","BRFSS",,,"Mean","21.4",,,"1","19.4","23.4","177","Male","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","130DCA","2GEN","8AGE","6RAC","6EDU"
"2009","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Former","%","Percentage","22.8",,,"0.7","21.4","24.2","6756","Overall","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","1GEN","8AGE","6RAC","6EDU"
"2008","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Never","%","Percentage","49.2",,,"1.6","46","52.4","2084","Male","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","2GEN","8AGE","6RAC","6EDU"
"2001","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Current","%","Percentage","22.1",,,"1.1","20","24.2","1741","Female","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","3GEN","8AGE","6RAC","6EDU"
"2009","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage","29.3",,,"5","19.5","39.1","177","Overall","Hispanic","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","112CS2","1GEN","8AGE","4RAC","6EDU"
"2006","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Some Days","%","Percentage","21.9",,,"2.4","17.2","26.6","442","Female","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","166SSP","3GEN","8AGE","6RAC","6EDU"
"1999","AL","Alabama","Tobacco Use – Survey Data","Cessation (Adults)","Percent of Former Smokers Among Ever Smokers","BRFSS",,"%","Percentage","50.7",,,"1.7","47.3","54.1","1003","Overall","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","101BEH","169QUP","1GEN","8AGE","6RAC","6EDU"
"1997","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Current","%","Percentage","24.6",,,"1","22.6","26.6","2169","Overall","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","1GEN","8AGE","6RAC","6EDU"
"2006","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage","18.2",,,"1.5","15.3","21.1","1358","Overall","African American","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","112CS2","1GEN","8AGE","1RAC","6EDU"
"2006","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","23.4",,,"1.9","19.6","27.2","668","Female","All Races","18 to 44 Years","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","5AGE","6RAC","6EDU"
"1998","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","28",,,"2.1","23.9","32.1","704","Overall","All Races","Age 25 and Older","12th Grade","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","7AGE","6RAC","4EDU"
"1997","AL","Alabama","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","BRFSS","> 25 Cigarettes","%","Percentage","19.8",,,"2.2","15.5","24.1","439","Overall","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","130DCA","1GEN","8AGE","6RAC","6EDU"
"1998","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Some Days","%","Percentage","21.2",,,"3.1","15.2","27.2","328","Female","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","166SSP","3GEN","8AGE","6RAC","6EDU"
"2010","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","21.8",,,"6.4","9.2","34.4","104","Overall","Hispanic","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","8AGE","4RAC","6EDU"
"2009","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage","22.8",,,"0.7","21.4","24.2","9070","Overall","White","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","112CS2","1GEN","8AGE","5RAC","6EDU"
"1998","AL","Alabama","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","BRFSS","15 to 25 Cigarettes","%","Percentage","48.6",,,"4.2","40.3","56.9","177","Male","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","130DCA","2GEN","8AGE","6RAC","6EDU"
"2009","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Current","%","Percentage","22.5",,,"0.8","20.9","24.1","6756","Overall","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","1GEN","8AGE","6RAC","6EDU"
"2002","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","35.5",,,"3.9","27.9","43.1","219","Overall","All Races","18 to 24 Years","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","1AGE","6RAC","6EDU"
"1998","AL","Alabama","Tobacco Use – Survey Data","Cessation (Adults)","Percent of Former Smokers Among Ever Smokers","BRFSS",,"%","Percentage","46.6",,,"1.8","43","50.2","1019","Overall","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","101BEH","169QUP","1GEN","8AGE","6RAC","6EDU"
"2003","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","29.4",,,"3.6","22.4","36.4","231","Overall","All Races","18 to 24 Years","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","1AGE","6RAC","6EDU"
"2008","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","17",,,"1","15.1","18.9","3264","Overall","All Races","Age 25 and Older","> 12th Grade","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","7AGE","6RAC","5EDU"
"2005","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","26.6",,,"1.5","23.7","29.5","1264","Overall","All Races","45 to 64 Years","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","3AGE","6RAC","6EDU"
"1996","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Every Day","%","Percentage","74.8",,,"3.4","68.2","81.4","208","Male","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","166SSP","2GEN","8AGE","6RAC","6EDU"
"2000","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","25.2",,,"1.1","23","27.4","2234","Overall","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","8AGE","6RAC","6EDU"
"2004","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Current","%","Percentage","21.2",,,"1","19.3","23.1","2361","Female","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","3GEN","8AGE","6RAC","6EDU"
"2008","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","23.3",,,"1.5","20.3","26.3","1528","Overall","All Races","25 to 44 Years","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","2AGE","6RAC","6EDU"
"2002","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","24",,,"1.1","21.8","26.2","2226","Overall","White","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","8AGE","5RAC","6EDU"
"1996","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Former","%","Percentage","14.6",,,"1","12.7","16.5","1356","Female","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","3GEN","8AGE","6RAC","6EDU"
"2009","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Never","%","Percentage","63",,,"1","61","65","4661","Female","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","3GEN","8AGE","6RAC","6EDU"
"2001","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Some Days","%","Percentage","29.1",,,"3.1","23.1","35.1","284","Male","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","166SSP","2GEN","8AGE","6RAC","6EDU"
"1998","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","22.3",,,"1.3","19.8","24.8","1460","Female","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","3GEN","8AGE","6RAC","6EDU"
"2009","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","33.7",,,"2.8","28.3","39.1","925","Overall","All Races","Age 25 and Older","< 12th Grade","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","7AGE","6RAC","3EDU"
"2004","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Never","%","Percentage","44.9",,,"1.6","41.7","48.1","1226","Male","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","2GEN","8AGE","6RAC","6EDU"
"2001","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","25.8",,,"1.5","22.9","28.7","1048","Male","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","2GEN","8AGE","6RAC","6EDU"
"2000","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Never","%","Percentage","40",,,"1.9","36.2","43.8","836","Male","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","2GEN","8AGE","6RAC","6EDU"
"1998","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Former","%","Percentage","21.5",,,"1","19.5","23.5","2244","Overall","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","1GEN","8AGE","6RAC","6EDU"
"1999","AL","Alabama","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","BRFSS","> 25 Cigarettes","%","Percentage","22.6",,,"3.5","15.8","29.4","165","Male","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","130DCA","2GEN","8AGE","6RAC","6EDU"
"2007","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Current","%","Percentage","25.7",,,"1.4","22.9","28.5","2324","Male","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","2GEN","8AGE","6RAC","6EDU"
"2008","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","22.6",,,"1.4","19.9","25.3","2001","Overall","All Races","Age 25 and Older","12th Grade","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","7AGE","6RAC","4EDU"
"2008","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","21",,,"2.3","16.5","25.5","1732","Overall","African American","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","110CSA","1GEN","8AGE","1RAC","6EDU"
"1999","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Some Days","%","Percentage","21.2",,,"2.8","15.7","26.7","265","Female","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","166SSP","3GEN","8AGE","6RAC","6EDU"
"2003","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Never","%","Percentage","61.6",,,"1.2","59.3","63.9","2151","Female","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","165SSA","3GEN","8AGE","6RAC","6EDU"
