"id","address","geocoded_column","latitude","longitude","application_status","submit_date","issue_date","owner_occupied","condo_association","building_use","number_of_dwelling_units","building_construction_type","height","stories_above_grade","firm_name","work_description","demolition_description","demolition_type","method_of_removal","temporary_dumpster_count","solar_water_tank","debris_removal_date","debris_removal_location","solar_energy_type","solar_system_size","watt_capacity","heat_exchanger","photovoltaic_panel_count","panel_dimensions","thermal_panel_count","inverter_count","collector_panels","inverter_type","inverter_make_and_model","solar_water_tank_make_and","mount_type","backup_power","solar_collector_type","integrative_solar_tank","building_cost","plumbing_cost","electrical_cost","total_cost","insurance_company"
"60025","20 Sparks St, Cambridge, MA 02138","20 Sparks St
Cambridge, MA 02138
(42.375712, -71.130451)","42.3757","-71.1303","Complete","2019-11-07T00:00:00.000","2020-03-05T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Tesla Energy operations","Install Tesla solar roof. Roof is rated @ 5.2425 kW.&nbsp;","","No demolition required","Minimal",,,"2019-12-02T00:00:00.000","Hiller dumpster located @ 125 John Hancock Rd Taunton MA 02780","Photovoltaic","5.2425","58","","90","",,"1","","String Inverter","Delta model RSS-600","","BIPV (Building Integrated Photovoltaics)","","","","11000","0","26000","37000","American Zurich"
"65837","90 Grozier Rd, Unit 90, Cambridge, MA 02138","90 Grozier Rd
Cambridge, MA 02138
(42.380329, -71.142255)","42.3803","-71.1425","Complete","2020-01-27T00:00:00.000","2020-02-13T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Cazeault Solar Home","Install 3.35KW Solar system with 10 LG 335 Watt Panels","","No demolition required","Minimal",,,"2020-03-10T00:00:00.000","N/A","Photovoltaic","3.35","335","","10","",,"10","","Micro-Inverter","Enphase IQ7","","Roof-Mount","","","","11230","0","1500","12730",""
"65020","21 Gold Star Rd, Cambridge, MA 02140","21 Gold Star Rd
Cambridge, MA 02140
(42.398782, -71.130859)","42.3988","-71.1309","Complete","2020-01-21T00:00:00.000","2020-02-10T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"SolarFlair Energy, Inc.","Installation of&nbsp; 24 rooftop PV solar panels","","No demolition required","Dumpster","1",,"2020-02-28T00:00:00.000","SolarFlair Energy,  190 Pleasant St., Ashland, MA 01721","Photovoltaic","8.88","370","","24","",,"1","","String Inverter","Solar Edge 7600H -US","","Roof-Mount","","","","23532","0","7104","30636","New York Marine and General Insurance Co."
"65588","218 Lexington Ave, Cambridge, MA 02138","218 Lexington Ave
Cambridge, MA 02138
(42.381742, -71.141646)","42.3817","-71.1418","Complete","2020-01-29T00:00:00.000","2020-02-05T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"SunBug Solar ","30 solar panels installed on roof","","No demolition required","None",,,"2020-04-28T00:00:00.000","N/A No Trash","Photovoltaic","10","335","","30","",,"1","","String Inverter","SolarEdge SE10000H-US","","Roof-Mount","","","","34456.45","0","6080.55","40537","New York Marine and General Insurance"
"65263","120 Magazine St, Cambridge, MA 02139","120 Magazine St
Cambridge, MA 02139
(42.359585, -71.11056)","42.3595","-71.1105","Complete","2020-01-24T00:00:00.000","2020-02-04T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"SunBug Solar","24 solar panels installed on roof","","No demolition required","None",,,"2020-03-03T00:00:00.000","n/a no trash","Photovoltaic","7.92","375","","24","",,"24","","Micro-Inverter","Enphase IQ 7 Plus","","Roof-Mount","","","","36018.75","0","6356.25","42375","New York Marine and General Insurance"
"65844","92 Grozier Rd, Unit 92, Cambridge, MA 02138","92 Grozier Rd
Cambridge, MA 02138
(42.380333, -71.142256)","42.3803","-71.1425","Complete","2020-01-31T00:00:00.000","2020-02-03T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Cazeault Solar & Home","Install 3.35 KW Solar system with 10 LG 335 Watt panels","","No demolition required","Minimal",,,"2020-03-10T00:00:00.000","company truck","Photovoltaic","3.35","335","","10","",,"10","","Micro-Inverter","Enphase IQ7","","Roof-Mount","","","","11230","0","1500","12730",""
"64556","50 Church St, Cambridge, MA 02138","50 Church St
Cambridge, MA 02138
(42.374246, -71.120746)","42.3743","-71.1206","Complete","2020-01-17T00:00:00.000","2020-02-03T00:00:00.000",,,"Commercial / Mixed Use",,"Steel/Concrete, Non-Combustible (Type I/II)","40","4","The Boston Solar Company, LLC","INSTALL 60.8KW ROOFTOP SOLAR ARRAY","","No demolition required","Daily Removal",,,"2020-04-30T00:00:00.000","Boston Solar - 55 Sixth Road Woburn, MA 01801","Photovoltaic","60.8","400","","152","",,"1","","String Inverter","SolarEdge SE66.6KUS","","Roof-Mount","","","","45939.38","0","91878.77","137818.15","Ace American Insurance Co."
"62296","36 Dana St, Cambridge, MA 02139","36 Dana St
Cambridge, MA 02139
(42.371683, -71.109031)","42.3716","-71.1089","Complete","2019-12-12T00:00:00.000","2020-01-14T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Trinity Solar ","Install 5.355 kw solar panels on roof. Will not exceed roof panel, but will add 6"" to roof height. 17 total panels","","No demolition required","Daily Removal",,,"2020-01-23T00:00:00.000","20 Patterson Brook Rd. Unit 1 West Wareham, Ma 02576","Photovoltaic","5.355","0","","17","",,"1","","String Inverter","solar edge se5000H-US0000bnc4","","Roof-Mount","","","","2000","0","20000","22000","HDI-GLOBAL INSURANCE COMPANY"
"62216","161 Raymond St, Unit 3, Cambridge, MA 02140","161 Raymond St
Cambridge, MA 02140
(42.388156, -71.127984)","42.3882","-71.1279","Complete","2019-12-11T00:00:00.000","2020-01-14T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"SunBug Solar ","Installing 21 solar panels on roof","","No demolition required","None",,,"2019-12-27T00:00:00.000","n/a no trash","Photovoltaic","7.03","350","","21","",,"1","","String Inverter","SolarEdge SE6000H-US","","Roof-Mount","","","","23021.4","0","4062.6","27084","New York Marine and General Insurance"
"62614","66 Clay St, Unit 1, Cambridge, MA 02140","66 Clay St
Cambridge, MA 02140
(42.395415, -71.134205)","42.3954","-71.1343","Complete","2019-12-18T00:00:00.000","2020-01-14T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"SunBug Solar","13 solar panels installed on roof","","No demolition required","None",,,"2020-01-16T00:00:00.000","n/a no trash","Photovoltaic","4.55","350","","13","",,"1","","String Inverter","SolarEdge SE3800H-US","","Roof-Mount","","","","19065.5","0","3364.5","22430","New York Marine and General Insurance"
"63601","79 Orchard St, Cambridge, MA 02140","79 Orchard St
Cambridge, MA 02140
(42.392555, -71.121893)","42.3926","-71.1218","Complete","2020-01-06T00:00:00.000","2020-01-14T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"BRIGHT PLANET SOLAR","ROOF MOUNTED SOLAR ARRAY OF 12 PANELS @ 3.6 KW DC","","No demolition required","Minimal",,,"2020-01-31T00:00:00.000","5 A ST  AUBURN, MA 01501 BY ASSIGNED CREW","Photovoltaic","3.6","300","","12","",,"1","","String Inverter","SOLAREDGE SE3000H-USRGM","","Roof-Mount","","","","6912","0","10368","17280","BERKSHIRE HATHAWAY GUARD"
"62301","15 St Mary Rd, Cambridge, MA 02139","15 St Mary Rd
Cambridge, MA 02139
(42.371088, -71.101163)","42.3712","-71.1011","Complete","2019-12-12T00:00:00.000","2020-01-10T00:00:00.000",,"false","One or Two Family Dwelling",,"Steel/Concrete, Non-Combustible (Type I/II)",,,"Richard J Tobin JR","Residential grid tied, roof mounted panels (2.59 kw)","","No demolition required","None",,,"2019-12-12T00:00:00.000","No Debris anticipated","Photovoltaic","2.59","370","","7","",,"7","","Micro-Inverter","Enphase IQ7 Plus","","Roof-Mount","","","","7125.09","0","3053.61","10178.7","NY Marine &Gen Ins Co "
"60958","62 Granville Rd, Cambridge, MA 02138","62 Granville Rd
Cambridge, MA 02138
(42.383359, -71.135933)","42.3834","-71.1358","Complete","2019-11-20T00:00:00.000","2019-12-31T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Invaleon Technologies Corp","Installation of a 7.04kW-DC rooftop solar panel system with 22 panels.&nbsp;","","No demolition required","None",,,"2019-12-02T00:00:00.000","No Debris","Photovoltaic","7.04","320","","22","",,"22","","Micro-Inverter","Enphase IQ7+","","Roof-Mount","","","","15000","0","12033","27033","Travelers Property Casualty Company of America"
"62723","381 Walden St, Cambridge, MA 02138","381 Walden St
Cambridge, MA 02138
(42.383499, -71.13445)","42.3836","-71.1345","Complete","2019-12-19T00:00:00.000","2019-12-31T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Northeast Solar Services dba Revolusun","Install 7 additional panels to existing Solar array, and connect with existing utility. Type: Rooftop; Qty. Panels: 23 (16+7); Total kW: 7.590. Previous Permits: Bldg.: 45031, Elec.: 45035. ","","No demolition required","Daily Removal",,,"2019-12-31T00:00:00.000","Casella Waste Systems, Inc.","Photovoltaic","7.59","330","","23","",,"1","","String Inverter","SolarEdge SE-5000-US","","Roof-Mount","","","","15000","0","7000","22000","American Zurich Insurance Company"
"62371","2 Theriault Ct, Cambridge, MA 02140","2 Theriault Ct
Cambridge, MA 02140
(42.396635, -71.135665)","42.3966","-71.1356","Complete","2019-12-13T00:00:00.000","2019-12-26T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Invaleon Technologies Corp ","ITC will install an electricity grid-connected photovoltaic, solar power system with a total generating capacity rated at approximately 3.20 kW-DC","","No demolition required","None",,,"2020-01-07T00:00:00.000","na","Photovoltaic","3.2","320","","10","",,"10","","Micro-Inverter","Enphase IQ7+ Microinverter ","","Roof-Mount","","","","5000","0","6920","11920","Travelers Property Cas. Co of America "
"62225","7 Pleasant Pl, Unit 2, Cambridge, MA 02139","7 Pleasant Pl
Cambridge, MA 02139
(42.363294, -71.108119)","42.3633","-71.1081","Complete","2019-12-11T00:00:00.000","2019-12-26T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"SunBug Solar ","13 Solar panels installed on roof","","No demolition required","None",,,"2019-12-27T00:00:00.000","n/a no trash","Photovoltaic","4.68","360","","13","",,"1","","String Inverter","SolarEdge SE5000H-US","","Roof-Mount","","","","20928.7","0","3693.3","24622","New York Marine and General Insurance"
"61829","7 Gladstone St, Cambridge, MA 02140","7 Gladstone St
Cambridge, MA 02140
(42.401204, -71.134636)","42.4012","-71.1345","Complete","2019-12-05T00:00:00.000","2019-12-26T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Invaleon Technologies Corp","ITC will install an electricity grid-connected photovoltaic, solar power system with a total generating capacity rated at approximately 7.03kW-DC&nbsp;","","No demolition required","None",,,"2019-12-26T00:00:00.000",,"Photovoltaic","7.03","370","","19","",,"19","","Micro-Inverter","Enphase IQ7+ ","","Roof-Mount","","","","10000","0","12847.5","22847.5","Travelers Property Casualty Company of America "
"59433","11 Garden St, Cambridge, MA 02138","11 Garden St
Cambridge, MA 02138
(42.376889, -71.122475)","42.3767","-71.1227","Complete","2019-10-28T00:00:00.000","2019-12-23T00:00:00.000",,,"Commercial / Mixed Use",,"Masonry / Wood (Type III)","62","3","621 Energy LLC","Install solar panel array of 78 panels on flat roof using fully ballasted racking system.","","No demolition required","Minimal",,,"2019-12-21T00:00:00.000","Devens Recycling Center, Ayer, MA","Photovoltaic","30.81","395","","78","",,"2","","String Inverter","SolarEdge SE14.4K and 9K","","Roof-Mount","","","","64700","0","29800","94500","Hartford Accident and Indemnity"
"61150","19 Prentiss St, Cambridge, MA 02140","19 Prentiss St
Cambridge, MA 02140
(42.384392, -71.118037)","42.3845","-71.1181","Complete","2019-11-22T00:00:00.000","2019-12-19T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"ACE Solar","INSTALLATION OF A 4.07KWDC (11 MODULES) ROOFTOP SOLAR ARRAY.","","No demolition required","Minimal",,,"2019-12-21T00:00:00.000","By crew in trash bags and brought to our warehouse","Photovoltaic","4.07","370","","11","",,"1","","String Inverter","SE3000-H-US","","Roof-Mount","","","","4327","0","8656","12983","Travelers Indemnity Co of America"
"62426","13 Ash St, Cambridge, MA 02138","13 Ash St
Cambridge, MA 02138
(42.375033, -71.124828)","42.375","-71.1249","Complete","2019-12-16T00:00:00.000","2019-12-19T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"The Boston Solar Company LLC ","Install a 22 panel (8.14 kW DC) rooftop solar array&nbsp;","","No demolition required","Daily Removal",,,"2020-01-21T00:00:00.000","The Boston Solar Company LLC ","Photovoltaic","8.14","370","","22","",,"22","","Micro-Inverter","Enphase IQ7+ ","","Roof-Mount","","","","10669.83","0","20712.01","31381.84","New York Marine and General Insurance Company "
"62285","16 Andrew St, Cambridge, MA 02139","16 Andrew St
Cambridge, MA 02139
(42.361657, -71.111816)","42.3616","-71.1118","Complete","2019-12-12T00:00:00.000","2019-12-19T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Richard J Tobin Jr","Residential, Grid tied, Roof Mounted Solar Panels. (8.7 KW)","","No demolition required","None",,,"2019-12-12T00:00:00.000","No Debris Anticipated","Photovoltaic","8.7","300","","29","",,"1","","String Inverter","Solar Edge 10.0 KW","","Roof-Mount","","","","18574.5","0","7960.5","26535","NY Marine & Gen Ins. Co"
"61917","38 Gurney St, Cambridge, MA 02138","38 Gurney St
Cambridge, MA 02138
(42.380947, -71.13831)","42.381","-71.1382","Complete","2019-12-06T00:00:00.000","2019-12-18T00:00:00.000",,"false","One or Two Family Dwelling",,"Steel/Concrete, Non-Combustible (Type I/II)",,,"Richard J. Tobin, Jr.","Residential, grid tied, roof mounted solar panel system (6.51 kW).","","No demolition required","None",,,"2019-12-06T00:00:00.000","N/A","Photovoltaic","6.51","310","","21","",,"1","","String Inverter","SolarEdge;  SE6000H","","Roof-Mount","","","","13877.5","0","5947.5","19825","New York Marine & General Insurance Company"
"56292","12 St Paul St, Unit 1, Cambridge, MA 02139","12 St Paul St
Cambridge, MA 02139
(42.36782, -71.103476)","42.3677","-71.1036","Complete","2019-09-16T00:00:00.000","2019-12-10T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Great Sky Solar","Installation of a 7.77 kW DC solar power system with twenty one 370 watt panels","","No demolition required","Daily Removal",,,"2019-10-19T00:00:00.000","Save the Stuff, Inc. 17C Everberg Road, Woburn, MA 01801","Photovoltaic","7.77","370","","21","",,"21","","Micro-Inverter","Enphase IQ7 Plus","","Roof-Mount","","","","6915","0","20746","27661","Ace Insurance Company"
"60948","56 Prince St, Cambridge, MA 02139","56 Prince St
Cambridge, MA 02139
(42.360904, -71.110912)","42.3609","-71.111","Complete","2019-11-20T00:00:00.000","2019-12-02T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Invaleon Technologies Corp","ITC will install an electricity grid-connected photovoltaic, solar power system with a total generating capacity rated at approximately 7.56kW-DC with 21 panels.&nbsp;","","No demolition required","None",,,"2019-11-20T00:00:00.000","No Debris","Photovoltaic","7.56","360","","21","",,"21","","Micro-Inverter","Enphase IQ7+","","Roof-Mount","","","","15000","0","9948","24948","Travelers Property Casualty Insurance of America"
"60517","26 Gray St, Cambridge, MA 02138","26 Gray St
Cambridge, MA 02138
(42.383245, -71.122273)","42.3833","-71.1222","Complete","2019-11-13T00:00:00.000","2019-11-26T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Boston Solar","Install 30 panel (11.1kW) rooftop solar array","","No demolition required","Daily Removal",,,"2019-11-13T00:00:00.000","Boston Solar 55 Sixth Rd Woburn, MA 01801","Photovoltaic","11.1","370","","30","",,"30","","Micro-Inverter","Enphase IQ7+","","Roof-Mount","","","","13064.13","0","23128.25","36192.38","New York Marine and General Insurance Company"
"60353","46 Clarendon Ave, Cambridge, MA 02140","46 Clarendon Ave
Cambridge, MA 02140
(42.400401, -71.131382)","42.4004","-71.1313","Complete","2019-11-12T00:00:00.000","2019-11-20T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Trinity Heating and Air DBA Trinity Solar","Remove existing solar array from roof replacement (12 total panels). Re-Installing solar on roof. ","","No demolition required","None",,,"2019-11-26T00:00:00.000","Trinity Heating and Air DBA Trinity Solar","Photovoltaic","3.12","0","","12","",,"1","","String Inverter","Solar Edge SE3000A-US","","Roof-Mount","","","","100","0","900","1000","HDI Global Insurance Company"
"59987","6 Cornelius Way, Cambridge, MA 02141","6 Cornelius Way
Cambridge, MA 02141
(42.369011, -71.089724)","42.3691","-71.0898","Complete","2019-11-06T00:00:00.000","2019-11-14T00:00:00.000",,"false","Townhouse",,"Wood (Type (IV/V)",,,"Northeast Solar Services dba Revolusun","Install Solar array and connect with existing utility.<br>Type: Rooftop; Qty. Panels: 12; Total kW: 3.9","","No demolition required","Daily Removal",,,"2019-11-18T00:00:00.000","Casella Waste Systems, Inc.","Photovoltaic","3.9","325","","12","",,"1","","String Inverter","SolarEdge SE3800H-US (240)","","Roof-Mount","","","","5616.25","0","11232.5","16848.75","American Zurich Insurance Company"
"59912","146 Garden St, Unit 146, Cambridge, MA 02138","146 Garden St
Cambridge, MA 02138
(42.385185, -71.131729)","42.3851","-71.1318","Complete","2019-11-06T00:00:00.000","2019-11-14T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"SunBug Solar","27 solar panel installation on the roof. 8.7kW","","No demolition required","None",,,"2019-11-19T00:00:00.000","No trash","Photovoltaic","8.7","350","","27","",,"1","","String Inverter","SolarEdge SE7600","","Roof-Mount","","","","24066.15","0","3731.85","27798","Gotham"
