"trackingnumber","classification","location","toweddatetime","state","year","make","model","color","towedby","reason"
"15012868","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-18T16:20:00.000","MA","2008","BMW","3SERI","BLACK","ROBERTS TOW - PRIVATE","1445 CAMBRIDGE ST."
"15012966","MV OBSTRUCTING","BRATTLE ST","2015-02-18T18:43:00.000","MA","2015","HOND","FIT","BLACK","--B&B TOW - CITY","OBST ST"
"15013071","CHECK PARKING","3XX VASSAR ST","2015-02-19T08:59:00.000","MA","2006","TOYT","SIENNA","WHITE","--PAT'S TOW - CITY","325 VASSAR ON SIDEWALK"
"15013080","MV STOP","THIRD ST","2015-02-19T09:00:00.000","MA","2006","NISS","ALTIMA","GRAY","--B&B TOW - CITY","LIC SUS --3RD&CAMB"
"15013084","CHECK PARKING","0XX GARDEN ST","2015-02-19T09:48:00.000","MA","2012","KIA","SOUL","BROWN","--B&B TOW - CITY","16 GARDEN ST -- IN CROSSWALK"
"15013104","MV STOP","FIRST ST","2015-02-19T11:00:00.000","MA","2003","HOND","CIVIC","BLACK","--PHIL'S TOW - CITY","1ST & OTIS ST"
"15013115","CHECK PARKING","1XX MASSACHUSETTS AVE","2015-02-19T11:42:00.000","NY","2012","BMW","X5","BLUE","--PAT'S TOW - CITY","105 MASS AVE"
"15013121","MV STOP","BISHOP ALLEN DR","2015-02-19T12:00:00.000",,"2003","FOR",,"GRAY","--B&B TOW - CITY","BAD AND ESSEX ST"
"15013139","CHECK PARKING","BISHOP ALLEN DR","2015-02-19T13:00:00.000","MA","2013","FORD","FIESTA","BLACK","--PHIL'S TOW - CITY","LOT 6"
"15013149","MV ACC NO PI","LOWELL ST","2015-02-19T13:55:00.000","MA","1999","JEEP","CHEROK","GREEN","--PHIL'S TOW - CITY","LOWELL AT MTA"
"15013275","CHECK PARKING","FRANKLIN ST","2015-02-19T23:44:00.000","NY","2010","HONDA","CRV","GRAY","--B&B TOW - CITY","ON SIDEWALK"
"15013268","BLOCKED DRIVE","1XX PEARL ST","2015-02-19T23:46:00.000","MA","2004","FORD","EXPLOR","GREEN","--PHIL'S TOW - CITY","BLK DRV"
"15013339","CHECK PARKING","8XX MASSACHUSETTS AVE","2015-02-20T08:46:00.000","MA","2013","GMC","TERRAI","BLACK","--PAT'S TOW - CITY","888 MASS AVE"
"15013336","MV DISABLED","1XX ACORN PK","2015-02-20T08:49:00.000","MA","2007","TOYT","CAMNEW","RED","--B&B TOW - CITY","100 ACORN PARK"
"15013409","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-20T13:35:00.000","NJ","2006","HONDA",,"RED","-PAT'S TOW - PRIVATE","428 MEM DR"
"15013398","MV DISABLED","18XX MASSACHUSETTS AVE","2015-02-20T14:00:00.000","MA","2000","FORD","TAURUS","GRAY","-PHIL'S TOW - PRIVATE",
"15013426","MV ALARM","0XX WALDEN MEWS","2015-02-20T15:50:00.000","MA","2000","TOYT","CAMRY","BLACK","--PAT'S TOW - CITY","MV ALARM-WALDEN&WHITTIER"
"15013435","MV ACCIDENT B1","1XX MT AUBURN ST","2015-02-20T17:10:00.000","MA","2014","SUBA","FOREST","GRAY","--PHIL'S TOW - CITY","MVA MT AUB-WILLIARD"
"15013409","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-20T19:24:00.000","MA","2014","FORD","FUSION","GRAY","-PAT'S TOW - PRIVATE","25 GLASSWORKS AVE"
"15013586","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-21T01:58:00.000","MA","2015","FORD","FOCUS","GRAY","-B&B TOW - PRIVATE","129 FRANKLIN ST CC:64970"
"15013605","NOTIFY AGENCY","BROADWAY","2015-02-21T07:24:00.000","MA","1996","PLYM","VOYAGE","GREEN","--B&B TOW - CITY","PORTLAND&BROADWAY"
"15013619","MV OBSTRUCTING","VASSAR ST","2015-02-21T08:54:00.000","MA","2007","TOYT","COROLL","BLUE","--PHIL'S TOW - CITY","VASSAR ST"
"15013619","MV OBSTRUCTING","VASSAR ST","2015-02-21T09:04:00.000","MA","2007","TOYT","COROLL","BLUE","--PHIL'S TOW - CITY","VASSAR ST"
"15013619","MV OBSTRUCTING","VASSAR ST","2015-02-21T09:04:00.000","MA","2007","TOYT","COROLL","BLUE","--PHIL'S TOW - CITY","VASSAR ST"
"15013629","MV OBSTRUCTING","1XX LEXINGTON AVE","2015-02-21T09:51:00.000","MA","2010","TOYT","VENZA","WHITE","--B&B TOW - CITY","167 LEXINGTON AVE - OBSTRUCT"
"15013586","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-21T12:54:00.000","MA","2002","JEEP","GRACHE","GREEN","-PHIL'S TOW - PRIVATE",
"15013586","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-21T12:54:00.000","MA","2014","NISS","SENTRA","BLACK","-PHIL'S TOW - PRIVATE",
"15013586","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-21T13:10:00.000","MA","2010","SUBA","IMPREZ","RED","-PHIL'S TOW - PRIVATE",
"15013685","MV OBSTRUCTING","FELTON ST","2015-02-21T15:52:00.000","MA","2006","TOYT","PRIUS","WHITE","--PHIL'S TOW - CITY","OBSTRUCTING STREET"
"15013692","MV OBSTRUCTING","0XX CHURCH ST","2015-02-21T16:22:00.000","NH","2006","MAZD","MAZDA3",,"--PAT'S TOW - CITY","POSTED"
"15013586","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-21T16:36:00.000","MA","2011","TOYT","PRIUS","GRAY","-B&B TOW - PRIVATE","TRESPASS - 2350 MASS AVE"
"15013586","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-21T20:54:00.000","MA","2009","TOYT","COROLL","GRAY","--B&B TOW - CITY","45 BROOKLINE ST"
"15013771","CHECK PARKING","HINGHAM ST","2015-02-21T21:59:00.000","MA","2014","MAZD","MAZDA3","BROWN","--PHIL'S TOW - CITY","WATER MAIN BREAK"
"15013771","CHECK PARKING","HINGHAM ST","2015-02-21T22:02:00.000","MA","2008","SUBA","OUTBAC","BLACK","--PAT'S TOW - CITY","WATER MAIN BREAK"
"15013787","MV OBSTRUCTING","BROOKLINE ST","2015-02-22T00:18:00.000","MA","2000","JEEP","GRAND","BLUE","--PAT'S TOW - CITY","BROOKLINE & GREEN"
"15013883","MEET PERSON","1XX GORE ST","2015-02-22T11:29:00.000","MA","2002","TOYT","RAV4","BROWN","--B&B TOW - CITY","SNOW REMOVAL GORE&6TH"
"15013883","MEET PERSON","1XX GORE ST","2015-02-22T11:29:00.000","MA","2003","VOLK","PASSAT","GRAY","--PHIL'S TOW - CITY","SNOW REMOVAL - GORE&SIXTH"
"15013927","MV OBSTRUCTING","2XX HARVARD ST","2015-02-22T14:26:00.000","MA","2002","HOND","CIVIC","GRAY","--PHIL'S TOW - CITY","PERMITS - 281 HARVARD ST"
"15013943","MV ACC NO PI","VASSAR ST","2015-02-22T15:56:00.000","MA","2008","HYUN","ELANTR","GRAY","--B&B TOW - CITY","LESS THAN 10 FEET FROM LANE"
"15013943","MV ACC NO PI","VASSAR ST","2015-02-22T15:57:00.000","NY","2009","NISSAN","RGE","GRAY","--PHIL'S TOW - CITY","LESS THAN 10 FEET FROM TRAVEL LANE"
"15013943","MV ACC NO PI","VASSAR ST","2015-02-22T16:35:00.000","MA","2000","TOYOT","CELICA","BLACK","--B&B TOW - CITY","LESS THAN TEN FEET FROM TRAVEL LANE"
"15013985","MV IN TOW ZONE","0XX ESSEX ST","2015-02-22T16:57:00.000","MA","1996","SUBA","LEGACY","WHITE","--PHIL'S TOW - CITY","PARTIALLY BLOKCING DRIVEWAY"
"15014040","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-22T22:23:00.000",,,"MITS","3000","RED","-B&B TOW - PRIVATE","8 THINGVALLA"
"15014040","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-22T23:59:00.000","NH","2007","TOYT","CAMRY","SILVER","-PAT'S TOW - PRIVATE","GLASSWORKS AVE"
"15014073","MV ALARM","0XX BIGELOW ST","2015-02-23T00:34:00.000","MA","2006","HOND","CIVIC","GRAY","--PAT'S TOW - CITY","3 BIGELOW ST"
"15014126","MV ACC NO PI","19XX MASSACHUSETTS AVE","2015-02-23T09:17:00.000","MA","2006","TOYT","CAMRY","GRAY","--PHIL'S TOW - CITY","SUSP LICENSE"
"15014150","BLOCKED DRIVE","0XX WENDELL ST","2015-02-23T09:46:00.000","MA","2009","HOND","ACCORD","RED","--B&B TOW - CITY","BLOCKED DRIVE"
"15014040","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-23T10:02:00.000","RI",,,,,"ROBERTS TOW - PRIVATE","1 CHAUNCY/TRESPASS"
"15014178","MV OBSTRUCTING","0XX RINDGE AVE","2015-02-23T11:10:00.000","MA","2005","FORD","FIVHUN","BLUE","--PAT'S TOW - CITY","OBSTRUCTING"
"15014197","MV STOP","MASSACHUSETTS AVE","2015-02-23T11:47:00.000","MA","2004","CHEV","VENTUR","GRAY","--PHIL'S TOW - CITY","T11 NO OLN"
"15014197","MV STOP","MASSACHUSETTS AVE","2015-02-23T11:51:00.000","MA","2004","CHEV","VENTUR","GRAY","--PHIL'S TOW - CITY","T11 NO OLN"
"15014040","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-23T12:06:00.000","MA","2007","FORD","FOCUS","BLUE","-PHIL'S TOW - PRIVATE","CC# 2869"
"15014250","MV OBSTRUCTING","1XX ANTRIM ST","2015-02-23T17:15:00.000","MA","2011","VOLK","JETTA","BLACK","--B&B TOW - CITY","PARKING VIOLATION"
"15014295","MV DISABLED","ERIE ST","2015-02-23T18:22:00.000","MA","2014","VOLK","PASSAT","WHITE","--PHIL'S TOW - CITY","DMV/OBSTRUCTING"
"15014317","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-23T19:52:00.000","MA","2008","BMW","328XI","BROWN","-PAT'S TOW - PRIVATE","25 GLASSWORKS AVE"
"15014317","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-24T03:29:00.000","MA","2013","TOYT","COROLL","RED","-PAT'S TOW - PRIVATE","402 RINDGE AVE"
"15014395","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-24T04:11:00.000","MA","1998","HOND","ACCORD","BROWN","-PAT'S TOW - PRIVATE","402 RINDGE AVE 46681"
"15014395","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-24T05:29:00.000","MA","2013","TOYT","COROLL","RED","-PAT'S TOW - PRIVATE","422 RINDGE AVE"
"15014414","MV OBSTRUCTING","0XX BRATTLE ST","2015-02-24T08:51:00.000","MA","2001","TOYT","AVALON","WHITE","--PAT'S TOW - CITY","92 BRATTLE/POSTED"
"15014480","DIRECT PATROL R","MASSACHUSETTS AVE","2015-02-24T11:12:00.000","MA","2013","BMW","X3","BLACK","--PAT'S TOW - CITY",
"15014471","DIRECT PATROL R","HOLLIS ST","2015-02-24T11:14:00.000","MA","2007","HOND","CIVIC","GRAY","--PAT'S TOW - CITY",
"15014469","MV OBSTRUCTING","0XX GARDEN ST","2015-02-24T11:15:00.000","MA",,,,,"--PHIL'S TOW - CITY",
"15014480","DIRECT PATROL R","MASSACHUSETTS AVE","2015-02-24T11:27:00.000","MA","2013","BMW","X3","BLACK","--PAT'S TOW - CITY",
"15014480","DIRECT PATROL R","MASSACHUSETTS AVE","2015-02-24T11:27:00.000","MA","2013","BMW","X3","BLACK","--PAT'S TOW - CITY",
"15014470","CHECK PARKING","0XX HIGHLAND AVE","2015-02-24T11:34:00.000","MA","2001","HOND","CIVIC","GRAY","--PAT'S TOW - CITY",
"15014395","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-24T12:25:00.000","MA","2008","NISS","SENTRA","GRAY","-PHIL'S TOW - PRIVATE","PORTER SQ/TRESPASS"
"15014395","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-24T12:25:00.000","MA","2008","NISS","SENTRA","GRAY","-PHIL'S TOW - PRIVATE","PORTER SQ/TRESPASS"
"15014395","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-24T12:25:00.000","MA","2008","NISS","SENTRA","GRAY","-PHIL'S TOW - PRIVATE","PORTER SQ/TRESPASS"
"15014395","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-24T12:26:00.000","WI",,,,,"-PHIL'S TOW - PRIVATE","PORTER SQ/TRESPASS"
"15014549","RECOVERY OF MV","1XX HAMPSHIRE ST","2015-02-24T14:13:00.000","MA","2001","CHEV","SILVER","GRAY","--PAT'S TOW - CITY","RECOVERT - 147 HAMPSHIRE ST"
"15014549","RECOVERY OF MV","1XX HAMPSHIRE ST","2015-02-24T14:27:00.000","MA","2001","CHEV","SILVER","GRAY","--PAT'S TOW - CITY","RECOVERT - 147 HAMPSHIRE ST"
"15014549","RECOVERY OF MV","1XX HAMPSHIRE ST","2015-02-24T14:27:00.000","MA","2001","CHEV","SILVER","GRAY","--PAT'S TOW - CITY","RECOVERT - 147 HAMPSHIRE ST"
"15014559","MV OBSTRUCTING","0XX GARDEN ST","2015-02-24T14:45:00.000","MA","2011","BMW","328I","BLACK","--PHIL'S TOW - CITY","16 GARDEN ST -- OBSTRUCTING"
"15014559","MV OBSTRUCTING","0XX GARDEN ST","2015-02-24T14:46:00.000","MA","2011","FORD","EDGE","GRAY","--PAT'S TOW - CITY","OBSTRUCTING -- 16 GARDEN ST"
"15014575","MV OBSTRUCTING","0XX MARTIN ST","2015-02-24T15:51:00.000","MA","2012","TOYT","PRIUS","GRAY","--B&B TOW - CITY","HP SPOT - 14 MARTIN ST"
"15014584","MV IN TOW ZONE","0XX SIXTH ST","2015-02-24T16:26:00.000","MA","2004","HYUN","XG350","GRAY","--PHIL'S TOW - CITY","6TH&OTIS - HP SPOT"
"15014657","MV STOP","GARDEN ST","2015-02-24T19:21:00.000","MA","2012","NISS","VERSA","GRAY","--B&B TOW - CITY","PARKING VIOLATION"
"15014657","MV STOP","GARDEN ST","2015-02-24T20:02:00.000","MA","2013","HOND","CIVIC","GRAY","--B&B TOW - CITY","PARKING VIOLATION"
"15014395","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-24T20:42:00.000","MA","2005","FORD","FOCUS","GREEN","-PHIL'S TOW - PRIVATE","1221 CAMB ST"
"15014744","MV OBSTRUCTING","JFK ST","2015-02-25T02:13:00.000","MA","2001","TOYT","COROLL","BROWN","--PAT'S TOW - CITY","OBSTRUCTING - JFK & SOUTH"
"15014770","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-25T08:23:00.000","MA","2009","HOND","CIVIC","BLUE","-B&B TOW - PRIVATE","CLAIM CHECK 64993"
"15014759","MV OBSTRUCTING","CADBURY RD","2015-02-25T08:46:00.000","MA","2000","BUIC","CENTUR","GREEN","--PHIL'S TOW - CITY","OBST ST"
"15014787","MV STOP","3XX PROSPECT ST","2015-02-25T09:28:00.000","MA","2008","NISS","ALTIMA","BLACK","--PAT'S TOW - CITY","NO LIC"
"15014781","CHECK PARKING","0XX ALBANY ST","2015-02-25T09:28:00.000","NY",,,,,"--B&B TOW - CITY","OBST ST"
"15014770","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-25T09:31:00.000","MA","2008","TOYT","CAMRY","GRAY","-B&B TOW - PRIVATE","CLAIM CHECK 64995"
"15014770","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-25T10:14:00.000","MA","2011","BMW","328XI","BLACK","-PHIL'S TOW - PRIVATE","SUMMER SHACK"
"15014835","MV STOP","GORE ST","2015-02-25T11:52:00.000","MA","2007","NISS","ALTIMA","BLACK","--PHIL'S TOW - CITY","GORE AND OBRIEN"
"15014770","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-25T12:42:00.000","MA","2006","MERC","MILAN","GRAY","-PHIL'S TOW - PRIVATE","CLAIM CHECK 66432"
"15014770","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-25T13:20:00.000","MA","2010","TOYT","COROLL","GRAY","-PAT'S TOW - PRIVATE","CLAIM CHECK 46684"
"15014770","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-25T13:27:00.000","MA","2005","LEXS","RX","BLUE","-PAT'S TOW - PRIVATE","ALEWIFE CENTER"
"15014861","MV OBSTRUCTING","1XX RIVER ST","2015-02-25T13:45:00.000","MA","2005","HOND","ACCORD","GRAY","--PAT'S TOW - CITY","176 RIVER ST"
"15014770","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-25T13:49:00.000","MA","2011","TOYT","COROLL","RED","--PAT'S TOW - CITY","1 ALEWIFE"
"15014878","TRAFFIC CONTROL","ANTRIM ST","2015-02-25T14:34:00.000","MA","2014","SUBA","FOREST","WHITE","--B&B TOW - CITY","ANTRIM ST AT CAMB ST"
"15014781","CHECK PARKING","0XX ALBANY ST","2015-02-25T14:59:00.000","NY","2012","SUBARU","IMPREZA","BLUE","--PAT'S TOW - CITY","OBSTRUCTING"
"15014770","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-25T15:40:00.000","VA","2013","HONDA","SU","WHITE","-B&B TOW - PRIVATE","30 MELLEN ST"
"15014911","SP","EIGHTH ST","2015-02-25T16:37:00.000","MA","2002","FORD","EXPLOR","BROWN","--PHIL'S TOW - CITY","EIGTH/OTIS"
"15014770","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-25T17:15:00.000","VA","2013","BUICK",,,"-PHIL'S TOW - PRIVATE",
"15014978","BLOCKED HYDRANT","1XX APPLETON ST","2015-02-25T19:50:00.000","MA","2015","SUBA","FOREST","GRAY","--PAT'S TOW - CITY","BLOCKING HYDRANT"
"15014988","MV OBSTRUCTING","0XX MT AUBURN ST","2015-02-25T20:25:00.000","FL",,,,,"--B&B TOW - CITY","OBSTRUCT-MT AUB ST"
"15014770","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-25T23:03:00.000","MA","1998","TOYT","COROLL","GRAY","-PAT'S TOW - PRIVATE","2 EARHART"
"15015034","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-26T00:15:00.000","MA","2000","NISS","MAXIMA","GRAY","-PHIL'S TOW - PRIVATE","CAMBRIDGE HOSPITAL/PRIVATE"
"15015034","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-26T05:28:00.000","MA","2003","TOY","CAM",,"-PAT'S TOW - PRIVATE","402 RINDGE AVE/PRIVATE"
"15015153","MV ACC NO PI","22XX MASSACHUSETTS AVE","2015-02-26T14:10:00.000","MA","2015","INFI","Q70L","BLUE","--PHIL'S TOW - CITY","11R"
"15015153","MV ACC NO PI","22XX MASSACHUSETTS AVE","2015-02-26T14:11:00.000","MA","2004","TOYT","SIENNA","BLUE","--B&B TOW - CITY","11R"
"15015034","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-26T16:05:00.000","DC",,,,,"-B&B TOW - PRIVATE","1145 MASS/TRESPASS"
"15015034","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-26T16:28:00.000","MA","2007","FORD","ECOVAN","WHITE","OTHER PRIVATE TOW-SEE REA","STEVENS AUTO BODY CC# 63027"
"15015034","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-26T16:45:00.000",,"13","HOND","ODYSSEY",,"-PHIL'S TOW - PRIVATE","54 ELLERY ST"
"15015034","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-26T17:18:00.000","MA","2006","TOYT","PRIUS","WHITE","OTHER PRIVATE TOW-SEE REA","15 CHESTER/TRESPASS"
"15015232","MV OBSTRUCTING","0XX EVERETT ST","2015-02-26T18:58:00.000","MA","2005","FORD","ESCAPE","BLACK","-PAT'S TOW - PRIVATE","NSTAR PAYING"
"15015232","MV OBSTRUCTING","0XX EVERETT ST","2015-02-26T18:58:00.000","MA","2000","ACUR","32TL","BLACK","-PAT'S TOW - PRIVATE","NSTAR PAYING"
"15015034","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-26T19:31:00.000","NY","2003","HONDA","ACCORD","WHITE","--PHIL'S TOW - CITY","TRESPASS/ BALDWIN SCHOOL"
"15015269","CHECK PARKING","DEWOLFE ST","2015-02-26T21:18:00.000","MA","2007","NISS","ALTIMA","BLACK","--B&B TOW - CITY","GRANT&DEWOLFE OBSTRCUT"
"15015269","CHECK PARKING","DEWOLFE ST","2015-02-26T21:26:00.000","MA","2013","TOYT","COROLL","GRAY","--PHIL'S TOW - CITY","GRANT&DEWOLFE OBSTRUCT"
"15015306","CHECK PARKING","1XX INMAN ST","2015-02-26T23:45:00.000","MA","2010","FORD","ESCAPE","BLUE","--PAT'S TOW - CITY","PARKING VIOLATION"
"15015375","BLOCKED DRIVE","MT AUBURN ST","2015-02-27T08:49:00.000","MA",,,,,"--PAT'S TOW - CITY","MTA AND PUTNAM AVE"
"15015422","MV OBSTRUCTING","1XX RIVER ST","2015-02-27T10:52:00.000","MA","2012","JEEP","PATRIO","BLUE","--B&B TOW - CITY","176 RIVER ST"
"15015437","MV OBSTRUCTING","CHAUNCY ST","2015-02-27T11:15:00.000","MA","2001","CHRYS","PT","RED","--PHIL'S TOW - CITY","GARDEN ST AND CHAUNCY"
"15015443","MV OBSTRUCTING","LEE ST","2015-02-27T11:31:00.000","MA","2006","VOLV","V70","GREEN","--PAT'S TOW - CITY",
"15015430","MV OBSTRUCTING","1XX ANTRIM ST","2015-02-27T11:56:00.000","MA","2012","HOND","CRV","WHITE","--B&B TOW - CITY",
"15015432","TRAFFIC CONTROL","VASSAR ST","2015-02-27T13:25:00.000","PA","2014","FORD",,,"--PHIL'S TOW - CITY",
"15015432","TRAFFIC CONTROL","VASSAR ST","2015-02-27T13:28:00.000","MA","2005","HOND","ELEMEN","BLACK","--PHIL'S TOW - CITY",
"15015432","TRAFFIC CONTROL","VASSAR ST","2015-02-27T13:29:00.000","MA","2004","OLDS","ALERO","GRAY","--PAT'S TOW - CITY",
"15015432","TRAFFIC CONTROL","VASSAR ST","2015-02-27T13:29:00.000","MA","2010","TOYT","RAVNEW","GRAY","--PHIL'S TOW - CITY",
