"year","board_code","board_name","school_code","school_name","mail_address_line_1","mail_address_line_2","mailing_postal_code","civic_address_line_1","civic_address_line_2","civic_postal_code","telephone","fax","email","georeference"
"2020-2021","51","Cape Breton Victoria Regional Centre for Education","203","Riverview High School","57 Coxheath Rd","Sydney","B1R 1R4","57 Coxheath Rd","Sydney","B1R 1R4","902-564-5411","902-567-2575","joemc@gnspes.ca","POINT (-60.234387 46.115764)"
"2020-2021","54","Halifax Regional Centre for Education","359","Robert K Turner Elementary","141 Circassion Drive","Dartmouth","B2W 4N7","141 Circassion Drive","Dartmouth","B2W 4N7","902-464-5205","902-464-5208","rkt@hrce.ca","POINT (-63.496158 44.679494)"
"2020-2021","51","Cape Breton Victoria Regional Centre for Education","182","Robin Foote Elementary School","125 Sunnydale Dr","Westmount","B1R 1J4","125 Sunnydale Dr","Westmount","B1R 1J4","902-539-3031","902-562-6816","lastephen@gnspes.ca","POINT (-60.215522 46.139273)"
"2020-2021","54","Halifax Regional Centre for Education","603","Rockingham Elementary","31 Tremont Drive","Halifax","B3M 1X8","31 Tremont Drive","Halifax","B3M 1X8","902-457-8986","902-457-8993","rockingham@hrce.ca","POINT (-63.653171 44.676667)"
"2020-2021","54","Halifax Regional Centre for Education","609","Rockingstone Heights","1 Regan Drive","Halifax","B3R 2J1","1 Regan Drive","Halifax","B3R 2J1","902-479-4452","902-479-4459","rhes@hrce.ca","POINT (-63.615781 44.598313)"
"2020-2021","54","Halifax Regional Centre for Education","1219","Rocky Lake Elementary","426 Rocky Lake Drive","Bedford","B4A 2T5","426 Rocky Lake Drive","Bedford","B4A 2T5","902-832-8907","902-832-8419","rle@hrce.ca","POINT (-63.643521 44.740251)"
"2020-2021","54","Halifax Regional Centre for Education","1187","Rocky Lake Junior High","670 Rocky Lake Drive","Bedford","B4A 2T6","670 Rocky Lake Drive","Bedford","B4A 2T6","902-832-8952","902-832-8962","rljh@hrce.ca","POINT (-63.636838 44.744786)"
"2020-2021","54","Halifax Regional Centre for Education","321","Ross Road","336 Ross Road","Westphal","B2Z 1H2","336 Ross Road","Westphal","B2Z 1H2","902-462-8340","902-462-8398","rrs@hrce.ca","POINT (-63.45417 44.689209)"
"2020-2021","54","Halifax Regional Centre for Education","311","Sackville Heights Elementary","1225 Old Sackville Road","Middle Sackville","B4E 3A6","1225 Old Sackville Road","Middle Sackville","B4E 3A6","902-869-4700","902-869-4703","shes@hrce.ca","POINT (-63.714885 44.782652)"
"2020-2021","54","Halifax Regional Centre for Education","303","Sackville Heights Junior High","956 Sackville Drive","Lower Sackville","B4E 1S4","956 Sackville Drive","Lower Sackville","B4E 1S4","902-869-3800","902-869-3801","shjh@hrce.ca","POINT (-63.698775 44.779719)"
"2020-2021","54","Halifax Regional Centre for Education","297","Sackville High","1 Kingfisher Way","Lower Sackville","B4C 2Y9","1 Kingfisher Way","Lower Sackville","B4C 2Y9","902-864-6700","902-864-6710","shs@hrce.ca","POINT (-63.673687 44.775325)"
"2020-2021","54","Halifax Regional Centre for Education","581","Saint Marys Elementary","5614 Morris Street","Halifax","B3J 1C2","5614 Morris Street","Halifax","B3J 1C2","902-421-6749","902-421-2655","stmarys@hrce.ca","POINT (-63.576414 44.640427)"
"2020-2021","53","Chignecto Central Regional Centre for Education","441","Salt Springs Elementary School","2080 West River Station Road","Pictou Co","B0K 1P0","2080 West River Station Road","Pictou Co","B0K 1P0","902-925-6000","902-925-6006","NelsonRD@ccrce.ca","POINT (-62.892456 45.532369)"
"2020-2021","54","Halifax Regional Centre for Education","295","Sambro Elementary","3725 Old Sambro Road","Sambro","B3V 1G1","3725 Old Sambro Road","Sambro","B3V 1G1","902-868-2717","902-868-1808","ses@hrce.ca","POINT (-63.604617 44.477036)"
"2020-2021","53","Chignecto Central Regional Centre for Education","4","Scotsburn Elementary School","4100 Scotsburn Road","Scotsburn","B0K 1R0","4100 Scotsburn Road","Scotsburn","B0K 1R0","902-485-7980","902-485-7981","McCarronG@ccrce.ca","POINT (-62.856434 45.653811)"
"2020-2021","54","Halifax Regional Centre for Education","941","Seaside Elementary","1881 Caldwell Road","Eastern Passage","B3G 1J3","1881 Caldwell Road","Eastern Passage","B3G 1J3","902-465-7600","902-465-8662","seaside@hrce.ca","POINT (-63.470576 44.608065)"
"2020-2021","54","Halifax Regional Centre for Education","534","Shannon Park Elementary","75 Iroquois Drive","Dartmouth","B3A 4M5","75 Iroquois Drive","Dartmouth","B3A 4M5","902-464-2084","902-464-2866","spes@hrce.ca","POINT (-63.603505 44.684202)"
"2020-2021","54","Halifax Regional Centre for Education","287","Shatford Memorial Elementary","10089 St. Margarets Bay Road","Hubbards","B0J 1T0","10089 St. Margarets Bay Road","Hubbards","B0J 1T0","902-857-4200","902-857-4204","smes@hrce.ca","POINT (-64.049268 44.644117)"
"2020-2021","59","Tri-County Regional Centre for Education","716","Shelburne Regional High School","Box 10","Shelburne","B0T 1W0","415 Woodlawn Dr","Shelburne","B0T 1W0","902-875-4900","902-875-4909","srhs@tcrce.ca","POINT (-65.300855 43.7703)"
"2020-2021","51","Cape Breton Victoria Regional Centre for Education","646","Sherwood Park Education Centre","500 Terrace St","Sydney","B1P 6N1","500 Terrace St","Sydney","B1P 6N1","902-563-7732","902-562-6834","gartland@gnspes.ca","POINT (-60.165647 46.129301)"
"2020-2021","51","Cape Breton Victoria Regional Centre for Education","972","Shipyard Elementary School","30 Mt Kemmel St","Sydney","B1S 3V6","30 Mt Kemmel St","Sydney","B1S 3V6","902-562-8878","902-562-8674","oliverg@gnspes.ca","POINT (-60.193626 46.126132)"
"2020-2021","53","Chignecto Central Regional Centre for Education","34","Shubenacadie District Elementary School","54 Mill Village Rd","Shubenacadie","B0N 2H0","54 Mill Village Rd","Shubenacadie","B0N 2H0","902-758-4600","902-758-4608","HarveyC@ccrce.ca","POINT (-63.413287 45.087378)"
"2020-2021","54","Halifax Regional Centre for Education","589","Sir Charles Tupper","1930 Cambridge Street","Halifax","B3H 4S5","1930 Cambridge Street","Halifax","B3H 4S5","902-421-6775","902-421-3049","tupper@hrce.ca","POINT (-63.600587 44.642808)"
"2020-2021","54","Halifax Regional Centre for Education","277","Sir John A Macdonald High","31 Scholars Rd","Upper Tantallon","B3Z 0C3","31 Scholars Rd","Upper Tantallon","B3Z 0C3","902-826-3222","902-826-3220","sja@hrce.ca","POINT (-63.865531 44.696994)"
"2020-2021","54","Halifax Regional Centre for Education","320","Sir Robert Borden Junior High","16 Evergreen Drive","Dartmouth","B2W 4A7","16 Evergreen Drive","Dartmouth","B2W 4A7","902-464-5140","902-464-5150","srbjh@hrce.ca","POINT (-63.496533 44.674978)"
"2020-2021","54","Halifax Regional Centre for Education","355","Smokey Drive Elementary","241 Smokey Drive","Lower Sackville","B4C 3G1","241 Smokey Drive","Lower Sackville","B4C 3G1","902-864-6838","902-864-6844","sdes@hrce.ca","POINT (-63.686513 44.785292)"
"2020-2021","55","Annapolis Valley Regional Centre for Education","55","Somerset and District Elementary School","4339 Brooklyn St","Berwick","B0P 1E0","4339 Brooklyn St","Berwick","B0P 1E0","902-538-4670","902-538-4677","sdes@avrce.ca","POINT (-64.747248 45.074922)"
"2020-2021","53","Chignecto Central Regional Centre for Education","992","South Colchester Academy","207 Highway 289","Brookfield","B0N 1C0","207 Highway 289","Brookfield","B0N 1C0","902-673-5000","902-673-5005","ArmstrongS@ccrce.ca","POINT (-63.267158 45.256601)"
"2020-2021","58","South Shore Regional Centre for Education","1185","South Queens Middle School","P.O. Box 1288","Liverpool","B0T 1K0","157 Old Bridge Street","Liverpool","B0T 1K0","902-354-7640","902-354-7650","sqms@ssrce.ca","POINT (-64.714004 44.036115)"
"2020-2021","54","Halifax Regional Centre for Education","535","South Woodside","5 Everette Street","Dartmouth","B2W 1G2","5 Everette Street","Dartmouth","B2W 1G2","902-464-2090","902-464-2778","swes@hrce.ca","POINT (-63.540357 44.64497)"
"2020-2021","53","Chignecto Central Regional Centre for Education","1105","Spring Street Academy","59 Spring Street","Amherst","B4H 1S4","59 Spring Street","Amherst","B4H 1S4","902-661-2499","902-661-2431","JanesH@ccrce.ca","POINT (-64.202732 45.831667)"
"2020-2021","53","Chignecto Central Regional Centre for Education","658","Springhill Junior-Senior High School","84 Church Street","Springhill","B0M 1X0","84 Church Street","Springhill","B0M 1X0","902-597-4250","902-597-4251","conronb@ccrce.ca","POINT (-64.057157 45.64527)"
"2020-2021","54","Halifax Regional Centre for Education","593","Springvale Elementary","92 Downs Avenue","Halifax","B3N 1Y6","92 Downs Avenue","Halifax","B3N 1Y6","902-479-4606","902-479-4473","sprvale@hrce.ca","POINT (-63.635491 44.642223)"
"2020-2021","58","South Shore Regional Centre for Education","1171","SSRCE Adult High School","Box 1974","Liverpool","B0T 1K0","137 Old Bridge Street","Liverpool","B0T 1K0","902-354-7630","902-354-7631","ssilc@ssrce.ca","POINT (-64.714518 44.036525)"
"2020-2021","58","South Shore Regional Centre for Education","1172","SSRCE Alternate Programs","45 School Street","Mahone Bay","B0J 2E0","45 School Street","Mahone Bay","B0J 2E0","902-624-2101","902-624-2103","ssilc@ssrce.ca","POINT (-64.380841 44.446779)"
"2020-2021","54","Halifax Regional Centre for Education","575","St. Agnes Junior High","6981 Mumford Road","Halifax","B3L 2H7","6981 Mumford Road","Halifax","B3L 2H7","902-493-5132","902-493-5140","stagnes@hrce.ca","POINT (-63.618723 44.64711)"
"2020-2021","52","Strait Regional Centre for Education","152","St. Andrew Junior School","2 Appleseed Dr","Antigonish","B2G 3B6","2 Appleseed Dr","Antigonish","B2G 3B6","902-863-3046","902-863-2273","glenn.austen@srce.ca","POINT (-62.009321 45.617528)"
"2020-2021","52","Strait Regional Centre for Education","149","St. Andrews Consolidated School","3892 Hwy 316","St. Andrews","B0H 1X0","3892 Hwy 316","St. Andrews","B0H 1X0","902-863-2512","902-863-6840","kirk.johnstone@srce.ca","POINT (-61.890072 45.558426)"
"2020-2021","51","Cape Breton Victoria Regional Centre for Education","561","St. Anne's Elementary School","30 Official Row","Glace Bay","B1A 2W9","30 Official Row","Glace Bay","B1A 2W9","902-849-5661","902-849-1645","tettinger@gnspes.ca","POINT (-59.961838 46.194761)"
"2020-2021","54","Halifax Regional Centre for Education","577","St. Catherines Elementary","3299 Connolly Street","Halifax","B3L 3P7","3299 Connolly Street","Halifax","B3L 3P7","902-493-5143","902-493-5163","stcath@hrce.ca","POINT (-63.614575 44.655856)"
"2020-2021","54","Halifax Regional Centre for Education","580","St. Josephs Alexander McKay Elementary","5389 Russell Street","Halifax","B3K 1W8","5389 Russell Street","Halifax","B3K 1W8","902-493-5180","902-493-5186","sjam@hrce.ca","POINT (-63.596014 44.662284)"
"2020-2021","54","Halifax Regional Centre for Education","940","St. Margarets Bay Elementary","24 Ridgewood Drive","Head of St Margarets Bay","B3Z 2H4","24 Ridgewood Drive","Head of St Margarets Bay","B3Z 2H4","902-826-3300","902-826-3310","smbe@hrce.ca","POINT (-63.896727 44.690857)"
"2020-2021","59","Tri-County Regional Centre for Education","977","St. Mary's Bay Academy","RR 1","Weymouth","B0W 3T0","4079 Highway 1","St. Bernard","B0W 3T0","902-837-2340","902-837-2345","smba@tcrce.ca","POINT (-66.025765 44.405679)"
"2020-2021","52","Strait Regional Centre for Education","1160","St. Mary's Education Centre/Academy","PO Box 292","Sherbrooke","B0J 3C0","121 Old Rd Hill","Sherbrooke","B0J 3C0","902-522-2035","902-522-2336","mike.macisaac@srce.ca","POINT (-61.972413 45.150439)"
"2020-2021","55","Annapolis Valley Regional Centre for Education","54","St. Mary's Elementary School","PO Box 249","Aylesford","B0P 1C0","1276 Victoria Rd","Aylesford","B0P 1C0","902-847-4400","902-847-4404","smes@avrce.ca","POINT (-64.837404 45.029632)"
"2020-2021","54","Halifax Regional Centre for Education","586","St. Stephens Elementary","3669 Highland Avenue","Halifax","B3K 4L9","3669 Highland Avenue","Halifax","B3K 4L9","902-493-5155","902-493-5158","sses@hrce.ca","POINT (-63.611982 44.668202)"
"2020-2021","52","Strait Regional Centre for Education","655","Strait Area Education and Recreation Centre","304 Pitt St, Unit 1","Port Hawkesbury","B9A 2T9","304 Pitt St, Unit 1","Port Hawkesbury","B9A 2T9","902-625-1929","902-625-1868","Rob.Allen@srce.ca","POINT (-61.354965 45.617771)"
"2020-2021","54","Halifax Regional Centre for Education","299","Sunnyside Elementary","210 Eaglewood Drive","Bedford","B4A 3E3","210 Eaglewood Drive","Bedford","B4A 3E3","902-832-8983","902-832-8422","sunnyside@hrce.ca","POINT (-63.645418 44.725549)"
"2020-2021","54","Halifax Regional Centre for Education","307","Sycamore Lane Elementary","69 Sycamore Lane","Lower Sackville","B4C 1E8","69 Sycamore Lane","Lower Sackville","B4C 1E8","902-864-6730","902-864-6734","sles@hrce.ca","POINT (-63.682548 44.774984)"
"2020-2021","51","Cape Breton Victoria Regional Centre for Education","688","Sydney Academy","49 Terrace St","Sydney","B1P 2L4","49 Terrace St","Sydney","B1P 2L4","902-562-5464","902-564-4472","kdeveaux@gnspes.ca","POINT (-60.180667 46.13776)"
"2020-2021","51","Cape Breton Victoria Regional Centre for Education","117","Sydney Mines Middle School","596 Main St","Sydney Mines","B1V 2K8","596 Main St","Sydney Mines","B1V 2K8","902-736-8549","902-736-0945","lisaml@gnspes.ca","POINT (-60.221598 46.238686)"
"2020-2021","51","Cape Breton Victoria Regional Centre for Education","185","Sydney River Elementary School","35 Phillips St","Sydney River","B1S 1M8","35 Phillips St","Sydney River","B1S 1M8","902-567-2144","902-567-0079","kmcnenly@gnspes.ca","POINT (-60.219926 46.103285)"
"2020-2021","54","Halifax Regional Centre for Education","85","Tallahassee Community","168 Redoubt Way","Eastern Passage","B3G 1E4","168 Redoubt Way","Eastern Passage","B3G 1E4","902-465-8651","902-465-8010","tcs@hrce.ca","POINT (-63.478916 44.608116)"
"2020-2021","52","Strait Regional Centre for Education","936","Tamarac Education Centre","57 Tamarac Dr","Port Hawkesbury","B9A 3G2","57 Tamarac Dr","Port Hawkesbury","B9A 3G2","902-625-6650","902-625-6654","melaniem.macdonald@srce.ca","POINT (-61.339502 45.622392)"
"2020-2021","54","Halifax Regional Centre for Education","1186","Tantallon Junior Elementary","1 French Village Station Road","Upper Tantallon","B3Z 1E4","1 French Village Station Road","Upper Tantallon","B3Z 1E4","902-826-1204","902-826-1369","tantallonjr@hrce.ca","POINT (-63.874851 44.690562)"
"2020-2021","54","Halifax Regional Centre for Education","284","Tantallon Senior Elementary","3 French Village Station Road","Upper Tantallon","B3Z 1E4","3 French Village Station Road","Upper Tantallon","B3Z 1E4","902-826-1200","902-826-1206","tantallon@hrce.ca","POINT (-63.875943 44.690913)"
"2020-2021","53","Chignecto Central Regional Centre for Education","1195","Tatamagouche Regional Academy","92 Blair Ave","Tatamagouche","B0K 1V0","92 Blair Ave","Tatamagouche","B0K 1V0","902-657-6235","902-657-6210","HolmesB@ccrce.ca","POINT (-63.298645 45.713455)"
"2020-2021","53","Chignecto Central Regional Centre for Education","428","Thorburn Consolidated School","13 New Row","Thorburn","B0K 1W0","13 New Row","Thorburn","B0K 1W0","902-922-3840","902-922-3844","barkersp@ccrce.ca","POINT (-62.563033 45.561594)"
"2020-2021","55","Annapolis Valley Regional Centre for Education","360","Three Mile Plains District School","4555 Hwy 1 RR2","Windsor","B0N 2T0","4555 Hwy 1","Three Mile Plains","B0N 2T0","902-792-6720","902-792-6722","tmpds@avrce.ca","POINT (-64.094276 44.964332)"
"2020-2021","51","Cape Breton Victoria Regional Centre for Education","175","Tompkins Memorial Elementary School","60 Main St","Reserve Mines","B1E 1E5","60 Main St","Reserve Mines","B1E 1E5","902-849-3803","902-849-1586","mcleodm2@gnspes.ca","POINT (-60.019929 46.182222)"
"2020-2021","53","Chignecto Central Regional Centre for Education","692","Trenton Elementary School","1 Sixth Street","Trenton","B0K 1X0","1 Sixth Street","Trenton","B0K 1X0","902-755-8460","902-755-8466","FortuneM@ccrce.ca","POINT (-62.633541 45.616165)"
"2020-2021","53","Chignecto Central Regional Centre for Education","690","Trenton Middle School","P.O. Box 10","Trenton","B0K 1X0","37 Dickie Street","Trenton","B0K 1X0","902-755-8440","902-755-8444","ClarkeM@ccrce.ca","POINT (-62.633424 45.613514)"
"2020-2021","53","Chignecto Central Regional Centre for Education","1146","Truro Elementary School","125 Curtis Drive","Truro","B2N 0C5","125 Curtis Drive","Truro","B2N 0C5","902-896-5755","902-896-5786","LyndsJN@ccrce.ca","POINT (-63.284127 45.34726)"
"2020-2021","53","Chignecto Central Regional Centre for Education","45","Truro Junior High","445 Young Street","Truro","B2N 7H9","445 Young Street","Truro","B2N 7H9","902-896-5550","902-896-5559","FoxT@ccrce.ca","POINT (-63.273647 45.347624)"
"2020-2021","53","Chignecto Central Regional Centre for Education","40","Uniacke District School","551 Highway 1","Mount Uniacke","B0N 1Z0","551 Highway 1","Mount Uniacke","B0N 1Z0","902-866-5100","902-866-5105","KingJL2@ccrce.ca","POINT (-63.823825 44.887241)"
"2020-2021","54","Halifax Regional Centre for Education","349","Upper Musquodoboit Consolidated Elementary","8416 Highway 224","Upper Musquodoboit","B0N 2M0","8416 Highway 224","Upper Musquodoboit","B0N 2M0","902-568-2285","902-568-2573","umcs@hrce.ca","POINT (-62.950441 45.137135)"
"2020-2021","53","Chignecto Central Regional Centre for Education","18","Upper Stewiacke Elementary School","5327 Highway 289","Upper Stewiacke","B0N 2P0","5327 Highway 289","Upper Stewiacke","B0N 2P0","902-671-3000","902-671-3002","TaitKA@ccrce.ca","POINT (-62.994956 45.219582)"
