"meta_pin","meta_triad","meta_class","geo_property_address","geo_property_apt_no","geo_property_city","meta_town_name","meta_town_code","meta_nbhd","meta_nbhd_only","meta_modeling_group","meta_per_ass","meta_key_pin","ind_multi_code","meta_multi_code","meta_num_288s_active","meta_num_288s_ended","meta_sale_date","meta_sale_price","meta_document_num","char_hd_sf","ind_large_home","char_age","char_apts","char_ext_wall","char_roof_cnst","char_rooms","char_beds","char_bsmt","char_bsmt_fin","char_heat","char_air","char_frpl","char_attic_type","char_fbath","char_hbath","char_tp_plan","char_tp_dsgn","char_gar1_size","char_gar1_cnst","char_gar1_att","char_gar1_area","char_bldg_sf","char_repair_cnd","char_use","char_type_resd","char_attic_fnsh","char_renovation","char_porch","geo_property_zip","geo_geoid","geo_fips","geo_municipality","geo_ohare_noise","geo_floodplain","geo_fs_flood_factor","geo_fs_flood_risk_direction","geo_withinmr100","geo_withinmr101300","geo_school_elem_district","geo_school_hs_district","geo_longitude","geo_latitude","geoposition","econ_tax_rate","econ_midincome","meta_bldg_pin","meta_strata_10","meta_strata_300","time_sale_year","time_sale_month_of_year","time_sale_day_of_year","time_sale_week_of_year","time_sale_quarter_of_year","time_sale_quarter","time_sale_month","time_sale_week","sale_day","time_sale_during_school_year","time_sale_during_holidays"
"14-21-313-071-1014","City","299","NA","NA","NA","Lake View","73","73092","092","NCHARS","0.0508","14-21-313-071-1014","0","2",,,"2018-01-05T00:00:00.000","210000","1833944052",,,"45","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031062000","14000","Chicago","0","0","1","0","0","0","NETTELHORST","LAKE VIEW HS","-87.6474213636021","41.9408055619925","POINT (-87.6474213636021 41.9408055619925)","6.89","80595","14-21-313-071","$203K - $242K (roughly)","$233k to $236k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"14-20-423-063-1003","City","299","NA","NA","NA","Lake View","73","73084","084","NCHARS","0.3","14-20-423-063-1001","0","2",,,"2018-01-05T00:00:00.000","520000","1833933318",,,"14","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031062200","14000","Chicago","0","0","1","0","0","0","NETTELHORST","LAKE VIEW HS","-87.6562178037029","41.9408967550275","POINT (-87.6562178037029 41.9408967550275)","6.89","119392","14-20-423-063","$473K+ (roughly)","$590k to $605k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"09-36-401-003-0000","City","202","6755 N OLIPHANT AVE","NA","CHICAGO","Jefferson","71","71362","362","SF","1","NA","0","2","1","0","2018-01-05T00:00:00.000","325000","1833910033","6200","false","97","NA","Frame","Shingle + Asphalt","7","4","Full","Unfinished","Warm Air Furnace","Central A/C","0","None","1","0","Stock Plan","No","2 cars","Frame","false","false","990","Average","Single-Family","1 Story","NA","NA","Frame Enclosed","60631-1338","17031090200","14000","Chicago","0","0","1","0","0","0","EBINGER","TAFT HS","-87.8145325595191","42.0037977534534","POINT (-87.8145325595191 42.0037977534534)","6.88941206587593","103733","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"10-31-417-044-0000","City","202","6514 W DEVON AVE","HOME","CHICAGO","Jefferson","71","71410","410","SF","1","NA","0","2","0","0","2018-01-05T00:00:00.000","275000","1800546121","4687","false","67","NA","Masonry","Shingle + Asphalt","5","3","Full","Formal Rec Room","Warm Air Furnace","No Central A/C","0","None","1","0","NA","NA","2 cars","Masonry","false","false","963","Average","Single-Family","1 Story","NA","NA","NA","60631-2056","17031100200","14000","Chicago","0","0","1","0","0","0","ONAHAN","TAFT HS","-87.7903413893444","41.9975985139328","POINT (-87.7903413893444 41.9975985139328)","6.88941206587593","74201","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"09-36-220-017-0000","City","205","7320 W COYLE AVE","NA","CHICAGO","Jefferson","71","71362","362","SF","1","NA","0","2","0","0","2018-01-05T00:00:00.000","290250","1800547186","4720","false","86","NA","Masonry","Shingle + Asphalt","6","3","Full","Unfinished","Warm Air Furnace","Central A/C","0","None","1","0","Stock Plan","No","0 cars","NA",,,"1228","Average","Single-Family","2 Story","NA","NA","NA","60631-1111","17031090200","14000","Chicago","0","0","4","1","0","0","EBINGER","TAFT HS","-87.8100530301005","42.0073419236109","POINT (-87.8100530301005 42.0073419236109)","6.88941206587593","103733","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"11-30-323-086-0000","City","295","2011 W CHASE AVE","5","CHICAGO","Rogers Park","75","75031","031","SF","1","NA","0","2","0","0","2018-01-05T00:00:00.000","240000","1800519009","1078","false","18","NA","Frame + Masonry","Tar + Gravel","6","2","Slab","Unfinished","Warm Air Furnace","Central A/C","1","None","2","0","Stock Plan","No","2 cars","Frame + Masonry","true","true","1343","Average","Single-Family","3 Story +","NA","NA","NA","60645-2522","17031010201","14000","Chicago","0","0","1","0","0","0","ARMSTRONG, G","SULLIVAN HS","-87.681328684005","42.0135762790728","POINT (-87.681328684005 42.0135762790728)","6.88729343983239","39549","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"12-12-227-012-0000","City","203","5519 N OCTAVIA AVE","NA","CHICAGO","Jefferson","71","71440","440","SF","1","NA","0","2","0","0","2018-01-05T00:00:00.000","305000","1833957023","6257","false","66","NA","Masonry","Shingle + Asphalt","5","3","Slab","Unfinished","Warm Air Furnace","No Central A/C","0","None","1","0","NA","NA","1.5 cars","Masonry","false","false","1142","Average","Single-Family","1 Story","NA","NA","NA","60656-1832","17031100500","14000","Chicago","1","0","1","0","1","0","ORIOLE PARK","TAFT HS","-87.8095101945476","41.9815069645026","POINT (-87.8095101945476 41.9815069645026)","6.88941206587593","75759","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"12-12-214-004-0000","City","210","7223 W BALMORAL AVE","NA","CHICAGO","Jefferson","71","71440","440","SF","1","NA","0","2","0","0","2018-01-05T00:00:00.000","275000","1833957160","4224","false","77","NA","Masonry","Shingle + Asphalt","5","2","Full","Unfinished","Warm Air Furnace","No Central A/C","0","Partial","1","0","Stock Plan","NA","0 cars","NA",,,"919","Average","Single-Family","2 Story","None","NA","NA","60656-1801","17031100500","14000","Chicago","1","0","1","0","0","1","ORIOLE PARK","TAFT HS","-87.8079215970117","41.9777775807796","POINT (-87.8079215970117 41.9777775807796)","6.88941206587593","75759","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-03-125-011-0000","City","206","6128 N KEATING AVE","NA","CHICAGO","Jefferson","71","71021","021","SF","1","NA","0","2","0","0","2018-01-05T00:00:00.000","760000","1833944043","10660","false","71","NA","Masonry","Shingle + Asphalt","9","5","Full","Formal Rec Room","Warm Air Furnace","Central A/C","0","None","3","0","NA","NA","2 cars","Masonry","true","false","3122","Average","Single-Family","2 Story","NA","NA","NA","60646-4904","17031120300","14000","Chicago","0","0","1","0","0","1","SAUGANASH","TAFT HS","-87.7474960451053","41.9923770811636","POINT (-87.7474960451053 41.9923770811636)","6.91173411463102","123818","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"12-24-311-030-0000","City","203","3432 N OZANAM AVE","HSE","CHICAGO","Jefferson","71","71371","371","SF","1","NA","0","2","0","0","2018-01-05T00:00:00.000","260000","1800555060","3780","false","43","NA","Masonry","Shingle + Asphalt","5","3","Full","Unfinished","Warm Air Furnace","No Central A/C","0","None","2","0","NA","NA","2 cars","Masonry","false","false","1296","Average","Single-Family","1 Story","NA","NA","NA","60634-3010","17031170700","14000","Chicago","0","0","1","0","0","0","DEVER","STEINMETZ COLLEGE PREP HS","-87.8219315132878","41.9422399069912","POINT (-87.8219315132878 41.9422399069912)","6.894","73133","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"12-24-321-023-0000","City","203","3342 N OVERHILL AVE","NA","CHICAGO","Jefferson","71","71371","371","SF","1","NA","0","2","0","0","2018-01-05T00:00:00.000","261000","1833944041","3780","false","30","NA","Masonry","Shingle + Asphalt","5","3","Full","Unfinished","Warm Air Furnace","Central A/C","0","None","1","1","Stock Plan","Yes","2 cars","Frame","false","false","1440","Average","Single-Family","1 Story","NA","NA","NA","60634-3121","17031170700","14000","Chicago","0","0","1","0","0","0","DEVER","STEINMETZ COLLEGE PREP HS","-87.8194224004783","41.940799373408","POINT (-87.8194224004783 41.940799373408)","6.894","73133","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-03-114-023-0000","City","205","6112 N KIRKWOOD AVE","NA","CHICAGO","Jefferson","71","71021","021","SF","1","NA","0","2","0","0","2018-01-05T00:00:00.000","532500","1800515074","4960","false","80","NA","Masonry","Shingle + Asphalt","6","4","Full","Formal Rec Room","Warm Air Furnace","No Central A/C","2","Partial","2","2","NA","NA","1 cars","Masonry","false","false","1854","Average","Single-Family","2 Story","None","NA","NA","60646-5024","17031120300","14000","Chicago","0","0","1","0","0","0","SAUGANASH","TAFT HS","-87.7420185187774","41.9927790514881","POINT (-87.7420185187774 41.9927790514881)","6.91173411463102","123818","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"12-24-221-023-0000","City","203","3703 N OKETO AVE","NA","CHICAGO","Jefferson","71","71371","371","SF","1","NA","0","2","0","0","2018-01-05T00:00:00.000","295000","1800501078","3660","false","60","NA","Masonry","Shingle + Asphalt","5","3","Full","Formal Rec Room","Warm Air Furnace","No Central A/C","0","None","1","0","NA","NA","2 cars","Frame","false","false","1073","Average","Single-Family","1 Story","NA","NA","NA","60634-3410","17031170400","14000","Chicago","0","0","1","0","0","0","BRIDGE","STEINMETZ COLLEGE PREP HS","-87.8115676114972","41.946825730546","POINT (-87.8115676114972 41.946825730546)","6.894","63281","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-01-312-019-0000","City","203","5815 N SACRAMENTO AVE","NA","CHICAGO","Jefferson","71","71042","042","SF","1","NA","0","2","0","0","2018-01-05T00:00:00.000","333000","1833933018","3720","false","94","NA","Masonry","Shingle + Asphalt","6","4","Full","Unfinished","Hot Water Steam","No Central A/C","1","Full","1","0","NA","NA","1 cars","Frame","false","false","1440","Average","Single-Family","1 Story","None","NA","Frame Enclosed","60659-4607","17031020701","14000","Chicago","0","0","6","1","0","1","JAMIESON","MATHER HS","-87.7037972818647","41.9872481196643","POINT (-87.7037972818647 41.9872481196643)","6.88941206587593","91477","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-07-317-017-0000","City","203","5040 N NEWCASTLE AVE","NA","CHICAGO","Jefferson","71","71430","430","SF","1","NA","0","2","0","0","2018-01-05T00:00:00.000","335000","1833933302","3690","false","66","NA","Masonry","Shingle + Asphalt","6","3","Full","Unfinished","Warm Air Furnace","Central A/C","0","Full","1","0","Stock Plan","No","2 cars","Frame","false","false","1305","Average","Single-Family","1.5 Story","Living Area","NA","Frame Enclosed","60656-3732","17031100700","14000","Chicago","0","0","1","0","0","0","GARVY","TAFT HS","-87.7979633529315","41.9731412722183","POINT (-87.7979633529315 41.9731412722183)","6.894","81458","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-09-108-045-0000","City","211","5310 N LUNA AVE","1","CHICAGO","Jefferson","71","71010","010","MF","1","NA","0","3","0","0","2018-01-05T00:00:00.000","334050","1800547016","3750","false","92","Three","Masonry","Shingle + Asphalt","10","5","Full","Unfinished","Hot Water Steam","No Central A/C","0","None","2","0","Stock Plan","No","0 cars","NA",,,"2736","Average","Multi-Family","2 Story","NA","NA","Frame Enclosed","60630-1336","17031110501","14000","Chicago","0","0","1","0","0","0","FARNSWORTH","TAFT HS","-87.767571595873","41.9777094219699","POINT (-87.767571595873 41.9777094219699)","6.894","86512","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-09-114-041-0000","City","202","5466 W GETTYSBURG ST","NA","CHICAGO","Jefferson","71","71010","010","SF","1","NA","0","2","0","0","2018-01-05T00:00:00.000","324200","1800504007","3125","false","112","NA","Frame + Masonry","Shingle + Asphalt","5","2","Full","Formal Rec Room","Warm Air Furnace","No Central A/C","0","Full","2","0","Architect","No","0 cars","NA",,,"630","Average","Single-Family","1 Story","None","NA","Frame Enclosed","60630-1431","17031110501","14000","Chicago","0","0","1","0","0","0","FARNSWORTH","TAFT HS","-87.7654851622099","41.9759570034639","POINT (-87.7654851622099 41.9759570034639)","6.894","86512","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-12-113-063-0000","City","210","5345 N VIRGINIA AVE","NA","CHICAGO","Jefferson","71","71042","042","SF","1","NA","0","2","0","0","2018-01-05T00:00:00.000","254500","1833933043","2605","false","66","NA","Masonry","Shingle + Asphalt","5","3","Full","Unfinished","Warm Air Furnace","No Central A/C","0","None","1","0","NA","NA","0 cars","NA",,,"1410","Average","Single-Family","2 Story","NA","NA","NA","60625-4018","17031040300","14000","Chicago","0","0","1","0","0","0","JAMIESON","AMUNDSEN HS","-87.703275452999","41.9789201737168","POINT (-87.703275452999 41.9789201737168)","6.88941206587593","90250","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-08-210-003-0000","City","203","5477 N MONITOR AVE","NA","CHICAGO","Jefferson","71","71010","010","SF","1","NA","0","2","0","0","2018-01-05T00:00:00.000","228000","1800546085","4092","false","98","NA","Frame","Shingle + Asphalt","6","3","Full","Unfinished","Warm Air Furnace","Central A/C","0","Full","1","1","Stock Plan","No","2 cars","Frame","false","false","1272","Average","Single-Family","1.5 Story","Living Area","NA","NA","60630-1235","17031110200","14000","Chicago","0","0","1","0","0","0","HITCH","TAFT HS","-87.7740910113573","41.9807882965596","POINT (-87.7740910113573 41.9807882965596)","6.894","81731","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-06-315-021-0000","City","205","6804 W HOBART AVE","NA","CHICAGO","Jefferson","71","71420","420","SF","1","NA","0","2","0","0","2018-01-05T00:00:00.000","375000","1833906048","5829","false","97","NA","Masonry","Shingle + Asphalt","7","3","Full","Unfinished","Hot Water Steam","No Central A/C","0","Full","1","0","Stock Plan","NA","2 cars","Frame","false","false","1836","Average","Single-Family","2 Story","None","NA","NA","60631-3153","17031100300","14000","Chicago","1","0","1","0","0","0","NORWOOD PARK","TAFT HS","-87.7979348611212","41.9839558086062","POINT (-87.7979348611212 41.9839558086062)","6.88941206587593","83197","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-11-409-011-0000","City","203","5014 N DRAKE AVE","NA","CHICAGO","Jefferson","71","71081","081","SF","1","NA","0","2","0","0","2018-01-05T00:00:00.000","450000","1800549094","7903","false","98","NA","Masonry","Shingle + Asphalt","7","4","Full","Unfinished","Hot Water Steam","No Central A/C","0","None","2","0","Stock Plan","No","2 cars","Frame","false","false","1407","Average","Single-Family","1 Story","NA","NA","Frame Enclosed","60625-5531","17031140200","14000","Chicago","0","0","10","0","0","0","VOLTA","ROOSEVELT HS","-87.7175260528418","41.9725762945458","POINT (-87.7175260528418 41.9725762945458)","6.91173411463102","43125","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-08-401-049-0000","City","203","5905 W FOSTER AVE","NA","CHICAGO","Jefferson","71","71402","402","SF","1","NA","0","2","0","0","2018-01-05T00:00:00.000","382500","1800513017","3750","false","70","NA","Frame","Shingle + Asphalt","5","3","Slab","Unfinished","Warm Air Furnace","No Central A/C","0","Full","1","0","Stock Plan","NA","2 cars","Frame","false","false","1516","Average","Single-Family","1.5 Story","Living Area","NA","Frame Enclosed","60630-1931","17031110400","14000","Chicago","0","0","1","0","0","0","PRUSSING","TAFT HS","-87.7761023077604","41.9754142638098","POINT (-87.7761023077604 41.9754142638098)","6.894","69736","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-13-227-016-0000","City","203","2736 W AGATITE AVE","NA","CHICAGO","Jefferson","71","71110","110","SF","1","NA","0","2","0","0","2018-01-05T00:00:00.000","645000","1800546175","3750","false","104","NA","Masonry","Shingle + Asphalt","6","3","Full","Formal Rec Room","Warm Air Furnace","No Central A/C","0","Full","1","0","Stock Plan","No","1 cars","Frame","false","false","1348","Average","Single-Family","1 Story","None","NA","NA","60625-3802","17031140800","14000","Chicago","0","0","7","1","0","0","WATERS","ROOSEVELT HS","-87.6968820788553","41.9624333553607","POINT (-87.6968820788553 41.9624333553607)","6.91173411463102","71366","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-17-120-034-0000","City","211","6144 W MONTROSE AVE","NA","CHICAGO","Jefferson","71","71150","150","MF","1","NA","0","2","0","0","2018-01-05T00:00:00.000","740000","1800522020","5562","false","60","None","Masonry","Shingle + Asphalt","12","9","Full","Formal Rec Room","Hot Water Steam","No Central A/C","0","None","6","0","Stock Plan","No","0 cars","NA",,,"3942","Average","Multi-Family","2 Story","NA","NA","NA","60634-1578","17031150502","14000","Chicago","0","0","1","0","0","0","SMYSER","TAFT HS","-87.7812236448409","41.9605570751837","POINT (-87.7812236448409 41.9605570751837)","6.88941206587593","61967","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-19-432-010-0000","City","203","3231 N NEENAH AVE","NA","CHICAGO","Jefferson","71","71150","150","SF","1","NA","0","2","0","0","2018-01-05T00:00:00.000","280000","1833906296","3750","false","98","NA","Masonry","Shingle + Asphalt","5","3","Full","Unfinished","Warm Air Furnace","No Central A/C","0","Full","1","0","Stock Plan","No","2 cars","Masonry","false","false","1165","Average","Single-Family","1 Story","None","NA","Frame Enclosed","60634-3932","17031171000","14000","Chicago","0","0","1","0","0","0","LOCKE, J","STEINMETZ COLLEGE PREP HS","-87.7893896462639","41.9392083710084","POINT (-87.7893896462639 41.9392083710084)","6.894","75339","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-26-400-004-0000","City","211","3549 W DIVERSEY AVE","NA","CHICAGO","Jefferson","71","71070","070","MF","1","NA","0","2","0","0","2018-01-05T00:00:00.000","250000","1833955020","3750","false","117","Three","Frame","Shingle + Asphalt","5","3","Slab","Unfinished","Warm Air Furnace","No Central A/C","0","None","2","0","NA","NA","1 cars","Frame","false","false","1840","Average","Multi-Family","2 Story","NA","NA","NA","60647-1260","17031220602","14000","Chicago","0","0","1","0","0","0","MONROE","KELVYN PARK HS","-87.7166894801756","41.931657207679","POINT (-87.7166894801756 41.931657207679)","6.919","46276","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-29-107-030-0000","City","205","6016 W BARRY AVE","NA","CHICAGO","Jefferson","71","71200","200","SF","1","NA","0","2","0","0","2018-01-05T00:00:00.000","265000","1833941029","3780","false","80","NA","Masonry","Shingle + Asphalt","6","4","Full","Unfinished","Warm Air Furnace","Central A/C","1","None","2","0","NA","NA","2 cars","Frame","false","false","1498","Average","Single-Family","2 Story","NA","NA","NA","60634-5105","17031190401","14000","Chicago","0","0","1","0","0","0","LYON","STEINMETZ COLLEGE PREP HS","-87.7768560339393","41.9368735822179","POINT (-87.7768560339393 41.9368735822179)","6.894","61383","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-32-116-031-0000","City","211","2128 N MULLIGAN AVE","NA","CHICAGO","Jefferson","71","71270","270","MF","1","NA","0","2","0","0","2018-01-05T00:00:00.000","175000","1800519006","3750","false","52","Three","Masonry","Shingle + Asphalt","12","6","Full","Apartment","Warm Air Furnace","Central A/C","1","None","2","2","Stock Plan","No","2.5 cars","Frame","false","false","2402","Average","Multi-Family","1 Story","NA","NA","NA","60639-2628","17031191301","14000","Chicago","0","0","1","0","0","0","BURBANK","STEINMETZ COLLEGE PREP HS","-87.784437858781","41.919107665106","POINT (-87.784437858781 41.919107665106)","6.894","49946","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-28-204-009-0000","City","203","5133 W FLETCHER ST","NA","CHICAGO","Jefferson","71","71260","260","SF","1","NA","0","2","0","0","2018-01-05T00:00:00.000","128390","1800522043","4000","false","97","NA","Masonry","Shingle + Asphalt","5","3","Full","Formal Rec Room","Warm Air Furnace","Central A/C","0","Partial","1","1","NA","NA","2 cars","Frame","false","false","1126","Average","Single-Family","1 Story","Living Area","NA","Frame Enclosed","60641-5050","17031190200","14000","Chicago","0","0","1","0","0","0","FALCONER","FOREMAN HS","-87.7555057148515","41.9375399943742","POINT (-87.7555057148515 41.9375399943742)","6.894","59246","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
