"company","doing_business_as","address_line_1","address_line_2","city","state","zip_code","registration_account","tax_type","location"
"EDDIES LIQUOR","EDDIE LIQUOR","9809 COTTAGE GROVE",,"CHICAGO","IL","60628","1124237","Sweetened Beverage Home Rule","9809 COTTAGE GROVE
CHICAGO, IL 60628"
"EDDIES SUNSHINE FOOD & LIQUOR",,"10800 S MICHIGAN AVE",,"CHICAGO","IL","60628","1123226","Sweetened Beverage Home Rule","10800 S MICHIGAN AVE
CHICAGO, IL 60628
(41.697885, -87.620891)"
"ED'S FOOD MART, INC.",,"11809 S. MICHIGAN AVE",,"CHICAGO","IL","60628","1124734","Sweetened Beverage Home Rule","11809 S. MICHIGAN AVE
CHICAGO, IL 60628
(41.679481, -87.620573)"
"ELANO FUEL INC",,"6700 S COTTAGE GROVE AVE",,"CHICAGO","IL","60637","1122322","Sweetened Beverage Home Rule","6700 S COTTAGE GROVE AVE
CHICAGO, IL 60637
(41.772724, -87.605773)"
"EL BARAKAH SUPER MARKET INC",,"7300 S SOUTH SHORE DR",,"CHICAGO","IL","60643","1123119","Sweetened Beverage Home Rule","7300 S SOUTH SHORE DR
CHICAGO, IL 60643
(41.764019, -87.560561)"
"ELBO FOOD MART INC",,"1822 W 63RD STREET",,"CHICAGO","IL","60636","1123704","Sweetened Beverage Home Rule","1822 W 63RD STREET
CHICAGO, IL 60636
(41.779419, -87.669988)"
"EL CERRITO SUPERMERCADO INCORP","FOOD OASIS","7500 ELMHURST RD",,"DES PLAINES","IL","60018","1124002","Sweetened Beverage Home Rule","7500 ELMHURST RD
DES PLAINES, IL 60018"
"ELCHARRO FOD INC",,"158 N 19TH AVE",,"MELROSE PARK","IL","60160","1123120","Sweetened Beverage Home Rule","158 N 19TH AVE
MELROSE PARK, IL 60160
(41.893251, -87.856611)"
"EL ENCANTO PRODUCTS INC",,"4041 W OGDEN AVE",,"CHICAGO","IL","60623","1123473","Sweetened Beverage Home Rule","4041 W OGDEN AVE
CHICAGO, IL 60623
(41.850757, -87.72571)"
"ELEVENCONE INC","KWIK MART ","481 BURNHAM AVE",,"CALUMET CITY","IL","60409","1122690","Sweetened Beverage Home Rule","481 BURNHAM AVE
CALUMET CITY, IL 60409
(41.622289, -87.53959)"
"ELGIN BEVERAGE","ELGIN BEVERAGE CO.","300 MILES PKWY",,"BARTLETT","IL","60103","1121429","Sweetened Beverage Home Rule","300 MILES PKWY
BARTLETT, IL 60103
(41.996295, -88.26611)"
"ELGIN FRUIT MARKET LTD","ELGIN FRESH MARKET ","822 SUMMIT",,"ELGIN","IL","60120","1121708","Sweetened Beverage Home Rule","822 SUMMIT
ELGIN, IL 60120
(42.046366, -88.259352)"
"ELITE COFFEE SERVICE INC","ELITE COFFEE SERVICE INC","830 SETON COURT UNIT II",,"WHEEELING","IL","60090","1120919","Sweetened Beverage Home Rule","830 SETON COURT UNIT II
WHEEELING, IL 60090
(42.127138, -87.930636)"
"ELMERCADO BARATO 2 IN",,"6111 W CERMAK RD",,"CICERO","IL","60804","1123121","Sweetened Beverage Home Rule","6111 W CERMAK RD
CICERO, IL 60804
(41.850759, -87.776709)"
"EL MILENIO INC","LA LUNA BAKERY ","6209 W DIVERSEY AVE",,"CHICAGO","IL","60639","1123584","Sweetened Beverage Home Rule","6209 W DIVERSEY AVE
CHICAGO, IL 60639
(41.931068, -87.781154)"
"EL PORVENIR INC","CARNICERIA DOS HERMANOS ","2336 S LARAMIE",,"CICERO","IL","60804","1123580","Sweetened Beverage Home Rule","2336 S LARAMIE
CICERO, IL 60804
(41.848225, -87.753994)"
"EL PUBLANO CORPORATION",,"2610 W 51ST ST",,"CHICAGO","IL","60632","1123204","Sweetened Beverage Home Rule","2610 W 51ST ST
CHICAGO, IL 60632
(41.801099, -87.689608)"
"EL RANCHITO FOOD INC",,"8327-29 S PULASKI",,"CHICAGO","IL","60652","1123626","Sweetened Beverage Home Rule","8327-29 S PULASKI
CHICAGO, IL 60652
(41.741632, -87.72157)"
"EL RANCHITO MARKET INC",,"12742 WESTERN AVE",,"BLUE ISLAND","IL","60406","1123627","Sweetened Beverage Home Rule","12742 WESTERN AVE
BLUE ISLAND, IL 60406
(41.661537, -87.680081)"
"EL RODEO INC",,"4300 S MOZART",,"CHICAGO","IL","60632","1123281","Sweetened Beverage Home Rule","4300 S MOZART
CHICAGO, IL 60632
(41.815263, -87.695646)"
"ELSTON ARCHES CORPORATION","McDONALDS 866","6125 N MILWAUKEE AVENUE",,"CHICAGO","IL","60646","1121324","Sweetened Beverage Home Rule","6125 N MILWAUKEE AVENUE
CHICAGO, IL 60646
(41.992985, -87.783633)"
"ELSTON SELF SERVICE WHOLESALE","ELSTON SELF SERVICE WHOLESALE GROCERS","3761 N ELSTON AVE",,"CHICAGO","IL","60618","1121819","Sweetened Beverage Home Rule","3761 N ELSTON AVE
CHICAGO, IL 60618
(41.949788, -87.713416)"
"EL SUR FOODS INC",,"4500 S WOOD STREET",,"CHICAGO","IL","60609","1123889","Sweetened Beverage Home Rule","4500 S WOOD STREET
CHICAGO, IL 60609
(41.811951, -87.669895)"
"EL TAPATIO GROCERS WHOLESALE I",,"2021 WEST 18TH STREET",,"CHICAGO","IL","60608","1123882","Sweetened Beverage Home Rule","2021 WEST 18TH STREET
CHICAGO, IL 60608
(41.857713, -87.67673)"
"EL VALLE GROCERY STORE COMPANY",,"1703 E OAKTON ST",,"DES PLAINES","IL","60018","1123973","Sweetened Beverage Home Rule","1703 E OAKTON ST
DES PLAINES, IL 60018
(42.02434, -87.881487)"
"EMMANGELA INC","KFC ","1135 S. DELANO CRT, EAST 721",,"CHICAGO","IL","60605","1124463","Sweetened Beverage Home Rule","1135 S. DELANO CRT, EAST 721
CHICAGO, IL 60605
(41.868153, -87.632388)"
"EMMETTS PT LLC",,"110 N. BROCKWAY ST",,"PALATINE ","IL","60067","1113703","Sweetened Beverage Home Rule","110 N. BROCKWAY ST
PALATINE, IL 60067
(42.112795, -88.046206)"
"ENDYS DELICATESSEN INC.",,"3055 N MILWAUKEE AVE",,"CHICAGO","IL","60618","1122174","Sweetened Beverage Home Rule","3055 N MILWAUKEE AVE
CHICAGO, IL 60618
(41.936555, -87.719656)"
"ENFESAL INC","DOLTON CITGO AND MINI MART ","14209 LINCOLN AVE",,"DOLTON","IL","60419","1122391","Sweetened Beverage Home Rule","14209 LINCOLN AVE
DOLTON, IL 60419
(41.636732, -87.604434)"
"ENGLEWOOD CITGO INC",,"1356 W 87TH ST",,"CHICAGO","IL","60620","1123114","Sweetened Beverage Home Rule","1356 W 87TH ST
CHICAGO, IL 60620
(41.735907, -87.657699)"
"ENGLEWOOD GROCERY FOOD INC",,"7200 S WENTWORTH AVE",,"CHICAGO","IL","60621","1124105","Sweetened Beverage Home Rule","7200 S WENTWORTH AVE
CHICAGO, IL 60621
(41.76326, -87.629725)"
"ENGLEWOOD MARKET INC","ENGLEWOOD MARKET INC","6055-57 S RACINE",,"CHICAGO","IL","60636","1123109","Sweetened Beverage Home Rule","6055-57 S RACINE
CHICAGO, IL 60636
(41.784071, -87.654642)"
"ENGLEWOOD PETROLEUM INC",,"1151 W 63RD ST",,"CHICAGO","IL","60621","1123115","Sweetened Beverage Home Rule","1151 W 63RD ST
CHICAGO, IL 60621
(41.779624, -87.654135)"
"E PARTNERS CW5 INC","COCO5","1932 W KINZIE",,"CHICAGO","IL","60622","1124199","Sweetened Beverage Home Rule","1932 W KINZIE
CHICAGO, IL 60622
(41.888736, -87.675461)"
"EPICURE FOODS CORP.",,"1 ATALANTA PLAZA",,"ELIZABETH","NJ","07206","1120843","Sweetened Beverage Home Rule","1 ATALANTA PLAZA
ELIZABETH, NJ 07206
(40.650675, -74.17542)"
"E R AND J FOOD AND LIQUOR INC",,"654-58 EAST 67TH STREET",,"CHICAGO","IL","60637","1121896","Sweetened Beverage Home Rule","654-58 EAST 67TH STREET
CHICAGO, IL 60637
(41.773077, -87.608279)"
"ERIC RESTOFF","TRIPLE E VENDING ","225 WOODRUFF STREET",,"MARSEILLES","IL","61341","1121836","Sweetened Beverage Home Rule","225 WOODRUFF STREET
MARSEILLES, IL 61341
(41.330628, -88.705303)"
"ERIE FRESH INC",,"633 N CICERO AVE",,"CHICAGO","IL","60644","1123659","Sweetened Beverage Home Rule","633 N CICERO AVE
CHICAGO, IL 60644
(41.892436, -87.745716)"
"ESA GAS INC","MARATHON/UNION 76","3000 W 63RD ST",,"CHICAGO","IL","60629","1123663","Sweetened Beverage Home Rule","3000 W 63RD ST
CHICAGO, IL 60629
(41.779042, -87.698598)"
"ESA GAS INC",,"3000 WEST 63RD ST",,"CHICAGO","IL","60629","1123786","Sweetened Beverage Home Rule","3000 WEST 63RD ST
CHICAGO, IL 60629
(41.779042, -87.698598)"
"ESHIKA INC","FOSTER GROCERY PLUS","3358 W FOSTER AVE",,"CHICAGO","IL","60625","1123261","Sweetened Beverage Home Rule","3358 W FOSTER AVE
CHICAGO, IL 60625
(41.975696, -87.713364)"
"ESKANDALOS DISCOTECA INC","CARNICERIA Y TAQUERIA LOS LAURELES ","2212 ALGONQUIN RD",,"ROLLING MEADOWS","IL","60008","1124206","Sweetened Beverage Home Rule","2212 ALGONQUIN RD
ROLLING MEADOWS, IL 60008
(42.058039, -88.007392)"
"ESM GROCERY FOOD","ESM GROCERY FOOD ","5358 S CARPENTER STREET",,"CHICAGO","IL","60609","1124086","Sweetened Beverage Home Rule","5358 S CARPENTER STREET
CHICAGO, IL 60609
(41.796032, -87.651293)"
"ESQUIR PETROLEUM LLC",,"7201 N CLARK STREET",,"CHICAGO","IL","60626","1123682","Sweetened Beverage Home Rule","7201 N CLARK STREET
CHICAGO, IL 60626
(42.012898, -87.674702)"
"EUROFRESH MARKET INC",,"130 WEST NORTHWEST HIGHWAY",,"PALATINE","IL","60067","1121387","Sweetened Beverage Home Rule","130 WEST NORTHWEST HIGHWAY
PALATINE, IL 60067
(42.122137, -88.047339)"
"EUROPEAN IMPORTS INC.",,"600 E. BROOKS DRIVE",,"ARLINGTON HEIGHTS","IL","60005","1120940","Sweetened Beverage Home Rule","600 E. BROOKS DRIVE
ARLINGTON HEIGHTS, IL 60005
(42.038879, -87.975602)"
"EUROSTYLE DELI INC",,"4861 OAKTON STREET",,"SKOKIE","IL","60077","1124600","Sweetened Beverage Home Rule","4861 OAKTON STREET
SKOKIE, IL 60077
(42.026252, -87.749853)"
"EVERFRESH FOOD CORP",,"5649 W HOWARD ST",,"NILES","IL","60174","1121369","Sweetened Beverage Home Rule","5649 W HOWARD ST
NILES, IL 60174
(42.019182, -87.769065)"
"EVERGREENBP INC",,"2620 W 95TH ST",,"EVERGREEN PARK","IL","60805","1123277","Sweetened Beverage Home Rule","2620 W 95TH ST
EVERGREEN PARK, IL 60805
(41.720949, -87.687446)"
"EVERGREEN CONVENIENT FOOD INC",,"3301 W EVERGREEN AVE",,"CHICAGO","IL","60651","1121807","Sweetened Beverage Home Rule","3301 W EVERGREEN AVE
CHICAGO, IL 60651
(41.905553, -87.709383)"
"EWING LIQUORS IN",,"10459 S EWING AVE",,"CHICAGO","IL","60617","1123274","Sweetened Beverage Home Rule","10459 S EWING AVE
CHICAGO, IL 60617
(41.70476, -87.535294)"
"EXCELLENT TRADERS INC","LAKE N AUSTIN FOOD MART ","422 N AUSTIN BLVD",,"OAK PARK","IL","60302","1122811","Sweetened Beverage Home Rule","422 N AUSTIN BLVD
OAK PARK, IL 60302
(41.888523, -87.774883)"
"EXPAND INTERNATIONAL INC.",,"2046 W. LAKE ST.",,"CHICAGO","IL","60612","1121855","Sweetened Beverage Home Rule","2046 W. LAKE ST.
CHICAGO, IL 60612
(41.884939, -87.677913)"
"EXPRESS FOOD AND CIGARETTES IN",,"6747 W CERMAK RD",,"BERWYN","IL","60402","1123116","Sweetened Beverage Home Rule","6747 W CERMAK RD
BERWYN, IL 60402
(41.850565, -87.79308)"
"EXPRESS FOOD AND MARKET ON 87T",,"1800 E 87TH ST",,"CHICAGO","IL","60617","1122390","Sweetened Beverage Home Rule","1800 E 87TH ST
CHICAGO, IL 60617
(41.736989, -87.580217)"
"EXPRESS FOOD MARKET INC",,"6914 S WESTERN",,"CHICAGO","IL","60636","1123117","Sweetened Beverage Home Rule","6914 S WESTERN
CHICAGO, IL 60636
(41.767862, -87.683431)"
"EXPRESS FOOD MART INC","EXPRESS FOOD MART  ","7026 W 16TH ST",,"BERWYN","IL","60402","1122998","Sweetened Beverage Home Rule","7026 W 16TH ST
BERWYN, IL 60402
(41.857788, -87.799997)"
"EXPRESS FUEL INC","CITGO FUEL AND MINI MART ","300 W GARFIELD BLVD",,"CHICAGO","IL","60609","1121798","Sweetened Beverage Home Rule","300 W GARFIELD BLVD
CHICAGO, IL 60609
(41.794522, -87.633546)"
"EXPRESS GAS INC",,"2138 183RD ST",,"HOMEWOOD","IL","60430","1122695","Sweetened Beverage Home Rule","2138 183RD ST
HOMEWOOD, IL 60430
(41.557295, -87.66903)"
"EXPRESS VENDING SERVICE INC.",,"505 HORIZON DRIVE",,"BARTLETT","IL","60103","1120966","Sweetened Beverage Home Rule","505 HORIZON DRIVE
BARTLETT, IL 60103
(42.007639, -88.211471)"
"EXPRESS WHOLESALE GROVERS INC",,"7729 S STATE",,"CHICAGO","IL","60619","1121639","Sweetened Beverage Home Rule","7729 S STATE
CHICAGO, IL 60619
(41.753534, -87.62465)"
"EXTRA GAS INC",,"101 MADISON ST",,"MAYWOOD","IL","60153","1122317","Sweetened Beverage Home Rule","101 MADISON ST
MAYWOOD, IL 60153
(41.879046, -87.834318)"
"F2B","SAVE GAS","1301 W 127TH ST",,"CALUMET PARK","IL","60827","1123757","Sweetened Beverage Home Rule","1301 W 127TH ST
CALUMET PARK, IL 60827
(41.663049, -87.653848)"
"FAATIMA LLC",,"1530 W 111TH AVE",,"CHICAGO","IL","60643","1123417","Sweetened Beverage Home Rule","1530 W 111TH AVE
CHICAGO, IL 60643
(41.69212, -87.661461)"
"FACCI LLC","McDONALDS ","8611 S HARLEM AVE",,"BRIDGEVIEW","IL","60455","1121264","Sweetened Beverage Home Rule","8611 S HARLEM AVE
BRIDGEVIEW, IL 60455
(41.735065, -87.799186)"
"FAIRPLAY INC","FAIRPLAY FOODS ","4640 S HALSTED",,"CHICAGO","IL","60609","1121413","Sweetened Beverage Home Rule","4640 S HALSTED
CHICAGO, IL 60609
(41.809106, -87.645593)"
"FAIR SHARE FINE FOODS INCORPOR",,"6226 WEST ROOSEVELT RD",,"OAK PARK","IL","60304","1121706","Sweetened Beverage Home Rule","6226 WEST ROOSEVELT RD
OAK PARK, IL 60304"
"FAIRWAY FINER FOODS",,"200E 144TH ST",,"DOLTON","IL","60415","1121636","Sweetened Beverage Home Rule","200E 144TH ST
DOLTON, IL 60415"
"FAJAR ENTERPRISES","BURNHAM GASMART ","14559 S TORRENCE AVE",,"BURNHAM","IL","60633","1121651","Sweetened Beverage Home Rule","14559 S TORRENCE AVE
BURNHAM, IL 60633
(41.63027, -87.559157)"
"FAKKAR FOOD INC","EDDYS FOODS MART ","3661 W OGDEN AVE",,"CHICAGO","IL","60623","1122782","Sweetened Beverage Home Rule","3661 W OGDEN AVE
CHICAGO, IL 60623
(41.85361, -87.717153)"
"FALCON ON ROOSEVELT INC",,"201 W ROOSEVELT RD",,"MAYWOOD","IL","60153","1123389","Sweetened Beverage Home Rule","201 W ROOSEVELT RD
MAYWOOD, IL 60153
(41.864479, -87.835512)"
"FAMILIA FOODS 1 INC",,"2158 N HAMLIN",,"CHICAGO","IL","60647","1124211","Sweetened Beverage Home Rule","2158 N HAMLIN
CHICAGO, IL 60647
(41.920759, -87.721779)"
"FAMILIA FRESH MARKET NO. 1 INC",,"3308 S. OAK PARK AVE.",,"BERWYN","IL","60402","1122726","Sweetened Beverage Home Rule","3308 S. OAK PARK AVE.
BERWYN, IL 60402
(41.831948, -87.79278)"
"FAMILY DOLLAR INC.",,"500 VOLVO PARKWAY",,"CHESAPEAKE","VA","23320","1122170","Sweetened Beverage Home Rule","500 VOLVO PARKWAY
CHESAPEAKE, VA 23320
(36.767525, -76.24092)"
"FAMILY FOODS INC",,"2301 S HOMAN AVE",,"CHICAGO","IL","60623","1122948","Sweetened Beverage Home Rule","2301 S HOMAN AVE
CHICAGO, IL 60623
(41.84978, -87.710064)"
"FAMILY FUEL AND MART INC",,"5901 S MORGAN ST",,"CHICAGO","IL","60621","1122952","Sweetened Beverage Home Rule","5901 S MORGAN ST
CHICAGO, IL 60621
(41.786708, -87.64984)"
"FAMILY PRODUCE AND FOOD SERVIC",,"10929 FRANKLIN AVE",,"FRANKLIN PARK","IL","60131","1123656","Sweetened Beverage Home Rule","10929 FRANKLIN AVE
FRANKLIN PARK, IL 60131
(41.942161, -87.896864)"
"FARE FOODS CORP",,"208 CHERRY LAKE RD",,"DU QUOIN","IL","62832","1124607","Sweetened Beverage Home Rule","208 CHERRY LAKE RD
DU QUOIN, IL 62832
(38.031134, -89.238204)"
"FARES CORPORATION","F AND S DELI GROCERY ","1618 N CALIFORNIA",,"CHICAGO","IL","60647","1122427","Sweetened Beverage Home Rule","1618 N CALIFORNIA
CHICAGO, IL 60647
(41.910981, -87.696984)"
"FARID KHATER","VINCENNES FOOD","400 W 79TH ST",,"CHICAGO","IL","60620","1122861","Sweetened Beverage Home Rule","400 W 79TH ST
CHICAGO, IL 60620
(41.750775, -87.634411)"
"FARIS INC","GEORGES LIQUOR ","1438 W 95TH ST",,"CHICAGO","IL","60643","1122698","Sweetened Beverage Home Rule","1438 W 95TH ST
CHICAGO, IL 60643
(41.721301, -87.659346)"
"FARMER BEST MARKET","FARMERS BEST MARKET","23 W. NORTH AVE.",,"NORTHLAKE","IL","60646","1121857","Sweetened Beverage Home Rule","23 W. NORTH AVE.
NORTHLAKE, IL 60646
(41.907032, -87.904482)"
"FARMERS BEST MARKET",,"23 WEST NORTH AVENUE",,"NORTHLAKE","IL","60646","1121890","Sweetened Beverage Home Rule","23 WEST NORTH AVENUE
NORTHLAKE, IL 60646
(41.907032, -87.904482)"
"FARMERS PRIDE PRODUCE AND MARK",,"2110 N MILWAUKEE AVE",,"CHICAGO","IL","60647","1122950","Sweetened Beverage Home Rule","2110 N MILWAUKEE AVE
CHICAGO, IL 60647
(41.919669, -87.69201)"
"FARMERS PRIDE PRODUCE INC",,"756 N WESTERN AVE",,"CHICAGO","IL","60612","1124315","Sweetened Beverage Home Rule","756 N WESTERN AVE
CHICAGO, IL 60612
(41.895339, -87.686932)"
"FASTBREAK INC","FASTBREAK BEVERAGES ","651 ACADEMY DR",,"NORTHBROOK","IL","60062","1121372","Sweetened Beverage Home Rule","651 ACADEMY DR
NORTHBROOK, IL 60062
(42.14092, -87.856758)"
"FAT BOYS MART INC","FAT BOYS MART","2501 W 63RD ST",,"CHICAGO","IL","60629","1123055","Sweetened Beverage Home Rule","2501 W 63RD ST
CHICAGO, IL 60629
(41.779225, -87.686254)"
"FATHER AND SON FOOD MART INC",,"5700 S DAMEN AVE",,"CHICAGO","IL","60636","1123396","Sweetened Beverage Home Rule","5700 S DAMEN AVE
CHICAGO, IL 60636
(41.790073, -87.674205)"
"FCL INC","RAND AND RIVER BP ","1530 RAND RD",,"DES PLAINES","IL","60016","1122797","Sweetened Beverage Home Rule","1530 RAND RD
DES PLAINES, IL 60016
(42.047912, -87.88628)"
"FCM 3019","FIRST CHOICE MARKET","3019 E 91ST ST",,"CHICAGO","IL","60617","1122866","Sweetened Beverage Home Rule","3019 E 91ST ST
CHICAGO, IL 60617
(41.73008, -87.550363)"
"FEDS FOOD AND LIQUOR INC",,"10329 S CENTRAL AVENUE",,"OAK LAWN","IL","60453","1123431","Sweetened Beverage Home Rule","10329 S CENTRAL AVENUE
OAK LAWN, IL 60453"
"FELCO VENDING INC",,"172 EASY ST",,"CAROL STREAM","IL","60188","1123211","Sweetened Beverage Home Rule","172 EASY ST
CAROL STREAM, IL 60188
(41.896559, -88.116375)"
"FERAS FOOD AND LIQUOR INC",,"4265 W CERMAK ROAD",,"CHICAGO","IL","60623","1123249","Sweetened Beverage Home Rule","4265 W CERMAK ROAD
CHICAGO, IL 60623
(41.851369, -87.732058)"
"FERDINAND FOOD MART INC",,"4956 W FERDINAND ST",,"CHICAGO","IL","60644","1122393","Sweetened Beverage Home Rule","4956 W FERDINAND ST
CHICAGO, IL 60644
(41.889519, -87.750215)"
"FESS TRADING INC","DOLLAR PLUS VARIETY ","5156 W FULLERTON",,"CHICAGO","IL","60639","1124326","Sweetened Beverage Home Rule","5156 W FULLERTON
CHICAGO, IL 60639
(41.92417, -87.755898)"
"FEYROUS PASTRIES",,"4510 N KEDZIE",,"CHICAGO","IL","60625","1122933","Sweetened Beverage Home Rule","4510 N KEDZIE
CHICAGO, IL 60625
(41.963205, -87.708317)"
"FIESTA SUPERMERCADO INC","RIO VALLEY MARKET 2","3307 W 63RD STREET",,"CHICAGO","IL","60629","1123690","Sweetened Beverage Home Rule","3307 W 63RD STREET
CHICAGO, IL 60629
(41.778911, -87.707291)"
"FIFY CORPORATION","AMOCO GAS STATION ","3101 S MICHIGAN AVE",,"CHICAGO","IL","60616","1124367","Sweetened Beverage Home Rule","3101 S MICHIGAN AVE
CHICAGO, IL 60616
(41.838198, -87.623446)"
"FILBERTS DISTRIBUTING AND BOTT","BOTTLER OF SODA/DISTRIBUTOR/SODA","3430 ASHLAND",,"CHICAGO","IL","60608","1120970","Sweetened Beverage Home Rule","3430 ASHLAND
CHICAGO, IL 60608"
"FINANCIAL AID 4 SUCCESS LLC",,"4850 S. LAKE PARK",,"CHICAGO","IL","60615","1124872","Sweetened Beverage Home Rule","4850 S. LAKE PARK
CHICAGO, IL 60615
(41.807482, -87.590275)"
"FINE FAIR FOODS AND LIQUOR INC",,"3357-59 W 16TH ST",,"CHICAGO","IL","60623","1122047","Sweetened Beverage Home Rule","3357-59 W 16TH ST
CHICAGO, IL 60623
(41.859035, -87.709563)"
"FINEST FOOD BASKET INC",,"6100 MARTIN LUTHER KING DR",,"CHICAGO","IL","60637","1123767","Sweetened Beverage Home Rule","6100 MARTIN LUTHER KING DR
CHICAGO, IL 60637"
"FIRST CHOICE LLC/ CANDY, NUT & BEVERAGE DIST",,"3612 LAGRANGE PKWY",,"TOANO","VA","23168","1124483","Sweetened Beverage Home Rule","3612 LAGRANGE PKWY
TOANO, VA 23168
(37.410474, -76.803724)"
"FIRST STOP FOOD MART INC",,"4425 N SHERIDAN AVENUE",,"CHICAGO","IL","60640","1122110","Sweetened Beverage Home Rule","4425 N SHERIDAN AVENUE
CHICAGO, IL 60640
(41.962501, -87.654738)"
"FIVE APPLES INC","K FOOD AND LIQUOR ","1156 W 63RD ST",,"CHICAGO","IL","60621","1122352","Sweetened Beverage Home Rule","1156 W 63RD ST
CHICAGO, IL 60621
(41.779624, -87.654122)"
"FIVE ONE FOOD MART INC","FIVE ONE FOOD MART ","51 E 51ST STREET",,"CHICAGO","IL","60615","1123146","Sweetened Beverage Home Rule","51 E 51ST STREET
CHICAGO, IL 60615
(41.80202, -87.623473)"
"FLASH FOOD MART INC",,"3424 W OHIO ST",,"CHICAGO","IL","60624","1122038","Sweetened Beverage Home Rule","3424 W OHIO ST
CHICAGO, IL 60624
(41.89184, -87.712183)"
"FLEX FOOD AND LIQUOR INC",,"5756 W CHICAGO AVE",,"CHICAGO","IL","60651","1122710","Sweetened Beverage Home Rule","5756 W CHICAGO AVE
CHICAGO, IL 60651
(41.894805, -87.769745)"
"FLORIDA FOOD AND LIQUOR","FLORIDA FOOD AND LIQUOR ","4201 W AUGUSTA BLVD",,"CHICAGO","IL","60651","1124088","Sweetened Beverage Home Rule","4201 W AUGUSTA BLVD
CHICAGO, IL 60651
(41.89896, -87.731153)"
"FLORIDA FRUIT JUICES INC.",,"7001 W. 62ND STREET",,"CHICAGO","IL","60638","1120954","Sweetened Beverage Home Rule","7001 W. 62ND STREET
CHICAGO, IL 60638
(41.777945, -87.797043)"
"FLOSSMOR BP INC",," 3950 VOLLMER RD",,"CHICAGO","IL","60422","1123147","Sweetened Beverage Home Rule","3950 VOLLMER RD
CHICAGO, IL 60422
(41.528003, -87.712613)"
"F. M. A. GAS STATION INC",,"15857 HALSTED ST",,"HARVEY","IL","60426","1122392","Sweetened Beverage Home Rule","15857 HALSTED ST
HARVEY, IL 60426
(41.601236, -87.636372)"
"FMH JJ INC","JJ PEPPERS FOOD AND LIQUOR INC ","7101 S KEDZIE",,"CHICAGO","IL","60627","1121808","Sweetened Beverage Home Rule","7101 S KEDZIE
CHICAGO, IL 60627
(41.763986, -87.702815)"
"FONZIES INC.","SILVANA","7030 N. CLARK ST",,"CHICAGO","IL","60626","1120938","Sweetened Beverage Home Rule","7030 N. CLARK ST
CHICAGO, IL 60626
(42.010025, -87.674207)"
"FOOD AND PAPER SUPPLY CO",,"7247 S SOUTH CHICAGO AVE",,"CHICAGO","IL","60619","1122190","Sweetened Beverage Home Rule","7247 S SOUTH CHICAGO AVE
CHICAGO, IL 60619
(41.76327, -87.601903)"
"FOOD MARKET SANTA FE INC","FOOD MARKET SANTA FE","5001 W ADDISON",,"CHICAGO","IL","60641","1123816","Sweetened Beverage Home Rule","5001 W ADDISON
CHICAGO, IL 60641
(41.946081, -87.752241)"
"FOOD STATION INC",,"1421 E SIBLEY BLVD",,"DOLTON","IL","60419","1123911","Sweetened Beverage Home Rule","1421 E SIBLEY BLVD
DOLTON, IL 60419
(41.622651, -87.582356)"
"FOREST PARK FINER FOODS","EDS WAY FOOD MART ","946 BELOIT",,"FOREST PARK","IL","60130","1121648","Sweetened Beverage Home Rule","946 BELOIT
FOREST PARK, IL 60130
(41.868672, -87.811643)"
"FORTE PACKAGING AND SUPPLIES L",,"4532 S KOLIN AVE",,"CHICAGO","IL","60632","1122062","Sweetened Beverage Home Rule","4532 S KOLIN AVE
CHICAGO, IL 60632
(41.808993, -87.732374)"
"FOSTER 3164 CORPORATION","McDONALDS ","3164 W FOSTER AVE",,"CHICAGO","IL","60625","1121277","Sweetened Beverage Home Rule","3164 W FOSTER AVE
CHICAGO, IL 60625
(41.975744, -87.708366)"
"FOSTER PANTRY INC",,"5139 N DAMEN AVE",,"CHICAGO","IL","60625","1123267","Sweetened Beverage Home Rule","5139 N DAMEN AVE
CHICAGO, IL 60625
(41.975825, -87.679406)"
"FOUR A S FOOD INC.",,"603 S. SACRAMENTO",,"CHICAGO","IL","60612","1122128","Sweetened Beverage Home Rule","603 S. SACRAMENTO
CHICAGO, IL 60612
(41.873554, -87.701017)"
"FOUR BROTHER FOOD AND LIQUOR",,"1709-11 W 79TH",,"CHICAGO","IL","60620","1122192","Sweetened Beverage Home Rule","1709-11 W 79TH
CHICAGO, IL 60620
(41.750311, -87.66619)"
"FOUR PARTNERS PETROLEUM INC","GO LO FUEL MARKET ","8605 S HALSTED",,"CHICAGO","IL","60620","1123155","Sweetened Beverage Home Rule","8605 S HALSTED
CHICAGO, IL 60620
(41.737833, -87.643666)"
"FOUR SEASON CITGO INC",,"11500 S HALSTED ST",,"CHICAGO","IL","60628","1122985","Sweetened Beverage Home Rule","11500 S HALSTED ST
CHICAGO, IL 60628
(41.684937, -87.642221)"
