"office","control_officer","general_fund_type","fund_type","fund","department_number","department_name","business_unit_number","business_unit_name","job_code","job_title","grade","_2016_adopted_fte","_2016_adopted_salary","_2017_dept_req_fte","_2017_dept_req_salary","_2017_pres_rec_fte","_2017_pres_rec_salary"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910512","Emergency Room Nursing","1943","Nurse Clinician","FC","1.0","85131","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910512","Emergency Room Nursing","1961","Attendant Patient Care","CD","4.0","146060","4.0","151678","4.0","151678"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910512","Emergency Room Nursing","5384","Nurse Coordinator II","NS2","1.0","79178","1.0","82354","1.0","82354"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910513","Preoperative Nursing","48","Administrative Assistant III","16","1.0","66870","1.0","69409","1.0","69409"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910513","Preoperative Nursing","901","Ward Clerk (Provident)","CE","1.0","39968","1.0","41693","1.0","41693"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910513","Preoperative Nursing","1941","Clinical Nurse I","FA","6.0","548741","7.0","602328","7.0","602328"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910513","Preoperative Nursing","1942","Clinical Nurse II","FB","1.0","98337","1.0","101553","1.0","101553"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910513","Preoperative Nursing","1943","Nurse Clinician","FC","1.0","103281","1.0","106662","1.0","106662"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910513","Preoperative Nursing","1961","Attendant Patient Care","CD","2.0","73924","2.0","76344","2.0","76344"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910513","Preoperative Nursing","1964","Operating Room Technician","12","3.0","140349","4.0","184713","4.0","184713"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910513","Preoperative Nursing","5384","Nurse Coordinator II","NS2","1.0","102621","1.0","107488","1.0","107488"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910514","Renal Dialysis","1941","Clinical Nurse I","FA","0.0","0.0","2.0","123003","2.0","123003"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910514","Renal Dialysis","2084","Dialysis Technician","15","0.0","0.0","2.0","82156","2.0","82156"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910515","Staff and Patient Resources","48","Administrative Assistant III","16","1.0","66870","1.0","72878","1.0","72878"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910516","Patient Transportation Services","1967","Transporter CCH","CC","6.0","226145","6.0","235126","6.0","235126"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910521","Recovery Room Nursing","901","Ward Clerk (Provident)","CE","1.0","39968","1.0","41693","1.0","41693"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910521","Recovery Room Nursing","1941","Clinical Nurse I","FA","6.0","526534","6.0","578556","6.0","578556"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910521","Recovery Room Nursing","1942","Clinical Nurse II","FB","1.0","98337","1.0","101553","1.0","101553"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910522","Central Sterile Processing","927","Administrative Aide (CCU)","CE","1.0","38618","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910522","Central Sterile Processing","1220","Inventory Control Technician","14","1.0","61067","1.0","63378","1.0","63378"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910522","Central Sterile Processing","4780","Sterile Processing Technician","11","1.0","45010","2.0","86898","2.0","86898"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910523","Medical Unit - 8 West","901","Ward Clerk (Provident)","CE","6.0","229178","4.0","157793","4.0","157793"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910523","Medical Unit - 8 West","1941","Clinical Nurse I","FA","12.0","989302","10.0","966255","10.0","966255"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910523","Medical Unit - 8 West","1942","Clinical Nurse II","FB","3.0","294035","5.0","433248","5.0","433248"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910523","Medical Unit - 8 West","1943","Nurse Clinician","FC","1.0","80150","1.0","83781","1.0","83781"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910523","Medical Unit - 8 West","1961","Attendant Patient Care","CD","8.0","300069","6.0","235964","6.0","235964"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910523","Medical Unit - 8 West","2086","Electrocardiogram Technician","10","3.0","107664","3.0","116706","3.0","116706"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910523","Medical Unit - 8 West","5384","Nurse Coordinator II","NS2","1.0","79178","1.0","83309","1.0","83309"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910529","Facility Operations Administration","50","Administrative Assistant IV","18","1.0","69171","1.0","70048","1.0","70048"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910529","Facility Operations Administration","2085","Director Of Plant Operations","24","1.0","119039","1.0","122020","1.0","122020"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910530","Environmental Services","2146","Building Service Leader","CG","2.0","70720","2.0","73709","2.0","73709"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910530","Environmental Services","2420","Building Service Supervisor","12","2.0","103689","2.0","109124","2.0","109124"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910530","Environmental Services","2458","Building Service Worker-Provident Hospital","CF","19.0","745687","20.0","822030","20.0","822030"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910531","Plant Operations","2443","Fireman","X","1.0","68846","1.0","74459","1.0","74459"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910531","Plant Operations","2451","Operating Engineer I","X","5.0","468730","5.0","475290","5.0","475290"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910531","Plant Operations","2452","Operating Engineer II","X","1.0","98676","1.0","100057","1.0","100057"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910531","Plant Operations","2453","Operating Engineer III","X","1.0","108535","1.0","110054","1.0","110054"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910532","Plant Maintenance","2317","Carpenter","X","2.0","180336","2.0","190592","2.0","190592"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","891","Provident Hospital of Cook County","8910532","Plant Maintenance","2324","Electrician","X","2.0","183040","2.0","194460","2.0","194460"
