"precinct","polling_place_id","polling_place_location_name","accessible","address","city","zip","location"
"8600023","1431","FAITH CHRISTIAN REFORM CHURCH","YES","8383  171ST ST ","TINLEY PARK","60477","8383 171ST ST
TINLEY PARK, IL 60477
(41.579976633000456, -87.82246050799966)"
"8600024","1407","CHRISTIAN REFORM CHURCH","YES","7500  SYCAMORE DR ","ORLAND PARK","60462","7500 SYCAMORE DR
ORLAND PARK, IL 60462
(41.61468718900045, -87.80303218399968)"
"8600025","1420","ORLAN BROOK CONDOMINIUM ASSOCIATION","YES","15633  ORLAN BROOK DR ","ORLAND PARK","60462","15633 ORLAN BROOK DR
ORLAND PARK, IL 60462
(41.6066500230005, -87.83005664899969)"
"8600026","3611","ORLAND HILL COMMUNITY SENIOR CENTER","YES","16553  HAVEN AVE ","ORLAND HILLS","60487","16553 HAVEN AVE
ORLAND HILLS, IL 60487
(41.589803503000496, -87.84388908599965)"
"8600027","1407","CHRISTIAN REFORM CHURCH","YES","7500  SYCAMORE DR ","ORLAND PARK","60462","7500 SYCAMORE DR
ORLAND PARK, IL 60462
(41.61468718900045, -87.80303218399968)"
"8600028","1391","SILVER LAKE COUNTRY CLUB","YES","14700 S 82ND AVE ","ORLAND PARK","60462","14700 S 82ND AVE
ORLAND PARK, IL 60462
(41.619871770000486, -87.81927983799966)"
"8600029","3692","ORLAND PARK SPORTSPLEX","YES","11351 W 159TH ST ","ORLAND PARK","60467","11351 W 159TH ST
ORLAND PARK, IL 60467
(41.600583403000485, -87.89517502299964)"
"8600030","3006","FAITH UNITED METHODIST CHURCH","YES","15101 S 80TH AVE ","ORLAND PARK","60462","15101 S 80TH AVE
ORLAND PARK, IL 60462
(41.61653332700047, -87.81417923399965)"
"8600031","1413","ORLAND TOWNSHIP","YES","14807  RAVINIA AVE ","ORLAND PARK","60462","14807 RAVINIA AVE
ORLAND PARK, IL 60462
(41.620593786000484, -87.85711222699967)"
"8600032","1425","LIBERTY ELEMENTARY SCHOOL","YES","8801 W 151ST ST ","ORLAND PARK","60462","8801 W 151ST ST
ORLAND PARK, IL 60462
(41.61441489600048, -87.83440913299967)"
"8600033","1427","PRAIRIE ELEMENTARY SCHOOL","YES","14200 S 82ND AVE ","ORLAND PARK","60462","14200 S 82ND AVE
ORLAND PARK, IL 60462
(41.633642816000474, -87.81976952799965)"
"8600034","1407","CHRISTIAN REFORM CHURCH","YES","7500  SYCAMORE DR ","ORLAND PARK","60462","7500 SYCAMORE DR
ORLAND PARK, IL 60462
(41.61468718900045, -87.80303218399968)"
"8600035","1427","PRAIRIE ELEMENTARY SCHOOL","YES","14200 S 82ND AVE ","ORLAND PARK","60462","14200 S 82ND AVE
ORLAND PARK, IL 60462
(41.633642816000474, -87.81976952799965)"
"8600036","3611","ORLAND HILL COMMUNITY SENIOR CENTER","YES","16553  HAVEN AVE ","ORLAND HILLS","60487","16553 HAVEN AVE
ORLAND HILLS, IL 60487
(41.589803503000496, -87.84388908599965)"
"8600037","2706","RIVIERA COUNTRY CLUB","YES","8801 W 143RD ST ","ORLAND PARK","60462","8801 W 143RD ST
ORLAND PARK, IL 60462
(41.63078341400046, -87.83610036799968)"
"8600038","1428","ORLAND PARK CIVIC CENTER","YES","14750  RAVINIA AVE ","ORLAND PARK","60462","14750 RAVINIA AVE
ORLAND PARK, IL 60462
(41.622151947000475, -87.85613245699966)"
"8600039","3692","ORLAND PARK SPORTSPLEX","YES","11351 W 159TH ST ","ORLAND PARK","60467","11351 W 159TH ST
ORLAND PARK, IL 60467
(41.600583403000485, -87.89517502299964)"
"8600040","1425","LIBERTY ELEMENTARY SCHOOL","YES","8801 W 151ST ST ","ORLAND PARK","60462","8801 W 151ST ST
ORLAND PARK, IL 60462
(41.61441489600048, -87.83440913299967)"
"8600041","1423","HELEN KELLER ELEMENTARY SCHOOL","YES","7846  163RD ST ","TINLEY PARK","60477","7846 163RD ST
TINLEY PARK, IL 60477
(41.59481394700049, -87.80885452099966)"
"8600042","1415","CHRISTA MC AULIFFE SCHOOL","YES","8944  174TH ST ","TINLEY PARK","60477","8944 174TH ST
TINLEY PARK, IL 60477
(41.57480636100047, -87.83633426499966)"
"8600043","1415","CHRISTA MC AULIFFE SCHOOL","YES","8944  174TH ST ","TINLEY PARK","60477","8944 174TH ST
TINLEY PARK, IL 60477
(41.57480636100047, -87.83633426499966)"
"8600044","1431","FAITH CHRISTIAN REFORM CHURCH","YES","8383  171ST ST ","TINLEY PARK","60477","8383 171ST ST
TINLEY PARK, IL 60477
(41.579976633000456, -87.82246050799966)"
"8600045","1415","CHRISTA MC AULIFFE SCHOOL","YES","8944  174TH ST ","TINLEY PARK","60477","8944 174TH ST
TINLEY PARK, IL 60477
(41.57480636100047, -87.83633426499966)"
"8600046","1419","FERNWAY SCHOOL","YES","16600  88TH AVE ","ORLAND PARK","60462","16600 88TH AVE
ORLAND PARK, IL 60462
(41.58907106300046, -87.83275057799966)"
"8600047","3745","PARKVIEW CHRISTIAN CHURCH","YES","11100  ORLAND PWY  ","ORLAND PARK","60467","11100 ORLAND PWY
ORLAND PARK, IL 60467
(41.55711104000045, -87.88781648499969)"
"8600048","1425","LIBERTY ELEMENTARY SCHOOL","YES","8801 W 151ST ST ","ORLAND PARK","60462","8801 W 151ST ST
ORLAND PARK, IL 60462
(41.61441489600048, -87.83440913299967)"
"8600049","4485","MC CARTHY PARK","YES","16801  80TH AVE ","TINLEY PARK","60477","16801 80TH AVE
TINLEY PARK, IL 60477
(41.5851222820005, -87.81306880799968)"
"8600050","1423","HELEN KELLER ELEMENTARY SCHOOL","YES","7846  163RD ST ","TINLEY PARK","60477","7846 163RD ST
TINLEY PARK, IL 60477
(41.59481394700049, -87.80885452099966)"
"8600051","1431","FAITH CHRISTIAN REFORM CHURCH","YES","8383  171ST ST ","TINLEY PARK","60477","8383 171ST ST
TINLEY PARK, IL 60477
(41.579976633000456, -87.82246050799966)"
"8600052","1425","LIBERTY ELEMENTARY SCHOOL","YES","8801 W 151ST ST ","ORLAND PARK","60462","8801 W 151ST ST
ORLAND PARK, IL 60462
(41.61441489600048, -87.83440913299967)"
"8600053","1429","ROBERT DAVIDSON CENTER","YES","14700  PARK LN ","ORLAND PARK","60462","14700 PARK LN
ORLAND PARK, IL 60462
(41.62268445400048, -87.86689232999964)"
"8600054","1427","PRAIRIE ELEMENTARY SCHOOL","YES","14200 S 82ND AVE ","ORLAND PARK","60462","14200 S 82ND AVE
ORLAND PARK, IL 60462
(41.633642816000474, -87.81976952799965)"
"8600055","2706","RIVIERA COUNTRY CLUB","YES","8801 W 143RD ST ","ORLAND PARK","60462","8801 W 143RD ST
ORLAND PARK, IL 60462
(41.63078341400046, -87.83610036799968)"
"8600056","1429","ROBERT DAVIDSON CENTER","YES","14700  PARK LN ","ORLAND PARK","60462","14700 PARK LN
ORLAND PARK, IL 60462
(41.62268445400048, -87.86689232999964)"
"8600057","1430","ORLAND TOWNSHIP HIGHWAY DEPARTMENT","YES","16125  WOLF RD ","ORLAND PARK","60462","16125 WOLF RD
ORLAND PARK, IL 60462
(41.59628562100045, -87.89126426099966)"
"8600058","1431","FAITH CHRISTIAN REFORM CHURCH","YES","8383  171ST ST ","TINLEY PARK","60477","8383 171ST ST
TINLEY PARK, IL 60477
(41.579976633000456, -87.82246050799966)"
"8600059","1439","LIVING WORD LUTHERAN CHURCH","YES","16301  WOLF RD ","ORLAND PARK","60462","16301 WOLF RD
ORLAND PARK, IL 60462
(41.5932541090005, -87.89119126899965)"
"8600060","3745","PARKVIEW CHRISTIAN CHURCH","YES","11100  ORLAND PWY  ","ORLAND PARK","60467","11100 ORLAND PWY
ORLAND PARK, IL 60467
(41.55711104000045, -87.88781648499969)"
"8600061","1431","FAITH CHRISTIAN REFORM CHURCH","YES","8383  171ST ST ","TINLEY PARK","60477","8383 171ST ST
TINLEY PARK, IL 60477
(41.579976633000456, -87.82246050799966)"
"8600062","3006","FAITH UNITED METHODIST CHURCH","YES","15101 S 80TH AVE ","ORLAND PARK","60462","15101 S 80TH AVE
ORLAND PARK, IL 60462
(41.61653332700047, -87.81417923399965)"
"8600063","2736","TINLEY PARK POLICE DEPARTMENT","YES","7850 W 183RD ST ","TINLEY PARK","60477","7850 W 183RD ST
TINLEY PARK, IL 60477
(41.55837983800046, -87.80862301399969)"
"8600064","3875","ORLAND FIRE PROTECTION DISTRICT 3","YES","15101  WOLF RD ","ORLAND PARK","60467","15101 WOLF RD
ORLAND PARK, IL 60467
(41.615173479000475, -87.89183726999966)"
"8600065","1430","ORLAND TOWNSHIP HIGHWAY DEPARTMENT","YES","16125  WOLF RD ","ORLAND PARK","60462","16125 WOLF RD
ORLAND PARK, IL 60462
(41.59628562100045, -87.89126426099966)"
"8600066","1439","LIVING WORD LUTHERAN CHURCH","YES","16301  WOLF RD ","ORLAND PARK","60462","16301 WOLF RD
ORLAND PARK, IL 60462
(41.5932541090005, -87.89119126899965)"
"8600067","4485","MC CARTHY PARK","YES","16801  80TH AVE ","TINLEY PARK","60477","16801 80TH AVE
TINLEY PARK, IL 60477
(41.5851222820005, -87.81306880799968)"
"8600068","3201","CENTURY JUNIOR HIGH SCHOOL","YES","10801 W 159TH ST ","ORLAND PARK","60467","10801 W 159TH ST
ORLAND PARK, IL 60467
(41.60081496400045, -87.88194790399967)"
"8600069","1442","VILLAGE OF ORLAND HILLS","YES","16033  94TH AVE ","ORLAND HILLS","60487","16033 94TH AVE
ORLAND HILLS, IL 60487
(41.59829724600047, -87.84779101799967)"
"8600070","1431","FAITH CHRISTIAN REFORM CHURCH","YES","8383  171ST ST ","TINLEY PARK","60477","8383 171ST ST
TINLEY PARK, IL 60477
(41.579976633000456, -87.82246050799966)"
"8600071","3745","PARKVIEW CHRISTIAN CHURCH","YES","11100  ORLAND PWY  ","ORLAND PARK","60467","11100 ORLAND PWY
ORLAND PARK, IL 60467
(41.55711104000045, -87.88781648499969)"
"8600072","4485","MC CARTHY PARK","YES","16801  80TH AVE ","TINLEY PARK","60477","16801 80TH AVE
TINLEY PARK, IL 60477
(41.5851222820005, -87.81306880799968)"
"8600073","2736","TINLEY PARK POLICE DEPARTMENT","YES","7850 W 183RD ST ","TINLEY PARK","60477","7850 W 183RD ST
TINLEY PARK, IL 60477
(41.55837983800046, -87.80862301399969)"
"8600074","3006","FAITH UNITED METHODIST CHURCH","YES","15101 S 80TH AVE ","ORLAND PARK","60462","15101 S 80TH AVE
ORLAND PARK, IL 60462
(41.61653332700047, -87.81417923399965)"
"8600075","3692","ORLAND PARK SPORTSPLEX","YES","11351 W 159TH ST ","ORLAND PARK","60467","11351 W 159TH ST
ORLAND PARK, IL 60467
(41.600583403000485, -87.89517502299964)"
"8700001","3809","TAMARACK","YES","55 S GREELEY ST ","PALATINE","60067","55 S GREELEY ST
PALATINE, IL 60067
(42.108958474000474, -88.04736317299967)"
"8700002","3830","CHRIST THE KING LUTHERAN CHURCH","YES","100 W MICHIGAN AVE ","PALATINE","60067","100 W MICHIGAN AVE
PALATINE, IL 60067
(42.09769100300048, -88.04631901599964)"
"8700003","1525","INVERNESS PARK DISTRICT","YES","300  HIGHLAND RD ","INVERNESS","60067","300 HIGHLAND RD
INVERNESS, IL 60067
(42.114528840000446, -88.09128852399965)"
"8700004","3061","ARBOR LAKES APARTMENTS","YES","4248 N BLOOMINGTON AVE ","ARLINGTON HEIGHTS","60004","4248 N BLOOMINGTON AVE
ARLINGTON HEIGHTS, IL 60004
(42.15249513700047, -88.00752302899969)"
"8700005","1462","ROLLING MEADOWS LIBRARY","YES","3110  MARTIN LN ","ROLLING MEADOWS","60008","3110 MARTIN LN
ROLLING MEADOWS, IL 60008
(42.076000509000494, -88.01951597999965)"
"8700006","3071","GRAY M SANBORN SCHOOL","YES","101 N OAK ST ","PALATINE","60067","101 N OAK ST
PALATINE, IL 60067
(42.11202221500048, -88.03883259399964)"
"8700007","3396","PALATINE PARK DISTRICT","YES","250 E WOOD ST ","PALATINE","60067","250 E WOOD ST
PALATINE, IL 60067
(42.11308816900049, -88.03761521199965)"
"8700008","3396","PALATINE PARK DISTRICT","YES","250 E WOOD ST ","PALATINE","60067","250 E WOOD ST
PALATINE, IL 60067
(42.11308816900049, -88.03761521199965)"
"8700009","1451","WILLIAM FREMD HIGH SCHOOL","YES","1000 S QUENTIN RD ","PALATINE","60067","1000 S QUENTIN RD
PALATINE, IL 60067
(42.09342358600048, -88.06314934299968)"
"8700010","4495","SAINT PAUL UNITED CHURCH OF CHRIST","YES","401  EAST MAIN ST ","BARRINGTON","60010","401 EAST MAIN ST
BARRINGTON, IL 60010
(42.15418307400046, -88.13114660299965)"
"8700011","1494","PLUM GROVE PARK","YES","4001  PARK DR ","PALATINE","60067","4001 PARK DR
PALATINE, IL 60067
(42.06881302800048, -88.03408621899968)"
"8700012","1533","TOWNSHIP HIGH SCHOOL","YES","1750 S ROSELLE RD ","PALATINE","60067","1750 S ROSELLE RD
PALATINE, IL 60067
(42.08097991800048, -88.07794703599967)"
"8700013","1455","KIMBALL HILL SCHOOL","YES","2905  MEADOW DR ","ROLLING MEADOWS","60008","2905 MEADOW DR
ROLLING MEADOWS, IL 60008
(42.08027427900049, -88.01513439399969)"
"8700014","1531","ST JOSEPH HOME FOR THE ELDERLY","YES","80 W NORTHWEST HWY ","PALATINE","60067","80 W NORTHWEST HWY
PALATINE, IL 60067
(42.12173474800045, -88.04574475499965)"
"8700015","4450","COUNTRYSIDE CHURCH","YES","1025 N SMITH ST ","PALATINE","60067","1025 N SMITH ST
PALATINE, IL 60067
(42.1292029490005, -88.04850203599966)"
"8700016","1535","PALATINE HIGH SCHOOL","YES","1111 N ROHLWING RD ","PALATINE","60074","1111 N ROHLWING RD
PALATINE, IL 60074
(42.131813526000485, -88.02397387699966)"
"8700017","1482","STUART R PADDOCK SCHOOL","YES","225 W WASHINGTON CT ","PALATINE","60067","225 W WASHINGTON CT
PALATINE, IL 60067
(42.10931137300048, -88.05075348599968)"
"8700018","1460","CHRIST LUTHERAN CHURCH","YES","41 S ROHLWING RD ","PALATINE","60074","41 S ROHLWING RD
PALATINE, IL 60074
(42.10945620700045, -88.02409908099969)"
"8700019","1494","PLUM GROVE PARK","YES","4001  PARK DR ","PALATINE","60067","4001 PARK DR
PALATINE, IL 60067
(42.06881302800048, -88.03408621899968)"
"8700020","4230","FALCON PARK RECREATION CENTER","YES","2195 N HICKS RD ","PALATINE","60074","2195 N HICKS RD
PALATINE, IL 60074
(42.15014073500049, -88.03108783799968)"
"8700021","1463","CARL SANDBURG SCHOOL","YES","2600  MARTIN LN ","ROLLING MEADOWS","60008","2600 MARTIN LN
ROLLING MEADOWS, IL 60008
(42.07514991800048, -88.01522589999968)"
"8700022","1501","ST THOMAS VILLANOVA PARISH CENTER","YES","1201 E ANDERSON DR ","PALATINE","60074","1201 E ANDERSON DR
PALATINE, IL 60074
(42.11685364600049, -88.01443307099964)"
"8700023","1500","MARION JORDAN ELEMENTARY SCHOOL","YES","100 N HARRISON AVE ","PALATINE","60067","100 N HARRISON AVE
PALATINE, IL 60067
(42.11214854700046, -88.07294085799964)"
"8700024","1514","COMMUNITY CENTER","YES","3705  PHEASANT DR ","ROLLING MEADOWS","60008","3705 PHEASANT DR
ROLLING MEADOWS, IL 60008
(42.07145348000046, -88.02021869999965)"
"8700025","1467","WINSTON CAMPUS ELEMENTARY SCHOOL","YES","900 E PALATINE RD ","PALATINE","60074","900 E PALATINE RD
PALATINE, IL 60074
(42.11023842900045, -88.02154688499968)"
"8700026","2590","JANE ADDAMS SCHOOL","YES","1020 E SAYLES DR ","PALATINE","60074","1020 E SAYLES DR
PALATINE, IL 60074
(42.12325648400048, -88.01808330599965)"
"8700027","1535","PALATINE HIGH SCHOOL","YES","1111 N ROHLWING RD ","PALATINE","60074","1111 N ROHLWING RD
PALATINE, IL 60074
(42.131813526000485, -88.02397387699966)"
"8700028","1513","ROLLING MEADOWS CITY HALL","YES","3600  KIRCHOFF RD ","ROLLING MEADOWS","60008","3600 KIRCHOFF RD
ROLLING MEADOWS, IL 60008
(42.08015085700049, -88.02528552699965)"
"8700029","1530","HOLY FAMILY CATHOLIC CHURCH","YES","2515  PALATINE RD ","INVERNESS","60067","2515 PALATINE RD
INVERNESS, IL 60067
(42.110556113000484, -88.10598377099967)"
"8700030","4510","ONE RENAISSANCE PLACE","YES","ONE  RENAISSANCE PL ","PALATINE","60067","ONE RENAISSANCE PL
PALATINE, IL 60067
(42.12225857600049, -88.03802982199966)"
"8700031","1473","VIRGINIA LAKE SCHOOL","YES","925 N GLENN DR ","PALATINE","60074","925 N GLENN DR
PALATINE, IL 60074
(42.12706974600047, -88.02298558899969)"
"8700032","3663","PALATINE TOWNSHIP CENTER","YES","721 S QUENTIN RD ","PALATINE","60067","721 S QUENTIN RD
PALATINE, IL 60067
(42.0967444260005, -88.0630670709997)"
"8700033","4230","FALCON PARK RECREATION CENTER","YES","2195 N HICKS RD ","PALATINE","60074","2195 N HICKS RD
PALATINE, IL 60074
(42.15014073500049, -88.03108783799968)"
"8700034","1523","KOREAN CHURCH OF CHICAGO","YES","1500 W ALGONQUIN RD ","HOFFMAN ESTATES","60195","1500 W ALGONQUIN RD
HOFFMAN ESTATES, IL 60195
(42.08967959400047, -88.11486435299969)"
"8700035","3663","PALATINE TOWNSHIP CENTER","YES","721 S QUENTIN RD ","PALATINE","60067","721 S QUENTIN RD
PALATINE, IL 60067
(42.0967444260005, -88.0630670709997)"
"8700036","1476","RECREATION CENTER","YES","3600  LEXINGTON DR ","HOFFMAN ESTATES","60195","3600 LEXINGTON DR
HOFFMAN ESTATES, IL 60195
(42.08912647900047, -88.10491117699968)"
"8700037","1530","HOLY FAMILY CATHOLIC CHURCH","YES","2515  PALATINE RD ","INVERNESS","60067","2515 PALATINE RD
INVERNESS, IL 60067
(42.110556113000484, -88.10598377099967)"
"8700038","3663","PALATINE TOWNSHIP CENTER","YES","721 S QUENTIN RD ","PALATINE","60067","721 S QUENTIN RD
PALATINE, IL 60067
(42.0967444260005, -88.0630670709997)"
"8700039","1481","SALT CREEK RURAL PARK DISTRICT","YES","530 S WILLIAMS AVE ","PALATINE","60074","530 S WILLIAMS AVE
PALATINE, IL 60074
(42.10064397400049, -88.00954491199968)"
"8700040","1482","STUART R PADDOCK SCHOOL","YES","225 W WASHINGTON CT ","PALATINE","60067","225 W WASHINGTON CT
PALATINE, IL 60067
(42.10931137300048, -88.05075348599968)"
"8700041","1483","PLUM GROVE JUNIOR HIGH SCHOOL","YES","2600  PLUM GROVE RD ","ROLLING MEADOWS","60008","2600 PLUM GROVE RD
ROLLING MEADOWS, IL 60008
(42.08302108100048, -88.04387913299968)"
"8700042","1487","PALATINE PUBLIC LIBRARY","YES","700 N NORTH CT ","PALATINE","60067","700 N NORTH CT
PALATINE, IL 60067
(42.12182174600048, -88.03668978899964)"
"8700043","1526","THOMAS JEFFERSON SCHOOL","YES","3805  WINSTON DR ","HOFFMAN ESTATES","60195","3805 WINSTON DR
HOFFMAN ESTATES, IL 60195
(42.09242714700048, -88.09912715099966)"
"8700044","1525","INVERNESS PARK DISTRICT","YES","300  HIGHLAND RD ","INVERNESS","60067","300 HIGHLAND RD
INVERNESS, IL 60067
(42.114528840000446, -88.09128852399965)"
"8700045","1487","PALATINE PUBLIC LIBRARY","YES","700 N NORTH CT ","PALATINE","60067","700 N NORTH CT
PALATINE, IL 60067
(42.12182174600048, -88.03668978899964)"
"8700046","1488","PRINCE OF PEACE LUTHERAN CHURCH","YES","1190 N HICKS RD ","PALATINE","60067","1190 N HICKS RD
PALATINE, IL 60067
(42.133208151000474, -88.03392718999964)"
"8700047","1489","WILLOW CREEK CLUBHOUSE","YES","242 S CLUB HOUSE DR ","PALATINE","60074","242 S CLUB HOUSE DR
PALATINE, IL 60074
(42.10420070100048, -88.02113262899968)"
"8700048","1490","HUNTING RIDGE SCHOOL","YES","1105 W ILLINOIS AVE ","PALATINE","60067","1105 W ILLINOIS AVE
PALATINE, IL 60067
(42.09566320400046, -88.07071991399965)"
"8700049","4495","SAINT PAUL UNITED CHURCH OF CHRIST","YES","401  EAST MAIN ST ","BARRINGTON","60010","401 EAST MAIN ST
BARRINGTON, IL 60010
(42.15418307400046, -88.13114660299965)"
"8700050","1526","THOMAS JEFFERSON SCHOOL","YES","3805  WINSTON DR ","HOFFMAN ESTATES","60195","3805 WINSTON DR
HOFFMAN ESTATES, IL 60195
(42.09242714700048, -88.09912715099966)"
"8700051","1493","CHURCH OF CHRIST","YES","2300  CARDINAL DR ","ROLLING MEADOWS","60008","2300 CARDINAL DR
ROLLING MEADOWS, IL 60008
(42.085936794000474, -88.02219453399965)"
"8700052","1494","PLUM GROVE PARK","YES","4001  PARK DR ","PALATINE","60067","4001 PARK DR
PALATINE, IL 60067
(42.06881302800048, -88.03408621899968)"
"8700053","1495","LAKE LOUISE SCHOOL","YES","500 N JONATHAN DR ","PALATINE","60074","500 N JONATHAN DR
PALATINE, IL 60074
(42.11964045600047, -88.00768309599965)"
"8700054","1488","PRINCE OF PEACE LUTHERAN CHURCH","YES","1190 N HICKS RD ","PALATINE","60067","1190 N HICKS RD
PALATINE, IL 60067
(42.133208151000474, -88.03392718999964)"
"8700055","1530","HOLY FAMILY CATHOLIC CHURCH","YES","2515  PALATINE RD ","INVERNESS","60067","2515 PALATINE RD
INVERNESS, IL 60067
(42.110556113000484, -88.10598377099967)"
"8700056","3926","BUEHLER YMCA","YES","1400 W NORTHWEST HWY ","PALATINE","60067","1400 W NORTHWEST HWY
PALATINE, IL 60067
(42.12548926000045, -88.07568505299969)"
"8700057","1496","WALTER R SUNDLING JUNIOR HIGH SCHOOL","YES","1100 N SMITH ST ","PALATINE","60067","1100 N SMITH ST
PALATINE, IL 60067
(42.13038362600048, -88.04858508099966)"
"8700058","4230","FALCON PARK RECREATION CENTER","YES","2195 N HICKS RD ","PALATINE","60074","2195 N HICKS RD
PALATINE, IL 60074
(42.15014073500049, -88.03108783799968)"
"8700059","1535","PALATINE HIGH SCHOOL","YES","1111 N ROHLWING RD ","PALATINE","60074","1111 N ROHLWING RD
PALATINE, IL 60074
(42.131813526000485, -88.02397387699966)"
"8700060","4230","FALCON PARK RECREATION CENTER","YES","2195 N HICKS RD ","PALATINE","60074","2195 N HICKS RD
PALATINE, IL 60074
(42.15014073500049, -88.03108783799968)"
"8700061","1535","PALATINE HIGH SCHOOL","YES","1111 N ROHLWING RD ","PALATINE","60074","1111 N ROHLWING RD
PALATINE, IL 60074
(42.131813526000485, -88.02397387699966)"
"8700062","4070","TREE HOUSE APARTMENTS CLUBHOUSE","YES","1130  TALL TIMBERS RD ","SCHAUMBURG","60173","1130 TALL TIMBERS RD
SCHAUMBURG, IL 60173
(42.07230641900048, -88.05245938699966)"
"8700063","1513","ROLLING MEADOWS CITY HALL","YES","3600  KIRCHOFF RD ","ROLLING MEADOWS","60008","3600 KIRCHOFF RD
ROLLING MEADOWS, IL 60008
(42.08015085700049, -88.02528552699965)"
"8700064","4450","COUNTRYSIDE CHURCH","YES","1025 N SMITH ST ","PALATINE","60067","1025 N SMITH ST
PALATINE, IL 60067
(42.1292029490005, -88.04850203599966)"
"8700065","1530","HOLY FAMILY CATHOLIC CHURCH","YES","2515  PALATINE RD ","INVERNESS","60067","2515 PALATINE RD
INVERNESS, IL 60067
(42.110556113000484, -88.10598377099967)"
"8700066","1529","GROVES OF HIDDEN CREEK","YES","1700 N HIDDEN CREEK CIR ","PALATINE","60067","1700 N HIDDEN CREEK CIR
PALATINE, IL 60067
(42.11128685800048, -88.05730783199965)"
"8700067","1509","VILLAGE OF INVERNESS","YES","1400  BALDWIN RD ","INVERNESS","60067","1400 BALDWIN RD
INVERNESS, IL 60067
(42.12457362200047, -88.07792311399965)"
"8700068","3830","CHRIST THE KING LUTHERAN CHURCH","YES","100 W MICHIGAN AVE ","PALATINE","60067","100 W MICHIGAN AVE
PALATINE, IL 60067
(42.09769100300048, -88.04631901599964)"
"8700069","3926","BUEHLER YMCA","YES","1400 W NORTHWEST HWY ","PALATINE","60067","1400 W NORTHWEST HWY
PALATINE, IL 60067
(42.12548926000045, -88.07568505299969)"
"8800001","3724","NATIVITY BVM UKRANIAN CATHOLIC CHURCH","YES","8530 W 131ST ST ","PALOS PARK","60464","8530 W 131ST ST
PALOS PARK, IL 60464
(41.652878417000466, -87.82856098799965)"
"8800002","1549","PALOS PARK RECREATION CENTER","YES","8901 W 123RD ST ","PALOS PARK","60464","8901 W 123RD ST
PALOS PARK, IL 60464
(41.66715292600048, -87.83781894699968)"
"8800003","1592","PALOS HEIGHTS ADMINISTRATION BUILDING","YES","7607 W COLLEGE DR ","PALOS HEIGHTS","60463","7607 W COLLEGE DR
PALOS HEIGHTS, IL 60463
(41.67509463200048, -87.80661834699964)"
"8800004","4460","KRUEGER PARK RECREATION CENTER","YES","9100 S 88TH AVE ","HICKORY HILLS","60457","9100 S 88TH AVE
HICKORY HILLS, IL 60457
(41.725512584000455, -87.83756264199968)"
"8800005","3501","GREEN HILLS LIBRARY","YES","8611 W 103RD ST ","PALOS HILLS","60465","8611 W 103RD ST
PALOS HILLS, IL 60465
(41.70369759400046, -87.83219734899967)"
"8800006","2851","ROSEBUD MHC","YES","8800 S HARLEM AVE ","BRIDGEVIEW","60455","8800 S HARLEM AVE
BRIDGEVIEW, IL 60455
(41.7312094130005, -87.79906186099964)"
"8800007","3521","PALOS HILLS COMMUNITY CENTER","YES","8455 W 103RD ST ","PALOS HILLS","60465","8455 W 103RD ST
PALOS HILLS, IL 60465
(41.70375754100047, -87.82904336299964)"
"8800008","1551","WORTHWOOD SCHOOL","YES","11000 S OKETO AVE ","WORTH","60482","11000 S OKETO AVE
WORTH, IL 60482
(41.69152263500047, -87.80232350999967)"
"8800009","2606","LUTHERAN CHURCH OF GOOD SHEPHERD","YES","7800 W MC CARTHY RD ","PALOS HEIGHTS","60463","7800 W MC CARTHY RD
PALOS HEIGHTS, IL 60463
(41.66515013600048, -87.81177235799964)"
"8800010","1549","PALOS PARK RECREATION CENTER","YES","8901 W 123RD ST ","PALOS PARK","60464","8901 W 123RD ST
PALOS PARK, IL 60464
(41.66715292600048, -87.83781894699968)"
"8800011","1595","ALL SAINTS LUTHERAN CHURCH","YES","13350  LA GRANGE RD ","ORLAND PARK","60462","13350 LA GRANGE RD
ORLAND PARK, IL 60462
(41.64845607400048, -87.85396119499967)"
"8800012","1551","WORTHWOOD SCHOOL","YES","11000 S OKETO AVE ","WORTH","60482","11000 S OKETO AVE
WORTH, IL 60482
(41.69152263500047, -87.80232350999967)"
"8800013","1589","PEACE MEMORIAL CHURCH","YES","10300  131ST ST ","PALOS PARK","60464","10300 131ST ST
PALOS PARK, IL 60464
(41.65199807400046, -87.87075063399965)"
"8800014","3136","PALOS HILLS GOLF COURSE","YES","7301 W 105TH ST ","PALOS HILLS","60465","7301 W 105TH ST
PALOS HILLS, IL 60465
(41.7010807420005, -87.79976438499966)"
"8800015","2606","LUTHERAN CHURCH OF GOOD SHEPHERD","YES","7800 W MC CARTHY RD ","PALOS HEIGHTS","60463","7800 W MC CARTHY RD
PALOS HEIGHTS, IL 60463
(41.66515013600048, -87.81177235799964)"
"8800016","3724","NATIVITY BVM UKRANIAN CATHOLIC CHURCH","YES","8530 W 131ST ST ","PALOS PARK","60464","8530 W 131ST ST
PALOS PARK, IL 60464
(41.652878417000466, -87.82856098799965)"
"8800017","3146","HICKORY HILLS COMMUNITY CENTER","YES","7800 W 89TH PL ","HICKORY HILLS","60457","7800 W 89TH PL
HICKORY HILLS, IL 60457
(41.72871470000047, -87.81300827599966)"
