"recordid","name","url","ispublic","u_id","date","visits","visit_changes_since_previous","downloads","download_changes_since","derived_view","parent_uid","domain","type","description","creation_date","last_update_date_data","category","keywords","owner","owner_uid","contact_email","license","publication_stage","published_version_name","published_version_uid","data_provided_by","source_link","api_endpoint","provenance","data_steward_name","dataset_sensitivity","how_often_are_data_values","department","public_dataset_contact","results_area","data_steward_email"
"78ry-8ycy_20190601","Storm Water 30 day Requests","https://chattanooga-internal.data.socrata.com/d/78ry-8ycy","No","78ry-8ycy","2019-06-01T00:00:00.000","2","0","0","0","true","vfem-a47f","chattanooga-internal.data.socrata.com","chart","311 service request for the city of Chattanooga. Data is from 2017 to the present date. For service requests prior to 2017 please see the following dataset. https://data.chattlibrary.org/Government/Service-Requests/e968-fnk9","2019-05-16T11:46:00.000","2019-06-01T00:28:00.000",,,"David Collins","fsgf-5kvb",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/78ry-8ycy.json","official",,,"Daily","Mayor's Office","opendata@chattanooga.gov","High Performing Government",
"78yj-dqg9_20190601","Solid Waste Measures","https://chattanooga-internal.data.socrata.com/d/78yj-dqg9","No","78yj-dqg9","2019-06-01T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-05-14T15:06:00.000","2019-05-14T15:06:00.000",,,"David Collins","fsgf-5kvb",,,"unpublished",,,,,"https://chattanooga-internal.data.socrata.com/resource/78yj-dqg9.json","official",,,,,,,
"79tn-4hii_20190601","Work Orders FYTD 2018","https://chattanooga-internal.data.socrata.com/d/79tn-4hii","No","79tn-4hii","2019-06-01T00:00:00.000","11","0","0","0","true","rs4d-hkb8","chattanooga-internal.data.socrata.com","chart","Public Works work orders from 1990 to current date. Data includes information on work orders received by Public Works. Where the work order was initiated by a CItyWorks service request, the service request number has also been included.","2019-02-13T11:53:00.000","2019-05-31T21:21:00.000","Public Works",,"David Collins","fsgf-5kvb",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/79tn-4hii.json","official",,,,,,,
"7b5i-h8jx_20190601","Forestry FYTD SLA %","https://chattanooga-internal.data.socrata.com/d/7b5i-h8jx","No","7b5i-h8jx","2019-06-01T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-05-21T14:01:00.000","2019-05-21T14:01:00.000",,,"David Collins","fsgf-5kvb",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/7b5i-h8jx.json","official",,,,,,,
"7gqk-pvww_20190601","2017 Tracts - Median Household Income","https://chattanooga-internal.data.socrata.com/d/7gqk-pvww","Yes","7gqk-pvww","2019-06-01T00:00:00.000","3","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Median household income over the past 12 months by tract. Data provided by ACS.","2019-05-08T08:59:00.000","2019-05-08T09:02:00.000",,"tract 4 and 11","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/7gqk-pvww.json","official","Ryan Wedell","Public - Ability to be shared with general public","As Needed","Other","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"7hqh-z4jq_20190601","Commercial Time to Issue Permit","https://chattanooga-internal.data.socrata.com/d/7hqh-z4jq","No","7hqh-z4jq","2019-06-01T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure","Commercial Time to Issue Building and Land Disturbing permits","2019-03-07T10:58:00.000","2019-03-07T10:58:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/7hqh-z4jq.json","official",,,,,,,
"7huk-45pw_20190601","Top 5 Contractors","https://chattanooga-internal.data.socrata.com/d/7huk-45pw","No","7huk-45pw","2019-06-01T00:00:00.000","20","0","0","0","true","3uq3-wdfx","chattanooga-internal.data.socrata.com","chart","All permits within the City of Chattanooga.","2019-05-09T14:42:00.000","2019-05-31T22:17:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/7huk-45pw.json","official",,,"Daily","Economic and Community Development","opendata@chattanooga.gov","Growing Economy",
"7i2f-hshe_20190601","View based on 311 Service Requests","https://chattanooga-internal.data.socrata.com/d/7i2f-hshe","No","7i2f-hshe","2019-06-01T00:00:00.000","2","0","0","0","true","vfem-a47f","chattanooga-internal.data.socrata.com","filter",,"2019-02-14T13:45:00.000","2019-06-01T00:28:00.000",,,"Amy Famiglietta","p2qh-8npg",,,"unpublished",,,,,"https://chattanooga-internal.data.socrata.com/resource/7i2f-hshe.json","official",,,,,,,
"7j3y-7jke_20190601","Data Health Dashboard","https://chattanooga-internal.data.socrata.com/d/7j3y-7jke","Yes","7j3y-7jke","2019-06-01T00:00:00.000","58","4","0","0","false",,"chattanooga-internal.data.socrata.com","story",,"2019-05-23T10:08:00.000","2019-05-23T10:08:00.000",,,"Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/7j3y-7jke.json","official",,,,,,,
"7mbs-yqa7_20190601","Open More than 6 Months","https://chattanooga-internal.data.socrata.com/d/7mbs-yqa7","No","7mbs-yqa7","2019-06-01T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-02-14T09:22:00.000","2019-02-14T09:22:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/7mbs-yqa7.json","official",,,,,,,
"7nkm-8s7a_20190601","Building Inspection Districts","https://chattanooga-internal.data.socrata.com/d/7nkm-8s7a","No","7nkm-8s7a","2019-06-01T00:00:00.000","3","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Inspection districts for building permits","2019-04-24T10:29:00.000","2019-04-24T10:34:00.000",,"gis,permit,inspection","ODEXTRACT","nfms-ud8q",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/7nkm-8s7a.json","official","Ryan Wedell","Internal - Shared with all city employees","As Needed","Economic and Community Development","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"7pcc-rpwf_20190601","Affordability Index","https://chattanooga-internal.data.socrata.com/d/7pcc-rpwf","Yes","7pcc-rpwf","2019-06-01T00:00:00.000","10","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Affordability index by census tract. The affordability index is defined as the housing plus transportation costs divided by the typical regional income. Data is provided by  CNT. For more information please visit https://htaindex.cnt.org/map/.","2019-05-06T14:01:00.000","2019-05-06T14:07:00.000",,"tract 4 and 11","Ryan Wedell","76k4-ifet",,,"published",,,"CNT","https://htaindex.cnt.org/download/data.php","https://chattanooga-internal.data.socrata.com/resource/7pcc-rpwf.json","official","Ryan Wedell","Public - Ability to be shared with general public","As Needed","Other","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"7pfd-96pt_20190601","Waze Jams - Current Only","https://chattanooga-internal.data.socrata.com/d/7pfd-96pt","No","7pfd-96pt","2019-06-01T00:00:00.000","4","3","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Waze data. Current only","2019-05-28T14:23:00.000","2019-06-01T10:41:00.000",,,"ODEXTRACT","nfms-ud8q",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/7pfd-96pt.json","official","Ryan Wedell","Private Only - Shared with specific teams and individuals","As Needed","Transportation","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"7rjj-wc8d_20190601","AHO List","https://chattanooga-internal.data.socrata.com/d/7rjj-wc8d","No","7rjj-wc8d","2019-06-01T00:00:00.000","6","0","0","0","true","mxyz-b22d","chattanooga-internal.data.socrata.com","filter",,"2019-04-23T09:15:00.000","2019-05-31T22:01:00.000","Economy",,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/7rjj-wc8d.json","official","socrata","Internal - Shared with all city employees","Daily","Economic and Community Development","opendata@chattanooga.gov","Stronger Neighborhoods","socrata@chattanooga.gov"
"7tae-6ica_20190601","View based on Calls for Service","https://chattanooga-internal.data.socrata.com/d/7tae-6ica","No","7tae-6ica","2019-06-01T00:00:00.000","13","0","0","0","true","ad65-bzx9","chattanooga-internal.data.socrata.com","filter",,"2019-04-11T14:58:00.000","2019-05-31T22:56:00.000","Public Safety",,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/7tae-6ica.json","official",,,,,,,
"7tbe-b63j_20190601","Monthly Turnover","https://chattanooga-internal.data.socrata.com/d/7tbe-b63j","No","7tbe-b63j","2019-06-01T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-04-26T13:40:00.000","2019-04-26T13:40:00.000",,,"Andrew Sevigny","t226-dtne",,,"unpublished",,,,,"https://chattanooga-internal.data.socrata.com/resource/7tbe-b63j.json","official",,,,,,,
"7zfx-zz8i_20190601","Pumpstation 6 Month Work Orders","https://chattanooga-internal.data.socrata.com/d/7zfx-zz8i","No","7zfx-zz8i","2019-06-01T00:00:00.000","18","0","0","0","true","rs4d-hkb8","chattanooga-internal.data.socrata.com","chart","Public Works work orders from 1990 to current date. Data includes information on work orders received by Public Works. Where the work order was initiated by a CItyWorks service request, the service request number has also been included.","2019-02-14T09:34:00.000","2019-05-31T21:21:00.000","Public Works",,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/7zfx-zz8i.json","official",,,,,,,
"83sk-wbar_20190601","Median Chattanooga Income - Sex","https://chattanooga-internal.data.socrata.com/d/83sk-wbar","Yes","83sk-wbar","2019-06-01T00:00:00.000","7","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Median Chattanooga income from 2011 - 2017. Data from ACS.","2019-05-10T14:04:00.000","2019-05-10T14:10:00.000","Economy","census,wage data","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/83sk-wbar.json","official","Ryan Wedell","Public - Ability to be shared with general public","As Needed","Other","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"857k-vdiu_20190601","Pedestrian Fatalities","https://chattanooga-internal.data.socrata.com/d/857k-vdiu","No","857k-vdiu","2019-06-01T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-05-09T10:56:00.000","2019-05-09T10:56:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/857k-vdiu.json","official",,,,,,,
"85t8-82q3_20190601","Annualized Promotion Rate - White & Fulltime","https://chattanooga-internal.data.socrata.com/d/85t8-82q3","No","85t8-82q3","2019-06-01T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-05-17T14:38:00.000","2019-05-17T14:38:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/85t8-82q3.json","official",,,,,,,
"86ca-vrnb_20190601","2017 Tracts - Households With Mortgage Debt","https://chattanooga-internal.data.socrata.com/d/86ca-vrnb","Yes","86ca-vrnb","2019-06-01T00:00:00.000","5","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Number of households with mortgage debt. Data provided by ACS.","2019-05-06T15:31:00.000","2019-05-06T15:41:00.000",,"tract 4 and 11","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/86ca-vrnb.json","official","Ryan Wedell","Public - Ability to be shared with general public","As Needed","Other","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"876j-uz5p_20190601","Injury On Duty Claim Cost","https://chattanooga-internal.data.socrata.com/d/876j-uz5p","No","876j-uz5p","2019-06-01T00:00:00.000","10","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Injury on duty claim cost by medical, pharmacy, labs, and settlements.","2019-02-21T08:26:00.000","2019-02-22T08:31:00.000",,,"Starla Benjamin","myh4-885x",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/876j-uz5p.json","official","Starla Benjamin","Private Only - Shared with specific teams and individuals","Monthly","Human Resources","opendata@chattanooga.gov","High Performing Government","sbenjamin@chattanooga.gov"
"8ary-yvty_20190601","Solid Waste On Time FYTD by Type","https://chattanooga-internal.data.socrata.com/d/8ary-yvty","No","8ary-yvty","2019-06-01T00:00:00.000","7","0","0","0","true","vfem-a47f","chattanooga-internal.data.socrata.com","chart","311 service request for the city of Chattanooga. Data is from 2017 to the present date. For service requests prior to 2017 please see the following dataset. https://data.chattlibrary.org/Government/Service-Requests/e968-fnk9","2019-04-25T14:30:00.000","2019-06-01T00:28:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/8ary-yvty.json","official",,,"Daily","Mayor's Office","opendata@chattanooga.gov","High Performing Government",
"8fqi-invr_20190601","Land Development Office","https://chattanooga-internal.data.socrata.com/d/8fqi-invr","No","8fqi-invr","2019-06-01T00:00:00.000","302","2","0","0","false",,"chattanooga-internal.data.socrata.com","story",,"2019-03-07T10:45:00.000","2019-03-07T10:45:00.000",,"ldo,economic development,ecd,land development office,permits,permit","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/8fqi-invr.json","official","socrata","Public - Ability to be shared with general public","Daily","Economic and Community Development","opendata@chattanooga.gov","Growing Economy","socrata@chattanooga.gov"
"8g8c-kgip_20190601","Overall CWS Requests On Time","https://chattanooga-internal.data.socrata.com/d/8g8c-kgip","No","8g8c-kgip","2019-06-01T00:00:00.000","6","0","0","0","true","vfem-a47f","chattanooga-internal.data.socrata.com","chart","311 service request for the city of Chattanooga. Data is from 2017 to the present date. For service requests prior to 2017 please see the following dataset. https://data.chattlibrary.org/Government/Service-Requests/e968-fnk9","2019-04-25T14:00:00.000","2019-06-01T00:28:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/8g8c-kgip.json","official",,,"Daily","Mayor's Office","opendata@chattanooga.gov","High Performing Government",
"8gzz-u6eh_20190601","Time to Issue","https://chattanooga-internal.data.socrata.com/d/8gzz-u6eh","No","8gzz-u6eh","2019-06-01T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure","Time to Issue Building and Land Disturbing permits overall.","2019-03-07T10:51:00.000","2019-03-07T10:51:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/8gzz-u6eh.json","official",,,,,,,
"8k2v-wnqr_20190601","Income by Education Level 2011 - 2017","https://chattanooga-internal.data.socrata.com/d/8k2v-wnqr","Yes","8k2v-wnqr","2019-06-01T00:00:00.000","9","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Income categorized by education level from 2011 to 2017. Data from ACS.","2019-05-10T15:50:00.000","2019-05-10T15:52:00.000",,"census,wage data","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/8k2v-wnqr.json","official","Ryan Wedell","Public - Ability to be shared with general public","As Needed","Other","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"8k74-bxpa_20190601","Streets - FYTD Average Days to Complete by Request Type","https://chattanooga-internal.data.socrata.com/d/8k74-bxpa","No","8k74-bxpa","2019-06-01T00:00:00.000","6","0","0","0","true","vfem-a47f","chattanooga-internal.data.socrata.com","chart","311 service request for the city of Chattanooga. Data is from 2017 to the present date. For service requests prior to 2017 please see the following dataset. https://data.chattlibrary.org/Government/Service-Requests/e968-fnk9","2019-05-28T09:00:00.000","2019-06-01T00:28:00.000",,,"David Collins","fsgf-5kvb",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/8k74-bxpa.json","official",,,"Daily","Mayor's Office","opendata@chattanooga.gov","High Performing Government",
"8mvv-jvjs_20190601","Median Income 2011 - 2017","https://chattanooga-internal.data.socrata.com/d/8mvv-jvjs","Yes","8mvv-jvjs","2019-06-01T00:00:00.000","10","0","0","0","true","3nc2-xvnc","chattanooga-internal.data.socrata.com","chart","Median annual income of full time employees by tract categorized by year and sex from 2011 - 2017. Data from ACS.","2019-05-10T12:01:00.000","2019-05-10T11:02:00.000",,,"Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/8mvv-jvjs.json","official",,,"As Needed","Other","opendata@chattanooga.gov","High Performing Government",
