"incident_number","incident_date","shift_color","specific_incident_code_and","generic_incident_code","generic_incident_description","incident_category","streetnumber","streetprefix","streetname","streettype","city","civilian_casualty","firefighter_casualty","property_loss","property_value","responding_unit","responding_unit_in_or_out","responding_unit_district","responding_unit_district_1","turnout_time","travel_time","response_time_minutes","first_arriving","latitude","longitude","location","lastarrivingfirstalarm","onscndate","dispdate","citydst"
"20-013180","2020-10-04T23:58:29.000","Blue","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","2501",,"MARKET","ST","Chattanooga",,,,,"LADDER 5","OUT","201 B","Station 201","1.67","5.67","7.33","N","35.026506114518014","-85.3116869770339","POINT (-85.3116869770339 35.026506114518014)","N","2020-10-05T00:05:49.000","2020-10-04T23:58:29.000","7"
"20-003441","2020-03-06T11:38:07.000","Red","142 Brush  or brush and grass mixture fire","100","Fire","Fire Call","0",,"HAYWOOD","AVE","Chattanooga",,,,,"QUINT 17","OUT","1601","Station 16","1.2",,,"N",,,,"N","1800-01-01T00:00:00.000","2020-03-06T11:38:07.000",
"21-010660","2021-06-27T17:38:49.000","Green","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","1000","N","MOORE","RD","Chattanooga","0","0","0","0","LADDER 13","OUT","1506","Station 15","1.15","3.6","4.75","Y","35.02627904001089","-85.22093206068827","POINT (-85.22093206068827 35.02627904001089)","Y","2021-06-27T17:43:34.000","2021-06-27T17:38:49.000","5"
"20-006027","2020-05-04T13:32:12.000","Blue","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","201",,"BROWNS FERRY","RD","Chattanooga","0","0","0","0","SQUAD 20","OUT","2001","Station 20","0.78","1.97","2.75","Y","35.02628171061923","-85.36461053145622","POINT (-85.36461053145622 35.02628171061923)","Y","2020-05-04T13:34:57.000","2020-05-04T13:32:12.000","1"
"20-002342","2020-02-14T11:18:31.000","Green","736 CO detector activation due to malfunction","700","False Alarm & False Call","Non-Fire Call","279",,"WATER","ST","Chattanooga","0","0","0","0","QUINT 14","IN","1402","Station 14","0.87","2.5","3.37","Y","35.007502134496576","-85.31366121279979","POINT (-85.31366121279979 35.007502134496576)","Y","2020-02-14T11:21:53.000","2020-02-14T11:18:31.000","7"
"20-006258","2020-05-10T18:06:25.000","Red","622  No incident found on arrival at dispatch addr","600","Good Intent Call","Non-Fire Call","0",,"BELVOIR","AVE","Chattanooga",,,,,"ENGINE 5","OUT","1304 A","Station 1304","1.3","5.17","6.47","N",,,,"N","2020-05-10T18:12:53.000","2020-05-10T18:06:25.000",
"21-003056","2021-03-03T08:58:14.000","Red","744 Detector activation  no fire - unintentional","700","False Alarm & False Call","Non-Fire Call","420",,"WORKMAN","RD","Chattanooga",,,,,"SQUAD 1","OUT","1401","Station 14","2.37",,,"N","34.99582613398891","-85.30816845568786","POINT (-85.30816845568786 34.99582613398891)","N","1800-01-01T00:00:00.000","2021-03-03T08:58:14.000","7"
"20-000084","2020-01-02T17:42:23.000","Green","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","4646",,"FALL CREEK","RD","Chattanooga","0","0","0","0","QUINT 6","OUT","603 A","Station 603","0.28","4.17","4.45","Y","35.08843135594301","-85.19365053469708","POINT (-85.19365053469708 35.08843135594301)","Y","2020-01-02T17:46:50.000","2020-01-02T17:42:23.000","3"
"20-002266","2020-02-12T21:19:46.000","Red","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","0",,"ST ELMO","AVE","Chattanooga","0","0","0","0","QUINT 14","IN","1402","Station 14","1.18","5.17","6.35","Y",,,,"Y","2020-02-12T21:26:07.000","2020-02-12T21:19:46.000",
"20-009062","2020-07-12T13:26:30.000","Red","311 Medical assist  assist EMS crew","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","0","E","23RD","ST","Chattanooga","0","0","0","0","ENGINE 5","IN","504","Station 5","0.8","3.03","3.83","Y",,,,"Y","2020-07-12T13:30:20.000","2020-07-12T13:26:30.000",
"20-001914","2020-02-06T07:12:36.000","Blue","444 Power line down","400","Hazardous Condition (no fire)","Non-Fire Call","800",,"DRUID","LN","Chattanooga","0","0","0","0","ENGINE 12","IN","1202 A","Station 1202","1.7","5.45","7.15","Y",,,,"Y","2020-02-06T07:19:45.000","2020-02-06T07:12:36.000",
"20-003802","2020-03-13T08:18:36.000","Blue","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","6001",,"INTERNATIONAL","DR","Chattanooga",,,,,"QUINT 6","OUT","601 A","Station 601","0.65","5.67","6.32","Y","35.061994654471064","-85.19338831575763","POINT (-85.19338831575763 35.061994654471064)","N","2020-03-13T08:24:55.000","2020-03-13T08:18:36.000","6"
"20-001835","2020-02-05T07:58:43.000","Green","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","1315","E","31ST","ST","Chattanooga",,,,,"QUINT 14","OUT","904","Station 9","1.03","5.32","6.35","Y",,,,"N","2020-02-05T08:05:04.000","2020-02-05T07:58:43.000",
"20-003264","2020-03-03T09:22:10.000","Green","311 Medical assist  assist EMS crew","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","2626",,"WALKER","RD","Chattanooga","0","0","0","0","SQUAD 7","OUT","701 B","Station 701","0.85","5.2","6.05","Y","35.05502979258108","-85.13803963978165","POINT (-85.13803963978165 35.05502979258108)","Y","2020-03-03T09:28:13.000","2020-03-03T09:22:10.000","6"
"21-009727","2021-06-14T12:14:07.000","Green","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","5306",,"USHER","DR","Chattanooga","0","0","0","0","QUINT 14","IN","1401","Station 14","1.38","4.9","6.28","Y","34.98758663651949","-85.31693897924325","POINT (-85.31693897924325 34.98758663651949)","Y","2021-06-14T12:20:24.000","2021-06-14T12:14:07.000","7"
"22-012104","2022-07-07T20:05:30.000","Blue","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","4810",,"SYLVIA","CIR","Chattanooga","0","0","0","0","LADDER 7","OUT","602","Station 6","0.63",,,"N","35.078337292870835","-85.18925669256933","POINT (-85.18925669256933 35.078337292870835)","N","1800-01-01T00:00:00.000","2022-07-07T20:18:47.000","5"
"22-001129","2022-01-19T17:22:43.000","Red","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","1617",,"WILCOX","BLVD","Chattanooga",,,,,"QUINT 10","OUT","402","Station 4","1.25","3.33","4.58","N","35.056050288669596","-85.26937811212566","POINT (-85.26937811212566 35.056050288669596)","Y","2022-01-19T17:27:18.000","2022-01-19T17:22:43.000","8"
"22-005010","2022-03-22T12:08:28.000","Green","553 Public service","500","Service Call","Non-Fire Call","1102",,"GROVE","ST","Chattanooga",,,,,"SQUAD 1","OUT","101 A","Station 101","1.5","3.5","5.0","N","35.046131016403436","-85.31651465314667","POINT (-85.31651465314667 35.046131016403436)","N","2022-03-22T12:13:28.000","2022-03-22T12:08:28.000","7"
"20-001124","2020-01-22T19:33:31.000","Green","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","1800",,"BAILEY","AVE","Chattanooga",,,,,"QUINT 1","OUT","501","Station 5","0.6","4.85","5.45","N","35.033884060032705","-85.27735748735269","POINT (-85.27735748735269 35.033884060032705)","N","2020-01-22T19:38:58.000","2020-01-22T19:33:31.000","9"
"20-001474","2020-01-29T15:35:11.000","Green","322 Motor vehicle accident with injuries","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","0",,"BLACKFORD","ST","Chattanooga","0","0","0","0","ENGINE 5","IN","503","Station 5","0.82","3.22","4.03","Y",,,,"Y","2020-01-29T15:39:13.000","2020-01-29T15:35:11.000",
"20-002293","2020-02-13T12:35:53.000","Blue","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","7700",,"EAST BRAINERD","RD","Hamilton County","0","0","0","0","QUINT 21","IN","2101","Station 21","0.1","0.0","0.1","Y",,,,"Y","2020-02-13T12:35:59.000","2020-02-13T12:35:53.000",
"21-002260","2021-02-16T17:49:56.000","Blue","444 Power line down","400","Hazardous Condition (no fire)","Non-Fire Call","1161","E","MAIN","ST","Chattanooga","0","0","0","0","LADDER 1","OUT","202","Station 1","0.8","3.12","3.92","Y","35.0300529406697","-85.2899342629305","POINT (-85.2899342629305 35.0300529406697)","Y","2021-02-16T17:53:51.000","2021-02-16T17:49:56.000","8"
"21-011469","2021-07-09T08:54:00.000","Red","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","7511",,"SHALLOWFORD","RD","Chattanooga","0","0","0","0","QUINT 8","OUT","802 B","Station 802","0.92","5.63","6.55","Y","35.03887094585017","-85.14323295638579","POINT (-85.14323295638579 35.03887094585017)","Y","2021-07-09T09:00:33.000","2021-07-09T08:54:00.000","4"
"21-003694","2021-03-12T18:59:57.000","Red","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","1298",,"PEEPLES","ST","Chattanooga","0","0","0","0","SQUAD 1","OUT","203","Station 1","0.37","3.77","4.13","Y","35.037821942155354","-85.30054288267432","POINT (-85.30054288267432 35.037821942155354)","Y","2021-03-12T19:04:05.000","2021-03-12T18:59:57.000","8"
"21-006068","2021-04-18T20:20:04.000","Blue","622  No incident found on arrival at dispatch addr","600","Good Intent Call","Non-Fire Call","8034",,"EAST BRAINERD","RD","Hamilton County",,,,,"QUINT 6","OUT","2101","Station 21","0.97",,,"N","35.003845445409084","-85.1503648992319","POINT (-85.1503648992319 35.003845445409084)","N","1800-01-01T00:00:00.000","2021-04-18T20:20:04.000","4"
"20-003123","2020-02-29T22:56:11.000","Blue","111 Building fire","100","Fire","Fire Call","901","N","HICKORY","ST","Chattanooga",,,,,"QUINT 14","OUT","401","Station 4","0.77",,,"N","35.04826615457681","-85.27158431971073","POINT (-85.27158431971073 35.04826615457681)","N","1800-01-01T00:00:00.000","2020-02-29T22:58:19.000","8"
"21-002964","2021-03-01T14:23:41.000","Red","311 Medical assist  assist EMS crew","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","0",,"AIRPORT","RD","Chattanooga",,,,,"QUINT 8","OUT","1303","Station 13","1.2","6.02","7.22","Y",,,,"Y","2021-03-01T14:30:54.000","2021-03-01T14:23:41.000",
"21-008074","2021-05-20T18:48:35.000","Green","445 Arcing  shorted electrical equipment","400","Hazardous Condition (no fire)","Non-Fire Call","322",,"TALLEY","RD","Chattanooga",,,,,"SQUAD 13","OUT","1301 A","Station 1301","1.17","4.77","5.93","N","35.02467798032786","-85.23433568329195","POINT (-85.23433568329195 35.02467798032786)","N","2021-05-20T18:54:31.000","2021-05-20T18:48:35.000","5"
"20-006062","2020-05-05T06:36:09.000","Green","322 Motor vehicle accident with injuries","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","4000",,"ROSSVILLE","BLVD","Chattanooga","0","0","0","0","ENGINE 9","IN","902","Station 9","1.08","5.42","6.5","Y",,,,"Y","2020-05-05T06:42:39.000","2020-05-05T06:36:09.000",
"20-004378","2020-03-28T18:01:19.000","Red","551 Assist police or other governmental agency","500","Service Call","Non-Fire Call","0","E","7TH","ST","Chattanooga",,,,,"SQUAD 1","OUT","101 B","Station 101",,"5.2","5.2","Y",,,,"Y","2020-03-28T18:07:58.000","2020-03-28T18:02:46.000",
"20-000321","2020-01-07T08:50:37.000","Red","311 Medical assist  assist EMS crew","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","709",,"WALNUT","ST","Chattanooga","0","0","0","0","QUINT 1","OUT","101 B","Station 101","0.38","3.78","4.17","Y","35.04827147166011","-85.30744500265273","POINT (-85.30744500265273 35.04827147166011)","Y","2020-01-07T08:54:47.000","2020-01-07T08:50:37.000","7"
"20-010622","2020-08-14T00:50:01.000","Green","112 Fires in structures other than in a building","100","Fire","Fire Call","4767",,"HIGHWAY 58",,"Chattanooga",,,,,"SQUAD 7","OUT","603 A","Station 603","1.98",,,"N","35.08919984477168","-85.18903132498703","POINT (-85.18903132498703 35.08919984477168)","N","1800-01-01T00:00:00.000","2020-08-14T00:50:01.000","3"
"21-002975","2021-03-01T18:36:55.000","Red","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","203",,"BARBARA","LN","Chattanooga",,,,,"LADDER 13","IN","1301 A","Station 1301",,,,"N","35.01054304955495","-85.23097162535474","POINT (-85.23097162535474 35.01054304955495)","N","1800-01-01T00:00:00.000","2021-03-01T18:40:11.000","6"
"20-013498","2020-10-10T15:13:50.000","Red","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","3901",,"HIXSON","PIKE","Chattanooga","0","0","0","0","ENGINE 22","OUT","1602 A","Station 1602","1.67",,,"N","35.11451915544273","-85.26335585034056","POINT (-85.26335585034056 35.11451915544273)","N","1800-01-01T00:00:00.000","2020-10-10T15:13:50.000","2"
"20-004086","2020-03-20T05:45:14.000","Blue","322 Motor vehicle accident with injuries","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","0",,"CANYON","DR","Chattanooga","0","0","0","0","SQUAD 7","OUT","601 A","Station 601",,"2.5","2.5","Y",,,,"Y","2020-03-20T05:50:04.000","2020-03-20T05:47:34.000",
"20-010815","2020-08-18T09:41:39.000","Blue","744 Detector activation  no fire - unintentional","700","False Alarm & False Call","Non-Fire Call","818",,"UNIVERSITY","ST","Chattanooga",,,,,"LADDER 5","OUT","102 UTC L","Station 102 UTC","0.9","6.58","7.48","N","35.04369759261656","-85.30113530247553","POINT (-85.30113530247553 35.04369759261656)","Y","2020-08-18T09:49:08.000","2020-08-18T09:41:39.000","8"
"21-017324","2021-09-30T22:20:16.000","Green","730 System malfunction  other","700","False Alarm & False Call","Non-Fire Call","1298",,"PEEPLES","ST","Chattanooga",,,,,"QUINT 1","OUT","203","Station 1","1.8",,,"N","35.037821942155354","-85.30054288267432","POINT (-85.30054288267432 35.037821942155354)","N","1800-01-01T00:00:00.000","2021-09-30T22:20:16.000","8"
"22-002735","2022-02-14T19:35:19.000","Green","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","860",,"CALLAWAY","CT","Chattanooga",,,,,"QUINT 6","OUT","2101","Station 21","0.68",,,"N","34.997520153986315","-85.15731388944076","POINT (-85.15731388944076 34.997520153986315)","N","1800-01-01T00:00:00.000","2022-02-14T19:35:19.000","4"
"20-000602","2020-01-13T10:31:45.000","Green","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","406",,"BROAD","ST","Chattanooga",,,,,"LADDER 1","OUT","101 B","Station 101","0.35","4.47","4.82","Y","35.05213250816162","-85.31062680909872","POINT (-85.31062680909872 35.05213250816162)","N","2020-01-13T10:36:34.000","2020-01-13T10:31:45.000","7"
"21-010097","2021-06-19T04:56:25.000","Red","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","2100",,"MORRIS HILL","RD","Chattanooga","0","0","0","0","QUINT 21","IN","2101","Station 21","2.27","7.12","9.38","Y","35.02122659982448","-85.12369970281856","POINT (-85.12369970281856 35.02122659982448)","Y","2021-06-19T05:05:48.000","2021-06-19T04:56:25.000","4"
"21-020835","2021-11-24T18:30:35.000","Blue","520 Water problem  other","500","Service Call","Non-Fire Call","1700",,"WHITE OAK","RD","Chattanooga",,,,,"SQUAD 1","OUT","1201","Station 12","1.83",,,"N","35.08296354449159","-85.30000149233594","POINT (-85.30000149233594 35.08296354449159)","N","1800-01-01T00:00:00.000","2021-11-24T18:30:35.000","2"
"21-001918","2021-02-09T10:40:32.000","Blue","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","203",,"NICKLIN","DR","Chattanooga","0","0","0","0","LADDER 13","IN","1303","Station 13","1.78","5.77","7.55","Y","35.01412198279774","-85.19643419822854","POINT (-85.19643419822854 35.01412198279774)","Y","2021-02-09T10:48:05.000","2021-02-09T10:40:32.000","6"
"21-000054","2021-01-01T20:30:12.000","Red","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","953",,"BOYNTON","DR","Chattanooga",,,,,"QUINT 1","OUT","101 A","Station 101","1.15","4.25","5.4","N","35.04739462974401","-85.3207191872394","POINT (-85.3207191872394 35.04739462974401)","N","2021-01-01T20:35:36.000","2021-01-01T20:30:12.000","7"
"21-009042","2021-06-04T12:03:58.000","Blue","311 Medical assist  assist EMS crew","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","6933",,"LEE","HWY","Chattanooga","0","0","0","0","LADDER 7","OUT","801 A","Station 801","0.5","4.17","4.67","Y","35.04400049896268","-85.16668288762428","POINT (-85.16668288762428 35.04400049896268)","Y","2021-06-04T12:08:38.000","2021-06-04T12:03:58.000","6"
"21-009880","2021-06-16T13:38:45.000","Green","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","3915",,"VOLUNTEER","DR","Chattanooga",,,,,"LADDER 7","OUT","608","Station 6","1.38","6.17","7.55","Y","35.070462731248995","-85.20140665771872","POINT (-85.20140665771872 35.070462731248995)","N","2021-06-16T13:46:18.000","2021-06-16T13:38:45.000","5"
"21-017283","2021-09-30T12:41:34.000","Green","611 Dispatched & canceled en route","600","Good Intent Call","Non-Fire Call","200",,"INTERSTATE 75 NB",,"Chattanooga",,,,,"SQUAD 13","OUT","EAST RIDGE FD 2T","Station EAST RIDGE FD","1.07",,,"N","35.00733924739404","-85.20269516358995","POINT (-85.20269516358995 35.00733924739404)","N","1800-01-01T00:00:00.000","2021-09-30T12:41:34.000","6"
"21-006872","2021-05-01T20:01:06.000","Blue","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","207",,"SPEARS","AVE","Chattanooga",,,,,"QUINT 10","OUT","1202 A","Station 1202","0.9","7.63","8.53","N","35.065146897236055","-85.31074985176559","POINT (-85.31074985176559 35.065146897236055)","Y","2021-05-01T20:09:38.000","2021-05-01T20:01:06.000","1"
"20-004502","2020-04-02T09:03:56.000","Red","142 Brush  or brush and grass mixture fire","100","Fire","Fire Call","2700",,"MARKET","ST","Chattanooga",,,,,"SQUAD 1","OUT","201 B","Station 201","0.95",,,"N",,,,"N","1800-01-01T00:00:00.000","2020-04-02T09:03:56.000",
"20-007438","2020-06-10T08:59:13.000","Green","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","3822",,"MONTVIEW","DR","Chattanooga","0","0","0","0","ENGINE 15","IN","1506","Station 15","0.92","6.42","7.33","Y","35.02541543981535","-85.2397166437067","POINT (-85.2397166437067 35.02541543981535)","Y","2020-06-10T09:06:33.000","2020-06-10T08:59:13.000","5"
