"bronx_cooperatives_comparable_properties_boro_block_lot","bronx_cooperatives_comparable_properties_address","borough","postcode","latitude","longitude","community_board","community_council","census_tract","bin","bbl","nta","bronx_cooperatives_comparable_properties_neighborhood","bronx_cooperatives_comparable_properties_building_classification","bronx_cooperatives_comparable_properties_total_units","bronx_cooperatives_comparable_properties_year_built","bronx_cooperatives_comparable_properties_gross_sqft","bronx_cooperatives_comparable_properties_est_gross_income","bronx_cooperatives_comparable_properties_gross_income_per_sqft","bronx_cooperatives_comparable_properties_full_market_value","bronx_cooperatives_comparable_properties_market_value_per_sqft","comparable_rental_1_boro_block_lot","comparable_rental_1_address","comparable_rental_1_neighborhood","comparable_rental_1_building_classification","comparable_rental_1_total_units","comparable_rental_1_year_built","comparable_rental_1_gross_sqft","comparable_rental_1_est_gross_income","comparable_rental_1_gross_income_per_sqft","comparable_rental_1_full_market_value","comparable_rental_1_market_value_per_sqft","comparable_rental_1_dist_from_coop_in_miles","comparable_rental_2_boro_block_lot","comparable_rental_2_address","comparable_rental_2_neighborhood","comparable_rental_2_building_classification","comparable_rental_2_total_units","comparable_rental_2_year_built","comparable_rental_2_gross_sqft","comparable_rental_2_est_gross_income","comparable_rental_2_gross_income_per_sqft","comparable_rental_2_full_market_value","comparable_rental_2_market_value_per_sqft","comparable_rental_2_dist_from_coop_in_miles"
"2-02746-0023","950 HOE AVENUE
Bronx, NY 
(40.822108347488, -73.890292621014)","2","10459","40.822091","-73.890318","2","17","119","2006075","2027460023","Hunts Point                                                                ","MORRISANIA/LONGWOOD","C6-WALK-UP","20","1913","17550","166725","9.5","471000","26.8","2-02746-0015","940 HOE AVENUE
Bronx, NY 
(40.821905705118, -73.89027383298)","MORRISANIA/LONGWOOD","C1-WALK-UP","62","1913","49475","489483","9.89","1380000","27.9","0",,,,,,,,,,,,
"2-03260-0005","2860 BAILEY AVENUE
Bronx, NY 
(40.874743714617, -73.904613998992)","2","10463","40.87506","-73.904503","8","14","273","2015884","2032600005","Van Cortlandt Village                                                      ","KINGSBRIDGE/JEROME PARK","D4-ELEVATOR","78","1955","77760","852249","10.96","3000000","38.6","2-05732-0924","2700 HENRY HUDSON PARKWAY
Bronx, NY 
(40.825576999979, -73.918448999722)","RIVERDALE","D1-ELEVATOR","78","1955","108955","1108732","10.18","3750000","34.4","0.75","2-05746-0567","2675 HENRY HUDSON PARKWAY
Bronx, NY 
(40.825576999979, -73.918448999722)","RIVERDALE","D1-ELEVATOR","78","1951","92782","1016704","10.96","3580000","38.6","0.85"
"2-05745-0012","2727 PALISADE AVENUE
Bronx, NY 
(40.882804759569, -73.920291376602)","2","10463","40.883051","-73.920165","8","11","29301","2083473","2057450012","Spuyten Duyvil-Kingsbridge                                                 ","RIVERDALE","D4-ELEVATOR","125","1955","169730","1693575","9.98","5720000","33.7","2-03143-0285","2332 TIEBOUT AVENUE
Bronx, NY 
(40.857436781999, -73.896720003742)","FORDHAM","D1-ELEVATOR","124","1965","110235","1190140","10.8","4020000","36.5","2.25","2-05732-0924","2700 HENRY HUDSON PARKWAY
Bronx, NY 
(40.825576999979, -73.918448999722)","RIVERDALE","D1-ELEVATOR","78","1955","108955","1108732","10.18","3750000","34.4","0.3"
"2-04289-0035","754 BRADY AVENUE
Bronx, NY 
(40.852356385184, -73.865627637506)","2","10462","40.852358","-73.865413","11","13","22404","2090368","2042890035","Pelham Parkway                                                             ","MORRIS PARK/VAN NEST","D4-ELEVATOR","59","1932","75260","653256","8.68","2150000","28.6","2-04284-0001","2039 CRUGER AVENUE
Bronx, NY 
(40.85151387209, -73.866826178161)","MORRIS PARK/VAN NEST","D1-ELEVATOR","73","1935","81456","706898","8.68","2330000","28.6","0.1",,,,,,,,,,,,
"2-04317-0025","2190 BOSTON ROAD
Bronx, NY 
(40.856387421905, -73.869425504607)","2","10462","40.85637","-73.869533","11","13","22401","2049372","2043170025","Pelham Parkway                                                             ","PELHAM PARKWAY SOUTH","D4-ELEVATOR","78","1941","87354","762600","8.73","2510000","28.7","2-04317-0040","2185 BOLTON STREET
Bronx, NY 
(40.856254677536, -73.868683134224)","PELHAM PARKWAY SOUTH","D1-ELEVATOR","67","1935","70704","546205","7.73","1680000","23.76","0","2-04317-0046","2165 BOLTON STREET
Bronx, NY 
(40.855821549924, -73.868695611151)","PELHAM PARKWAY SOUTH","D1-ELEVATOR","67","1935","70230","683418","9.73","2310000","32.9","0"
"2-02720-0041","1025 LEGGETT AVENUE
Bronx, NY 
(40.813635277584, -73.899345475207)","2","10455","40.813725","-73.899443","2","8","85","2005724","2027200041","Longwood                                                                   ","MORRISANIA/LONGWOOD","C6-WALK-UP","57","1924","41010","438807","10.7","1240000","30.2","2-02855-0020","8 169 STREET
Bronx, NY 
(40.837701864035, -73.919343501375)","HIGHBRIDGE/MORRIS HEIGHTS","C7-WALK-UP","54","1928","38288","421877","11.02","1490000","38.9","1.95","2-03305-0001","2851 VALENTINE AVENUE
Bronx, NY 
(40.869587952865, -73.889877976266)","BEDFORD PARK/NORWOOD","C7-WALK-UP","59","1922","53000","549005","10.36","1860000","35.1","3.9"
"2-03379-0001","201 238 STREET
Bronx, NY 
(40.884529944742, -73.8987407006)","2",,,,,,,,,,"WOODLAWN","D4-ELEVATOR","49","1954","47679","483465","10.14","1630000","34.2","2-03168-0052","2615 GRAND
Bronx, NY 
(40.825576999979, -73.918448999722)","FORDHAM","D1-ELEVATOR","49","1938","47776","481312","10.07","1630000","34.1","2.75","2-04426-0005","679 WARING AVENUE
Bronx, NY 
(40.861388476294, -73.868319127862)","BRONXDALE","D1-ELEVATOR","49","1931","47886","469296","9.8","1590000","33.2","2.55"
"2-04291-0014","2105 WALLACE AVENUE
Bronx, NY 
(40.853344856539, -73.864888411996)","2","10462","40.853354","-73.864858","11","13","22404","2048822","2042910014","Pelham Parkway                                                             ","PELHAM PARKWAY SOUTH","D4-ELEVATOR","192","1952","220000","2288000","10.4","7730000","35.1","2-04222-0046","1560 PELHAM PARKWAY
Bronx, NY 
(40.825576999979, -73.918448999722)","PELHAM PARKWAY SOUTH","D1-ELEVATOR","177","1960","184500","1908751","10.35","6450000","35","1.25",,,,,,,,,,,,
"2-05726-0673","2750 JOHNSON AVENUE
Bronx, NY 
(40.879603218091, -73.912411560798)","2","10463","40.879943","-73.912213","8","11","295","2083312","2057260673","Spuyten Duyvil-Kingsbridge                                                 ","RIVERDALE","D4-ELEVATOR","78","1964","93060","1084149","11.65","3820000","41","2-05904-0267","600 239 STREET
Bronx, NY 
(40.889579457198, -73.911174785847)","RIVERDALE","D1-ELEVATOR","90","1956","98681","1187061","12.03","4180000","42.4","0.6","2-05907-0352","3800 INDEPENDENCE AVENUE
Bronx, NY 
(40.889028698943, -73.912978481492)","RIVERDALE","D1-ELEVATOR","72","1970","84925","1009310","11.88","3560000","41.9","0.65"
"2-02810-0026","250 178 STREET
Bronx, NY 
(40.850245148692, -73.903860214205)","2",,,,,,,,,,"MOUNT HOPE/MOUNT EDEN","D4-ELEVATOR","60","1936","70000","674100","9.63","1900000","27.1","2-02804-0052","215 MT HOPE PLACE
Bronx, NY 
(40.848372393423, -73.905774105232)","MOUNT HOPE/MOUNT EDEN","D1-ELEVATOR","73","1937","78000","751140","9.63","2480000","31.8","0.1","2-02807-0070","2015 CRESTON AVENUE
Bronx, NY 
(40.851983051778, -73.905583349029)","MOUNT HOPE/MOUNT EDEN","D1-ELEVATOR","67","1939","68000","436826","6.42","1340000","19.71","0.2"
"2-03299-0014","306 MOSHOLU PARKWAY
Bronx, NY 
(40.87262510974, -73.880651163616)","2",,,,,,,,,,"BEDFORD PARK/NORWOOD","D4-ELEVATOR","60","1939","65070","633131","9.73","2140000","32.9","2-03320-0044","222 BEDFORD PARK
Bronx, NY 
(40.825576999979, -73.918448999722)","BEDFORD PARK/NORWOOD","D1-ELEVATOR","63","1939","71250","651937","9.15","2150000","30.2","0.25","2-03297-0001","2929 BAINBRIDGE AVENUE
Bronx, NY 
(40.870190987252, -73.885584709637)","BEDFORD PARK/NORWOOD","D1-ELEVATOR","55","1955","59085","639948","10.83","2260000","38.2","0.2"
"2-03282-0007","2640 MARION AVENUE
Bronx, NY 
(40.864340667581, -73.891034284093)","2","10458","40.864448","-73.890957","7","15","40502","2016467","2032820007","Bedford Park-Fordham North                                                 ","BEDFORD PARK/NORWOOD","D4-ELEVATOR","72","1961","91075","910750","10","3080000","33.8","2-03308-0051","253 202 STREET
Bronx, NY 
(40.872917301805, -73.88514514725)","BEDFORD PARK/NORWOOD","D1-ELEVATOR","101","1965","94600","1043895","11.03","3680000","38.9","0.65","2-03320-0044","222 BEDFORD PARK
Bronx, NY 
(40.825576999979, -73.918448999722)","BEDFORD PARK/NORWOOD","D1-ELEVATOR","63","1939","71250","651937","9.15","2150000","30.2","0.5"
"2-03253-0221","3065 SEDGWICK AVENUE
Bronx, NY 
(40.876445887368, -73.899824192972)","2","10468","40.87645","-73.899767","8","14","273","2015566","2032530221","Van Cortlandt Village                                                      ","KINGSBRIDGE/JEROME PARK","D4-ELEVATOR","73","1960","75390","763700","10.13","2580000","34.2","2-03343-0126","3320 RESERVOIR OVAL
Bronx, NY 
(40.877000183457, -73.876047771332)","BEDFORD PARK/NORWOOD","D1-ELEVATOR","73","1959","75821","767814","10.13","2590000","34.2","1.35","2-04319-0045","2157 HOLLAND AVENUE
Bronx, NY 
(40.85510987047, -73.865776406203)","PELHAM PARKWAY SOUTH","D1-ELEVATOR","73","1930","73842","722189","9.78","2440000","33","2.3"
"2-02794-0062","221 173 STREET
Bronx, NY 
(40.843769504069, -73.908825952402)","2",,,,,,,,,,"MOUNT HOPE/MOUNT EDEN","D4-ELEVATOR","26","1939","32150","356865","11.1","1010000","31.4","2-02791-0005","1654 MONROE AVENUE
Bronx, NY 
(40.84332106455, -73.906772247939)","MOUNT HOPE/MOUNT EDEN","D1-ELEVATOR","50","1940","44000","320963","7.29","985000","22.39","0.15","2-02794-0054","1691 EASTBURN AVENUE
Bronx, NY 
(40.844036234795, -73.908577878217)","MOUNT HOPE/MOUNT EDEN","D1-ELEVATOR","36","1937","26000","288600","11.1","1020000","39.2","0"
"2-04319-0030","2199 HOLLAND AVENUE
Bronx, NY 
(40.856621903709, -73.865733555059)","2","10462","40.856338","-73.865705","11","13","22403","2049407","2043190030","Pelham Parkway                                                             ","PELHAM PARKWAY SOUTH","D4-ELEVATOR","93","1930","88386","998761","11.3","3520000","39.8","2-04319-0025","2198 CRUGER AVENUE
Bronx, NY 
(40.856594818695, -73.86660537781)","PELHAM PARKWAY SOUTH","D1-ELEVATOR","88","1930","88386","996481","11.27","3510000","39.7","0","2-04319-0045","2157 HOLLAND AVENUE
Bronx, NY 
(40.85510987047, -73.865776406203)","PELHAM PARKWAY SOUTH","D1-ELEVATOR","73","1930","73842","722189","9.78","2440000","33","0"
"2-05920-0500","3901 INDEPENDENCE AVENUE
Bronx, NY 
(40.889764599831, -73.912943607575)","2","10463","40.889874","-73.912883","8","11","309","2085872","2059200500","North Riverdale-Fieldston-Riverdale                                        ","RIVERDALE","D4-ELEVATOR","106","1963","109152","1418976","13","5330000","48.8","2-05792-0430","530 236 STREET
Bronx, NY 
(40.886395819768, -73.908274631718)","RIVERDALE","D7-ELEVATOR","86","1954","103392","1327517","12.84","4990000","48.3","0.45","2-05903-0283","3611 HENRY HUDSON PARKWAY
Bronx, NY 
(40.825576999979, -73.918448999722)","RIVERDALE","D3-ELEVATOR","123","1951","134000","1745168","13.02","6560000","49","0.25"
"2-05856-0378","6485 BROADWAY
Bronx, NY 
(40.825576999979, -73.918448999722)","2","10471","40.905352","-73.896457","8","11","345","2091886","2058560378","North Riverdale-Fieldston-Riverdale                                        ","RIVERDALE","D4-ELEVATOR","129","1961","127000","1397000","11","4920000","38.7","2-05746-0567","2675 HENRY HUDSON PARKWAY
Bronx, NY 
(40.825576999979, -73.918448999722)","RIVERDALE","D1-ELEVATOR","78","1951","92782","1016704","10.96","3580000","38.6","2","2-05787-0137","3220 NETHERLAND AVENUE
Bronx, NY 
(40.883961568175, -73.911511205264)","RIVERDALE","D1-ELEVATOR","85","1954","100498","1155727","11.5","4070000","40.5","1.6"
"2-03263-0067","3915 ORLOFF AVENUE
Bronx, NY 
(40.883969053695, -73.894470813664)","2","10463","40.883914","-73.894426","8","11","279","2016020","2032630067","Van Cortlandt Village                                                      ","KINGSBRIDGE/JEROME PARK","D4-ELEVATOR","104","1957","115000","1155750","10.05","3260000","28.3","2-02840-0038","15 CLARKE PLACE
Bronx, NY 
(40.838274328954, -73.91867453316)","MELROSE/CONCOURSE","D1-ELEVATOR","102","2005","115000","1230500","10.7","3470000","30.2","3.4","2-04286-0004","2070 BRONX PARK
Bronx, NY 
(40.840428613926, -73.878408419305)","PELHAM PARKWAY SOUTH","D1-ELEVATOR","104","1928","129000","1296014","10.05","4380000","34","2.55"
"2-03016-0005","1898 LONGFELLOW AVENUE
Bronx, NY 
(40.839101161617, -73.882087398869)","2","10460","40.838936","-73.882325","6","17","359","2010964","2030160005","East Tremont                                                               ","EAST TREMONT","C6-WALK-UP","17","1914","19250","176908","9.19","500000","26","2-03055-0014","540 187 STREET
Bronx, NY 
(40.856573766863, -73.889546534311)","BELMONT","C1-WALK-UP","17","1910","13600","127783","9.4","421000","31","1.25","2-03282-0042","2679 DECATUR AVENUE
Bronx, NY 
(40.864442941075, -73.889308204821)","BEDFORD PARK/NORWOOD","C1-WALK-UP","17","1912","18839","145403","7.72","446000","23.67","1.85"
"2-03717-0018","1036 MANOR AVENUE
Bronx, NY 
(40.825030567421, -73.875451300438)","2","10472","40.825103","-73.875484","9","18","48","2023554","2037170018","Soundview-Bruckner                                                         ","SOUNDVIEW","C6-WALK-UP","44","1928","35700","332010","9.3","938000","26.3","2-03152-0090","2425 VALENTINE AVENUE
Bronx, NY 
(40.860071423502, -73.896856488462)","FORDHAM","C1-WALK-UP","51","1911","42075","423911","10.08","1430000","34","2.7","2-03208-0028","69 182 STREET
Bronx, NY 
(40.856918639847, -73.903243030097)","KINGSBRIDGE HTS/UNIV HTS","C1-WALK-UP","21","1928","23400","165600","7.08","508000","21.71","2.8"
"2-03252-0052","3975 SEDGWICK AVENUE
Bronx, NY 
(40.8827465541, -73.889400427016)","2","10463","40.882649","-73.889491","8","11","281","2095200","2032520052","Van Cortlandt Village                                                      ","KINGSBRIDGE/JEROME PARK","D4-ELEVATOR","316","1968","393920","3663456","9.3","10300000","26.1","2-02944-0001","1803 CROTONA PARK
Bronx, NY 
(40.842386268028, -73.893991003208)","CROTONA PARK","D3-ELEVATOR","281","1962","286346","2946500","10.29","9960000","34.8","2.8","2-04347-0007","2324 BOSTON ROAD
Bronx, NY 
(40.8599324848, -73.867191510629)","PELHAM PARKWAY NORTH","D1-ELEVATOR","322","1963","337570","2648744","7.85","8130000","24.08","1.95"
"2-02638-0001","872 TRINITY AVENUE
Bronx, NY 
(40.821755548015, -73.906401029473)","2","10456","40.821842","-73.906389","3","16","133","2091950","2026380001","Morrisania-Melrose                                                         ","MORRISANIA/LONGWOOD","D4-ELEVATOR","320","1960","292000","3737600","12.8","10600000","36.3","2-02487-0010","1065 GERARD AVENUE
Bronx, NY 
(40.83204594071, -73.922318802188)","MELROSE/CONCOURSE","D1-ELEVATOR","126","1999","96774","1031000","10.65","3480000","36","1.2","2-02373-0006","1240 WASHINGTON AVENUE
Bronx, NY 
(40.825576999979, -73.918448999722)","MORRISANIA/LONGWOOD","D1-ELEVATOR","14","2003","15492","425410","27.5","2060000","133","0.7"
"2-05908-0210","3935 BLACKSTONE AVENUE
Bronx, NY 
(40.89007411865, -73.911456723422)","2","10471","40.890109","-73.911425","8","11","30701","2085798","2059080210","North Riverdale-Fieldston-Riverdale                                        ","RIVERDALE","D4-ELEVATOR","123","1960","180000","1845000","10.25","6230000","34.6","2-05787-0137","3220 NETHERLAND AVENUE
Bronx, NY 
(40.883961568175, -73.911511205264)","RIVERDALE","D1-ELEVATOR","85","1954","100498","1155727","11.5","4070000","40.5","0.4","2-05798-0086","3640 JOHNSON AVENUE
Bronx, NY 
(40.887904997599, -73.909348380681)","RIVERDALE","D1-ELEVATOR","84","1954","120650","1097204","9.09","3620000","30","0.25"
"2-03258-0013","3311 GILES PLACE
Bronx, NY 
(40.878717052318, -73.898605510419)","2","10463","40.878823","-73.898542","8","11","279","2015803","2032580013","Van Cortlandt Village                                                      ","KINGSBRIDGE/JEROME PARK","D4-ELEVATOR","100","1962","98000","824180","8.41","2720000","27.8","2-02483-0059","831 GERARD AVENUE
Bronx, NY 
(40.826378581411, -73.925646128036)","MELROSE/CONCOURSE","D3-ELEVATOR","100","1938","107250","901517","8.41","2970000","27.7","3.95","2-03249-0010","2780 UNIVERSITY AVENUE
Bronx, NY 
(40.825576999979, -73.918448999722)","KINGSBRIDGE/JEROME PARK","D1-ELEVATOR","100","1949","98312","1209766","12.31","4550000","46.3","0.7"
"2-03237-0145","2545 SEDGWICK AVENUE
Bronx, NY 
(40.867254818075, -73.907569907509)","2","10468","40.867674","-73.907301","7","14","269","2015160","2032370145","Kingsbridge Heights                                                        ","KINGSBRIDGE HTS/UNIV HTS","D4-ELEVATOR","62","1964","71640","637596","8.9","2100000","29.3","2-03098-0001","2130 CROTONA AVENUE
Bronx, NY 
(40.849115596343, -73.887920661239)","EAST TREMONT","D3-ELEVATOR","86","1998","60200","602342","10.01","1700000","28.2","1.7","2-03215-0014","2620 UNIVERSITY AVENUE
Bronx, NY 
(40.825576999979, -73.918448999722)","KINGSBRIDGE HTS/UNIV HTS","D1-ELEVATOR","50","2004","46586","412345","8.85","1160000","24.9","0.35"
"2-03237-0067","2630 KINGSBRIDGE TERRACE
Bronx, NY 
(40.870113985558, -73.905599851942)","2","10463","40.869871","-73.905985","7","14","269","2015134","2032370067","Kingsbridge Heights                                                        ","KINGSBRIDGE HTS/UNIV HTS","D4-ELEVATOR","185","1955","200000","1970000","9.85","6660000","33.3","2-03230-0016","1981 SEDGWICK AVENUE
Bronx, NY 
(40.857257370768, -73.916078888922)","KINGSBRIDGE HTS/UNIV HTS","D1-ELEVATOR","225","1952","185000","2585002","13.97","10200000","55","0.9","2-03233-0070","2175 CEDAR AVENUE
Bronx, NY 
(40.860366277813, -73.913693410346)","KINGSBRIDGE HTS/UNIV HTS","D1-ELEVATOR","86","1940","90650","878000","9.69","2970000","32.8","0.6"
"2-03130-0100","1010 178 STREET
Bronx, NY 
(40.841457107807, -73.880565351805)","2",,,,,,,,,,"EAST TREMONT","D4-ELEVATOR","225","1972","214344","2679300","12.5","10100000","47.1","2-03124-0001","883 180 STREET
Bronx, NY 
(40.845219086535, -73.882815979207)","EAST TREMONT","D1-ELEVATOR","196","1979","181093","2602478","14.37","10300000","57","0.3","2-03136-0001","2008 BRYANT AVENUE
Bronx, NY 
(40.840123918002, -73.882055711337)","EAST TREMONT","D3-ELEVATOR","204","1973","222060","2344833","10.56","6620000","29.8","0.05"
"2-02763-0227","750 FAILE STREET
Bronx, NY 
(40.81564596217, -73.88689759368)","2",,,,,,,,,,"HUNTS POINT","D4-ELEVATOR","111","1965","108306","1424223","13.15","4020000","37.1","2-02398-0027","395 151 STREET
Bronx, NY 
(40.817593209003, -73.917326772025)","MELROSE/CONCOURSE","D7-ELEVATOR","39","1931","36360","399132","10.98","1350000","37.1","1.65","2-02456-0163","1188 GRAND
Bronx, NY 
(40.825576999979, -73.918448999722)","MELROSE/CONCOURSE","D7-ELEVATOR","107","1938","117080","966350","8.25","3190000","27.2","2.05"
"2-03716-0001","1569 BRUCKNER BOULEVARD
Bronx, NY 
(40.825576999979, -73.918448999722)","2","10472","40.824151","-73.875786","9","18","5001","2023511","2037160001","Soundview-Bruckner                                                         ","SOUNDVIEW","D4-ELEVATOR","104","1962","124778","1239045","9.93","3500000","28","2-03115-0005","2405 SOUTHERN BOULEVARD
Bronx, NY 
(40.853581449523, -73.881650324937)","BELMONT","D1-ELEVATOR","142","1970","125075","1138887","9.11","3750000","30","2.1","2-03650-0001","950 EVERGREEN AVENUE
Bronx, NY 
(40.822360690355, -73.879594415772)","SOUNDVIEW","D3-ELEVATOR","213","1964","174671","1650531","9.45","4660000","26.7","0.25"
"2-03149-0061","2025 VALENTINE AVENUE
Bronx, NY 
(40.849455668917, -73.9009170266)","2","10457","40.851293","-73.900391","5","15","381","2013522","2031490061","Mount Hope                                                                 ","FORDHAM","D4-ELEVATOR","36","1940","37350","354825","9.5","1000000","26.8","2-03146-0023","2340 VALENTINE AVENUE
Bronx, NY 
(40.857919525087, -73.897691638469)","FORDHAM","D1-ELEVATOR","49","1927","38500","435567","11.31","1540000","40","0.45","2-03225-0106","2326 LORING PLACE
Bronx, NY 
(40.861489315879, -73.908522883957)","KINGSBRIDGE HTS/UNIV HTS","D1-ELEVATOR","42","1928","39780","374054","9.4","1230000","30.9","0.8"
"2-02799-0022","1776 TOPPING AVENUE
Bronx, NY 
(40.846179276639, -73.905603932025)","2","10457","40.846019","-73.905636","5","15","22901","2007497","2027990022","Mount Hope                                                                 ","MOUNT HOPE/MOUNT EDEN","D4-ELEVATOR","25","1931","21080","236096","11.2","832000","39.5","2-02810-0050","219 ECHO PLACE
Bronx, NY 
(40.849817154069, -73.904938715567)","MOUNT HOPE/MOUNT EDEN","D1-ELEVATOR","31","1939","21600","241272","11.17","851000","39.4","0.3","2-02877-0458","1759 MONTGOMERY AVENUE
Bronx, NY 
(40.850763453977, -73.918129803818)","HIGHBRIDGE/MORRIS HEIGHTS","D9-ELEVATOR","21","1921","21250","246075","11.58","695000","32.7","0.8"
"2-04289-0015","762 BRADY AVENUE
Bronx, NY 
(40.852347163045, -73.865311010733)","2","10462","40.851946","-73.864897","11","13","22404","2048800","2042890015","Pelham Parkway                                                             ","MORRIS PARK/VAN NEST","D4-ELEVATOR","55","1932","54184","590605","10.9","2080000","38.4","2-04287-0050","2105 CRUGER AVENUE
Bronx, NY 
(40.853479070615, -73.866760546644)","PELHAM PARKWAY SOUTH","D1-ELEVATOR","49","1939","46212","538104","11.64","1900000","41.1","0.15","2-04287-0055","2095 CRUGER AVENUE
Bronx, NY 
(40.853158654271, -73.866768643077)","PELHAM PARKWAY SOUTH","D1-ELEVATOR","42","1939","53400","499570","9.36","1650000","30.9","0.15"
