"appeal_type","appeal_subtype","agency","status","date_filed","date_closed","exam_no","title","expiration","extension","acronym"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-11-17T00:00:00.000","2017-04-27T00:00:00.000","6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2016-10-17T00:00:00.000","2017-01-17T00:00:00.000",,,,,"DCAS"
"Section 50","Eligibility","Department of Citywide Administrative Services - DCAS","Closed","2016-11-17T00:00:00.000","2017-06-07T00:00:00.000","5524","Associate Project Manager (Promotion)",,,"DCAS"
"Section 50","Eligibility","Department of Citywide Administrative Services - DCAS","Closed","2016-11-17T00:00:00.000","2017-03-03T00:00:00.000","5708","Promotion to Maintenance Supervisor (Surface)",,,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-11-16T00:00:00.000","2017-03-16T00:00:00.000","6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2016-11-16T00:00:00.000","2017-03-29T00:00:00.000","3317","Police Officer","2019-12-16T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-11-16T00:00:00.000","2017-06-19T00:00:00.000","5010","Administrative Manager","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Character","Department of Correction - DOC","Closed","2016-11-16T00:00:00.000","2017-02-21T00:00:00.000","6308","Correction Officer","2020-03-02T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-11-16T00:00:00.000","2017-04-27T00:00:00.000","6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-11-16T00:00:00.000","2017-09-06T00:00:00.000","5011","Administrative Staff Analyst","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Psych","Fire Department - FDNY","Closed","2016-11-16T00:00:00.000","2017-03-03T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Psych","Police Department - NYPD","Closed","2016-11-15T00:00:00.000","2017-03-22T00:00:00.000","4533","Police Officer","2018-10-15T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-11-14T00:00:00.000","2017-04-17T00:00:00.000","3315","Police Officer","2019-12-10T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-11-14T00:00:00.000","2017-08-15T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-11-14T00:00:00.000","2017-01-24T00:00:00.000","5030","Exterminator","2020-06-15T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-11-14T00:00:00.000","2017-07-05T00:00:00.000","6017","Management Auditor","2021-02-25T00:00:00.000",,"DCAS"
"Waiting for DQ",,"Department of Correction - DOC","Closed","2016-11-14T00:00:00.000","2017-01-17T00:00:00.000",,,,,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-11-14T00:00:00.000","2017-04-24T00:00:00.000","6048","Civil Engineering Intern",,,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-11-14T00:00:00.000","2017-05-03T00:00:00.000","6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-11-14T00:00:00.000","2017-07-20T00:00:00.000","5011","Administrative Staff Analyst","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Psych","Department of Correction - DOC","Closed","2016-11-14T00:00:00.000","2017-09-07T00:00:00.000","2315","Correction Officer","2018-11-13T00:00:00.000",,"DOC"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2016-11-14T00:00:00.000","2017-01-17T00:00:00.000",,,,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2016-11-14T00:00:00.000","2017-03-29T00:00:00.000","4321","School Safety Agent (SSA)","2020-04-27T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-11-14T00:00:00.000","2017-04-24T00:00:00.000","5010","Administrative Manager","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-11-10T00:00:00.000","2017-06-06T00:00:00.000","6021","Fire Protection Inspector","2020-10-26T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-11-10T00:00:00.000","2017-03-29T00:00:00.000","3314","Police Officer","2019-12-09T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-11-10T00:00:00.000","2017-03-10T00:00:00.000","2302","Police Officer","2018-04-30T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-11-10T00:00:00.000","2017-08-17T00:00:00.000","6014","Auto Mechanic (Diesel)",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-11-10T00:00:00.000","2017-08-17T00:00:00.000","6012","Auto Mechanic",,,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-11-10T00:00:00.000","2017-02-07T00:00:00.000","6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 50","Character","Police Department - NYPD","Closed","2016-11-09T00:00:00.000","2017-03-29T00:00:00.000","3316","Police Officer","2019-12-14T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-11-09T00:00:00.000","2017-06-23T00:00:00.000","3313","Police Officer","2019-10-24T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-11-09T00:00:00.000","2017-09-25T00:00:00.000","3309","Police Officer","2019-06-23T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-11-09T00:00:00.000","2017-09-25T00:00:00.000","3309","Police Officer","2019-06-23T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-11-09T00:00:00.000","2017-04-27T00:00:00.000","4300","Police Officer","2019-01-22T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-11-09T00:00:00.000","2017-04-10T00:00:00.000","3318","Police Officer","2019-11-09T00:00:00.000",,"NYPD"
"Section 50","Psych","Fire Department - FDNY","Closed","2016-11-09T00:00:00.000","2017-03-23T00:00:00.000","2000","Fire Fighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Psych","Police Department - NYPD","Closed","2016-11-09T00:00:00.000","2017-03-16T00:00:00.000","2050","Police Officer","2018-12-17T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-11-09T00:00:00.000","2017-04-10T00:00:00.000","3310","Police Officer","2019-06-25T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-11-09T00:00:00.000","2017-06-14T00:00:00.000","6012","Auto Mechanic",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-11-09T00:00:00.000","2017-05-15T00:00:00.000","5044","Research Assistant","2021-02-01T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-11-09T00:00:00.000","2017-07-05T00:00:00.000","5010","Administrative Manager","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-11-09T00:00:00.000","2017-08-22T00:00:00.000","6018","Radio Repair Mechanic","2020-11-02T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-11-09T00:00:00.000","2017-06-01T00:00:00.000","5010","Administrative Manager","2020-09-28T00:00:00.000",,"DCAS"
"Section 76","Termination","Administration for Children's Services - ACS","Closed","2016-11-09T00:00:00.000","2017-03-31T00:00:00.000",,,,,"ACS"
"Section 50","Character","Police Department - NYPD","Closed","2016-11-08T00:00:00.000","2017-03-10T00:00:00.000","4300","Police Officer","2019-12-22T00:00:00.000",,"NYPD"
