"dfta_id","provider_name","sponsor_name","site_type","address1","address2","city","postcode","from_date","to_date","comminuty_board","council_district","sunday","monday","tuesday","wednesday","thursday","friday","saturday","contract_amt","expense_amt","full_time","part_time","personnel_amt","fiscal_year_amount","months_in_hhs","total_fy20_budget","total_fy20_personnel_budget","total_fy20_reimbursement","average_daily_participant","actual_ytd_meals","kosher_budget","nonkosher_budget","total_meals_budget","total_meals_cost","in_house_meal_prep","meal_prep1","prep_for_others","prep_for_others1","expenditures_for_information_and_assistance_education_and_recreation_health_promotion","comb_cost_per_person","ultilization","borough","latitude","longitude","census_tract","bin","bbl","nta"
"23B01","CCNS GLENWOOD NEIGHBORHOOD SENIOR CENTER","CATHOLIC CHARITIES NEIGHBORHOOD SERVICES, INC.","NEIGHBORHOOD SENIOR CENTERS","5701 AVENUE H",,"BROOKLYN","11234","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","318","45","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","551401.71","588771.00","9","0","238666.35","321651.00","7","551401.71","238666.35","284289.67","83","33747","0.00","200249.56","200249.56","5.93","Meal Prep on-site","Meal Prep on-site","No","No","120701.30","1454.23","100%+","BROOKLYN","40.633288","-73.921555","94402","3331006","3079780001","Flatlands"
"23C01","CCNS THE BAY NEIGHBORHOOD SENIOR CENTER","CATHOLIC CHARITIES NEIGHBORHOOD SERVICES, INC.","NEIGHBORHOOD SENIOR CENTERS","3643 NOSTRAND AVENUE",,"BROOKLYN","11229","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","315","46","00:00 AM - 00:00PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","00:00 AM - 00:00PM","731528.57","330522.74","11","0","427690.59","426725.00","7","731528.57","427690.59","588771.00","78","29749","0.00","284214.90","284214.90","9.55","Meal Prep on-site","Meal Prep on-site","No","No","189807.26","2433.43","100%+","BROOKLYN","40.594966","-73.940825","572","3344554","3074051001","Sheepshead Bay-Gerritsen Beach-Manhattan Beach"
"23F01","TOMPKINS PARK NEIGHBORHOOD SENIOR CENTER","WAYSIDE OUT-REACH DEVELOPMENT, INC.","NEIGHBORHOOD SENIOR CENTERS","550 GREENE AVENUE",,"BROOKLYN","11216","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","308","36","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","708824.57","86500.78","9","0","362745.77","478930.00","7","708824.57","362745.77","623227.23","59","43749","0.00","264200.09","264200.09","6.04","Meal Prep on-site","Meal Prep on-site","No","No","226220.30","3834.24","100%+","BROOKLYN","40.688666","-73.948775","251","3050417","3017980040","Bedford"
"23F02","ARMSTRONG SOCIAL CLUB","WAYSIDE OUT-REACH DEVELOPMENT, INC.","NEIGHBORHOOD SENIOR CENTERS","360 NOSTRAND AVENUE","1M","BROOKLYN","11216","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","308","36","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","112198.29","517893.87","2","0","75403.51","478930.00","7","112198.29","75403.51","86500.78","9","0","0.00","0.00","0.00","0.00","Not Applicable","Not Applicable","No","No","27111.04","3012.34","100%+","BROOKLYN","40.687303","-73.950965","243","3350437","3018020051","Bedford"
"23G01","ALBANY NEIGHBORHOOD SENIOR CENTER","FORT GREENE COUNCIL, INC.","NEIGHBORHOOD SENIOR CENTERS","196 ALBANY AVENUE",,"BROOKLYN","11213","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","308","36","00:00 AM - 00:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","00:00 AM - 00:00PM","678013.71","465381.07","10","0","420205.73","395508.00","7","678013.71","420205.73","517893.87","77","51930","0.00","321669.05","321669.05","6.19","Catered","Catered","No","No","216749.28","2814.93","100%+","BROOKLYN","40.67388","-73.938974","343","3031082","3012300044","Crown Heights North"
"23H01","HAZEL BROOKS NEIGHBORHOOD SENIOR CENTER","FORT GREENE COUNCIL, INC.","NEIGHBORHOOD SENIOR CENTERS","951 OCEAN AVENUE",,"BROOKLYN","11226","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","314","40","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","621003.43","597316.06","7","0","320767.58","362252.00","7","621003.43","320767.58","465381.07","47","27499","0.00","365460.14","365460.14","13.29","Both","Both","No","No","124328.92","2645.30","100%+","BROOKLYN","40.639074","-73.958913","51601","3120252","3052060001","Flatbush"
"23K01","CCNS PETE MCGUINNESS NEIGHBORHOOD SR CTR","CATHOLIC CHARITIES NEIGHBORHOOD SERVICES, INC.","NEIGHBORHOOD SENIOR CENTERS","715 LEONARD STREET",,"BROOKLYN","11222","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","301","33","00:00 AM - 00:00PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","00:00 AM - 00:00PM","684582.86","385708.49","11","0","369199.32","399340.00","7","684582.86","369199.32","597316.06","76","30000","0.00","297939.42","297939.42","9.93","Catered","Catered","No","No","206663.75","2719.26","100%+","BROOKLYN","40.729007","-73.95276","575","3333076","3025740053","Greenpoint"
"23L01","CCNS ST CHARLES NEIGHBORHOOD SENIOR CENT","CATHOLIC CHARITIES NEIGHBORHOOD SERVICES, INC.","NEIGHBORHOOD SENIOR CENTERS","55 PIERREPORT STREET",,"BROOKLYN","11201","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","302","33","00:00 AM - 00:00PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","00:00 AM - 00:00PM","547872.00","699837.99","8","0","303333.02","319592.00","7","547872.00","303333.02","385708.49","81","24998","0.00","207605.01","207605.01","8.30","Catered","Catered","No","No","184934.09","2283.14","100%+","BROOKLYN",,,,,,
"23R01","REMSEN NEIGHBORHOOD SENIOR CENTER","FORT GREENE COUNCIL, INC.","NEIGHBORHOOD SENIOR CENTERS","3304 CLARENDON ROAD",,"BROOKLYN","11203","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","309","41","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","837041.14","410685.77","12","0","490748.45","488274.00","7","837041.14","490748.45","699837.99","62","38500","0.00","430385.03","430385.03","11.18","Catered","Catered","No","No","102032.37","1645.68","100%+","BROOKLYN","40.643428","-73.945697","830","3111409","3049500001","East Flatbush-Farragut"
"23Y01","TERESA MOORE NEIGHBORHOOD SENIOR CENTER","FORT GREENE COUNCIL, INC.","NEIGHBORHOOD SENIOR CENTERS","2702 LINDEN BOULEVARD",,"BROOKLYN","11208","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","305","37","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 07:00PM","00:00 AM - 00:00PM","469258.29","573780.62","9","0","345443.06","378734.00","7","469258.29","345443.06","410685.77","27","24499","0.00","250176.64","250176.64","10.21","Meal Prep on-site","Meal Prep on-site","No","No","173345.89","6420.22","100%+","BROOKLYN","40.669208","-73.864514","1214","3326995","3044880001","East New York"
"24A01","ROUNDTABLE NEIGHBORHOOD SENIOR CENTER","RISEBORO COMMUNITY PARTNERSHIP INC.","NEIGHBORHOOD SENIOR CENTERS","1175 GATES AVENUE",,"BROOKLYN","11221","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","304","37","00:00 AM - 00:00PM","09:00 AM - 07:00PM","09:00 AM - 07:00PM","09:00 AM - 07:00PM","09:00 AM - 07:00PM","09:00 AM - 07:00PM","00:00 AM - 00:00PM","701823.43","250165.39","19","4","530500.95","978390.00","7","701823.43","530500.95","573780.62",,"28862","0.00","338752.17","338752.17","11.74","Meal Prep on-site","Meal Prep on-site","Yes","Yes","157627.31",,"100%+","BROOKLYN","40.691707","-73.919907","399","3076253","3033310025","Bushwick South"
"24A02","SARATOGA SQUARE SENIOR CENTER","RISEBORO COMMUNITY PARTNERSHIP INC.","NEIGHBORHOOD SENIOR CENTERS","930 HALSEY STREET",,"BROOKLYN","11233","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","308","41","00:00 AM - 00:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","00:00 AM - 00:00PM","286800.00","194780.67","13","3","195323.23","978390.00","7","286800.00","195323.23","250165.39","29","15000","0.00","128365.62","128365.62","8.56","Catered","Catered","No","No","129013.01","4448.72","100%+","BROOKLYN","40.685579","-73.916976","373","3339097","3014950013","Ocean Hill"
"24A03","BREVOORT SOCIAL CLUB","RISEBORO COMMUNITY PARTNERSHIP INC.","NEIGHBORHOOD SENIOR CENTERS","280 RALPH AVENUE",,"BROOKLYN","11233","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","308","41","00:00 AM - 00:00PM","09:00 AM - 07:00PM","09:00 AM - 07:00PM","09:00 AM - 07:00PM","09:00 AM - 07:00PM","09:00 AM - 07:00PM","00:00 AM - 00:00PM","213111.43","205766.25","11","3","153404.45","978390.00","7","213111.43","153404.45","194780.67","24","7531","0.00","119203.71","119203.71","15.83","Catered","Catered","No","No","69037.34","2876.56","100%+","BROOKLYN","40.679794","-73.922153","381","3325173","3016880001","Crown Heights North"
"24A04","STUYVESSANT GARDENS SOCIAL CLUB","RISEBORO COMMUNITY PARTNERSHIP INC.","NEIGHBORHOOD SENIOR CENTERS","150 MALCOLM X BOULEVARD",,"BROOKLYN","11221","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","304","37","00:00 AM - 00:00PM","09:00 AM - 07:00PM","09:00 AM - 07:00PM","09:00 AM - 07:00PM","09:00 AM - 07:00PM","09:00 AM - 07:00PM","00:00 AM - 00:00PM","239196.00","135381.53","11","3","167868.14","978390.00","7","239196.00","167868.14","205766.25","31","7531","0.00","99810.38","99810.38","13.25","Meal Prep on-site","Meal Prep on-site","No","No","104790.41","3380.34","100%+","BROOKLYN","40.688335","-73.930144","293","3044658","3016360024","Stuyvesant Heights"
"24A05","PALMETTO GARDENS SOCIAL CLUB","RISEBORO COMMUNITY PARTNERSHIP INC.","NEIGHBORHOOD SENIOR CENTERS","85 PALMETTO STREET",,"BROOKLYN","11221","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","304","37","00:00 AM - 00:00PM","09:00 AM - 07:00PM","09:00 AM - 07:00PM","09:00 AM - 07:00PM","09:00 AM - 07:00PM","09:00 AM - 07:00PM","00:00 AM - 00:00PM","236309.14","803293.25","11","4","178140.12","978390.00","7","236309.14","178140.12","135381.53","23","5021","0.00","113643.26","113643.26","22.63","Catered","Catered","No","No","31782.54","1381.85","100%+","BROOKLYN","40.691599","-73.91884","399","3076429","3033400020","Bushwick South"
"24H01","RIDGEWOOD BUSHWICK NEIGHBORHOOD SC","RISEBORO COMMUNITY PARTNERSHIP INC.","NEIGHBORHOOD SENIOR CENTERS","319 STANHOPE STREET",,"BROOKLYN","11237","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","304","37","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","976069.71","502376.86","21","4","642970.15","569374.00","7","976069.71","642970.15","803293.25","121","67769","0.00","426461.64","426461.64","6.29","Meal Prep on-site","Meal Prep on-site","No","No","249752.03","2064.07","100%+","BROOKLYN","40.70285","-73.918336","443","3074237","3032590023","Bushwick North"
"24L01","BORINQUEN PLAZ NUTRITION NEIGHBORHOOD SC","RISEBORO COMMUNITY PARTNERSHIP INC.","NEIGHBORHOOD SENIOR CENTERS","80 SEIGEL STREET",,"BROOKLYN","11206","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","304","34","00:00 AM - 00:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","00:00 AM - 00:00PM","618202.29","553548.05","8","5","404312.52","369619.00","7","618202.29","404312.52","502376.86","119","64757","0.00","330948.51","330948.51","5.11","-","Meal Prep on-site","-","Yes","135512.83","1138.76","100%+","BROOKLYN","40.704366","-73.943775","491","3071447","3030960030","East Williamsburg"
"24P01","HOPE GARDENS MULTI SERVICE NSC","RISEBORO COMMUNITY PARTNERSHIP INC.","NEIGHBORHOOD SENIOR CENTERS","195 LINDEN STREET",,"BROOKLYN","11221","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","304","37","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","649782.86","369154.35","11","4","433365.31","379040.00","7","649782.86","433365.31","553548.05","105","50201","0.00","390298.23","390298.23","7.77","Meal Prep on-site","Meal Prep on-site","No","No","164220.43","1564.00","100%+","BROOKLYN","40.69537","-73.917486","417","3076116","3033240019","Bushwick South"
"25W01","SHEUER HOUSE OF CI NEIGHBORHOOD SR CTR","THE JEWISH ASSOCIATION FOR SERVICES FOR THE AGED","NEIGHBORHOOD SENIOR CENTERS","3601 SURF AVENUE",,"BROOKLYN","11224","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","313","47","00:00 AM - 00:00PM","10:00 AM - 06:00PM","10:00 AM - 06:00PM","10:00 AM - 06:00PM","10:00 AM - 06:00PM","10:00 AM - 06:00PM","00:00 AM - 00:00PM","487032.00","585700.46","6","0","265636.47","284102.00","7","487032.00","265636.47","316762.82","77","23501","186849.07","0.00","186849.07","7.95","Catered","Catered","No","No","155330.11","2017.27","100%+","BROOKLYN","40.573144","-74.001587","342","3321762","3070450031","Seagate-Coney Island"
"26W01","WILLIAMSBURG NEIGHBORHOOD SENIOR CENTER","THE JEWISH ASSOCIATION FOR SERVICES FOR THE AGED","NEIGHBORHOOD SENIOR CENTERS","202 GRAHAM AVENUE",,"BROOKLYN","11206","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","304","34","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","438850.29","217006.56","6","0","250701.21","392468.00","7","438850.29","250701.21","298407.55","41","15499","118284.26","0.00","118284.26","7.63","Both","Both","No","No","196658.25","4796.54","100%+","BROOKLYN","40.708879","-73.943443","493","3344974","3030260001","Bushwick South"
"26W02","COOPER PARK SOCIAL CLUB","THE JEWISH ASSOCIATION FOR SERVICES FOR THE AGED","NEIGHBORHOOD SENIOR CENTERS","288 FROST STREET",,"BROOKLYN","11222","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","301","33","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","233952.00","587870.57","3","0","172206.91","392468.00","7","233952.00","172206.91","217006.56","17","12499","73303.12","0.00","73303.12","5.86","Catered","Catered","No","No","165854.79","9756.16","100%+","BROOKLYN","40.718837","-73.939856","449","3327829","3028670001","East Williamsburg"
"27W01","SHORE HILL NEIGHBORHOOD SENIOR CENTER","SUNSET PARK HEALTH COUNCIL, INC. DBA: FAMILY HEALTH CENTERS AT NYU LANGONE","NEIGHBORHOOD SENIOR CENTERS","9000 SHORE ROAD",,"BROOKLYN","11209","2019-11-01T00:00:00.000","2020-06-30T00:00:00.000","310","43","00:00 AM - 00:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","00:00 AM - 00:00PM","384382.50","628150.05","4","1","271787.54","256255.00","8","384382.50","271787.54","285610.26","63","17499","0.00","149903.46","149903.46","8.57","Catered","Catered","No","No","138575.66","2199.61","100%+","BROOKLYN","40.622118","-74.040172","5201","3322532","3060780010","Bay Ridge"
"27X01","BAY RIDGE NEIGHBORHOOD SENIOR CENTER","BAY RIDGE CENTER, INC.","NEIGHBORHOOD SENIOR CENTERS","411 OVINGTON AVENUE",,"BROOKLYN","11209","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","310","43","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","655609.71","446509.97","15","0","442775.86","382439.00","7","655609.71","442775.86","628150.05","80","20001","0.00","312254.97","312254.97","15.61","Meal Prep on-site","Meal Prep on-site","Yes","Yes","174182.24","2177.28","100%+","BROOKLYN","40.633477","-74.023321","130","3145772","3058730089","Bay Ridge"
"28D01","AMICO EILEEN DUGAN SENIOR CENTER","AMERICAN-ITALIAN COALITION OF ORGANIZATION, INC.","SENIOR CENTER","378 COURT STREET",,"BROOKLYN","11231","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","306","39","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","593649.00","104703.87","5","4","365655.93","702875.00","12","593649.00","365655.93","532734.66","55","22500","0.00","343239.25","343239.25","15.26","Meal Prep on-site","Meal Prep on-site","No","No","189495.41","3445.37","100%+","BROOKLYN","40.681371","-73.996391","65","3004823","3003510031","Carroll Gardens-Columbia Street-Red Hook"
"28D02","AMICO EXTENDED SERVICES","AMERICAN-ITALIAN COALITION OF ORGANIZATION, INC.","SENIOR CENTER","138 BAY 20TH STREET",,"BROOKLYN","11214","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","311","44","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","108398.00","104703.87","1","2","64408.78","702875.00","12","108398.00","64408.78","104703.87","11",,"0.00","0.00","0.00","0.00","-","NULL","-","NULL","104703.87","9518.53","100%+","BROOKLYN","40.603701","-74.004001","280","3167752","3064040042","Bath Beach"
"28G01","PROVIDE SENIOR CENTER SERVICES TO OLDER ADULTS","RISEBORO COMMUNITY PARTNERSHIP INC.","INNOVATIVE SENIOR CENTERS","9 NOLL STREET",,"BROOKLYN","11206","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","304","34","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","1417124.00","1306070.22","21","10","755912.38","1604680.00","NULL",,,,"126","65240","0.00","493004.30","493004.30","7.56","Meal Prep on-site","Meal Prep on-site","Yes","Yes","600720.65","4767.62","100%+","BROOKLYN","40.700163","-73.935675","391","3387594","3031450100","Bushwick South"
"28G02","SUMNER HOUSE SOCIAL CLUB","RISEBORO COMMUNITY PARTNERSHIP INC.","INNOVATIVE SENIOR CENTERS","868 PARK AVENUE",,"BROOKLYN","11206","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","304","34","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","187556.00","154187.28","7","1","119205.00","1604680.00","NULL",,,,,"4200","0.00","143130.00","143130.00","34.08","-","NULL","-","NULL","11057.28",,"100%+","BROOKLYN","40.698606","-73.940552","28502","3324728","3015800001","Stuyvesant Heights"
"28K01","CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC","CATHOLIC CHARITIES NEIGHBORHOOD SERVICES, INC.","INNOVATIVE SENIOR CENTERS","230 RIVERDALE AVENUE",,"BROOKLYN","11212","2020-01-01T00:00:00.000","2020-06-30T00:00:00.000","316","42","00:00 AM - 00:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","00:00 AM - 00:00PM","446362.00","420444.92","14","0","204597.79","446362.00","NULL",,,,"56","37680","0.00","280997.97","280997.97","7.46","Catered","Catered","No","No","343181.52","6128.24","100%+","BROOKLYN","40.661083","-73.908024","916","3413856","3036030025","Brownsville"
"28L01","JEWISH COMMUNITY COUNCIL OF GREATER CONEY ISLAND INC","JEWISH COMMUNITY COUNCIL OF GREATER CONEY ISLAND INC.","INNOVATIVE SENIOR CENTERS","3001 WEST   37 STREET",,"BROOKLYN","11224","2020-01-01T00:00:00.000","2020-06-30T00:00:00.000","313","47","00:00 AM - 00:00PM","08:30 AM - 04:30 PM","08:30 AM - 04:30 PM","08:30 AM - 04:30 PM","08:30 AM - 04:30 PM","08:30 AM - 04:00 PM","00:00 AM - 00:00PM","626000.00","411426.77","9","2","193153.50","626000.00","NULL",,,,"223","95250","0.00","484500.85","484500.85","5.09","Meal Prep on-site","Meal Prep on-site","No","No","385433.63","1728.40","100%+","BROOKLYN","40.573177","-74.002509","340","3189617","3070650001","Seagate-Coney Island"
"28M01","PROSPECT HILL NEIGHBORHOOD SENIOR CENTER","ST. JOHN-ST. MATTHEW-EMANUEL LUTHERAN CHURCH","NEIGHBORHOOD SENIOR CENTERS","283 PROSPECT AVENUE",,"BROOKLYN","11215","2020-05-01T00:00:00.000","2020-06-30T00:00:00.000","306","39","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","613728.00","806009.83","7","0","354906.00","102288.00","2","613728.00","354906.00","491149.86",,"23938","0.00","334407.67","334407.67","13.97","Meal Prep on-site","Meal Prep on-site","No","No","159410.93",,"100%+","BROOKLYN","40.663323","-73.989165","141","3337801","3010530073","Park Slope-Gowanus"
"30A01","COTHOA LUNCHEON CLUB NEIGHBORHOOD SC","COTHOA LUNCHEON CLUB INC.","NEIGHBORHOOD SENIOR CENTERS","2005 AMSTERDAM AVENUE",,"MANHATTAN","10032","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","112","7","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","655409.14","178242.24","9","0","426767.54","963874.00","7","655409.14","426767.54","459017.30","79","25913","0.00","246042.89","246042.89","9.49","-","Meal Prep on-site","-","Yes","241383.12","3055.48","100%+","MANHATTAN","40.834326","-73.940952","245","1062531","1021090003","Washington Heights South"
"30A02","POLO GROUNDS","COTHOA LUNCHEON CLUB INC.","NEIGHBORHOOD SENIOR CENTERS","2965 FREDERICK DOUGLASS BOULEVARD",,"MANHATTAN","10039","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","110","9","00:00 AM - 00:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","00:00 AM - 00:00PM","227569.71","128736.94","12","0","171752.13","963874.00","7","227569.71","171752.13","178242.24","58","12499","0.00","119307.40","119307.40","9.55","-","Catered","-","No","84423.30","1455.57","100%+","MANHATTAN",,,,,,
"30A03","RALPH J. RANGEL SOCIAL CLUB","COTHOA LUNCHEON CLUB INC.","NEIGHBORHOOD SENIOR CENTERS","159-36 HARLEM RIVER DRIVE",,"MANHATTAN","10039","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","110","9","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","226616.57","347329.03","6","0","176990.50","963874.00","7","226616.57","176990.50","128736.94","19","0","0.00","0.00","0.00","0.00","-","Not Applicable","-","No","121222.40","6380.13","100%+","MANHATTAN","40.833365","-73.935456","24302","1084184","1021060320","Central Harlem North-Polo Grounds"
