"the_geom","projectid","projtitle","fmsid","fmsagencyi","leadagency","managingag","projectdes","projecttyp","projectt_1","projectsta","constructi","designstar","construc_1","currentfun","projectcos","overallsco","safetyscop","otherscope","projectjus","onstreetna","fromstreet","tostreetna","boroughnam","oftcode","designfy","latitude","longitude","x","y"
"MULTIPOINT ((-73.74815875314444 40.72283133729688))","2139","FRANCIS LEWIS BOULEVARD - 90TH AVE to BRADDOCK AVE","QED-976","826","DEP","3","Installation of new trunk water main","REC","CAPITAL RECONSTRUCTION","Construction","2017",,,"1792450.0","592450.0",,,"DEP Project","Project Limit/Locations: Installation of new trunk water main in Francis Lewis Blvd bt. 90th and 100th Avenues, etc: Water Main, WM-6: 1. Francis Lewis Blvd. bt. 89th Ave. & 100th Ave. 2. 90th Ave. bt. Francis Lewis Blvd. and Braddock Avenue, 3. Braddock","90 AVENUE","214 STREET",,"QUEENS","418140426545000000","0","40.7228313373","-73.7481587531","0.0","0.0"
"MULTIPOINT ((-73.748894552611 40.7224364385527))","2139","FRANCIS LEWIS BOULEVARD - 90TH AVE to BRADDOCK AVE","QED-976","826","DEP","3","Installation of new trunk water main","REC","CAPITAL RECONSTRUCTION","Construction","2017",,,"1792450.0","592450.0",,,"DEP Project","Project Limit/Locations: Installation of new trunk water main in Francis Lewis Blvd bt. 90th and 100th Avenues, etc: Water Main, WM-6: 1. Francis Lewis Blvd. bt. 89th Ave. & 100th Ave. 2. 90th Ave. bt. Francis Lewis Blvd. and Braddock Avenue, 3. Braddock","90 AVENUE","213 STREET",,"QUEENS","418140426490000000","0","40.7224364386","-73.7488945526","0.0","0.0"
"MULTIPOINT ((-73.74957868703736 40.722013788696344))","2139","FRANCIS LEWIS BOULEVARD - 90TH AVE to BRADDOCK AVE","QED-976","826","DEP","3","Installation of new trunk water main","REC","CAPITAL RECONSTRUCTION","Construction","2017",,,"1792450.0","592450.0",,,"DEP Project","Project Limit/Locations: Installation of new trunk water main in Francis Lewis Blvd bt. 90th and 100th Avenues, etc: Water Main, WM-6: 1. Francis Lewis Blvd. bt. 89th Ave. & 100th Ave. 2. 90th Ave. bt. Francis Lewis Blvd. and Braddock Avenue, 3. Braddock","90 AVENUE","212 PLACE",,"QUEENS","418140426435000000","0","40.7220137887","-73.749578687","0.0","0.0"
"MULTIPOINT ((-73.74368515117497 40.72546920863871))","2139","FRANCIS LEWIS BOULEVARD - 90TH AVE to BRADDOCK AVE","QED-976","826","DEP","3","Installation of new trunk water main","REC","CAPITAL RECONSTRUCTION","Construction","2017",,,"1792450.0","592450.0",,,"DEP Project","Project Limit/Locations: Installation of new trunk water main in Francis Lewis Blvd bt. 90th and 100th Avenues, etc: Water Main, WM-6: 1. Francis Lewis Blvd. bt. 89th Ave. & 100th Ave. 2. 90th Ave. bt. Francis Lewis Blvd. and Braddock Avenue, 3. Braddock","90 AVENUE","218 STREET",,"QUEENS","418140426840000000","0","40.7254692086","-73.7436851512","0.0","0.0"
"MULTIPOINT ((-73.89373233417268 40.68085389256294))","2156","Retaining Wall - Highland Blvd. Eastbound at Sunnyside Ave","RWK008","841","DOT","3","Retaining Wall - Highland Blvd. Eastbound at Sunnyside Ave","REC","CAPITAL RECONSTRUCTION","Completed Project","2012",,,"297000","260340.0","Partial Reconstruction",,,,"MILLER AVENUE","SUNNYSIDE AVENUE",,"BROOKLYN","361030383530000000","2009","40.6808538935","-73.8937323342","0.0","0.0"
"MULTIPOINT ((-73.94185191346301 40.851821336026525), (-73.94190325667246 40.851765570136685), (-73.94195260912664 40.85171196800366))","2163","Riverside Drive north of W 181 st - Retaining Wall","RWM001","841","DOT","1","Repair of collapsed retaining wall.","REC","CAPITAL RECONSTRUCTION","Completed Project","2012",,"2010-11-10T00:00:00.000","19000","19000","Partial Reconstruction",,,,"RIVERSIDE DRIVE","WEST 181 STREET",,"MANHATTAN","129690137370000000","0","40.8517662914","-73.9419025931","0.0","0.0"
"MULTIPOINT ((-73.94326923316365 40.84500014668152), (-73.94392647767648 40.84405152972639))","2167","RETAINING WALL - RIVERSIDE DR (NB) TO GEORGE WASHINGTON BR","RWM016","841","DOT","3","This project will rehabilitate the concrete retaining wall adjacent to Riverside Dr. northbound approaching the George Washington Bridge.","REC","CAPITAL RECONSTRUCTION","Substantial Completion","2015","2008-10-07T00:00:00.000","2017-08-10T00:00:00.000","13423994.0","13423994.0",,,,"DDC recommends replacement of the wall to correct the issue of wall bulging and settlement, rather than just rehabilitation.  The preliminary cost for wall replacement is significantly higher than rehabilitation because of the nature of work involved alo","HENRY HUDSON PARKWAY ET 14 NB","RIVERSIDE DRIVE",,"MANHATTAN","110395129690000000","2010","40.8445258382","-73.9435978554","0.0","0.0"
"MULTIPOINT ((-73.94326923316365 40.84500014668152), (-73.94392647767648 40.84405152972639))","2167","RETAINING WALL - RIVERSIDE DR (NB) TO GEORGE WASHINGTON BR","RWM016","841","DOT","3","This project will rehabilitate the concrete retaining wall adjacent to Riverside Dr. northbound approaching the George Washington Bridge.","REC","CAPITAL RECONSTRUCTION","Substantial Completion","2015","2008-10-07T00:00:00.000","2017-08-10T00:00:00.000","13423994.0","13423994.0",,,,"DDC recommends replacement of the wall to correct the issue of wall bulging and settlement, rather than just rehabilitation.  The preliminary cost for wall replacement is significantly higher than rehabilitation because of the nature of work involved alo","HENRY HUDSON PARKWAY ET 14 NB","RIVERSIDE DRIVE",,"MANHATTAN","110395129690000000","2010","40.8445258382","-73.9435978554","0.0","0.0"
"MULTIPOINT ((-73.94355950295927 40.84621751276897))","2167","RETAINING WALL - RIVERSIDE DR (NB) TO GEORGE WASHINGTON BR","RWM016","841","DOT","3","This project will rehabilitate the concrete retaining wall adjacent to Riverside Dr. northbound approaching the George Washington Bridge.","REC","CAPITAL RECONSTRUCTION","Substantial Completion","2015","2008-10-07T00:00:00.000","2017-08-10T00:00:00.000","13423994.0","13423994.0",,,,"DDC recommends replacement of the wall to correct the issue of wall bulging and settlement, rather than just rehabilitation.  The preliminary cost for wall replacement is significantly higher than rehabilitation because of the nature of work involved alo","RIVERSIDE DRIVE","HENRY HUDSON PARKWAY EXIT NB",,"MANHATTAN","129690197845000000","2010","40.8462175128","-73.943559503","0.0","0.0"
"MULTIPOINT ((-73.94360213046114 40.84595489508232))","2167","RETAINING WALL - RIVERSIDE DR (NB) TO GEORGE WASHINGTON BR","RWM016","841","DOT","3","This project will rehabilitate the concrete retaining wall adjacent to Riverside Dr. northbound approaching the George Washington Bridge.","REC","CAPITAL RECONSTRUCTION","Substantial Completion","2015","2008-10-07T00:00:00.000","2017-08-10T00:00:00.000","13423994.0","13423994.0",,,,"DDC recommends replacement of the wall to correct the issue of wall bulging and settlement, rather than just rehabilitation.  The preliminary cost for wall replacement is significantly higher than rehabilitation because of the nature of work involved alo","HENRY HUDSON PKWY ET 14 N SB","RIVERSIDE DRIVE",,"MANHATTAN","110455129690000000","2010","40.8459548951","-73.9436021305","0.0","0.0"
"MULTIPOINT ((-73.94326923316365 40.84500014668152), (-73.94392647767648 40.84405152972639))","2167","RETAINING WALL - RIVERSIDE DR (NB) TO GEORGE WASHINGTON BR","RWM016","841","DOT","3","This project will rehabilitate the concrete retaining wall adjacent to Riverside Dr. northbound approaching the George Washington Bridge.","REC","CAPITAL RECONSTRUCTION","Substantial Completion","2015","2008-10-07T00:00:00.000","2017-08-10T00:00:00.000","13423994.0","13423994.0",,,,"DDC recommends replacement of the wall to correct the issue of wall bulging and settlement, rather than just rehabilitation.  The preliminary cost for wall replacement is significantly higher than rehabilitation because of the nature of work involved alo","HENRY HUDSON PARKWAY ET 14 NB","RIVERSIDE DRIVE",,"MANHATTAN","110395129690000000","2010","40.8445258382","-73.9435978554","0.0","0.0"
"MULTIPOINT ((-73.94373474507464 40.84548619134732))","2167","RETAINING WALL - RIVERSIDE DR (NB) TO GEORGE WASHINGTON BR","RWM016","841","DOT","3","This project will rehabilitate the concrete retaining wall adjacent to Riverside Dr. northbound approaching the George Washington Bridge.","REC","CAPITAL RECONSTRUCTION","Substantial Completion","2015","2008-10-07T00:00:00.000","2017-08-10T00:00:00.000","13423994.0","13423994.0",,,,"DDC recommends replacement of the wall to correct the issue of wall bulging and settlement, rather than just rehabilitation.  The preliminary cost for wall replacement is significantly higher than rehabilitation because of the nature of work involved alo","HENRY HUDSON PKWY ET 14 S SB","CROSS BRONX EXPWY NB ET 1 A",,"MANHATTAN","110465110535000000","2010","40.8454861913","-73.9437347451","0.0","0.0"
"MULTIPOINT ((-73.94357589324137 40.847892419401724))","2167","RETAINING WALL - RIVERSIDE DR (NB) TO GEORGE WASHINGTON BR","RWM016","841","DOT","3","This project will rehabilitate the concrete retaining wall adjacent to Riverside Dr. northbound approaching the George Washington Bridge.","REC","CAPITAL RECONSTRUCTION","Substantial Completion","2015","2008-10-07T00:00:00.000","2017-08-10T00:00:00.000","13423994.0","13423994.0",,,,"DDC recommends replacement of the wall to correct the issue of wall bulging and settlement, rather than just rehabilitation.  The preliminary cost for wall replacement is significantly higher than rehabilitation because of the nature of work involved alo","RIVERSIDE DRIVE","HENRY HUDSON PARKWAY ENTRANCE NB",,"MANHATTAN","129690197840000000","2010","40.8478924185","-73.9435758932","0.0","0.0"
"MULTIPOINT ((-73.94373806026411 40.84540805722368))","2167","RETAINING WALL - RIVERSIDE DR (NB) TO GEORGE WASHINGTON BR","RWM016","841","DOT","3","This project will rehabilitate the concrete retaining wall adjacent to Riverside Dr. northbound approaching the George Washington Bridge.","REC","CAPITAL RECONSTRUCTION","Substantial Completion","2015","2008-10-07T00:00:00.000","2017-08-10T00:00:00.000","13423994.0","13423994.0",,,,"DDC recommends replacement of the wall to correct the issue of wall bulging and settlement, rather than just rehabilitation.  The preliminary cost for wall replacement is significantly higher than rehabilitation because of the nature of work involved alo","HENRY HUDSON PARKWAY ET 15 NB","RIVERSIDE DRIVE",,"MANHATTAN","110400129690000000","2010","40.8454080572","-73.9437380603","0.0","0.0"
"MULTIPOINT ((-73.94592558133408 40.832806489268265))","2168","W 155 St Riverside Dr to Broadway Retaining Wall","RWM017","841","DOT","3","This project will rehabilitate the stone retaining wall along W 155th Street from Broadway to Riverside Drive.","REC","CAPITAL RECONSTRUCTION","Completed Project","2014","2008-10-07T00:00:00.000","2017-02-21T00:00:00.000","2241195.0","2241195.0","Curb to Curb Reconstruction,Sidewalks",,,"This project will rehabilitate the stone retaining wall along W 155th Street from Broadway to Riverside Drive.","WEST 155 STREET PEDESTRIAN UNP","WEST 155 STREET",,"MANHATTAN","100211136870000000","2010","40.8328064893","-73.9459255813","0.0","0.0"
"MULTIPOINT ((-73.94592558133408 40.832806489268265), (-73.94582395136015 40.83276546096783), (-73.94571933750524 40.832721413616014))","2168","W 155 St Riverside Dr to Broadway Retaining Wall","RWM017","841","DOT","3","This project will rehabilitate the stone retaining wall along W 155th Street from Broadway to Riverside Drive.","REC","CAPITAL RECONSTRUCTION","Completed Project","2014","2008-10-07T00:00:00.000","2017-02-21T00:00:00.000","2241195.0","2241195.0","Curb to Curb Reconstruction,Sidewalks",,,"This project will rehabilitate the stone retaining wall along W 155th Street from Broadway to Riverside Drive.","BROADWAY","WEST 155 STREET",,"MANHATTAN","113610136870000000","2010","40.8327644546","-73.9458229567","0.0","0.0"
"MULTIPOINT ((-73.94836347296985 40.83417344401612), (-73.94833972562655 40.83411199715904))","2168","W 155 St Riverside Dr to Broadway Retaining Wall","RWM017","841","DOT","3","This project will rehabilitate the stone retaining wall along W 155th Street from Broadway to Riverside Drive.","REC","CAPITAL RECONSTRUCTION","Completed Project","2014","2008-10-07T00:00:00.000","2017-02-21T00:00:00.000","2241195.0","2241195.0","Curb to Curb Reconstruction,Sidewalks",,,"This project will rehabilitate the stone retaining wall along W 155th Street from Broadway to Riverside Drive.","RIVERSIDE DRIVE","WEST 155 STREET",,"MANHATTAN","129690136870000000","2010","40.8341427206","-73.9483515993","0.0","0.0"
"MULTIPOINT ((-73.87475692776752 40.70697167469045), (-73.87494504412508 40.706961305399844))","2173","Cooper Avenue Retaining Walls","RWQ005","841","DOT","1","Reconstruction/rehabiitation of the retaining walls adjacent to Cooper Avenue where it is in a trench from 69 Drive to 74 Street","REC","CAPITAL RECONSTRUCTION","Completed Project","2014",,,"43000","43000","Partial Reconstruction",,,,"71 AVENUE","COOPER AVENUE",,"QUEENS","414890439690000000","0","40.70696649","-73.8748509859","0.0","0.0"
"MULTIPOINT ((-73.87456125100657 40.70716062321065), (-73.87452530321286 40.707127375844))","2173","Cooper Avenue Retaining Walls","RWQ005","841","DOT","1","Reconstruction/rehabiitation of the retaining walls adjacent to Cooper Avenue where it is in a trench from 69 Drive to 74 Street","REC","CAPITAL RECONSTRUCTION","Completed Project","2014",,,"43000","43000","Partial Reconstruction",,,,"76 STREET","COOPER AVENUE",,"QUEENS","415990439690000000","0","40.7071439995","-73.8745432771","0.0","0.0"
"MULTIPOINT ((-73.8721891078883 40.70834375412349), (-73.87217242336158 40.708319816195456))","2173","Cooper Avenue Retaining Walls","RWQ005","841","DOT","1","Reconstruction/rehabiitation of the retaining walls adjacent to Cooper Avenue where it is in a trench from 69 Drive to 74 Street","REC","CAPITAL RECONSTRUCTION","Completed Project","2014",,,"43000","43000","Partial Reconstruction",,,,"69 DRIVE","COOPER AVENUE",,"QUEENS","414500439690000000","0","40.7083317852","-73.8721807656","0.0","0.0"
"MULTIPOINT ((-73.87380342269779 40.707603745579895), (-73.87377533081317 40.70755514205497))","2173","Cooper Avenue Retaining Walls","RWQ005","841","DOT","1","Reconstruction/rehabiitation of the retaining walls adjacent to Cooper Avenue where it is in a trench from 69 Drive to 74 Street","REC","CAPITAL RECONSTRUCTION","Completed Project","2014",,,"43000","43000","Partial Reconstruction",,,,"78 STREET","COOPER AVENUE",,"QUEENS","416290439690000000","0","40.7075794438","-73.8737893768","0.0","0.0"
"MULTIPOINT ((-73.98308616519093 40.57916176367626))","421","Coney Island Phase 1","CONISPH01","841","DOT","3","Installation of Storm and Sanitary sewers, Trunk and Distribution water mains in Coney Area, Phase I, Borough of Brooklyn.","SEW","DEP SEWER PROJECTS","Completed Project","2013",,,"130710.0","130710.0",,,"DEP Project",,"NEPTUNE AVENUE","WEST 15 STREET",,"BROOKLYN","364230391180000000","0","40.5791617637","-73.9830861652","0.0","0.0"
"MULTIPOINT ((-73.98173293002148 40.575549914951985))","421","Coney Island Phase 1","CONISPH01","841","DOT","3","Installation of Storm and Sanitary sewers, Trunk and Distribution water mains in Coney Area, Phase I, Borough of Brooklyn.","SEW","DEP SEWER PROJECTS","Completed Project","2013",,,"130710.0","130710.0",,,"DEP Project",,"SCHWEIKERTS WALK","SURF AVENUE",,"BROOKLYN","375750383630000000","0","40.575549915","-73.98173293","0.0","0.0"
"MULTIPOINT ((-73.9812181261717 40.57556893206226))","421","Coney Island Phase 1","CONISPH01","841","DOT","3","Installation of Storm and Sanitary sewers, Trunk and Distribution water mains in Coney Area, Phase I, Borough of Brooklyn.","SEW","DEP SEWER PROJECTS","Completed Project","2013",,,"130710.0","130710.0",,,"DEP Project",,"STILLWELL AVENUE","SURF AVENUE",,"BROOKLYN","381830383630000000","0","40.5755689321","-73.9812181262","0.0","0.0"
"MULTIPOINT ((-73.98369997412968 40.58238420709608))","421","Coney Island Phase 1","CONISPH01","841","DOT","3","Installation of Storm and Sanitary sewers, Trunk and Distribution water mains in Coney Area, Phase I, Borough of Brooklyn.","SEW","DEP SEWER PROJECTS","Completed Project","2013",,,"130710.0","130710.0",,,"DEP Project",,"HART PLACE","WEST 15 STREET",,"BROOKLYN","347625391180000000","0","40.5823842071","-73.9836999741","0.0","0.0"
"MULTIPOINT ((-73.98342313376075 40.57541478644108))","421","Coney Island Phase 1","CONISPH01","841","DOT","3","Installation of Storm and Sanitary sewers, Trunk and Distribution water mains in Coney Area, Phase I, Borough of Brooklyn.","SEW","DEP SEWER PROJECTS","Completed Project","2013",,,"130710.0","130710.0",,,"DEP Project",,"SURF AVENUE","WEST 16 STREET",,"BROOKLYN","383630391230000000","0","40.5754147864","-73.9834231338","0.0","0.0"
"MULTIPOINT ((-73.9845190303209 40.575303751602625))","421","Coney Island Phase 1","CONISPH01","841","DOT","3","Installation of Storm and Sanitary sewers, Trunk and Distribution water mains in Coney Area, Phase I, Borough of Brooklyn.","SEW","DEP SEWER PROJECTS","Completed Project","2013",,,"130710.0","130710.0",,,"DEP Project",,"SURF AVENUE","WEST 17 STREET",,"BROOKLYN","383630391280000000","0","40.5753037516","-73.9845190303","0.0","0.0"
"MULTIPOINT ((-73.98239606617557 40.575513475203365), (-73.98225671631766 40.57543322604918))","421","Coney Island Phase 1","CONISPH01","841","DOT","3","Installation of Storm and Sanitary sewers, Trunk and Distribution water mains in Coney Area, Phase I, Borough of Brooklyn.","SEW","DEP SEWER PROJECTS","Completed Project","2013",,,"130710.0","130710.0",,,"DEP Project",,"BEND","WEST 15 STREET",,"BROOKLYN","318950391180000000","0","40.5754733506","-73.9823263912","0.0","0.0"
