"opened_on","topic","industry","status","completed_on","outcome_activity","civil_penalties_assessed","total_number_of_employees","total_amount_of_restitution","city","state","zip","borough_name","community_district","council_district"
"2017-10-12T00:00:00.000","Paid Safe and Sick Leave","Sports Teams and Clubs","Completed","2018-04-19T00:00:00.000","Consent Order Signed",,"1","500","Bronx","NY",,,,
"2016-04-26T00:00:00.000","Paid Safe and Sick Leave","Employment Placement Agencies","Completed","2016-04-26T00:00:00.000","Consolidation Letter Sent",,,,"New York","NY",,"Bronx",,
"2016-04-06T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2018-04-13T00:00:00.000","Consent Order Signed","0","160","63224","Manhattan","NY","10010","Manhattan",,
"2019-09-11T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2020-10-23T00:00:00.000","Consent Order Signed","857","1","9143","Bushwick","NY","11206","Brooklyn","4","34"
"2015-05-07T00:00:00.000","Paid Safe and Sick Leave","Electronics Stores","Completed","2015-08-17T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"NEW YORK","NY","10001","Manhattan",,
"2017-07-25T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2018-03-08T00:00:00.000","Consent Order Signed","900",,,"New York","NY","10019","Manhattan",,
"2018-12-20T00:00:00.000","Paid Safe and Sick Leave","Child Day Care Services","Completed","2019-06-05T00:00:00.000","Consent Order Signed","1440","6","4560","New York","NY","10040","Manhattan","12","10"
"2014-12-10T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2015-06-26T00:00:00.000","Consolidation Letter Sent",,,,"BRONX","NY","10457","Bronx",,
"2015-04-23T00:00:00.000","Paid Safe and Sick Leave","Other Scientific and Technical Consulting Services","Completed","2015-08-10T00:00:00.000","Consent Order Signed","750","1","408","NEW YORK","NY","10128","Manhattan",,
"2019-12-05T00:00:00.000","Paid Safe and Sick Leave","Amusement and Theme Parks","Completed","2020-04-21T00:00:00.000","Closeout Letter Sent – No Jurisdiction",,,,"Coney Island","NY","11224","Brooklyn","13","47"
"2017-11-03T00:00:00.000","Paid Safe and Sick Leave","Limited-Service Restaurants","Completed","2018-02-06T00:00:00.000","Consolidation Letter Sent",,,,"New York","NY","10033","Manhattan","12","10"
"2018-03-09T00:00:00.000","Paid Safe and Sick Leave","Residential Mental Health and Substance Abuse Facilities","Completed","2018-10-24T00:00:00.000","Consent Order Signed","500","1","1000","St. Albans","NY","11412","Queens",,
"2017-10-31T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2017-10-31T00:00:00.000","Consolidation Letter Sent",,,,"Flushing","NY","11365","Manhattan",,
"2017-03-20T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2018-07-25T00:00:00.000","Consent Order Signed","750","5","5500","New York","NY","10038","Manhattan",,
"2016-01-12T00:00:00.000","Paid Safe and Sick Leave","Residential Mental Health and Substance Abuse Facilities","Completed","2016-08-10T00:00:00.000","Consent Order Signed","15000","39","20250","Bronx","NY","10475",,,
"2017-10-26T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2018-03-29T00:00:00.000","Consent Order Signed","550","0","0","Brooklyn","NY","11220","Brooklyn",,
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2014-11-05T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"BROOKLYN","NY","11205","Brooklyn",,
"2014-10-23T00:00:00.000","Paid Safe and Sick Leave",,"Completed","2015-07-06T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"LONG ISLAND CITY","NY","11101","Queens",,
"2017-01-17T00:00:00.000","Paid Safe and Sick Leave","Educational Services","Completed","2017-07-17T00:00:00.000","Closeout Letter Sent – Unsubstantiated",,,,"Brooklyn","NY","11223","Brooklyn",,
"2015-01-27T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2015-07-06T00:00:00.000","Consolidation Letter Sent",,,,"REGO PARK","NY","11374","Queens",,
"2019-07-31T00:00:00.000","Paid Safe and Sick Leave","Restaurants and Other Eating Places","Completed","2021-06-23T00:00:00.000","Consent Order Signed","1192","1","308","Williamsburg","NY","11211","Brooklyn","1","34"
"2015-02-17T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2015-07-06T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"LONG ISLAND CITY","NY","11101","Queens",,
"2017-08-28T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2018-10-26T00:00:00.000","Consent Order Signed","637.83","1","2362.17","New York","NY",,"Manhattan",,
"2018-12-26T00:00:00.000","Fair Workweek","Retail Trade","Completed","2019-02-12T00:00:00.000","Closeout Letter Sent – No Jurisdiction",,,,"New York","NY","10011","Manhattan","4","3"
"2018-10-10T00:00:00.000","Multiple Topics (2)","Limited-Service Restaurants","Completed","2019-09-30T00:00:00.000","Consent Order Signed","27000","24","31000","New York","NY","10017","Manhattan","6","4"
"2019-05-02T00:00:00.000","Fair Workweek","Retail Trade","Completed","2019-05-09T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Sunset Park","NY","11232","Brooklyn","7","38"
"2014-10-30T00:00:00.000","Paid Safe and Sick Leave","Fitness and Recreational Sports Centers","Completed","2015-07-22T00:00:00.000","Consent Order Signed","4125","11","9515.61","New York","NY","10016","Manhattan",,
"2019-10-18T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2019-12-12T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"New York","NY","10017","Manhattan","5","4"
"2017-05-30T00:00:00.000","Paid Safe and Sick Leave","Drycleaning and Laundry Services (except Coin-Operated)","Completed","2018-05-03T00:00:00.000","Consent Order Signed","0","14","4749.92","New York","NY","10023","Manhattan",,
"2021-03-11T00:00:00.000","Paid Safe and Sick Leave","Automotive Body, Paint, and Interior Repair and Maintenance","Completed","2021-05-06T00:00:00.000","Closeout Letter Sent – No Jurisdiction",,,,"Uniondale","NY","11553","Outside NYC",,
"2016-02-10T00:00:00.000","Paid Safe and Sick Leave","Construction","Completed","2018-06-13T00:00:00.000","Consent Order Signed","4000","1","1920","New York","NY","10025","Bronx",,
"2014-10-06T00:00:00.000","Paid Safe and Sick Leave","Real Estate","Completed","2014-11-05T00:00:00.000","Consent Order Signed",,,,"BROOKLYN","NY","11201","Brooklyn",,
"2019-02-22T00:00:00.000","Paid Safe and Sick Leave","Construction","Completed","2019-10-25T00:00:00.000","Consent Order Signed","1500","1","1320","East Elmhurst","NY","11369","Queens","3","21"
"2014-10-24T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2015-07-06T00:00:00.000","Closeout Letter Sent – No Jurisdiction",,,,"NEW YORK","NY","10014","Manhattan",,
"2017-07-06T00:00:00.000","Paid Safe and Sick Leave","Educational Services","Completed","2018-09-25T00:00:00.000","Consent Order Signed","760","1","4240","New York","NY","10000","Manhattan",,
"2017-07-26T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2019-05-22T00:00:00.000","Consent Order Signed","500",,,"Bronx","NY","10474",,,
"2015-02-27T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2017-02-15T00:00:00.000","Consent Order Signed","7000","1","4500","BRONX","NY","10467","Bronx",,
"2016-03-29T00:00:00.000","Paid Safe and Sick Leave","Transportation and Warehousing","Completed","2017-03-29T00:00:00.000","Consent Order Signed","5000","46","23000","New York","NY","10002","Manhattan",,
"2019-08-12T00:00:00.000","Paid Safe and Sick Leave","All Other Support Services","Completed","2020-09-18T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"New York","NY","10018","Manhattan","5","3"
"2017-11-08T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2018-02-06T00:00:00.000","Consolidation Letter Sent",,,,"Flushing","NY","11365","Manhattan",,
"2021-04-06T00:00:00.000","Paid Safe and Sick Leave","Child Day Care Services","Completed","2021-09-23T00:00:00.000","Consent Order Signed","2000",,,"Elmhurst","NY","11373","Queens","4","25"
"2018-09-19T00:00:00.000","Paid Safe and Sick Leave","Restaurants and Other Eating Places","Completed","2019-03-11T00:00:00.000","Consent Order Signed","0","6","2500","Flushing","NY","11368","Queens","4","21"
"2018-11-15T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2019-10-08T00:00:00.000","Consent Order Signed","250","1","500","New York","NY","10032","Manhattan","12","10"
"2017-02-08T00:00:00.000","Paid Safe and Sick Leave","Air Transportation","Completed","2017-02-14T00:00:00.000","Closeout Letter Sent – No Jurisdiction",,,,"Dallas","TX","75235","Outside NYC",,
"2014-10-15T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2014-12-15T00:00:00.000","Consent Order Signed",,,,"NEW YORK","NY","10017","Manhattan",,
"2021-05-10T00:00:00.000","Paid Safe and Sick Leave","All Other Miscellaneous Manufacturing","Completed","2021-06-02T00:00:00.000","Closeout Letter Sent – No Jurisdiction",,,,"Sunset Park","NY","11220","Brooklyn","7","38"
"2015-08-07T00:00:00.000","Paid Safe and Sick Leave","Legal Services","Completed","2015-08-21T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Brooklyn","NY","11207","Brooklyn",,
"2015-03-03T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2015-06-03T00:00:00.000","Consent Order Signed",,"1","418.8","NEW YORK","NY","10271","Manhattan",,
"2017-11-06T00:00:00.000","Paid Safe and Sick Leave","Limited-Service Restaurants","Completed","2018-02-13T00:00:00.000","Consolidation Letter Sent",,,,"New York","NY","10033","Manhattan","12","10"
"2017-04-24T00:00:00.000","Paid Safe and Sick Leave","Educational Services","Completed","2018-03-30T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"New York","NY","10012","Manhattan",,
"2021-05-06T00:00:00.000","Paid Safe and Sick Leave","Offices of Dentists","Completed","2021-07-22T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Gravesend","NY","11223","Brooklyn","15","47"
"2018-02-12T00:00:00.000","Fair Workweek","Limited-Service Restaurants","Completed","2018-02-12T00:00:00.000","Consolidation Letter Sent",,,,"New York","NY","10033","Manhattan","12","10"
"2016-07-07T00:00:00.000","Paid Safe and Sick Leave","Construction","Completed","2016-07-08T00:00:00.000","Consolidation Letter Sent",,,,"Long Island City","NY","11101","Manhattan",,
"2019-06-13T00:00:00.000","Fair Workweek","Retail Trade","Completed","2020-07-09T00:00:00.000","Complainant Withdrew",,,,"New York","NY","10007","Manhattan","1","1"
"2015-01-05T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2015-03-30T00:00:00.000","Consent Order Signed","1225","1","608","NEW YORK","NY","10001","Manhattan",,
"2018-03-14T00:00:00.000","Paid Safe and Sick Leave","Construction","Completed","2018-06-15T00:00:00.000","Consent Order Signed","0","1","4100","New York","NY","10035","Manhattan",,
"2015-03-06T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2015-07-17T00:00:00.000","Consent Order Signed",,,,"NEW YORK","NY","10024","Manhattan",,
"2019-06-13T00:00:00.000","Paid Safe and Sick Leave","Snack and Nonalcoholic Beverage Bars","Completed","2020-01-24T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"New York","NY","10022","Manhattan","6","4"
"2015-05-19T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2015-08-10T00:00:00.000","Consent Order Signed","1000","1","1250","STATEN ISLAND","NY","10304","Staten Island",,
"2016-06-30T00:00:00.000","Paid Safe and Sick Leave","Professional, Scientific, and Technical Services","Completed","2017-07-12T00:00:00.000","Closeout Letter Sent – Unsubstantiated",,,,"New York","NY","10005","Manhattan",,
"2019-09-19T00:00:00.000","Fair Workweek","Limited-Service Restaurants","Completed","2021-05-04T00:00:00.000","Consent Order Signed","5000","1","10000","Fresh Meadows","NY","11365","Queens","8","23"
"2016-09-14T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2017-06-15T00:00:00.000","Consent Order Signed","1750","1","1250","Brooklyn","NY","11223","Brooklyn",,
"2020-06-16T00:00:00.000","Paid Safe and Sick Leave","Restaurants and Other Eating Places","Completed","2020-07-17T00:00:00.000","Consent Order Signed",,"2","2707.5","Astoria","NY","11105","Queens","1","22"
"2014-12-19T00:00:00.000","Paid Safe and Sick Leave","Computer Systems Design and Related Services","Completed","2015-10-01T00:00:00.000","Consent Order Signed","3850","6","3000","Iselin","NJ","8830","Outside NYC",,
"2015-03-06T00:00:00.000","Paid Safe and Sick Leave","Freight Transportation Arrangement","Completed","2015-08-28T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"BROOKLYN","NY","11231","Brooklyn",,
"2016-11-30T00:00:00.000","Paid Safe and Sick Leave","Caterers","Completed","2017-06-02T00:00:00.000","Consent Order Signed","500",,,"Long Island City","NY","11101","Queens",,
"2020-01-14T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2020-01-24T00:00:00.000","Closeout Letter Sent – No Jurisdiction",,,,"Katonah","NY","10536","Outside NYC",,
"2016-11-30T00:00:00.000","Paid Safe and Sick Leave","Educational Services","Completed","2017-06-02T00:00:00.000","Consent Order Signed","500",,,"New York","NY","10016","Manhattan",,
"2019-08-26T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2020-06-18T00:00:00.000","Consent Order Signed",,"1","8750","New York","NY","10009","Manhattan","3","2"
"2018-07-03T00:00:00.000","Paid Safe and Sick Leave","All Other Miscellaneous Ambulatory Health Care Services","Completed","2018-12-17T00:00:00.000","Closeout Letter Sent – No Jurisdiction",,,,"New York","NY","10017","Manhattan","6","4"
"2017-01-17T00:00:00.000","Paid Safe and Sick Leave","Automotive Repair and Maintenance","Completed","2017-08-11T00:00:00.000","Consent Order Signed","1000",,,"Brooklyn","NY","11207","Brooklyn",,
"2014-12-12T00:00:00.000","Paid Safe and Sick Leave","Food Service Contractors","Completed","2015-03-27T00:00:00.000","Consent Order Signed",,"1","879.95","Newport Center","CA","92660","Outside NYC",,
"2017-11-29T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2019-08-23T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"New York","NY","10014","Manhattan",,
"2018-08-21T00:00:00.000","Paid Safe and Sick Leave","Motor Vehicle Towing","Completed","2018-11-01T00:00:00.000","Consent Order Signed","750","0","0","Queens Village","NY","11429","Queens","13","27"
"2015-05-19T00:00:00.000","Paid Safe and Sick Leave","Beauty Salons","Completed","2015-09-25T00:00:00.000","Consent Order Signed","500","1","750","BRONX","NY","10466","Bronx",,
"2021-06-03T00:00:00.000","Paid Safe and Sick Leave",,"Completed","2021-09-21T00:00:00.000","Complainant Withdrew",,,,,,,,,
"2019-06-13T00:00:00.000","Paid Safe and Sick Leave","Construction","Completed","2020-12-21T00:00:00.000","Consent Order Signed",,"1","5000","New York","NY","10023","Manhattan","7","6"
"2018-03-27T00:00:00.000","Paid Safe and Sick Leave","Educational Services","Completed","2018-08-06T00:00:00.000","Consent Order Signed","977","1","523","Fresh Meadows","NY","11432","Queens",,
"2016-11-10T00:00:00.000","Paid Safe and Sick Leave","Other Individual and Family Services","Completed","2017-05-24T00:00:00.000","Consent Order Signed","1000",,,"Bronx","NY","10461",,,
"2016-06-07T00:00:00.000","Paid Safe and Sick Leave","Construction","Completed","2016-06-08T00:00:00.000","Consolidation Letter Sent",,,,"New York","NY","10035","Manhattan",,
"2014-12-23T00:00:00.000","Paid Safe and Sick Leave","Dance Companies","Completed","2015-06-24T00:00:00.000","Consent Order Signed","2125","16","10000","NEW YORK","NY","10024","Manhattan",,
"2017-12-11T00:00:00.000","Paid Safe and Sick Leave","Educational Services","Completed","2018-01-16T00:00:00.000","Consolidation Letter Sent",,,,"Brooklyn","NY","11219","Brooklyn",,
"2014-12-29T00:00:00.000","Paid Safe and Sick Leave","Human Resources Consulting Services","Completed","2015-09-15T00:00:00.000","Consent Order Signed",,"1","624","Jersey City","NJ","7302","Outside NYC",,
"2014-10-23T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2015-06-04T00:00:00.000","Consent Order Signed",,,,"Long Island City","NY","11101","Queens",,
"2016-01-26T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2016-03-31T00:00:00.000","Consent Order Signed","500","1","1044","New York","NY","10001","Manhattan",,
