"objectid","complaintnumber","srcategory","srtype","srpriority","srsource","srstatus","srresolution","boroughcode","communityboard","buildingnumber","streetname","crossstreet1","crossstreet2","taxclass","locationdetails","complaintdetails","parkname","parkzone","notestocustomer","zipcode","citycouncil","statesenate","stateassembly","congressional","sanitationzone","physicalid","servicerequestparentglobalid","geometry","globalid","initiateddate","closeddate","createddate","updateddate","descriptor1","complainttype","callerzipcode","srcallertype","callercity","callerstate","latitude","longitude","census_tract","bin","bbl","nta","location"
"11679179","1-1-1575214744","Prune","Prune Dead Wood","Routine","3-1-1 Call Center","Closed","Work Completed","Queens","402","41-08","57 STREET","ROOSEVELT AVENUE","43 AVENUE","1","IN FRONT OF ADDRESS","THERE IS A CITY TREE THAT HAS DEAD BRANCH IN THE TREE.",,,"INSPECTED 6-14-18 DEADWOOD OVER STREET CONFIRMED FOR REMOVAL","11377","26","12","30","14",,"0030397","BF4C3D12-B8CF-4DE7-A820-8633159F0252",,"77B3FB57-5582-421E-BFF7-F8F8B4FD6248","06/12/2018 22:52:14","05/08/2020 18:32:01","06/12/2018 22:57:00","05/08/2020 18:32:01","Dead Branches in Tree","Overgrown Tree/Branches","11377",,"QUEENS","NY","40.744987","-73.907717","251","4031077","4013270047","Woodside",
"17450669","311-02355565","Hazard","Hanging Limb from other Branches","Routine","Department of Parks and Recreation - Public Web Site","Closed","Work Completed","Brooklyn","306","608","6TH STREET","8 AVENUE","PROSPECT PARK WEST","1","Park Slope",,,,,"11215","39","21","44","9",,"0086858","B8A2512F-1C5B-4A80-803A-B2ABA0A2DD04",,"8053FD81-85BE-46EB-B2FA-BB2031ECFBB3","05/01/2020 22:24:09","05/05/2020 19:20:07","05/01/2020 22:24:09","05/05/2020 19:20:07","Branch Cracked and Will Fall","Damaged Tree","na",,"na","NY","40.666881","-73.97631","167","3025685","3010870028","Park Slope-Gowanus",
"17473605","311-02391417","Remove Tree","Poor Condition Hollow","Routine","3-1-1 Call Center","Closed","Work Completed","Queens","411","53-12","214 STREET","53 AVENUE","56 AVENUE",,,"Front of house",,,,"11364","23","11","25","6",,"0068211",,,"BFF93153-55C9-4E95-968C-666215FC4DE1","05/05/2020 14:26:32","05/06/2020 17:49:00","05/05/2020 15:00:00","05/06/2020 17:49:00","Tree Alive - in Poor Condition","Damaged Tree",,"Business  Business",,,"40.751818","-73.765441","1399","4159663","4074220011","Bayside-Bayside Hills",
"17566125","311-02497647","Hazard","Tree Leaning","Routine","3-1-1 Call Center","Closed","No Action - Insufficient Info","Queens","405","000","000","59 STREET","COOPER AVENUE",,"4 cooper avenue","QNS FORESTRY GRP- 4 COOPER AVENUE-5/17/2020-1300HRS: FDNY 185 rpts a tree is leaning towards a home owners property. There requesting parks to respond.BM/LB",,,,"11385","30","12","38","7",,,,,"F4869A4C-BB7B-479F-AC91-F5357DCADF16","05/17/2020 17:22:43","05/19/2020 11:45:00","05/17/2020 18:00:00","05/19/2020 11:45:00","Tree Leaning/Uprooted","Damaged Tree",,"Business  Business",,,,,,,,,
"18597849","311-03544042","Hazard","Limb Down - House","Routine","Department of Parks and Recreation - Public Web Site","Closed","Work Completed","Brooklyn","318","1729","ROCKAWAY PKWY","HOLMES LANE","AVENUE L","1",,"Has fallen nearby house and many branches are surrounding her",,,"Request inspected as part of Tropical Storm Isaias storm response.","11236","46","19","58","8",,"0070830","CA6F1536-AF5E-4861-8984-DCB245E39559",,"9717BC73-287E-4662-9744-B04CC4C3FD1E","08/09/2020 21:53:22","10/07/2020 13:15:27","08/09/2020 21:53:22","10/07/2020 13:15:27","Branch or Limb Has Fallen Down","Damaged Tree",,,"brooklyn","ny","40.639342","-73.895847","1012","3231833","3082430018","Canarsie",
"15609879","311-00895119","Root/Sewer/Sidewalk","Trees and Sidewalks","Routine","3-1-1 Call Center","Closed","T/S Inspected - Ineligible","Queens","413","148-06","HUXLEY STREET","148 AVENUE","148 ROAD",,,"THE CALLER IS REPORTING TWO TREE'S ROOTS HAVE UPROOTED THE SIDEWALK.",,,"our site has been rated 67 out of 100. This site does not rate highly enough to be repaired by NYC Parks at this time. You may request a new inspection in 3 years, or hire a contractor to complete repair. For more info visit nyc.gov/parks/treework.","11422","31","10","31","5",,"0031306",,,"AC1DD93C-1BC5-4396-BE4D-B1024E825A45","10/17/2019 15:08:27","05/19/2020 15:47:01","10/17/2019 15:11:04","05/19/2020 15:47:01","Trees and Sidewalks Program","Root/Sewer/Sidewalk Condition","11422",,"QUEENS","NY","40.655043","-73.740085","664","4291969","4137500059","Rosedale",
"17353986","311-02254432","Remove Tree","Dead Tree Older Than 2 Years","Routine","3-1-1 Call Center","Closed","Work Completed","Queens","413","87-22","259 STREET","87 AVENUE","NASSAU CNTY BOUNDARY",,"DEAD TREE IN FRONT OF THE HOUSE","THE CALLER IS AFRAID THE DEAD TREE IN FRONT OF THE HOUSE IS ABOUT TO FALL IF THERE IS ANY HEAVY RAIN AS IT HAS OCCURRED RECENTLY. PLEASE INVESTIGATE IF THE TREE CAN BE REMOVE. THANK YOU.",,,"INSPECTED 4/27. WORK ORDER CREATED FOR TREE REMOVAL","11001","23","11","33","3",,"0077669",,,"D634DBBE-1467-4495-A511-736157994D47","04/17/2020 20:58:44","05/01/2020 17:54:00","04/17/2020 22:00:00","05/01/2020 17:54:00","Planted More Than 2 Years Ago","Dead/Dying Tree",,"Business  Business",,,"40.730966","-73.706947","157903","4180654","4088260049","Glen Oaks-Floral Park-New Hyde Park",
"16224031","311-00648780","Root/Sewer/Sidewalk","Trees and Sidewalks","Routine","Department of Parks and Recreation - Public Web Site","Closed","T/S Inspected - Ineligible","Queens","413","254-28","83 AVENUE","LITTLE NECK PARKWAY","255 STREET","1",,,,,"Your property is a non-Tax Class 1 property and is therefore ineligible for the Trees and Sidewalks Program.","11004","23","11","33","3",,"0032471",,,"2A6545AE-3C9E-47A5-9BFE-FFC0D89BC06E","09/16/2019 18:08:29","05/08/2020 14:53:45","09/16/2019 18:08:30","05/08/2020 14:53:45","Trees and Sidewalks Program","Root/Sewer/Sidewalk Condition","11004",,"Floral Park","NY","40.738011","-73.714213","157902","4179252","4087650015","Glen Oaks-Floral Park-New Hyde Park",
"18254518","311-03364229","Remove Tree","Dead Tree Older Than 2 Years","Routine","3-1-1 Call Center","Closed","Inspected - Condition Not Found","Queens","407","147-62","5 AVENUE","147 PLACE","148 STREET",,"IN FRONT OF ADDRESS GIVEN","IT'S A LARGE TREE. IT APPEARS TO BE DEAD BRANCHES.",,,"TREE INSPECTED 12.11 TREE IS NOT DEAD AND DOES NOT REQUIRE REMOVAL","11357","19","11","27","3",,"0034893","5FA77559-13E3-48E4-9928-0D29EB191163",,"12342471-6847-42A6-A451-7ADF3585E121","07/28/2020 16:03:10","09/01/2021 11:50:46","07/28/2020 17:00:12","09/01/2021 11:50:46","Planted More Than 2 Years Ago","Dead/Dying Tree",,,,,"40.795284","-73.820532","973","4101861","4044730080","Whitestone",
"17494683","311-02410586","Illegal Tree Damage","Unauthorized Tree Pruning","Routine","Department of Parks and Recreation - Public Web Site","Closed","Inspected - No Work Order","Staten Island","503","56","VAN ALLEN AVENUE","MC ARTHUR AVENUE","FORRESTAL AVENUE","1","the neighbors that cut the tree live at 56 Van Allen Staten IslandNY 10312 and 120 Forrestal Avenue, Staten Island, NY 10312",,,,"Restitution will be issued to the property owner of 56 Van Allen Ave.","10312","51","24","63","11",,"0103462",,,"B4B09C33-84CB-4591-83D1-4F2895AD2688","05/07/2020 20:28:04","05/08/2020 17:43:46","05/07/2020 20:28:00","05/08/2020 17:43:46","Unauthorized Tree Pruning","Illegal Tree Damage","10312","Business  Business","Staten Island","New York","40.555387","-74.177867","17008","5076540","5056800168","Arden Heights",
"12815974","1-1-1631346706","Hazard","Hanging Limb from other Branches","Routine","Department of Parks and Recreation - Public Web Site","Closed","Work Completed","Brooklyn","315","1714","EAST 27TH STREET","QUENTIN ROAD","AVENUE R","1","There is yellow tape around the tree",,,,,"11229","48","17","41","9",,"0044136","353EB609-C00B-474A-8104-57AD96BD83E4",,"D75C3AA7-88FB-46A9-B6EC-883CC83B1C66","10/15/2018 20:11:22","05/05/2020 18:53:35","10/15/2018 20:11:23","05/05/2020 18:53:35","Branch Cracked and Will Fall","Damaged Tree","11229",,"Brooklyn","NY","40.608926","-73.946416","548","3183469","3068090011","Madison",
"17474022","311-02391568","Hazard","Tree Down - Street","Routine","3-1-1 Call Center","Closed","Work Completed","Queens","403","83-05","NORTHERN BOULEVARD","83 STREET","84 STREET",,,"TREE HAS FALLEN AND IS NOW BLOCKING THE STREET AND SIDEWALK.",,,"INSPECTED 5/5/20. WORK ORDER CREATED FOR DEBRIS PICK UP.","11372","25","13","34","14",,"0009787","43368845-B46F-4DD8-8300-0F3D720FA446",,"0E9FB3B4-1DB3-47A7-9874-5854B7B21882","05/05/2020 14:46:56","05/06/2020 18:29:13","05/05/2020 15:00:19","05/06/2020 18:29:13","Entire Tree Has Fallen Down","Damaged Tree",,,,,"40.755682","-73.884273","327","4034563","4014130043","Jackson Heights",
"17521297","311-02440572","Remove Tree","Dead Tree Older Than 2 Years","Routine","Department of Parks and Recreation - Public Web Site","Closed","Inspected - Condition Not Found","Manhattan","104","307","WEST 21 STREET","8 AVENUE","9 AVENUE","4","north side between 8th & 9ave Manhattan",,,,"Tree is okay. Late bloomer. No work needed.","10011","3","27","75","10",,"0080054",,,"41D99977-CCCA-40ED-9836-CD2E8E4D6994","05/11/2020 20:30:47","05/13/2020 13:44:33","05/11/2020 20:30:00","05/13/2020 13:44:33","Planted More Than 2 Years Ago","Dead/Dying Tree","na","Business  Business","na","NY","40.744245","-73.99996","89","1084279","1007450030","Hudson Yards-Chelsea-Flatiron-Union Square",
"19391038","311-04271028","Hazard","Tree Down - Street","Routine","3-1-1 Call Center","Closed","Work Completed","Bronx","212",,,"EAST  241 STREET","FURMAN AVENUE",,,"As per BX FDNY #412 there is an entire tree down at this location.",,,,"10470","11","36","81","16",,,,,"1AA2FC0F-05CE-4F6F-8075-39DBEBF63384","10/13/2020 09:55:33","10/13/2020 18:10:47","10/13/2020 10:05:05","10/13/2020 18:10:47","Entire Tree Has Fallen Down","Damaged Tree",,,,,,,,,,,
"16442774","311-01249048","Root/Sewer/Sidewalk","Trees and Sidewalks","Routine","3-1-1 Call Center","Closed","T/S No Action - Ineligible","Brooklyn","304","101","PILLING STREET","BUSHWICK AVENUE","EVERGREEN AVENUE",,,"RESIDENT HAS A TWO FAMILY HOME WOULD LIKE TO REQUEST A FREE REPAIR FOR TREE AND SIDEWALK PROGRAM. THE RESIDENT BELIEVES THE TREE ROOT HAS CAUSED THE DAMAGES ON SIDEWALK",,,"Because we found no sidewalk damage caused by a city tree, this site is not eligible for the Trees and Sidewalks Program.","11207","37","18","54","8",,"0098977",,,"85C1F01C-7EB3-480E-8A29-5C8305D544CC","11/27/2019 16:55:33","05/06/2020 14:45:11","11/27/2019 16:59:09","05/06/2020 14:45:11","Trees and Sidewalks Program","Root/Sewer/Sidewalk Condition","11207",,"BROOKLYN","NY","40.684701","-73.906859","403","3080259","3034510042","Bushwick South",
"17470003","311-02386665","Illegal Tree Damage","Unauthorized Tree Pruning","Routine","3-1-1 Call Center","Closed","Inspected - No Work Order","Staten Island","503","5720","AMBOY ROAD","QUEENSDALE STREET","HAYNES STREET",,,"Severe pruning",,,"Restitution will be issued to the homeowner.","10309","51","24","62","11",,"0015998",,,"19A0777A-5381-4F57-AFD1-128985DC57E7","05/04/2020 21:47:39","05/08/2020 12:41:00","05/04/2020 22:00:00","05/08/2020 12:41:00","Unauthorized Tree Pruning","Illegal Tree Damage",,"Business  Business",,,"40.52814","-74.199356","198","5082680","5066540011","Annadale-Huguenot-Prince's Bay-Eltingville",
"17454007","311-02360747","Illegal Tree Damage","Unauthorized Tree Removal","Routine","Department of Parks and Recreation - Public Web Site","Closed","No Action - Jurisdiction","Staten Island","503","23","QUAIL LANE","ENGLEWOOD AVENUE","BEND","1","In cul de sac off of englewood ave Staten Island ny",,,,"NYC Parks Dept. maintains trees within NYC Parks and street trees in planting strip along curb. Trees are not under NYC Parks Dept. jurisdiction.  Property ownership information can be found at www.oasisnyc.org","10309","51","24","62","11",,"0158963",,,"D1F2EB98-F261-4EB8-94FB-D1E65CB2FF95","05/02/2020 15:23:34","05/04/2020 11:58:00","05/02/2020 15:23:00","05/04/2020 11:58:39","Unauthorized Tree Removal","Illegal Tree Damage","na","Business  Business","na","NY","40.53228","-74.221025","226","5150509","5073490050","Charleston-Richmond Valley-Tottenville",
"17462011","311-02376085","Hazard","Limb Down - Other","Routine","3-1-1 Call Center","Closed","Work Completed","Brooklyn","304","253","COVERT STREET","WILSON AVENUE","KNICKERBOCKER AVENUE",,"IN FRONT OF ADDRESS PROVIDED","TREE FELL DOWN AND WAS CUT INTO PIECES BY THE FIRE DEPARTMENT. THE WOOD HAS BEEN PLACED IN FRONT OF MY HOME AND HAS NOT BEEN PICKED UP.",,,"work order created, thank you for your inquiry","11207","37","18","54","7",,"0072058","73923C54-9E38-4A9F-99E7-A4F5E4214D90",,"20A5EDFE-16DF-4C2E-BD5A-0138F4ABE4AA","05/03/2020 22:29:03","05/29/2020 16:38:57","05/03/2020 23:00:18","05/29/2020 16:38:57","Branch or Limb Has Fallen Down","Damaged Tree",,,,,"40.691492","-73.907229","437","3079092","3034180044","Bushwick North",
"17983362","311-03040710","Plant Tree","Street Tree","Routine","3-1-1 Call Center","Closed","Planting Declined - Unplantable","Manhattan","108","1374","YORK AVENUE","EAST   73 STREET","EAST   74 STREET",,,"N/A",,,"This location cannot be planted (gas)","10021","5","28","76","12",,"0019497",,,"FDAD5E08-6B15-4787-A525-5A6EF8946623","07/02/2020 17:16:26","05/06/2021 14:29:00","07/02/2020 18:00:00","05/06/2021 14:29:00","For One Address","New Tree Request",,"Business  Business",,,"40.767725","-73.953097","124","1046276","1014850003","Lenox Hill-Roosevelt Island",
"17518884","311-02437965","Hazard","Tree Leaning","Routine","3-1-1 Call Center","Closed","No Action - Jurisdiction","Brooklyn","304","553","EVERGREEN AVENUE","JEFFERSON AVENUE","HANCOCK STREET",,,"There is a tree in an adjoining backyard that is invading our fence, but more importantly, it is hanging over and pulling down on wires. I hope they are just telephone wires and not electric wires, but they are making me anxious.",,,"The Parks department does not inspect private trees that are not within our jurisdiction. Trees within wires will be pruned by Con Ed. Thank you for your inquiry","11221","37","18","54","8",,"0048766",,,"61BD7DC6-ACCF-48E1-95C9-A7D72191644B","05/11/2020 15:13:07","05/18/2020 13:48:45","05/11/2020 16:00:11","05/18/2020 13:48:45","Tree Leaning/Uprooted","Damaged Tree",,,,,"40.689661","-73.914371","415","3342353","3033890108","Bushwick South",
"16608064","311-01472136","Remove Tree","Poor Condition Cracked","Routine","3-1-1 Call Center","Closed","Work Completed","Queens","410","81-12","160 AVENUE","81 STREET","82 STREET",,,"N/A",,,"WORK ORDER CREATED FOR TREE REMOVAL.","11414","32","15","23","8",,"0029118",,,"6793CF02-A5E2-46EF-B8BA-DA4EBF8FDD9E","12/26/2019 20:35:12","05/01/2020 15:46:00","12/26/2019 21:01:00","05/01/2020 15:46:00","Tree Alive - in Poor Condition","Damaged Tree",,"Business  Business",,,"40.655912","-73.850485","892","4293469","4140190005","Lindenwood-Howard Beach",
"17579538","311-02513670","Hazard","Hanging Limb from other Branches","Routine","3-1-1 Call Center","Closed","Inspected - No Work Order","Brooklyn","314","1920","AVENUE M","EAST   19 STREET","OCEAN AVENUE",,,"Tree branch broke hazard to vehicle and pedestrians",,,"This limb has been removed by a Forester. Thank you for your inquiry","11230","48","17","42","9",,"0062815",,,"B212A6EC-7D3E-4D7F-9A93-D019DC7AC26E","05/19/2020 12:45:04","05/20/2020 15:22:24","05/19/2020 13:00:19","05/20/2020 15:22:24","Branch Cracked and Will Fall","Damaged Tree",,,,,"40.618457","-73.955886","538","3181119","3067480010","Midwood",
"18704565","311-03584601","Hazard","Limb Down - Driveway","Routine","Department of Parks and Recreation - Public Web Site","Closed","Inspected - Condition Not Found","Brooklyn","312","1353","E 3 ST","DEAD END","AVENUE M","1","IT'S DEAD END BLOCK NEAR THE F LINE TRAIN","IT FELL ON THE HOUSE ROLLED OVER TO THE DRIVEWAY AND NOW IT WAS MOVED TO THE END OF THE BLOCK.",,,"Request inspected as part of Tropical Storm Isaias storm response.","11230","44","17","48","10",,"0060382",,,"5D82482E-75B5-4DB9-A433-C277D173401B","08/12/2020 21:55:32","10/14/2020 11:07:00","08/12/2020 21:55:00","10/14/2020 11:07:00","Branch or Limb Has Fallen Down","Damaged Tree",,"Business  Business","BROOKLYN","NY","40.617139","-73.972423","448","3171635","3065390063","Ocean Parkway South",
"16560034","311-01411713","Root/Sewer/Sidewalk","Trees and Sidewalks","Routine","3-1-1 Call Center","Closed","T/S Inspected - Ineligible","Bronx","210","720","REVERE AVENUE","DILL PLACE","PHILIP AVENUE",,,"THE TREE ROOTS IS LIFTING UP THE SIDEWALK AT THIS TIME. BEEN LIKE THIS SINCE I PURCHASED THE HOME IN MARCH. I MADE A REPORT OVER A MONTH AGO REGARDING THIS ISSUE",,,"Because we found no sidewalk damage caused by a city tree, this site is not eligible for the Trees and Sidewalks Program.","10465","13","34","82","14",,"0060127",,,"C69BB557-151C-4F4B-B696-D47F97BCCE62","12/18/2019 20:28:31","05/20/2020 19:08:35","12/18/2019 20:31:38","05/20/2020 19:08:35","Trees and Sidewalks Program","Root/Sewer/Sidewalk Condition",,,,,"40.826359","-73.823768","152","2079925","2055430118","Schuylerville-Throgs Neck-Edgewater Park",
"17641724","311-02593470","Hazard","Limb Down - Sidewalk","Routine","3-1-1 Call Center","Closed","Inspected - Condition Not Found","Queens","401","000","000","34 AVENUE","45 STREET",,,"Trees along 45TH Street (both sides) between Broadway and 34th Ave have low hanging branches that make it difficult for pedestrians to walk without having to duck.",,,"DUPLICATE SERVICE REQUEST REFER TO SERVICE REQUEST #17641723","11101","26","12","36","14",,,,,"2FD9563B-AA6D-4B10-A769-7E96E61C9DEF","05/27/2020 17:30:13","05/28/2020 11:22:00","05/27/2020 18:00:00","05/28/2020 11:22:00","Branch or Limb Has Fallen Down","Damaged Tree",,"Business  Business",,,,,,,,,
"17544684","311-02462403","Prune","Prune Dead Wood","Routine","Department of Parks and Recreation - Public Web Site","Closed","Inspected - No Work Order","Queens","408","138-05","UNION TURNPIKE","138 STREET","VLEIGH PLACE","1",,,,,"Trees are scheduled for block pruning contract","11367","24","15","27","6",,,,,"52C1FF78-EFD7-47EC-8514-279D1D6BF1A0","05/14/2020 12:27:28","05/19/2020 14:00:00","05/14/2020 12:27:00","05/19/2020 14:00:00","Dead Branches in Tree","Overgrown Tree/Branches","11367","Business  Business","Flushing","New York","40.717458","-73.823414","77903","4143145","4066110001","Kew Gardens Hills",
"17362849","311-02266523","Illegal Tree Damage","Unauthorized Tree Removal","Routine","3-1-1 Call Center","Closed","Work Completed","Queens","402","2-03","BORDEN AVENUE","2 STREET",,,,"In front of Gantry Loft",,,"TREE INSPECTED 4/28. WORK ORDER CREATED TO REMOVE TREE DOWN.","11101","26","12","37","12",,"0008031","E6CA83B5-D7D3-4ADE-AFC3-8B891A191D46",,"515589A2-283A-4B99-9D82-CDE81F02D230","04/19/2020 18:51:34","05/13/2020 19:56:24","04/19/2020 19:00:13","05/13/2020 19:56:24","Unauthorized Tree Removal","Illegal Tree Damage",,,,,"40.742162","-73.95872","1","4000007","4000150001","Hunters Point-Sunnyside-West Maspeth",
