"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location_point"
"50042378","LE COQ RICO","Manhattan","30","EAST   20 STREET","10003","2122677426","French","2020-02-11T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","61","C","2020-02-11T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Re-inspection","40.738928989386","-73.989221188693","105","02","005200","1016181","1008480053","MN13",
"50105625","RUMBA BAR & GRILL","Manhattan","185","AVENUE C","10009","2018936413",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.726718458479","-73.976912980426","103","02","002800","1084879","1003940041","MN28",
"50125812",,"Brooklyn","5","GREENE AVENUE","11238","5162639640",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.685836991673","-73.972993381258","302","35","018100","3059375","3021180047","BK68",
"50009820","NEW CHINA RESTAURANT","Bronx","240","EAST  174 STREET","10457","7185837666","Chinese","2022-07-06T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedure improper.","Not Critical","24",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.844699316794","-73.907111597861","204","15","022902","2007368","2027920037","BX41",
"50123205","SALATA NEW YORK","Brooklyn","339","GRAHAM AVENUE","11211","7185031610",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.714679744191","-73.94442299788","301","34","049700","3400171","3027590028","BK90",
"50057543","VICTORIAS PIZZA","Brooklyn","2716","GERRITSEN AVENUE","11229","7188919496","Pizza","2022-01-31T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","12","A","2022-01-31T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Re-inspection","40.592841719985","-73.925153296262","315","46","062800","3249801","3089250183","BK17",
"41314155","THE KIOSK","Manhattan","7680","EAST  116 STREET",,"2129961242","Moroccan","2018-06-14T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches present in facility's food and/or non-food areas.","Critical","10",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","0","0",,,,,"1",,
"50115323",,"Bronx","232","EAST  198 STREET","10458","7709255678",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.869414006166","-73.889739731489","207","15","040501","2017051","2033010051","BX05",
"50124504",,"Brooklyn","1717","BROADWAY","11207","718484500",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.683442675578","-73.911393346151","304","37","040300","3079858","3034380007","BK78",
"41701697","SUZUME","Brooklyn","545","LORIMER STREET","11211","7184860200","Japanese","2019-04-18T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","21",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.713164115186","-73.949229023151","301","34","051300","3068947","3027670032","BK73",
"50118870",,"Queens","4014","157TH ST","11354","7187024234",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.763447508404","-73.808284863504","407","20","117100","4119331","4052750036","QN51",
"50126756","MANHATTANVILLE COFFEE","Manhattan","1850","AMSTERDAM AVENUE","10031","8129895071",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.829358464653","-73.944601466219","109","07","023700","1062192","1020830033","MN04",
"50073179","STAR RESTAURANT","Bronx","1298","WESTCHESTER AVENUE","10459","3478206000","Spanish","2019-11-08T00:00:00.000","Violations were cited in the following area(s).","09C","Food contact surface not properly maintained.","Not Critical","24",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.827375338625","-73.886619036102","202","17","012102","2097228","2027570093","BX27",
"50015505","A SUSHI","Queens","7144","AUSTIN ST","11375","7182686010","Japanese","2022-04-30T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedures improper.","Not Critical","9","A","2022-04-30T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.719633913109","-73.843390018513","406","29","073700","4077921","4032550028","QN17",
"50122577",,"Queens","3516","FARRINGTON ST","11354","7186906612",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.76413468614","-73.831660932571","407","20","086900","4450169","4049580034","QN22",
"50121299","XENO'S PIZZA","Manhattan","163","EAST   52 STREET","10022","12017551023",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.757450158691","-73.970737122242","106","04","010000","1036469","1013077501","MN19",
"50112119","POPPI","Manhattan","824","MADISON AVENUE","10065","9148156460",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.769679779088","-73.966977070815","108","04","012200","1041281","1013830058","MN40",
"50119210","THONGLOR NEW YORK","Manhattan","789","9 AVENUE","10019","2125615692",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.765047988952","-73.987816267307","104","03","013300","1026749","1010620033","MN15",
"41658037","MIZU JAPANESE","Manhattan","29","EAST   20 STREET","10003","2125056687","Japanese","2022-03-21T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","43",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.738956439053","-73.98924283569","105","02","005200","1016205","1008490023","MN13",
"50123250","VERS","Manhattan","714","9 AVENUE","10019","9172949562",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.762646496982","-73.989549443127","104","03","012700","1025164","1010390062","MN15",
"50108767","Simba Mix","Manhattan","4","CORTLANDT STREET","10007","9174967943",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.709922345154","-74.010240267036","101","01","001300","1001079","1000630021","MN25",
"50072221","MOMENTEA","Manhattan","64","7 AVENUE","10011","2125108995","Japanese","2020-01-08T00:00:00.000","Violations were cited in the following area(s).","04A","Food Protection Certificate not held by supervisor of food operations.","Critical","38",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.738600123621","-73.999657187145","104","03","008100","1013732","1007640037","MN13",
"50012113","TANG","Queens","196-50","NORTHERN BOULEVARD","11358","7182797080","Korean","2019-12-10T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","9","A","2019-12-10T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Re-inspection","40.757850078084","-73.784593097446","411","19","145101","4124565","4055200025","QN48",
"50107823",,"Manhattan","117","EAST    7 STREET","10009","144966282",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.726486438356","-73.984565412736","103","02","003200","1005848","1004350043","MN22",
"50111998","SALSA","Brooklyn","40","CLIFFORD PLACE","11222","5613297384",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.727101979141","-73.955687385302","301","33","056100","3065271","3025940001","BK76",
"50117245","AVRILILILLYS CREAMERY","Manhattan","1610","AMSTERDAM AVENUE","10031","9172166012",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.821683991927","-73.95021176663","109","07","022500","1061736","1020710030","MN04",
"50108060","KRAZY SNACK","Bronx","920","EAST  173 STREET","10460","3478623519","Latin American","2021-11-30T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedures improper.","Not Critical","72","C","2021-11-30T00:00:00.000","2022-08-29T06:00:14.000","Pre-permit (Operational) / Re-inspection","40.835644447481","-73.888610572618","203","17","015700","2010593","2029820023","BX75",
"50113458","WHITESTONE BELL","Queens","16122","NORTHERN BLVD","11358","9175891512",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.762361768218","-73.804111395501","407","20","117100","4120453","4053350073","QN51",
"50108493","UNCLE LOUIE G","Staten Island","270","WATCHOGUE ROAD","10314","7187052324",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.616099485703","-74.138421403811","501","50","018901","5124780","5004670013","SI07",
"50121155",,"Queens","25513","NORTHERN BLVD","11362","3474084780",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.772047684943","-73.734315647401","411","19","147900","4314871","4081390051","QN45",
"50122123",,"Bronx","2365","HOFFMAN STREET","10458","7185002986",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.855275291188","-73.88911257626","206","15","038700","2011670","2030540034","BX06",
"50075044","DABAKH KINE RESTAURANT","Brooklyn","1933","FULTION ST",,"3476228236","African","2018-10-03T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","19","B","2018-10-03T00:00:00.000","2022-08-29T06:00:14.000","Pre-permit (Operational) / Re-inspection","0","0",,,,,"3",,
"50106172","Etto Espresso Bar","Queens","15949","CROSS BAY BOULEVARD","11414","3475383911",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.658343346778","-73.8396563379","410","32","089200","4295272","4141730075","QN57",
"50054726","W & Y BAKERY","Brooklyn","1703","AVENUE U","11229","7183392801","Bakery Products/Desserts","2019-02-07T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedures improper.","Not Critical","14","B","2019-02-07T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Re-inspection","40.599057565108","-73.954357504492","315","48","058000","3198203","3073220048","BK44",
"50121165",,"Queens","5326","ROOSEVELT AVE","11377","9172134511",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.744552070576","-73.911178230278","402","26","025100","4030924","4013220074","QN63",
"50049523","WO KEE NOODLE","Queens","168-12","UNION TURNPIKE","11366","7184873590","Chinese","2022-05-18T00:00:00.000","Violations were cited in the following area(s).","09C","Food contact surface not properly maintained.","Not Critical","50",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.722991913936","-73.799988494357","408","24","126700","4152119","4070190005","QN38",
"50115297","DASHMART","Manhattan","152","WEST   25 STREET","10001","6506819470",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.744797605972","-73.993352418453","104","03","009100","1014993","1008000068","MN13",
"41356242","VIACOM EXECUTIVE DINING ROOM","Manhattan","1515","BROADWAY","10036","2122586290","American","2022-03-17T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0","A","2022-03-17T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.7576286762","-73.985803477709","105","03","011900","1024714","1010160036","MN17",
"50113808",,"Queens","6443","108TH ST","11375","9172169998",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.73206995194","-73.849148241932","406","29","074300","4051678","4021710001","QN17",
"50119702",,"Manhattan","100","PEARL STREET","10004","9144893116",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.704279137344","-74.009784953715","101","01","000900","1000855","1000300019","MN25",
"50106269","Takumi Japanese Cuisine","Manhattan","114","ELDRIDGE STREET","10002","6462878050",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.718165060172","-73.991944573744","103","01","001800","1005431","1004130004","MN27",
"40586094","GENESIS # 1 WEST INDIAN","Queens","16223","HILLSIDE AVENUE","11432","7187398443","Caribbean","2019-01-14T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","12","A","2019-01-14T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Re-inspection","40.708524120217","-73.799941899361","408","24","044602","4209091","4097710029","QN61",
"50108387",,"Bronx","857","EAST  149 STREET","10455","9174729945",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.811888763831","-73.903880986672","202","08","008300","2096003","2026030051","BX33",
"50115683","DEUTSCHE TRADER CAFE","Manhattan","10","COLUMBUS CIRCLE","10019","7043286907",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.767808491195","-73.982266967297","104","03","014500","1026318","1010497501","MN14",
"50123810",,"Brooklyn","3512","AVENUE S","11234","7183335094",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.609366809575","-73.931902001026","318","46","065800","3240917","3085210042","BK45",
"41717742","ACCRA RESTAURANT","Manhattan","2065","7 AVENUE","10027","6469825616","African","2019-03-04T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","17",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.807850006793","-73.949131232409","110","09","022200","1057775","1019080001","MN11",
"41592595","CAFE REGULAR","Brooklyn","158","BERKELEY PLACE","11217","7187830673","Coffee/Tea","2021-08-04T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","9","A","2021-08-04T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.67531136837","-73.975625791658","306","39","015900","3019869","3009540037","BK37",
"50121432",,"0","N/A","N/A","N/A","6462440901",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,,,,,,,,,
"50075375","ATOMIC WINGS","Manhattan","2090","FREDERICK DOUGLASS BOULEVARD",,"2126662904","Chicken","2019-05-21T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","20",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","0","0",,,,,"1",,
"50110278","BK LOBSTER","Brooklyn","494","4 AVENUE","11215","6469548233",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.668635495949","-73.990159014601","306","39","011700","3022822","3010210050","BK37",
"50105994","P.F.CHANG'S","Manhattan","60","FULTON STREET","10038","6026358812",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.708618926983","-74.005017235584","101","01","001502","1090416","1000760006","MN25",
"50125471",,"Brooklyn","228","DUFFIELD STREET","11201","9175159593",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.691298465676","-73.984393290305","302","33","001500","3424452","3001450032","BK38",
"41674131","GALLI RESTAURANT","Manhattan","45","MERCER STREET","10013","2129669288","Italian","2019-07-16T00:00:00.000","Violations were cited in the following area(s).","20F","Current letter grade sign not posted.","Not Critical",,,,"2022-08-29T06:00:14.000","Administrative Miscellaneous / Initial Inspection","40.721566103974","-74.001186910435","102","01","004700","1079899","1004740018","MN24",
"41683279","INTREPID SEA-AIR-SPACE MUSEUM","Manhattan","1","INTREPID SQ",,"646_381532","American","2017-11-01T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0","A","2017-11-01T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","0","0",,,,,"1",,
"50012132","BOQUERIA","Manhattan","1460","2 AVENUE","10075","2123432227","Tapas","2019-03-28T00:00:00.000","Violations were cited in the following area(s).","09C","Food contact surface not properly maintained.","Not Critical","13","A","2019-03-28T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.771570102036","-73.956325596975","108","05","013400","1045161","1014510003","MN31",
"50125695","STARBUCKS COFFEE COMPANY","Queens","7210","BEACH CHANNEL DR","11692","2126159700",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.591021472313","-73.800907378727","414","31","095400","4000000","4160770028","QN12",
"50120019","MYSTTIK MASAALA","Manhattan","230","PARK AVENUE","10169","9173063128",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.75450075314","-73.975950427165","105","04","009200","1036185","1013000001","MN19",
