"property_id","year_ending","generation_date","account_id","property_id_1","property_name","parent_property_id","parent_property_name","nyc_borough_block_and_lot","nyc_building_identification","address_1","address_2","city","county","postcode","primary_property_type_self","primary_property_type","national_median_reference","list_of_all_property_use","largest_property_use_type","largest_property_use_type_1","_2nd_largest_property_use","_2nd_largest_property_use_1","_3rd_largest_property_use","_3rd_largest_property_use_1","year_built","number_of_buildings","occupancy","metered_areas_energy","metered_areas_water","energy_star_score","energy_star_certification","energy_star_certification_1","energy_star_certification_2","site_eui_kbtu_ft","weather_normalized_site_eui","national_median_site_eui","difference_from_national","site_energy_use_kbtu","weather_normalized_site_energy","national_median_site_energy","weather_normalized_site","weather_normalized_site_1","source_eui_kbtu_ft","weather_normalized_source","national_median_source_eui","difference_from_national_1","source_energy_use_adjusted","source_energy_use_kbtu","weather_normalized_source_1","national_median_source_energy","fuel_oil_1_use_kbtu","fuel_oil_2_use_kbtu","fuel_oil_4_use_kbtu","fuel_oil_5_6_use_kbtu","diesel_2_use_kbtu","kerosene_use_kbtu","propane_use_kbtu","district_steam_use_kbtu","district_hot_water_use_kbtu","district_chilled_water_use","natural_gas_use_kbtu","weather_normalized_site_2","electricity_use_grid_purchase","electricity_use_grid_purchase_1","weather_normalized_site_3","electricity_use_grid_purchase_2","electricity_use_generated","electricity_use_generated_1","electricity_use_generated_2","annual_maximum_demand_kw","annual_maximum_demand_mm","annual_maximum_demand_meter","green_power_onsite_kwh","green_power_offsite_kwh","avoided_emissions_onsite","avoided_emissions_offsite","total_ghg_emissions_metric","direct_ghg_emissions_metric","indirect_ghg_emissions_metric","national_median_total_ghg","estimated_data_flag","estimated_data_flag_natural","estimated_data_flag_fuel","estimated_data_flag_fuel_1","estimated_data_flag_fuel_2","estimated_data_flag_district","egrid_output_emissions_rate","net_emissions_metric_tons","percent_of_electricity_that","percent_of_recs_retained","percent_of_total_electricity","costar_property_id","leed_us_project_id","ambulatory_surgical_center","automobile_dealership_gross","bank_branch_gross_floor_area","bank_branch_number_of","college_university_gross","college_university_number","convention_center_gross_floor","courthouse_gross_floor_area","data_center_gross_floor_area","data_center_pdu_input_meter","data_center_pdu_output_meter","data_center_it_equipment","data_center_it_site_energy","data_center_it_source_energy","data_center_pue","data_center_national_median","data_center_ups_output_meter","data_center_cooling_equipment","data_center_it_energy","data_center_ups_system","distribution_center_gross","enclosed_mall_gross_floor","energy_power_station_gross","financial_office_gross_floor","financial_office_number_of","financial_office_number_of_1","financial_office_weekly","fitness_center_health_club","food_sales_gross_floor_area","food_service_gross_floor","hospital_general_medical","hospital_general_medical_1","hospital_general_medical_2","hospital_general_medical_3","hospital_general_medical_4","hospital_general_medical_5","hospital_general_medical_6","hospital_general_medical_7","hospital_general_medical_8","hospital_general_medical_9","hospital_general_medical_10","hospital_general_medical_11","hospital_general_medical_12","medical_office_gross_floor","medical_office_number_of","medical_office_number_of_1","medical_office_percent_that","medical_office_percent_that_1","medical_office_weekly","outpatient_rehabilitation","urgent_care_clinic_other","k_12_school_gross_floor_area","laboratory_gross_floor_area","mailing_center_post_office","manufacturing_industrial","movie_theater_gross_floor","multifamily_housing_gross","multifamily_housing_government","multifamily_housing_number","multifamily_housing_number_1","multifamily_housing_number_2","multifamily_housing_total","multifamily_housing_percent","multifamily_housing_percent_1","multifamily_housing_resident","multifamily_housing_number_3","multifamily_housing_total_1","multifamily_housing_number_4","multifamily_housing_number_5","multifamily_housing_number_6","multifamily_housing_number_7","other_computer_density_number","office_gross_floor_area_ft","office_number_of_computers","office_number_of_workers","office_percent_that_can_be","office_percent_that_can_be_1","office_weekly_operating_hours","office_worker_density_number","museum_gross_floor_area_ft","non_refrigerated_warehouse","other_gross_floor_area_ft","other_weekly_operating_hours","other_number_of_computers","other_number_of_workers_on","performing_arts_gross_floor","pre_school_daycare_gross","supermarket_grocery_gross","refrigerated_warehouse_gross","repair_services_vehicle_shoe","residence_hall_dormitory","restaurant_gross_floor_area","self_storage_facility_gross","senior_care_community_gross","social_meeting_hall_gross","wholesale_club_supercenter","worship_facility_gross_floor","retail_store_gross_floor","restaurant_worker_density","restaurant_weekly_operating","retail_store_walk_in","retail_store_percent_that","retail_store_open_or_closed","retail_store_number_of_walk","retail_store_number_of_open","parking_gross_floor_area","parking_open_parking_lot","hotel_gross_floor_area_ft","hotel_gym_fitness_center","hotel_room_density_number","hotel_worker_density_number","hotel_percent_that_can_be","estimated_data_flag_1","alert_data_center_issue_with","alert_gross_floor_area_is","alert_energy_meter_has_single","alert_energy_meter_has","alert_energy_meter_has_gaps","alert_energy_meter_has_less","alert_energy_no_meters","alert_property_has_no_uses","data_quality_checker_run","data_quality_checker_date","default_values","estimated_values_energy","temporary_values","estimated_values_water","property_gfa_self_reported","property_gfa_calculated","property_gfa_calculated_1","property_gfa_calculated_2","water_current_date","water_use_all_water_sources","indoor_water_use_all_water","indoor_water_use_intensity","outdoor_water_use_all_water","municipally_supplied_potable","municipally_supplied_potable_1","water_use_intensity_all_water","municipally_supplied_potable_2","water_score_multifamily_only","irrigated_area_ft","third_party_certification","third_party_certification_1","third_party_certification_2","supermarket_grocery_open","convenience_store_with_gas","convenience_store_with_gas_1","financial_office_computer","senior_care_community_living","last_modified_date_property","last_modified_date_electric","last_modified_date_gas_meters","last_modified_date_non","last_modified_date_water","borough","latitude","longitude","community_board","council_district","census_tract","nta"
"2653190","2017-12-31T00:00:00.000","2018-04-05T00:00:00.000","55618","2653190","41-45 West 34th (W14)",,,"1008360007","1015868","43 WEST 34 STREET","62 West 35th","New York",,"10001","Office","Office","CBECS - Office & Bank/Financial","Office, Retail Store","Office","84000","Retail Store","19000",,,"1907","1","100","Whole Building",,,,,"No",,,"67.3",,,,"6935470.7",,"0.3",,,"148.1",,,,,"15249179.9",,,,,,,,,,,"3084478.8","34267.4",,,,,,,,,,,,,,,,"163.8",,"506.3","No","No",,,,"No","88.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84000","0","2","100","100","70","0.02381",,,,,,,,,,,,,,,,,,,"19000",,,"0","100","0","0","0",,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Possible Issue","Ok","Ok","No",,"Yes","No","No","Unable to Check (not enough data)","103000","103000","103000",,,,,,,,,,,,,,,,,,,,,"03/05/2018 12:47 PM EST","03/05/2018 12:46 PM EST","03/05/2018 12:47 PM EST",,,"MANHATTAN","40.749333","-73.986661","105","4","76","Midtown-Midtown South"
"3965179","2017-12-31T00:00:00.000","2018-04-04T00:00:00.000","41577","3965179","Georgian House Owners Corp",,,"4-03322-0135","4079401","118-11 84th Street",,"Queens",,"11415","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","150000",,,,,"1960","1","90","Whole Building","Whole Building","97",,,"No","57.2","57.2","93.8","-39","8583621.3","8583621.3","14067235.7","0.9","0.5","66.2","66.2","108.5","-39","9931923.9","9931923.9","9931923.9","16276896",,"877542",,,,,,,,,"7249513.2","72495.1","456566.1","133811.9","133811.9","456566.2",,,,,,,,"0",,"0","490.7","450.2","40.5","804.1","No","No","No",,,,"88.7","490.7","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"150000","No","210",,,"120","10","90","No specific resident population","1.4","0.8","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Yes","2018-04-04T00:00:00.000","Yes","No","No","No","150000","150000","150000",,"2016-12-31T00:00:00.000",,"5953","39.69",,,"5953",,,,,,,,,,,,,"04/04/2018 11:21 AM EDT","04/04/2018 11:21 AM EDT","03/28/2018 02:01 PM EDT","03/28/2018 01:57 PM EDT","02/13/2018 12:15 PM EST","QUEENS","40.675968","-73.852531","410","32","54","Ozone Park"
"6223345","2017-12-31T00:00:00.000","2018-04-04T00:00:00.000","212246","6223345","116 West Houston",,,"1/00525/0029",,"116 West Houston St.",,"Manhatten",,"10012","Office","Office","CBECS - Office & Bank/Financial","Office, Restaurant, Single Family Home","Office","20265","Restaurant","7044","Single Family Home","1191","1903","1","100","Tenant Hot Water, Tenant Heating, Common Area Hot Water, Common Area Cooling, Common Area Heating, Common Area Plug Load/Electricity","Whole Building",,,,"No","36.6",,"127.6","-71.3","1043942",,"3635456.1",,,"42.5",,"148.1","-71.3",,"1211634.4",,"4219433.3",,,,,,,,,,,,,"66542.3","19502.4",,"66542.3",,,,,,,,"0",,"0","70.2",,"5.9","244.6","No","No","No",,,,"88.7","70.2","0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20265","150","150","100","100","65","7.40192",,,,,,,,,,,,,"7044",,,,,,,"2.8393","70",,,,,,,,,,,,,,"Ok","Ok","Possible Issue","Ok","Ok","Ok","Ok","Ok","No",,"Yes","No","Yes","No","28500","28500","28500",,"2017-12-31T00:00:00.000","1071.3","1071.3","37.59",,,"1071.3","37.59",,,,,,,,,,,,"04/04/2018 11:33 AM EDT","04/04/2018 11:14 AM EDT","04/04/2018 10:57 AM EDT","04/04/2018 11:21 AM EDT","04/04/2018 11:33 AM EDT","MANHATTAN","40.727455","-74.000952","102","3","65","West Village"
"5985966","2017-12-31T00:00:00.000","2018-04-04T00:00:00.000","201498","5985966","WeCare Trading Company llc, d/b/a Cambria Hotel  Suites New York - Chelsea",,,"1008040022","1089883","123 West 28th St",,"New York",,"10001","Hotel","Hotel","CBECS - Hotel & Motel/Inn","Hotel","Hotel","55411",,,,,"2014","1","100","Whole Building",,"65",,,"No","92.8","95.8","107.4","-13.6","5140521.8","5308653.4","5951850.3","17.9","0.3","222.9","228.3","258.1","-13.6","12351085.5","12351085.5","12652882.4","14300457.1",,,,,,,,,,,"1813470.3","19216.7","3327051.5","975102.9","992668.1","3327051.4",,,,,,,,"0",,"0","391.3","96.3","295","453.1","No","No",,,,,"88.7","391.3","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55411","410","2.43634","0.45117","100",,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"No","No","No","No","55411","55411","55411",,"2017-12-31T00:00:00.000","3959.4","3959.4","71.46",,,"3959.4","71.46",,,"0",,,,,,,,,"04/04/2018 09:28 AM EDT","03/14/2018 04:05 PM EDT","03/14/2018 04:05 PM EDT",,"04/04/2018 09:28 AM EDT","MANHATTAN","40.746413","-73.991382","105","3","95","Midtown-Midtown South"
"2791899","2017-12-31T00:00:00.000","2018-04-04T00:00:00.000","56819","2791899","EB Management Properties LLC",,,"4003420018","400142","36-05 29th Street",,"Astoria",,"11106","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","70800",,,,,"1930","1","100","Whole Building","Whole Building","75",,,"No","97.2","105.7","115.8","-16.1","6880405.2","7484179.3","8200112","0.7","0.1","103.8","112.4","123.7","-16.1","7349178.5","7349178.5","7958990.3","8758799",,"5896463.8",,,,,,,,,"811400","8114","172541.4","50569","50569","172541.4",,,,,,,,"0",,"0","496","480.7","15.3","591.1","Yes","Yes","Yes",,,,"88.7","496","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70800",,"84","0","0","71","0","100",,"1.18644","1.00282","0","0","71","1.00282",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"No","Yes","No","Yes","70800","70800","70800",,"2017-12-31T00:00:00.000","9275.8","9275.8","131.01",,,"9275.8","131.01",,,,,,,,,,,,"04/03/2018 02:14 PM EDT","04/03/2018 02:14 PM EDT","04/03/2018 02:00 PM EDT","04/03/2018 02:07 PM EDT","04/03/2018 02:11 PM EDT","QUEENS","40.757059","-73.931559","401","26","51","Queensbridge-Ravenswood-Long Island City"
"2792662","2017-12-31T00:00:00.000","2018-04-04T00:00:00.000","56819","2792662","EB Management Associates LLC",,,"4015810014","400200","86-22 Dongan Avenue",,"Elmhurst","Queens","11373","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","64509",,,,,"1929","1","100","Whole Building","Whole Building",,,,"No","126.4","133.1","116","8.9","8153631.1","8584761.8","7486239.9","0.9","1.3","139.3","146.4","127.9","8.9",,"8988364.6","9441051.7","8252648.5",,,,,,,,,,,"7949300.1","83804.3","204331","59886","59886","204331",,,,,,,,"0",,"0","440.3","422.2","18.1","404.3","Yes","Yes",,,,,"88.7","440.3","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64509","No","72","0","0","83","0","100",,"1.11612","1.28664","0","0","83","1.28664",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"No","Yes","No","Yes","64509","64509","64509",,"2017-12-31T00:00:00.000","1062233.7","1062233.7","16466.44",,,"1062233.7","16466.44",,,,,,,,,,,,"04/03/2018 01:49 PM EDT","04/03/2018 01:12 PM EDT","04/03/2018 01:47 PM EDT","04/03/2018 01:41 PM EDT","04/03/2018 01:49 PM EDT","QUEENS","40.740854","-73.878529","404","25","471","Elmhurst"
"2814446","2017-12-31T00:00:00.000","2018-04-04T00:00:00.000","19173","2814446","Moinian - 72 Madison Avenue",,,"1008570062","1016892","72 Madison Avenue",,"New York",,"10016","Office","Office","CBECS - Office & Bank/Financial","Office, Restaurant","Office","54000","Restaurant","4500",,,"1911","1","100","Whole Building","Whole Building","70","2015","2015-07-02T00:00:00.000","No","104.5","103.7","132.4","-21.1","6112747.6","6066118.8","7743383.8","11.9","0.3","195.1","192.6","247.1","-21.1","11413311.2","11413311.2","11266896.9","14457924.4",,"1812491.8",,,,,,,,,"1875650","18756.5","2424605.7","710611.2","696945.1","2424605.8",,,,,,,,"0",,"0","449.1","234.1","215","568.9","No","No","No","No",,,"88.7","449.1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54000","268.26","209.94","100","100","45.47","3.88782",,,,,,,,,,,,,"4500",,,,,,,"6.66667","90",,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Yes","2018-04-04T00:00:00.000","No","No","No","No","58500","58500","58500",,"2017-12-31T00:00:00.000","2441.5","2441.5","41.74",,,"2441.5","41.74",,,,,,,,,,,,"03/16/2018 01:45 PM EDT","03/16/2018 01:45 PM EDT","03/16/2018 11:31 AM EDT","02/08/2018 10:31 AM EST","02/13/2018 12:28 PM EST","MANHATTAN","40.743758","-73.98589","105","2","56","Hudson Yards-Chelsea-Flatiron-Union Square"
"2710389","2017-12-31T00:00:00.000","2018-04-04T00:00:00.000","19173","2710389","Newmark - 118 W 22nd St",,,"1-00797-0054","1014775","118 W 22nd St",,"New York",,"10011","Office","Office","CBECS - Office & Bank/Financial","Office, Retail Store","Office","82500","Retail Store","7500",,,"1911","1","100","Whole Building","Whole Building","84",,,"Yes","63.8","63.4","102","-37.4","5745737.2","5703861.8","9176299.3","9.5","0","134.6","133.2","215","-37.4","12176653","12117242.2","11984966.7","19351989.5",,,"2774759.3",,,,,,,,"6763.3","71.4","2964214.6","868761.5","856378.2","2964214.6",,,,,,,,"0",,"0","472.1","209.3","262.8","753.9","No","No",,"No",,,"88.7","472.1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82500","202.04","185.87","100","100","52.99","2.25302",,,,,,,,,,,,,,,,,,,"7500",,,"0","70","0","0","0",,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Yes","2018-04-04T00:00:00.000","No","No","No","No","90000","90000","90000",,"2017-12-31T00:00:00.000","2010","2010","22.33",,,"2010","22.33",,,,,,,,,,,,"03/09/2018 01:38 PM EST","03/09/2018 01:38 PM EST","03/09/2018 01:37 PM EST","02/08/2018 12:20 PM EST","02/13/2018 12:26 PM EST","MANHATTAN","40.742562","-73.994089","104","3","87","Hudson Yards-Chelsea-Flatiron-Union Square"
"6238004","2017-12-31T00:00:00.000","2018-04-04T00:00:00.000","152927","6238004","1855 7TH AVENUE HDFC",,,"1018230001","1055003","1855 7TH AVENUE",,"New York",,"10026","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","47534",,,,,"1915","1","100","Whole Building","Whole Building","95",,,"Yes","60.2","68.3","94.1","-36","2860541.2","3244563.3","4470979.1","0.7",,"65.5","73.8","102.5","-36","3115850.9","3115850.9","3509978.3","4870024",,"2754107.3",,,,,,,,,,,"106433.9","31194","32056.1","106433.9",,,,"4041","2017-01-01T00:00:00.000","462123274500009 (39864704)",,"0",,"0","213.8","204.4","9.4","334.2","No",,"No",,,,"88.7","213.8","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47534","No","45","1","1","24","100","100","No specific resident population","0.94669","0.5049","0","0","8","0.1683",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Yes","2018-04-04T00:00:00.000","No","No","No","No","47534","47534","47534",,"2017-12-31T00:00:00.000","1867.9","1867.9","39.3",,,"1867.9","39.3",,,,,,,,,,,,"04/02/2018 11:25 AM EDT","03/08/2018 01:34 PM EST",,"04/02/2018 11:25 AM EDT","04/02/2018 11:20 AM EDT","MANHATTAN","40.801387","-73.95385","110","9","216","Central Harlem South"
"2946993","2017-12-31T00:00:00.000","2018-04-04T00:00:00.000","22935","2946993","St. Mary's Home for Working Girls",,,"1-01427-0011","1043968","225 East 72nd Street",,"New York","USA","10021","Residence Hall/Dormitory","Residence Hall/Dormitory","CBECS - Dormitory","Residence Hall/Dormitory","Residence Hall/Dormitory","67655",,,,,"1960","1","100","Whole Building",,"1",,,"No","97747.1","97164.6","133.4","73159.6","6613081980","6573668670","9026916.6","7.3","0","117642.4","116941.1","160.6","73159.6","7959099171","7959099171","7911651490","10864242.6",,,,,,,,"6611345357",,,"35400","354","1701223.2","498599.9","493780.8","1701223.2",,,,,,,,"0",,"0","439136.1","1.9","439134.2","599.4","No","No",,,,"No","88.7","439136.1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67655",,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Yes","2018-03-24T00:00:00.000","No","No","No","No","67655","67655","67655",,"2017-12-31T00:00:00.000","3020.6","3020.6","44.65",,,"3020.6","44.65",,,,,,,,,,,,"04/02/2018 01:22 PM EDT","04/02/2018 01:22 PM EDT","02/06/2018 01:03 PM EST","03/24/2018 11:50 AM EDT","03/24/2018 12:03 PM EDT","MANHATTAN","40.769451","-73.959876","108","4","126","Lenox Hill-Roosevelt Island"
"5216104","2017-12-31T00:00:00.000","2018-04-04T00:00:00.000","121431","5216104","Simone Development 1390 Spofford",,,"2-02766-0300","2006747","1390 Spofford Avenue",,"Bronx",,"10474","Non-Refrigerated Warehouse","Non-Refrigerated Warehouse","CBECS - Unrefrigerated Warehouse & Distribution Center","Non-Refrigerated Warehouse","Non-Refrigerated Warehouse","71120",,,,,"1961","1","0","Whole Building",,,,,"No","39.6","43.2","34.1","16.1","2813015.3","3069774.5","2423213.4","3.9","0.3","69.6","73.4","60","16.1",,"4950615.7","5220212.9","4264605.1",,,,,,,,,,,"1857537","21143","955478.3","280034.6","280034.6","955478.4",,,,,,,,"0",,"0","183.4","98.7","84.7","158","No","No",,,,,"88.7","183.4","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"No","No","No","No","71120","71120","71120",,"2017-12-31T00:00:00.000","125.3","125.3","1.76",,,"125.3","1.76",,,,,,,,,,,,"03/26/2018 11:59 AM EDT","03/26/2018 11:57 AM EDT","03/26/2018 11:59 AM EDT",,"02/13/2018 12:12 PM EST","BRONX","40.815123","-73.882338","202","17","117","Hunts Point"
"1575272","2017-12-31T00:00:00.000","2018-04-04T00:00:00.000","19173","1575272","PTG - 535 Madison Ave",,,"1-01290-0021","1035747","535 Madison Avenue",,"New York",,"10022","Financial Office","Financial Office","CBECS - Office & Bank/Financial","Financial Office, Office, Other","Financial Office","273124","Office","161081","Other","10088","1981","1","100","Whole Building","Whole Building","71","2016201520132011","2016-07-05T00:00:00.000","No","79.9","82.1","102.5","-22","35507968.1","36461055.6","45520045.6","18",,"216.3","217.9","277.3","-22","96104151","96104151","96804726.8","123202363.9",,,,,,,,"7945893.4",,,,,"27562074.7","8077981.1","8010492.2","27562074.6",,,,,,,,"0",,"0","2971.2","0","2971.2","3809","No",,,,,"No","88.7","2971.2","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"273124","1017","909","54.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.57732","161081","666","285","100","100","59.33","1.7693",,,"10088","69","26","33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Yes","2018-04-04T00:00:00.000","No","No","No","No","444293","444293","444293",,"2017-12-31T00:00:00.000","6547.5","6547.5","14.74",,,"6547.5","14.74",,,,"2011-12-19T00:00:00.000","LEED","2011-12-19T00:00:00.000",,,,"3.72358",,"03/22/2018 03:25 PM EDT","03/22/2018 03:25 PM EDT",,"02/21/2018 03:48 PM EST","02/13/2018 12:32 PM EST","MANHATTAN","40.760354","-73.973454","105","4","102","Midtown-Midtown South"
"2800285","2017-12-31T00:00:00.000","2018-04-04T00:00:00.000","19173","2800285","Shulsky- 330 Fifth Avenue",,,"1008340048","1015853","330 Fifth Avenue",,"New York",,"10001","Office","Office","CBECS - Office & Bank/Financial","College/University, Office, Other","Office","136069","College/University","19758","Other","0","1925","1","100","Whole Building","Whole Building","75",,,"Yes","75.7","75.5","102.5","-26.2","11791181.9","11770507.4","15974555.5","15.4","0.2","189.9","189.4","257.2","-26.2","29584190.3","29584190.3","29519272.5","40080317.3",,,,,,,,,,,"3559866.4","35598.7","8231315.5","2412460.3","2406400.9","8231316.9",,,,,,,,"0",,"0","918.9","189.1","729.8","1244.9","No","No",,,"No",,"88.7","918.9","0",,,,,,,,,"19758","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"136069","473","544","100","100","50","3.99797",,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"No","No","No","No","155827","155827","155827",,"2017-12-31T00:00:00.000","3170.1","3170.1","20.34",,,"3170.1","20.34",,,,,,,,,,,,"03/08/2018 12:59 PM EST","03/08/2018 12:59 PM EST","03/08/2018 12:58 PM EST",,"02/13/2018 12:10 PM EST","MANHATTAN","40.747521","-73.985239","105","4","76","Midtown-Midtown South"
"4842605","2017-12-31T00:00:00.000","2018-04-04T00:00:00.000","118120","4842605","2304 Sedgwick Avenue",,,"2-03225-0156","2014963","2304 Sedgewick Avenue",,"Bronx",,"10468","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing, Other","Multifamily Housing","58800","Other","10000",,,"1927","1","100","Whole Building",,"4",,,"No","117.3","117.8","77.3","51.7","8071333.5","8106993.1","5320885.7","8.7","0.9","183.8","185.4","121.2","51.7","12645982.9","12645982.9","12757954","8336643",,,,,,,,,,,"6075600.1","60756","1995733.4","584915.9","595367.2","1995733.4",,,,,,,,"0",,"0","499.6","322.7","176.9","329.4","No","No",,,,,"88.7","499.6","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58800","100% Yes","100","0","0","57","90","90","No specific resident population","1.70068","0.96939","0","0","12","0.20408","0.1",,,,,,,,,,"10000","70","1","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"No","No","Yes","Unable to Check (not enough data)","68800","68800","68800",,,,,,,,,,,,,,,,,,,,,"04/04/2018 12:43 PM EDT","04/04/2018 12:40 PM EDT","04/04/2018 12:41 PM EDT",,,"BRONX","40.862123","-73.909221","207","14","255","Kingsbridge Heights"
"4842618","2017-12-31T00:00:00.000","2018-04-04T00:00:00.000","118120","4842618","1694-98 Selwyn Avenue",,,"2-02824-0038","2007871","1694-1698 Selwyn Avenue",,"Bronx",,"10457","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","51210",,,,,"1925","1","100","Whole Building",,"33",,,"No","110","115.2","99","11.1","5630657.9","5900640.5","5068765.5","5","0.1","147.9","153","133.2","11.1","7575847.3","7575847.3","7836492.9","6819841.7",,,"4436648.1",,,,,,,,"313090","3130.9","880919.8","258182.8","256526.6","880919.7",,,,,,,,"0",,"0","428.8","350.7","78.1","386","No","No",,"No",,,"88.7","428.8","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51210","No","110","0","0","61","90","90","No specific resident population","2.14802","1.19117","0","0","11","0.2148",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"No","No","No","Unable to Check (not enough data)","51210","51210","51210",,,,,,,,,,,,,,,,,,,,,"04/04/2018 12:36 PM EDT","04/04/2018 12:35 PM EDT","04/04/2018 12:36 PM EDT","02/12/2018 08:54 AM EST",,"BRONX","40.844242","-73.910319","204","15","22703","Mount Hope"
