"appeal_type","appeal_subtype","agency","status","date_filed","date_closed","exam_no","title","expiration","extension","acronym"
"Section 50","Character","Police Department - NYPD","Closed","2016-03-25T00:00:00.000","2016-04-08T00:00:00.000","321","Police Officer","2016-05-23T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-03-24T00:00:00.000","2016-06-06T00:00:00.000","8098","Train Operator","2016-09-19T00:00:00.000",,"DCAS"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2016-03-24T00:00:00.000","2016-04-04T00:00:00.000",,,,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-03-23T00:00:00.000","2016-07-29T00:00:00.000","1320","Police Officer","2018-01-08T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-03-23T00:00:00.000","2016-12-01T00:00:00.000","3314","Police Officer","2019-12-09T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-03-23T00:00:00.000","2016-07-07T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-03-23T00:00:00.000","2016-05-24T00:00:00.000","3313","Police Officer","2019-09-24T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-03-23T00:00:00.000","2016-06-28T00:00:00.000","8098","Train Operator","2016-09-19T00:00:00.000","2016-09-19T00:00:00.000","DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-03-23T00:00:00.000","2016-05-24T00:00:00.000","8098","Train Operator","2016-09-19T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-03-22T00:00:00.000","2016-05-04T00:00:00.000","8098","Train Operator","2016-09-19T00:00:00.000",,"DCAS"
"Section 50","Medical","Police Department - NYPD","Closed","2016-03-22T00:00:00.000","2016-08-19T00:00:00.000","4335","Police Communication Technician","2017-11-14T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-03-21T00:00:00.000","2016-11-04T00:00:00.000","2053","Police Officer","2019-06-17T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-03-21T00:00:00.000","2016-08-22T00:00:00.000","2050","Police Officer","2018-12-17T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2016-03-21T00:00:00.000","2016-07-06T00:00:00.000","2338","Correction Officer","2018-12-11T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-03-21T00:00:00.000","2016-09-20T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DCAS"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2016-03-18T00:00:00.000","2016-05-24T00:00:00.000",,,,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-03-18T00:00:00.000","2016-12-23T00:00:00.000","4061","Stationary Engineer (Electric)","2020-01-13T00:00:00.000",,"DCAS"
"Other",,"Department of Correction - DOC","Closed","2016-03-18T00:00:00.000","2016-05-24T00:00:00.000",,,,,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2016-03-18T00:00:00.000","2016-05-18T00:00:00.000","3300","Correction Officer","2019-05-27T00:00:00.000",,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2016-03-18T00:00:00.000","2016-08-10T00:00:00.000","2322","Correction Officer","2018-12-10T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2016-03-18T00:00:00.000","2016-04-27T00:00:00.000","3313","Police Officer","2019-09-24T00:00:00.000",,"NYPD"
