"data_as_of_date","evaluation_id","evaluation_name","source","program_type","workscope","provider","evaluation_date","overall_rating","program_site","street_address","street_address2","postcode","borough","latitude","longitude","community_board","council_district","census_tract_2010","nta","bin","bbl"
"2021-02-03T00:00:00.000","EVL-050450","Safety and Facilities Review","System Generated","Transitional Independent Living (TIL)","9541-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2021-01-15T00:00:00.000","Above Standard",,,,"10031","Manhattan","NULL","NULL","Manhattan CD 009","Council District 007 Manhattan","NULL","MN04",,
"2021-02-03T00:00:00.000","EVL-050488","Safety and Facilities Review","System Generated","Transitional Independent Living (TIL)","9324C-Transitional Independent Living (TIL)-7/1/2020-6/30/2021","Ali Forney Center","2021-01-21T00:00:00.000","Above Standard",,,,"11232","Brooklyn","NULL","NULL","Brooklyn CD 007","Council District 038 Brooklyn","NULL","BK32",,
"2021-02-03T00:00:00.000","EVL-021959","Site Visit 1","System Generated","Over Threshold","33290Q-Discretionary-Discretionary Over $25,000-2019","Ali Forney Center","2019-06-28T00:00:00.000","Meets Standard","Ali Forney Center","224 West 35th Street",,"10001","Manhattan","40.75190353","-73.99129486","Manhattan CD 005","Council District 003 Manhattan","109","MN17","1014414","1007840060"
"2021-02-03T00:00:00.000","EVL-006861","Safety and Case Management Review","System Generated","Drop-in Centers","9315P-Drop-in Centers-7/1/2017-6/30/2018","Ali Forney Center","2018-03-29T00:00:00.000","Above Standard","ALI FORNEY DROP IN CENTER","321 W 125th Street",,"10027","Manhattan","40.81093216","-73.95217896","Manhattan CD 010","Council District 009 Manhattan","257","MN11","1059310","1019520019"
"2021-02-03T00:00:00.000","EVL-008727","Administrative Review","System Generated","Drop-in Centers","9315P-Drop-in Centers-7/1/2017-6/30/2018","Ali Forney Center","2018-05-24T00:00:00.000","Above Standard","ALI FORNEY DROP IN CENTER","321 W 125th Street",,"10027","Manhattan","40.81093216","-73.95217896","Manhattan CD 010","Council District 009 Manhattan","257","MN11","1059310","1019520019"
"2021-02-03T00:00:00.000","EVL-010564","Outcomes Review","System Generated","Drop-in Centers","9315P-Drop-in Centers-7/1/2017-6/30/2018","Ali Forney Center","2018-06-29T00:00:00.000","Meets Standard","ALI FORNEY DROP IN CENTER","321 W 125th Street",,"10027","Manhattan","40.81093216","-73.95217896","Manhattan CD 010","Council District 009 Manhattan","257","MN11","1059310","1019520019"
"2021-02-03T00:00:00.000","EVL-011703","Beginning of Year Administrative Review","On-Demand","Drop-in Centers","9552-Drop-in Centers-7/1/2018-6/30/2019","Ali Forney Center","2018-07-27T00:00:00.000","Meets Standard","ALI FORNEY DROP IN CENTER","321 W 125th Street",,"10027","Manhattan","40.81093216","-73.95217896","Manhattan CD 010","Council District 009 Manhattan","257","MN11","1059310","1019520019"
"2021-02-03T00:00:00.000","EVL-013794","Safety and Case Management Review","System Generated","Drop-in Centers","9552-Drop-in Centers-7/1/2018-6/30/2019","Ali Forney Center","2018-09-18T00:00:00.000","Meets Standard","ALI FORNEY DROP IN CENTER","321 W 125th Street",,"10027","Manhattan","40.81093216","-73.95217896","Manhattan CD 010","Council District 009 Manhattan","257","MN11","1059310","1019520019"
"2021-02-03T00:00:00.000","EVL-024602","Workshop Visit","On-Demand","Drop-in Centers","9552-Drop-in Centers-7/1/2018-6/30/2019","Ali Forney Center","2018-11-19T00:00:00.000","Meets Standard","ALI FORNEY DROP IN CENTER","321 W 125th Street",,"10027","Manhattan","40.81093216","-73.95217896","Manhattan CD 010","Council District 009 Manhattan","257","MN11","1059310","1019520019"
"2021-02-03T00:00:00.000","EVL-024810","Workshop Visit","System Generated","Drop-in Centers","9552-Drop-in Centers-7/1/2018-6/30/2019","Ali Forney Center","2019-01-10T00:00:00.000","Meets Standard","ALI FORNEY DROP IN CENTER","321 W 125th Street",,"10027","Manhattan","40.81093216","-73.95217896","Manhattan CD 010","Council District 009 Manhattan","257","MN11","1059310","1019520019"
"2021-02-03T00:00:00.000","EVL-029228","Safety and Case Management Review","System Generated","Drop-in Centers","9552-Drop-in Centers-7/1/2018-6/30/2019","Ali Forney Center","2019-03-07T00:00:00.000","Meets Standard","ALI FORNEY DROP IN CENTER","321 W 125th Street",,"10027","Manhattan","40.81093216","-73.95217896","Manhattan CD 010","Council District 009 Manhattan","257","MN11","1059310","1019520019"
"2021-02-03T00:00:00.000","EVL-030576","Administrative Review","System Generated","Drop-in Centers","9552-Drop-in Centers-7/1/2018-6/30/2019","Ali Forney Center","2019-05-24T00:00:00.000","Meets Standard","ALI FORNEY DROP IN CENTER","321 W 125th Street",,"10027","Manhattan","40.81093216","-73.95217896","Manhattan CD 010","Council District 009 Manhattan","257","MN11","1059310","1019520019"
"2021-02-03T00:00:00.000","EVL-031068","Outcomes Review","System Generated","Drop-in Centers","9552-Drop-in Centers-7/1/2018-6/30/2019","Ali Forney Center","2019-06-30T00:00:00.000","Far Above Standard","ALI FORNEY DROP IN CENTER","321 W 125th Street",,"10027","Manhattan","40.81093216","-73.95217896","Manhattan CD 010","Council District 009 Manhattan","257","MN11","1059310","1019520019"
"2021-02-03T00:00:00.000","EVL-032962","Beginning of Year Administrative Review","On-Demand","Drop-in Centers","9552-Drop-in Centers-7/1/2018-6/30/2019","Ali Forney Center","2019-07-30T00:00:00.000","Meets Standard","ALI FORNEY DROP IN CENTER","321 W 125th Street",,"10027","Manhattan","40.81093216","-73.95217896","Manhattan CD 010","Council District 009 Manhattan","257","MN11","1059310","1019520019"
"2021-02-03T00:00:00.000","EVL-034068","Beginning of Year Administrative Review","System Generated","Drop-in Centers","9552-Drop-in Centers-7/1/2019-6/30/2020","Ali Forney Center","2019-07-30T00:00:00.000","Meets Standard","ALI FORNEY DROP IN CENTER","321 W 125th Street",,"10027","Manhattan","40.81093216","-73.95217896","Manhattan CD 010","Council District 009 Manhattan","257","MN11","1059310","1019520019"
"2021-02-03T00:00:00.000","EVL-039364","Administrative Review","System Generated","Drop-in Centers","9552-Drop-in Centers-7/1/2019-6/30/2020","Ali Forney Center","2019-11-18T00:00:00.000","Meets Standard","ALI FORNEY DROP IN CENTER","321 W 125th Street",,"10027","Manhattan","40.81093216","-73.95217896","Manhattan CD 010","Council District 009 Manhattan","257","MN11","1059310","1019520019"
"2021-02-03T00:00:00.000","EVL-039950","Workshop Visit and Safety","System Generated","Drop-in Centers","9552-Drop-in Centers-7/1/2019-6/30/2020","Ali Forney Center","2020-02-07T00:00:00.000","Meets Standard","ALI FORNEY DROP IN CENTER","321 W 125th Street",,"10027","Manhattan","40.81093216","-73.95217896","Manhattan CD 010","Council District 009 Manhattan","257","MN11","1059310","1019520019"
"2021-02-03T00:00:00.000","EVL-045385","Workshop Visit and Safety","System Generated","Drop-in Centers","9552-Drop-in Centers-7/1/2019-6/30/2020","Ali Forney Center","2020-06-26T00:00:00.000","Meets Standard","ALI FORNEY DROP IN CENTER","321 W 125th Street",,"10027","Manhattan","40.81093216","-73.95217896","Manhattan CD 010","Council District 009 Manhattan","257","MN11","1059310","1019520019"
"2021-02-03T00:00:00.000","EVL-044354","Outcomes Review","System Generated","Drop-in Centers","9552-Drop-in Centers-7/1/2019-6/30/2020","Ali Forney Center","2020-06-30T00:00:00.000","Far Below Standard","ALI FORNEY DROP IN CENTER","321 W 125th Street",,"10027","Manhattan","40.81093216","-73.95217896","Manhattan CD 010","Council District 009 Manhattan","257","MN11","1059310","1019520019"
"2021-02-03T00:00:00.000","EVL-046004","Case Management Review","On-Demand","Drop-in Centers","9552-Drop-in Centers-7/1/2020-6/30/2021","Ali Forney Center","2020-07-31T00:00:00.000","Meets Standard","ALI FORNEY DROP IN CENTER","321 W 125th Street",,"10027","Manhattan","40.81093216","-73.95217896","Manhattan CD 010","Council District 009 Manhattan","257","MN11","1059310","1019520019"
"2021-02-03T00:00:00.000","EVL-046010","Case Management Review","System Generated","Drop-in Centers","9552-Drop-in Centers-7/1/2020-6/30/2021","Ali Forney Center","2020-07-31T00:00:00.000","Above Standard","ALI FORNEY DROP IN CENTER","321 W 125th Street",,"10027","Manhattan","40.81093216","-73.95217896","Manhattan CD 010","Council District 009 Manhattan","257","MN11","1059310","1019520019"
"2021-02-03T00:00:00.000","EVL-046873","Beginning of Year Administrative Review","System Generated","Drop-in Centers","9552-Drop-in Centers-7/1/2020-6/30/2021","Ali Forney Center","2020-09-30T00:00:00.000","Meets Standard","ALI FORNEY DROP IN CENTER","321 W 125th Street",,"10027","Manhattan","40.81093216","-73.95217896","Manhattan CD 010","Council District 009 Manhattan","257","MN11","1059310","1019520019"
"2021-02-03T00:00:00.000","EVL-005103","Site Visit 2","System Generated","Over Threshold","22594P-Discretionary-Discretionary Over $25,000-2018","Alley Pond Environmental Center, Inc.","2018-05-05T00:00:00.000","Above Standard","Alley Pond Enviromental Center, Inc.","228-06 Northern Boulevard",,"11362","Queens","40.7627104","-73.753365","Queens CD 011","Council District 019 Queens","1385.02","QN99","4161977","4075700001"
"2021-02-03T00:00:00.000","EVL-005272","Site Visit 2","System Generated","Over Threshold","62030P-Discretionary-Discretionary Over $25,000-2018","Alley Pond Environmental Center, Inc.","2018-06-07T00:00:00.000","Above Standard","Alley Pond Enviromental Center, Inc.","36 Ford Street",,"11213","Brooklyn","40.66490463","-73.92928224","Brooklyn CD 009","Council District 041 Brooklyn","355","BK63","3038317","3014200051"
"2021-02-03T00:00:00.000","EVL-022408","Site Visit 1","System Generated","Over Threshold","62030Q-Discretionary-Discretionary Over $25,000-2019","Alley Pond Environmental Center, Inc.","2019-06-01T00:00:00.000","Meets Standard","Alley Pond Enviromental Center, Inc.","228-06 Northern Boulevard",,"11362","Queens","40.7627104","-73.753365","Queens CD 011","Council District 019 Queens","1385.02","QN99","4161977","4075700001"
"2021-02-03T00:00:00.000","EVL-022256","Site Visit 1","System Generated","Over Threshold","22594Q-Discretionary-Discretionary Over $25,000-2019","Alley Pond Environmental Center, Inc.","2019-06-01T00:00:00.000","Meets Standard","Alley Pond Enviromental Center, Inc.","228-06 Northern Boulevard",,"11362","Queens","40.7627104","-73.753365","Queens CD 011","Council District 019 Queens","1385.02","QN99","4161977","4075700001"
"2021-02-03T00:00:00.000","EVL-025833","Site Visit 2","System Generated","Over Threshold","22594Q-Discretionary-Discretionary Over $25,000-2019","Alley Pond Environmental Center, Inc.","2019-06-08T00:00:00.000","Meets Standard","Alley Pond Enviromental Center, Inc.","228-06 Northern Boulevard",,"11362","Queens","40.7627104","-73.753365","Queens CD 011","Council District 019 Queens","1385.02","QN99","4161977","4075700001"
"2021-02-03T00:00:00.000","EVL-026087","Site Visit 2","System Generated","Over Threshold","62030Q-Discretionary-Discretionary Over $25,000-2019","Alley Pond Environmental Center, Inc.","2019-06-08T00:00:00.000","Meets Standard","Alley Pond Enviromental Center, Inc.","228-06 Northern Boulevard",,"11362","Queens","40.7627104","-73.753365","Queens CD 011","Council District 019 Queens","1385.02","QN99","4161977","4075700001"
"2021-02-03T00:00:00.000","EVL-046810","Site Visit 2","On-Demand","Over Threshold","28802R-Discretionary-Over Threshold-2020","Alliance for Coney Island, Inc.","2019-12-12T00:00:00.000","Meets Standard","Alliance for Coney Island","1323 Surf Avenue",,"11224","Brooklyn","40.575806","-73.982162","Brooklyn CD 013","Council District 047 Brooklyn","348","BK21","3189609","3070640031"
"2021-02-03T00:00:00.000","EVL-022395","Site Visit 1","System Generated","Over Threshold","28802Q-Discretionary-Discretionary Over $25,000-2019","Alliance for Coney Island, Inc.","2019-04-24T00:00:00.000","Above Standard","Alliance for Coney Island, Inc","1323 Surf Avenue",,"11224","Brooklyn","40.575806","-73.982162","Brooklyn CD 013","Council District 047 Brooklyn","348","BK21","3189609","3070640031"
"2021-02-03T00:00:00.000","EVL-022254","Site Visit 1","System Generated","Over Threshold","28646Q-Discretionary-Discretionary Over $25,000-2019","Alliance for Coney Island, Inc.","2019-04-24T00:00:00.000","Above Standard","Alliance for Coney Island, Inc","1323 Surf Avenue",,"11224","Brooklyn","40.575806","-73.982162","Brooklyn CD 013","Council District 047 Brooklyn","348","BK21","3189609","3070640031"
"2021-02-03T00:00:00.000","EVL-043628","Offsite Review","On-Demand","Under Threshold","62251Q-Discretionary-Discretionary Under $25,000-2019","Alliance for Downtown New York, Inc","2019-03-20T00:00:00.000","Above Standard","Main Site","120 Broadway","suite 3340","10271","Manhattan","40.7084692","-74.010594","Manhattan CD 001","Council District 001 Manhattan","7","MN25","1001026","1000477501"
"2021-02-03T00:00:00.000","EVL-010041","Offsite Review","On-Demand","Under Threshold","62251P-Discretionary-Discretionary Under $25,000-2018","Alliance for Downtown New York, Inc","2018-05-31T00:00:00.000","Far Above Standard","NYC Clean up","120 Broadway",,"10271","Manhattan","40.70854574","-74.01104076","Manhattan CD 001","Council District 001 Manhattan","7","MN25","1001026","1000477501"
"2021-02-03T00:00:00.000","EVL-001818","Site Visit 1","System Generated","COMPASS Middle School","143149-COMPASS Middle School-9/1/2017-6/30/2018","Al-Madinah School Inc.","2017-12-26T00:00:00.000","Above Standard","Al Madinah School","383 3 AVENUE",,"11215","Brooklyn","40.67367072","-73.98916328","Brooklyn CD 006","Council District 039 Brooklyn","119","BK37","3338558","3009800001"
"2021-02-03T00:00:00.000","EVL-006460","Site Visit 2","System Generated","COMPASS Middle School","143149-COMPASS Middle School-9/1/2017-6/30/2018","Al-Madinah School Inc.","2018-04-09T00:00:00.000","Above Standard","Al Madinah School","383 3 AVENUE",,"11215","Brooklyn","40.67367072","-73.98916328","Brooklyn CD 006","Council District 039 Brooklyn","119","BK37","3338558","3009800001"
"2021-02-03T00:00:00.000","EVL-017686","Site Visit 1","System Generated","COMPASS Middle School","143149A-COMPASS Middle School-9/1/2018-6/30/2019","Al-Madinah School Inc.","2018-12-27T00:00:00.000","Above Standard","Al Madinah School","383 3 AVENUE",,"11215","Brooklyn","40.67367072","-73.98916328","Brooklyn CD 006","Council District 039 Brooklyn","119","BK37","3338558","3009800001"
"2021-02-03T00:00:00.000","EVL-027962","Site Visit 2","System Generated","COMPASS Middle School","143149A-COMPASS Middle School-9/1/2018-6/30/2019","Al-Madinah School Inc.","2019-05-02T00:00:00.000","Far Above Standard","Al Madinah School","383 3 AVENUE",,"11215","Brooklyn","40.67367072","-73.98916328","Brooklyn CD 006","Council District 039 Brooklyn","119","BK37","3338558","3009800001"
"2021-02-03T00:00:00.000","EVL-031935","End of Year Outcomes","System Generated","COMPASS Middle School","143149A-COMPASS Middle School-9/1/2018-6/30/2019","Al-Madinah School Inc.","2019-08-09T00:00:00.000","Far Above Standard","Al Madinah School","383 3 AVENUE",,"11215","Brooklyn","40.67367072","-73.98916328","Brooklyn CD 006","Council District 039 Brooklyn","119","BK37","3338558","3009800001"
"2021-02-03T00:00:00.000","EVL-037413","Program Startup","System Generated","COMPASS Middle School","143149A-COMPASS Middle School-9/1/2019-6/30/2020","Al-Madinah School Inc.","2019-10-04T00:00:00.000","Below Standard","Al Madinah School","383 3 AVENUE",,"11215","Brooklyn","40.67367072","-73.98916328","Brooklyn CD 006","Council District 039 Brooklyn","119","BK37","3338558","3009800001"
"2021-02-03T00:00:00.000","EVL-038346","Site Visit 1","System Generated","COMPASS Middle School","143149A-COMPASS Middle School-9/1/2019-6/30/2020","Al-Madinah School Inc.","2019-10-24T00:00:00.000","Above Standard","Al Madinah School","383 3 AVENUE",,"11215","Brooklyn","40.67367072","-73.98916328","Brooklyn CD 006","Council District 039 Brooklyn","119","BK37","3338558","3009800001"
"2021-02-03T00:00:00.000","EVL-041880","Site Visit 2","System Generated","COMPASS Middle School","143149A-COMPASS Middle School-9/1/2019-6/30/2020","Al-Madinah School Inc.","2020-02-26T00:00:00.000","Above Standard","Al Madinah School","383 3 AVENUE",,"11215","Brooklyn","40.67367072","-73.98916328","Brooklyn CD 006","Council District 039 Brooklyn","119","BK37","3338558","3009800001"
"2021-02-03T00:00:00.000","EVL-027045","Intervention Review 2","System Generated","Capacity Building","88471-Capacity Building-7/1/2018-6/30/2019","AMERICAN INSTITUTES FOR RESEARCH","2019-03-08T00:00:00.000","Far Above Standard","AIR New York Office","22 Cortlandt Street","16th Floor","10007","Manhattan","40.7105231","-74.010432","Manhattan CD 001","Council District 001 Manhattan","13","MN25","1001069","1000630003"
