"data_year","agency_name","eeo_4_job_category","pay_band","lower_pay_band_bound","upper_pay_band_bound","employee_status","race","ethnicity","gender","number_of_employees"
"2018","DEPARTMENT FOR THE AGING","PROFESSIONALS","130000-134999","130000","134999","Full-Time","White","Non-Hispanic or Latino","Female","<5"
"2018","DEPARTMENT FOR THE AGING","SERVICE AND MAINTENANCE","40000-44999","40000","44999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","<5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","35000-39999","35000","39999","Full-Time","Asian","Non-Hispanic or Latino","Female","8"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","35000-39999","35000","39999","Full-Time","Black or African American","Hispanic or Latino","Male","<5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","35000-39999","35000","39999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","14"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","35000-39999","35000","39999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","<5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","35000-39999","35000","39999","Full-Time","Two or More Races","Hispanic or Latino","Female","<5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","35000-39999","35000","39999","Full-Time","Two or More Races","Non-Hispanic or Latino","Female","<5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","35000-39999","35000","39999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","<5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","35000-39999","35000","39999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","<5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","35000-39999","35000","39999","Full-Time","Unknown or Choose Not to Disclose","Non-Hispanic or Latino","Female","<5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","35000-39999","35000","39999","Full-Time","Unknown or Choose Not to Disclose","Non-Hispanic or Latino","Male","<5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","35000-39999","35000","39999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Female","6"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","35000-39999","35000","39999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Male","<5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","35000-39999","35000","39999","Full-Time","White","Hispanic or Latino","Female","<5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","35000-39999","35000","39999","Full-Time","White","Non-Hispanic or Latino","Male","<5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","40000-44999","40000","44999","Full-Time","Asian","Non-Hispanic or Latino","Female","<5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","40000-44999","40000","44999","Full-Time","Asian","Non-Hispanic or Latino","Male","<5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","40000-44999","40000","44999","Full-Time","Black or African American","Hispanic or Latino","Female","<5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","40000-44999","40000","44999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","40"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","40000-44999","40000","44999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","40000-44999","40000","44999","Full-Time","Black or African American","Unknown or Choose Not to Disclose","Female","<5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","40000-44999","40000","44999","Full-Time","Two or More Races","Non-Hispanic or Latino","Female","<5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","40000-44999","40000","44999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","6"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","40000-44999","40000","44999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Female","6"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","40000-44999","40000","44999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Male","<5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","40000-44999","40000","44999","Full-Time","White","Non-Hispanic or Latino","Female","5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","40000-44999","40000","44999","Full-Time","White","Non-Hispanic or Latino","Male","<5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","45000-49999","45000","49999","Full-Time","Asian","Non-Hispanic or Latino","Male","<5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","45000-49999","45000","49999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","21"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","45000-49999","45000","49999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","<5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","45000-49999","45000","49999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","<5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","45000-49999","45000","49999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","<5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","45000-49999","45000","49999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Female","<5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","45000-49999","45000","49999","Full-Time","White","Non-Hispanic or Latino","Female","<5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","45000-49999","45000","49999","Full-Time","White","Non-Hispanic or Latino","Male","<5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","50000-54999","50000","54999","Full-Time","Asian","Non-Hispanic or Latino","Male","<5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","50000-54999","50000","54999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","19"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","50000-54999","50000","54999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","<5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","50000-54999","50000","54999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","50000-54999","50000","54999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","<5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","50000-54999","50000","54999","Full-Time","Unknown or Choose Not to Disclose","Unknown or Choose Not to Disclose","Female","<5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","50000-54999","50000","54999","Full-Time","White","Non-Hispanic or Latino","Female","7"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","50000-54999","50000","54999","Full-Time","White","Non-Hispanic or Latino","Male","<5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","55000-59999","55000","59999","Full-Time","Black or African American","Non-Hispanic or Latino","Female","19"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","55000-59999","55000","59999","Full-Time","Black or African American","Non-Hispanic or Latino","Male","<5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","55000-59999","55000","59999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Female","5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","55000-59999","55000","59999","Full-Time","Unknown or Choose Not to Disclose","Hispanic or Latino","Male","<5"
"2018","DEPARTMENT OF BUILDINGS","ADMINISTRATIVE SUPPORT","55000-59999","55000","59999","Full-Time","Unknown or Choose Not to Disclose","Non-Hispanic or Latino","Male","<5"
