"complaint","date","address","street_name","borough","block","lot","bin","postcode","landmark_name","work_reported","action_taken","status","community_council","community_board","nta","latitude","longitude"
"CMP-15-00585","2015-04-15T00:00:00.000","93","Atlantic Avenue","Brooklyn","274","13","3002714","11201","Brooklyn Heights - Historic District","Installation of signage","Warning Letter Issued","Closed","33","BK-2","Brooklyn Heights-Cobble Hill","40.69102089698705","-73.99712243885504"
"CMP-15-00586","2015-04-15T00:00:00.000","57","West 82nd Street","Manhattan","1196","6","1031165","10024","Upper West Side/Central Park West - Historic District","Installation of signage; painted ironwork green","Warning Letter Issued","Closed","06","MN-7","Upper West Side","40.78337040094285","-73.97278052514882"
"CMP-15-00587","2015-04-19T00:00:00.000","39-02","44th Street","Queens","182","79","4002328","11104","Sunnyside Gardens - Historic District","Installation of shed without permits","No Warning Letter Issued","Closed","26","QN-2","Hunters Point-Sunnyside-West Maspeth","40.74895658462282","-73.9194448248567"
"CMP-15-00590","2015-04-20T00:00:00.000","35-55","87th Street","Queens","1461","56","4035892","11372","Jackson Heights - Historic District","areaway modificatons","Warning Letter Issued","Closed","25","QN-3","Jackson Heights","40.75107117730732","-73.87980221240123"
"CMP-15-00589","2015-04-20T00:00:00.000","35-29","87th Street","Queens","1461","70","4035902","11372","Jackson Heights - Historic District","areaway modificatons","Warning Letter Issued","Closed","25","QN-3","Jackson Heights","40.75141982764631","-73.87986654962123"
"CMP-15-00591","2015-04-20T00:00:00.000","716","Broadway","Manhattan","545","10","1008792","10003","NoHo - Historic District","SF in noncompliance--not painted black, design wrong, sign panel installed wrong; also façade work","Warning Letter Issued","Closed","02","MN-2","West Village","40.72909061721627","-73.993664305658"
"CMP-15-00588","2015-04-20T00:00:00.000","39-09","49th Street","Queens","132","131","4001055","11104","Sunnyside Gardens - Historic District","Installation of shed and white plastic fence","No Warning Letter Issued","Closed","26","QN-2","Hunters Point-Sunnyside-West Maspeth","40.74864578273853","-73.9147353420133"
"CMP-15-00592","2015-04-20T00:00:00.000","27","Howard Street","Manhattan","209","11","1002684","10013","SoHo-Cast Iron  Extension - Historic District","Removal of rear shutters","No Warning Letter Issued","Closed","01","MN-2","SoHo-TriBeCa-Civic Center-Little Italy","40.71949237333396","-74.00050865845618"
"CMP-15-00595","2015-04-22T00:00:00.000","110","Washington Place","Manhattan","592","14","1010214","10014","Greenwich Village - Historic District","Rooftop addition in noncompliance","Warning Letter Issued","Closed","03","MN-2","West Village","40.7325601573421","-74.00102834106127"
"CMP-15-00593","2015-04-22T00:00:00.000","43-16","47th Street","Queens","141","27","4448552","11104","Sunnyside Gardens - Historic District","Installation of awning","No Warning Letter Issued","Closed","26","QN-2","Hunters Point-Sunnyside-West Maspeth","40.74437697360104","-73.91751240659985"
"CMP-15-00594","2015-04-22T00:00:00.000","91","Greene Street","Manhattan","500","32","1088209","10012","SoHo-Cast Iron - Historic District","Installation of signage in noncompliance","No Warning Letter Issued","Closed","01","MN-2","SoHo-TriBeCa-Civic Center-Little Italy","40.72409533431524","-74.00012627145813"
"CMP-15-00596","2015-04-22T00:00:00.000","28","West 12th Street","Manhattan","575","39","1009576","10011","Greenwich Village - Historic District","Installation of signage--rental ad","Warning Letter Issued","Closed","03","MN-2","West Village","40.73506329060739","-73.99552564624936"
"CMP-15-00598","2015-04-23T00:00:00.000","202","Plymouth Street","Brooklyn","31","7502","3335864","11201","DUMBO - Historic District","Painting building without permits","Warning Letter Issued","Closed","33","BK-2","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","40.70371457557711","-73.98555896144958"
"CMP-15-00597","2015-04-23T00:00:00.000","210","Beverly Road","Queens","8034","4","4168155","11363","Douglaston - Historic District","Removal of tree","Warning Letter Issued","Closed","19","QN-11","Douglas Manor-Douglaston-Little Neck","40.777060782621874","-73.75104703428805"
"CMP-15-00599","2015-04-24T00:00:00.000","112","East 17th Street","Manhattan","872","69","1017834","10003","East 17th Street/Irving Place - Historic District","Installation of alluminum vent stacks","Warning Letter Issued","Closed","02","MN-5","Gramercy","40.73619635390536","-73.98817884501277"
"CMP-15-00600","2015-04-24T00:00:00.000","1000","Grand Concourse","bronx","2461","90","2002822","10451","Grand Concourse - Historic District","Installation of signage and awnings.","Warning Letter Issued","Closed","16","BX-4","East Concourse-Concourse Village","40.829790082170966","-73.92107420870009"
"CMP-15-00601","2015-04-24T00:00:00.000","325","Stuyvesant Avenue","Brooklyn","1666","1","3343133","11233","Bedford Stuyvesant/Expanded Stuyvesant Heights - Historic District","Covering original brownstone with stucco","Warning Letter Issued","Closed","36","BK-3","Stuyvesant Heights","40.683266139974684","-73.93210754304046"
"CMP-15-00602","2015-04-26T00:00:00.000","338","Bayview Avenue","Queens","8016","24","4168014","11363","Douglaston - Historic District","Installed central air conditioning units","No Warning Letter Issued","Closed","19","QN-11","Douglas Manor-Douglaston-Little Neck","40.78142850885252","-73.75016409351541"
"CMP-15-00608","2015-04-27T00:00:00.000","325","West End Avenue","Manhattan","1185","19","1031026","10023","West End - Collegiate - Historic District","Sloppy repair to terra cotta, 9th floor west facing windows replaced","No Warning Letter Issued","Closed","06","MN-7","Upper West Side","40.782035656667226","-73.9828699125832"
"CMP-15-00606","2015-04-27T00:00:00.000","5","Virginia Place","Brooklyn","1244","70","3031747","11213","Crown Heights North  III - Historic District","Replacement of door","Warning Letter Issued","Closed","36","BK-8","Crown Heights North","40.672634516586015","-73.93998441708038"
"CMP-15-00604","2015-04-27T00:00:00.000","82","Stratford Road","Brooklyn","5071","90","3116362","11218","Prospect Park South - Historic District","Construction","Warning Letter Issued","Closed","40","BK-14","Flatbush","40.64679573175926","-73.9692831159789"
"CMP-15-00607","2015-04-27T00:00:00.000","37","West 10th Street","Manhattan","574","63","1009554","10011","Greenwich Village - Historic District","Large brick surround, room and wooden lean-to on the roof","No Warning Letter Issued","Closed","03","MN-2","West Village","40.73399287912203","-73.99679944514418"
"CMP-15-00603","2015-04-27T00:00:00.000","78-09","37th Avenue","Queens","1278","44","4029655","11372","Jackson Heights - Historic District","Installatino of window signage","Warning Letter Issued","Closed","25","QN-3","Jackson Heights","40.749383024646534","-73.88783556944763"
"CMP-15-00605","2015-04-27T00:00:00.000","384","Vanderbilt Avenue","Brooklyn","1959","45","3055935","11238","Fort Greene - Historic District","Resurfacing the stoop","No Warning Letter Issued","Closed","35","BK-2","Clinton Hill","40.68570819828875","-73.96836377131194"
"CMP-15-00612","2015-04-28T00:00:00.000","273","Washington Avenue","Brooklyn","1918","7503","3332836","11205","Clinton Hill - Historic District","Jack hammering bluestone","No Warning Letter Issued","Closed","35","BK-2","Clinton Hill","40.690656441950296","-73.96632766948066"
"CMP-15-00611","2015-04-28T00:00:00.000","336","Stuyvesant Avenue","Brooklyn","1665","52","3046442","11233","Bedford Stuyvesant/Expanded Stuyvesant Heights - Historic District","Façade work","No Warning Letter Issued","Closed","36","BK-3","Stuyvesant Heights","40.68326340796543","-73.93212917910961"
"CMP-15-00609","2015-04-28T00:00:00.000","354-360","Decatur Street","Brooklyn","1681","45","3047511","11233","Bedford Stuyvesant/Expanded Stuyvesant Heights - Historic District","Painting façade, replacement of front door, sidewalk replacement, ironwork replacement","Warning Letter Issued","Closed","36","BK-3","Crown Heights North","40.68187306593087","-73.92965363433395"
"CMP-15-00610","2015-04-28T00:00:00.000","876","Sterling Place","Brooklyn","1248","17","3031924","11216","Crown Heights North  II - Historic District","Front façade of house painted gray","Warning Letter Issued","Closed","35","BK-8","Crown Heights North","40.67247434558689","-73.94937549327756"
"CMP-15-00614","2015-04-29T00:00:00.000","92","Decatur Street","Brooklyn","1858","10","3323653","11216","Bedford Stuyvesant/Expanded Stuyvesant Heights - Historic District","Resurfacing stoop","Warning Letter Issued","Closed","36","BK-3","Stuyvesant Heights","40.680714992665195","-73.93971395007694"
"CMP-15-00613","2015-04-29T00:00:00.000","88","Clinton Street","Manhattan","348","43","1004196","10002",,"Building on the roof","No Warning Letter Issued","Closed","01","MN-3","Lower East Side","40.71857468858212","-73.98531764949408"
"CMP-15-00615","2015-04-29T00:00:00.000","437","West 22nd Street","Manhattan","720","29","1012684","10011","Chelsea  Extension - Historic District","Painted sign on the 2nd floor of the building; changing windows","Warning Letter Issued","Closed","03","MN-4","Hudson Yards-Chelsea-Flatiron-Union Square","40.74626741737232","-74.00284024887489"
"CMP-15-00618","2015-04-30T00:00:00.000","130","Montague Street","Brooklyn","249","26","3002078","11201","Brooklyn Heights - Historic District","Installation of bracket sign","Warning Letter Issued","Closed","33","BK-2","Brooklyn Heights-Cobble Hill","40.69468778521791","-73.9939524618479"
"CMP-15-00616","2015-04-30T00:00:00.000","367","7th Avenue","Brooklyn","1094","1","3026118","11215","Park Slope  Extension - Historic District","Installation of visible exhaust system","Warning Letter Issued","Closed","39","BK-6","Park Slope-Gowanus","40.665778662734034","-73.98249965847275"
"CMP-15-00617","2015-04-30T00:00:00.000","489","Broadway","Manhattan","484","28","1007254","10012","SoHo-Cast Iron - Historic District","Painting façade","Warning Letter Issued","Closed","01","MN-2","SoHo-TriBeCa-Civic Center-Little Italy","40.72198187035006","-73.99970417339394"
"CMP-15-00626","2015-05-01T00:00:00.000","1100","Park Place","Brooklyn","1244","14","3031695","11213","Crown Heights North  III - Historic District","Work at the front façade","Warning Letter Issued","Closed","36","BK-8","Crown Heights North","40.67292609742796","-73.94121345589946"
"CMP-15-00625","2015-05-01T00:00:00.000","543","Halsey Street","Brooklyn","1661","74","3046190","11233","Bedford Stuyvesant/Expanded Stuyvesant Heights - Historic District","Installation of security cameras without permits","Warning Letter Issued","Closed","36","BK-3","Stuyvesant Heights","40.683992785323895","-73.9308989314462"
"CMP-15-00624","2015-05-01T00:00:00.000","98","Greene Avenue","Brooklyn","1960","36","3055975","11238","Clinton Hill - Historic District","Ongoing stoop work","Warning Letter Issued","Closed","35","BK-2","Clinton Hill","40.68643002334822","-73.96818314293431"
"CMP-15-00621","2015-05-01T00:00:00.000","34-34","87th Street","Queens","1447","22","4035600","11372","Jackson Heights - Historic District","Replacement of areaway paving","No Warning Letter Issued","Closed","25","QN-3","Jackson Heights","40.75319054850086","-73.88020985242633"
"CMP-15-00628","2015-05-01T00:00:00.000","374","Vanderbilt Avenue","Brooklyn","1959","41","3055931","11238","Fort Greene - Historic District","Stoop resurfacing","Warning Letter Issued","Closed","35","BK-2","Clinton Hill","40.685908577473576","-73.96840333883641"
"CMP-15-00620","2015-05-01T00:00:00.000","87-02","37th Avenue","Queens","1475","1","4036262","11372","Jackson Heights - Historic District","Cameras","Warning Letter Issued","Closed","21","QN-3","Jackson Heights","40.750244699903746","-73.87950775123208"
"CMP-15-00623","2015-05-01T00:00:00.000","176","Decatur Street","Brooklyn","1679","18","3047372","11233","Bedford Stuyvesant/Expanded Stuyvesant Heights - Historic District","Replacement of door","Warning Letter Issued","Closed","36","BK-3","Stuyvesant Heights","40.68111112512051","-73.93626319411923"
"CMP-15-00629","2015-05-01T00:00:00.000","37","Washington Square West","Manhattan","552","26","1008877","10011","Greenwich Village - Historic District","Double hung windows installed at the east façade- 3rd, 5th and 7th from the corner","No Warning Letter Issued","Closed","01","MN-2","West Village","40.73127012579461","-73.99942269689642"
"CMP-15-00627","2015-05-01T00:00:00.000","106","Spring Street","Manhattan","485","21","1007266","10012","SoHo-Cast Iron - Historic District","FTM property","No Warning Letter Issued","Closed","01","MN-2","SoHo-TriBeCa-Civic Center-Little Italy","40.72347227406503","-73.9997294208337"
"CMP-15-00622","2015-05-01T00:00:00.000","1141-3","Broadway","Manhattan","828","25","1015645","10001","Madison Square North - Historic District","Installation of neon signge","Warning Letter Issued","Closed","03","MN-5","Hudson Yards-Chelsea-Flatiron-Union Square","40.74390918721875","-73.98900028950153"
"CMP-15-00630","2015-05-01T00:00:00.000","6","West 28th Street","Manhattan","829","45","1015693","10001","Madison Square North - Historic District","Installation of signage without permits","Warning Letter Issued","Closed","02","MN-5","Hudson Yards-Chelsea-Flatiron-Union Square","40.744869725177935","-73.98776589362456"
"CMP-15-00631","2015-05-01T00:00:00.000","8","West 28th Street","Manhattan","829","46","1015694","10001","Madison Square North - Historic District","Installation of awning","Warning Letter Issued","Closed","02","MN-5","Hudson Yards-Chelsea-Flatiron-Union Square","40.74492188876896","-73.98789219497806"
