"publication_date","fiscal_year","agency_number","agency_name","unit_appropriation_number","unit_appropriation_name","personal_service_other_than_personal_service_indicator","total_financial_plan_amount","total_adopted_budget_amount","total_current_budget_amount","federal_funds_financial_plan_amount","federal_funds_adopted_budget_amount","federal_funds_current_budget_amount","state_funds_financial_plan_amount","state_funds_adopted_budget_amount","state_funds_current_budget_amount","inter_fund_agreement_funds_financial_plan_amount","inter_fund_agreement_funds_adopted_budget_amount","inter_fund_agreement_funds_current_budget_amount","intra_city_sales_funds_financial_plan_amount","intra_city_sales_funds_adopted_budget_amount","intra_city_sales_funds_current_budget_amount","other_categorical_funds_financial_plan_amount","other_categorical_funds_adopted_budget_amount","other_categorical_funds_current_budget_amount","community_development_funds_financial_plan_amount","community_development_funds_adopted_budget_amount","community_development_funds_current_budget_amount","city_funds_financial_plan_amount","city_funds_adopted_budget_amount","city_funds_current_budget_amount"
"20220426","2023","856","DEPARTMENT OF CITYWIDE ADMIN SERVICE","600","EXTERNAL PUBLICATIONS AND RETAIL","P","2460141","2442451","2460752","0","0","2460752","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2460141","2442451","0"
"20220426","2023","856","DEPARTMENT OF CITYWIDE ADMIN SERVICE","690","EXTERNAL PUBLICATIONS AND RETAIL - OTPS","O","1001739","1001739","1001739","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001739","1001739","1001739"
"20220426","2023","856","DEPARTMENT OF CITYWIDE ADMIN SERVICE","700","ENERGY MANAGEMENT","P","10745241","18353338","10062783","0","0","0","0","0","0","0","0","0","0","0","0","95008","87119","173343","0","0","0","10650233","18266219","9889440"
"20220426","2023","856","DEPARTMENT OF CITYWIDE ADMIN SERVICE","790","ENERGY MANAGEMENT - OTPS","O","967360613","854995018","862685731","0","0","0","380030","373546","373546","0","0","0","740527248","656512359","660610682","92299941","81789152","84863179","0","0","0","134153394","116319961","116838324"
"20220426","2023","856","DEPARTMENT OF CITYWIDE ADMIN SERVICE","800","CITYWIDE FLEET SERVICES","P","3475177","3171938","3266821","0","0","3093919","0","0","0","0","0","0","172402","172402","172402","0","0","0","0","0","0","3302775","2999536","500"
"20220426","2023","856","DEPARTMENT OF CITYWIDE ADMIN SERVICE","890","CITYWIDE FLEET SERVICES - OTPS","O","52881916","28055655","80125884","0","0","0","0","0","0","0","0","0","20183187","20183187","39655488","1168847","1168847","4102352","0","0","0","31529882","6703621","36368044"
"20220426","2023","858","DEPARTMENT OF INFO TECH & TELECOMM","001","TECHNOLOGY SERVICES - PS","P","85058337","82468066","83357387","0","0","272985","0","0","0","0","0","0","3844328","3835520","3844172","0","379772","500698","0","61670","61670","81214009","78191104","78677862"
"20220426","2023","858","DEPARTMENT OF INFO TECH & TELECOMM","002","TECHNOLOGY SERVICES - OTPS","O","247004599","252650106","481666328","518017","349999","132819615","1805457","71930","3342855","0","0","0","128279576","122347386","197928399","287289","287289","1367693","0","0","2436389","116114260","129593502","143771377"
"20220426","2023","858","DEPARTMENT OF INFO TECH & TELECOMM","003","ADMIN/OPERATIONS PS","P","18570559","18372497","18570068","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18570559","18372497","18570068"
"20220426","2023","858","DEPARTMENT OF INFO TECH & TELECOMM","004","ADMIN/OPERATIONS OTPS","O","49961208","44477279","45214457","0","0","0","0","0","0","0","0","0","9454192","9192708","9262537","4000000","0","0","0","0","0","36507016","35284571","35951920"
"20220426","2023","858","DEPARTMENT OF INFO TECH & TELECOMM","007","911 TECHNICAL OPERATIONS- PS","P","18954763","19193296","18506367","0","0","0","0","0","0","2053000","2024887","2030416","0","0","0","0","0","0","0","0","0","16901763","17168409","16475951"
"20220426","2023","858","DEPARTMENT OF INFO TECH & TELECOMM","008","911 TECHNICAL OPERATIONS - OTPS","O","86928113","84289076","87124669","0","0","0","0","0","2647142","0","0","0","0","0","188451","0","0","0","0","0","0","86928113","84289076","84289076"
"20220426","2023","858","DEPARTMENT OF INFO TECH & TELECOMM","009","MAYOR'S OFFICE OF MEDIA & ENTERTAINMENT","P","8878455","9391191","8277831","0","0","0","0","0","0","0","0","0","0","0","0","1933247","1933247","1933247","0","0","0","6945208","7457944","6344584"
"20220426","2023","858","DEPARTMENT OF INFO TECH & TELECOMM","010","MAYOR'S OFFICE OF MEDIA & ENTERTAINMENT","O","17148640","19351770","45219476","0","1827130","9975361","0","0","74992","0","0","0","0","0","0","430134","430134","13938617","0","0","0","16718506","17094506","21230506"
"20220426","2023","858","DEPARTMENT OF INFO TECH & TELECOMM","011","311 PS","P","20584013","20880590","20154321","0","0","18045318","0","0","0","0","0","0","466958","466958","466958","0","0","0","1638545","1638545","1638545","18478510","18775087","3500"
"20220426","2023","858","DEPARTMENT OF INFO TECH & TELECOMM","012","311 OTPS","O","36178475","37981034","45961438","0","0","0","0","0","0","0","0","0","630800","630800","980800","0","0","0","0","0","0","35547675","37350234","44980638"
"20220426","2023","858","DEPARTMENT OF INFO TECH & TELECOMM","013","NEW YORK CITY CYBER COMMAND","P","24118764","24688965","17039463","0","0","17038963","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24118764","24688965","500"
"20220426","2023","858","DEPARTMENT OF INFO TECH & TELECOMM","014","NEW YORK CITY CYBER COMMAND","O","103146468","133172348","106219564","407020","432900","3480116","0","0","0","0","0","0","3473364","3473364","3473364","0","0","0","0","0","0","99266084","129266084","99266084"
"20220426","2023","860","DEPARTMENT OF RECORDS & INFORMATION SVS","100","PERSONAL SERVICES","P","4835801","4960385","5507332","0","36507","640192","37546","37546","215524","0","0","0","84","227099","227099","19699","19699","19699","0","0","0","4778472","4639534","4404818"
"20220426","2023","860","DEPARTMENT OF RECORDS & INFORMATION SVS","200","OTHER THAN PERSONAL SERVICES","O","11746475","11931133","11913291","0","0","56788","0","0","104880","0","0","0","0","0","0","0","0","73903","0","0","0","11746475","11931133","11677720"
"20220426","2023","866","DEPT OF CONSUMER & WORKER PROTECTION","001","ADMINISTRATION","P","16283404","14576047","14087404","0","2596000","2596000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16283404","11980047","11491404"
"20220426","2023","866","DEPT OF CONSUMER & WORKER PROTECTION","002","LICENSING/ENFORCEMENT","P","17635709","15154117","13613456","0","0","0","1729308","1729308","1729308","0","0","0","3090369","1513197","1513197","0","0","0","0","0","0","12816032","11911612","10370951"
"20220426","2023","866","DEPT OF CONSUMER & WORKER PROTECTION","003","OTHER THAN PERSONAL SERVICE","O","35544384","16853376","33433539","0","0","0","202418","202418","202418","0","0","0","437303","437303","478466","0","0","0","0","0","0","34904663","16213655","32752655"
"20220426","2023","901","DISTRICT ATTORNEY NEW YORK COUNTY","001","PERSONAL SERVICES","P","131320101","129718630","136690046","57880","57880","1104437","2862868","2862868","8500667","0","0","0","1105226","1093413","1105226","0","0","22000","0","0","0","127294127","125704469","125957716"
"20220426","2023","901","DISTRICT ATTORNEY NEW YORK COUNTY","002","OTHER THAN PERSONAL SERVICES","O","14860636","17591150","27810500","0","0","2821792","479643","479643","7809909","0","0","0","100875","100875","100875","0","0","0","0","0","0","14280118","17010632","17077924"
"20220426","2023","902","DISTRICT ATTORNEY BRONX COUNTY","001","PERSONAL SERVICES","P","91191208","88199543","90178467","0","0","351275","2243209","2243209","3731435","0","0","0","873108","873108","413480","0","0","0","0","0","0","88074891","85083226","85682277"
"20220426","2023","902","DISTRICT ATTORNEY BRONX COUNTY","002","OTHER THAN PERSONAL SERVICES","O","7058189","6605574","9097717","0","0","1437453","800","800","594211","0","0","0","80811","80811","63448","0","0","0","0","0","0","6976578","6523963","7002605"
"20220426","2023","903","DISTRICT ATTORNEY KINGS COUNTY","001","PERSONAL SERVICES","P","98866999","97148672","99971172","0","0","666683","2067889","2067889","3942091","0","0","0","0","0","246560","0","0","0","0","0","0","96799110","95080783","95115838"
"20220426","2023","903","DISTRICT ATTORNEY KINGS COUNTY","002","OTHER THAN PERSONAL SERVICES","O","28839035","25958576","27883549","0","0","497471","0","0","246671","0","0","0","0","0","8750","0","0","21209","0","0","0","28839035","25958576","27109448"
"20220426","2023","904","DISTRICT ATTORNEY QUEENS COUNTY","001","PERSONAL SERVICES","P","72468574","70867996","71155684","0","0","8819","1125271","1125271","1125271","0","0","0","0","0","0","0","0","0","0","0","0","71343303","69742725","70021594"
"20220426","2023","904","DISTRICT ATTORNEY QUEENS COUNTY","002","OTHER THAN PERSONAL SERVICES","O","13061106","12859847","13701273","0","0","831054","190000","190000","198872","0","0","0","176476","176476","176476","0","0","0","0","0","0","12694630","12493371","12494871"
"20220426","2023","905","DISTRICT ATTORNEY RICHMOND COUNTY","001","PERSONAL SERVICES","P","17729133","17727338","19086378","0","0","487589","138674","138674","780292","0","0","0","0","0","37500","0","0","150000","0","0","0","17590459","17588664","17630997"
"20220426","2023","905","DISTRICT ATTORNEY RICHMOND COUNTY","002","OTHER THAN PERSONAL SERVICES","O","3706276","3321811","3712349","0","0","142039","0","0","248499","0","0","0","0","0","0","0","0","0","0","0","0","3706276","3321811","3321811"
"20220426","2023","906","OFFICE OF PROSECUTION SPEC NARCO","001","PERSONAL SERVICES","P","24604014","24378984","24627690","0","0","204666","1127000","1127000","1127000","0","0","0","0","0","0","0","0","0","0","0","0","23477014","23251984","23296024"
"20220426","2023","906","OFFICE OF PROSECUTION SPEC NARCO","002","OTHER THAN PERSONAL SERVICES","O","1559669","1559669","1559669","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1559669","1559669","1559669"
"20220426","2023","941","PUBLIC ADMINISTRATOR-NEW YORK COUNTY","001","PERSONAL SERVICES","P","898208","898208","860708","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","898208","898208","860708"
"20220426","2023","941","PUBLIC ADMINISTRATOR-NEW YORK COUNTY","002","OTHER THAN PERSONAL SERVICES","O","358184","352945","352945","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","358184","352945","352945"
"20220426","2023","942","PUBLIC ADMINISTRATOR-BRONX COUNTY","001","PERSONAL SERVICES","P","688317","688317","666317","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","688317","688317","666317"
"20220426","2023","942","PUBLIC ADMINISTRATOR-BRONX COUNTY","002","OTHER THAN PERSONAL SERVICES","O","69537","67232","67232","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","69537","67232","67232"
"20220426","2023","943","PUBLIC ADMINISTRATOR-KINGS COUNTY","001","PERSONAL SERVICES","P","860995","860995","833495","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","860995","860995","833495"
"20220426","2023","943","PUBLIC ADMINISTRATOR-KINGS COUNTY","002","OTHER THAN PERSONAL SERVICES","O","56968","55815","55815","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56968","55815","55815"
"20220426","2023","944","PUBLIC ADMINISTRATOR- QUEENS COUNTY","001","PERSONAL SERVICES","P","658651","658651","636027","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","658651","658651","636027"
"20220426","2023","944","PUBLIC ADMINISTRATOR- QUEENS COUNTY","002","OTHER THAN PERSONAL SERVICES","O","15713","15713","18837","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15713","15713","18837"
"20220426","2023","945","PUBLIC ADMINISTRATOR-RICHMOND COUNTY","001","PERSONAL SERVICES","P","535303","535303","535303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","535303","535303","535303"
"20220426","2023","945","PUBLIC ADMINISTRATOR-RICHMOND COUNTY","002","OTHER THAN PERSONAL SERVICES","O","37961","62192","62192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37961","62192","62192"
"20220426","2023","99C","CITYWIDE SAVINGS INITIATIVES","001","Citywide Savings - PS","P","-78447750","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-78447750","0","0"
"20220426","2023","99C","CITYWIDE SAVINGS INITIATIVES","002","Citywide Savings - OTPS","O","-26700000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-26700000","0","0"
"20220614","2023","040","DEPARTMENT OF EDUCATION","481","CATEGORICAL PROGRAMS - PS","P","1436014108","1764842466","1655608456","1156522798","1454808504","1470495508","211161254","243765843","148765843","0","0","0","88847","88847","4524913","19678560","19678560","19683560","1596145","1696145","1696145","46966504","44804567","10442487"
"20220614","2023","040","DEPARTMENT OF EDUCATION","482","CATEGORICAL PROGRAMS - OTPS","O","1231543000","1530465856","1831230000","913175458","1221404854","1403771675","279129061","269822497","308683768","0","0","0","9217041","9217041","22403766","30021440","30021440","36128276","0","0","60242491","0","24","24"
"20220614","2023","042","CITY UNIVERSITY OF NEW YORK","001","COMMUNITY COLLEGE-OTPS","O","466250207","501304041","570439522","77119037","165707496","168346746","68061625","69541592","69541592","0","0","0","46380581","24809678","126004956","4492000","4492000","2753358","0","0","0","270196964","236753275","203792870"
"20220614","2023","042","CITY UNIVERSITY OF NEW YORK","002","COMMUNITY COLLEGE PS","P","922984446","857111196","735044468","0","0","0","171248275","171248275","171248275","0","0","0","0","0","130000","9574593","9574593","11313235","0","0","0","742161578","676288328","552352958"
"20220614","2023","042","CITY UNIVERSITY OF NEW YORK","003","HUNTER SCHOOLS-OTPS","O","1376422","1403139","3839209","0","0","2520000","100000","100000","100000","0","0","0","0","0","0","0","0","0","0","0","0","1276422","1303139","1219209"
"20220614","2023","042","CITY UNIVERSITY OF NEW YORK","004","HUNTER SCHOOLS-PS","P","19019154","18484691","18852964","0","0","0","1700000","1700000","1700000","0","0","0","0","0","0","10170","10170","10170","0","0","0","17308984","16774521","17142794"
"20220614","2023","042","CITY UNIVERSITY OF NEW YORK","012","SENIOR COLLEGE OTPS","O","35000000","35000000","35000000","0","0","0","35000000","35000000","35000000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20220614","2023","032","DEPARTMENT OF INVESTIGATION","001","PERSONAL SERVICES","P","25248637","25012311","22676490","0","600000","688746","0","0","0","0","0","0","51868","51868","51868","397000","397000","297000","0","0","0","24799769","23963443","21638876"
"20220614","2023","032","DEPARTMENT OF INVESTIGATION","002","OTHER THAN PERSONAL SERVICES","O","23547114","23397648","27443500","750000","626031","6541586","0","0","112500","0","0","0","1779227","1779227","1779227","3000","3000","29591","0","0","471702","21014887","20989390","18508894"
"20220614","2023","032","DEPARTMENT OF INVESTIGATION","003","INSPECTOR GENERAL-PS","P","4363388","4363388","5177388","0","0","0","0","0","0","0","0","0","3357960","3357960","4171460","199496","199496","199496","0","0","0","805932","805932","806432"
"20220614","2023","032","DEPARTMENT OF INVESTIGATION","004","INSPECTOR GENERAL-OTPS","O","381450","381450","463150","0","0","0","0","0","0","0","0","0","376450","376450","458150","5000","5000","5000","0","0","0","0","0","0"
"20220614","2023","035","NEW YORK RESEARCH LIBRARIES","001","LUMP SUM APPROPRIATION","O","31707505","31495946","30665153","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31707505","31495946","30665153"
"20220614","2023","037","NEW YORK PUBLIC LIBRARY","003","LUMP SUM-BORO OF MANHATTAN","O","25804635","25696524","25844347","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25804635","25696524","25844347"
"20220614","2023","037","NEW YORK PUBLIC LIBRARY","004","LUMP SUM- BORO OF BRONX","O","24252943","24183793","24278343","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24252943","24183793","24278343"
"20220614","2023","037","NEW YORK PUBLIC LIBRARY","005","LUMP SUM-BORO OF STATEN ISL","O","10970380","10818482","10847614","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10970380","10818482","10847614"
"20220614","2023","037","NEW YORK PUBLIC LIBRARY","006","SYSTEMWIDE SERVICES","O","103482159","96612858","97423456","0","0","0","0","0","0","0","0","0","0","0","5063254","0","0","85980","0","0","0","103482159","96612858","92274222"
"20220614","2023","037","NEW YORK PUBLIC LIBRARY","007","CONSULTANT & ADVISORY SVCS","O","1362128","1362128","1362128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1362128","1362128","1362128"
"20220614","2023","038","BROOKLYN PUBLIC LIBRARY","001","LUMP SUM","O","125264255","118371566","118204890","0","0","0","0","0","0","0","0","0","0","0","1109950","0","0","26717","0","0","0","125264255","118371566","117068223"
"20220614","2023","039","QUEENS BOROUGH PUBLIC LIBRARY","001","LUMP SUM","O","130011629","123404208","122279795","0","0","23775","0","0","0","0","0","0","0","0","713561","0","0","0","0","0","0","130011629","123404208","121542459"
