"facilitypk","facilityname","facility_type","service_category","service_type","buildingnumber","address","address2","borough","zipcode","latitude","longitude","phone","communityboard","councildistrict","censustract","bin","bbl","nta","additionalinfo","startdate","enddate","monday","tuesday","wednesday","thursday","friday","saturday","sunday","condoms_male","fc2_female_insertive_condoms","lubricant","website","partnertype","partnertypedetailed"
"225614","Bomba Barber Shop",,,,,"2306 Grand Concourse",,"Bronx","10458","40.857711423296","-73.899769271139",,"205","15","038301","2013734","2031590003","BX40","You can find free safer sex products inside a dispenser located in the front of the Barbershop. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,,,,,,
"2057463","Cowgirl",,,,,"519 Hudson Street",,"Manhattan","10014","40.733840531071","-74.006285654455",,"102","03","007500","1078241","1006310046","MN23","You can find free safer sex products inside a fishbowl located in the back near the restroom of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","No",,,
"3953840","Boiler Room",,,,,"86 E 4th Street",,"Manhattan","10003","40.72602309107","-73.989075361404",,"103","02","003800","1006168","1004450009","MN22","You can find free safer sex products inside a fishbowl located in the lounge near window of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","Yes",,,
"1592989","Klimat",,,,,"77 E 7th Street",,"Manhattan","10003","40.727323843973","-73.986567626652",,"103","02","003800","1006346","1004490043","MN22","You can find free safer sex products inside a dispenser located in the back near the restroom of the Restaurant. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,,,,,,
"4158782","J&M Barber shop",,,,,"215 E 167th Street",,"Bronx","10456","40.833924911294","-73.916114090484",,"204","16","017901","2002688","2024530024","BX14","You can find free safer sex products inside a dispenser/fishbowl located in the back near the restroom of the Barbershop. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","No",,,
"4628519","Industry Club",,,,,"355 West 52 Street",,"Manhattan","10019","40.764183267388","-73.986708172112",,"104","03","013300","1025239","1010430011","MN15","You can find free safer sex products inside a fishbowl located behind the bar of the Night Club. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","Yes",,,
"23901191","HASA Center #43  Kingsbridge Ctr",,"Free Safer Sex Products","Condoms and Lubricant",,"888 Garrison Avenue",,"Bronx","10474","40.817249549627","-73.891867746951",,"202","17","009300","2005939","2027390015","BX27","You can find free safer sex products inside a dispenser located in the waiting room of the Community Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","No",,,
"24796499","212 Ave B",,"Free Safer Sex Products","Condoms and Lubricant",,"212 Avenue B",,"Manhattan","10009","40.728596215162","-73.978651389479",,"103","02","003400","1005216","1004067501","MN22","You can find free safer sex products inside a fishbowl located on the counter of the Café. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"45951833","Boriken Neighborhood Health Center",,"Free Safer Sex Products","Condoms and Lubricant",,"2265 3 Avenue",,"Manhattan","10035","40.80248058481","-73.936688283957","(212) 289-6650","111","08","019400","1054630","1017880001","MN34","You can find free safer sex products inside a dispenser/ fishbowls located all around the center of the Community Health Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","8:00 AM - 6:00 PM","8:00 AM - 5:00 PM","8:00 AM - 6:00 PM","8:00 AM - 5:00 PM","8:00 AM - 5:00 PM",,,"Yes","No","No","<a href=www.boriken.org>Visit this organization's website</a>","Community Health Center","Clinical Facility"
"44792734","Family Service Network of New York",,"Free Safer Sex Products","Condoms and Lubricant",,"1420 Bushwick Avenue,Room# 336",,"Brooklyn","11207","40.684310938797","-73.909055753287","347-770-9911 X6","304","37","040300","3080067","3034440022","BK78","You can find free safer sex products inside a dispenser/fishbowl located at reception and downstairs of the Community Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,"Community-Based Organization/Non-Profit","Social Service"
"47516826","Felo Barber Shop (Formerly Double ""R"" Barber Shop)",,"Free Safer Sex Products","Condoms and Lubricant",,"37-66 103 Street",,"Queens","11368","40.752756844919","-73.864199046706",,"403","21","040500","4044238","4017680043","QN26","You can find free safer sex products inside a fishbowl located in the front of the Barbershop. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,"Business","Barbershop"
"18586099","Hostos Community College",,"Free Safer Sex Products","Condoms and Lubricant",,"475 Grand Concourse",,"Bronx","10451","40.817947347351","-73.927597966769",,"201","17","006300","2001038","2023460029","BX63","You can find free safer sex products inside a dispenser located in the nurse's office, Room A334-C of the College/University. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"37406993","Hangar",,"Free Safer Sex Products","Condoms and Lubricant",,"115 Christopher Street",,"Manhattan","10014","40.733233987332","-74.005311365562",,"102","03","007300","1011176","1006197501","MN23","You can find free safer sex products inside a dispenser located in the back near the restroom of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"38151070","Flaming Saddles",,"Free Safer Sex Products","Condoms and Lubricant",,"793 9 Avenue",,"Manhattan","10019","40.765157770783","-73.987736827128",,"104","03","013300","1026751","1010620035","MN15","You can find free safer sex products inside a fishbowl located behind bar of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"24796709","Macri Park",,"Free Safer Sex Products","Condoms and Lubricant",,"462 Union Avenue",,"Brooklyn","11211","40.714241107413","-73.95164143856",,"301","34","050100","3068631","3027560003","BK90","You can find free safer sex products inside a fishbowl located near the front entrance  of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"23439040","Hair Fashion",,"Free Safer Sex Products","Condoms and Lubricant",,"2104 Amsterdam Avenue",,"Manhattan","10032","40.837389336086","-73.938732948665",,"112","07","024301","1062899","1021210043","MN36","You can find free safer sex products inside a fishbowl located in the front of the Retail Store. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"37514630","Mickey Spillane's",,"Free Safer Sex Products","Condoms and Lubricant",,"350 West 49 Street",,"Manhattan","10019","40.762253845515","-73.988004492228",,"104","03","012700","1025163","1010390061","MN15","You can find free safer sex products inside a fishbowl located beside the bar, under coffee machine of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"38252418","Ali Forney Center - Drop In Center",,"Free Safer Sex Products","Condoms and Lubricant",,"321 West 125 Street,2nd Floor",,"Manhattan","10027","40.810436705074","-73.951791635813","(212) 206-0574","110","09","025700","1059310","1019520019","MN11","You can find free safer sex products inside a dispensers (2) located in the lounge and hallway of the Community Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"706973","Kike Barber Shop",,,,,"91-19 37th Avenue",,"Queens","11372","40.750656398894","-73.875687870305",,"403","25","027500","4036040","4014650037","QN28","You can find free safer sex products inside a dispenser located near th front door by the coat rack of the Barbershop. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,,,,,,
"457055","Lucky 7 Tattoos  (Formerly Pain Ink II)",,,,,"34-57 Junction Blvd",,"Queens","11372","40.753685272146","-73.871968143605",,"403","21","037500","4314524","4017300135","QN26","You can find free safer sex products inside a  located  of the Tattoo Parlor. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,,,,,,
"18586040","Doc Holliday's",,"Free Safer Sex Products","Condoms and Lubricant",,"141 Avenue A",,"Manhattan","10009","40.727109245489","-73.982775733756",,"103","02","003200","1077639","1004360029","MN22","You can find free safer sex products inside a dispenser located in the back on wall by ATM of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"47113843","Center for Women's Health, Staten Island University Hospital",,"Free Safer Sex Products","Condoms and Lubricant",,"440 Seaview Avenue,2nd Floor",,"Staten Island","10305","40.584521117059","-74.088032077189","718-226-8031","502","50","011201","5050089","5033890045","SI36","<br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 6:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM",,,"Yes","Yes","Yes",,"Hospital","None"
"18586178","NYC Health's Corrections Office",,"Free Safer Sex Products","Condoms and Lubricant",,"125 Worth Street",,"Manhattan","10013","40.715420543692","-74.002673006768",,"101","01","003100","1001831","1001680032","MN24","You can find free safer sex products inside a dispenser/fishbowl located fishbowl in the front of the Government Building. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM",,,"Yes","Yes","Yes",,,
"10746484","D'Antonia (Formerly Karipa Unisex/George's)",,,,,"1195 Walton Avenue",,"Bronx","10452","40.834114351887","-73.920038392315",,"204","16","019700","2002959","2024790024","BX63","You can find free safer sex products inside a dispenser located in the front near the entrance of the Beauty Salon. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","No",,,
"27765514","Los Brothers Barbershop",,"Free Safer Sex Products","Condoms and Lubricant",,"12 East Burnside Avenue",,"Bronx","10453","40.853699266484","-73.907066447016",,"205","14","024100","2097274","2028540044","BX41","You can find free safer sex products inside a dispenser located near the entrance of the Barbershop. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"3383380","El Abuelo Gozon",,,,,"79-03 Roosevelt Avenue",,"Queens","11372","40.7473602271","-73.886564461239",,"403","25","028500","4029980","4012900046","QN28","You can find free safer sex products inside a dispenser located in the front near the bar of the Night Club. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","No",,,
"45176325","Davidson Transitional Housing",,"Free Safer Sex Products","Condoms and Lubricant",,"2350 Davidson Avenue,main floor",,"Bronx","10468","40.86021816626","-73.90392293907","718-329-5968","207","14","023900","2014266","2031980063","BX40","We are a local shelter where all community members can retrieve free safer sex products. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","8:00 AM - 6:00 PM","8:00 AM - 6:00 PM","8:00 AM - 6:00 PM","8:00 AM - 6:00 PM","8:00 AM - 6:00 PM","8:00 AM - 6:00 PM",,"Yes","Yes","Yes",,"Community-Based Organization/Non-Profit","Social Service"
