"program_type","program","site_name","borough_community","agency","contact_number","grade_level_age_group","location_1","number_and_street_address","postcode","latitude","longitude","community_board","community_council","census_tract","bin","bbl","nta"
"After-School Programs","Out of School Time","VISIONS at Selis Manor","Manhattan","VISIONS Services for the Blind & Visually Impaired","(646) 486-4444","High School","135 23rd Street
,  10011
(40.743346641377, -73.993787850316)","135 West 23rd Street","10011","40.743386","-73.993916","4","3","91","1014949","1007990021","Hudson Yards-Chelsea-Flatiron-Union Square                                 "
"After-School Programs","Out of School Time","P.S. 205 CLARION SCHOOL","Brooklyn","YMCA of Greater New York/Prospect Park","(718) 234-2655","Elementary","6701 20th Avenue
,  11204
(40.615329299023, -73.987058002714)","6701 20th Avenue","11204","40.61527","-73.987149","11","47","256","3134749","3055710001","Bensonhurst West                                                           "
"After-School Programs","Out of School Time","Tremont Crotona Center","Bronx","Tremont Crotona Day Care Center, Inc","(718) 378-5600","Elementary","1600 Crotona Park
,  10460
(40.836686602373, -73.891307011738)","1600 Crotona Park E","10460","40.836705","-73.891205","3","17","155","2009866","2029390090","Crotona Park East                                                          "
"After-School Programs","Out of School Time","Philippine Center","Queens","Filipino American Human Services, Inc.","(718) 883-1295","High School","185 14 Hillside Avenue
,  11432
(40.71311535449, -73.792820999789)","185-14 Hillside Avenue","11432","40.714311","-73.776886","12","27","480","4212817","4099330126","Jamaica                                                                    "
"After-School Programs","Out of School Time","P.S. 178 HOLLISWOOD SCHOOL","Queens","Samuel Field YM & YWHA, Inc.","(718) 225-6750","Elementary","189 10 RADNOR ROAD
,  11423
(40.717222295672, -73.76714149998)","189-10 RADNOR ROAD","11423","40.724479","-73.777454","8","23","1277","4156558","4072770001","Jamaica Estates-Holliswood                                                 "
"After-School Programs","Out of School Time","I.S. 10 HORACE GREELEY SCHOOL","Queens","New York Junior Tennis League","(347) 417-8189","Middle School","45 31 31st Avenue
,  11103
(40.762868930257, -73.91327185811)","45-31 31st Avenue","11103","40.759308","-73.912791","1","22","151",,,"Astoria                                                                    "
"After-School Programs","Out of School Time","P.S. 96 RICHARD RODGERS SCHOOL","Bronx","Neighborhood Initiatives Development Corporation","(718) 231-9800","Elementary","650 Waring Avenue
,  10467
(40.861354474901, -73.869409475756)","650 Waring Avenue","10467","40.861371","-73.869296","11","15","33201","2049999","2043410013","Bronxdale                                                                  "
"After-School Programs","Out of School Time","I.S. 302 RAFAEL CORDERO Y. MOL","Brooklyn","New York Junior Tennis League","(347) 417-8182","Elem/MS/HS","350 Linwood Street
,  11208
(40.677050352415, -73.883435680721)","350 Linwood Street","11208","40.677104","-73.883433","5","37","1170","3088357","3039690001","East New York                                                              "
"After-School Programs","Out of School Time","P.S./I.S. 328 PHILLIS WHEATLEY","Brooklyn","Groundwork Inc.","(718) 346-2200","Middle School","330 Alabama Avenue
,  11207
(40.66813827152, -73.897862392437)","330 Alabama Avenue","11207","40.668167","-73.897835","5","42","1134","3084283","3037680001","East New York (Pennsylvania Ave)                                           "
"After-School Programs","Out of School Time","St. James Rec","Bronx","Childrens Arts & Science Workshops, Inc.","(212) 542-0578","Elem/MS/HS","2530 Jerome Avenue
,  10468
(40.864356288024, -73.899782514976)","2530 Jerome Avenue","10468","40.864777","-73.899489","7","14","401","2014129","2031900001","Bedford Park-Fordham North                                                 "
"After-School Programs","Out of School Time","P.S. 110 MONITOR SCHOOL","Brooklyn","North Brooklyn Development Corp","(718) 501-2861","Elementary","124 Monitor Street
,  11222
(40.723642548516, -73.942236256096)","124 Monitor Street","11222","40.723897","-73.942312","1","33","591","3067144","3026880042","Greenpoint                                                                 "
"After-School Programs","Out of School Time","P.S./I.S. 225 SEASIDE SCHOOL","Queens","Bergen Basin Community Development Corp.","(917) 626-4703","Elementary","1 90 BEACH 110 STREET
,  11694
(40.576578305644, -73.850777000558)","1-90 BEACH 110 STREET","11694","40.580928","-73.831836","14","32","938","4303853","4161810001","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel                      "
"After-School Programs","Out of School Time","HARLEM CHILDREN'S ZONE/PROMIS","Manhattan","Harlem Children's Zone, Inc","(212) 534-0700","Middle School","35 125th Street
,  10035
(40.805967509585, -73.941123653285)","35 East 125th Street","10035","40.805934","-73.941096","11","9","198","1087811","1017500007","East Harlem North                                                          "
"After-School Programs","Out of School Time","Bridges Center II","Bronx","Bronx Council On The Arts, Inc.","(718) 409-1265","High School","1221 Spofford Avenue
,  10474
(40.813944681349, -73.890640373087)","1221 Spofford Avenue","10474","40.813893","-73.890566","2","17","93","2005938","2027380035","Hunts Point                                                                "
"After-School Programs","Out of School Time","United Community Day Care","Brooklyn","United Community Day Care Center, Inc","(718) 385-1201","Elementary","613 New Lots Avenue
,  11207
(40.664726498258, -73.88659110359)","613 New Lots Avenue","11207","40.664728","-73.886561","5","42","1124","3090717","3040890025","East New York                                                              "
"After-School Programs","Out of School Time","Tracey Towers","Bronx","Mosholu Montefiore Community Center, Inc.","(718) 733-4000","Elem/MS/HS","40 Mosholu Parkway
,  10468
(40.869693003729, -73.898926992487)","40 W. Mosholu Parkway S","10468","40.87955","-73.88579","7","11","409","2092445","2032510490","Van Cortlandt Village                                                      "
"After-School Programs","Out of School Time","P.S. 212 P.S. 212","Queens","Hellenic American Neighborhood Action Committee (HANAC)","(718) 898-6973","Elementary","34 25 82 Street
,  11372
(40.751630739367, -73.883612545283)","34-25 82 Street","11372","40.753078","-73.884906","3","25","283","4437128","4014430019","Jackson Heights                                                            "
"After-School Programs","Out of School Time","C.E.S. 230 PS 230 DR ROLAND N","Bronx","Supportive Childrens Advocacy Network (SCAN)","(718) 583-6116","Elementary","275 Harlem River Park Bridge
,  10453
(40.852618540697, -73.921504627142)","275 Harlem River Park Bridge ","10453","40.852536","-73.921467","5","16","53","2009253","2028820130","University Heights-Morris Heights                                          "
"After-School Programs","Out of School Time","P.S. 16 LEONARD DUNKLY SCHOOL","Brooklyn","YMCA of Greater New York/Greenpoint","(718) 389-3700","Elementary","157 WILSON STREET
,  11211
(40.706051659904, -73.961449932947)","157 WILSON STREET","11211","40.706023","-73.961476","1","33","535","3059906","3021770001","Williamsburg                                                               "
"After-School Programs","Out of School Time","School of Science & (X300)","Bronx","Good Shepherd Services","(917) 709-1378","Elementary","2050 PROSPECT AVENUE
,  10457
(40.846015052888, -73.887576025246)","2050 PROSPECT AVENUE","10457","40.846236","-73.887405","6","15","371","2012957","2031090001","East Tremont                                                               "
"After-School Programs","Out of School Time","Health Sciences HS","Queens","Mt. Sinai School of Medicine","(718) 344-8753","High School","150 91 87th Road
,  11432
(40.71311535449, -73.792820999789)","150-91 87th Road","11432","40.707527","-73.806412","8","24","236","4207510","4097070048","Briarwood-Jamaica Hills                                                    "
"After-School Programs","Out of School Time","P.S. 57 HUBERT HUMPHREY SCHOOL","Staten Island","YMCA of Greater New York/Staten Island YMCA","(718) 556-5294","Elementary","140 Palma Drive
,  10304
(40.611361296122, -74.082831064981)","140 Palma Drive","10304","40.611508","-74.083177","1","49","40","5043519","5028880040","Grymes Hill-Clifton-Fox Hills                                              "
"After-School Programs","Out of School Time","P.S. 146 EDWARD","Bronx","New York Junior Tennis League","(718) 842-2685","Elementary","968 CAULDWELL AVENUE
,  10456
(40.824846427373, -73.906202289442)","968 CAULDWELL AVENUE","10456","40.825025","-73.906143","3","16","185","2004498","2026320027","Morrisania-Melrose                                                         "
"After-School Programs","Out of School Time","P.S. 88 SENECA SCHOOL","Queens","Greater Ridgewood Youth Council, Inc.","(718) 456-5437","Elementary","60 85 CATALPA AVENUE
,  11385
(40.701224891615, -73.88334858437)","60-85 CATALPA AVENUE","11385","40.703779","-73.896374","5","30","585","4085173","4035340012","Ridgewood                                                                  "
"After-School Programs","Out of School Time","Bnos Ahavas Israel","Brooklyn","National Society For Hebrew Day Schools","(718) 252-4446","High School","12 Franklin Avenue
,  11211
(40.699095526141, -73.958974925049)","12 Franklin Avenue","11211","40.699034","-73.958945","1","33","537","3061372","3022610017","Williamsburg                                                               "
"After-School Programs","Out of School Time","P.S. 377 ALEJANDRINA","Brooklyn","Coalition for Hispanic Family Services","(718) 497-6090","Elementary","200 WOODBINE STREET
,  11221
(40.69395980632, -73.915297461557)","200 WOODBINE STREET","11221","40.694018","-73.915263","4","37","415","3076784","3033600001","Bushwick South                                                             "
"After-School Programs","Out of School Time","P.S. 260 BREUCKELEN SCHOOL","Brooklyn","Groundwork Inc.","(718) 346-2200","Middle School","875 Williams Avenue
,  11207
(40.654016736913, -73.894829659974)","875 Williams Avenue","11207","40.654031","-73.894854","18","42","982","3229155","3081580035","Canarsie                                                                   "
"After-School Programs","Out of School Time","CURTIS HS","Staten Island","Northfield Community LDC","(718) 442-7351","High School","105 Hamilton Avenue
,  10301
(40.644759271948, -74.081189221855)","105 Hamilton Avenue","10301","40.644735","-74.081222","1","49","7","5106483","5000220001","West New Brighton-New Brighton-St. George                                  "
