"vio_id","acct_num","acct_owner","violation_num","vio_law_num","vio_law_desc","vio_date","action","prem_addr","bin","communitydistrict","citycouncildistrict","bbl","cent_latitude","cent_longitude","zipcode","borough","number","street","census_tract","nta"
"574","89050017","CAPITAL PROPERTIES","E452963","EAP-1","PREPARE EAP PLAN AS PER GUIDELINE","2014-10-31T00:00:00.000","OPEN","115 BROADWAY","1001030","101","1","1000500001","40.708939","-74.011472","10006","MN","115","BROADWAY","13","Battery Park City-Lower Manhattan"
"575","89050017","CAPITAL PROPERTIES","E541515","HR-31","PROVIDE/MAINT-REENTRY-IN-STAIRS","2018-09-14T00:00:00.000","OPEN","115 BROADWAY","1001030","101","1","1000500001","40.708939","-74.011472","10006","MN","115","BROADWAY","13","Battery Park City-Lower Manhattan"
"576","33127911","STELLAR MANAGEMENT","E383837","OTHER0001","SEE FOLDER INFORMATION","2013-06-14T00:00:00.000","OPEN","2 RECTOR ST","1001031","101","1","1000510001","40.708089","-74.013149","10006","MN","2","RECTOR ST","13","Battery Park City-Lower Manhattan"
"577","33127911","STELLAR MANAGEMENT","E419206","OTHER0001","SEE FOLDER INFORMATION","2014-01-08T00:00:00.000","OPEN","2 RECTOR ST","1001031","101","1","1000510001","40.708089","-74.013149","10006","MN","2","RECTOR ST","13","Battery Park City-Lower Manhattan"
"578","33127911","STELLAR MANAGEMENT","E539298","OTHER0001","SEE FOLDER INFORMATION","2018-08-28T00:00:00.000","OPEN","2 RECTOR ST","1001031","101","1","1000510001","40.708089","-74.013149","10006","MN","2","RECTOR ST","13","Battery Park City-Lower Manhattan"
"579","38329728","2 RECTOR ST (NY)","E539358","OTHER0001","SEE FOLDER INFORMATION","2018-09-18T00:00:00.000","OPEN","2 RECTOR ST","1001031","101","1","1000510001","40.708089","-74.013149","10006","MN","2","RECTOR ST","13","Battery Park City-Lower Manhattan"
"580","38329751","2 RESTOR ST (NY)","E539357","OTHER0001","SEE FOLDER INFORMATION","2018-09-16T00:00:00.000","OPEN","2 RECTOR ST","1001031","101","1","1000510001","40.708089","-74.013149","10006","MN","2","RECTOR ST","13","Battery Park City-Lower Manhattan"
"581","38010542","2 RECTOR ST/COVE DEV","E523734","OTHER0001","SEE FOLDER INFORMATION","2018-02-25T00:00:00.000","OPEN","2 RECTOR ST","1001031","101","1","1000510001","40.708089","-74.013149","10006","MN","2","RECTOR ST","13","Battery Park City-Lower Manhattan"
"582","38081048","2 RECTOR STREET LLC","E523735","OTHER0001","SEE FOLDER INFORMATION","2018-02-25T00:00:00.000","OPEN","2 RECTOR ST","1001031","101","1","1000510001","40.708089","-74.013149","10006","MN","2","RECTOR ST","13","Battery Park City-Lower Manhattan"
"583","33311333","STELLAR MGNT","E539822","OTHER0001","SEE FOLDER INFORMATION","2018-08-23T00:00:00.000","OPEN","2 RECTOR ST","1001031","101","1","1000510001","40.708089","-74.013149","10006","MN","2","RECTOR ST","13","Battery Park City-Lower Manhattan"
"584","89050363","2 RECTOR ST NY LLC","E460966","HRU-3","PROVIDE LOA FOR ALARM SYSTEM","2016-09-08T00:00:00.000","OPEN","2 RECTOR ST","1001031","101","1","1000510001","40.708089","-74.013149","10006","MN","2","RECTOR ST","13","Battery Park City-Lower Manhattan"
"585","30272587","NYC DEPT OF EDUCATION","E310807","OTHER0001","SEE FOLDER INFORMATION","2010-10-20T00:00:00.000","OPEN","90 TRINITY PL","1001035","101","1","1000510015","40.708982","-74.012482","10006","MN","90","TRINITY PL","13","Battery Park City-Lower Manhattan"
"586","23073174","NYC DEPT OF EDUCATION","E479694","SPPA 4","NO PA PERMIT","2016-01-27T00:00:00.000","OPEN","90 TRINITY PL","1001035","101","1","1000510015","40.708982","-74.012482","10006","MN","90","TRINITY PL","13","Battery Park City-Lower Manhattan"
"587","32012825","CHETRIT GROUP LLC","E306715","OTHER0001","SEE FOLDER INFORMATION","2012-01-04T00:00:00.000","OPEN","90 TRINITY PL","1001035","101","1","1000510015","40.708982","-74.012482","10006","MN","90","TRINITY PL","13","Battery Park City-Lower Manhattan"
"588","32011967","CHETRIT GROUP LLC","E306714","OTHER0001","SEE FOLDER INFORMATION","2012-01-04T00:00:00.000","OPEN","90 TRINITY PL","1001035","101","1","1000510015","40.708982","-74.012482","10006","MN","90","TRINITY PL","13","Battery Park City-Lower Manhattan"
"589","24146821","LEADERSHIP & SERVICE HS","E325248","PBU-40","Prov CoF for maint of spk/IFA","2011-05-05T00:00:00.000","OPEN","90 TRINITY PL","1001035","101","1","1000510015","40.708982","-74.012482","10006","MN","90","TRINITY PL","13","Battery Park City-Lower Manhattan"
"590","33078601","HS FOR LEADERSHIP (M425)","E367229","OTHER0001","SEE FOLDER INFORMATION","2018-01-22T00:00:00.000","OPEN","90 TRINITY PL","1001035","101","1","1000510015","40.708982","-74.012482","10006","MN","90","TRINITY PL","13","Battery Park City-Lower Manhattan"
"591","33078635","HS FOR LEADERSHIP (M425)","E538390","OTHER0001","SEE FOLDER INFORMATION","2018-12-03T00:00:00.000","OPEN","90 TRINITY PL","1001035","101","1","1000510015","40.708982","-74.012482","10006","MN","90","TRINITY PL","13","Battery Park City-Lower Manhattan"
"592","33078635","HS FOR LEADERSHIP (M425)","E442218","OTHER0001","SEE FOLDER INFORMATION","2016-01-25T00:00:00.000","OPEN","90 TRINITY PL","1001035","101","1","1000510015","40.708982","-74.012482","10006","MN","90","TRINITY PL","13","Battery Park City-Lower Manhattan"
"593","33247362","B.O.E.LEADERSHIP(14FL)","E383270","RH-3","LEGALIZE - SYSTEM ALTERED","2013-09-24T00:00:00.000","OPEN","90 TRINITY PL","1001035","101","1","1000510015","40.708982","-74.012482","10006","MN","90","TRINITY PL","13","Battery Park City-Lower Manhattan"
"594","33247362","B.O.E.LEADERSHIP(14FL)","E383270","RH-7","ARRANGE FOR TEST OR RETEST OF FIRE SYS","2013-09-24T00:00:00.000","OPEN","90 TRINITY PL","1001035","101","1","1000510015","40.708982","-74.012482","10006","MN","90","TRINITY PL","13","Battery Park City-Lower Manhattan"
"595","23073174","NYC DEPT OF EDUCATION","E479695","PA 13","PROVIDE VISIBLE SIGNS","2016-01-27T00:00:00.000","OPEN","90 TRINITY PL","1001035","101","1","1000510015","40.708982","-74.012482","10006","MN","90","TRINITY PL","13","Battery Park City-Lower Manhattan"
"596","23073174","NYC DEPT OF EDUCATION","E479695","PA 16","PROPERLY POST OCCUPANCY LOAD SIGN","2016-01-27T00:00:00.000","OPEN","90 TRINITY PL","1001035","101","1","1000510015","40.708982","-74.012482","10006","MN","90","TRINITY PL","13","Battery Park City-Lower Manhattan"
"597","31276801","LEADERSHIP & SERVICE","E557794","PBU-11B","Repair fire alarm system","2018-11-08T00:00:00.000","OPEN","90 TRINITY PL","1001035","101","1","1000510015","40.708982","-74.012482","10006","MN","90","TRINITY PL","13","Battery Park City-Lower Manhattan"
"598","95018297","BD ED H S OF LEADERSHIP","E359944","RH-86","HYRDOSTATIC TEST REQUIRED","2012-08-09T00:00:00.000","OPEN","90 TRINITY PL","1001035","101","1","1000510015","40.708982","-74.012482","10006","MN","90","TRINITY PL","13","Battery Park City-Lower Manhattan"
"599","95018297","BD ED H S OF LEADERSHIP","E359944","RH-85","REINSPECTION REQUIRED","2012-08-09T00:00:00.000","OPEN","90 TRINITY PL","1001035","101","1","1000510015","40.708982","-74.012482","10006","MN","90","TRINITY PL","13","Battery Park City-Lower Manhattan"
"600","31276801","LEADERSHIP & SERVICE","E557795","PBU-30","PROVIDE OR REPAIR A DOOR","2018-11-08T00:00:00.000","OPEN","90 TRINITY PL","1001035","101","1","1000510015","40.708982","-74.012482","10006","MN","90","TRINITY PL","13","Battery Park City-Lower Manhattan"
"601","25092065","NYC BD OF EDUCATION","E310809","OTHER0001","SEE FOLDER INFORMATION","2010-10-20T00:00:00.000","OPEN","90 TRINITY PL","1001035","101","1","1000510015","40.708982","-74.012482","10006","MN","90","TRINITY PL","13","Battery Park City-Lower Manhattan"
"602","24146847","ECONOMICS & FINANCE HS","E325701","PBU-40","Prov CoF for maint of spk/IFA","2011-05-06T00:00:00.000","OPEN","100 TRINITY PL","1001037","101","1","1000520001","40.709287","-74.012334","10006","MN","100","TRINITY PL","13","Battery Park City-Lower Manhattan"
"603","31276793","ECONOMICS & FINANCE HS","E542500","PBU-30","PROVIDE OR REPAIR A DOOR","2018-11-13T00:00:00.000","OPEN","100 TRINITY PL","1001037","101","1","1000520001","40.709287","-74.012334","10006","MN","100","TRINITY PL","13","Battery Park City-Lower Manhattan"
"604","32302580","HS OF ECONOMICS & FINANC","E538124","OTHER0001","SEE FOLDER INFORMATION","2018-10-26T00:00:00.000","OPEN","100 TRINITY PL","1001037","101","1","1000520001","40.709287","-74.012334","10006","MN","100","TRINITY PL","13","Battery Park City-Lower Manhattan"
"605","23073372","NYC DEPT OF EDUCATION","E479095","SPPA 4","NO PA PERMIT","2016-03-15T00:00:00.000","OPEN","100 TRINITY PL","1001037","101","1","1000520001","40.709287","-74.012334","10006","MN","100","TRINITY PL","13","Battery Park City-Lower Manhattan"
"606","32159899","LIBERTY LLC","E346563","OTHER0001","SEE FOLDER INFORMATION","2012-05-01T00:00:00.000","OPEN","114 LIBERTY ST","1001041","101","1","1000527502","40.709707","-74.012274","10006","MN","114","LIBERTY ST","13","Battery Park City-Lower Manhattan"
"607","25073453","PRONTO PIZZA","E508830","CD-2",,"2018-12-28T00:00:00.000","OPEN","114 LIBERTY ST","1001041","101","1","1000527502","40.709707","-74.012274","10006","MN","114","LIBERTY ST","13","Battery Park City-Lower Manhattan"
"608","25073453","PRONTO PIZZA","E508830","CD-13",,"2018-12-28T00:00:00.000","OPEN","114 LIBERTY ST","1001041","101","1","1000527502","40.709707","-74.012274","10006","MN","114","LIBERTY ST","13","Battery Park City-Lower Manhattan"
"609","25073453","PRONTO PIZZA","E508830","CD-17",,"2018-12-28T00:00:00.000","OPEN","114 LIBERTY ST","1001041","101","1","1000527502","40.709707","-74.012274","10006","MN","114","LIBERTY ST","13","Battery Park City-Lower Manhattan"
"610","38246534","LIBERTY LLC","E505741","OTHER0001","SEE FOLDER INFORMATION","2018-01-30T00:00:00.000","OPEN","114 LIBERTY ST","1001041","101","1","1000527502","40.709707","-74.012274","10006","MN","114","LIBERTY ST","13","Battery Park City-Lower Manhattan"
"611","32137168","112 LIBERTY ASSOC LLC","E518525","FL 21","NO CALIBRATED PRESSURE GAUGE","2018-02-21T00:00:00.000","OPEN","113 CEDAR ST","1001042","101","1","1000527501","40.709619","-74.012129","10006","MN","113","CEDAR ST","13","Battery Park City-Lower Manhattan"
"612","32137168","112 LIBERTY ASSOC LLC","E518525","FL 1","FAILED TO ARRANGE A SPK FLOW TEST.","2018-02-21T00:00:00.000","OPEN","113 CEDAR ST","1001042","101","1","1000527501","40.709619","-74.012129","10006","MN","113","CEDAR ST","13","Battery Park City-Lower Manhattan"
"613","35310531","BURGER KING CORP.","E508828","CD-2",,"2018-12-27T00:00:00.000","OPEN","106 LIBERTY ST","1001043","101","1","1000520030","40.709576","-74.01199","10006","MN","106","LIBERTY ST","13","Battery Park City-Lower Manhattan"
"614","35310531","BURGER KING CORP.","E508828","CD-17",,"2018-12-27T00:00:00.000","OPEN","106 LIBERTY ST","1001043","101","1","1000520030","40.709576","-74.01199","10006","MN","106","LIBERTY ST","13","Battery Park City-Lower Manhattan"
"615","32209496","BOONRASA THAI FOOD","E332372","RH-3","LEGALIZE - SYSTEM ALTERED","2014-07-10T00:00:00.000","OPEN","109 WASHINGTON ST","1001047","101","1","1000530006","40.708577","-74.014013","10006","MN","109","WASHINGTON ST","13","Battery Park City-Lower Manhattan"
"616","35267384","102 GREENWICH REALTY LLC","E539753","OTHER0001","SEE FOLDER INFORMATION","2018-08-29T00:00:00.000","OPEN","102 GREENWICH ST","1001054","101","1","1000530037","40.708427","-74.013689","10006","MN","102","GREENWICH ST","13","Battery Park City-Lower Manhattan"
"617","35267384","102 GREENWICH REALTY LLC","E501566","OTHER0001","SEE FOLDER INFORMATION","2017-02-16T00:00:00.000","OPEN","102 GREENWICH ST","1001054","101","1","1000530037","40.708427","-74.013689","10006","MN","102","GREENWICH ST","13","Battery Park City-Lower Manhattan"
"618","38377594","MARRIOT FAIRFIELD INN &","E517983","HT-2","PROVIDE FSD & DEPUTY FSD","2018-11-13T00:00:00.000","OPEN","100 GREENWICH ST","1001055",,,,,,,"MN","100","GREENWICH ST","13","Battery Park City-Lower Manhattan"
"619","38377594","MARRIOT FAIRFIELD INN &","E517984","HT-4","PROVIDE FSP FOR APPROVAL-HOTEL","2018-11-13T00:00:00.000","OPEN","100 GREENWICH ST","1001055",,,,,,,"MN","100","GREENWICH ST","13","Battery Park City-Lower Manhattan"
"620","38377594","MARRIOT FAIRFIELD INN &","E517985","HRU-14A","DISCONTINUE STORAGE-ELECT CLOSETS","2018-11-13T00:00:00.000","OPEN","100 GREENWICH ST","1001055",,,,,,,"MN","100","GREENWICH ST","13","Battery Park City-Lower Manhattan"
"621","38304762","CAFE BRAVO (1ST & BSMT)","E530786","RH-44","FUEL & ELECTRICAL SHUT DOWN","2018-09-06T00:00:00.000","OPEN","94 GREENWICH ST","1001058","101","1","1000530041","40.708119","-74.013828","10006","MN","94","GREENWICH ST","13","Battery Park City-Lower Manhattan"
"622","38304762","CAFE BRAVO (1ST & BSMT)","E530786","RH-8","ARRANGE FOR A MICRO-SWITCH RETEST","2018-09-06T00:00:00.000","OPEN","94 GREENWICH ST","1001058","101","1","1000530041","40.708119","-74.013828","10006","MN","94","GREENWICH ST","13","Battery Park City-Lower Manhattan"
"623","26114553","KASTRI INC.","E260404","RH2","NO REC OF SYS LISTED IN FILES-LEGALIZE","2008-06-26T00:00:00.000","OPEN","16 RECTOR ST","1001058","101","1","1000530041","40.708119","-74.013828","10006","MN","16","RECTOR ST","13","Battery Park City-Lower Manhattan"
"624","29108131","CAFE BRAVO/PLANET GYRO","E512119","RH-3","LEGALIZE - SYSTEM ALTERED","2018-01-25T00:00:00.000","OPEN","94 GREENWICH ST","1001058","101","1","1000530041","40.708119","-74.013828","10006","MN","94","GREENWICH ST","13","Battery Park City-Lower Manhattan"
"625","29108131","CAFE BRAVO/PLANET GYRO","E512119","RH-7","ARRANGE FOR TEST OR RETEST OF FIRE SYS","2018-01-25T00:00:00.000","OPEN","94 GREENWICH ST","1001058","101","1","1000530041","40.708119","-74.013828","10006","MN","94","GREENWICH ST","13","Battery Park City-Lower Manhattan"
"626","29108131","CAFE BRAVO/PLANET GYRO","E534879","RH-3","LEGALIZE - SYSTEM ALTERED","2018-08-20T00:00:00.000","OPEN","94 GREENWICH ST","1001058","101","1","1000530041","40.708119","-74.013828","10006","MN","94","GREENWICH ST","13","Battery Park City-Lower Manhattan"
"627","29108131","CAFE BRAVO/PLANET GYRO","E534879","RH-7","ARRANGE FOR TEST OR RETEST OF FIRE SYS","2018-08-20T00:00:00.000","OPEN","94 GREENWICH ST","1001058","101","1","1000530041","40.708119","-74.013828","10006","MN","94","GREENWICH ST","13","Battery Park City-Lower Manhattan"
"628","29108131","CAFE BRAVO/PLANET GYRO","E512120","RH-3","LEGALIZE - SYSTEM ALTERED","2018-01-25T00:00:00.000","OPEN","94 GREENWICH ST","1001058","101","1","1000530041","40.708119","-74.013828","10006","MN","94","GREENWICH ST","13","Battery Park City-Lower Manhattan"
"629","29108131","CAFE BRAVO/PLANET GYRO","E512120","RH-7","ARRANGE FOR TEST OR RETEST OF FIRE SYS","2018-01-25T00:00:00.000","OPEN","94 GREENWICH ST","1001058","101","1","1000530041","40.708119","-74.013828","10006","MN","94","GREENWICH ST","13","Battery Park City-Lower Manhattan"
"630","24090060","ROY'S RESTAURANT","E285828","RH3","FIRE SYS HAS BEEN ALTERED-LEGALIZE ORDER","2009-12-30T00:00:00.000","OPEN","85 WEST ST","1001061","101","1","1000550016","40.709428","-74.014343","10006","MN","85","WEST ST","13","Battery Park City-Lower Manhattan"
"631","24090060","ROY'S RESTAURANT","E285828","RH-7","ARRANGE FOR TEST OR RETEST OF FIRE SYS","2009-12-30T00:00:00.000","OPEN","85 WEST ST","1001061","101","1","1000550016","40.709428","-74.014343","10006","MN","85","WEST ST","13","Battery Park City-Lower Manhattan"
"632","34062752","HOST HOTELS&RESORTS","E416288","OTHER0001","SEE FOLDER INFORMATION","2014-01-08T00:00:00.000","OPEN","85 WEST ST","1001061","101","1","1000550016","40.709428","-74.014343","10006","MN","85","WEST ST","13","Battery Park City-Lower Manhattan"
"633","96092952","HMC FINANCIAL CENTER","E316381","STP 2","RESTORESTANDPIPESYSTEMTOPROPERWORKING","2011-05-11T00:00:00.000","OPEN","85 WEST ST","1001061","101","1","1000550016","40.709428","-74.014343","10006","MN","85","WEST ST","13","Battery Park City-Lower Manhattan"
"634","34138917","MORTON'S THE STEAKHOUSE","E455144","RH-3","LEGALIZE - SYSTEM ALTERED","2016-10-11T00:00:00.000","OPEN","136 WASHINGTON ST","1001063","101","1","1000560001","40.709856","-74.013985","10006","MN","136","WASHINGTON ST","13","Battery Park City-Lower Manhattan"
"635","34138917","MORTON'S THE STEAKHOUSE","E455144","RH-7","ARRANGE FOR TEST OR RETEST OF FIRE SYS","2016-10-11T00:00:00.000","OPEN","136 WASHINGTON ST","1001063","101","1","1000560001","40.709856","-74.013985","10006","MN","136","WASHINGTON ST","13","Battery Park City-Lower Manhattan"
"636","33188368","MASTERWORKS DEVELOPMENT","E396615","OTHER0001","SEE FOLDER INFORMATION","2015-10-15T00:00:00.000","OPEN","130 CEDAR ST","1001063","101","1","1000560001","40.709856","-74.013985","10006","MN","130","CEDAR ST","13","Battery Park City-Lower Manhattan"
"637","36246130","BROOKFIELD PROP OLP CO","E524918","OTHER0001","SEE FOLDER INFORMATION","2017-09-18T00:00:00.000","OPEN","1 LIBERTY PLZ","1001068","101","1","1000627501","40.709732","-74.010859","10006","MN","1","LIBERTY PLZ","13","Battery Park City-Lower Manhattan"
"638","38323549","MTA NYC TRANSIT","E518195","SPK 37","PROVIDE /MAINTAIN RECORDS INSP SPK SYS","2018-09-04T00:00:00.000","OPEN","1 CORTLANDT ST","1001068","101","1","1000627501","40.709732","-74.010859","10006","MN","1","CORTLANDT ST","13","Battery Park City-Lower Manhattan"
"639","38323549","MTA NYC TRANSIT","E518195","SPK 36","OBTAIN A COF SPRINKLER SYSTEM","2018-09-04T00:00:00.000","OPEN","1 CORTLANDT ST","1001068","101","1","1000627501","40.709732","-74.010859","10006","MN","1","CORTLANDT ST","13","Battery Park City-Lower Manhattan"
"640","37325198","BROOKFIELD PROPERTIES","E539778","OTHER0001","SEE FOLDER INFORMATION","2018-09-13T00:00:00.000","OPEN","1 LIBERTY PLZ","1001068","101","1","1000627501","40.709732","-74.010859","10006","MN","1","LIBERTY PLZ","13","Battery Park City-Lower Manhattan"
"641","89025415","BROOKFIELD","E537886","EAP-2","FAILURE TO AMEND EAP PLAN","2018-05-03T00:00:00.000","OPEN","1 LIBERTY PLZ","1001068","101","1","1000627501","40.709732","-74.010859","10006","MN","1","LIBERTY PLZ","13","Battery Park City-Lower Manhattan"
"642","89025415","BROOKFIELD","E503767","HRU-3","PROVIDE LOA FOR ALARM SYSTEM","2017-04-27T00:00:00.000","OPEN","1 LIBERTY PLZ","1001068","101","1","1000627501","40.709732","-74.010859","10006","MN","1","LIBERTY PLZ","13","Battery Park City-Lower Manhattan"
"643","34022848","BROOKFIELD OFFICE PROPER","E416093","OTHER0001","SEE FOLDER INFORMATION","2013-12-18T00:00:00.000","OPEN","1 LIBERTY PLZ","1001068","101","1","1000627501","40.709732","-74.010859","10006","MN","1","LIBERTY PLZ","13","Battery Park City-Lower Manhattan"
"644","28008001","BFP 1 LIBERTY PLAZA CO","E223916","OTHER0001","SEE FOLDER INFORMATION","2008-04-01T00:00:00.000","OPEN","1 LIBERTY PLZ","1001068","101","1","1000627501","40.709732","-74.010859","10006","MN","1","LIBERTY PLZ","13","Battery Park City-Lower Manhattan"
