DCA License Number,License Type,License Expiration Date,License Status,License Creation Date,Industry,Business Name,Business Name 2,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address State,Address ZIP,Contact Phone Number,Address Borough,Borough Code,Community Board,Council District,BIN,BBL,NTA,Census Tract,Detail,Longitude,Latitude,Location
2106256-DCA,Business,02/28/2023,Active,05/23/2022,Home Improvement Contractor,MILO'S PAINTING LLC,,7231,67TH PL,,GLENDALE,NY,11385,9739301313,Queens,4,405,30,4090297,4037020009,,,,-73.88504971531849,40.70104784915079,"(40.70104784915079, -73.88504971531849)"
2100288-DCA,Business,02/28/2023,Active,07/21/2021,Home Improvement Contractor,FIELD FORM INC.,Field Form,256,3RD AVE,,BROOKLYN,NY,11215,2127917464,Brooklyn,3,306,39,3007347,3004400034,,,,-73.98556088902997,40.678163557004204,"(40.678163557004204, -73.98556088902997)"
2106199-DCA,Business,02/28/2023,Active,05/20/2022,Home Improvement Contractor,ELB SAM CONSTRUCTION LLC,,105,ARDEN ST,,NEW YORK,NY,10040,3329998561,Manhattan,1,112,10,1064224,1021750033,,,,-73.92874465245224,40.86445801375388,"(40.86445801375388, -73.92874465245224)"
1289210-DCA,Business,02/28/2023,Active,04/20/2011,Home Improvement Contractor,JL ARTS LTD.,,425,E 58TH ST,,NEW YORK,NY,10022,2124860279,Manhattan,1,106,05,1040637,1013700015,,,,-73.96170544070753,40.75868385149889,"(40.75868385149889, -73.96170544070753)"
2106261-DCA,Business,02/28/2023,Active,05/24/2022,Home Improvement Contractor,SOUTHSIDE CONSTRUCTION CORP,,31,EAGAN AVE,,STATEN ISLAND,NY,10312,3474580205,Staten Island,5,503,51,5079921,5062110006,,,,-74.17364254129025,40.54037075662367,"(40.54037075662367, -74.17364254129025)"
0888975-DCA,Business,02/28/2023,Active,01/31/2003,Home Improvement Contractor,N.F GOZO INC.,,2572,COYLE ST,,BROOKLYN,NY,11235,7187431407,Brooklyn,3,315,48,3204770,3074490132,,,,-73.93523683060026,40.590790610370895,"(40.590790610370895, -73.93523683060026)"
2106356-DCA,Business,02/28/2023,Active,05/26/2022,Home Improvement Contractor,Uniworks Inc.,,9504,85TH ST,,OZONE PARK,NY,11416,6314292976,Queens,4,409,32,4187275,4090170008,,,,-73.85582942356488,40.684521619206066,"(40.684521619206066, -73.85582942356488)"
2106314-DCA,Business,02/28/2023,Active,05/25/2022,Home Improvement Contractor,REGAL MECHANICAL AND HOME IMPROVEMENT INC,,10741,126TH ST,,SOUTH RICHMOND HILL,NY,11419,929-603-4770,Queens,4,410,28,4205914,4096060060,,,,-73.81718130537081,40.685641471738045,"(40.685641471738045, -73.81718130537081)"
2106254-DCA,Business,02/28/2023,Active,05/23/2022,Home Improvement Contractor,Arko Construction Corp,,921,WASHINGTON AVE,,BROOKLYN,NY,11225,5163150872,Queens,4,,,,,,,,,,
2103985-DCA,Business,02/28/2023,Active,02/16/2022,Home Improvement Contractor,JRV General Contractor Inc,,2133,EAST 38TH ST,,BROOKLYN,NY,11234,9176912985,Brooklyn,3,,,,,,,,,,
2103928-DCA,Business,02/28/2023,Active,02/14/2022,Home Improvement Contractor,NEW STYLE HOME RENOVATION CORP,,6005,14TH AVE,,BROOKLYN,NY,11219,3478251273,Brooklyn,3,312,44,3141336,3057200008,,,,-73.99640107124131,40.62744358138895,"(40.62744358138895, -73.99640107124131)"
2103966-DCA,Business,02/28/2023,Active,02/15/2022,Home Improvement Contractor,TONY'S STEEL PRODUCTS CORP,,625,39TH ST,,BROOKLYN,NY,11232,3475609318,Brooklyn,3,307,38,3017741,3009030103,,,,-74.00099823135994,40.64951995037848,"(40.64951995037848, -74.00099823135994)"
2103934-DCA,Business,02/28/2023,Active,02/14/2022,Home Improvement Contractor,AILA CONSTRUCTION CORP.,,8235,188TH ST,,HOLLIS,NY,11423,646-773-1733,Queens,4,408,23,4156603,4072790053,,,,-73.77935203043641,40.725484152787125,"(40.725484152787125, -73.77935203043641)"
2106326-DCA,Business,02/28/2023,Active,05/25/2022,Home Improvement Contractor,LOWE'S HOME CENTERS LLC,,2171,FOREST AVE BLDG,,STATEN ISLAND,NY,10303,718-689-3975,Staten Island,5,,,,,,,,,,
2104001-DCA,Business,02/28/2023,Active,02/17/2022,Home Improvement Contractor,CEG TILES CORPORATION,,12,BEHAN CT,,STATEN ISLAND,NY,10306,9176268346,Staten Island,5,502,50,5057810,5042290100,,,,-74.12099723034346,40.57123782746735,"(40.57123782746735, -74.12099723034346)"
2103909-DCA,Business,02/28/2023,Active,02/11/2022,Home Improvement Contractor,Vito Rotondi Landscaping LLC,,2259,E 64TH ST,,BROOKLYN,NY,11234,7185097622,Brooklyn,3,311,44,3172214,3065520054,,,,-73.97953823523737,40.61369315507679,"(40.61369315507679, -73.97953823523737)"
2106360-DCA,Business,02/28/2023,Active,05/26/2022,Home Improvement Contractor,Forever Solutions Inc,,24,CATHERINE ST,,LYNBROOK,NY,11563,3476573718,Outside NYC,,,,,,,,,,,
2106350-DCA,Business,02/28/2023,Active,05/26/2022,Home Improvement Contractor,RESET RENOVATIONS PARTNERS LLC,,276,5TH AVE,,NEW YORK,NY,10001,561-886-7854,Manhattan,1,105,04,1015765,1008310042,,,,-73.98659645773515,40.7456573786306,"(40.7456573786306, -73.98659645773515)"
2103939-DCA,Business,02/28/2023,Active,02/14/2022,Home Improvement Contractor,"ALLY, IMTIAZ",,140,W ECKERSON RD,140 W.ECKERSON RD,SPRING VALLEY,NY,10977,9147047749,Outside NYC,,,,,,,,,,,
2104004-DCA,Business,02/28/2023,Active,02/17/2022,Home Improvement Contractor,ST SILVER CONSTRUCTION CORP,,257,HIMROD ST,,BROOKLYN,NY,11237,7186968625,Brooklyn,3,304,37,3074503,3032690040,,,,-73.91922176067122,40.70075576654357,"(40.70075576654357, -73.91922176067122)"
2106351-DCA,Business,02/28/2023,Active,05/26/2022,Home Improvement Contractor,GMAC Builders Group Inc,,38A,RAILROAD AVE,,VALLEY STREAM,NY,11580,5165930817,Outside NYC,,,,,,,,,,,
2104003-DCA,Business,02/28/2023,Active,02/17/2022,Home Improvement Contractor,TIAN HO SERVICE INC.,,4255,COLDEN ST,,FLUSHING,NY,11355,9295138391,Queens,4,407,20,4115899,4051370011,,,,-73.82520115642443,40.752730494009896,"(40.752730494009896, -73.82520115642443)"
2103998-DCA,Business,02/28/2023,Active,02/17/2022,Home Improvement Contractor,Bella Contracting Services LLC,,14-24,ABBOTT RD,,FAIR LAWN,NJ,07410,2012754847,Outside NYC,,,,,,,,,,,
2100156-DCA,Business,02/28/2023,Active,07/15/2021,Home Improvement Contractor,"NYC ALPHA CHAMPIONS CONSTRUCTION, LLC",,1740,BROADWAY,,NEW YORK,NY,10019,9172083295,Manhattan,1,105,04,1024877,1010270020,,,,-73.98209451398165,40.76509779978338,"(40.76509779978338, -73.98209451398165)"
2106189-DCA,Business,02/28/2023,Active,05/20/2022,Home Improvement Contractor,UNITED NYC CONSTRUCTION CORP,,12404,ROCKAWAY BLVD,,SOUTH OZONE PARK,NY,11420,3479879693,Queens,4,410,28,4254663,4117460040,,,,-73.81335543422796,40.67542200625295,"(40.67542200625295, -73.81335543422796)"
2104002-DCA,Business,02/28/2023,Active,02/17/2022,Home Improvement Contractor,"KLINE, ROBERT",,305,EAST 24TH ST,,NEW YORK,NY,10010,9178388633,Manhattan,1,,,,,,,,,,
2103978-DCA,Business,02/28/2023,Active,02/16/2022,Home Improvement Contractor,"J&R Cooling and Heating Corp,",,137,TRENTON CT,,STATEN ISLAND,NY,10309,6463153963,Staten Island,5,503,51,5082875,5066990109,,,,-74.19866139644806,40.51718586036055,"(40.51718586036055, -74.19866139644806)"
2103986-DCA,Business,02/28/2023,Active,02/16/2022,Home Improvement Contractor,"ISLAM, ISMAIL",Drill Construction Co.,4315,12TH AVE,,BROOKLYN,NY,11219,3474759847,Brooklyn,3,312,39,3136132,3056040001,,,,-73.99095960605375,40.63957250006001,"(40.63957250006001, -73.99095960605375)"
2079485-DCA,Business,02/28/2023,Active,10/26/2018,Home Improvement Contractor,VISION HOME IMPROVEMENT AND CONSTRUCTION CORP.,,1883,E 51ST ST,,BROOKLYN,NY,11234,3472772460,Brooklyn,3,318,46,3240615,3085120036,,,,-73.92534161637114,40.6141291116236,"(40.6141291116236, -73.92534161637114)"
2102217-DCA,Business,02/28/2023,Active,10/20/2021,Home Improvement Contractor,VOGUE CONSTRUCTION & DESIGN LLC,,13912,84TH DR,,JAMAICA,NY,11435,7188802472,Queens,4,408,24,4207694,4097110020,,,,-73.81761394128094,40.70938719062287,"(40.70938719062287, -73.81761394128094)"
2102195-DCA,Business,02/28/2023,Active,10/19/2021,Home Improvement Contractor,CARTVALL CONSTRUCTION INC,,4266,PHLOX PL,,FLUSHING,NY,11355,9294273804,Queens,4,407,20,4117200,4051900014,,,,-73.81963248331942,40.75654534803905,"(40.75654534803905, -73.81963248331942)"
2102212-DCA,Business,02/28/2023,Active,10/20/2021,Home Improvement Contractor,LEMPIRA RESTORATION INC,,477,FDR DR,,NEW YORK,NY,10002,917-244-4525,Manhattan,1,103,01,1083420,1003210001,,,,-73.9773215517528,40.71377010056043,"(40.71377010056043, -73.9773215517528)"
2022063-DCA,Business,02/28/2023,Active,05/04/2015,Home Improvement Contractor,P.H. CUSTOM WOODWORKING CORP,,300,Manida ST,,BRONX,NY,10474,7188611793,Bronx,2,202,17,2094192,2027370091,,,,-73.8924212554924,40.81513485651147,"(40.81513485651147, -73.8924212554924)"
2102176-DCA,Business,02/28/2023,Active,10/18/2021,Home Improvement Contractor,Simple Solutions Home Improvement LLC,,5837,260TH ST,,LITTLE NECK,NY,11362,9179720816,Queens,4,411,23,4173267,4083940052,,,,-73.72200620987904,40.76159635357845,"(40.76159635357845, -73.72200620987904)"
2106276-DCA,Business,02/28/2023,Active,05/24/2022,Home Improvement Contractor,Vestmo Construction LLC,,6,BARRY ST,,STATEN ISLAND,NY,10309,7189541235,Staten Island,5,503,51,5132860,5070540510,,,,-74.21260593149722,40.55240712690689,"(40.55240712690689, -74.21260593149722)"
2103977-DCA,Business,02/28/2023,Active,02/16/2022,Home Improvement Contractor,JLR DESIGN AND BUILDING CONSULTANTS LLC,,2777,SCHLEY AVE,,BRONX,NY,10465,3472089718,Bronx,2,210,13,2091484,2055670001,,,,-73.82350518132422,40.82341587692922,"(40.82341587692922, -73.82350518132422)"
2106296-DCA,Business,02/28/2023,Active,05/25/2022,Home Improvement Contractor,Apex ETC JV LLC,,86,MAIN ST,,YONKERS,NY,10701,2017468834,Outside NYC,,,,,,,,,,,
2089191-DCA,Business,02/28/2023,Active,08/06/2019,Home Improvement Contractor,EXTERPOL LLC,,2612,BROADWAY,,NEW YORK,NY,10025,6467634600,Manhattan,1,107,07,1056409,1018700045,,,,-73.97053598278849,40.79634697983548,"(40.79634697983548, -73.97053598278849)"
2102196-DCA,Business,02/28/2023,Active,10/19/2021,Home Improvement Contractor,"FERNANDEZ, JORGE",A+ PAINTING & REMODELING,343,E 74TH ST,,NEW YORK,NY,10021,3478257710,Manhattan,1,108,05,1072675,1014497502,,,,-73.95633432397234,40.76967737867243,"(40.76967737867243, -73.95633432397234)"
2046999-DCA,Business,02/28/2023,Active,01/04/2017,Home Improvement Contractor,SAGE CONSTRUCTION SERVICES INC,,145,W 67TH ST,,NEW YORK,NY,10023,9177500044,Manhattan,1,107,06,1028849,1011390001,,,,-73.98301252453629,40.775031151621654,"(40.775031151621654, -73.98301252453629)"
2102222-DCA,Business,02/28/2023,Active,10/20/2021,Home Improvement Contractor,Megacy Construction LLC,,6707,FRESH MEADOW LN,,FRESH MEADOWS,NY,11365,9176172192,Queens,4,408,24,4149752,4069290039,,,,-73.79458944652374,40.73436146009314,"(40.73436146009314, -73.79458944652374)"
2084152-DCA,Business,02/28/2023,Active,04/03/2019,Home Improvement Contractor,ALL AMERICAN STEEL CORP,,2785,SCHOOL ST,,BELLMORE,NY,11710,516-220-1123,Outside NYC,,,,,,,,,,,
2102211-DCA,Business,02/28/2023,Active,10/20/2021,Home Improvement Contractor,SHAPIRO & SONS INC,,340,STAGG ST,,BROOKLYN,NY,11206,7184182326,Brooklyn,3,301,34,3070908,3030390001,,,,-73.9349403343661,40.7103339759963,"(40.7103339759963, -73.9349403343661)"
2026191-DCA,Business,02/28/2023,Active,07/27/2015,Home Improvement Contractor,TULSIE PERSAUD KOWAR,KOWAR BROTHERS,3516,LACONIA AVE,,BRONX,NY,10469,7185615881,Bronx,2,212,12,2059737,2047050033,,,,-73.85526160891148,40.87469008871094,"(40.87469008871094, -73.85526160891148)"
2008786-DCA,Business,02/28/2023,Active,05/28/2014,Home Improvement Contractor,TRITRON RENOVATION CORP.,,5767,CLOVERDALE BLVD,,OAKLAND GARDENS,NY,11364,,Queens,4,411,23,4161419,4075210019,,,,-73.75166681843783,40.7522221473463,"(40.7522221473463, -73.75166681843783)"
2102243-DCA,Business,02/28/2023,Active,10/21/2021,Home Improvement Contractor,Project Eye Consultants Inc,,2096,CLOVE RD,,STATEN ISLAND,NY,10305,7186333946,Staten Island,5,502,50,5107496,5031620008,,,,-74.08335791058582,40.603509005157214,"(40.603509005157214, -74.08335791058582)"
2052397-DCA,Business,02/28/2023,Active,05/03/2017,Home Improvement Contractor,SMAK CONTRACTING LLC,,200,CURTIS RD,,WOODMERE,NY,11598,917 523-3005,Outside NYC,,,,,,,,,,,
2106315-DCA,Business,02/28/2023,Active,05/25/2022,Home Improvement Contractor,NY KING STONES CONSTRUCTION INC,,8786,115TH ST,,RICHMOND HILL,NY,11418,3477074387,Queens,4,409,29,4195002,4093040040,,,,-73.83384427663972,40.69821859009959,"(40.69821859009959, -73.83384427663972)"
2102247-DCA,Business,02/28/2023,Active,10/21/2021,Home Improvement Contractor,PAUL'S RENOVATION SERVICES INC,,30,ROGERS AVE,,BROOKLYN,NY,11216,6463217208,Brooklyn,3,308,36,3030633,3012180007,,,,-73.95274381558792,40.67574759133101,"(40.67574759133101, -73.95274381558792)"
1434107-DCA,Business,02/28/2023,Active,06/14/2012,Home Improvement Contractor,FRESH POWER CORP.,,6307,71ST ST,,MIDDLE VILLAGE,NY,11379,3476894435,Queens,4,405,30,4068790,4029800182,,,,-73.88408748341796,40.71723551087471,"(40.71723551087471, -73.88408748341796)"
2102145-DCA,Business,02/28/2023,Active,10/15/2021,Home Improvement Contractor,SOL CONSTRUCTION SERVICES LLC,,318,MACDOUGAL ST,,BROOKLYN,NY,11233,6466415706,Brooklyn,3,316,37,3389997,3015350012,,,,-73.90689747312071,40.68073707607985,"(40.68073707607985, -73.90689747312071)"
2061441-DCA,Business,02/28/2023,Active,11/22/2017,Home Improvement Contractor,POLVIS LLC,,30,ROCKHILL RD,,OLD BRIDGE,NJ,08857,6464418837,Outside NYC,,,,,,,,,,,
2065603-DCA,Business,02/28/2023,Active,02/01/2018,Home Improvement Contractor,"Align Renovation, Inc.","Align Renovation, Inc.",492,HACKENSACK AVE,,RIVER EDGE,NJ,07661,2013909234,Outside NYC,,,,,,,,,,,
2015752-DCA,Business,02/28/2023,Active,11/21/2014,Home Improvement Contractor,ALL BORO HOME IMPROVEMENT CORP,,13304,VAN WYCK EXPY,,SOUTH OZONE PARK,NY,11420,6463160904,Queens,4,,,4256358,4117960001,,,,,,
2102192-DCA,Business,02/28/2023,Active,10/19/2021,Home Improvement Contractor,Colonial Masonry and Chimney Corp.,,74,DONNA DR,,CALVERTON,NY,11933,6316652108,Outside NYC,,,,,,,,,,,
2033902-DCA,Business,02/28/2023,Active,03/02/2016,Home Improvement Contractor,H.I.I. CORP.,,37,W 39TH ST,,NEW YORK,NY,10018,2126860401,Manhattan,1,105,04,1016040,1008410018,,,,-73.98357780026302,40.75213733818762,"(40.75213733818762, -73.98357780026302)"
1189029-DCA,Business,02/28/2023,Active,02/10/2005,Home Improvement Contractor,"LOPEZ, JOSE L",JALT CONSTRUCTION,183,BROOK AVE,,BRONX,NY,10454,9178568372,Bronx,2,201,08,2102308,2022630065,,,,-73.92032571262064,40.80606973675792,"(40.80606973675792, -73.92032571262064)"
2106340-DCA,Business,02/28/2023,Active,05/26/2022,Home Improvement Contractor,Bp Apollo Corp,,1493,SHORE PKWY,,BROOKLYN,NY,11214,3477412794,Brooklyn,3,311,43,3329070,3064890001,,,,-74.0042418902719,40.59768175914794,"(40.59768175914794, -74.0042418902719)"
2102183-DCA,Business,02/28/2023,Active,10/19/2021,Home Improvement Contractor,V Wade Construction Corp.,,10245,62ND RD,,FOREST HILLS,NY,11375,5519992617,Queens,4,406,29,4051000,4021210051,,,,-73.8554457499332,40.73510169459292,"(40.73510169459292, -73.8554457499332)"
2102146-DCA,Business,02/28/2023,Active,10/15/2021,Home Improvement Contractor,Mughal Builders Inc,,31,MARTENS AVE,,VALLEY STREAM,NY,11580,5166006500,Outside NYC,,,,,,,,,,,
2103995-DCA,Business,02/28/2023,Active,02/16/2022,Home Improvement Contractor,APPLE RENOVATORS INC.,,97,MILES ST,,ALPINE,NJ,07620,917-842-2886,Outside NYC,,,,,,,,,,,
2060697-DCA,Business,02/28/2023,Active,11/14/2017,Home Improvement Contractor,BIG BULL CORP,,15302,BAISLEY BLVD,,JAMAICA,NY,11434,7188658113,Queens,4,412,28,4441485,4122580027,,,,-73.78527867121852,40.67317995157914,"(40.67317995157914, -73.78527867121852)"
1250268-DCA,Business,02/28/2023,Active,03/21/2008,Home Improvement Contractor,HOME ARTISIAN LIMITED LIABILITY COMPANY,,8628,16TH AVE,,BROOKLYN,NY,11214,3474323159,Brooklyn,3,311,43,3166280,3063620055,,,,-74.00799906327511,40.6094320325244,"(40.6094320325244, -74.00799906327511)"
1427259-DCA,Business,02/28/2023,Active,05/03/2012,Home Improvement Contractor,AG REMODELING INCORPORATED,,21,7TH ST,,VALLEY STREAM,NY,11581,5168873469,Outside NYC,,,,,,,,,,,
2104015-DCA,Business,02/28/2023,Active,02/17/2022,Home Improvement Contractor,Mouj Construction Corp,,604,BANNER AVE,,BROOKLYN,NY,11235,9178649899,Brooklyn,3,313,48,3196448,3072630024,,,,-73.96288257275371,40.58308174076354,"(40.58308174076354, -73.96288257275371)"
2102233-DCA,Business,02/28/2023,Active,10/21/2021,Home Improvement Contractor,SMBT LLC,,1538,OCEAN PKWY,,BROOKLYN,NY,11230,3475632282,Brooklyn,3,312,44,3174952,3066120018,,,,-73.96800656580832,40.61106375587106,"(40.61106375587106, -73.96800656580832)"
2106230-DCA,Business,02/28/2023,Active,05/23/2022,Home Improvement Contractor,"Thalpaus, Inc.",,511,AVE OF THE AMERICAS,,NEW YORK,NY,10011,3478937042,Manhattan,1,102,03,1010653,1006090047,,,,-73.99720345287449,40.73687492111305,"(40.73687492111305, -73.99720345287449)"
2106203-DCA,Business,02/28/2023,Active,05/20/2022,Home Improvement Contractor,OUTLOOKGLASS AND DESIGN. INC,,19,DEPOT LN,,LAGRANGEVILLE,NY,12540,212-217-2003,Outside NYC,,,,,,,,,,,
2102151-DCA,Business,02/28/2023,Active,10/15/2021,Home Improvement Contractor,NOOR CONSTRUCTION NY CORP,,1661,1ST AVE,,NEW YORK,NY,10028,7184151449,Manhattan,1,,,,,,,,,,
2102150-DCA,Business,02/28/2023,Active,10/15/2021,Home Improvement Contractor,Good-Will Mechanical Corp.,Good-Will Mechanical Corp.,1000,GRAND ST,,BROOKLYN,NY,11211,7184869000,Brooklyn,3,301,34,3070764,3030190035,,,,-73.93542088423645,40.713213502836496,"(40.713213502836496, -73.93542088423645)"
2057470-DCA,Business,02/28/2023,Active,08/25/2017,Home Improvement Contractor,LIKE YOU WANT IT HOME IMPROVEMENT SERVICE CORP,,100,ALCOTT PL,,BRONX,NY,10475,,Bronx,2,210,12,2095392,2051410120,,,,-73.83039168794356,40.87167273025655,"(40.87167273025655, -73.83039168794356)"
2102226-DCA,Business,02/28/2023,Active,10/21/2021,Home Improvement Contractor,B&B RESTORATION CORP,,97,RENWICK AVE,,STATEN ISLAND,NY,10301,718-981-7663,Staten Island,5,501,49,5016840,5006710051,,,,-74.10633716441741,40.61238318420132,"(40.61238318420132, -74.10633716441741)"
1189105-DCA,Business,02/28/2023,Active,02/11/2005,Home Improvement Contractor,GOLDFINGER CONSTRUCTION INC.,,325,TODT HILL RD,,STATEN ISLAND,NY,10314,7186989856,Staten Island,5,502,50,5017183,5006890208,,,,-74.1155236906894,40.60529274135189,"(40.60529274135189, -74.1155236906894)"
2094573-DCA,Business,02/28/2023,Active,02/18/2020,Home Improvement Contractor,CAPTAIN CONSTRUCTION INC,,2601,BENSON AVE,,BROOKLYN,NY,11214,718 314-3671,Brooklyn,3,313,47,3185835,3068700009,,,,-73.98664473662807,40.594834705452904,"(40.594834705452904, -73.98664473662807)"
0909039-DCA,Business,02/28/2023,Active,01/28/2003,Home Improvement Contractor,"RIMLET HOME IMPROVEMENTS, INC.",,23731,JAMAICA AVE,,BELLEROSE,NY,11426,7188311166,Queens,4,413,23,4167833,4080000005,,,,-73.72847708395742,40.723003938515646,"(40.723003938515646, -73.72847708395742)"
2037708-DCA,Business,02/28/2023,Active,05/17/2016,Home Improvement Contractor,"KIM, TAE HONG",,63,SHEPHERD LN,,LEVITTOWN,NY,11756,7186403567,Outside NYC,,,,,,,,,,,
2102143-DCA,Business,02/28/2023,Active,10/15/2021,Home Improvement Contractor,RISE CONSTRUCTION SOLUTIONS LLC,,97,3RD AVE,Storefront Makari,NEW YORK,NY,10003,646 739-6106,Manhattan,1,,,,,,,,,,
2102221-DCA,Business,02/28/2023,Active,10/20/2021,Home Improvement Contractor,RAM HOME IMPROVEMENT NY INC.,,34,MOUNT VERNON AVE,,MOUNT VERNON,NY,10550,9146673100,Outside NYC,,,,,,,,,,,
1140917-DCA,Business,02/28/2023,Active,05/29/2003,Home Improvement Contractor,EDGAR BAYRAMI LLC,,20810,CROSS ISLAND PKWY,,BAYSIDE,NY,11360,9176137657,Queens,4,407,19,4130110,4058430140,,,,-73.78636455728714,40.78885725239572,"(40.78885725239572, -73.78636455728714)"
2048980-DCA,Business,02/28/2023,Active,03/02/2017,Home Improvement Contractor,MG DECORATIONS LTD.,,3441,77TH ST,,JACKSON HEIGHTS,NY,11372,3478486518,Queens,4,403,25,4029131,4012640047,,,,-73.88951249959152,40.752351760135404,"(40.752351760135404, -73.88951249959152)"
2017490-DCA,Business,02/28/2023,Active,01/22/2015,Home Improvement Contractor,ASM MECHANICAL COMPANY INC,,152,WATCHOGUE RD,,STATEN ISLAND,NY,10314,3476924777,Staten Island,5,501,50,5113071,5004580037,,,,-74.13457016288712,40.615510114456995,"(40.615510114456995, -74.13457016288712)"
2102201-DCA,Business,02/28/2023,Active,10/20/2021,Home Improvement Contractor,MLS CONSTRUCTION INC,,1572,WALTER CT,,EAST MEADOW,NY,11554,,Outside NYC,,,,,,,,,,,
2093108-DCA,Business,02/28/2023,Active,12/19/2019,Home Improvement Contractor,SOUTHERN EXPRESS CONSTRUCTION CORP,,1605,UNIVERSITY AVE,,BRONX,NY,10453,347-997-2160,Bronx,2,205,14,2114454,2028780019,,,,-73.9203127414657,40.8470757871452,"(40.8470757871452, -73.9203127414657)"
2096671-DCA,Business,02/28/2023,Active,10/16/2020,Home Improvement Contractor,"GRAHAM, DONAVON",DG HOME IMPROVEMENT & CONSTRUCTION,20116,HILLSIDE AVE,,HOLLIS,NY,11423,718-216-8099,Queens,4,412,23,4223524,4104950059,,,,-73.76232511929507,40.71983446896887,"(40.71983446896887, -73.76232511929507)"
2000272-DCA,Business,02/28/2023,Active,10/28/2013,Home Improvement Contractor,PQ CONSTRUCTION CORP.,,617,E 108TH ST,,BROOKLYN,NY,11236,6462840181,Brooklyn,3,318,42,3331298,3081580001,,,,-73.89522609665727,40.65132221497438,"(40.65132221497438, -73.89522609665727)"
