BOROUGH,SITE_STATUS,SITE_NAME,SITE_NUMBER,STREET_NUMBER,STREET_SUFFIX,STREET_NAME,POSTCODE,CITY,VOTER_ENTRANCE,HANDICAP_ENTRANCE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts
MANHATTAN,A,Lesbian And Gay Center,10119,208,,West 13 Street,10011,New York,208 West 13 Street,208 West 13 Street,40.737909,-74.000491,2,3,77,1067571,1006170047,West Village,"(40.737909, -74.000491)",12074,57,4,10,3
MANHATTAN,A,Henry Brooks Senior House,10407,304,,West 154 Street,10039,New York,304 West 154 Street,304 West 154 Street,40.828495,-73.937968,10,9,23502,1085377,1020470012,Central Harlem North-Polo Grounds,"(40.828495, -73.937968)",13097,18,4,36,20
BROOKLYN,A,Urban Assembly School for Law & Justice,B0166,283,,Adams Street,11201,Brooklyn,283 Adams Street,283 Adams Street,40.694946,-73.988561,2,33,11,3331741,3001400010,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"(40.694946, -73.988561)",16865,68,2,38,54
BROOKLYN,A,Quincy Senior Residences,11675,625,,Quincy Street,11221,Brooklyn,625 Quincy Street,625 Quincy Street,,,3,36,291,3390995,3016250034,Stuyvesant Heights,,,,,,
MANHATTAN,A,JHS 118,M0326,154,,West 93 Street,10025,New York,W. 93rd Street (To the right of the School's Main Entrance),W. 93rd Street (To the right of the School's Main Entrance),40.791526,-73.970528,7,6,177,1032522,1012230005,Upper West Side,"(40.791526, -73.970528)",12422,20,4,19,15
BRONX,A,Jaime Towers,X0077,2050,,Seward Avenue,10473,Bronx,2050 Seward Avenue,2050 Seward Avenue,40.82044,-73.853064,9,18,74,2092668,2035670001,Soundview-Castle Hill-Clason Point-Harding Park,"(40.82044, -73.853064)",11611,58,5,31,26
MANHATTAN,A,Rutgers Presbyterian,10750,236,,West 73 Street,10023,New York,236 West 73 Street,236 West 73 Street,40.779864,-73.982688,7,6,159,1030520,1011640042,Lincoln Square,"(40.779864, -73.982688)",12420,20,4,19,12
BROOKLYN,A,PS 401,B0263,51,,Christopher Avenue,11212,Brooklyn,Enter on Glenmore Avenue,Enter on Glenmore Avenue,40.672496,-73.90649,16,37,908,3083608,3036930001,Brownsville,"(40.672496, -73.90649)",17614,55,2,37,46
MANHATTAN,A,St. Jean Baptiste High School,11634,173,,East 75 Street,10021,New York,173 East 75 Street,175 East 75 Street,,,8,4,128,1043148,1014100026,Upper East Side-Carnegie Hill,,,,,,
BROOKLYN,A,PS 238,B0081,1633,,East 8 Street,11223,Brooklyn,1633 East 8 Street,In back of building on East 9 Street,40.608952,-73.964991,15,44,420,3176229,3066400013,Homecrest,"(40.608952, -73.964991)",18183,32,2,18,36
QUEENS,A,PS 168 JHS,Q0073,158-40,,76 Road,11366,Fresh Meadows,158-40 76th Road,158-40 76th Road,40.724459,-73.809649,8,24,1257,4147847,4068260001,Kew Gardens Hills,"(40.724459, -73.809649)",14508,25,3,24,65
MANHATTAN,A,Local 802,10279,322,,West 48 Street,10036,New York,322 West 48 Street,322 West 48 Street,40.76141,-73.988099,4,3,127,1025108,1010380043,Clinton,"(40.76141, -73.988099)",13094,12,4,10,10
BRONX,A,Justice Sonia Sotomayor Community Center,11146,1000,,Rosedale Avenue,10472,Bronx,1000 Rosedale Avenue,1000 Rosedale Avenue,40.825278,-73.867601,9,18,44,2123862,2037250001,Soundview-Bruckner,"(40.825278, -73.867601)",11610,58,5,31,26
MANHATTAN,A,Lower East Side Girls Club,11657,402,,East 8 Street,10009,New York,402 East 8th Street,402 East 8th Street,,,3,2,2602,1089381,1003777503,Lower East Side,,,,,,
MANHATTAN,A,PS 47(The ASL and English Lower School),M0128,225,,East 23 Street,10010,New York,225 East 23 Street,23rd Street,40.738639,-73.982507,6,2,64,1019775,1009040024,Gramercy,"(40.738639, -73.982507)",12073,71,4,50,7
BROOKLYN,A,PS 185,B0355,8601,,Ridge Boulevard,11209,Brooklyn,8601 Ridge Boulevard,86th Street through school yard,40.624011,-74.033705,10,43,60,3153416,3060430001,Bay Ridge,"(40.624011, -74.033705)",17216,10,2,44,41
BROOKLYN,A,Kings Adult Center,10674,2255,,Cropsey Avenue,11214,Brooklyn,2255 Cropsey Avenue,2255 Cropsey Avenue,40.596154,-73.997211,11,47,294,3169049,3064500001,Bensonhurst West,"(40.596154, -73.997211)",17616,1,2,45,37
QUEENS,A,PS 219-Paul Klapper,Q0051,144-39,,Gravett Road,11367,Flushing,144-39 Gravett Road,144-39 Gravett Road,40.735216,-73.824879,8,24,809,4448708,4065070001,Kew Gardens Hills,"(40.735216, -73.824879)",14509,25,3,24,65
MANHATTAN,A,Amalgamated Dwelling,M0249,504A,,Grand Street,10002,New York,504 Grand Street,504 Grand Street,40.714704,-73.982226,3,1,12,1004064,1003310001,Lower East Side,"(40.714704, -73.982226)",11723,70,4,32,4
BROOKLYN,A,JASA Comm Ctr,10047,161,,Corbin Place,11235,Brooklyn,161 Corbin Place,161 Corbin Place,40.57877,-73.95416,15,48,61004,3245719,3087190073,Brighton Beach,"(40.57877, -73.95416)",13826,32,2,15,36
QUEENS,A,Francis Lewis HS,Q0206,58-20,,Utopia Parkway,11365,Fresh Meadows,58-20 Utopia Parkway,58-20 Utopia Parkway,40.74056,-73.792903,11,20,1417,4148763,4068820001,Auburndale,"(40.74056, -73.792903)",14507,26,3,3,69
BROOKLYN,A,PS 346,B0059,1400,,Pennsylvania Avenue,11239,Brooklyn,1400 Pennsylvania Avenue,1400 Pennsylvania Avenue,40.646877,-73.880908,5,42,105804,3098294,3044520025,Starrett City,"(40.646877, -73.880908)",13830,45,2,25,47
BROOKLYN,A,Williamsburg Comm Ctr,11406,195,,Graham Avenue,11206,Brooklyn,195 Graham Avenue,195 Graham Avenue,40.708853,-73.943542,1,34,505,3070826,3030250070,East Williamsburg,"(40.708853, -73.943542)",17213,36,2,30,56
MANHATTAN,A,Phelps House,11487,595,,Columbus Avenue,10024,New York,595 Columbus Avenue,595 Columbus Avenue,,,7,6,173,1079511,1012020001,Upper West Side,,,,,,
BROOKLYN,A,Patrick E Gorman Housing Co Inc.,B0056,1381,,Linden Boulevard,11212,Brooklyn,1381 Linden Boulevard,1381 Linden Boulevard,40.654702,-73.909045,16,42,922,3326603,3036330001,Brownsville,"(40.654702, -73.909045)",17614,55,2,25,46
MANHATTAN,A,3333 Broadway,M0324,3333A,,Broadway,10031,New York,3333 Broadway,Riverside Drive,40.819925,-73.955442,9,7,22302,1085412,1020019005,Manhattanville,"(40.819925, -73.955442)",12428,37,4,23,19
MANHATTAN,A,Gen Grant Houses III,10523,1315,,Amsterdam Avenue,10027,New York,1315 Amsterdam Avenue,1315 Amsterdam Avenue,40.812647,-73.956698,9,7,20901,1084096,1019640001,Morningside Heights,"(40.812647, -73.956698)",12424,37,4,23,17
BROOKLYN,A,Lenox Road Baptist Church,11418,1356,,Nostrand Avenue,11226,Brooklyn,1356 Nostrand Avenue,1356 Nostrand Avenue,40.65362,-73.949965,17,40,820,3116682,3050850051,Prospect Lefferts Gardens-Wingate,"(40.65362, -73.949965)",13510,61,2,11,40
MANHATTAN,A,William O'Shea Campus,M0049,100,,West 77 Street,10024,New York,100 West 77 Street,West 77th Street (Through Schoolyard),40.78061,-73.976578,7,6,161,1030178,1011480014,Upper West Side,"(40.78061, -73.976578)",12421,20,4,19,12
BROOKLYN,A,PS 62 JHS,B0307,700,,Cortelyou Road,11218,Brooklyn,700 Courtelyou Road (Entrance on East 7 Street),700 Courtelyou Road (Entrance on East 7 Street),40.638613,-73.9717,12,40,490,3126842,3053910001,Kensington-Ocean Parkway,"(40.638613, -73.9717)",17620,2,2,11,39
BROOKLYN,A,PS 128,B0349,2075,,84 Street,11214,Brooklyn,2075 84th Street,2075 84th Street,40.604913,-73.99445,11,47,288,3165232,3063290032,Bensonhurst West,"(40.604913, -73.99445)",17616,1,2,45,37
MANHATTAN,A,Community Health Academy of The Heights,11474,504,,West 158 Street,10032,New York,504 West 158 Street,504 West 158 Street,40.833492,-73.941901,12,7,241,1089242,1021160031,Washington Heights South,"(40.833492, -73.941901)",13090,47,4,23,21
BROOKLYN,A,St. Brendan Senior Apartments L.P.,10062,1215,,Avenue O,11230,Brooklyn,1215 Avenue O,1215 Avenue O,40.612821,-73.961412,14,48,542,3181234,3067500050,Midwood,"(40.612821, -73.961412)",13513,60,2,15,43
QUEENS,A,PS 120-Queens,Q0205,58-01,,136 Street,11355,Flushing,58-01 136 Street,Side entrance through school yard off 58 Ave,40.745539,-73.829224,7,20,80301,4139491,4063730001,Queensboro Hill,"(40.745539, -73.829224)",14190,22,3,3,67
BROOKLYN,A,PS 95,00050,345,,Van Sicklen Street,11223,Brooklyn,345 Van Sicklen Street,In back of building on Gravesend Neck Rd,40.596248,-73.97502,15,47,398,3192661,3071230066,Gravesend,"(40.596248, -73.97502)",18183,32,2,45,36
MANHATTAN,A,Rutgers House,10393,200,,Madison Street,10002,New York,200 Madison Street,200 Madison Street,40.712459,-73.990354,3,1,6,1077512,1002550001,Lower East Side,"(40.712459, -73.990354)",11723,70,4,32,4
BROOKLYN,A,PS 153,B0106,1970,,Homecrest Avenue,11229,Brooklyn,1970 Homecrest Avenue,Enter through school yard to right side of main entrance,40.600872,-73.959719,15,48,556,3196677,3072910030,Homecrest,"(40.600872, -73.959719)",13512,32,2,15,36
BROOKLYN,A,Borough Park  Public Library,10051,1265,,43rd Street,11219,Brooklyn,1265  43rd Street,1265  43rd Street,40.63892,-73.989349,12,39,224,3135907,3055980048,Borough Park,"(40.63892, -73.989349)",17621,2,2,27,39
BRONX,A,PS 310 (PS 122) Marble Hill,X0104,260,,West Kingsbridge Road,10463,Bronx,260 West Kingsbridge Road (Close to Heath Ave),260 West Kingsbridge Road (Close to Heath Ave),40.872906,-73.905403,7,14,269,2096486,2032390041,Kingsbridge Heights,"(40.872906, -73.905403)",11272,24,5,29,34
BROOKLYN,A,PS 251,B0020,1037,,East 54 Street,11234,Brooklyn,1037 East 54th Street,In back of building on East 55th Street,40.632731,-73.924387,18,46,722,3214729,3077580001,Flatlands,"(40.632731, -73.924387)",13825,5,2,8,38
MANHATTAN,A,Castle Gardens,11479,625,,West 140 Street,10031,New York,625 West 140 Street,625 West 140 Street,40.823947,-73.95411,9,7,225,1089154,1020880016,Hamilton Heights,"(40.823947, -73.95411)",12428,37,4,23,19
BROOKLYN,A,PS/IS 262,B0260,500,,Macon Street,11233,Brooklyn,500 Macon Street,Malcolm X Boulevard,40.683167,-73.930856,3,36,297,3046876,3016710019,Crown Heights North,"(40.683167, -73.930856)",13516,69,2,49,52
QUEENS,A,PS 234,10864,30-15,,29 Street,11102,Astoria,30-15 29 Street,30-15 29 Street,40.767269,-73.923182,1,22,73,4007619,4005920015,Old Astoria,"(40.767269, -73.923182)",16859,39,3,4,72
MANHATTAN,A,Boys & Girls Republic,11197,888,,East 6 Street,10009,New York,888 East 6 Street,888 East 6 Street,40.722064,-73.976056,3,2,20,1078051,1003560001,Lower East Side,"(40.722064, -73.976056)",11729,70,4,50,5
BRONX,A,MS 301 (PS 120) Paul L. Dunbar,X0205,890,,Cauldwell Avenue,10456,Bronx,Entrance is thru school yard on Trinity Ave,Entrance is thru school yard on Trinity Ave,40.822367,-73.907154,3,16,185,2004496,2026310048,Morrisania-Melrose,"(40.822367, -73.907154)",10934,34,5,42,25
BRONX,A,PS 15 Institute for Environmental Learning,10546,2195,,Andrews Avenue North,10453,Bronx,2195 Andrews Avenue,2195 Andrews Avenue,40.859418,-73.909281,7,14,255,2096013,2032240009,Kingsbridge Heights,"(40.859418, -73.909281)",10931,24,5,29,34
QUEENS,A,PS 95-Eastwood,Q0088,179-01,,90 Avenue,11432,Jamaica,179-01 90 Avenue,179-01 90 Avenue,40.71068,-73.783473,12,27,468,4446042,4099140001,Jamaica,"(40.71068, -73.783473)",24340,41,3,6,61
QUEENS,A,JHS 185-Edward Bleeker,Q0056,147-26,,25 Drive,11354,Flushing,147-26 25 Drive,147-26 25 Drive,40.775191,-73.819354,7,19,1047,4108664,4048020001,Murray Hill,"(40.775191, -73.819354)",13832,22,3,20,67
QUEENS,A,Corona Arts and Sciences Academy,11635,98-11,,44 Avenue,11368,Corona,98-11 44 Avenue,98-11 44 Avenue,,,4,21,409,4040713,4016280021,North Corona,,,,,,
BROOKLYN,A,PS 73,B0135,251,,MacDougal Street,11233,Brooklyn,241 MacDougal Street,Enter on Rockaway Avenue,40.680348,-73.911592,16,37,369,3041561,3015280001,Ocean Hill,"(40.680348, -73.911592)",13516,55,2,17,46
QUEENS,A,PS 215 - Lucretia Mott,Q0197,5-35,,Briar Place,11691,Far Rockaway,5-35 Briar Place,Rear Of School off Brookhaven Avenue,40.599752,-73.758348,14,31,99801,4301194,4157720031,Far Rockaway-Bayswater,"(40.599752, -73.758348)",20529,51,3,47,59
MANHATTAN,A,NYU The Palladium,11287,133,,East 13 Street,10003,New York,133 East 13th Street,133 East 13th Street,40.733265,-73.989074,3,2,42,1000000,1005590022,East Village,"(40.733265, -73.989074)",11724,70,4,50,5
MANHATTAN,A,Jackie Robinson Recreation Center (Parks),11530,85,,Bradhurst Avenue,10039,New York,85 Bradhurst Avenue,85 Bradhurst Avenue,,,10,9,231,1084164,1020520001,Hamilton Heights,,,,,,
MANHATTAN,A,Henry J. Carter,11514,1752,,Park Avenue,10035,New York,1752 Park Avenue,1752 Park Avenue,,,11,9,198,1088883,1017470070,East Harlem North,,,,,,
QUEENS,A,High School for Arts and Business,11636,105-25,,Horace Harding Expressway North,11368,Corona,105-25 Horace Harding Expressway North,GRANGER ST between WESTSIDE AVE and HORACE HARDING EXPY,,,4,21,43701,4048306,4019630005,Corona,,,,,,
STATEN IS,A,PS 42 Eltingville,10181,380,,Genesee Avenue,10312,Staten Island,380 Genesee Avenue,47 Augusta Avenue,40.552512,-74.168806,3,51,17012,5074394,5056050001,Annadale-Huguenot-Prince's Bay-Eltingville,"(40.552512, -74.168806)",10699,15,1,9,77
BROOKLYN,A,Liberty Houses,11428,902,,Liberty Avenue,11208,Brooklyn,902 Liberty Avenue,902 Liberty Avenue,40.677292,-73.87608,5,37,1192,3397490,3041900025,East New York,"(40.677292, -73.87608)",17215,45,2,37,47
MANHATTAN,A,1619 3rd Avenue,M0070,1619,,3 Avenue,10128,New York,1641 3 Avenue,Entrance on East 90th Street,40.782047,-73.951528,8,5,154,1086171,1015367501,Yorkville,"(40.782047, -73.951528)",10099,23,4,1,11
BRONX,A,IS 217 (IS 116) School of Performing Arts,10078,977,,Fox Street,10459,Bronx,977 Fox Street,Accessible Entrance on Tiffany Street,40.822421,-73.893975,2,17,159,2005660,2027140004,Hunts Point,"(40.822421, -73.893975)",10937,8,5,43,24
BROOKLYN,A,Downstate SUNY Medical Ctr,11244,691,,92nd Street,11228,Brooklyn,691 92 Street,9036 - 7th Avenue,40.614944,-74.023338,10,43,152,3388853,3060940005,Dyker Heights,"(40.614944, -74.023338)",13511,10,2,44,41
MANHATTAN,A,CUNY Graduate and University Center,10799,365,,5 Avenue,10016,New York,365 5 Avenue,365 5 Avenue,40.7488,-73.984193,5,4,74,1017097,1008647502,Midtown-Midtown South,"(40.7488, -73.984193)",12078,11,4,51,8
QUEENS,A,Peninsula Library,Q0296,92-25,,Rockaway Beach Boulevard,11693,Far Rockaway,92-25 Rockaway Beach Boulevard,92-25 Rockaway Beach Boulevard,40.586266,-73.815719,14,32,94203,4303629,4161350013,Hammels-Arverne-Edgemere,"(40.586266, -73.815719)",20531,51,3,41,58
BROOKLYN,A,PS 277,B0147,2529,,Gerritsen Avenue,11229,Brooklyn,2529 Gerritsen Avenue,Right of the Main Entrance (Ramp),40.596412,-73.929002,18,46,666,3242369,3085900650,park-cemetery-etc-Brooklyn,"(40.596412, -73.929002)",13825,5,2,8,38
BROOKLYN,A,IS 292,B0179,300,,Wyona Street,11207,Brooklyn,300 Wyona Street,300 Wyona Street,40.671492,-73.892902,5,42,1144,3083931,3037400001,East New York (Pennsylvania Ave),"(40.671492, -73.892902)",17214,45,2,25,47
MANHATTAN,A,K'Hal Adath Jeshurun,M0300,90,,Bennett Avenue,10033,New York,90 Bennett Avenue,90 Bennett Avenue,40.853064,-73.935437,12,10,271,1064436,1021800172,Washington Heights North,"(40.853064, -73.935437)",13091,47,4,39,22
MANHATTAN,A,Jackie Robinson Complex,M0064,1573,,Madison Avenue,10029,New York,1573 Madison Avenue,Madison Avenue,40.793647,-73.949377,11,8,17401,1051515,1016120050,East Harlem South,"(40.793647, -73.949377)",12426,7,4,35,14
MANHATTAN,A,Stuyvesant Town II,M0002,10,,Stuyvesant Oval,10009,New York,10 Stuyvesant Oval,10 Stuyvesant Oval,40.730824,-73.976698,6,4,44,1082768,1009720001,Stuyvesant Town-Cooper Village,"(40.730824, -73.976698)",11729,71,4,51,7
BROOKLYN,A,PS 230,B0001,1,,Albemarle Road,11218,Brooklyn,1 Albemarle Road,To left of main entrance on Dahill Road,40.645068,-73.980813,12,39,498,3124109,3053230032,Kensington-Ocean Parkway,"(40.645068, -73.980813)",17620,2,2,27,39
QUEENS,A,JHS 8-Richard S. Grossley,Q0012,108-35,,167 Street,11433,Jamaica,108-35 167 Street,108-35 167 Street,40.697234,-73.787097,12,27,258,4216655,4101780001,South Jamaica,"(40.697234, -73.787097)",24668,41,3,6,61
MANHATTAN,A,PS 46,M0160,2987,,8 Avenue,10039,New York,2987 8 Avenue,Off of 8th Avenue (Side Entrance Walkway),40.831289,-73.935795,10,9,24302,1082090,1021060050,Central Harlem North-Polo Grounds,"(40.831289, -73.935795)",13097,18,4,36,20
BRONX,A,PS 229 Roland Patterson,X0108,275,,Harlem River Park Bridge,10453,Bronx,275 Harlem River Park Bridge,Lower Ent next to Main Steps; Take elevator to 2nd Flr,40.852594,-73.921379,5,16,53,2009253,2028820130,University Heights-Morris Heights,"(40.852594, -73.921379)",10931,6,5,42,29
MANHATTAN,A,PS 59,11457,233,,East 56 Street,10022,New York,233 E. 56 St. (Gated Ent. Closer to 3rd Ave),233 E. 56 St. (Gated Ent. Closer to 3rd Ave),40.759058,-73.966564,6,4,108,1088892,1013300013,Turtle Bay-East Midtown,"(40.759058, -73.966564)",12419,71,4,51,9
BROOKLYN,A,Marien Heim Community Center,B0357,870,,Ocean Parkway,11230,Brooklyn,870 Ocean Pkwy,870 Ocean Pkwy,40.627009,-73.971385,12,44,46201,3170453,3065080006,Flatbush,"(40.627009, -73.971385)",13513,2,2,18,39
BROOKLYN,A,PS 92,B0291,601,,Parkside Avenue,11226,Brooklyn,601 Parkside Avenue,Entrance in back of the building,40.656115,-73.953414,9,40,802,3115866,3050490055,Prospect Lefferts Gardens-Wingate,"(40.656115, -73.953414)",13510,17,2,11,44
QUEENS,A,PS 146-Howard Beach,Q0307,98-01,,159 Avenue,11414,Howard Beach,Side Entrance on 99th Street,Side Entrance on 99th Street,40.659932,-73.835109,10,32,884,4295163,4141680016,Lindenwood-Howard Beach,"(40.659932, -73.835109)",15314,62,3,41,64
QUEENS,A,IS 227,10134,32-02,,Junction Boulevard,11369,East Elmhurst,32-02 Junction Boulevard,Side Entrance on Junction Boulevard (Left of Main Entrance),40.758481,-73.874574,3,21,353,4034891,4014230001,East Elmhurst,"(40.758481, -73.874574)",14511,65,3,21,73
QUEENS,A,Ravenswood Community Center,Q0155,35-40,,21 Street,11106,Astoria,35-40 21 Street,35-40 21 Street,40.760802,-73.936081,1,26,43,4430693,4003320002,Queensbridge-Ravenswood-Long Island City,"(40.760802, -73.936081)",16863,39,3,33,72
MANHATTAN,A,Southbridge Tower II,11399,66,,Frankfort Street,10038,New York,66 Frankfort St,66 Frankfort St,40.710558,-74.003169,1,1,1501,1087916,1000940001,Battery Park City-Lower Manhattan,"(40.710558, -74.003169)",13096,56,4,32,1
STATEN IS,A,Cichon Post,S0017,100,,Innis Street,10302,Staten Island,100 Innis Street,100 Innis Street,40.634217,-74.144351,1,49,213,5164858,5200059999,Port Richmond,"(40.634217, -74.144351)",10370,4,1,13,75
MANHATTAN,A,PS 290 (Manh New School),M0171,311,,East 82 Street,10028,New York,311 East 82 Street,East 82nd Street (To the RIGHT of Main Entrance),40.775216,-73.953268,8,5,138,1049876,1015450005,Yorkville,"(40.775216, -73.953268)",12425,23,4,1,11
BROOKLYN,A,PS 28,B0010,1001,,Herkimer Street,11233,Brooklyn,1001 Herkimer Street,Howard Ave through the school yard,40.678106,-73.920315,3,41,301,3042090,3015480019,Ocean Hill,"(40.678106, -73.920315)",13516,69,2,17,52
BROOKLYN,A,PS 156 IS,10967,104,,Sutter Avenue,11212,Brooklyn,,Enter on right side of main entrance through school yard,40.665906,-73.91809,16,41,900,3081276,3035350016,Brownsville,"(40.665906, -73.91809)",17614,55,2,17,46
QUEENS,A,IS 78 - Middle School,11668,46-08,,5 Street,11101,Long Island City,46-08 5 Street,46-08 5 Street,,,2,26,1,4542629,4000210030,Hunters Point-Sunnyside-West Maspeth,,,,,,
BROOKLYN,A,Boys and Girls High School,11477,1700,,Fulton Street,11213,Brooklyn,1700 Fulton Street,Left side of main entrance,40.678997,-73.93129,3,36,271,3047996,3017010001,Crown Heights North,"(40.678997, -73.93129)",17615,69,2,49,52
QUEENS,A,IS 25-Adrien Block,Q0151,34-65,,192 Street,11358,Flushing,34-65 192 Street,Rear Path on 35th Ave between School & Athletic Field,40.765113,-73.790006,11,19,1139,4119139,4052610001,Auburndale,"(40.765113, -73.790006)",14193,26,3,20,69
BRONX,A,PS 55 Benjamin Franklin,X0157,450,,St Pauls Place,10456,Bronx,450 St. Paul's Place,Rear school entrance thru playground gate on 170 St,40.836242,-73.904646,3,16,14702,2009463,2029020001,Claremont-Bathgate,"(40.836242, -73.904646)",10934,34,5,42,25
BRONX,A,1720 Mayflower Terrace,X0057,1720,,Mayflower Avenue,10461,Bronx,1720 Mayflower Avenue,1720 Mayflower Avenue,40.845954,-73.834349,10,13,26601,2045913,2041620002,Pelham Bay-Country Club-City Island,"(40.845954, -73.834349)",11270,43,5,12,28
MANHATTAN,A,PS 111,M0231,440,,West 53 Street,10019,New York,440 West 53  Street,West 52nd Street,40.765802,-73.9888,4,3,133,1026740,1010620003,Clinton,"(40.765802, -73.9888)",12081,12,4,10,10
BRONX,A,Schervier Nursing Care Center,11599,2975,,Independence Avenue,10463,Bronx,2975 Independence Avenue,2975 Independence Avenue,,,8,11,301,2100381,2057500382,Spuyten Duyvil-Kingsbridge,,,,,,
QUEENS,A,PS 182 Samantha Smith,11688,153-27,,88 Avenue,11432,Jamaica,153-27 88 Avenue,153-27 88 Avenue,,,12,24,236,4594831,4097630023,Briarwood-Jamaica Hills,,,,,,
BRONX,A,PS 63 Author's Academy,X0026,1260,,Franklin Avenue,10456,Bronx,1260 Franklin Avenue,Thru School Yard entrance on Boston Road,40.831088,-73.902452,3,16,149,2004302,2026150014,Morrisania-Melrose,"(40.831088, -73.902452)",10934,34,5,42,25
BROOKLYN,A,Midwood Public Library,11250,975,,East 16th Street,11230,Brooklyn,975 East 16th Street,975 East 16th Street,40.625931,-73.960486,14,44,532,3179706,3067090054,Midwood,"(40.625931, -73.960486)",13513,60,2,18,43
