"service_name","provider_name","mission_statement","website","address_line_1","address_line_2","city","state","zip_code"
"Work Readiness","PRAXIS HOUSING INITIATIVES, INC.","The mission of Praxis Housing Initiatives is to bring about sustainable transformation in the lives of chronically homeless persons with HIV/AIDS, men","www.praxishousing.org","130 WEST   29 STREET","7th Floor","NEW YORK","NY","10001"
"Work Readiness","Palladia, Inc.","Palladia enhances the quality of life foe individuals and families in New York who seek our help in their struggle with addiction, homelessness, domestic violence and trauma. Palladia helps change lives by providing innovative programming, compassionate care and expert solutions to critical social problems.","www.sus.org","305 Seventh Avenue",,"New York","NY","10001"
"Work Readiness","Partners Uplifting our Daughters and Sons Inc","To provide at-risk youth alternative routes to violence, drugs and crime by providing tools for overcoming emotional obstacles, as well as by teaching","www.eglpud.com","4264 ward bluff ct",,"ellenwood","GA","30294"
"Work Readiness","Pathways to Housing New York Inc.","As originators of the Housing First model, Pathways to Housing seeks to transform individual lives by ending homelessness and supporting recovery for those with psychiatric disabilities.  We believe housing is a basic human right, and aspire to change the practice of homeless services by:
 Providing immediate access to permanent independent apartments, without preconditions
 Setting the standard for services driven by consumer choice that support recovery and community integration
 Conducting research to find innovative solutions and best practices for those who suffer from mental illness and homelessness","www.pathwaystohousing.org","186 EAST 123 STREET","4th Floor","NEW YORK","NY","10035"
"Work Readiness","Per Scholas, Inc.","Per Scholas is a national nonprofit organization that breaks the cycle of poverty by providing technology education, access, training and job placemen","www.perscholas.org","804 EAST  138 STREET",,"BRONX","NY","10454"
"Work Readiness","Phipps Neighborhoods, Inc.","Phipps Neighborhoods works toward a New York City in which no one is caught in the cycle of poverty. We provide children, youth, and families in low-i","WWW.PHIPPSNY.ORG","902 BROADWAY","13TH FLR","NEW YORK","NY","10010"
"Work Readiness","Phipps Neighborhoods, Inc.","Phipps Neighborhoods works toward a New York City in which no one is caught in the cycle of poverty. We provide children, youth, and families in low-i","WWW.PHIPPSNY.ORG","902 BROADWAY","13TH FLR","NEW YORK","NY","10010"
"Work Readiness","Police Athletic League, Inc.","The Police Athletic League, together with the NYPD and the law enforcement community, supports and inspires New York City youth to realize their full potential as productive members of society.","www.palnyc.org","34 EAST   12 STREET",,"NEW YORK","NY","10003"
"Work Readiness","Police Athletic League, Inc.","The Police Athletic League, together with the NYPD and the law enforcement community, supports and inspires New York City youth to realize their full potential as productive members of society.","www.palnyc.org","34 EAST   12 STREET",,"NEW YORK","NY","10003"
"Work Readiness","Positive Workforce Coalition, Inc.","Positive Workforce is a NY City Based non profit advocacy organization dedicated in obtaining gainful employment in construction for minority workers","www.positiveworkforce.org","109 EAST  125 STREET",,"NEW YORK","NY","10035"
"Work Readiness","PowerPlay NYC, Inc.","PowerPlay NYC, Inc. advances the lives of girls through sports, helping them grow physically, emotionally and academically stronger. ","www.PowerPlayNYC.org","4 WEST   43 STREET","Room 313","NEW YORK","NY","10036"
"Work Readiness","PowerPlay NYC, Inc.","PowerPlay NYC, Inc. advances the lives of girls through sports, helping them grow physically, emotionally and academically stronger. ","www.PowerPlayNYC.org","4 WEST   43 STREET","Room 313","NEW YORK","NY","10036"
"Work Readiness","Practice Makes Perfect","Practice Makes Perfect is an innovative education organization that partners with communities to create high quality summer learning opportunities for inner-city youth from elementary school through college matriculation.","http://www.practicemakesperfect.org","242 W. 30th St","Suite 806","New York","NY","10001"
"Work Readiness","Project Brownstone, Inc.","The mission is to empower and develop underserved youths in Harlem, and beyond, using arts and education as tools.","projectbrownstone.org","133 WEST  131 STREET",,"NEW YORK","NY","10027"
"Work Readiness","Project Hospitality, Inc.","It is the mission of Project Hospitality to reach out to community members who are hungry, homeless, or otherwise in need, in order to work with them ","www.projecthospitality.org","100 Park Avenue",,"Staten Island","NY","10302"
"Work Readiness","Project Hope - The New Direction, Inc.","Project Hope's mission is to help young people living in poverty in NYC develop their strengths, skills, talents and competencies through effective ex","www.projecthopethenewdirection.org","105-03 220 STREET",,"Queens Village","NY","11429"
"Work Readiness","Project Hope - The New Direction, Inc.","Project Hope's mission is to help young people living in poverty in NYC develop their strengths, skills, talents and competencies through effective ex","www.projecthopethenewdirection.org","105-03 220 STREET",,"Queens Village","NY","11429"
"Work Readiness","Project Hospitality, Inc.","It is the mission of Project Hospitality to reach out to community members who are hungry, homeless, or otherwise in need, in order to work with them ","www.projecthospitality.org","100 Park Avenue",,"Staten Island","NY","10302"
"Work Readiness","Project Hospitality, Inc.","It is the mission of Project Hospitality to reach out to community members who are hungry, homeless, or otherwise in need, in order to work with them ","www.projecthospitality.org","100 Park Avenue",,"Staten Island","NY","10302"
"Work Readiness","Project New Yorker Corporation","Improve the livelihood of marginalized and under-resourced immigrant women and youth through social and economic empowerment services.","www.projectnewyorker.org","169-18 Hillside Avenue","FL-2","Jamaica","NY","11432"
"Work Readiness","Project Renewal, Inc.","Project Renewal's mission empowers homeless men and women suffering from addiction and/or mental illness to move permanently from the streets or shelt","www.projectrenewal.org","200 Varick Street","9th floor","New York","NY","10014"
"Work Readiness","Pursuit Transformation Company Inc","Pursuit trains adults with the most need and potential to gain their first tech job, advance in their careers, and become leaders in tech.","www.pursuit.org","47-10 Austell Place","2nd Floor","Long Island City","NY","11101"
"Work Readiness","Queens Borough Public Library","Queens Public Library transforms lives by cultivating personal and intellectual growth and by building strong communities.","www.queenslibrary.org","89-11 Merrick Boulevard",,"Jamaica","NY","11432"
"Work Readiness","Pursuit Transformation Company Inc","Pursuit trains adults with the most need and potential to gain their first tech job, advance in their careers, and become leaders in tech.","www.pursuit.org","47-10 Austell Place","2nd Floor","Long Island City","NY","11101"
"Work Readiness","Quality Employment Services, Inc.","To provide quality employment and referral services to the underserved and economically disadvantaged individuals and families ",,"147 KINGSTON AVE",,"YONKERS","NY","10701"
"Work Readiness","Queens Community House, Inc.","Queens Community House provides individuals and families with the tools to enrich their lives and build healthy, inclusive communities.","www.qchnyc.org","108-25 62 DRIVE",,"Forest Hills","NY","11375"
"Work Readiness","Queens Borough Public Library","Queens Public Library transforms lives by cultivating personal and intellectual growth and by building strong communities.","www.queenslibrary.org","89-11 Merrick Boulevard",,"Jamaica","NY","11432"
"Work Readiness","Queens Community House, Inc.","Queens Community House provides individuals and families with the tools to enrich their lives and build healthy, inclusive communities.","www.qchnyc.org","108-25 62 DRIVE",,"Forest Hills","NY","11375"
"Work Readiness","Queens Comprehensive Perinatal Council, Inc.","QCPC, Inc. continues to work to ''improve the health status of women, infants, children and adolescents'' in the Jamaica, SEQ & Rockaways communities.","www.qcpc.org","115-44 SUTPHIN BOULEVARD",,"Jamaica","NY","11434"
