"download_pdf_report","license_number","industry_sector","base_does_business_as","base_name","serving_areas","year_base_opened","green_taxi_service","on_demand_service","book_ahead_service","phone","website","email","booking_app","_24_hours","_2015_honor_roll_drivers","_2015_honor_roll_base","hosted_vision_zero_training","vehicle_safety_technology_used","base_provides_safety_training","fatal_crashes","fatal_crash_details","injury_crashes_per_vehicle","sector_average_injury_crashes_per_vehicle","vehicle_safety_violations_per_vehicle","sector_average_vehicle_safety_violations_per_vehicle","base_safety_violations_per_vehicle","sector_average_base_safety_violations_per_vehicle","affiliated_vehicles","average_vehicle_age","sector_average_average_vehicle_age","percent_hybrid_alt_fuel_vehicles","percent_wheelchair_accessible_vehicles","top_vehicle_models_1","top_vehicle_models_2","top_vehicle_models_3","top_vehicle_models_4","top_vehicle_models_5","address","latitude","longitude","location","postcode","borough","community_board","council_district","census_tract","bin","bbl","nta"
"http://www.nyc.gov/html/tlc/downloads/pdf/B00325.pdf","B00325","livery","CONTINENTAL RADIO DISPATCH ",,"New York City","1997","No","Not Reported","Not Reported","718-507-8006",,"CONTINENTALCS@HOTMAIL.COM",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0","0.05","0.08","0.1","0","0.03","36","7.9","7.3","6","0","Lincoln Town Car","Toyota Camry","Honda Pilot","Lincoln MKT","Lincoln Navigator","98-02 ASTORIA BOULEVARD  ELMHURST NY 11369","40.762236","-73.87128","(40.762236, -73.87128)","11369","QUEENS   ","3","21","363","4032990","4013780025","East Elmhurst                                                              "
"http://www.nyc.gov/html/tlc/downloads/pdf/B00855.pdf","B00855","livery","MAGNIFICENT 7'S ENTERPRISE",,"The Rockaways","1967","No","Yes","Yes","718-327-7777",,"MAGNI7777@GMAIL.COM",,"Not Reported","0","No","No","Yes","Yes","0",,"0","0.05","0.1","0.1","0.49","0.03","10","9.4","7.3","10","0","Ford Crown Victoria","Lincoln Town Car","Chrysler 300","Mercury Grand Marquis","Toyota Camry","10-85 BEACH   21 STREET  FAR ROCKAWAY NY 11691","40.603497","-73.75385","(40.603497, -73.75385)","11691","QUEENS   ","14","31","100802","4300166","4157050125","Far Rockaway-Bayswater                                                     "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02096.pdf","B02096","black car","CET GROUP",,"New York City","2004","No","Not Reported","Not Reported","212-965-0889",,"CETGROUP@YAHOO.COM",,"Not Reported","1","No","No","No","Not Reported","0",,"0.02","0.04","0.13","0.09","0.02","0.02","121","3.4","3.4","9","0","Toyota Sienna","Toyota Highlander","Toyota Camry","Honda Pilot","Toyota Avalon","47 LUDLOW STREET  NEW YORK NY 10002","40.71642","-73.99046","(40.71642, -73.99046)","10002","MANHATTAN","3","1","16","1004017","1003090024","Chinatown                                                                  "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01148.pdf","B01148","livery","EVELYN CAR SERVICE ",,"New York City","1997","Yes","Not Reported","Not Reported","718-230-8244",,"EDDIE2955@AOL.COM",,"Not Reported","1","No","Yes","No","Not Reported","0",,"0.1","0.05","0.1","0.1","0.05","0.03","41","7.3","7.3","5","0","Lincoln Town Car","Toyota Camry","Ford Crown Victoria","Toyota RAV4","Dodge Durango","587 VANDERBILT AVENUE  BROOKLYN NY 11238","40.67995","-73.96778","(40.67995, -73.96778)","11238","BROOKLYN ","8","35","203","3027905","3011380010","Prospect Heights                                                           "
"http://www.nyc.gov/html/tlc/downloads/pdf/B00992.pdf","B00992","livery","LINDA & M TRANSPORTATION","(NEW YORKER CAR SERVICE)","New York City","1997","No","Not Reported","Not Reported","718-777-5555",,"NEWYORKER.2010@YAHOO.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.05","0.06","0.1","0.06","0.03","16","9.3","7.3","0","0","Lincoln Town Car","Chrysler Touring",,,,"25-77 STEINWAY STREET  LIC NY 11103","40.765944","-73.912989","(40.765944, -73.912989)","11103","QUEENS   ","1","22","143","4011371","4006840014","Astoria                                                                    "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02147.pdf","B02147","luxury limo","MITA LIMOUSINE",,"New York City","2006","No","Not Reported","Not Reported","212-679-3939",,"INFO@MITALIMO.COM",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0.06","0.01","0","0.06","0.06","0.01","16","5.3","3.8","0","0","Lincoln Town Car","Cadillac Escalade","Cadillac XTS","Lincoln MKT","Cadillac Escalade ESV","303    5 AVENUE STE 712/13 NEW YORK NY 10016","40.746496","-73.98547","(40.746496, -73.98547)","10016","MANHATTAN","5","4","74","1016981","1008610001","Midtown-Midtown South                                                      "
"http://www.nyc.gov/html/tlc/downloads/pdf/B00151.pdf","B00151","livery","KINGSBAY CAR SERVICE ",,"New York City","1997","No","Not Reported","Not Reported","718-648-2600",,,,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.05","0","0.1","0","0.03","10","5.1","7.3","0","0","Toyota Camry","Lincoln Town Car",,,,"2111 AVENUE Z  BROOKLYN NY 11235","40.588885","-73.947936","(40.588885, -73.947936)","11235","BROOKLYN ","15","48","59401","3204451","3074410337","Sheepshead Bay-Gerritsen Beach-Manhattan Beach                             "
"http://www.nyc.gov/html/tlc/downloads/pdf/B00031.pdf","B00031","livery","QUEENS VILLAGE ",,"Queens","2003","No","Yes","Yes","718-776-8787","http://qvcarservice.com","KKUCHARNIK@GMAIL.COM",,"Not Reported","0","No","No","No","Yes","0",,"0","0.05","0.41","0.1","0.49","0.03","12","12.1","7.3","0","0","Mercury Grand Marquis","Lincoln Town Car","Ford Crown Victoria","Mitsubishi Galant",,"96-23 SPRINGFIELD BOULEVARD  QUEENS VILLAGE NY 11429","40.718001","-73.73506","(40.718001, -73.73506)","11429","QUEENS   ","13","27","568","4231214","4107890248","Queens Village                                                             "
"http://www.nyc.gov/html/tlc/downloads/pdf/B00457.pdf","B00457","livery","PREMIUM BRONX ",,"New York City","1997","Yes","Not Reported","Not Reported","718-328-8080",,"PREMIUMCORP@OPTONLINE.NET",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0.07","0.05","0.08","0.1","0","0.03","149","4.8","7.3","14","2","Toyota Camry","Lincoln Town Car","Nissan Altima","Toyota Highlander","Toyota Sienna","900 EAST TREMONT AVENUE  BRONX NY 10460","40.841813","-73.884211","(40.841813, -73.884211)","10460","BRONX    ","6","17","359","2010623","2029850045","East Tremont                                                               "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01625.pdf","B01625","livery","GLOBE CAR SERVICE ",,"Southeast Queens","2002","No","Yes","Yes","718-847-3500",,"GLOBECARSERVICE@AOL.COM",,"Not Reported","0","No","Yes","No","Yes","0",,"0.07","0.05","0.07","0.1","0","0.03","13","7.2","7.3","18","0","Lincoln Town Car","Toyota Camry","Nissan Altima","GMC Envoy","Honda Accord","112-06  101 AVENUE  RICHMOND HILL NY 11419","40.68813","-73.831491","(40.68813, -73.831491)","11419","QUEENS   ","9","28","108","4198845","4094300003","Richmond Hill                                                              "
"http://www.nyc.gov/html/tlc/downloads/pdf/B00882.pdf","B00882","livery","U N C CAR & LIMO SERVICE",,"New York City","1997","Yes","Not Reported","Not Reported","212-427-2727",,"UNCCAR@GMAIL.COM",,"Not Reported","1","No","Yes","No","Not Reported","0",,"0.08","0.05","0.25","0.1","0","0.03","98","6.8","7.3","4","0","Toyota Camry","Lincoln Town Car","Toyota Sienna","Ford Fusion","Toyota Avalon","2319 1ST AVENUE  NEW YORK NY 10035","40.797865","-73.93448","(40.797865, -73.93448)","10035","MANHATTAN","11","8","188","1054719","1017950029","East Harlem North                                                          "
"http://www.nyc.gov/html/tlc/downloads/pdf/B00337.pdf","B00337","livery","KEW GARDENS ENTERPRISE",,"New York City","1997","Yes","Not Reported","Not Reported","718-846-5800",,"KEWCAR@AOL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.05","0.06","0.1","0","0.03","16","7.1","7.3","6","6","Lincoln Town Car","Toyota Camry","Mercury Grand Marquis","Ford Escape","Nissan Pathfinder","122-11 HILLSIDE AVENUE  RICHMOND HILL NY 11418","40.70212","-73.82873","(40.70212, -73.82873)","11418","QUEENS   ","9","29","140","4193532","4092680027","Kew Gardens                                                                "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02011.pdf","B02011","luxury limo","EXECUTIVE TOWN CAR & LIMO ",,"New York City","2003","No","Not Reported","Not Reported","516-792-1735",,"EXECTOWN@AOL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.01","0","0.06","0","0.01","11","2.7","3.8","0","0","GMC Yukon XL","Lincoln MKT","Lincoln Town Car","Cadillac XTS","Chevrolet Suburban","PO BOX 220  MALVERNE NY 11565","40.678992","-73.674019","(40.678992, -73.674019)","11565",,,,,,,
"http://www.nyc.gov/html/tlc/downloads/pdf/B01406.pdf","B01406","livery","GOTHAM CAR SERVICE","(LEGEND CAR SERVICE)","New York City","1997","No","Not Reported","Not Reported","718-788-1234",,"INFO@LEGENDSLIMOUSINE.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.05","0.09","0.1","0","0.03","32","4.8","7.3","0","0","Lincoln Town Car","Toyota Avalon","Toyota Sienna","Lincoln MKT","Chevrolet Tahoe","88A    4 AVENUE  BROOKLYN NY 11217","40.681771","-73.98047","(40.681771, -73.98047)","11217","BROOKLYN ","2","33","127","3006280","3003950034","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01453.pdf","B01453","livery","ST GEORGE EXPRESS CAR SERVICE ",,"Staten Island","2002","No","Yes","Yes","718-447-3100",,"TOORSINGH@MSN.COM",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0.03","0.05","0.09","0.1","0.03","0.03","35","8.3","7.3","48","11","Ford Crown Victoria","Dodge Caravan","Lincoln Town Car",,,"21 BROOK STREET  STATEN ISLAND NY 10301","40.637339","-74.081435","(40.637339, -74.081435)","10301","STATEN IS","1","49","11","5095125","5000230040","West New Brighton-New Brighton-St. George                                  "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02202.pdf","B02202","black car","SHERIF LIMO ",,"New York City","2007","No","Not Reported","Not Reported","917-763-8311",,"SHERIFLIMO@YAHOO.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.16","0.04","0","0.09","0.24","0.02","13","4.7","3.4","8","0","Lincoln Town Car","Toyota Camry","Lexus ES 300H","Lincoln MKT",,"156 LOUIS AVENUE  ELMONT NY 11003","40.711474","-73.704774","(40.711474, -73.704774)","11003",,,,,,,
"http://www.nyc.gov/html/tlc/downloads/pdf/B02427.pdf","B02427","livery","LA RANCHERA EXPRESS ",,"New York City","2010","No","Not Reported","Not Reported","718-574-8888",,"MONARCALIMO@HOTMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.05","0","0.1","0","0.03","11","4.9","7.3","0","0","Dodge Caravan","Lincoln Town Car","Ford Escape","Honda Odyssey","Ford Crown Victoria","208 WYCKOFF AVENUE  BROOKLYN NY 11237","40.701359","-73.914773","(40.701359, -73.914773)","11237","BROOKLYN ","4","37","441","3075749","3033100035","Bushwick North                                                             "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01313.pdf","B01313","livery","JOY CAR SERVICES ",,"New York City","1998","Yes","Not Reported","Not Reported","718-402-3333",,"JOYCARSERVICES@GMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.08","0.05","0.04","0.1","0","0.03","332","6.1","7.3","20","5","Toyota Camry","Lincoln Town Car","Ford Escape","Honda Accord","Toyota Prius","2078 CROSS BRONX EXPRESSWAY  BRONX NY 10472","40.831091","-73.85419","(40.831091, -73.85419)","10472","BRONX    ","9","18","78","2026209","2038020046","Westchester-Unionport                                                      "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02341.pdf","B02341","luxury limo","TIMES TRANSPORTATION ",,"New York City","2009","No","Yes","Yes","917-337-4173",,"MO@TIMESTRANSPORTATION.COM",,"Not Reported","0","No","No","No","Yes","0",,"0","0.01","0","0.06","0","0.01","11","3.6","3.8","0","0","Chevrolet Suburban","Hyundai Equus","Cadillac Escalade","Cadillac XTS","GMC Yukon","181 BOULEVARD SUITE 2D HASBROUCK HGTS NJ 07604","40.860818","-74.079761","(40.860818, -74.079761)",,,,,,,,
"http://www.nyc.gov/html/tlc/downloads/pdf/B01534.pdf","B01534","livery","METRO CAR SERVICE ","(METROLINE CAR SERVICE)","New York City","1997","Yes","Not Reported","Not Reported","718-388-1800",,"METROLINECARS@YAHOO.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.02","0.05","0.11","0.1","0.04","0.03","46","7.7","7.3","2","0","Lincoln Town Car","Toyota Camry","Chevrolet Tahoe","Ford Explorer","Honda Pilot","390 METROPOLITAN AVENUE  BROOKLYN NY 11211","40.713899","-73.95531","(40.713899, -73.95531)","11211","BROOKLYN ","1","34","519","3062507","3023690016","North Side-South Side                                                      "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02022.pdf","B02022","black car","GOLD SEAL CAR & LIMO ",,"New York City","2003","No","Not Reported","Not Reported","718-937-0800",,"INFO@GOLDSEALLIMO.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.09","0.04","0","0.09","0","0.02","11","4.3","3.4","9","0","Lincoln Town Car","Chevrolet Tahoe","Lincoln MKT","Cadillac Escalade","Chevrolet Suburban","2-23 BORDEN AVENUE  LIC NY 11101","40.742391","-73.957749","(40.742391, -73.957749)","11101","QUEENS   ","2","26","1","4000010","4000150010","Hunters Point-Sunnyside-West Maspeth                                       "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01899.pdf","B01899","black car","ALLSTATE PRIVATE CAR & LIMO",,"New York City","1982","No","Yes","Yes","212-333-3333","http://www.allstatelimo.com","TLC@NYC2WAY.COM","Allstate Limo","Not Reported","0","No","No","No","Yes","0",,"0.08","0.04","0.11","0.09","0.02","0.02","214","3.9","3.4","27","0","Toyota Camry","Toyota Sienna","Toyota Avalon","Lincoln Town Car","Chrysler Town and Country","335 BOND STREET  BROOKLYN NY 11231","40.678782","-73.98998","(40.678782, -73.98998)","11231","BROOKLYN ","6","39","75","3007478","3004450001","Carroll Gardens-Columbia Street-Red Hook                                   "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02485.pdf","B02485","livery","SANDRA CAR & LIMO SERVICE",,"New York City","2011","No","Not Reported","Not Reported","718-323-0303",,"SANDRASCARSERVICE@HOTMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.05","0.05","0.11","0.1","0.11","0.03","18","7.4","7.3","5","0","Lincoln Town Car","Toyota Camry","Toyota Sienna","Chevrolet Tahoe","Chevrolet Uplander","96-04 LIBERTY AVENUE  OZONE PARK NY 11417","40.680707","-73.842426","(40.680707, -73.842426)","11417","QUEENS   ","10","32","4002","4191225","4091690001","Ozone Park                                                                 "
"http://www.nyc.gov/html/tlc/downloads/pdf/B00492.pdf","B00492","livery","BLUE WHITE ASSOCIATES TRANSPORT SERVICE",,"The Bronx","1999","No","Yes","Yes","718-324-2222",,"LISA222LEO@AOL.COM",,"Not Reported","0","No","No","No","Yes","0",,"0.08","0.05","0.04","0.1","0","0.03","26","7.9","7.3","0","0","Lincoln Town Car","Toyota Camry","Chrysler Town and Country","Ford Crown Victoria","Honda Odyssey","708 NEREID AVENUE  BRONX NY 10466","40.898142","-73.854019","(40.898142, -73.854019)","10466","BRONX    ","12","11","434","2069881","2050460028","Woodlawn-Wakefield                                                         "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01339.pdf","B01339","livery","R C AUDUBON SERVICE",,"New York City","1997","Yes","Not Reported","Not Reported","212-923-8787",,"AUDUBONCARSERVICE@GMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.04","0.05","0.07","0.1","0.02","0.03","185","6","7.3","23","1","Toyota Camry","Lincoln Town Car","Honda Accord","Mercury Grand Marquis","Toyota Prius","2129 AMSTERDAM AVENUE  NEW YORK NY 10032","40.838228","-73.937654","(40.838228, -73.937654)","10032","MANHATTAN","12","10","249","1062647","1021110050","Washington Heights South                                                   "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01614.pdf","B01614","livery","R TRANSPORT ",,"New York City","1997","Yes","Not Reported","Not Reported","718-859-3400",,"GMAN1991@AOL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.06","0.05","0.03","0.1","0","0.03","320","5.7","7.3","39","4","Toyota Camry","Ford Escape","Lincoln Town Car","Toyota Sienna","Ford Crown Victoria","1021 AVENUE H  BROOKLYN NY 11230","40.629493","-73.96644","(40.629493, -73.96644)","11230","BROOKLYN ","14","40","460","3170245","3064980052","Flatbush                                                                   "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02543.pdf","B02543","livery","GTA CAR & LIMO SERVICE ",,"New York City","2012","No","Not Reported","Not Reported","347-598-8789",,,,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.05","0","0.1","0.1","0.03","10","5.8","7.3","0","0","Lincoln Town Car","Ford E150","Ford E350","Honda Pilot","Toyota Camry","1173 50 STREET  BROOKLYN NY 11219","40.636034","-73.995092","(40.636034, -73.995092)","11219","BROOKLYN ","12","44","220","3137679","3056400044","Borough Park                                                               "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01663.pdf","B01663","livery","CIBAO RADIO DISPATCH",,"New York City","1998","Yes","Not Reported","Not Reported","718-478-2300",,"CIBAOCARSERVICE@YAHOO.COM",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0.03","0.05","0.16","0.1","0","0.03","108","6.8","7.3","5","0","Lincoln Town Car","Toyota Camry","Honda Accord","Toyota Sienna","Toyota Highlander","112-44 ROOSEVELT AVENUE  CORONA NY 11368","40.752202","-73.85365","(40.752202, -73.85365)","11368","QUEENS   ","4","21","399","4049906","4020130037","Corona                                                                     "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02249.pdf","B02249","livery","LA RAZA CAR SERVICE",,"New York City","2008","No","Not Reported","Not Reported","718-397-1111",,"LARAZA1@LIVE.COM",,"Not Reported","0","Yes","No","No","Not Reported","0",,"0.02","0.05","0.2","0.1","0","0.03","41","7.5","7.3","2","0","Lincoln Town Car","Toyota Camry","Chevrolet Tahoe","Honda Odyssey","Toyota Corolla","80-01 31ST AVENUE  EAST ELMHURST NY 11370","40.759225","-73.887802","(40.759225, -73.887802)","11370","QUEENS   ","3","22","30903","4025096","4011290044","Jackson Heights                                                            "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01727.pdf","B01727","luxury limo","CHAUFFEUR SERVICES","(NICE GUYS LIMO)","New York City","1999","No","Not Reported","Not Reported","212-757-7788",,"NICEGUYSLIMO@GMAIL.COM",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0.08","0.01","0","0.06","0.08","0.01","12","2.9","3.8","0","0","Lincoln MKT","Lincoln Navigator","BMW 7-Series","Cadillac XTS","Chevrolet Suburban","550 WEST   45 STREET  NEW YORK NY 10036","40.762229","-73.995709","(40.762229, -73.995709)","10036","MANHATTAN","4","3","129","1089386","1010737501","Clinton                                                                    "
