"permit_type","accela","facility_name","address_no","address_st","bo","zip","inspection_date","inspection_type","of_all_violations","of_phh_violations","of_critical_violations","of_general_violations","docket","lat","long","x","y","x_property_coordinate","y_property_coordinate","community_board","council_district","census_tract","bin","nta"
"Indoor","41581032","THE 1 NORTHSIDE PIERS CONDOMINIUM","1","NORTHSIDE PIERS","BK","11211","2019-10-07T00:00:00.000","Re-Inspection","1","0","1","0","15808-19S2","40.71921374","-73.96418832","994177","201310","994240","201355","1","33","555","3391008","North Side-South Side"
"Indoor","41583043","TOWN SPORTS INTERNATIONAL LLC","349","EAST 76 STREET","MA","10021","2019-09-20T00:00:00.000","Routine Inspection","0","0","0","0",,"40.7708945","-73.95530432","996630","220140","996694","220192","8","5","134","1045171","Lenox Hill-Roosevelt Island"
"Indoor","41584025","10 WEST END AVENUE CONDOMINIUM","10","WEST END AVENUE","MA","10023","2019-02-01T00:00:00.000","Routine Inspection","1","0","0","1",,"40.7719156","-73.9902159","986960","220509","987043","220463","7","6","147","1087651","Lincoln Square"
"Indoor","41589480","JUVENEX LTD.","25","WEST 32 STREET","MA","10001","2019-01-22T00:00:00.000","Routine Inspection","0","0","0","0",,"40.74752803","-73.98637226","988026","211624","987915","211768","5","4","76","1015847","Midtown-Midtown South"
"Indoor","41591402","100 ELEVENTH AVENUE CONDOMINIUM","100","11 AVENUE","MA","10011","2019-10-30T00:00:00.000","Routine Inspection","0","0","0","0",,"40.74620832","-74.00805522","982018","211143","982134","211128","4","3","99","1087746","Hudson Yards-Chelsea-Flatiron-Union Square"
"Indoor","41595777","377 GREENWICH OPERATING LLC","377","GREENWICH STREET","MA","10013","2019-03-21T00:00:00.000","Routine Inspection","0","0","0","0",,"40.71977607","-74.01022736","981415","201513","981514","201537","1","1","39","1087575","SoHo-TriBeCa-Civic Center-Little Italy"
"Indoor","41596506","THE GYM AT 42ND STREET LLC","620","WEST 42 STREET","MA","10011","2019-04-08T00:00:00.000","Routine Inspection","2","1","1","0","06842-19S0","40.76119225","-73.99923473","984462","216602","984462","216453","4","3","117","1088643","Hudson Yards-Chelsea-Flatiron-Union Square"
"Indoor","41596506","THE GYM AT 42ND STREET LLC","620","WEST 42 STREET","MA","10011","2019-04-24T00:00:00.000","Re-Inspection","0","0","0","0",,"40.76119225","-73.99923473","984462","216602","984462","216453","4","3","117","1088643","Hudson Yards-Chelsea-Flatiron-Union Square"
"Indoor","41597137","BP SERVICES TRS LLC","510","MADISON AVENUE","MA","10022","2019-01-30T00:00:00.000","Routine Inspection","1","0","0","1",,"40.75964407","-73.97429893","991370","216039","991250","216059","5","4","102","1088582","Midtown-Midtown South"
"Indoor","41603345","SKY VIEW PARC HOMEOWNERS ASSOCIATION INC","40-28","COLLEGE POINT BOULEVARD","QU","11354","2019-05-23T00:00:00.000","Routine Inspection","0","0","0","0",,"40.75724049","-73.83398855","1030242","215206","1029797","215145","7","20","871","4539469","Flushing"
"Indoor","41608716","THE CONVENT OF THE SACRED HEART SCHOOL","406","EAST 91 STREET","MA","10128","2019-10-07T00:00:00.000","Routine Inspection","0","0","0","0",,"40.77987437","-73.94661429","999035","223413","999056","223309","8","5","152","1050740","Yorkville"
"Indoor","41610374","MADISON GREEN CONDOMINIUM ASSOCIATE","5","EAST 22 STREET","MA","10010","2019-03-18T00:00:00.000","Routine Inspection","0","0","0","0",,"40.74041937","-73.98897556","987305","209034","987329","209168","5","2","56","1016304","Hudson Yards-Chelsea-Flatiron-Union Square"
"Indoor","41614943","YMCA OF GREATER NEW YORK INC","2980","WEST 29 STREET","BK","11224","2019-01-23T00:00:00.000","Routine Inspection","0","0","0","0",,"40.5742427","-73.99516928","985592","148491","985466","148353","13","47","342","3414027","Seagate-Coney Island"
"Indoor","41630250","MP LIBERTY LLC","200","NORTH END AVENUE","MA","10282","2019-02-27T00:00:00.000","Routine Inspection","0","0","0","0",,"40.71618263","-74.01507146","980072","200204","980160","200125","1","1","31703","1087847","Battery Park City-Lower Manhattan"
"Indoor","41634907","AQUA ANCIENT BATH NEW YORK LLC","88","FRANKLIN STREET","MA","10013","2019-03-04T00:00:00.000","Routine Inspection","3","1","0","2","03921-19S0","40.71809936","-74.00493498","982882","200902","982938","200947","1","1","33","1084762","SoHo-TriBeCa-Civic Center-Little Italy"
"Indoor","41634907","AQUA ANCIENT BATH NEW YORK LLC","88","FRANKLIN STREET","MA","10013","2019-03-19T00:00:00.000","Re-Inspection","0","0","0","0",,"40.71809936","-74.00493498","982882","200902","982938","200947","1","1","33","1084762","SoHo-TriBeCa-Civic Center-Little Italy"
"Indoor","41644808","POOL DE POINT LLC","20-07","127 STREET","QU","11365","2019-10-29T00:00:00.000","Routine Inspection","0","0","0","0",,"40.7814488","-73.84141335","1028169","224022","1028287","223906","7","19","919","4099328","College Point"
"Indoor","41650154","CITYLIGHTS AT QUEENS LANDING INC","Apr-74","48 AVENUE","QU","11101","2019-10-28T00:00:00.000","Routine Inspection","0","0","0","0",,"40.7445727","-73.95644802","996318","210550","996137","210464","2","26","1","4000019","Hunters Point-Sunnyside-West Maspeth"
"Indoor","41651140","THE 322 WEST 57TH STREET CONDOMINIUM","322","WEST 57 STREET","MA","10019","2019-04-01T00:00:00.000","Routine Inspection","0","0","0","0",,"40.76707037","-73.98375453","988750","218744","988616","218652","4","3","139","1025450","Clinton"
"Indoor","41654856","LEMAN MANHATTAN PREPARATORY SCHOOL LLC","41","BROAD STREET","MA","10004","2019-05-21T00:00:00.000","Routine Inspection","2","0","1","1","10095-19S0","40.70556903","-74.01144786","981076","196337","981176","196401","1","1","9","1000823","Battery Park City-Lower Manhattan"
"Indoor","41654873","LEMAN MANHATTAN PREPARATORY SCHOOL LLC","1","MORRIS STREET","MA","10004","2019-05-21T00:00:00.000","Routine Inspection","2","0","1","1","10113-19S0","40.70589544","-74.01337754","980541","196456","980368","196404","1","1","13","1000045","Battery Park City-Lower Manhattan"
"Indoor","41658752","THE ALFRED CONDOMINIUM","161","WEST 61 STREET","MA","10023","2019-02-21T00:00:00.000","Complaint Inspection","1","0","0","1",,"40.77139916","-73.98605687","988112","220321","988173","220377","7","3","145","1070131","Lincoln Square"
"Indoor","41658752","THE ALFRED CONDOMINIUM","161","WEST 61 STREET","MA","10023","2019-03-19T00:00:00.000","Complaint Inspection","1","0","0","1",,"40.77139916","-73.98605687","988112","220321","988173","220377","7","3","145","1070131","Lincoln Square"
"Indoor","41658752","THE ALFRED CONDOMINIUM","161","WEST 61 STREET","MA","10023","2019-04-12T00:00:00.000","Complaint Inspection","2","0","1","1",,"40.77139916","-73.98605687","988112","220321","988173","220377","7","3","145","1070131","Lincoln Square"
"Indoor","41658752","THE ALFRED CONDOMINIUM","161","WEST 61 STREET","MA","10023","2019-05-13T00:00:00.000","Routine Inspection","3","0","2","1","09497-19S0","40.77139916","-73.98605687","988112","220321","988173","220377","7","3","145","1070131","Lincoln Square"
"Indoor","41658752","THE ALFRED CONDOMINIUM","161","WEST 61 STREET","MA","10023","2019-05-29T00:00:00.000","Re-Inspection","0","0","0","0",,"40.77139916","-73.98605687","988112","220321","988173","220377","7","3","145","1070131","Lincoln Square"
"Indoor","41659835","COLUMBUS SQUARE 808 LLC","808","COLUMBUS AVENUE","MA","10025","2019-03-27T00:00:00.000","Routine Inspection","1","0","0","1",,"40.79456077","-73.96628931","993584","228761","993456","228813","7","7","185","1088432","Upper West Side"
"Indoor","41660735","AQUA STUDIO NY LLC","78","FRANKLIN STREET","MA","10013","2019-04-10T00:00:00.000","Routine Inspection","1","1","0","0","07058-19S0","40.71794292","-74.00459587","982976","200845","983034","200889","1","1","33","1001920","SoHo-TriBeCa-Civic Center-Little Italy"
"Indoor","41660735","AQUA STUDIO NY LLC","78","FRANKLIN STREET","MA","10013","2019-04-23T00:00:00.000","Re-Inspection","0","0","0","0",,"40.71794292","-74.00459587","982976","200845","983034","200889","1","1","33","1001920","SoHo-TriBeCa-Civic Center-Little Italy"
"Indoor","41666463","NEW SETTLEMENT COMMUNITY CAMPUS CORP.","1501","JEROME AVENUE","BX","10452","2019-01-30T00:00:00.000","Routine Inspection","2","0","0","2",,"40.84248847","-73.91608156","1007469","246232","1007420","246453","4","14","209","2008336","West Concourse"
"Indoor","41667414","WINDERMERE OWNERS LLC","666","WEST END AVENUE","MA","10025","2019-10-07T00:00:00.000","Routine Inspection","1","0","0","1",,"40.79302589","-73.97481689","991223","228201","991299","228084","7","6","179","1033609","Upper West Side"
"Indoor","41668159","CRUNCH, LLC","222","EAST 34 STREET","MA","10018","2019-12-16T00:00:00.000","Routine Inspection","2","0","0","2",,"40.7452731","-73.97709419","990597","210803","990624","210680","6","2","70","1088117","Murray Hill-Kips Bay"
"Indoor","41676805","CARNEGIE MANAGEMENT","40","NORTH 4 STREET","BK","11249","2019-05-30T00:00:00.000","Routine Inspection","4","1","2","1","10674-19S0","40.71847509","-73.9632147","994447","201041","994480","200926","1","33","555","3343247","North Side-South Side"
"Indoor","41676805","CARNEGIE MANAGEMENT","40","NORTH 4 STREET","BK","11249","2019-06-11T00:00:00.000","Re-Inspection","0","0","0","0",,"40.71847509","-73.9632147","994447","201041","994480","200926","1","33","555","3343247","North Side-South Side"
"Indoor","41677630","M CLUB GYM LLC","550","WEST 54 STREET","MA","10019","2019-01-03T00:00:00.000","Re-Inspection","0","0","0","0",,"40.76791112","-73.99172553","986542","219050","986428","218968","4","3","135","1088726","Clinton"
"Indoor","41677630","M CLUB GYM LLC","550","WEST 54 STREET","MA","10019","2019-11-14T00:00:00.000","Routine Inspection","3","2","1","0","21974-19S0","40.76791112","-73.99172553","986542","219050","986428","218968","4","3","135","1088726","Clinton"
"Indoor","41677630","M CLUB GYM LLC","550","WEST 54 STREET","MA","10019","2019-11-26T00:00:00.000","Re-Inspection","2","0","1","1","21974-19S1","40.76791112","-73.99172553","986542","219050","986428","218968","4","3","135","1088726","Clinton"
"Indoor","41677630","M CLUB GYM LLC","550","WEST 54 STREET","MA","10019","2019-12-11T00:00:00.000","Re-Inspection","3","1","1","1","21974-19S2","40.76791112","-73.99172553","986542","219050","986428","218968","4","3","135","1088726","Clinton"
"Indoor","41685520","1214 FIFTH AVENUE","1214","5 AVENUE","MA","10029","2019-03-25T00:00:00.000","Routine Inspection","0","0","0","0",,"40.79130605","-73.95237615","997437","227577","997438","227547","11","8","168","1051489","East Harlem South"
"Indoor","41691630","NEW YORK CITY POLICE DEPARTMENT","127-10","28 AVENUE","QU","11354","2019-11-15T00:00:00.000","Routine Inspection","0","0","0","0",,"40.77300645","-73.84380197","1027513","220945","1028020","220506","7","19","907","4541694","College Point"
"Indoor","41696960","MOTT & PRINCE MANAGEMENT INC","379","MADISON STREET","MA","10002","2019-12-03T00:00:00.000","Routine Inspection","1","1","0","0",,"40.71349772","-73.98134721","989421","199226","989396","199304","3","2","202","1003221","Lower East Side"
"Indoor","41698301","EQUINOX ROCKEFELLER CENTER INC","630","5 AVENUE","MA","10020","2019-07-01T00:00:00.000","Routine Inspection","2","0","1","1","12854-19S0","40.75877457","-73.97703538","990612","215722","990182","215995","5","4","104","1083860","Midtown-Midtown South"
"Indoor","41698301","EQUINOX ROCKEFELLER CENTER INC","630","5 AVENUE","MA","10020","2019-07-17T00:00:00.000","Re-Inspection","0","0","0","0",,"40.75877457","-73.97703538","990612","215722","990182","215995","5","4","104","1083860","Midtown-Midtown South"
"Indoor","41699336","V111-HOTEL 11 TRIBECA HOLDINGS, LLC","20","WEST 53 STREET","MA","10019","2019-09-23T00:00:00.000","Routine Inspection","1","0","0","1",,"40.76096491","-73.9771718","990574","216520","990521","216460","5","4","104","1089376","Midtown-Midtown South"
"Indoor","41699809","NEW YORK CITY DEPARTMENT OF EDUCATION","120","EAST 184 STREET","BX","10457","2019-05-22T00:00:00.000","Routine Inspection","4","1","2","1",,"40.85974561","-73.90016025","1011867","252524","1011775","252431","5","14","23703","2013899","Fordham South"
"Indoor","41699809","NEW YORK CITY DEPARTMENT OF EDUCATION","120","EAST 184 STREET","BX","10457","2019-06-12T00:00:00.000","Re-Inspection","1","0","0","1",,"40.85974561","-73.90016025","1011867","252524","1011775","252431","5","14","23703","2013899","Fordham South"
"Indoor","41700349","ET 400 PAS LLC","400","PARK AVENUE SOUTH","MA","10016","2019-12-03T00:00:00.000","Routine Inspection","2","0","0","2",,"40.74317455","-73.98418982","988631","210038","988513","210065","5","2","56","1089699","Hudson Yards-Chelsea-Flatiron-Union Square"
"Indoor","41707716","TAKE ME TO THE WATER AQUATICS INC","111-20","QUEENS BOULEVARD","QU","11375","2019-11-25T00:00:00.000","Routine Inspection","3","2","0","1","22612-19S0","40.71837083","-73.83712683","1029399","201043","1029328","200926","6","29","76901","4078828","Forest Hills"
"Indoor","41707716","TAKE ME TO THE WATER AQUATICS INC","111-20","QUEENS BOULEVARD","QU","11375","2019-12-09T00:00:00.000","Re-Inspection","0","0","0","0",,"40.71837083","-73.83712683","1029399","201043","1029328","200926","6","29","76901","4078828","Forest Hills"
"Indoor","41710585","WEST GARDEN INC","243","WEST 30 STREET","MA","10001","2019-03-07T00:00:00.000","Routine Inspection","0","0","0","0",,"40.74901084","-73.99373095","985987","212164","985932","212277","5","3","101","1014340","Midtown-Midtown South"
"Indoor","41717962","THE JEWISH COMMUNITY CENTER IN MANHATTAN INC","334","AMSTERDAM AVENUE","MA","10023","2019-05-20T00:00:00.000","Routine Inspection","3","0","0","3",,"40.78100763","-73.9798911","989819","223822","989733","223866","7","6","163","1085971","Upper West Side"
"Indoor","41724103","FITNESS INTERNATIONAL LLC","1776","EASTCHESTER ROAD","BX","10461","2019-01-24T00:00:00.000","Routine Inspection","5","1","4","0","01420-19S0","40.84978213","-73.8434764","1027553","248917","1027787","248828","11","13","284","2047127","Van Nest-Morris Park-Westchester Square"
"Indoor","41724103","FITNESS INTERNATIONAL LLC","1776","EASTCHESTER ROAD","BX","10461","2019-02-07T00:00:00.000","Re-Inspection","0","0","0","0",,"40.84978213","-73.8434764","1027553","248917","1027787","248828","11","13","284","2047127","Van Nest-Morris Park-Westchester Square"
"Indoor","41724103","FITNESS INTERNATIONAL LLC","1776","EASTCHESTER ROAD","BX","10461","2019-04-30T00:00:00.000","Complaint Inspection","1","0","0","1",,"40.84978213","-73.8434764","1027553","248917","1027787","248828","11","13","284","2047127","Van Nest-Morris Park-Westchester Square"
"Indoor","41730380","FC 8 SPRUCE STREET RESIDENTIAL LLC","8","SPRUCE STREET","MA","10038","2019-08-06T00:00:00.000","Routine Inspection","1","1","0","0","15323-19S0","40.71123742","-74.00539618","982754","198402","982676","198302","1","1","1501","1087485","Battery Park City-Lower Manhattan"
"Indoor","41730380","FC 8 SPRUCE STREET RESIDENTIAL LLC","8","SPRUCE STREET","MA","10038","2019-08-26T00:00:00.000","Re-Inspection","0","0","0","0",,"40.71123742","-74.00539618","982754","198402","982676","198302","1","1","1501","1087485","Battery Park City-Lower Manhattan"
"Indoor","41730431","EQUINOX 74TH STREET, INC","1429","2 AVENUE","MA","10021","2019-01-28T00:00:00.000","Routine Inspection","0","0","0","0",,"40.7704094","-73.95720005","996105","219963","996014","219996","8","4","134","1087911","Lenox Hill-Roosevelt Island"
"Indoor","41730438","EQUINOX COURT STREET INC","194","JORALEMON STREET","BK","11201","2019-03-26T00:00:00.000","Routine Inspection","1","0","0","1",,"40.69262495","-73.99162313","986573","191621","986611","191540","2","33","9","3002549","Brooklyn Heights-Cobble Hill"
"Indoor","41730447","EQUINOX 17TH STREET INC","100","10 AVENUE","MA","10011","2019-05-28T00:00:00.000","Routine Inspection","2","1","1","0","10517-19S0","40.74362282","-74.00710939","982280","210201","982480","210149","4","3","83","1080359","Hudson Yards-Chelsea-Flatiron-Union Square"
"Indoor","41730447","EQUINOX 17TH STREET INC","100","10 AVENUE","MA","10011","2019-06-11T00:00:00.000","Re-Inspection","0","0","0","0",,"40.74362282","-74.00710939","982280","210201","982480","210149","4","3","83","1080359","Hudson Yards-Chelsea-Flatiron-Union Square"
"Indoor","41733136","POLY PREP COUNTRY DAY SCHOOL","9216","7 AVENUE","BK","11228","2019-12-12T00:00:00.000","Routine Inspection","2","0","1","1","23587-19S0","40.61231054","-74.02373162","977661","162361","977322","162385","10","43","152","3336349","Dyker Heights"
"Indoor","41733694","515 EAST 72ND STREET CONDOMINIUM","515","EAST 72 STREET","MA","10021","2019-10-23T00:00:00.000","Routine Inspection","2","0","0","2",,"40.76665304","-73.95327109","997194","218595","997366","218667","8","5","124","1046261","Lenox Hill-Roosevelt Island"
"Indoor","41734417","ASPHALT GREEN INC","212","NORTH END AVENUE","MA","10282","2019-11-07T00:00:00.000","Routine Inspection","0","0","0","0",,"40.71620734","-74.01505343","980077","200213","980160","200125","1","1","31703","1087847","Battery Park City-Lower Manhattan"
"Indoor","41735018","RLJ CNY UPPER EASTSIDE LESSEE LLC","410","EAST 92 STREET","MA","10128","2019-10-02T00:00:00.000","Routine Inspection","0","0","0","0",,"40.78048073","-73.94611912","999172","223634","999196","223532","8","5","152","1081307","Yorkville"
"Indoor","41735863","95 BEDFORD LLC","101","BEDFORD AVENUE","BK","11211","2019-12-16T00:00:00.000","Routine Inspection","2","0","0","2",,"40.72029197","-73.95506782","996705","201704","996848","201600","1","33","517","3251727","North Side-South Side"
