objectid;zaaknummer;omschrijving;zaaktype_oms;zaakproduct_oms;zaaksubproduct_oms;status_oms;adres;postcode;ddindiening;ddbeschikking;geo_shape;geo_point_2d
171961;V21/47138-OVR-47138;aanvullende werkzaamheden behorende bij eerder verleende vergunning met zaaknummer V17_31928, de BunkerToren;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Vincent van den Heuvellaan 263;5612MZ;2021-11-21T01:00:00+00:00;2022-06-20T02:00:00+00:00;"{""coordinates"": [5.479590054379153, 51.44704671735379], ""type"": ""Point""}";51.44704671735379, 5.479590054379153
171962;V22/48364-OVR-48364;bouwen van 64 grondgebonden woningen met bergingen, parkeerplaatsen in Berckelbosch , deelplan 11 en 12 (Haydn);Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Marimbahof 21;5642RZ;2022-02-22T01:00:00+00:00;2022-07-18T02:00:00+00:00;"{""coordinates"": [5.530449496493484, 51.43445613548402], ""type"": ""Point""}";51.43445613548402, 5.530449496493484
171963;V19/39098-OVR-39098;transformeren café  met bovenwoning naar café  met appartementen;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Handelen in strijd met Ruimtelijke Ordening, Gemeentelijk monument, Bouwen;Beschikking vastgesteld;Stratumseind 14D;5611ES;2019-12-27T01:00:00+00:00;2020-03-30T02:00:00+00:00;"{""coordinates"": [5.48061331712093, 51.43663222951799], ""type"": ""Point""}";51.43663222951799, 5.48061331712093
171964;H19/36807-DHV-118514;horecabedrijf Fifth NRE B.V.;Aanvraag beschikking regulier behandelen;Alcoholwet;;Beschikking vastgesteld;Gasfabriek 5;5613CP;2019-05-03T02:00:00+00:00;2019-07-04T02:00:00+00:00;"{""coordinates"": [5.488529854186595, 51.43821516588106], ""type"": ""Point""}";51.43821516588106, 5.488529854186595
171965;V21/46654-OVR-46654;vervangen van het complete dak door een nieuw dak;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Generaal Diemontstraat 25;5623HS;2021-10-13T02:00:00+00:00;2022-02-11T01:00:00+00:00;"{""coordinates"": [5.483710633340332, 51.46300486604417], ""type"": ""Point""}";51.46300486604417, 5.483710633340332
171966;H22/49330-EXP-137127;horecabedrijf Rama Restaurant;Aanvraag beschikking regulier behandelen;APV Exploitatievergunning;Exploitatievergunning openbare inrichting;Beschikking vastgesteld;Woenselse Markt 49;5612CS;2022-05-19T02:00:00+00:00;2022-07-21T02:00:00+00:00;"{""coordinates"": [5.471021890609297, 51.45125120529037], ""type"": ""Point""}";51.45125120529037, 5.471021890609297
171967;047193-EXP-31474;Exploitatievergunning, Bruce Dance Factory;Aanvraag beschikking regulier behandelen;APV Exploitatievergunning;Exploitatievergunning openbare inrichting;Beschikking vastgesteld;Hoogstraat 105A;5615PB;2004-10-11T02:00:00+00:00;2006-03-30T02:00:00+00:00;"{""coordinates"": [5.471070189210012, 51.432036782996015], ""type"": ""Point""}";51.432036782996015, 5.471070189210012
171973;V21/44402-OVR-44402;wijzigen van de compartimenten, waarbij de winkelruimte kleiner wordt en het magazijngedeelte groter;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Belgiëplein 21;5628XJ;2021-04-09T02:00:00+00:00;2021-06-17T02:00:00+00:00;"{""coordinates"": [5.478940520167806, 51.47972736370781], ""type"": ""Point""}";51.47972736370781, 5.478940520167806
171974;V21/46683-VGW-46683;realiseren van een 2-tal cleanroom ruimtes met ondersteunende voorzieningen;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Achtseweg Noord 5;5651GG;2021-10-15T02:00:00+00:00;2022-03-11T01:00:00+00:00;"{""coordinates"": [5.41856261543613, 51.4714552632822], ""type"": ""Point""}";51.4714552632822, 5.41856261543613
171977;V20/40286-OVR-40286;bouwen van 17 nieuwbouw waterwoningen (blok C1 en C2), 138 appartementen (blok C6 en C7) en uitbreiden bestaande parkeergarage in Meerrijk;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Handelen in strijd met Ruimtelijke Ordening, Bouwen;Beschikking vastgesteld;Meerring 186;5658LD;2020-04-17T02:00:00+00:00;2020-09-14T02:00:00+00:00;"{""coordinates"": [5.407857190070086, 51.44128873276348], ""type"": ""Point""}";51.44128873276348, 5.407857190070086
171980;EHV-ZP2022-001764;plaatsen van een container;Aanvraag beschikking regulier behandelen;Gebruik openbare ruimte;Container aan één woning;Zaak afgerond;St Petrus Canisiuslaan 90;5643WH;2022-10-06T02:00:00+00:00;2022-10-07T02:00:00+00:00;"{""coordinates"": [5.508286385600983, 51.42687532632469], ""type"": ""Point""}";51.42687532632469, 5.508286385600983
171993;H17/31502-DHV-109963;sociëteit Amnis;Aanvraag beschikking regulier behandelen;Alcoholwet;Alcoholwetvergunning (paracommercieel);Beschikking vastgesteld;Dommelstraat 6;5611CK;2017-11-13T01:00:00+00:00;2020-11-17T01:00:00+00:00;"{""coordinates"": [5.482335458975603, 51.44146398150377], ""type"": ""Point""}";51.44146398150377, 5.482335458975603
171994;V21/47220-OVR-47220;verbouwen van een deel van een bestaand kantoorpand naar 2 appartementen;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Handelen in strijd met Ruimtelijke Ordening, Gemeentelijk monument, Bouwen;Beschikking vastgesteld;Stratumsedijk 17B;5611NA;2021-11-26T01:00:00+00:00;2022-05-13T02:00:00+00:00;"{""coordinates"": [5.484028524672171, 51.43427213195382], ""type"": ""Point""}";51.43427213195382, 5.484028524672171
171996;H15/23708-DHV-98154;horecabedrijf Passie voor Nasi;Aanvraag beschikking regulier behandelen;Alcoholwet;;Zaak afgerond;Oude Stadsgracht 28;5611DG;2015-08-05T02:00:00+00:00;2022-06-24T02:00:00+00:00;"{""coordinates"": [5.482268072177318, 51.43595664940844], ""type"": ""Point""}";51.43595664940844, 5.482268072177318
171997;V20/43046-OVR-43046;bouwen van 81 grondgebonden woningen in Berckelbosch, deelplan 10 (Mahler);Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Trompetstraat 12;5642RT;2020-12-17T01:00:00+00:00;2021-10-15T02:00:00+00:00;"{""coordinates"": [5.527436523437573, 51.43579285062327], ""type"": ""Point""}";51.43579285062327, 5.527436523437573
171998;V20/43054-OVR-43054;realiseren nieuwbouw Waaggebouw, 3 maisonnettewoningen 25 appartementen en buurtcentrum;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Celsiusplein 7;5621BN;2020-12-18T01:00:00+00:00;2021-03-19T01:00:00+00:00;"{""coordinates"": [5.45361207088691, 51.45518388245693], ""type"": ""Point""}";51.45518388245693, 5.45361207088691
172000;V21/44084-OVR-44084;splitsen van de woning in drie zelfstandige wooneenheden;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Handelen in strijd met Ruimtelijke Ordening, Bouwen;Beschikking vastgesteld;Primulastraat 10;5644LK;2021-03-17T01:00:00+00:00;2022-03-03T01:00:00+00:00;"{""coordinates"": [5.487181994823422, 51.420306987647116], ""type"": ""Point""}";51.420306987647116, 5.487181994823422
172006;V20/40588-OVU-40588;bouwen van een drietal gebouwen met 260 appartementen, 4 grondgebonden woningen en een commerciële ruimte op de begane grond , project Hartje Eindhove;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Gerard Philipslaan 212;5616TS;2020-05-18T02:00:00+00:00;2021-03-08T01:00:00+00:00;"{""coordinates"": [5.464183246967318, 51.4439443427699], ""type"": ""Point""}";51.4439443427699, 5.464183246967318
172008;V20/40681-OVR-40681;bouwen van 48 nieuwbouw woningen 'Bosrijk';Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Uitweg, Bouwen;Beschikking vastgesteld;Bosfazant 144;5658CB;2020-05-26T02:00:00+00:00;2020-09-30T02:00:00+00:00;"{""coordinates"": [5.414463218586832, 51.444055413781584], ""type"": ""Point""}";51.444055413781584, 5.414463218586832
172010;EHV-ZP2023-000275;verrichten groot onderhoud Floraplein fase 2;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Zaak gestart;Papaverstraat 21;5644CP;2023-01-23T01:00:00+00:00;2023-01-24T01:00:00+00:00;"{""coordinates"": [5.493348216085132, 51.41651304739819], ""type"": ""Point""}";51.41651304739819, 5.493348216085132
172011;V19/37555-OVR-37555;plaatsen van een erfafscheiding tussen mijn perceel en de openbare weg;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Handelen in strijd met Ruimtelijke Ordening, Bouwen;Zaak afgerond;van Vorststraat 25;5622CV;2019-07-25T02:00:00+00:00;2019-09-17T02:00:00+00:00;"{""coordinates"": [5.463322587195817, 51.459131775432496], ""type"": ""Point""}";51.459131775432496, 5.463322587195817
172012;V21/47137-OVR-47137;aanvullende werkzaamheden behorende bij eerder verleende vergunning met zaaknummer V17_31928, de BunkerToren;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Binnenplanse afwijking, Bouwen;Beschikking vastgesteld;Vincent van den Heuvellaan 169;5612MZ;2021-11-21T01:00:00+00:00;2022-07-18T02:00:00+00:00;"{""coordinates"": [5.479677112046814, 51.4471034655977], ""type"": ""Point""}";51.4471034655977, 5.479677112046814
172013;V21/47137-OVR-47137;aanvullende werkzaamheden behorende bij eerder verleende vergunning met zaaknummer V17_31928, de BunkerToren;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Binnenplanse afwijking, Bouwen;Beschikking vastgesteld;Vincent van den Heuvellaan 243;5612MZ;2021-11-21T01:00:00+00:00;2022-07-18T02:00:00+00:00;"{""coordinates"": [5.479594842424806, 51.44705986397332], ""type"": ""Point""}";51.44705986397332, 5.479594842424806
172023;EHV-ZP2023-000348;realiseren van 88 woningen;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Uitweg, Bouwen;Zaak gestart;Antony Moddermanstraat 70;5652GJ;2023-01-27T01:00:00+00:00;2023-01-30T01:00:00+00:00;"{""coordinates"": [5.4430538585224495, 51.43987103041856], ""type"": ""Point""}";51.43987103041856, 5.4430538585224495
172025;V20/41297-OVR-41297;nieuwbouwplan project Celsius Fase 3 en 4;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Handelen in strijd met Ruimtelijke Ordening, Bouwen;Beschikking vastgesteld;Jan van der Heijdenhof 48;5621DZ;2020-11-06T01:00:00+00:00;2020-11-16T01:00:00+00:00;"{""coordinates"": [5.454039238839439, 51.455431482111834], ""type"": ""Point""}";51.455431482111834, 5.454039238839439
172027;EHV-ZP2022-002691;horecabedrijf Nostalgie D&R;Aanvraag beschikking regulier behandelen;Alcoholwet;Alcoholwetvergunning (horecabedrijf en slijtersbedrijf);Beschikking vastgesteld;Pastoor Petersstraat 133;5612WG;2022-12-06T01:00:00+00:00;2023-01-18T01:00:00+00:00;"{""coordinates"": [5.475663515677252, 51.44544711489978], ""type"": ""Point""}";51.44544711489978, 5.475663515677252
172028;EHV-ZP2022-000778;bouwen van 7 grondgebonden woningen en 28 appartementen;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Eikberg 7;5629CT;2022-07-21T02:00:00+00:00;2022-10-25T02:00:00+00:00;"{""coordinates"": [5.457040569454493, 51.493707544686096], ""type"": ""Point""}";51.493707544686096, 5.457040569454493
172030;V17/28844-OVR-28844;transformeren van een voormalig kantoorruimte op de 1e verdieping naar 35 zelfstandige huurappartementen;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Handelen in strijd met Ruimtelijke Ordening, Bouwen;Zaak afgerond;Bomanshof 277;5611NS;2017-02-28T01:00:00+00:00;2017-06-09T02:00:00+00:00;"{""coordinates"": [5.484941826820312, 51.43116464817847], ""type"": ""Point""}";51.43116464817847, 5.484941826820312
172033;V19/37431-OVR-37431;realiseren van een appartementencomplex met 158 appartementen en een commerciele ruimte op de begane grond;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Handelen in strijd met Ruimtelijke Ordening, Bouwen;Zaak afgerond;Stoomstraat 11;5617AS;2019-07-12T02:00:00+00:00;2019-10-24T02:00:00+00:00;"{""coordinates"": [5.46186090310478, 51.44591628885466], ""type"": ""Point""}";51.44591628885466, 5.46186090310478
172036;V22/47683-OVR-47683;plaatsen van een dakkapel aan de zijgevel;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Handelen in strijd met Ruimtelijke Ordening, Bouwen;Zaak afgerond;Gestelsestraat 24;5615LE;2022-01-03T01:00:00+00:00;2022-05-23T02:00:00+00:00;"{""coordinates"": [5.47196199363693, 51.432362596703626], ""type"": ""Point""}";51.432362596703626, 5.47196199363693
172040;V21/47137-OVR-47137;aanvullende werkzaamheden behorende bij eerder verleende vergunning met zaaknummer V17_31928, de BunkerToren;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Binnenplanse afwijking, Bouwen;Beschikking vastgesteld;Vincent van den Heuvellaan 187;5612MZ;2021-11-21T01:00:00+00:00;2022-07-18T02:00:00+00:00;"{""coordinates"": [5.479651284856253, 51.447093319927504], ""type"": ""Point""}";51.447093319927504, 5.479651284856253
172041;067848-DHV-13101;Horecavergunning, Petanquehal Eindhoven;Aanvraag beschikking regulier behandelen;Alcoholwet;Alcoholwetvergunning (paracommercieel);Beschikking vastgesteld;Vijfkamplaan 12;5624EB;1994-10-26T01:00:00+00:00;2014-04-01T02:00:00+00:00;"{""coordinates"": [5.457636752642674, 51.47647130471706], ""type"": ""Point""}";51.47647130471706, 5.457636752642674
172045;V21/43663-OVR-43663;slopen bestaande garage en uitbreiden van woning;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Tollenslaan 7;5611LS;2021-02-12T01:00:00+00:00;2021-04-22T02:00:00+00:00;"{""coordinates"": [5.481133165762075, 51.430812712711024], ""type"": ""Point""}";51.430812712711024, 5.481133165762075
172046;H18/34041-DHV-114209;horecabedrijf The Lobster & OX bv;Aanvraag beschikking regulier behandelen;Alcoholwet;;Beschikking vastgesteld;Nieuwe Emmasingel 58;5611AM;2018-08-01T02:00:00+00:00;2018-11-13T01:00:00+00:00;"{""coordinates"": [5.4757178376597295, 51.43949746448176], ""type"": ""Point""}";51.43949746448176, 5.4757178376597295
172048;V22/48364-OVR-48364;bouwen van 64 grondgebonden woningen met bergingen, parkeerplaatsen in Berckelbosch , deelplan 11 en 12 (Haydn);Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Orkestpad 1;5642RX;2022-02-22T01:00:00+00:00;2022-07-18T02:00:00+00:00;"{""coordinates"": [5.528203778388484, 51.434809668228766], ""type"": ""Point""}";51.434809668228766, 5.528203778388484
172052;EHV-ZP2023-000348;realiseren van 88 woningen;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Uitweg, Bouwen;Zaak gestart;Antony Moddermanstraat 44;5652GJ;2023-01-27T01:00:00+00:00;2023-01-30T01:00:00+00:00;"{""coordinates"": [5.443002515623868, 51.440473628636845], ""type"": ""Point""}";51.440473628636845, 5.443002515623868
172055;V20/42110-OVR-42110;realiseren plan Nieuw Bergen iz bestaande uit 7 gebouwen, één tweelaagse ondergrondse parkeergarage en 1850 m2 commercieel programma verdeelt over 5 g;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Uitweg, Handelen in strijd met Ruimtelijke Ordening, Sloop in beschermd stads/dorpsgezicht, Bouwen;Beschikking vastgesteld;Deken van Somerenstraat 18;5611KX;2020-10-01T02:00:00+00:00;2021-07-08T02:00:00+00:00;"{""coordinates"": [5.474788591966739, 51.43455979903662], ""type"": ""Point""}";51.43455979903662, 5.474788591966739
172060;V21/44686-OVR-44686;realiseren van 9 woningen, waarvan 7 vrijstaande woningen en 1 tweekapper in Schuttersbosch;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Uitweg, Handelen in strijd met Ruimtelijke Ordening, Aanleg, Vellen van houtopstanden (kappen), Bouwen;Beschikking vastgesteld;Rendierveld 52;5646AW;2021-04-30T02:00:00+00:00;2021-08-10T02:00:00+00:00;"{""coordinates"": [5.503636132217607, 51.4130871285072], ""type"": ""Point""}";51.4130871285072, 5.503636132217607
172061;V21/44662-OVR-44662;verbouwen van een pand naar 2 woningen;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Handelen in strijd met Ruimtelijke Ordening, Gemeentelijk monument, Bouwen;Beschikking vastgesteld;Dommelstraat 10;5611CK;2021-04-28T02:00:00+00:00;2021-09-14T02:00:00+00:00;"{""coordinates"": [5.4821530723039835, 51.4414256409146], ""type"": ""Point""}";51.4414256409146, 5.4821530723039835
172066;V21/47137-OVR-47137;aanvullende werkzaamheden behorende bij eerder verleende vergunning met zaaknummer V17_31928, de BunkerToren;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Binnenplanse afwijking, Bouwen;Beschikking vastgesteld;Vincent van den Heuvellaan 407;5612MZ;2021-11-21T01:00:00+00:00;2022-07-18T02:00:00+00:00;"{""coordinates"": [5.479472367434612, 51.446966667734095], ""type"": ""Point""}";51.446966667734095, 5.479472367434612
172073;V21/44571-OVR-44571;realiseren van een nieuwe nooduitgang in de gevel;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Kastelenplein 86;5653LR;2021-04-21T02:00:00+00:00;2021-05-31T02:00:00+00:00;"{""coordinates"": [5.440901988075158, 51.419103430788816], ""type"": ""Point""}";51.419103430788816, 5.440901988075158
172074;H16/25775-EXP-101484;horecabedrijf Aksi Pizzeria;Aanvraag beschikking regulier behandelen;APV Exploitatievergunning;Exploitatievergunning openbare inrichting;Beschikking vastgesteld;Geldropseweg 60;5611SJ;2016-03-30T02:00:00+00:00;2016-06-02T02:00:00+00:00;"{""coordinates"": [5.488604830909624, 51.43348124171873], ""type"": ""Point""}";51.43348124171873, 5.488604830909624
172076;H22/47878-EXP-134861;horecabedrijf Bonnys Buns;Aanvraag beschikking regulier behandelen;APV Exploitatievergunning;Exploitatievergunning openbare inrichting;Beschikking vastgesteld;Franz Leharplein 26;5654AZ;2022-01-20T01:00:00+00:00;2022-04-11T02:00:00+00:00;"{""coordinates"": [5.4620503778915275, 51.4238775443872], ""type"": ""Point""}";51.4238775443872, 5.4620503778915275
172077;EHV-ZP2022-001020;bouwen van appartementen en studio’s aan Hoogstraat 154-160, verbouwen bestaand pand begane grond tot woonbestemming Hagenkampweg Zuid;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Binnenplanse afwijking, Bouwen;Intake afgerond;Hoogstraat 158;5615PV;2022-08-07T02:00:00+00:00;2023-01-31T01:00:00+00:00;"{""coordinates"": [5.467733137698607, 51.4303535291018], ""type"": ""Point""}";51.4303535291018, 5.467733137698607
172083;V19/37431-OVR-37431;realiseren van een appartementencomplex met 158 appartementen en een commerciele ruimte op de begane grond;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Handelen in strijd met Ruimtelijke Ordening, Bouwen;Zaak afgerond;Stoomstraat 315;5617AS;2019-07-12T02:00:00+00:00;2019-10-24T02:00:00+00:00;"{""coordinates"": [5.4615649747394075, 51.44571675019883], ""type"": ""Point""}";51.44571675019883, 5.4615649747394075
172086;V20/40588-OVU-40588;bouwen van een drietal gebouwen met 260 appartementen, 4 grondgebonden woningen en een commerciële ruimte op de begane grond , project Hartje Eindhove;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Gerard Philipslaan 264;5616TS;2020-05-18T02:00:00+00:00;2021-03-08T01:00:00+00:00;"{""coordinates"": [5.464359691839807, 51.444036036152674], ""type"": ""Point""}";51.444036036152674, 5.464359691839807
