FID,omschr,kantcode,wvk_id,wvk_begdat,begafstand,endafstand,begintijd,eindtijd,fk_veld1,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
maximum_snelheden_wegvak_overdag.1718,30,H,377094012,2021-06-01T00:00:00,0,144,0,0,037709401220210601,KLK0008191513,L,I,,"LINESTRING (188796.9497999996 347464.3167999983, 188822.44539999962 347491.54630000144, 188855.8531000018 347524.2806000002, 188892.36560000107 347558.1473999992, 188899.93510000035 347564.87150000036)"
maximum_snelheden_wegvak_overdag.1719,130,H,377094012,2021-06-01T00:00:00,144,245,0,0,037709401220210601,KLK0008191512,L,I,,"LINESTRING (188899.93510000035 347564.87150000036, 188918.42720000073 347581.29850000143, 188960.62829999998 347618.86939999834, 188967.43100000173 347627.3909999989, 188971.83179999888 347635.07990000024)"
maximum_snelheden_wegvak_overdag.1720,30,H,377094014,2021-06-01T00:00:00,0,10,0,0,037709401420210601,KLK0008191513,L,I,,"LINESTRING (188790.64600000158 347456.7679999992, 188796.9497999996 347464.3167999983)"
maximum_snelheden_wegvak_overdag.1721,100,H,377094015,2021-06-01T00:00:00,0,9,6,19,037709401520210601,KLK0008425535,L,I,,"LINESTRING (188530.72399999946 347154.3260000013, 188538.44150000066 347158.95639999956)"
maximum_snelheden_wegvak_overdag.1726,100,H,600140387,2021-06-01T00:00:00,0,84,6,19,060014038720210601,KLK0008563915,R,I,,"LINESTRING (173780.39499999955 515287.90199999884, 173786 515294, 173807 515310, 173836 515330, 173848 515337)"
maximum_snelheden_wegvak_overdag.1728,100,H,600114124,2021-07-01T00:00:00,0,526,0,0,060011412420210701,KLK0008096175,L,I,,"LINESTRING (90682.48900000006 431143.3020000011, 90482.59499999881 431236.90100000054, 90431.87799999863 431262.381000001, 90369.76799999923 431296.438000001, 90330.81199999899 431319.7129999995, 90241.50600000098 431376.06500000134, 90219.15529999882 431390.6838000007)"
maximum_snelheden_wegvak_overdag.1729,80,H,600114124,2021-07-01T00:00:00,526,577,0,0,060011412420210701,KLK0007892839,L,I,,"LINESTRING (90219.15529999882 431390.6838000007, 90176.74639999866 431418.42179999873)"
maximum_snelheden_wegvak_overdag.1730,80,T,600455462,2021-07-01T00:00:00,0,13,0,0,060045546220210701,KLK0009935202,M,I,,"LINESTRING (48637.20679999888 412213.36829999834, 48648.493000000715 412207.8601000011)"
maximum_snelheden_wegvak_overdag.1731,80,H,600455462,2021-07-01T00:00:00,0,13,0,0,060045546220210701,KLK0009935201,M,I,,"LINESTRING (48637.20679999888 412213.36829999834, 48648.493000000715 412207.8601000011)"
maximum_snelheden_wegvak_overdag.1732,80,H,99221002,2021-07-01T00:00:00,0,968,0,0,009922100220210701,KLK0009935201,M,I,,"LINESTRING (49916.63360000029 410600.38760000095, 49953.1501000002 410554.6191000007, 49968.89290000126 410533.4523999989, 49995.88039999828 410498.9241999984, 50015.85649999976 410472.3335000016, 50035.17110000178 410447.991799999, 50055.808699999005 410422.4594999999, 50070.757599998266 410404.60009999946, 50095.62849999964 410378.00939999893, 50130.289000000805 410341.6290999986, 50139.020300000906 410333.1623999998, 50203.84329999983 410265.29670000076, 50231.88919999823 410236.3247000016, 50268.40179999918 410197.5632000007, 50281.23409999907 410184.7309000008, 50344.8665000014 410119.11410000175, 50365.37180000171 410097.15359999985, 50408.498900000006 410053.497299999, 50431.78229999915 410031.933699999, 50466.178199999034 410000.8451000005, 50475.17410000041 409993.1722000018, 50502.161600001156 409971.3440000005, 50539.99709999934 409941.8429000005, 50587.925999999046 409908.17500000075)"
maximum_snelheden_wegvak_overdag.1733,80,T,99221002,2021-07-01T00:00:00,0,968,0,0,009922100220210701,KLK0009935202,M,I,,"LINESTRING (49916.63360000029 410600.38760000095, 49953.1501000002 410554.6191000007, 49968.89290000126 410533.4523999989, 49995.88039999828 410498.9241999984, 50015.85649999976 410472.3335000016, 50035.17110000178 410447.991799999, 50055.808699999005 410422.4594999999, 50070.757599998266 410404.60009999946, 50095.62849999964 410378.00939999893, 50130.289000000805 410341.6290999986, 50139.020300000906 410333.1623999998, 50203.84329999983 410265.29670000076, 50231.88919999823 410236.3247000016, 50268.40179999918 410197.5632000007, 50281.23409999907 410184.7309000008, 50344.8665000014 410119.11410000175, 50365.37180000171 410097.15359999985, 50408.498900000006 410053.497299999, 50431.78229999915 410031.933699999, 50466.178199999034 410000.8451000005, 50475.17410000041 409993.1722000018, 50502.161600001156 409971.3440000005, 50539.99709999934 409941.8429000005, 50587.925999999046 409908.17500000075)"
maximum_snelheden_wegvak_overdag.1734,30,H,328348006,2021-06-01T00:00:00,0,35,0,0,032834800620210601,KLK0009692434,R,I,,"LINESTRING (164238 474478, 164250 474485, 164267.8462000005 474496.2712999992)"
maximum_snelheden_wegvak_overdag.1735,100,H,328348006,2021-06-01T00:00:00,35,39,6,19,032834800620210601,KLK0008569020,R,I,,"LINESTRING (164267.8462000005 474496.2712999992, 164269 474497, 164271.08900000155 474498.9239999987)"
maximum_snelheden_wegvak_overdag.1738,100,H,327348007,2021-06-01T00:00:00,0,32,6,19,032734800720210601,KLK0009692435,R,I,,"LINESTRING (163963.7250000015 474326.1429999992, 163994 474336)"
maximum_snelheden_wegvak_overdag.1740,100,H,328348003,2021-06-01T00:00:00,0,27,6,19,032834800320210601,KLK0009692435,R,I,,"LINESTRING (163994 474336, 164017.7573999986 474348.8289999999)"
maximum_snelheden_wegvak_overdag.1741,30,H,328348003,2021-06-01T00:00:00,27,282,0,0,032834800320210601,KLK0009692434,R,I,,"LINESTRING (164017.7573999986 474348.8289999999, 164044 474363, 164091 474393, 164151 474428, 164238 474478)"
maximum_snelheden_wegvak_overdag.1742,100,H,600137900,2021-06-01T00:00:00,0,40,6,19,060013790020210601,KLK0008569011,L,I,,"LINESTRING (162367.72199999914 473471.69999999925, 162333 473458, 162330.51300000027 473457.0203000009)"
maximum_snelheden_wegvak_overdag.1743,100,H,600137900,2021-06-01T00:00:00,258,294,6,19,060013790020210601,KLK0008569010,L,I,,"LINESTRING (162140.80920000002 473351.30999999866, 162135 473347, 162114.42700000107 473326.4270000011)"
maximum_snelheden_wegvak_overdag.1745,30,H,600137900,2021-06-01T00:00:00,40,258,0,0,060013790020210601,KLK0008569006,L,I,,"LINESTRING (162330.51300000027 473457.0203000009, 162300 473445, 162277 473436, 162166 473370, 162140.80920000002 473351.30999999866)"
maximum_snelheden_wegvak_overdag.1747,100,H,600153339,2021-06-01T00:00:00,0,12,6,19,060015333920210601,KLK0009960728,L,I,,"LINESTRING (274531.2960000001 577771.3590000011, 274529.5089999996 577759.7430000007)"
maximum_snelheden_wegvak_overdag.1749,100,H,600153719,2021-06-01T00:00:00,0,130,6,19,060015371920210601,KLK0009960728,L,I,,"LINESTRING (274627.33199999854 577846.6079999991, 274611.3060000017 577843.3090000004, 274577.52600000054 577834.3530000001, 274561.02899999917 577820.6840000004, 274540.5769999996 577787.1700000018, 274531.2960000001 577771.3590000011)"
maximum_snelheden_wegvak_overdag.1751,80,H,600111643,2021-07-01T00:00:00,0,44,0,0,060011164320210701,KLK0007892839,L,I,,"LINESTRING (90176.74639999866 431418.42179999873, 90140.1959999986 431443.688000001)"
maximum_snelheden_wegvak_overdag.1752,80,H,600455062,2021-07-01T00:00:00,0,23,0,0,060045506220210701,KLK0010041256,L,I,,"LINESTRING (241468.80600000173 460400.05319999903, 241449.60990000144 460387.4331)"
maximum_snelheden_wegvak_overdag.1753,100,H,349559012,2021-06-01T00:00:00,0,100,6,19,034955901220210601,KLK0009774460,R,I,,"LINESTRING (174691 579736, 174707 579743, 174748 579753, 174788 579761)"
maximum_snelheden_wegvak_overdag.1755,100,H,349559017,2021-06-01T00:00:00,0,109,6,19,034955901720210601,KLK0009774460,R,I,,"LINESTRING (174788 579761, 174819 579768, 174843 579774, 174885 579787, 174893 579791)"
maximum_snelheden_wegvak_overdag.1757,100,H,600455066,2021-07-01T00:00:00,0,496,0,0,060045506620210701,KLK0010041408,R,I,,"LINESTRING (241043.01029999927 460096.5881999992, 241107.61100000143 460142.1339999996, 241198.5799999982 460205.78400000185, 241276.6160000004 460259.98800000176, 241354.43499999866 460312.375, 241428.91099999845 460362.8729999997, 241451.85159999877 460377.90740000084)"
maximum_snelheden_wegvak_overdag.1758,80,H,600455067,2021-07-01T00:00:00,0,512,0,0,060045506720210701,KLK0010041256,L,I,,"LINESTRING (241449.60990000144 460387.4331, 241446.7410000004 460385.5469999984, 241374.17300000042 460337.0709999986, 241359.64699999988 460327.04199999943, 241298.14499999955 460285.59899999946, 241271.0540000014 460267.0390000008, 241212.2039999999 460226.2870000005, 241085.2809999995 460137.8669999987, 241027.86930000037 460096.8729999997)"
maximum_snelheden_wegvak_overdag.1759,80,H,600455072,2021-07-01T00:00:00,0,123,0,0,060045507220210701,KLK0010041256,L,I,,"LINESTRING (240378.24289999902 453627.0742000006, 240377.26199999824 453621.96499999985, 240362.3110000007 453544.76099999994, 240353.55200000107 453507.0799999982)"
maximum_snelheden_wegvak_overdag.1760,100,H,600455075,2021-07-01T00:00:00,0,388,0,0,060045507520210701,KLK0009968372,L,I,,"LINESTRING (240180.61400000006 453536.18200000003, 240181.91699999943 453519.76900000125, 240182.2509999983 453463.3359999992, 240183.00200000033 453420.01000000164, 240184.83799999952 453403.9820000008, 240186.67500000075 453394.2980000004, 240194.77299999818 453373.01099999994, 240195.60280000046 453371.5744000003, 240203.4549999982 453357.9840000011, 240219.81700000167 453332.94000000134, 240235.92799999937 453307.311999999, 240242.60700000077 453292.78599999845, 240249.28500000015 453276.59099999815, 240253.9600000009 453260.563000001, 240260.22100000083 453231.26099999994, 240261.8909999989 453203.7129999995, 240261.3900000006 453188.8530000001, 240259.4699999988 453166.063000001)"
maximum_snelheden_wegvak_overdag.1761,100,H,600455076,2021-07-01T00:00:00,0,292,0,0,060045507620210701,KLK0009968379,L,I,,"LINESTRING (240331.6799999997 453443.1339999996, 240324.5009999983 453419.9270000011, 240317.4050000012 453401.4780000001, 240312.061999999 453389.7899999991, 240301.7109999992 453375.93299999833, 240288.52100000158 453365.2470000014, 240275.33100000024 453359.40399999917, 240260.97199999914 453356.56500000134, 240248.1169999987 453357.2329999991, 240238.09899999946 453359.23699999973, 240225.74399999902 453364.0780000016, 240213.8900000006 453371.92599999905, 240201.53500000015 453386.4510000013, 240200.09789999947 453389.66690000147, 240196.78069999814 453397.0903999992, 240194.5113000013 453407.14169999957, 240192.92379999906 453414.6823000014, 240191.45529999956 453431.0335999988, 240191.33630000055 453443.77329999954, 240191.21719999984 453458.5767999999, 240191.3326999992 453487.063000001)"
maximum_snelheden_wegvak_overdag.1762,80,H,600455076,2021-07-01T00:00:00,292,341,0,0,060045507620210701,KLK0009968378,L,I,,"LINESTRING (240191.3326999992 453487.063000001, 240191.33630000055 453487.9455999993, 240191.05849999934 453510.05160000175, 240190.09800000116 453536.21599999815)"
maximum_snelheden_wegvak_overdag.1763,100,H,420433020,2021-07-01T00:00:00,0,87,6,19,042043302020210701,KLK0008113472,R,A,,"LINESTRING (210280.29960000142 516949.6634999998, 210286.23800000176 516972.7650000006, 210279.0159999989 517035.2509999983)"
maximum_snelheden_wegvak_overdag.1765,80,H,600457127,2021-07-01T00:00:00,0,11,0,0,060045712720210701,KLK0010140533,M,I,,"LINESTRING (226805.9699999988 487101.99500000104, 226803.2003000006 487112.26469999924)"
maximum_snelheden_wegvak_overdag.1766,80,H,600457131,2021-07-01T00:00:00,0,3375,0,0,060045713120210701,KLK0010140534,L,I,,"LINESTRING (230164.87000000104 486846.6270000003, 230021.8350000009 486860.6889999993, 229846.51300000027 486880.2109999992, 229692.01399999857 486894.52600000054, 229439.3669999987 486917.06500000134, 229311.4699999988 486929.1229999997, 229182.98099999875 486942.06799999997, 229054.9360000007 486955.30900000036, 228931.18100000173 486967.80999999866, 228806.53799999878 486981.19900000095, 228691.21599999815 486993.40399999917, 228571.75200000033 487007.08900000155, 228478.82699999958 487014.1460000016, 228356.30600000173 487021.3969999999, 228274.12999999896 487026.6020000018, 228133.2030000016 487037.01399999857, 228100.40729999915 487040.3194000013, 228080.47619999945 487042.1997999996, 228073.46460000053 487042.88500000164, 228052.54679999873 487044.92920000106, 228046.47210000083 487045.5229000002, 228027.64189999923 487047.3630999997, 228021.6699000001 487047.9466999993, 227999.5907999985 487050.10440000147, 227995.60819999874 487050.4935999997, 227975.07809999958 487052.4998999983, 227969.99489999935 487052.9965999983, 227953.5773999989 487054.6009999998, 227944.45069999993 487055.4930000007, 227931.83579999954 487056.72569999844, 227925.24560000002 487057.3698000014, 227920.05099999905 487057.87739999965, 227896.6955000013 487060.1598000005, 227882.2800000012 487061.56859999895, 227872.53660000116 487062.5207999982, 227858.62889999896 487063.879900001, 227846.11230000108 487065.1031000018, 227832.19799999893 487066.46290000156, 227823.1699000001 487067.3451000005, 227814.8564000018 487068.1576000005, 227809.40399999917 487068.69040000066, 227801.39460000023 487069.47309999913, 227786.43149999902 487070.9354000017, 227777.4915000014 487071.8090999983, 227755.5800999999 487073.9503999986, 227750.68769999966 487074.4285000004, 227729.35269999877 487076.5135000013, 227706.07239999995 487078.7884999998, 227681.76469999924 487081.1640000008, 227663.78590000048 487082.9210000001, 227658.19750000164 487083.46709999815, 227634.29890000075 487085.80260000005, 227629.44839999825 487086.2765999995, 227611.22619999945 487088.05739999935, 227604.20179999992 487088.74390000105, 227582.8187999986 487090.8335000016, 227564.35159999877 487092.6381999999, 227539.09219999984 487095.1066999994, 227522.557599999 487096.72260000184, 227517.66310000047 487097.2008999996, 227499.4701000005 487098.97879999876, 227493.60709999874 487099.5518000014, 227475.18560000136 487101.0777999982, 227457.36050000042 487102.54729999974, 227449.9098000005 487103.16149999946, 227437.75719999894 487104.1634000018, 227426.24060000107 487105.1127999984, 227416.7173999995 487105.8979000002, 227409.55570000038 487106.51579999924, 227402.28610000014 487107.1570000015, 227390.14130000025 487108.2281000018, 227381.22850000113 487109.01419999823, 227365.37480000034 487110.4123999998, 227356.81529999897 487111.16739999875, 227334.2800000012 487112.94750000164, 227320.8625999987 487113.9935999997, 227312.76909999922 487114.57840000093, 227309.38190000132 487114.7595000006, 227296.25759999827 487115.4615000002, 227290.01669999957 487115.75450000167, 227283.28689999878 487116.0555999987, 227273.63809999824 487116.48739999905, 227262.1794999987 487117.0001000017, 227248.29789999872 487117.55110000074, 227237.20699999854 487117.9263000004, 227224.08370000124 487118.37029999867, 227215.90210000053 487118.6471000016, 227206.78869999945 487118.8553000018, 227191.61230000108 487119.2019000016, 227178.57459999993 487119.49969999865, 227173.05110000074 487119.62579999864, 227146.71869999915 487120.1218000017, 227131.39169999957 487120.2960000001, 227121.78440000117 487120.40520000085, 227108.11059999838 487120.51669999957, 227100.32140000165 487120.5614, 227078.62539999932 487120.685899999, 227074.62469999865 487120.7087999992, 227069.65060000122 487120.7373000011, 227062.83480000123 487120.80220000073, 227057.41450000182 487120.91490000114, 227051.89330000058 487121.02959999815, 227035.1911999993 487121.376600001, 227027.61410000175 487121.53400000185, 227007.5896999985 487121.7954999991, 227004.1614000015 487121.8150999993, 226991.3548000008 487121.73110000044, 226979.5861000009 487121.6537999995, 226970.1239 487121.44409999996, 226959.2655000016 487121.185800001, 226934.0177000016 487120.2993000001, 226918.67430000007 487119.6101000011, 226911.34160000086 487119.28069999814, 226897.1889999993 487118.62220000103, 226893.35229999945 487118.4428999983, 226887.06329999864 487118.0421000011, 226879.7190000005 487117.4006000012, 226872.51179999858 487116.7710000016, 226847.73860000074 487114.7903999984, 226817.52899999917 487113.1099999994, 226803.2003000006 487112.26469999924)"
maximum_snelheden_wegvak_overdag.1767,80,H,600457137,2021-07-01T00:00:00,0,11,0,0,060045713720210701,KLK0010140533,M,I,,"LINESTRING (226803.2003000006 487112.26469999924, 226799.19150000066 487101.7060999982)"
maximum_snelheden_wegvak_overdag.1768,80,H,452374018,2021-07-01T00:00:00,0,348,0,0,045237401820210701,KLK0010140533,R,I,,"LINESTRING (226452.62000000104 487086.0720000006, 226474.44099999964 487082.73800000176, 226490.69700000063 487082.73800000176, 226531.40700000152 487083.3139999993, 226599.93499999866 487085.993999999, 226664.81700000167 487089.6490000002, 226739.06599999964 487096.2740000002, 226799.19150000066 487101.7060999982)"
maximum_snelheden_wegvak_overdag.1769,100,H,358131031,2021-06-01T00:00:00,0,304,6,19,035813103120210601,KLK0008059788,R,A,,"LINESTRING (179126.0089999996 365551.21499999985, 179158.89400000125 365508.311999999, 179177.7740000002 365479.66600000113, 179188.05999999866 365462.0879999995, 179206.35399999842 365429.86199999973, 179218.72399999946 365405.7740000002, 179244.05099999905 365351.54399999976, 179276.65469999984 365288.1561000012)"
maximum_snelheden_wegvak_overdag.1771,80,H,358131031,2021-06-01T00:00:00,304,359,0,0,035813103120210601,KLK0007811281,R,I,,"LINESTRING (179276.65469999984 365288.1561000012, 179301.95809999853 365238.9615000002)"
