"SORT","Begrotingsprogramma","THEMA","Variabele","Label","Labelkort","Definitie","Bron","Peildatum","Verschijningsfrequentie","Rekeneenheid","Symbool","GROEP","format","Berekende variabelen","Thema Kerncijfertabel","Tussenkopje_kerncijfertabel","Kleurenpalet","LegendaCode","SD minimum Bevtotaal","SD minimum WvoorrBAG","Topic area","Label_1","Definition","Reference date","Frequency"
"2910","Verkeer, Vervoer en Waterstaat","Verkeer","VKOVERLASTVERKEER_R","Overlast verkeersdrukte (1-10)","Overlast verkeersdrukte (1-10)","Gemiddeld rapportcijfer dat bewoners geven als antwoord op de vraag: In welke mate ondervindt u overlast van verkeersdrukte? (1= ernstige overlast, 10 =geen overlast).

Er wordt alleen gerapporteerd over gebieden met minstens 20 respondenten. ","Wonen in Amsterdam ","nvt","1 keer in de 2 jaar","3","","","F5.1","","","","1","1","","","Traffic","Nuisance: amount of traffic (1-10)","Average score given to the question:
On a scale of 1 to 10, can you indicate the degree of inconvenience you are experiencing regarding the amount of traffic? 

A low score means that you experience a lot of inconvenience and a high score means that you experience little or no inconvenience.

Numbers are only available for areas with at least 20 respondents.","n.a.","every two years"
"2920","Verkeer, Vervoer en Waterstaat","Verkeer","VKVERKEERSLAWAAI_R","Overlast verkeerslawaai (1-10)","Overlast verkeerslawaai (1-10)","Gemiddeld rapportcijfer dat bewoners geven als antwoord op de vraag: In welke mate ondervindt u overlast van verkeerslawaai? (1= ernstige overlast, 10 =geen overlast).

Er wordt alleen gerapporteerd over gebieden met minstens 20 respondenten. ","Wonen in Amsterdam ","nvt","1 keer in de 2 jaar","3","","","F5.1","","","","1","1","","","Traffic","Nuisance: traffic noise (1-10)","Average score given to the question:
On a scale of 1 to 10, can you indicate the degree of inconvenience you are experiencing regarding traffic noise? 

A low score means that you experience a lot of inconvenience and a high score means that you experience little or no inconvenience.

Numbers are only available for areas with at least 20 respondents.

","n.a.","every two years"
"2930","Veiligheid","Veiligheid","VVEILIGH_I","Veiligheidsindex totaal","Veiligheidsindex totaal","De veiligheidsindex beschrijft de veiligheid van een gebied. De waarde 100 staat voor de gemiddelde veiligheid in de politieregio Amsterdam-Amstelland in 2014 (Amsterdam, Aalsmeer, Amstelveen, Diemen, Ouder-Amstel en Uithoorn). Hoe lager de score, hoe veiliger. De Veiligheidsindex is opgebouwd uit de drie deelindexen voor criminaliteit, overlast en onveiligheidsbeleving. De indexen zijn gebaseerd op politiecijfers en de Veiligheidsmonitor. 

De cijfers op wijkniveau zijn gebaseerd op de buurtindeling van de veiligheidsindex. Verschillen tussen beide indelingen zijn buiten beschouwing gelaten.","OOV/ O&S","jaarcijfer","1 keer per jaar","4","","","F8.","","Openbare orde en veiligheid","Veiligheid","2","1","","","Safety","Safety index total","The Safety Index describes the safety of an area. The index value 100 stands for the average safety in 2014 in the police region Amsterdam-Amstelland (Amsterdam, Aalsmeer, Amstelveen, Diemen, Ouder-Amstel and Uithoorn). The higher the index, the lesser the safety.   

The Safety Index is composed by three separate indices for Crime, Nuisance and Safety perception. The indices are based on police numbers and the Safety Survey. ","Annual total ","once a year"
"2940","Veiligheid","Veiligheid","VCRIMIN_I","Veiligheidsindex: Criminaliteit","Criminaliteit index","De criminaliteitsindex beschrijft hoeveel criminaliteit plaatsvindt in een gebied gebaseerd op politiecijfers en slachtofferschapgegevens uit de enquête Veiligheidsmonitor. Er wordt onderscheid gemaakt tussen High Impact Criminaliteit (HIC) en High Volume Criminaliteit (HVC). Een delict dat het slachtoffer persoonlijk raakt, zoals geweld, is een High Impact delict. Veel voorkomende delicten zoals bv diefstal uit een auto raken het slachtoffer in mindere mate en vallen onder High Volume delicten. De criminaliteitsindex is het gemiddelde van de HIC- en de HVC-index.  De waarde 100 staat voor de gemiddelde aanwezigheid van criminaliteit in de politieregio Amsterdam-Amstelland in 2014. Hoe lager de score, hoe minder criminaliteit. 

De cijfers op wijkniveau zijn gebaseerd op de buurtindeling van de veiligheidsindex. Verschillen tussen beide indelingen zijn buiten beschouwing gelaten.","OOV/ O&S","jaarcijfer","1 keer per jaar","4","","","F8.","","Openbare orde en veiligheid","Veiligheid","2","1","","","Safety","Safety index: Crime","The Crime Index describes the rate of crime in an area, based on police number and the Safety Survey. The value 100 represents the average crime prevalence in 2014 in the police region Amsterdam-Amstelland (Amsterdam, Aalsmeer, Amstelveen, Diemen, Ouder-Amstel and Uithoorn). The higher the index, the more crime.   

The Crime Index is composed by two indices: High Impact Crime (HIC) and High Volume Crime (HVC). 



","Annual total ","once a year"
"2950","Veiligheid","Veiligheid","VVOLUME_I","Veiligheidsindex: High Volume Crime","High Volume Crime index","High Volume delicten zijn veelvoorkomende delicten die het slachtoffer in mindere mate persoonlijk raken. De index geeft weer in welke mate de volgende delicten plaatsvinden volgens politiecijfers en slachtofferschapgegevens uit de enquête Veiligheidsmonitor: inbraak uit een box/garage/schuur/tuinhuis, diefstal vanaf/uit motorvoertuigen, diefstal van voertuigen, overige vermogensdelicten, diefstal/inbraak bij bedrijven en instellingen, winkeldiefstallen en zakkenrollerij.. De waarde 100 staat voor de gemiddelde aanwezigheid van High Volume Criminaliteit in de politieregio Amsterdam-Amstelland in 2014. Hoe lager de score, hoe minder HVC. 

De cijfers op wijkniveau zijn gebaseerd op de buurtindeling van de veiligheidsindex. Verschillen tussen beide indelingen zijn buiten beschouwing gelaten.","OOV/ O&S","jaarcijfer","1 keer per jaar","4","","","F8.","","","","2","1","","","Safety","Safety index: High Volume Crime","The High Volume Crime Index describes the rate of High Volume Crime (HVC) in an area, based on police numbers and the Safety Survey. The value 100 represents the average prevalence of HVC in 2014 in the police region Amsterdam-Amstelland (Amsterdam, Aalsmeer, Amstelveen, Diemen, Ouder-Amstel and Uithoorn). The higher the index, the more High Volume Crime.

High Volume Crimes: crimes that occur frequently but that have relative low impact on the victim. Examples are a burglary in a shed, theft of or out of vehicles, pick pocketing and shop lifting.   ","Annual total ","once a year"
"2960","Veiligheid","Veiligheid","VIMPACT_I","Veiligheidsindex: High Impact Crime","High Impact Crime index","Een delict dat het slachtoffer persoonlijk raakt, zoals geweld, is een High Impact delict. De index geeft weer in welke mate de volgende delicten plaatsvinden volgens politiecijfers en slachtofferschapgegevens uit de enquête Veiligheidsmonitor: zedenmisdrijven, moord/doodslag, bedreiging, mishandeling/openlijk geweld, straatroof, overvallen en diefstal/inbraak woning. De waarde 100 staat voor de gemiddelde aanwezigheid van High Impact Criminaliteit in de politieregio Amsterdam-Amstelland in 2014. Hoe lager de score, hoe minder HIC. 

De cijfers op wijkniveau zijn gebaseerd op de buurtindeling van de veiligheidsindex. Verschillen tussen beide indelingen zijn buiten beschouwing gelaten.","OOV/ O&S","jaarcijfer","1 keer per jaar","4","","","F8.","","","","2","1","","","Safety","Safety index: High Impact Crime","The High Impact Crime Index describes the rate of High Impact Crime (HIC) in an area, based on police numbers and the Safety Survey. The value 100 represents the average level of HVC in 2014 in the police region Amsterdam-Amstelland (Amsterdam, Aalsmeer, Amstelveen, Diemen, Ouder-Amstel and Uithoorn). The higher the index, the more high volume crime.

High Impact Crimes: crimes that have a high impact on the victim. Examples are violence, sexual offences, murder or manslaughter, threats, abuse, robberies and home burglaries.    ","Annual total ","once a year"
"2970","Veiligheid","Veiligheid","VOVERLAST_I","Overlast: Overlastindex","Overlastindex","De Overlastindex beschrijft de aanwezigheid van bedoelde of onbedoelde gedragingen die gericht zijn tegen personen dan wel objecten of goederen (in de openbare ruimte) die niet altijd strafbaar zijn (bv. rondhangende jongeren, zwerfvuil, baldadigheid, graffiti of vandalisme), maar die wel als hinderlijk worden ervaren en daarmee de sociale veiligheid aantasten. De index is gebaseerd op politiecijfers en enquêtegegevens. De waarde 100 staat voor de gemiddelde aanwezigheid van overlast in de politieregio Amsterdam-Amstelland in 2014. Hoe lager de score, hoe minder overlast.

De cijfers op wijkniveau zijn gebaseerd op de buurtindeling van de veiligheidsindex. Verschillen tussen beide indelingen zijn buiten beschouwing gelaten.","OOV/ O&S","jaarcijfer","1 keer per jaar","4","","","F8.","","Openbare orde en veiligheid","Overlast","2","1","","","Safety","Safety index: Nuisance","The Nuisance Index describes the rate of intentional and unintentional actions against persons or objects (in public space)  that are not always punishable, but are a nuisance (for instance loitering youth, trash, mischief, graffiti).  

the Nuisance Index is based on police numbers and the Safety Survey. The value 100 represents the average level of nuisance in 2014 in the police region Amsterdam-Amstelland (Amsterdam, Aalsmeer, Amstelveen, Diemen, Ouder-Amstel and Uithoorn). The higher the index, the more nuisance.","Annual total ","once a year"
"2980","Veiligheid","Openbare ruimte","VVERLOED_I","Verloederingsindex","Verloederingsindex","De Verloederingsindex beschrijft de aanwezigheid van bedoelde of onbedoelde gedragingen die gericht zijn tegen objecten of goederen in de openbare ruimte die niet altijd strafbaar zijn (bijvoorbeeld zwerfvuil, graffiti of vandalisme), maar die wel als hinderlijk worden ervaren en daarmee de sociale veiligheid aantasten in een buurt. De index is gebaseerd op politiecijfers en enquêtegegevens. De waarde 100 staat voor de gemiddelde aanwezigheid van verloedering in de politieregio Amsterdam-Amstelland in 2014. Hoe lager de score, hoe minder verloedering.

De cijfers op wijkniveau zijn gebaseerd op de buurtindeling van de veiligheidsindex. Verschillen tussen beide indelingen zijn buiten beschouwing gelaten.","OOV/ O&S","jaarcijfer","1 keer per jaar","4","","","F8.","","","","2","1","","","Public space","Safety index: Detoriation public space","The index for detoriation of public space describes the rate of intentional and unintentional actions against objects (in public space)  that are not always punishable, but are a nuisance (for instance trash and graffiti).  

The index for detoriation of public space is based on police numbers and the Safety Survey. The value 100 represents the level of average degradation public space  in 2014 in the police region Amsterdam-Amstelland (Amsterdam, Aalsmeer, Amstelveen, Diemen, Ouder-Amstel and Uithoorn). The higher the index, the more detoriation.","Annual total ","once a year"
"2990","Veiligheid","Veiligheid","VPERSONOVL_I","Overlast: Personenoverlastindex","Personenoverlastindex","De Overlastindex beschrijft de aanwezigheid van bedoelde of onbedoelde gedragingen die gericht zijn tegen personen die niet altijd strafbaar zijn (bijvoorbeeld rondhangende jongeren,  baldadigheid, maar die wel als hinderlijk worden ervaren en daarmee de sociale veiligheid aantasten in een buurt. De index is gebaseerd op politiecijfers en enquêtegegevens. De waarde 100 staat voor de gemiddelde aanwezigheid van personenoverlast in de politieregio Amsterdam-Amstelland in 2014. Hoe lager de score, hoe minder personenoverlast.

De cijfers op wijkniveau zijn gebaseerd op de buurtindeling van de veiligheidsindex. Verschillen tussen beide indelingen zijn buiten beschouwing gelaten.","OOV/ O&S","jaarcijfer","1 keer per jaar","4","","","F8.","","Openbare orde en veiligheid","Overlast","2","1","","","Safety","Safety index: Personal Nuisance","The Personal Nuisance Index describes the rate of intentional and unintentional actions against persons (in public space)  that are not always punishable, but are a nuisance (for instance loitering youth, mischief).  

The Personal Nuisance Index is based on police numbers and the Safety Survey. The value 100 represents the average level of personal nuisance in 2014 in the police region Amsterdam-Amstelland (Amsterdam, Aalsmeer, Amstelveen, Diemen, Ouder-Amstel and Uithoorn). The higher the index, the more personal nuisance.","Annual total ","once a year"
"3000","Veiligheid","Veiligheid","VBELEVING_I","Onveiligheidsbelevingsindex","Onveiligheidsbelevingsindex","De Onveiligheidsbelevingsindex is opgebouwd uit drie elementen: risicoperceptie, onveiligheidsbeleving en vermijdingsgedrag. Risicoperceptie is de inschatting van de kans op slachtofferschap van criminaliteit en overlast. De veiligheidsgevoelens brengen in kaart of en hoe vaak men zich onveilig of angstig voor criminaliteit voelt. Risicoperceptie is daarmee de cognitieve component, veiligheidsbeleving de affectieve component en vermijding (van bepaald gedrag of plekken) de zogenaamde conatieve component; gedrag als gevolg van een mindere veiligheidsbeleving. De index is gebaseerd op de enquête Veiligheidsmonitor. De waarde 100 staat voor de gemiddelde onveiligheidsbeleving in de politieregio Amsterdam-Amstelland in 2014. Hoe lager de score, hoe minder onveiligheidsbeleving.

De cijfers op wijkniveau zijn gebaseerd op de buurtindeling van de veiligheidsindex. Verschillen tussen beide indelingen zijn buiten beschouwing gelaten.","OOV/ O&S","jaarcijfer","1 keer per jaar","4","","","F8.","","Openbare orde en veiligheid","Veiligheid","2","1","","","Safety","Safety index: Perception of unsafety","The Index for Perception of Unsafety is composed of three elements: risk perception, feelings of unsafety and avoidance. 

The index is based on the Safety Survey. The value 100 represents the average perception of unsafety in 2014 in the police region Amsterdam-Amstelland (Amsterdam, Aalsmeer, Amstelveen, Diemen, Ouder-Amstel en Uithoorn). The higher the index, the higher the perception of unsafety.   

","Annual total ","once a year"
"3010","Veiligheid","Veiligheid","VVEILPREV_P","Beveiligingsmaatregelen woning (%)","Beveiligingsmaatregelen (%)","Aandeel 15-plussers dat 1 of meer van de volgende beveiligingsmaatregelen voor de woning heeft genomen:
*extra sloten
*rolluiken
*alarm.","Veiligheidsmonitor","jaarcijfer","1 keer per jaar","1","%","","F8.","","","","1","1","","","Safety","Safety measures home (%)","Percentage of the population aged 15 and over that took one or more of the following safety measures in their home:
*extra locks
*shutters
*alarm system. 

Numbers are only available for areas with at least 50 respondents.","Annual total ","once a year"
