FID,omschr,aant_msk,kantcode,wvk_id,wvk_begdat,begafstand,endafstand,fk_veld1,fk_veld4,izi_side,ibn,vnrwol,gdb_geomattr_data,shape
mengstroken_wegvak.1104,Invoegstrook,1 -> 1,T,600482225,2022-03-01T00:00:00,1306,1510,060048222520220301,KLK0008596436,M,I,2,,"LINESTRING (254352.98189999908 586260.3425000012, 254353.4576999992 586251.9070000015, 254354.7960000001 586228.1805000007, 254354.91690000147 586223.4285000004, 254355.25169999897 586217.8515999988, 254357.42339999974 586181.6807000004, 254363.94469999894 586066.2620999999, 254364.24549999833 586061.1917999983, 254364.47239999846 586057.1121999994)"
mengstroken_wegvak.1105,Weefstrook,1.6 -> 1,H,600149285,2022-03-01T00:00:00,0,501,060014928520220301,KLK0008602466,L,I,3,,"LINESTRING (208271.63789999858 373963.9464999996, 208329.93090000004 373911.7177999988, 208359.3999999985 373884.6682000011, 208373.95899999887 373870.9552000016, 208388.34090000018 373857.05260000005, 208402.49560000002 373842.9063999988, 208414.9615000002 373830.1020999998, 208428.76269999892 373815.5438000001, 208442.26700000092 373800.78880000114, 208455.49540000036 373785.7740999982, 208465.09679999948 373774.39290000126, 208477.79080000147 373758.8927000016, 208490.14510000125 373743.1545000002, 208501.32079999894 373728.38170000166, 208513.09919999912 373712.20259999856, 208524.59600000083 373695.8354999982, 208538.78280000016 373674.48900000006, 208553.37750000134 373651.2179000005, 208585.77439999953 373589.0645999983, 208589.38479999825 373581.8007000014)"
mengstroken_wegvak.1106,Splitsing,2 -> 1.6,H,600149285,2022-03-01T00:00:00,501,698,060014928520220301,KLK0008602456,L,I,3,,"LINESTRING (208589.38479999825 373581.8007000014, 208594.67639999837 373571.1541999988, 208603.19949999824 373553.0593999997, 208611.34380000085 373534.7804000005, 208619.2071999982 373516.36470000073, 208628.1704000011 373493.89759999886, 208635.19900000095 373475.16259999946, 208641.8449999988 373456.29769999906, 208648.21939999983 373436.816300001, 208654.1576000005 373417.59490000084, 208659.55299999937 373398.2351000011)"
mengstroken_wegvak.1107,Uitrijstrook,1 -> 1,H,381509010,2022-03-01T00:00:00,1688,1918,038150901020220301,KLK0008565196,R,I,3,,"LINESTRING (192736.23369999975 555304.7569000013, 192792.29580000043 555325.8484999985, 192951.4455000013 555386.4134000018)"
mengstroken_wegvak.1108,Invoegstrook,1 -> 1,H,381509010,2022-03-01T00:00:00,0,232,038150901020220301,KLK0008072658,R,I,3,,"LINESTRING (191164.22450000048 554691.7118000016, 191236.4261999987 554726.2547000013, 191273.14429999888 554743.4195999987, 191327.7736000009 554768.2366999984, 191374.81379999965 554789.0188999996)"
mengstroken_wegvak.1109,Uitrijstrook,1 -> 1,H,600140732,2022-03-01T00:00:00,115,177,060014073220220301,KLK0008796414,L,I,2,,"LINESTRING (173125.02270000055 559520.7041999996, 173110.2985999994 559522.1979999989, 173100.33309999853 559523.0408000015, 173063.2050999999 559524.8779999986)"
mengstroken_wegvak.1110,Weefstrook,1 -> 1,H,600146536,2022-02-01T00:00:00,0,2030,060014653620220201,KLK0010081039,L,I,3,,"LINESTRING (197399.3905000016 466363.48580000177, 196604.31379999965 466070.0229000002, 196546.8841000013 466048.7346000001, 196509.4710999988 466034.58150000125, 196471.86100000143 466020.0207999982, 196453.26700000092 466012.65410000086, 196416.02490000054 465997.54019999877, 196390.6352000013 465986.8707999997, 196372.23149999976 465978.9310000017, 196344.03610000014 465966.41429999843, 196306.29360000044 465948.85449999943, 196281.70019999892 465936.84959999844, 196263.81789999828 465927.88969999924, 196246.02930000052 465918.748399999, 196228.3035000004 465909.4851000011, 196210.67159999907 465900.0397000015, 196178.82129999995 465882.3126000017, 196144.25059999898 465862.16209999844, 196107.49439999834 465839.81430000067, 196096.43400000036 465832.9032000005, 196079.6158999987 465822.08680000156, 196050.20809999853 465802.6904999986, 196023.60229999945 465784.5427000001, 195990.86059999838 465761.5471000001, 195974.64869999886 465749.8339000009, 195949.6121999994 465731.39350000024, 195917.54450000077 465707.47250000015, 195869.82679999992 465671.09490000084, 195775.17179999873 465597.2960000001, 195695.82569999993 465536.42119999975, 195679.8735000007 465524.3574000001, 195647.7628000006 465500.5053000003, 195631.58630000055 465488.74130000174, 195597.55249999836 465464.61459999904)"
mengstroken_wegvak.1111,Invoegstrook,1 -> 1,H,384300013,2021-10-01T00:00:00,0,234,038430001320211001,KLK0008127815,R,I,4,,"LINESTRING (192321.26099999994 450099.8370000012, 192340 450142, 192344 450152, 192347 450158, 192367 450210, 192409.88230000064 450316.34809999913)"
mengstroken_wegvak.1112,Uitrijstrook,1 -> 1,H,384300013,2021-10-01T00:00:00,1909,1988,038430001320211001,KLK0008127846,R,I,4,,"LINESTRING (192828.27259999886 451937.8277999982, 192835 451961, 192844.3150999993 452014.6301999986)"
mengstroken_wegvak.1113,Uitrijstrook,1.6 -> 1,H,600138550,2021-10-01T00:00:00,0,21,060013855020211001,KLK0010080571,L,I,3,,"LINESTRING (159028.33100000024 464420.98900000006, 159008.17880000174 464426.8957999982)"
mengstroken_wegvak.1114,Uitrijstrook,2 -> 1.6,H,600138550,2021-10-01T00:00:00,21,98,060013855020211001,KLK0008049811,L,I,3,,"LINESTRING (159008.17880000174 464426.8957999982, 159001 464429, 158957 464445, 158935.54850000143 464452.42550000176)"
mengstroken_wegvak.1115,Uitrijstrook,2 -> 2,H,600138550,2021-10-01T00:00:00,98,151,060013855020211001,KLK0008049810,L,I,3,,"LINESTRING (158935.54850000143 464452.42550000176, 158931 464454, 158887.01449999958 464473.98409999907)"
mengstroken_wegvak.1116,Uitrijstrook,1 -> 1,H,600151915,2021-10-01T00:00:00,1773,1950,060015191520211001,KLK0008073652,L,I,3,,"LINESTRING (238489.57660000026 580214.9598000012, 238432.52100000158 580250.9050000012, 238343.70800000057 580314.307)"
mengstroken_wegvak.1117,Uitrijstrook,1 -> 1,H,600482358,2022-03-01T00:00:00,2,152,060048235820220301,KLK0008596889,R,I,2,,"LINESTRING (251214.5326000005 602193.0604000017, 251225.83419999853 602204.2252000012, 251236.5865000002 602221.1031000018, 251238.9754000008 602225.0648000017, 251240.12810000032 602226.9765000008, 251242.19249999896 602230.4987000003, 251249.05649999902 602242.2098999992, 251260.34070000052 602261.4626999982, 251261.43149999902 602263.3293999992, 251262.5192000009 602265.197900001, 251263.60379999876 602267.0683000013, 251264.68519999832 602268.9404999986, 251265.7633999996 602270.8145000003, 251266.83850000054 602272.690299999, 251267.91039999947 602274.5678999983, 251268.9791000001 602276.4474, 251270.04459999874 602278.3286000006, 251271.10700000077 602280.2115999982, 251272.1662000008 602282.0965000018, 251273.2223000005 602283.9831000008, 251274.2751000002 602285.8715000004, 251275.32470000163 602287.7615999989, 251276.371199999 602289.6535999998, 251277.41450000182 602291.5472000018, 251278.45450000092 602293.4426999986, 251279.4913999997 602295.3398999982, 251280.5251000002 602297.2388000004, 251281.55550000072 602299.1394999996, 251282.5828000009 602301.0419999994, 251283.60680000111 602302.9461000003, 251284.627700001 602304.8520000018, 251285.6453000009 602306.7595999986, 251286.6596999988 602308.6689000018, 251287.6708999984 602310.5799000002, 251288.67880000174 602312.4926999994, 251289.68349999934 602314.4070999995, 251290.68499999866 602316.3231999986, 251291.68329999968 602318.2410000004, 251292.67830000073 602320.1605000012, 251292.79129999876 602320.3794)"
mengstroken_wegvak.1118,Invoegstrook,1 -> 1,H,600136844,2022-03-01T00:00:00,0,306,060013684420220301,KLK0008583693,L,I,3,,"LINESTRING (157420.9871999994 567331.9193999991, 157138.97509999946 567422.8073000014, 157129.72399999946 567425.7366999984)"
mengstroken_wegvak.1119,Uitrijstrook,1 -> 1,H,600136844,2022-03-01T00:00:00,758,993,060013684420220301,KLK0008583692,L,I,3,,"LINESTRING (156699.52560000122 567564.4191999994, 156691.4860999994 567567.0146000013, 156475.5276999995 567636.5628000014)"
mengstroken_wegvak.1120,Invoegstrook,1 -> 1,H,600139981,2022-03-01T00:00:00,0,332,060013998120220301,KLK0008583895,L,I,3,,"LINESTRING (167043.49639999866 562453.4276, 167042.7760999985 562453.5559, 167027.67929999903 562459.4862999991, 167001.65349999815 562469.7098000012, 166786.45960000157 562554.2426999994, 166734.49610000104 562574.8079999983)"
mengstroken_wegvak.1121,Uitrijstrook,1 -> 1,H,600144678,2022-03-01T00:00:00,709,933,060014467820220301,KLK0008072715,L,I,3,,"LINESTRING (193636.57939999923 555676.6497000009, 193471.16550000012 555611.7203000002, 193428.0282999985 555594.6458999999)"
mengstroken_wegvak.1122,Invoegstrook,1 -> 1,H,276278065,2022-02-01T00:00:00,0,78,027627806520220201,KLK0008521081,R,I,2,,"LINESTRING (138340.4459999986 439213.70699999854, 138371.69539999962 439173.7452000007, 138390.3526000008 439153.8555999994)"
mengstroken_wegvak.1123,Uitrijstrook,1 -> 1,T,600153511,2022-03-01T00:00:00,85,210,060015351120220301,KLK0008596719,L,I,1,,"LINESTRING (253516.43250000104 597118.8121999986, 253522.0201999992 597108.8588999994, 253525.9246999994 597101.9039999992, 253530.10680000111 597094.4543999992, 253539.6563999988 597075.9197999984, 253544.75459999964 597065.3348999992, 253548.29890000075 597057.9761999995, 253548.7074000016 597057.0335000008, 253556.25349999964 597039.6198000014, 253559.53929999843 597031.5342999995, 253561.84659999982 597025.8566999994, 253562.4796999991 597024.136500001, 253563.10940000042 597022.4149999991, 253563.73559999838 597020.6922000013, 253564.3583999984 597018.9682999998, 253564.97769999877 597017.2430000007, 253565.5934999995 597015.5166000016, 253566.20589999855 597013.7888999991, 253566.81489999965 597012.0599999987, 253567.4204000011 597010.3297999986, 253568.0223999992 597008.5984999985, 253568.62090000138 597006.8658999987, 253569.0346999988 597005.6603999995)"
mengstroken_wegvak.1124,Uitrijstrook,1 -> 1,H,505582012,2022-03-01T00:00:00,3707,3755,050558201220220301,KLK0010047828,M,I,2,,"LINESTRING (254258.30460000038 587903.3548000008, 254258.3262999989 587903.0018999986, 254259.1548999995 587883.0163999982, 254259.83909999952 587855.3368000016)"
mengstroken_wegvak.1125,Uitrijstrook,1 -> 1,H,600461014,2022-03-01T00:00:00,353,499,060046101420220301,KLK0009971618,M,I,2,,"LINESTRING (254672.99230000004 593075.8925999999, 254656.81219999865 593135.3528999984, 254653.94949999824 593145.8729000017, 254634.7063000016 593216.5896000005)"
mengstroken_wegvak.1126,Invoegstrook,1 -> 1,T,600461014,2022-03-01T00:00:00,350,499,060046101420220301,KLK0009971619,M,I,2,,"LINESTRING (254673.7800000012 593072.9979000017, 254656.81219999865 593135.3528999984, 254653.94949999824 593145.8729000017, 254634.7063000016 593216.5896000005)"
mengstroken_wegvak.1127,Uitrijstrook,1 -> 1,T,503599008,2022-03-01T00:00:00,51,188,050359900820220301,KLK0008596788,L,I,1,,"LINESTRING (251902.21840000153 599501.8156000003, 251918.8467000015 599472.8605999984, 251934.0207999982 599446.4382000007, 251941.9807999991 599432.5773999989, 251970.73550000042 599383.1807000004)"
mengstroken_wegvak.1128,Invoegstrook,1 -> 1,H,509586016,2022-03-01T00:00:00,0,100,050958601620220301,KLK0009971627,M,I,2,,"LINESTRING (254600.6768000014 593342.1433999985, 254591.19849999994 593377.0658, 254582.3610999994 593409.6270000003, 254574.51410000026 593438.5390000008)"
mengstroken_wegvak.1129,Uitrijstrook,1 -> 1,H,600460827,2022-03-01T00:00:00,27,43,060046082720220301,KLK0008596399,R,I,2,,"LINESTRING (254416.499499999 585259.3412000015, 254416.01399999857 585267.824000001, 254416.08680000156 585275.1810000017)"
mengstroken_wegvak.1130,Uitrijstrook,1 -> 1,T,600460827,2022-03-01T00:00:00,0,24,060046082720220301,KLK0008596400,R,I,1,,"LINESTRING (254418.0423000008 585232.385400001, 254416.6708999984 585256.3460999988)"
mengstroken_wegvak.1131,Uitrijstrook,1 -> 1,H,600140613,2022-03-01T00:00:00,196,318,060014061320220301,KLK0008583939,L,I,3,,"LINESTRING (170241.29919999838 561541.3924000002, 170221.20930000022 561548.6952, 170202.17669999972 561554.7818999998, 170180.2206000015 561560.7437000014, 170160.76740000024 561565.2873000018, 170123.75 561573.5577000007)"
mengstroken_wegvak.1132,Invoegstrook,1 -> 1,H,346518096,2022-03-01T00:00:00,0,259,034651809620220301,KLK0010093197,R,I,3,,"LINESTRING (173276.43310000002 559491.9992999993, 173535.124499999 559479.3597999997)"
mengstroken_wegvak.1133,Invoegstrook,1 -> 1,H,600140728,2022-03-01T00:00:00,0,143,060014072820220301,KLK0008566556,L,I,2,,"LINESTRING (172947.621199999 559530.7842999995, 172862.61309999973 559534.7355999984, 172837.62700000033 559535.5727000013, 172827.6272 559535.7342999987, 172822.61710000038 559535.4853999987, 172811.03009999916 559534.3603999987, 172806.0351999998 559534.0951000005, 172804.79619999975 559534.0722000003)"
mengstroken_wegvak.1134,Uitrijstrook,1 -> 1,H,600144526,2021-10-01T00:00:00,644,891,060014452620211001,KLK0008109536,L,I,3,,"LINESTRING (189821.58300000057 491868.0850000009, 189608.17749999836 491744.2446999997)"
mengstroken_wegvak.1135,Uitrijstrook,1 -> 1,H,600144536,2021-10-01T00:00:00,1319,1543,060014453620211001,KLK0008200270,L,I,3,,"LINESTRING (185523.48589999974 329198.9054000005, 185332.77849999815 329316.1072999984)"
mengstroken_wegvak.1136,Uitrijstrook,1 -> 1,H,600144538,2021-10-01T00:00:00,75,288,060014453820211001,KLK0008200312,L,I,3,,"LINESTRING (187886.88969999924 328132.78770000115, 187677.26049999893 328171.8242999986)"
mengstroken_wegvak.1137,Weefstrook,1 -> 1,H,600146543,2021-10-01T00:00:00,0,197,060014654320211001,KLK0008130479,R,I,2,,"LINESTRING (198507.04050000012 466764.4171000011, 198437.95010000095 466948.3935999982)"
mengstroken_wegvak.1138,Splitsing,2 -> 2,H,600146551,2021-10-01T00:00:00,185,1109,060014655120211001,KLK0010081114,L,I,3,,"LINESTRING (199986.9197999984 467871.55160000175, 199921.3489000015 467827.45419999957, 199354.96669999883 467444.5544000007, 199321.71829999983 467422.32820000127, 199254.6083999984 467378.53599999845, 199220.4844999984 467355.9497000016)"
mengstroken_wegvak.1139,Invoegstrook,1 -> 1,H,600146553,2021-10-01T00:00:00,0,167,060014655320211001,KLK0008128166,L,I,4,,"LINESTRING (198525.82400000095 464225.1042999998, 198510.90799999982 464189.95230000094, 198487.03060000017 464134.9052999988, 198477.9571999982 464114.46620000154, 198458.6532999985 464072.21829999983)"
mengstroken_wegvak.1140,Uitrijstrook,1 -> 1,H,600146553,2021-10-01T00:00:00,2795,3097,060014655320211001,KLK0008128112,L,I,4,,"LINESTRING (196841.45039999858 462025.7115000002, 196790.11149999872 461977.0153999999, 196731.68939999864 461922.36250000075, 196620.4572999999 461819.33300000057)"
mengstroken_wegvak.1141,Weefstrook,2 -> 2,H,600146560,2021-10-01T00:00:00,598,786,060014656020211001,KLK0010091590,L,I,3,,"LINESTRING (198171.15100000054 467937.3676000014, 198170.90080000088 467918.54030000046, 198170.93679999933 467898.5399999991, 198171.16310000047 467875.42650000006, 198171.6125999987 467855.4316999987, 198173.29250000045 467808.99709999934, 198174.3535999991 467789.02430000156, 198176.98580000177 467749.8986000009)"
mengstroken_wegvak.1142,Weefstrook,1.6 -> 1,H,600146560,2021-10-01T00:00:00,0,542,060014656020211001,KLK0010091619,L,I,3,,"LINESTRING (198251.46990000084 468529.3903999999, 198211.85599999875 468307.92650000006, 198205.4312000014 468268.4609000012, 198199.57239999995 468227.9199000001, 198194.1085000001 468188.29459999874, 198190.74010000005 468162.5229000002, 198188.34980000183 468142.6662000008, 198183.8302000016 468100.74540000036, 198180.28339999914 468058.29459999874, 198178.8654000014 468038.34750000015, 198173.9739000015 467994.38340000063, 198173.91550000012 467993.2976000011)"
mengstroken_wegvak.1143,Weefstrook,2 -> 1.6,H,600146560,2021-10-01T00:00:00,542,598,060014656020211001,KLK0010091602,L,I,3,,"LINESTRING (198173.91550000012 467993.2976000011, 198171.82459999993 467954.4528999999, 198171.1666000001 467938.54140000045, 198171.15100000054 467937.3676000014)"
mengstroken_wegvak.1144,Invoegstrook,1 -> 1,H,600146579,2021-10-01T00:00:00,0,340,060014657920211001,KLK0008109605,L,I,3,,"LINESTRING (195602.55139999837 497600.5260999985, 195582.63219999894 497567.15349999815, 195570.62110000104 497546.02600000054, 195557.90040000156 497522.98479999974, 195539.11030000076 497487.71930000186, 195529.96719999984 497469.93079999834, 195520.99489999935 497452.05629999936, 195512.22410000116 497434.0802000016, 195503.64939999953 497416.0053000003, 195487.0298999995 497379.7950000018, 195478.9455000013 497361.50079999864, 195471.0720999986 497343.11569999903, 195451.83689999953 497296.2038999982)"
mengstroken_wegvak.1145,Uitrijstrook,1 -> 1,H,600146579,2021-10-01T00:00:00,1192,1378,060014657920211001,KLK0008109567,L,I,3,,"LINESTRING (195194.04690000042 496484.251699999, 195190.61100000143 496473.15680000186, 195139.27950000018 496306.76570000127)"
mengstroken_wegvak.1146,Uitrijstrook,1 -> 1,H,600150370,2021-10-01T00:00:00,1389,1569,060015037020211001,KLK0008111447,L,I,3,,"LINESTRING (232967.29740000144 559762.1922000013, 232952.97069999948 559743.4877000004, 232858.2173999995 559619.0520000011)"
mengstroken_wegvak.1147,Invoegstrook,1 -> 1,H,600150370,2021-10-01T00:00:00,0,297,060015037020211001,KLK0008111448,L,I,3,,"LINESTRING (234040.85080000013 560622.4123000018, 233801.27419999987 560477.6750000007, 233786.5375000015 560469.0073000006)"
