x;y;Locatienaam;Organisatie;Straat;Nummer;Letter;Toevoeging;Adres;Postcode;Woonplaats;PCPlaats;Wijknaam;Buurtnaam;Domein;Hoofdfunctie;Functie;Kaart;Doelgroep;Telefoon;Email;Website1;Website2;Toegankelijkheid
131576;455249;KDV de Zandpoort;;Anton van Duinkerkenlaan;49; ; ;Anton van Duinkerkenlaan 49  ;3454 LP;De Meern;3454 LP De Meern;Vleuten - De Meern;De Meern-noord;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;06-10907200;Info@kdvdezandpoort.nl;http://www.kdvdezandpoort.nl; ;
129734;454961;KDV ZieZaZo;Kinderdagverblijf LOKOWO B.V.;Van Lawick van Pabstlaan;1;A; ;Van Lawick van Pabstlaan 1A ;3453 RA;De Meern;3453 RA De Meern;Vleuten - De Meern;Veldhuizen;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;06-52644827;kdv@lokowo.com;http://www.lokowo.com; ;
130679;454384;Jojo;Stichting Kindercentra Midden Nederland Kind en Co;Ten Veldestraat;100; ; ;Ten Veldestraat 100  ;3454 EN;De Meern;3454 EN De Meern;Vleuten - De Meern;De Meern-zuid;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-6958469;info@kmnkindenco.nl;http://www.kmnkindenco.nl; ;
129631;455022;De Veldmuis;Koko Kinderopvang B.V.;St.Pietersberg;12;A; ;St.Pietersberg 12A ;3453 PH;De Meern;3453 PH De Meern;Vleuten - De Meern;Veldhuizen;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-6620715;roos.deridder@kokokinderopvang.nl;http://www.kokokinderopvang.nl; ;
138373;457854;Villa Kakelbont;Stichting Ludens;Aartsbisschop Romerostraat;330; ; ;Aartsbisschop Romerostraat 330  ;3573 AV;Utrecht;3573 AV Utrecht;Noordoost;Voordorp/Voorveldsepolder;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2567070;ip@ludens.nl;http://www.ludens.nl; ;
131689;456310;Jansens Vlinder;Kinderparadijs Jansen & Jansen;Pauwoogvlinder;68; ; ;Pauwoogvlinder 68  ;3544 DB;Utrecht;3544 DB Utrecht;Leidsche Rijn;Het Zand-oost;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2995100;dorien@kdvjansenenjansen.nl;http://www.kdvjansenenjansen.nl; ;
137141;455864;'t Elfenbankje;Stichting Ludens;Hieronymusplantsoen;3; ; ;Hieronymusplantsoen 3  ;3512 KV;Utrecht;3512 KV Utrecht;Binnenstad;Nieuwegracht-oost;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2567070;ip@ludens.nl;http://www.ludens.nl; ;
137681;456337;Rozenrood;Stichting Ludens;Biltstraat;337; ; ;Biltstraat 337  ;3572 AS;Utrecht;3572 AS Utrecht;Oost;Buiten Wittevrouwen;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2567070;ip@ludens.nl;http://www.ludens.nl; ;
136230;454332;Waterpret;Stichting Kindercentra Midden Nederland Kind en Co;Scheldestraat;12; ; ;Scheldestraat 12  ;3522 CD;Utrecht;3522 CD Utrecht;Zuidwest;Rivierenwijk;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2801049;waterpret@kmnkindenco.nl;http://www.kmnkindenco.nl; ;
135333;455761;Partou KDV Molenpark 2;Partou B.V.;Molenpark;2; ; ;Molenpark 2  ;3531 EK;Utrecht;3531 EK Utrecht;West;Lombok-west;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;088-2357550;info@partou.nl;https://www.partou.nl/; ;
131426;457390;het Speeldorp Terwijde;Kinderopvang Het Speeldorp B.V.;Musicallaan;94; ; ;Musicallaan 94  ;3543 BT;Utrecht;3543 BT Utrecht;Leidsche Rijn;Terwijde-west;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;035-6029468;administratie@speeldorp.nl;http://www.speeldorp.nl; ;
136794;457282;Dikkie Dik (Suermanstraat);Het Speeldorp BV;B.F. Suermanstraat;21;A; ;B.F. Suermanstraat 21A ;3515 XK;Utrecht;3515 XK Utrecht;Noordoost;Tuinwijk-west;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;035-6029468;administratie@speeldorp.nl;http://www.hetspeeldorp.nl; ;
136946;454696;Kinderdagverblijf Willemijne;V.O.F. Willemijne;Oosterkade;10; ; ;Oosterkade 10  ;3582 AT;Utrecht;3582 AT Utrecht;Oost;Watervogelbuurt;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2300950;info@willemijne.nl;http://www.willemijne.nl; ;
134509;455760;Hoppetossa;Smallsteps B.V.;Kanaalweg;93; ; ;Kanaalweg 93  ;3533 HH;Utrecht;3533 HH Utrecht;West;Oog in Al;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2961036;receptiehengelo@estroservices.nl;http://www.kinderdagverblijf-hoppetossa.nl/; ;
134440;456298;Aspelin;Stichting Ludens;Vleutenseweg;442; ; ;Vleutenseweg 442  ;3532 HX;Utrecht;3532 HX Utrecht;West;Laan van Nieuw-Guinea, Spinozaplantsoen e.o.;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2567070;ip@ludens.nl;http://www.ludens.nl; ;
138034;455904;De Droomplaats Teigetje;De Droomplaats Utrecht e.o Kinderopvang Service B.V.;Oudwijk;19;A; ;Oudwijk 19A ;3581 TG;Utrecht;3581 TG Utrecht;Oost;Oudwijk;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;085-1119200';info@dedroomplaats.nl;http://www.dedroomplaats.nl; ;
137936;454839;PinkeltjeKasteel;Kiekeboe Beheer B.V.;Bosboomstraat;1; ; ;Bosboomstraat 1  ;3582 KE;Utrecht;3582 KE Utrecht;Oost;Rubenslaan e.o.;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;088-2506479;pinkeltjekasteel@kiekeboe.info;http://www.kiekeboe-kinderopvang.nl; ;
138534;455239;Prins Heerlijk;Kinderdagverblijf Prins Heerlijk;Prins Hendriklaan;97; ; ;Prins Hendriklaan 97  ;3583 EJ;Utrecht;3583 EJ Utrecht;Oost;Schildersbuurt;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2364305;info@kdv-prinsheerlijk.nl;http://www.kdv-prinsheerlijk.nl/; ;
136594;457528;Nijntje;Stichting Ludens;Adriaen Beyerkade;150; ; ;Adriaen Beyerkade 150  ;3515 XV;Utrecht;3515 XV Utrecht;Noordoost;Staatsliedenbuurt;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2567070;ip@ludens.nl;http://www.ludens.nl; ;
137522;455778;Heppienest;Heppienest B.V.;Maliebaan;35; ; ;Maliebaan 35  ;3581 CC;Utrecht;3581 CC Utrecht;Oost;Buiten Wittevrouwen;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2380413;info@heppienest.nl;http://www.heppienest.nl; ;
137751;456409;Kinderopvang Polly Biltstraat;Kinderopvang Polly Biltstraat B.V.;Biltstraat;162-164; ; ;Biltstraat 162-164  ;3572 BN;Utrecht;3572 BN Utrecht;Noordoost;Wittevrouwen;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2302180;info@kdvpolly.nl;http://www.kdvpolly.nl/; ;
133585;458690;Lieve & Bouwe;Stichting Ludens;Lieven de Keylaan;2; ; ;Lieven de Keylaan 2  ;3555 VZ;Utrecht;3555 VZ Utrecht;Noordwest;Zuilen-noord;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2567070;ip@ludens.nl;http://www.ludens.nl; ;
136532;457751;Mikado;Kinderopvang Mini Stek B.V.;Van Lieflandlaan;68; ; ;Van Lieflandlaan 68  ;3571 AE;Utrecht;3571 AE Utrecht;Noordoost;Tuindorp, Van Lieflandlaan-west;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2817993;info@mini-stek.nl;http://www.mini-stek.nl; ;
134751;456471;Partou KDV Louis Couperusstraat 35;Partou B.V.;Louis Couperusstraat;35; ; ;Louis Couperusstraat 35  ;3532 CX;Utrecht;3532 CX Utrecht;West;Nw Engeland, Th. ?á Kempisplantsoen e.o.;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;088-2357550;info@partou.nl;https://www.partou.nl/; ;
135273;455639;Polly (Leidseweg);Kinderopvang Polly B.V.;Leidseweg;65;C; ;Leidseweg 65C ;3531 BD;Utrecht;3531 BD Utrecht;West;Leidseweg e.o.;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2302180;info@kdvpolly.nl;http://www.kdvpolly.nl; ;
134341;458091;Topkids Duimelot 1;Kinderdagverblijf Topkids Duimelot B.V.;Swammerdamstraat;12; ; ;Swammerdamstraat 12  ;3553 RX;Utrecht;3553 RX Utrecht;Noordwest;Elinkwijk e.o.;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2440468;info@topkids.nl;http://www.topkids.nl; ;
137239;457952;De Tuinkabouter;Stichting Ludens;Prof. van Bemmelenlaan;51;C; ;Prof. van Bemmelenlaan 51C ;3571 EL;Utrecht;3571 EL Utrecht;Noordoost;Tuindorp, Van Lieflandlaan-west;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2567070;ip@ludens.nl;http://www.ludens.nl; ;
137746;456118;Partou KDV Maliebaan 66;Partou B.V.;Maliebaan;66; ; ;Maliebaan 66  ;3581 CT;Utrecht;3581 CT Utrecht;Oost;Buiten Wittevrouwen;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;088-2357550;info@partou.nl;https://www.partou.nl/; ;
132706;455268;Kalle Kinderdagverblijf;Kindercentra LOKOWO B.V.;Monnikeraklaan;25; ; ;Monnikeraklaan 25  ;3544 TH;Utrecht;3544 TH Utrecht;Leidsche Rijn;Langerak;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;06-28650563;kinderdagcentrumkalle@gmail.com;http://www.lokowo.com; ;
137741;452886;Lunetten Musky;Stichting Ludens;Treek;15; ; ;Treek 15  ;3524 TA;Utrecht;3524 TA Utrecht;Zuid;Lunetten-noord;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2567070;ip@ludens.nl;http://www.ludens.nl; ;
137021;454724;Jeckio;Jeckio B.V.;Gansstraat;15; ; ;Gansstraat 15  ;3582 EB;Utrecht;3582 EB Utrecht;Oost;Watervogelbuurt;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;06-57205438;info@jeckio.nl;http://www.jeckio.nl; ;
134347;457779;Jansens Park;Kinderparadijs Jansen & Jansen;Julianaparklaan;5; ; ;Julianaparklaan 5  ;3553 HK;Utrecht;3553 HK Utrecht;Noordwest;Elinkwijk e.o.;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2995100;info@kdvjansenenjansen.nl;http://www.kdvjansenenjansen.nl; ;
134941;459028;Hummeltje;Stichting Ludens;Costa Ricadreef;173; ; ;Costa Ricadreef 173  ;3563 TG;Utrecht;3563 TG Utrecht;Overvecht;Vechtzoom-noord, Klopvaart;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2567070;ip@ludens.nl;http://www.ludens.nl; ;
132189;457005;Piccolo;Stichting Kindercentra Midden Nederland Kind en Co;Sonny Rollinsstraat;75; ; ;Sonny Rollinsstraat 75  ;3543 GR;Utrecht;3543 GR Utrecht;Leidsche Rijn;Terwijde-oost;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-7600350;info@kmnkindenco.nl;http://www.kmnkindenco.nl; ;
141316;455699;UMC Kinderdagverblijf;UMC;Hoofddijk;49; ; ;Hoofddijk 49  ;3584 CW;Utrecht;3584 CW Utrecht;Oost;De Uithof;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;088-7558889;kdv@umcutrecht.nl; ; ;
137948;455483;Partou KDV Wilhelminapark 35;Partou B.V.;Wilhelminapark;35; ; ;Wilhelminapark 35  ;3581 NJ;Utrecht;3581 NJ Utrecht;Oost;Wilhelminapark e.o.;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;088-2357550;info@partou.nl;https://www.partou.nl/; ;
136351;457786;Mus&Mees;Stichting Ludens;Winterboeidreef;111; ; ;Winterboeidreef 111  ;3561 HX;Utrecht;3561 HX Utrecht;Overvecht;Taagdreef, Rubicondreef e.o.;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2567070;ip@ludens.nl;http://www.ludens.nl; ;
136844;452772;Kinderopvang De Luchtballon;Smallsteps B.V.;De Wierslaan;3; ; ;De Wierslaan 3  ;3525 XM;Utrecht;3525 XM Utrecht;Zuid;Nieuw Hoograven-zuid;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;074-2557000;huisvesting@smallsteps.info;http://www.smallsteps.info; ;
137486;456996;Anansi;Stichting Ludens;Alexander Numankade;199-201; ; ;Alexander Numankade 199-201  ;3572 KW;Utrecht;3572 KW Utrecht;Noordoost;Zeeheldenbuurt, Hengeveldstraat e.o.;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2567070;ip@ludens.nl;http://www.ludens.nl; ;
131982;455470;Babbelina;Kinderdagverblijf Babbelina;Groenedijk;7;B; ;Groenedijk 7B ;3544 AB;Utrecht;3544 AB Utrecht;Leidsche Rijn;Langerak;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-6665727;info@babbelina.nl;http://www.babbelina.nl; ;
132439;455129;Rakkertjes Kinderopvang;Kinderopvang Rakkertjes;Klifrakplantsoen;33; ; ;Klifrakplantsoen 33  ;3544 RG;Utrecht;3544 RG Utrecht;Leidsche Rijn;Langerak;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;06-13714004;info@kinderopvangrakkertjes.nl;http://www.kinderopvangrakkertjes.nl; ;
131367;455861;Kinderopvang de Argonauten;;Dudoksingel;113; ; ;Dudoksingel 113  ;3544 NK;Utrecht;3544 NK Utrecht;Leidsche Rijn;Het Zand-west;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-6705497;info@de-argonauten.nl;http://www.de-argonauten.nl; ;
137820;452913;Lunetten  Sally;Stichting Ludens;Hondsrug;51; ; ;Hondsrug 51  ;3524 BP;Utrecht;3524 BP Utrecht;Zuid;Lunetten-noord;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2567070;ip@ludens.nl;http://www.ludens.nl; ;
137112;456138;Ellimo Kinderdagverblijf;Ellimo Kinderdagverblijf;Lucasbolwerk;5; ; ;Lucasbolwerk 5  ;3512 EG;Utrecht;3512 EG Utrecht;Binnenstad;Nobelstraat e.o.;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2317159;info@ellimo.nl;http://www.ellimo.nl; ;
137530;452997;Jolie Karawanken;Kinderdagverblijf Jolie B.V.;Karawanken;1; ; ;Karawanken 1  ;3524 DA;Utrecht;3524 DA Utrecht;Zuid;Lunetten-noord;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2880789;administratie@kdvjolie.nl;http://www.kdvjolie.nl; ;
138154;455042;Anneroos kinderopvang;AnneRoos Kinderopvang B.V.;Jan van Scorelstraat;138; ; ;Jan van Scorelstraat 138  ;3583 CT;Utrecht;3583 CT Utrecht;Oost;Schildersbuurt;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030 2541776;info@annerooskinderopvang.nl;http://www.annerooskinderopvang.nl; ;
137482;455736;Kindergarden Utrecht;Kindergarden Nederland B.V;Maliebaan;25; ; ;Maliebaan 25  ;3581 CB;Utrecht;3581 CB Utrecht;Oost;Buiten Wittevrouwen;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;020-4235422;info@kindergarden.nl;http://www.kindergarden.nl; ;
136024;457336;Jonas;Stichting Ludens;Lagenoord;28; ; ;Lagenoord 28  ;3513 GW;Utrecht;3513 GW Utrecht;Noordwest;Pijlsweerd-noord;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2567070;ip@ludens.nl;http://www.ludens.nl; ;
137010;456388;KDV De Melkfabriek;Kinderdagverblijf de Melkfabriek;Ridderschapstraat;4; ; ;Ridderschapstraat 4  ;3512 CP;Utrecht;3512 CP Utrecht;Binnenstad;Breedstraat, Plompetorengracht e.o.;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-7523659;info@kdvdemelkfabriek.nl;http://www.kdvdemelkfabriek.nl; ;
137495;456361;Topkids Duimelot 2;Kinderdagverblijf Topkids Duimelot B.V.;Biltstraat;101;B; ;Biltstraat 101B ;3572 AL;Utrecht;3572 AL Utrecht;Oost;Buiten Wittevrouwen;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2310000;info@topkids.nl;http://www.topkids.nl; ;
136747;455453;Arthemis;;Springweg;102;E; ;Springweg 102E ;3511 VV;Utrecht;3511 VV Utrecht;Binnenstad;Springweg e.o., Geertebuurt;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2218958 / 06-51520630;info@arthemis.nl;http://www.arthemis.nl; ;
132509;456504;Vieve;Kindercentra LOKOWO B.V.;Prof. Jan Bronnerlaan;173;E; ;Prof. Jan Bronnerlaan 173E ;3541 AK;Utrecht;3541 AK Utrecht;Leidsche Rijn;Grauwaart;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;06-26688276;kindercentrum.vieve@casema.nl;http://www.ziezazo.com/vieve; ;
137840;454252;Vriendjes;Vriendjes BV;Koningsweg;226; ; ;Koningsweg 226  ;3582 GL;Utrecht;3582 GL Utrecht;Oost;Lodewijk Napoleonplantsoen e.o.;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2513379;info@kinderdagverblijfvriendjes.nl;http://www.kinderdagverblijfvriendjes.nl; ;
136686;453866;De Kinderboot;Smallsteps B.V.;Vaartscherijnstraat;199; ; ;Vaartscherijnstraat 199  ;3523 TB;Utrecht;3523 TB Utrecht;Zuid;Oud Hoograven-noord;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar; ;receptiehengelo@estroservices.nl;http://www.estrogroep.nl; ;
131167;456897;Partou KDV Pablo Picassostraat 2000;Partou B.V.;Pablo Picassostraat;2000; ; ;Pablo Picassostraat 2000  ;3544 NX;Utrecht;3544 NX Utrecht;Leidsche Rijn;Het Zand-west;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;088-2357550;info@partou.nl;https://www.partou.nl/; ;
132942;455960;t Weiland;Saartje kinderopvang BV;Kruidenlaan;3; ; ;Kruidenlaan 3  ;3541 BA;Utrecht;3541 BA Utrecht;Leidsche Rijn;Hoge Weide;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-6702170;klantencontact@saartje.nl;http://www.saartje.nl; ;
137655;456258;Partou KDV Adriaanstraat 24A;Partou B.V.;Adriaanstraat;24;A; ;Adriaanstraat 24A ;3581 SE;Utrecht;3581 SE Utrecht;Oost;Buiten Wittevrouwen;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;088-2357550;info@partou.nl;https://www.partou.nl/; ;
137647;456890;Sesam;Stichting Ludens;Bekkerstraat;141; ; ;Bekkerstraat 141  ;3572 SG;Utrecht;3572 SG Utrecht;Noordoost;Wittevrouwen;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2567070;ip@ludens.nl;http://www.ludens.nl; ;
134063;453106;Papendorp;Saartje kinderopvang BV;Janssoniuslaan;45; ; ;Janssoniuslaan 45  ;3528 AH;Utrecht;3528 AH Utrecht;Leidsche Rijn;Bedrijvengebied Papendorp;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-6702170;klantencontact@saartje.nl;http://www.saartje.nl; ;
136852;453377;Harlekijn;Stichting Ludens;Rijnhuizenlaan;20; ; ;Rijnhuizenlaan 20  ;3523 JA;Utrecht;3523 JA Utrecht;Zuid;Nieuw Hoograven-noord;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2567070;ip@ludens.nl;http://www.ludens.nl; ;
136843;454580;het Kevertje;Het Kevertje;Westerkade;36; ; ;Westerkade 36  ;3511 HC;Utrecht;3511 HC Utrecht;Binnenstad;Bleekstraat e.o.;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2332823;info@hetkevertje.nl;http://www.hetkevertje.nl; ;
136734;456225;de Poppenzolder;Stichting kinderdagverblijf de Poppenzolder;Janskerkhof;19;D; ;Janskerkhof 19D ;3512 BM;Utrecht;3512 BM Utrecht;Binnenstad;Domplein, Neude, Janskerkhof;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2333179;poppenzolder@telfort.nl;http://www.poppenzolder.nl; ;
137486;452491;Heemhuys Zonnebloem;Heemhuys Zonnebloem;Simplonbaan;185; ; ;Simplonbaan 185  ;3524 GE;Utrecht;3524 GE Utrecht;Zuid;Lunetten-zuid;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;06-21212182;maartjevdheuvel@casema.nl;http://www.heemhuys.nl; ;
136097;454341;Kinderopvang Moederskind;Kinderopvang Moederskind;Balijelaan;54;A; ;Balijelaan 54A ;3521 GV;Utrecht;3521 GV Utrecht;Zuidwest;Rivierenwijk;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-7600505;info@moederskind.com;http://www.moederskind.com; ;
137630;456332;Partou KDV Biltstraat 335;Partou B.V.;Biltstraat;335; ; ;Biltstraat 335  ;3572 AS;Utrecht;3572 AS Utrecht;Oost;Buiten Wittevrouwen;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;088-2357550;info@partou.nl;https://www.partou.nl/; ;
136187;454313;Madelief;Kinderdagverblijf Madelief;Scheldestraat;15;A; ;Scheldestraat 15A ;3522 CA;Utrecht;3522 CA Utrecht;Zuidwest;Rivierenwijk;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-2886690;info@madelief.nl;http://www.madelief.nl; ;
136743;452961;Schatkamer;Stichting Kindercentra Midden Nederland Kind en Co;Camminghaplantsoen;49; ; ;Camminghaplantsoen 49  ;3525 AR;Utrecht;3525 AR Utrecht;Zuid;Nieuw Hoograven-zuid;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;030-6958469;info@kmnkindenco.nl;http://www.kmnkindenco.nl; ;
133983;456188;Partou KDV Kanaalweg 176;Partou B.V.;Kanaalweg;176; ; ;Kanaalweg 176  ;3533 HL;Utrecht;3533 HL Utrecht;West;Halve Maan-noord;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;088-2357550;info@partou.nl;https://www.partou.nl/; ;
136600;455711;Partou KDV Alendorpstraat 7;Partou B.V.;Alendorpstraat;7; ; ;Alendorpstraat 7  ;3511 LM;Utrecht;3511 LM Utrecht;Binnenstad;L.Elisabethstraat, Mariaplaats e.o.;Welzijn;Kinderdagverblijf;KDV, kinderdagverblijf, kinderopvang;Kinderdagverblijf;Kinderen 0 tot 4 jaar;088-2357550;info@partou.nl;https://www.partou.nl/; ;
