FID,omschr,afst_glg,hgte_glg,kantcode,wvk_id,wvk_begdat,begafstand,endafstand,fk_veld1,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
geluids_beperkingen_wegvak.1088,Niet doorzichtig geluidsscherm,5.5 -> 5.5,3 -> 3,H,600150384,2021-10-01T00:00:00,584,694,060015038420211001,KLK0008110477,L,I,,"LINESTRING (225988.48070000112 524874.9897000007, 225976.53049999848 524873.6081999987, 225924.32719999924 524867.4160999991, 225884.63720000163 524862.4395999983, 225879.28550000116 524861.7173999995)"
geluids_beperkingen_wegvak.1089,Geluidswal,10 -> 10,5 -> 5,H,600150384,2021-10-01T00:00:00,0,584,060015038420211001,KLK0008110547,L,I,,"LINESTRING (226568.51539999992 524942.9211999997, 226307.93710000068 524912.5003000014, 226186.15459999815 524897.8425999992, 225988.48070000112 524874.9897000007)"
geluids_beperkingen_wegvak.1090,Doorzichtig geluidsscherm,5.5 -> 5.5,3 -> 3,H,600150384,2021-10-01T00:00:00,694,731,060015038420211001,KLK0008110476,L,I,,"LINESTRING (225879.28550000116 524861.7173999995, 225842.61789999902 524856.7690999992)"
geluids_beperkingen_wegvak.1091,Niet doorzichtig geluidsscherm,5.5 -> 5.5,3 -> 3,H,600150384,2021-10-01T00:00:00,731,1042,060015038420211001,KLK0008110475,L,I,,"LINESTRING (225842.61789999902 524856.7690999992, 225832.36080000177 524855.3849, 225812.56019999832 524852.5667999983, 225775.30099999905 524846.8306000009, 225755.5716000013 524843.5502999984, 225712.3718000017 524835.8176999986, 225692.71409999952 524832.1339000016, 225653.4811999984 524824.3370999992, 225623.44449999928 524818.004900001, 225603.90819999948 524813.7226999998, 225584.42489999905 524809.2019999996, 225552.95430000126 524801.4321000017, 225537.53909999877 524797.3304999992)"
geluids_beperkingen_wegvak.1092,Geluidswal,10 -> 10,1 -> 1,H,600150489,2021-10-01T00:00:00,214,305,060015048920211001,KLK0008782213,L,I,,"LINESTRING (247992.76449999958 476880.43019999936, 247980.3145999983 476970.57449999824)"
geluids_beperkingen_wegvak.1093,Geluidswal,10 -> 10,1 -> 1,H,600150489,2021-10-01T00:00:00,1022,1235,060015048920211001,KLK0008782198,L,I,,"LINESTRING (247812.9012000002 477665.17130000144, 247808.59699999914 477675.40619999915, 247798.0898000002 477699.2542000003, 247788.83480000123 477719.64449999854, 247780.43070000038 477737.6394000016, 247768.03299999982 477763.5029999986, 247750.06920000166 477799.1719999984, 247731.55689999834 477834.6319000013, 247719.68670000136 477856.73099999875)"
geluids_beperkingen_wegvak.1094,Niet doorzichtig geluidsscherm,10 -> 8.5,1 -> 1,H,600150489,2021-10-01T00:00:00,345,374,060015048920211001,KLK0008121590,L,I,,"LINESTRING (247974.84209999815 477010.19839999825, 247971.0100999996 477037.94420000166, 247970.87070000172 477038.9252000004)"
geluids_beperkingen_wegvak.1095,Geluidswal,10 -> 10,3 -> 1,H,600150489,2021-10-01T00:00:00,374,391,060015048920211001,KLK0008121589,L,I,,"LINESTRING (247970.87070000172 477038.9252000004, 247968.47839999944 477055.756000001)"
geluids_beperkingen_wegvak.1096,Niet doorzichtig geluidsscherm,8.5 -> 10,1 -> 1,H,600150489,2021-10-01T00:00:00,305,345,060015048920211001,KLK0008121591,L,I,,"LINESTRING (247980.3145999983 476970.57449999824, 247974.84209999815 477010.19839999825)"
geluids_beperkingen_wegvak.1097,Geluidswal,6.5 -> 10,3 -> 3,H,600150489,2021-10-01T00:00:00,391,421,060015048920211001,KLK0008121588,L,I,,"LINESTRING (247968.47839999944 477055.756000001, 247964.25670000166 477085.45749999955)"
geluids_beperkingen_wegvak.1098,Doorzichtig geluidsscherm,4.5 -> 4.5,3 -> 3,H,600150490,2021-10-01T00:00:00,847,931,060015049020211001,KLK0008121714,L,I,,"LINESTRING (248356.49399999902 474544.83790000156, 248339.82409999892 474621.75569999963, 248338.73939999938 474626.94000000134)"
geluids_beperkingen_wegvak.1099,Niet doorzichtig geluidsscherm,6.5 -> 6.5,3 -> 3,H,600150490,2021-10-01T00:00:00,931,940,060015049020211001,KLK0008121713,L,I,,"LINESTRING (248338.73939999938 474626.94000000134, 248336.8964000009 474635.7492999993)"
geluids_beperkingen_wegvak.1100,Geluidswal,6.5 -> 8.5,5 -> 5,H,600150490,2021-10-01T00:00:00,1084,1956,060015049020211001,KLK0008121711,L,I,,"LINESTRING (248307.7595999986 474776.7701999992, 248294.3935999982 474843.27059999853, 248279.01319999993 474921.78009999916, 248264.2210999988 474999.8531999998, 248249.7061999999 475078.5260999985, 248233.30889999866 475170.0555000007, 248216.21869999915 475268.5819000006, 248202.99109999835 475347.4811999984, 248184.25470000133 475461.7531000003, 248174.47850000113 475523.83469999954, 248162.5722000003 475602.8874000013, 248157.7778000012 475635.6704000011)"
geluids_beperkingen_wegvak.1101,Niet doorzichtig geluidsscherm,7.5 -> 7.5,3 -> 3,H,600150490,2021-10-01T00:00:00,940,1084,060015049020211001,KLK0008121712,L,I,,"LINESTRING (248336.8964000009 474635.7492999993, 248322.11349999905 474706.4068999998, 248310.08729999885 474765.18930000067, 248307.7595999986 474776.7701999992)"
geluids_beperkingen_wegvak.1102,Geluidswand,4.5 -> 4.5,3 -> 3,H,600151766,2021-10-01T00:00:00,0,73,060015176620211001,KLK0008813195,L,I,,"LINESTRING (236892.3524999991 485221.5247000009, 236882.02650000155 485239.89990000054, 236864.16299999878 485257.5478999987, 236844.5159999989 485276.03929999843)"
geluids_beperkingen_wegvak.1103,Geluidswal met daarop of -in een scherm,3.5 -> 3.5,5 -> 5,H,600151767,2021-10-01T00:00:00,0,35,060015176720211001,KLK0008813181,L,I,,"LINESTRING (236614.56529999897 485445.9989, 236597.89660000056 485457.22410000116, 236585.6261 485465.68360000104)"
geluids_beperkingen_wegvak.1104,Doorzichtig geluidsscherm,2.5 -> 2.5,5 -> 5,H,600151767,2021-10-01T00:00:00,35,98,060015176720211001,KLK0008782424,L,I,,"LINESTRING (236585.6261 485465.68360000104, 236545.56159999967 485493.3046000004, 236532.061999999 485498.254900001)"
geluids_beperkingen_wegvak.1105,Niet doorzichtig geluidsscherm,3.5 -> 3.5,5 -> 5,H,600151768,2021-10-01T00:00:00,160,544,060015176820211001,KLK0008121196,L,I,,"LINESTRING (237151.74419999868 484939.80220000073, 237149.5287999995 484942.7300999984, 237124.91209999844 484974.4408, 237112.41910000145 484990.06819999963, 237099.76509999856 485005.55959999934, 237086.9156000018 485020.88589999825, 237060.85869999975 485051.23629999906, 237037.84919999912 485077.01099999994, 237024.29239999875 485091.71229999885, 236996.82779999822 485120.79560000077, 236968.7692000009 485149.3073000014, 236948.2287000008 485169.44959999993, 236919.20369999856 485196.9745000005, 236892.3524999991 485221.5247000009)"
geluids_beperkingen_wegvak.1106,Geluidswal,8.5 -> 8.5,3 -> 3,H,76183009,2021-10-01T00:00:00,2787,3314,007618300920211001,KLK0009791983,L,I,,"LINESTRING (40999.98589999974 391388.1130999997, 41501.02109999955 391344.12249999866, 41524.96440000087 391341.99859999865)"
geluids_beperkingen_wegvak.1107,Doorzichtig geluidsscherm,5.5 -> 8.5,3 -> 3,H,76183009,2021-10-01T00:00:00,3314,3323,007618300920211001,KLK0009791982,L,I,,"LINESTRING (41524.96440000087 391341.99859999865, 41533.92920000106 391341.20329999924)"
geluids_beperkingen_wegvak.1108,Doorzichtig geluidsscherm,5.5 -> 5.5,3 -> 3,H,76183009,2021-10-01T00:00:00,3323,3361,007618300920211001,KLK0009791981,L,I,,"LINESTRING (41533.92920000106 391341.20329999924, 41571.78060000017 391337.8456999995)"
geluids_beperkingen_wegvak.1109,Doorzichtig geluidsscherm,8.5 -> 5.5,3 -> 3,H,76183009,2021-10-01T00:00:00,3361,3370,007618300920211001,KLK0008135467,L,I,,"LINESTRING (41571.78060000017 391337.8456999995, 41580.74540000036 391337.05040000007)"
geluids_beperkingen_wegvak.1110,Geluidswal,8.5 -> 8.5,3 -> 3,H,76183009,2021-10-01T00:00:00,3370,3545,007618300920211001,KLK0008135466,L,I,,"LINESTRING (41580.74540000036 391337.05040000007, 41649.237900000066 391330.97470000014, 41694.28099999949 391326.80270000175, 41753.98779999837 391320.8817999996, 41754.9851000011 391320.77529999986)"
geluids_beperkingen_wegvak.1193,Geluidswand,5.5 -> 5.5,1 -> 1,H,309320032,2021-10-01T00:00:00,0,11,030932003220211001,KLK0008112196,R,I,,"LINESTRING (154926.3718000017 460434.84149999917, 154937.00649999827 460437.6528000012)"
geluids_beperkingen_wegvak.1111,Geluidswal,9.5 -> 9.5,5 -> 5,H,164298021,2021-10-01T00:00:00,0,134,016429802120211001,KLK0009564902,L,I,,"LINESTRING (82174.5196999982 449472.431499999, 82178.33419999853 449479.22989999875, 82183.4822999984 449487.6761999987, 82191.69000000134 449500.2373000011, 82197.31579999998 449508.50499999896, 82211.01779999956 449528.063099999, 82222.67749999836 449544.314199999, 82241.62999999896 449569.9506999999, 82243.61230000108 449584.9365000017)"
geluids_beperkingen_wegvak.1112,Geluidswal,9.5 -> 9.5,5 -> 5,H,164298022,2021-10-01T00:00:00,100,351,016429802220211001,KLK0009564902,L,I,,"LINESTRING (82107.88809999824 449232.4781000018, 82108.72480000183 449235.2380999997, 82111.12420000136 449244.87220000103, 82113.01630000025 449253.8968999982, 82115.16079999879 449267.02639999986, 82121.21460000053 449311.61780000106, 82123.78180000186 449328.9897999987, 82125.27569999918 449338.03180000186, 82127.28830000013 449349.09789999947, 82129.39809999987 449359.43879999965, 82131.63910000026 449369.2082000002, 82134.19260000065 449378.8779999986, 82135.59079999849 449383.67880000174, 82138.19680000097 449391.493999999, 82143.83729999885 449406.05209999904, 82149.54349999875 449419.9411999993, 82155.78869999945 449434.2052000016, 82164.16600000113 449452.37000000104, 82174.5196999982 449472.431499999)"
geluids_beperkingen_wegvak.1113,Geluidswal,10 -> 7.5,5 -> 5,H,165263014,2021-10-01T00:00:00,0,65,016526301420211001,KLK0008803427,R,I,,"LINESTRING (82698.12739999965 431999.56379999965, 82706.75180000067 431994.95109999925, 82721.61899999902 431996.91699999943, 82731.48660000041 431998.53869999945, 82746.20320000127 432001.4921000004, 82760.67410000041 432005.08370000124)"
geluids_beperkingen_wegvak.1114,Geluidswand,6.5 -> 6.5,5 -> 5,H,165287012,2021-10-01T00:00:00,607,3254,016528701220211001,KLK0008065421,R,I,,"LINESTRING (82888.99599999934 443349.14339999855, 82905.32180000097 443319.46819999814, 82933.6453000009 443266.5722000003, 82961.37070000172 443213.3618000001, 82989.69889999926 443157.1851999983, 83016.15890000015 443103.3341999985, 83036.73039999977 443060.08300000057, 83051.27210000157 443028.8885000013, 83067.93690000102 442992.52519999817, 83093.67929999903 442934.6053000018, 83117.41059999913 442879.4979000017, 83135.32999999821 442836.5727000013, 83157.83790000156 442780.95419999957, 83172.46889999881 442743.72480000183, 83191.59589999914 442693.81920000166, 83205.54239999875 442656.32919999957, 83223.99949999899 442605.1755999997, 83237.2489 442567.4334000014, 83254.36089999974 442517.1757000014, 83266.8927000016 442479.18939999864, 83277.05409999937 442447.5181000009, 83289.0474999994 442409.36129999906, 83306.39449999854 442351.92330000177, 83315.40630000085 442321.17269999906, 83384.5 442081.7329000011, 83395.71970000118 442043.33790000156, 83409.02290000021 441998.4759000018, 83420.5738000013 441960.17969999835, 83444.13039999828 441883.72630000114, 83460.31740000099 441832.52270000055, 83478.70149999857 441775.4083000012, 83491.1510999985 441737.39499999955, 83509.44700000063 441682.35390000045, 83541.79019999877 441587.73420000076, 83554.98479999974 441549.97289999947, 83571.91600000113 441502.2131999992, 83592.34939999878 441445.79890000075, 83599.29670000076 441427.0441999994, 83621.7703000009 441367.7932999991, 83640.65069999918 441319.5967000015, 83655.59109999985 441282.50140000135, 83670.82440000027 441245.51359999925, 83690.19629999995 441199.59149999917, 83706.09180000052 441162.8854999989, 83830.4048999995 440881.06069999933)"
geluids_beperkingen_wegvak.1115,Geluidswal,7.5 -> 6.5,5 -> 5,H,165287012,2021-10-01T00:00:00,578,607,016528701220211001,KLK0008065420,R,I,,"LINESTRING (82875.01749999821 443374.55209999904, 82888.99599999934 443349.14339999855)"
geluids_beperkingen_wegvak.1116,Geluidswal,7.5 -> 7.5,5 -> 5,H,165287012,2021-10-01T00:00:00,0,578,016528701220211001,KLK0008065410,R,I,,"LINESTRING (82596.77820000052 443881.1713999994, 82747.9028000012 443605.5348000005, 82757.34290000051 443587.8986000009, 82767.21449999884 443570.5042999983, 82875.01749999821 443374.55209999904)"
geluids_beperkingen_wegvak.1117,Niet doorzichtig geluidsscherm,5.5 -> 5.5,3 -> 3,H,173288026,2021-10-01T00:00:00,1512,1518,017328802620211001,KLK0009567726,R,I,,"LINESTRING (87384.16180000082 442469.2952999994, 87386.55970000103 442464.14389999956)"
geluids_beperkingen_wegvak.1118,Doorzichtig geluidsscherm,5.5 -> 5.5,3 -> 3,H,173288026,2021-10-01T00:00:00,1460,1466,017328802620211001,KLK0009567725,R,I,,"LINESTRING (87362.21730000153 442516.438000001, 87364.74929999933 442510.9985000007)"
geluids_beperkingen_wegvak.1119,Niet doorzichtig geluidsscherm,5.5 -> 5.5,3 -> 3,H,173288026,2021-10-01T00:00:00,1400,1460,017328802620211001,KLK0009567719,R,I,,"LINESTRING (87336.89669999853 442570.8335000016, 87362.21730000153 442516.438000001)"
geluids_beperkingen_wegvak.1120,Doorzichtig geluidsscherm,5.5 -> 5.5,3 -> 3,H,173288026,2021-10-01T00:00:00,1499,1512,017328802620211001,KLK0008089739,R,I,,"LINESTRING (87378.67559999973 442481.08100000024, 87384.16180000082 442469.2952999994)"
geluids_beperkingen_wegvak.1121,Niet doorzichtig geluidsscherm,5.5 -> 5.5,3 -> 3,H,173288026,2021-10-01T00:00:00,1466,1499,017328802620211001,KLK0008089738,R,I,,"LINESTRING (87364.74929999933 442510.9985000007, 87378.67559999973 442481.08100000024)"
geluids_beperkingen_wegvak.1122,Doorzichtig geluidsscherm,4.5 -> 4.5,5 -> 3,H,173304018,2021-10-01T00:00:00,99,274,017330401820211001,KLK0009566426,R,I,,"LINESTRING (86826.52089999989 452373.7368000001, 86846.04679999873 452365.9688999988, 86867.28119999915 452357.76949999854, 86886.01830000058 452350.7740999982, 86990.61039999872 452312.94519999996)"
geluids_beperkingen_wegvak.1123,Doorzichtig geluidsscherm,4.5 -> 4.5,3 -> 5,H,173304018,2021-10-01T00:00:00,0,99,017330401820211001,KLK0008086919,R,I,,"LINESTRING (86735.63529999927 452412.96869999915, 86772.15019999817 452396.61890000105, 86795.10069999844 452386.7021000013, 86822.81329999864 452375.21169999987, 86826.52089999989 452373.7368000001)"
geluids_beperkingen_wegvak.1124,Doorzichtig geluidsscherm,4.5 -> 5.5,3 -> 3,H,173304018,2021-10-01T00:00:00,274,418,017330401820211001,KLK0008086934,R,I,,"LINESTRING (86990.61039999872 452312.94519999996, 87003.56720000133 452308.2589999996, 87017.59560000151 452302.94579999894, 87038.84490000084 452294.32880000025, 87057.12049999833 452286.20160000026, 87070.65320000052 452279.7261000015, 87088.45690000057 452270.5683999993, 87121.17940000072 452252.73490000144)"
geluids_beperkingen_wegvak.1125,Doorzichtig geluidsscherm,6.5 -> 6.5,1 -> 1,H,173304075,2021-10-01T00:00:00,325,685,017330407520211001,KLK0008084258,R,I,,"LINESTRING (87091.8649000004 452292.9422999993, 87176.52109999955 452261.7485000007, 87270.43939999864 452227.4004999995, 87313.91079999879 452212.2384000011, 87351.84109999985 452199.5333000012, 87389.8889000006 452187.16910000145, 87411.22480000183 452180.4164999984, 87431.63749999925 452174.1572000012)"
geluids_beperkingen_wegvak.1126,Niet doorzichtig geluidsscherm,6.5 -> 6.5,5 -> 5,H,188302023,2021-10-01T00:00:00,0,168,018830202320211001,KLK0008087044,R,I,,"LINESTRING (94416.65740000084 451136.3563000001, 94463.50930000097 451118.8949000016, 94502.24080000073 451103.6257000007, 94511.46730000153 451099.7531999983, 94571.90300000086 451072.3427999988)"
geluids_beperkingen_wegvak.1127,Niet doorzichtig geluidsscherm,6.5 -> 6.5,5 -> 5,H,188302024,2021-10-01T00:00:00,0,164,018830202420211001,KLK0008087044,R,I,,"LINESTRING (94265.44619999826 451194.8663999997, 94276.97810000181 451181.6667000018, 94329.45710000023 451165.51029999927, 94367.57860000059 451153.3914999999, 94386.54430000111 451147.0417000018, 94416.65740000084 451136.3563000001)"
geluids_beperkingen_wegvak.1128,Niet doorzichtig geluidsscherm,5.5 -> 5.5,3 -> 3,H,199284043,2021-10-01T00:00:00,0,47,019928404320211001,KLK0009689797,R,I,,"LINESTRING (99838.1970999986 442139.8355999999, 99876.20160000026 442167.18349999934)"
geluids_beperkingen_wegvak.1129,Geluidswal,2.5 -> 2.5,1 -> 1,H,219433008,2021-10-01T00:00:00,519,610,021943300820211001,KLK0008078787,R,I,,"LINESTRING (110169.49430000037 517074.2148000002, 110200.98039999977 517129.4684000015, 110213.67300000042 517153.7567999996)"
geluids_beperkingen_wegvak.1130,Geluidswal,3.5 -> 2.5,1 -> 1,H,219433008,2021-10-01T00:00:00,429,519,021943300820211001,KLK0008078772,R,I,,"LINESTRING (110124.75800000131 516996.1213000007, 110141.56799999997 517025.2082000002, 110169.49430000037 517074.2148000002)"
geluids_beperkingen_wegvak.1131,Geluidswal met daarop of -in een scherm,10 -> 10,5 -> 5,H,228188015,2021-10-01T00:00:00,0,191,022818801520211001,KLK0009791296,L,I,,"LINESTRING (114261.18789999932 394470.38749999925, 114328.05900000036 394514.00869999826, 114394.69860000163 394558.2868000008, 114420.50030000135 394575.7404999994)"
geluids_beperkingen_wegvak.1132,Geluidswal,5.5 -> 5.5,3 -> 3,H,228188015,2021-10-01T00:00:00,718,1444,022818801520211001,KLK0008133811,L,I,,"LINESTRING (114851.67529999837 394878.72250000015, 114867.65029999986 394890.04019999877, 114987.83929999918 394974.2329999991, 115098.2648999989 395050.8825000003, 115164.14460000023 395096.2683000006, 115228.68409999833 395140.5342999995, 115368.79190000147 395235.73600000143, 115449.81980000064 395290.1517000012)"
geluids_beperkingen_wegvak.1133,Geluidswal,10 -> 10,5 -> 5,H,228188015,2021-10-01T00:00:00,191,665,022818801520211001,KLK0008133813,L,I,,"LINESTRING (114420.50030000135 394575.7404999994, 114460.96319999918 394603.1118000001, 114543.33989999816 394659.80490000173, 114606.87779999897 394704.6042999998, 114737.09369999915 394797.54580000043, 114808.42870000005 394848.0839000009)"
