;Departement;Sector;Organisatie;Plaats;Functienaam;Motivatie;
877;VWS;Zorgaanbieders;Erasmus MC;ROTTERDAM;Univ. med. spec.;"De salarissen van hoogleraren, stafleden en medisch specialisten wordt bepaald door de CAO-UMC. In uitzonderlijke gevallen wordt hiervan afgeweken. Dit kan veroorzaakt worden doordat vergelijkbare functies elders hoger worden gewaardeerd; vanwege deindividuele kwaliteiten van voor het Erasmus MC beeldbepalende medewerkers kan een hoger salaris worden verstrekt. Verder geldt dat vanwege de omzetting van maatschappen in 1999 naar een vast loondienstverband een compensatie is verwerkt in het salaris voor gemiste maatschapinkomsten. Hiernaast wordt bij uitzonderlijk goed functioneren een toelage verstrekt. Ook voor onregelmatige diensten en 24-uurs bereikbaarheid kunnen toelagen worden verstrekt.   ";
878;VWS;Zorgaanbieders;Erasmus MC;ROTTERDAM;Univ. med. spec.;"De salarissen van hoogleraren, stafleden en medisch specialisten wordt bepaald door de CAO-UMC. In uitzonderlijke gevallen wordt hiervan afgeweken. Dit kan veroorzaakt worden doordat vergelijkbare functies elders hoger worden gewaardeerd; vanwege deindividuele kwaliteiten van voor het Erasmus MC beeldbepalende medewerkers kan een hoger salaris worden verstrekt. Verder geldt dat vanwege de omzetting van maatschappen in 1999 naar een vast loondienstverband een compensatie is verwerkt in het salaris voor gemiste maatschapinkomsten. Hiernaast wordt bij uitzonderlijk goed functioneren een toelage verstrekt. Ook voor onregelmatige diensten en 24-uurs bereikbaarheid kunnen toelagen worden verstrekt.   ";
879;VWS;Zorgaanbieders;Erasmus MC;ROTTERDAM;Univ. med. spec.;"De salarissen van hoogleraren, stafleden en medisch specialisten wordt bepaald door de CAO-UMC. In uitzonderlijke gevallen wordt hiervan afgeweken. Dit kan veroorzaakt worden doordat vergelijkbare functies elders hoger worden gewaardeerd; vanwege deindividuele kwaliteiten van voor het Erasmus MC beeldbepalende medewerkers kan een hoger salaris worden verstrekt. Verder geldt dat vanwege de omzetting van maatschappen in 1999 naar een vast loondienstverband een compensatie is verwerkt in het salaris voor gemiste maatschapinkomsten. Hiernaast wordt bij uitzonderlijk goed functioneren een toelage verstrekt. Ook voor onregelmatige diensten en 24-uurs bereikbaarheid kunnen toelagen worden verstrekt.   ";
880;VWS;Zorgaanbieders;Espria;Meppel;Lid Raad van Bestuur;Bezoldiging conform (de overgangsregeling van) de Beloningsregeling voor bestuurders in de zorg 2009 (BBZ)     ;
881;VWS;Zorgaanbieders;Espria;Meppel;oud-statutair bestuurder;Bezoldiging conform (de overgangsregeling van) de Beloningsregeling voor bestuurders in de zorg 2009 (BBZ)     ;
882;VWS;Zorgaanbieders;Espria;Meppel;Psychiater;De bezoldiging is incidenteel hoog door een nabetaling vanaf 2004 inzake toeslag crisisdiensten.     ;
883;VWS;Zorgaanbieders;Espria;Meppel;voormalig bestuurder;Het is een contractueel overeengekomen vergoeding voor verrichte advieswerkzaamheden.     ;
884;VWS;Zorgaanbieders;Espria;Meppel;Voorzitter Raad van Bestuur;Bezoldiging conform de Beloningsregeling voor bestuurders in de zorg 2009 (BBZ).     ;
885;VWS;Zorgaanbieders;Flevoziekenhuis;ALMERE;Medisch specialist;beloning volgens AMS     ;
886;VWS;Zorgaanbieders;Flevoziekenhuis;ALMERE;Medisch specialist;beloning volgens AMS     ;
887;VWS;Zorgaanbieders;Flevoziekenhuis;ALMERE;Medisch specialist;beloning volgens AMS     ;
888;VWS;Zorgaanbieders;Flevoziekenhuis;ALMERE;Medisch specialist;beloning volgens AMS     ;
889;VWS;Zorgaanbieders;Flevoziekenhuis;ALMERE;Medisch specialist;beloning volgens AMS     ;
890;VWS;Zorgaanbieders;Flevoziekenhuis;ALMERE;Medisch specialist;beloning volgens AMS     ;
891;VWS;Zorgaanbieders;Flevoziekenhuis;ALMERE;Medisch specialist;beloning volgens AMS     ;
892;VWS;Zorgaanbieders;Flevoziekenhuis;ALMERE;Medisch specialist;beloning volgens AMS     ;
893;VWS;Zorgaanbieders;Flevoziekenhuis;ALMERE;Medisch specialist;beloning volgens AMS     ;
894;VWS;Zorgaanbieders;Flevoziekenhuis;ALMERE;Voorzitter Raad van Bestuur;conform NVZD-regeling     ;
895;VWS;Zorgaanbieders;FPC Dr. S. van Mesdag;GRONINGEN;lid Raad van Bestuur;Salarisregeling BBZ     ;
896;VWS;Zorgaanbieders;FPC Dr. S. van Mesdag;GRONINGEN;voorzitter Raad van Bestuur;salarisregeling BBZ     ;
897;VWS;Zorgaanbieders;Geestelijke Gezondheidszorg Delfland;DELFT;lid Raad van bestuur;Bij de vaststelling van de beloning van de Raad van bestuur heeft de Raad van Toezicht zich rekenschap gegeven van de publieke discussie over de hoogte van de inkomens van bestuurders in de zorg, maar tevens de balans gezocht met wat recht doet aan de zwaarte en afbreukrisico van deze functies. De Raad van Bestuur van GGZ Delfland werkt in een complexe en turbulente omgeving. Dit stelt hoge eisen aan het functioneren en vereist bijzondere bestuurlijke capaciteiten. Tenslotte kan niet voorbijgegaan worden aan marktomstandigheden en is gekozen voor een onderling vergelijkbare remuneratie van beide bestuurders.   ;
898;VWS;Zorgaanbieders;Geestelijke Gezondheidszorg Delfland;DELFT;Voorzitter Raad van Bestuur;Bij de vaststelling van de beloning van de Raad van bestuur heeft de Raad van Toezicht zich rekenschap gegeven van de publieke discussie over de hoogte van de inkomens van bestuurders in de zorg, maar tevens de balans gezocht met wat recht doet aan de zwaarte en afbreukrisico van deze functies. De Raad van Bestuur van GGZ Delfland werkt in een complexe en turbulente omgeving. Dit stelt hoge eisen aan het functioneren en vereist bijzondere bestuurlijke capaciteiten. Tenslotte kan niet voorbijgegaan worden aan marktomstandigheden en is gekozen voor een onderling vergelijkbare remuneratie van beide bestuurders.   ;
899;VWS;Zorgaanbieders;Geestelijke Gezondheidszorg Friesland;LEEUWARDEN;Bestuurder;de feitenlijke deeltijdfactor in 2011 was 111%, de bedragen zijn volgens de instructie ingevuld op basis van 100 %     ;
900;VWS;Zorgaanbieders;Geestelijke Gezondheidszorg Friesland;LEEUWARDEN;psychiater;      ;
901;VWS;Zorgaanbieders;Geestelijke Gezondheidszorg Oost Brabant;ROSMALEN;Lid RvB;      ;
902;VWS;Zorgaanbieders;Geestelijke Gezondheidszorg Oost Brabant;ROSMALEN;Voorzitter RvB;      ;
903;VWS;Zorgaanbieders;GeÔntegreerde Geestelijke Gezondheidszorg in Eindhoven en De Kempen;EINDHOVEN;Lid Raad van Bestuur;Betrokkene is vanaf 1 januari 2011 in de huidige functie als Lid Raad van Bestuur actief.     ;
904;VWS;Zorgaanbieders;GeÔntegreerde Geestelijke Gezondheidszorg in Eindhoven en De Kempen;EINDHOVEN;voorzitter Raad van Bestuur;Het uitgekeerde salaris van  <persoonsnaam> over het jaar 2011 bevat een bedrag van _ 23.904 dat betrekking heeft op een nabetaling van _ 3.904 en een bonus die hij verstrekt heeft gekregen over het jaar 2010. Het betreffende bedrag is namelijk pas in januari 2011 uitbetaald. De hoogte van dit bedrag heeft te maken met het besluit van de Raad van Toezicht om  <persoonsnaam> extra te belonen voor het feit dat hij in 2010 i.v.m. de afwezigheid van de collega bestuurder ruim drie kwart jaar de Raadvan Bestuur alleen heeft ingevuld. Zoals eerder aangekondigd heeft <persoonsnaam> besloten vrijwillig een deel van zijn salaris in te leveren. Daarmee zal zijn salaris over 2012 ongeveer _ 24.000 lager zijn dan het bedrag dat over 2011 genoemd staat. Daarmee komt zijn bruto inkomen (inclusief vakantiegeld, eindejaarsuitkering, salaris en andere vaste toelagen) over 2012 ongeveer op het niveau van de Balkenende norm.  ;
905;VWS;Zorgaanbieders;Gemini Ziekenhuis;DEN HELDER;medisch specialist;      ;
906;VWS;Zorgaanbieders;Gemini Ziekenhuis;DEN HELDER;medisch specialist;      ;
907;VWS;Zorgaanbieders;Gemini Ziekenhuis;DEN HELDER;medisch specialist;      ;
908;VWS;Zorgaanbieders;Gemini Ziekenhuis;DEN HELDER;medisch specialist;      ;
909;VWS;Zorgaanbieders;Gemini Ziekenhuis;DEN HELDER;ondersteunend;      ;
910;VWS;Zorgaanbieders;Gemini Ziekenhuis;DEN HELDER;zorgondersteunend;      ;
911;VWS;Zorgaanbieders;GGNet;WARNSVELD;Geneeskundig Bestuurder;"De inkomens van alle bestuurders zijn conform afspraken met de Raad van Toezicht en gerelateerd aan de NVZD. In 2011 is met beide leden van de Raad van Bestuur op grond van de ""Beloningscode bestuurders in de Zorg"" een nieuwe arbeidsovereenkomst afgesloten, waarin alle uitgangspunten van die Code onverkort gehanteerd zijn.    ";
912;VWS;Zorgaanbieders;GGNet;WARNSVELD;Voorzitter Raad van Bestuur;"De inkomens van alle bestuurders zijn conform afspraken met de Raad van Toezicht en gerelateerd aan de NVZD. In 2011 is met beide leden van de Raad van Bestuur op grond van de ""Beloningscode bestuurders in de Zorg"" een nieuwe arbeidsovereenkomst afgesloten, waarin alle uitgangspunten van die Code onverkort gehanteerd zijn.    ";
913;VWS;Zorgaanbieders;GGZ Breburg;TILBURG;Voorzitter RvB;Beloning vindt plaats volgens de landelijke honoreringsregeling NVZD.     ;
914;VWS;Zorgaanbieders;GGz Centraal;AMERSFOORT;Bestuurder;Het salaris van het lid van de RvB is geheel conform de Beloningscode Bestuurders in de Zorg (BBZ).     ;
915;VWS;Zorgaanbieders;GGz Centraal;AMERSFOORT;Bestuurder;Het salaris van de voorzitter RvB is geheel conform de Beloningscode Bestuurders in de Zorg (BBZ).     ;
916;VWS;Zorgaanbieders;GGz Centraal;AMERSFOORT;Voorzitter;Het salaris van het lid RvB is geheel conform de Beloningscode Bestuurders in de Zorg (BBZ).     ;
917;VWS;Zorgaanbieders;GGZ inGeest;AMSTERDAM;Persoonsnaam ingevuld;Bezoldiging over 2011 conform arbeidsvoorwaarden     ;
918;VWS;Zorgaanbieders;GGZ Noord-Holland -Noord;HEILOO;voorzitter Raad van Bestuur;      ;
919;VWS;Zorgaanbieders;GGZ Westelijk Noord-Brabant (GGZ-WNB);BERGEN OP ZOOM;Lid Raad van Bestuur;Loon, salaris en sociale lasten zijn voor de Raad van Bestuur vastgesteld conform de NVZD-regeling.     ;
920;VWS;Zorgaanbieders;GGZ Westelijk Noord-Brabant (GGZ-WNB);BERGEN OP ZOOM;Lid Raad van Bestuur;Loon, salaris en sociale lasten zijn voor de Raad van Bestuur vastgesteld conform de NVZD-regeling.     ;
921;VWS;Zorgaanbieders;Groene Hart Ziekenhuis;GOUDA;Geriater;Beloning is marktconform in relatie tot kwaliteit van zorg.     ;
922;VWS;Zorgaanbieders;Groene Hart Ziekenhuis;GOUDA;Intensivist;Beloning is marktconform in relatie tot kwaliteit van zorg.     ;
923;VWS;Zorgaanbieders;Groene Hart Ziekenhuis;GOUDA;Intensivist;Beloning is marktconform in relatie tot kwaliteit van zorg     ;
924;VWS;Zorgaanbieders;Groene Hart Ziekenhuis;GOUDA;Intensivist;Beloning is marktconform in relatie tot kwaliteit van zorg     ;
925;VWS;Zorgaanbieders;Groene Hart Ziekenhuis;GOUDA;Intensivist;Beloning is marktconform in relatie tot kwaliteit van zorg.     ;
926;VWS;Zorgaanbieders;Groene Hart Ziekenhuis;GOUDA;Intensivist;Beloning is marktconform in relatie tot kwaliteit van zorg     ;
927;VWS;Zorgaanbieders;Groene Hart Ziekenhuis;GOUDA;Kinderarts;Beloning is marktconform in relatie tot kwaliteit van zorg.     ;
928;VWS;Zorgaanbieders;Groene Hart Ziekenhuis;GOUDA;Kinderarts;Beloning is marktconform in relatie tot kwaliteit van zorg.     ;
929;VWS;Zorgaanbieders;Groene Hart Ziekenhuis;GOUDA;Kinderarts;Beloning is marktconform in relatie tot kwaliteit van zorg.     ;
930;VWS;Zorgaanbieders;Groene Hart Ziekenhuis;GOUDA;Lid Raad van Bestuur;Beloning is marktconform.     ;
931;VWS;Zorgaanbieders;Groene Hart Ziekenhuis;GOUDA;Voorzitter Raad van Bestuur;Beloning is marktconform.     ;
932;VWS;Zorgaanbieders;Groenhuysen;ROOSENDAAL;Voorzitter Raad van Bestuur;      ;
933;VWS;Zorgaanbieders;Havenziekenhuis en Instituut voor Tropische Ziekten B.V.;ROTTERDAM;Anesthesioloog;      ;
934;VWS;Zorgaanbieders;Havenziekenhuis en Instituut voor Tropische Ziekten B.V.;ROTTERDAM;Chirurg;      ;
935;VWS;Zorgaanbieders;Havenziekenhuis en Instituut voor Tropische Ziekten B.V.;ROTTERDAM;Directeur;      ;
936;VWS;Zorgaanbieders;Havenziekenhuis en Instituut voor Tropische Ziekten B.V.;ROTTERDAM;Gynaecoloog;      ;
937;VWS;Zorgaanbieders;Heliomare;WIJK AAN ZEE;voorzitter Raad van Bestuur;Er is sprake van een functiecontract, gebaseerd op inzet en niet uren per week. Hiervoor is gekozen omdat de functie in de setting van Heliomare buitengewoon complex is gegeven de situatie dat er zowel sprake is van twee bedrijfsonderdelen zorg waarvan de primaire activiteiten zich afspelen in de gehandicaptenzorg (AWBZ), revalidatiezorg in een klinische en poliklinische setting. Een bedrijfsonderdeel arbeidsintegratie met een eigenstandige financiering, een bedrijfsonderdeel onderwijs aan kinderen en jongvolwassenen in het derde en vierde cluster en een bedrijfsonderdeel sport. Zulks onder toepassing van zes verschillende rechtsposities.   ;
938;VWS;Zorgaanbieders;Het Spectrum;DORDRECHT;Bestuurder;Naar aanleiding van het van kracht worden van de Beloningscode Bestuurders in de Zorg (BBZ) heeft de Raad van Toezicht, na gezamenlijk met de bestuurder uitgevoerde verkenning, vastgesteld dat aanpassing van het beloningsbeleid aan de BBZ in de redelag. Omdat het zonder meer aanpassen van het beloningsbeleid aan de BBZ een eenzijdig, onbedoeld en (te) negatief effect sorteert en onvoldoende tegemoet komt aan de wens van de Raad van Toezicht om verworven rechten, in redelijkheid, te respecterenheeft de raad besloten om naast toepassing van BBZ arbeidsvoorwaarden en bevriezing van het inkomen, ter gedeeltelijke compensatie van het door de bestuurder te dragen nadeel, een eenmalige vergoeding (stamrecht) ad. bruto _ 107.183,- toe te kennen.Voor een uitgebreidere verantwoording wordt tevens verwezen naar hoofdstuk 3.3 (Toezichthouders) van dit document.  ;
939;VWS;Zorgaanbieders;Humanitas;ROTTERDAM;Stafmedewerker projecten/coˆrdinator planontwikkeling;Belaste uitkering in verband met beÎindiging van het dienstverband.     ;
940;VWS;Zorgaanbieders;IJsselland Ziekenhuis;CAPELLE AAN DEN IJSSEL;Orthopeed;      ;
941;VWS;Zorgaanbieders;IJsselland Ziekenhuis;CAPELLE AAN DEN IJSSEL;Voorzitter Raad van Bestuur;      ;
942;VWS;Zorgaanbieders;Inovum;LOOSDRECHT;Voormalig manager financien;Uitbetaling vakantieuren en 55+ regeling en overname auto.     ;
943;VWS;Zorgaanbieders;Interconfessioneel Spaarne Ziekenhuis;HOOFDDORP;Intensivist;      ;
944;VWS;Zorgaanbieders;Interconfessioneel Spaarne Ziekenhuis;HOOFDDORP;Lid RvB;      ;
945;VWS;Zorgaanbieders;Interconfessioneel Spaarne Ziekenhuis;HOOFDDORP;Voorzitter RvB;      ;
946;VWS;Zorgaanbieders;Interconfessionele Stichting Gezondheidszorg Rivierenland;TIEL;Bestuurder;      ;
947;VWS;Zorgaanbieders;Interconfessionele Stichting Gezondheidszorg Rivierenland;TIEL;medisch specialist;      ;
948;VWS;Zorgaanbieders;Ipse de Bruggen;ZWAMMERDAM;voorzitter Raad van Bestuur;      ;
949;VWS;Zorgaanbieders;Isala Klinieken;ZWOLLE;lid raad van bestuur;marktconform     ;
950;VWS;Zorgaanbieders;Isala Klinieken;ZWOLLE;medisch specialist;marktconform     ;
951;VWS;Zorgaanbieders;Isala Klinieken;ZWOLLE;medisch specialist;marktconform     ;
952;VWS;Zorgaanbieders;Isala Klinieken;ZWOLLE;medisch specialist;marktconform     ;
953;VWS;Zorgaanbieders;Isala Klinieken;ZWOLLE;medisch specialist;marktconform     ;
954;VWS;Zorgaanbieders;Isala Klinieken;ZWOLLE;medisch specialist;marktconform     ;
955;VWS;Zorgaanbieders;Isala Klinieken;ZWOLLE;medisch specialist;markconform     ;
956;VWS;Zorgaanbieders;Isala Klinieken;ZWOLLE;medisch specialist;marktconform     ;
957;VWS;Zorgaanbieders;Isala Klinieken;ZWOLLE;medisch specialist;marktconform     ;
958;VWS;Zorgaanbieders;Isala Klinieken;ZWOLLE;medisch specialist;marktconform     ;
959;VWS;Zorgaanbieders;Isala Klinieken;ZWOLLE;medisch specialist;marktconform     ;
960;VWS;Zorgaanbieders;Isala Klinieken;ZWOLLE;medisch specialist;marktconform     ;
961;VWS;Zorgaanbieders;Isala Klinieken;ZWOLLE;medisch specialist;marktconform     ;
962;VWS;Zorgaanbieders;Isala Klinieken;ZWOLLE;medisch specialist;marktconform     ;
