OBJECTID;ADRES;ADRES_TYPE;SOORTADRES;OPENBARERUIMTENAAM;HUISNUMMER;HUISLETTER;TOEVOEGING;POSTCODE;GEBRUIKSDOEL;BUURTNAAM;WIJKNAAM;STADSDEELNAAM;WOONPLAATSNAAM;BAG_ID_VERBLIJFSOBJECT;BAG_ID_ADRES;BAG_ID_PAND;VVE;AARD_ZAKELIJKRECHT;CULTUURBEBOUWD;KADAANDUIDING_APPARTEMENTSRECHT;SPLITSINGSTYPE;ONTSTAANUIT_SPLITSING;KADAANDUIDING_PERCELEN;KADCONTROLE;X;Y;LONG;LAT
1028;Sirtemastraat 200 2513ST 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;200;;;2513ST;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000504917;0518200000504916;0518100000338397;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 497;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80388.64299999923;454786.8379999995;4.2988326714093175;52.076327229121944
1029;Sirtemastraat 198 2513ST 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;198;;;2513ST;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000372057;0518200000372056;0518100000338397;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 498;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80396.39799999818;454792.55099999905;4.2989445264057675;52.076379615341466
1030;Sirtemastraat 90 2513SP 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;90;;;2513SP;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000688413;0518200000688412;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 499;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80412.93299999833;454795.0460000001;4.29918513891907;52.076404264927085
1031;Sirtemastraat 88 2513SP 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;88;;;2513SP;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000875462;0518200000875461;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 500;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80417.71299999952;454798.48600000143;4.299254101841859;52.07643582321656
1032;Sirtemastraat 86 2513SP 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;86;;;2513SP;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000639617;0518200000639616;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 501;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80427.64299999923;454805.6970000006;4.299397351986867;52.07650196411991
1033;Sirtemastraat 84 2513SP 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;84;;;2513SP;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000823677;0518200000823676;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 502;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80434.13100000098;454810.4479999989;4.299490939443699;52.07654553392901
1034;Sirtemastraat 82 2513SP 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;82;;;2513SP;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000639615;0518200000639614;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 503;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80442.78700000048;454814.94900000095;4.2996162014851915;52.076587148915685
1035;Sirtemastraat 92 2513SP 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;92;;;2513SP;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000758109;0518200000758108;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 504;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80412.93299999833;454795.0460000001;4.29918513891907;52.076404264927085
1036;Sirtemastraat 94 2513SP 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;94;;;2513SP;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000672453;0518200000672452;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 505;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80417.71299999952;454798.48600000143;4.299254101841859;52.07643582321656
1037;Sirtemastraat 98 2513SP 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;98;;;2513SP;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000639663;0518200000639662;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 507;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80434.13100000098;454810.4479999989;4.299490939443699;52.07654553392901
1038;Sirtemastraat 100 2513SP 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;100;;;2513SP;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000773203;0518200000773202;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 508;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80442.78700000048;454814.94900000095;4.2996162014851915;52.076587148915685
1039;Sirtemastraat 110 2513SP 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;110;;;2513SP;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000370324;0518200000370323;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 509;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80412.93299999833;454795.0460000001;4.29918513891907;52.076404264927085
1040;Sirtemastraat 108 2513SP 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;108;;;2513SP;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000370322;0518200000370321;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 510;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80417.71299999952;454798.48600000143;4.299254101841859;52.07643582321656
1041;Sirtemastraat 106 2513SP 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;106;;;2513SP;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000370320;0518200000370319;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 511;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80427.64299999923;454805.6970000006;4.299397351986867;52.07650196411991
1042;Sirtemastraat 104 2513SP 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;104;;;2513SP;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000639314;0518200000639313;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 512;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80434.13100000098;454810.4479999989;4.299490939443699;52.07654553392901
1043;Sirtemastraat 102 2513SP 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;102;;;2513SP;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000404099;0518200000404098;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 513;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80442.78700000048;454814.94900000095;4.2996162014851915;52.076587148915685
1044;Sirtemastraat 112 2513SR 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;112;;;2513SR;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000538486;0518200000538485;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 514;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80412.93299999833;454795.0460000001;4.29918513891907;52.076404264927085
1045;Sirtemastraat 114 2513SR 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;114;;;2513SR;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000640717;0518200000640716;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 515;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80417.71299999952;454798.48600000143;4.299254101841859;52.07643582321656
1046;Sirtemastraat 116 2513SR 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;116;;;2513SR;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000438802;0518200000438801;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 516;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80427.64299999923;454805.6970000006;4.299397351986867;52.07650196411991
1047;Sirtemastraat 118 2513SR 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;118;;;2513SR;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000506307;0518200000506306;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 517;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80434.13100000098;454810.4479999989;4.299490939443699;52.07654553392901
1048;Sirtemastraat 120 2513SR 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;120;;;2513SR;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000843780;0518200000843779;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 518;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80442.78700000048;454814.94900000095;4.2996162014851915;52.076587148915685
1049;Sirtemastraat 130 2513SR 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;130;;;2513SR;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000609011;0518200000609010;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 519;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80412.93299999833;454795.0460000001;4.29918513891907;52.076404264927085
1050;Sirtemastraat 128 2513SR 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;128;;;2513SR;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000609009;0518200000609008;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 520;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80417.71299999952;454798.48600000143;4.299254101841859;52.07643582321656
1051;Sirtemastraat 126 2513SR 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;126;;;2513SR;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000809838;0518200000809837;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 521;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80427.64299999923;454805.6970000006;4.299397351986867;52.07650196411991
1052;Sirtemastraat 124 2513SR 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;124;;;2513SR;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000809836;0518200000809835;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 522;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80434.13100000098;454810.4479999989;4.299490939443699;52.07654553392901
1053;Sirtemastraat 122 2513SR 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;122;;;2513SR;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000708037;0518200000708036;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 523;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80442.78700000048;454814.94900000095;4.2996162014851915;52.076587148915685
1054;Sirtemastraat 132 2513SR 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;132;;;2513SR;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000474503;0518200000474502;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 524;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80412.93299999833;454795.0460000001;4.29918513891907;52.076404264927085
1055;Sirtemastraat 134 2513SR 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;134;;;2513SR;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000878071;0518200000878070;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 525;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80417.71299999952;454798.48600000143;4.299254101841859;52.07643582321656
1056;Sirtemastraat 136 2513SR 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;136;;;2513SR;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000643069;0518200000643068;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 526;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80427.64299999923;454805.6970000006;4.299397351986867;52.07650196411991
1057;Sirtemastraat 138 2513SR 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;138;;;2513SR;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000844160;0518200000844159;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 527;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80434.13100000098;454810.4479999989;4.299490939443699;52.07654553392901
1058;Sirtemastraat 140 2513SR 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;140;;;2513SR;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000643071;0518200000643070;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 528;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80442.78700000048;454814.94900000095;4.2996162014851915;52.076587148915685
1059;Sirtemastraat 24 2513SN 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;24;;;2513SN;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000674907;0518200000674906;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 556;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80434.13100000098;454810.4479999989;4.299490939443699;52.07654553392901
1060;Sirtemastraat 126 2513SR 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;126;;;2513SR;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000809838;0518200000809837;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 573;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80427.64299999923;454805.6970000006;4.299397351986867;52.07650196411991
1061;Sirtemastraat 50 2513SN 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;50;;;2513SN;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000608390;0518200000608389;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 618;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80412.93299999833;454795.0460000001;4.29918513891907;52.076404264927085
1062;Sirtemastraat 332 2513SX 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;332;;;2513SX;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000756050;0518200000756049;0518100000352894;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 677;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80305.72899999842;454720.7749999985;4.297637860176865;52.07572235895765
1063;Sirtemastraat 228 2513SV 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;228;;;2513SV;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000840931;0518200000840930;0518100000308006;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 712;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80344.00899999961;454754.061999999;4.298188870645855;52.07602666331175
1064;Sirtemastraat 126 2513SR 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;126;;;2513SR;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000809838;0518200000809837;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 733;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80427.64299999923;454805.6970000006;4.299397351986867;52.07650196411991
1065;Sirtemastraat 50 2513SN 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;50;;;2513SN;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000608390;0518200000608389;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 748;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80412.93299999833;454795.0460000001;4.29918513891907;52.076404264927085
1066;Sirtemastraat 76 2513SP 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;76;;;2513SP;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000471586;0518200000471585;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 810;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80427.64299999923;454805.6970000006;4.299397351986867;52.07650196411991
1067;Sirtemastraat 24 2513SN 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;24;;;2513SN;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000674907;0518200000674906;0518100000203790;Vereniging Van Eigenaars Sirtemastraat 12 Tot En Met 336 (Even) Te 'S-Gravenhage;Eigendom (recht van);;GVH00 C 6218 A 821;Ondersplitsing;NL.KAD.Persoon.122866042;GVH00 C 6117 P ;1;80434.13100000098;454810.4479999989;4.299490939443699;52.07654553392901
1068;Gedempte Sloot 9 2513TC 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;9;;;2513TC;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000789237;0518200000789236;0518100000203467;""" Vereniging Van Eigenaars Gedempte Sloot 9 Tot En Met 27 (Oneven Nummers) Te 'S-Gravenhage """;Eigendom (recht van);;GVH00 C 6254 A 1;Hoofdsplitsing;;GVH00 C 6162 P ;1;80509.39999999851;454893.3429999985;4.30057062023643;52.07730062108584
1069;Gedempte Sloot 11 2513TC 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;11;;;2513TC;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000560685;0518200000560684;0518100000203467;""" Vereniging Van Eigenaars Gedempte Sloot 9 Tot En Met 27 (Oneven Nummers) Te 'S-Gravenhage """;Eigendom (recht van);;GVH00 C 6254 A 2;Hoofdsplitsing;;GVH00 C 6162 P ;1;80509.39999999851;454893.3429999985;4.30057062023643;52.07730062108584
1070;Gedempte Sloot 13 2513TC 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;13;;;2513TC;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010001639748;0518200001639749;0518100000285595;""" Vereniging Van Eigenaars Gedempte Sloot 9 Tot En Met 27 (Oneven Nummers) Te 'S-Gravenhage """;Eigendom (recht van);;GVH00 C 6254 A 3;Hoofdsplitsing;;GVH00 C 6162 P ;1;80507.34499999881;454897.4079999998;4.300539760526742;52.07733687575494
1071;Gedempte Sloot 19 2513TC 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;19;;;2513TC;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000459712;0518200000459711;0518100000237281;""" Vereniging Van Eigenaars Gedempte Sloot 9 Tot En Met 27 (Oneven Nummers) Te 'S-Gravenhage """;Eigendom (recht van);;GVH00 C 6254 A 5;Hoofdsplitsing;;GVH00 C 6162 P ;1;80504.6259999983;454900.7430000007;4.300499375712119;52.07736648075973
1072;Gedempte Sloot 21 2513TC 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;21;;;2513TC;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000594234;0518200000594233;0518100000235323;""" Vereniging Van Eigenaars Gedempte Sloot 9 Tot En Met 27 (Oneven Nummers) Te 'S-Gravenhage """;Eigendom (recht van);;GVH00 C 6254 A 6;Hoofdsplitsing;;GVH00 C 6162 P ;1;80502.0309999995;454904.7659999989;4.300460649157072;52.07740228531475
1073;Gedempte Sloot 23 2513TC 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;23;;;2513TC;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000726068;0518200000726067;0518100000235323;""" Vereniging Van Eigenaars Gedempte Sloot 9 Tot En Met 27 (Oneven Nummers) Te 'S-Gravenhage """;Eigendom (recht van);;GVH00 C 6254 A 7;Hoofdsplitsing;;GVH00 C 6162 P ;1;80502.0309999995;454904.7659999989;4.300460649157072;52.07740228531475
1074;Gedempte Sloot 27 2513TC 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;27;;;2513TC;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000720706;0518200000720705;0518100000274176;""" Vereniging Van Eigenaars Gedempte Sloot 9 Tot En Met 27 (Oneven Nummers) Te 'S-Gravenhage """;Eigendom (recht van);;GVH00 C 6254 A 9;Hoofdsplitsing;;GVH00 C 6162 P ;1;80499.50200000033;454908.686999999;4.300422907425358;52.07743718208853
1075;Gedempte Sloot 17A 2513TC 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;17;A;;2513TC;overige gebruiksfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010001650339;0518200001650340;0518100000318196;""" Vereniging Van Eigenaars Gedempte Sloot 9 Tot En Met 27 (Oneven Nummers) Te 'S-Gravenhage """;Eigendom (recht van);;GVH00 C 6254 A 10;Hoofdsplitsing;;GVH00 C 6162 P ;1;80514.5540000014;454915.25400000066;4.300641007667074;52.0774982230163
1076;Gedempte Sloot 17B 2513TC 's-Gravenhage;Verblijfsobject;Hoofdadres;Gedempte Sloot;17;B;;2513TC;overige gebruiksfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010001650343;0518200001650344;0518100000318196;""" Vereniging Van Eigenaars Gedempte Sloot 9 Tot En Met 27 (Oneven Nummers) Te 'S-Gravenhage """;Eigendom (recht van);;GVH00 C 6254 A 11;Hoofdsplitsing;;GVH00 C 6162 P ;1;80513.90799999982;454918.42599999905;4.300630893199529;52.077526642077125
