FID,ID,CBS_CATEGORIE,ADRES,REDENGEVENDE_OMSCHRIJVING,MONUMENTNUMMER,MONUMENTTYPE,MONUMENTCODE,GEOMETRIE
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3062,575,"Gebouwen, woonhuizen",Catharijnesingel 98 BS,"Woonhuis, deel uitmakend van een groep van vijf dubbele woonhuizen van drie bouwlagen plus een zolder met plat dak en voorschild, volgens repeterend schema in één project gebouwd in 1903.

De vijf panden bestaan elk uit twee maisonnettes, waarvan de benedenwoningen kelders hebben en de bovenwoningen zolders. Ieder pand bestaat uit twee traveeën, een brede voor de woon- en slaapkamers en een smalle voor de overige ruimten. De brede travee is voor de onderste twee bouwlagen uitgebouwd als erker, waarop een balkon rust voor de derde bouwlaag, voorzien van een decoratief houten hekwerk. Het accent op de brede travee komt op zolderniveau nog een keer terug door de trapeziumvormige gevelbeëindiging met vooruitstekende overhuiving. Deze overhuiving rust net als de goot op decoratieve korbelen. Het pand is van belang als voorbeeld van traditionele laat 19e eeuwse woonhuisarchitectuur met rijke detaillering in metselwerk en houtwerk.

Het pand is van belang vanwege het uitwendig aspect.
",3441393,GM,Gemeentelijk monument,POINT (136663.673 455046.496)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3063,592,"Gebouwen, woonhuizen",Choorstraat 7 BS,"Het pand bestaat thans uit drie bouwlagen, een kelder en straatkelders en een plat dak. Het diepe pand is van oorsprong een tufstenen huis uit de eerste helft van de 12de eeuw. Van de oudste fase zijn de tufstenen langsmuren in aanzienlijke mate bewaard gebleven. Later in de middeleeuwen is het pand van een kelder en van twee straatkelders voorzien en is het naar achteren verlengd. Het is pand is nog herhaalde malen verbouwd.

Het pand is van bouwhistorisch belang als zeldzaam tufstenen woonhuis.
",3440825,GM,Gemeentelijk monument,POINT (136661.543 455913.293)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3064,592,"Gebouwen, woonhuizen",Choorstraat 7 ,"Het pand bestaat thans uit drie bouwlagen, een kelder en straatkelders en een plat dak. Het diepe pand is van oorsprong een tufstenen huis uit de eerste helft van de 12de eeuw. Van de oudste fase zijn de tufstenen langsmuren in aanzienlijke mate bewaard gebleven. Later in de middeleeuwen is het pand van een kelder en van twee straatkelders voorzien en is het naar achteren verlengd. Het is pand is nog herhaalde malen verbouwd.

Het pand is van bouwhistorisch belang als zeldzaam tufstenen woonhuis.
",3440825,GM,Gemeentelijk monument,POINT (136661.057 455914.637)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3065,596,"Gebouwen, woonhuizen",Choorstraat 14 BS,,514257,RM,Rijksmonument,POINT (136682.637 455905.901)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3066,596,"Gebouwen, woonhuizen",Choorstraat 14 ,,514257,RM,Rijksmonument,POINT (136682.133 455907.307)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3067,597,"Gebouwen, woonhuizen",Choorstraat 16 ,,36053,RM,Rijksmonument,POINT (136683.701 455903.044)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3068,597,"Gebouwen, woonhuizen",Choorstraat 16A ,,36053,RM,Rijksmonument,POINT (136684.129 455901.66)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3069,597,"Gebouwen, woonhuizen",Choorstraat 16B ,,36053,RM,Rijksmonument,POINT (136684.129 455901.66)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_306a,597,"Gebouwen, woonhuizen",Choorstraat 16C ,,36053,RM,Rijksmonument,POINT (136684.129 455901.66)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_306b,597,"Gebouwen, woonhuizen",Choorstraat 16D ,,36053,RM,Rijksmonument,POINT (136684.129 455901.66)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_306c,598,"Gebouwen, woonhuizen",Choorstraat 20 ,,36055,RM,Rijksmonument,POINT (136686.002 455895.233)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_306d,598,"Gebouwen, woonhuizen",Vismarkt 25 ,,36055,RM,Rijksmonument,POINT (136690.971 455896.383)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_306e,598,"Gebouwen, woonhuizen",Vismarkt 25 BS,,36055,RM,Rijksmonument,POINT (136691.299 455895.109)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_306f,603,"Gebouwen, woonhuizen",Choorstraat 28 ,,36057,RM,Rijksmonument,POINT (136690.335 455870.531)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3070,608,"Gebouwen, woonhuizen",Choorstraat 36 ,,36059,RM,Rijksmonument,POINT (136694.656 455849.356)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3071,1819,"Gebouwen, woonhuizen",Maliebaan 89 ,,36325,RM,Rijksmonument,POINT (137786.871 456005.288)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3072,1835,"Gebouwen, woonhuizen",Maliesingel 12 ,,514377,RM,Rijksmonument,POINT (137231.974634839 455926.441385228)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3073,1835,"Gebouwen, woonhuizen",Maliesingel 12A ,,514377,RM,Rijksmonument,POINT (137231.453258405 455928.31834039)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3074,1835,"Gebouwen, woonhuizen",Maliesingel 12B ,,514377,RM,Rijksmonument,POINT (137231.036157258 455930.351708482)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3075,1835,"Gebouwen, woonhuizen",Maliesingel 12C ,,514377,RM,Rijksmonument,POINT (137230.514780824 455932.385076573)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3076,1836,"Gebouwen, woonhuizen",Maliesingel 13 ,,514378,RM,Rijksmonument,POINT (137233.069 455922.483)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3077,1836,"Gebouwen, woonhuizen",Maliesingel 14 ,,514378,RM,Rijksmonument,POINT (137234.918 455913.898)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3078,1836,"Gebouwen, woonhuizen",Maliesingel 15 ,,514378,RM,Rijksmonument,POINT (137236.424 455906.71)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3079,1849,"Gebouwen, woonhuizen",Maliesingel 28A ,,36343,RM,Rijksmonument,POINT (137383.12 455735.036)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_307a,1867,"Gebouwen, woonhuizen",Maliesingel 65 ,"Woonhuis gebouwd rond 1870 met een interessante hoekoplossing bedoeld als afsluiting van de huizenreeks. 

Het pand heeft drie bouwlagen, een souterrain en een schilddak. De bouwlagen zijn d.m.v. waterlijsten onderling gescheiden. De gevels zijn wit gepleisterd en worden beeindigd door een kroonlijst. 

Het pand is van architectuurhistorisch belang als voorbeeld van een neo-classicistisch gebouw. Bovendien markant gelegen. Het pand is van belang vanwege het uitwendige aspect.",3440454,GM,Gemeentelijk monument,POINT (137378.825 455225.661)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_307b,1874,,Maliesingel 74 ,,514278,RM,Rijksmonument,POINT (137330.805 455188.641)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_307c,1874,,Maliesingel 74A ,,514278,RM,Rijksmonument,POINT (137329.625 455187.716)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_307d,1876,"Gebouwen, woonhuizen",Maliesingel 79 ,,514277,RM,Rijksmonument,POINT (137292.019 455148.801)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_307e,1876,"Gebouwen, woonhuizen",Maliesingel 80 ,,514277,RM,Rijksmonument,POINT (137292.019 455148.801)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_307f,1876,"Gebouwen, woonhuizen",Maliesingel 81 ,,514277,RM,Rijksmonument,POINT (137292.019 455148.801)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3080,1876,"Gebouwen, woonhuizen",Maliesingel 82 ,,514277,RM,Rijksmonument,POINT (137292.019 455148.801)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3081,1876,"Gebouwen, woonhuizen",Maliesingel 83 ,,514277,RM,Rijksmonument,POINT (137292.019 455148.801)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3082,1876,"Gebouwen, woonhuizen",Maliesingel 84 ,,514277,RM,Rijksmonument,POINT (137292.019 455148.801)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3083,1876,"Gebouwen, woonhuizen",Maliesingel 85 ,,514277,RM,Rijksmonument,POINT (137292.019 455148.801)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3084,1876,"Gebouwen, woonhuizen",Maliesingel 86 ,,514277,RM,Rijksmonument,POINT (137292.019 455148.801)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3085,1876,"Gebouwen, woonhuizen",Maliesingel 87 ,,514277,RM,Rijksmonument,POINT (137292.019 455148.801)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3086,1876,"Gebouwen, woonhuizen",Maliesingel 88 ,,514277,RM,Rijksmonument,POINT (137292.019 455148.801)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3087,1876,"Gebouwen, woonhuizen",Maliesingel 89 ,,514277,RM,Rijksmonument,POINT (137292.019 455148.801)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3088,1876,"Gebouwen, woonhuizen",Maliesingel 90 ,,514277,RM,Rijksmonument,POINT (137292.019 455148.801)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3089,1876,"Gebouwen, woonhuizen",Maliesingel 91 ,,514277,RM,Rijksmonument,POINT (137292.019 455148.801)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_308a,1876,"Gebouwen, woonhuizen",Maliesingel 92 ,,514277,RM,Rijksmonument,POINT (137292.019 455148.801)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_308b,1876,"Gebouwen, woonhuizen",Maliesingel 93 ,,514277,RM,Rijksmonument,POINT (137292.019 455148.801)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_308c,1876,"Gebouwen, woonhuizen",Maliesingel 94 ,,514277,RM,Rijksmonument,POINT (137292.019 455148.801)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_308d,1876,"Gebouwen, woonhuizen",Maliesingel 95 ,,514277,RM,Rijksmonument,POINT (137292.019 455148.801)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_308e,1876,"Gebouwen, woonhuizen",Maliesingel 96 ,,514277,RM,Rijksmonument,POINT (137292.019 455148.801)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_308f,1876,"Gebouwen, woonhuizen",Maliesingel 97 ,,514277,RM,Rijksmonument,POINT (137292.019 455148.801)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3090,1876,"Gebouwen, woonhuizen",Maliesingel 98 ,,514277,RM,Rijksmonument,POINT (137292.019 455148.801)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3091,1876,"Gebouwen, woonhuizen",Maliesingel 99 ,,514277,RM,Rijksmonument,POINT (137292.019 455148.801)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3092,1876,"Gebouwen, woonhuizen",Maliesingel 100 ,,514277,RM,Rijksmonument,POINT (137292.019 455148.801)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3093,1876,"Gebouwen, woonhuizen",Maliesingel 101 ,,514277,RM,Rijksmonument,POINT (137292.019 455148.801)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3094,1877,"Gebouwen, woonhuizen",MALIESTRAAT  0001 T/M 0009,,514361,RM,Rijksmonument,POINT (137837.774770525 456284.190099022)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3095,1877,"Gebouwen, woonhuizen",Maliestraat 3 ,,514361,RM,Rijksmonument,POINT (137834.975 456280.704)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3096,1877,"Gebouwen, woonhuizen",Maliestraat 5 ,,514361,RM,Rijksmonument,POINT (137829.375 456285.944)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3097,1877,"Gebouwen, woonhuizen",Maliestraat 7 ,,514361,RM,Rijksmonument,POINT (137824.241 456290.831)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3098,1877,"Gebouwen, woonhuizen",Maliestraat 9 ,,514361,RM,Rijksmonument,POINT (137818.707 456295.916)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_3099,1877,"Gebouwen, woonhuizen",Maliestraat 1A ,,514361,RM,Rijksmonument,POINT (137846.032 456266.939)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_309a,1877,"Gebouwen, woonhuizen",Maliestraat 1 3,,514361,RM,Rijksmonument,POINT (137843.724815104 456274.949640625)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_309b,1877,"Gebouwen, woonhuizen",Maliestraat 1 1,,514361,RM,Rijksmonument,POINT (137842.843304688 456273.803677083)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_309c,1877,"Gebouwen, woonhuizen",Maliestraat 1 2,,514361,RM,Rijksmonument,POINT (137844.165570313 456272.657713542)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_309d,1877,"Gebouwen, woonhuizen",Maliestraat 1 4,,514361,RM,Rijksmonument,POINT (137845.047080729 456273.979979167)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_309e,1877,"Gebouwen, woonhuizen",Maliestraat 1 5,,514361,RM,Rijksmonument,POINT (137844.518174479 456276.007453125)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_309f,1877,"Gebouwen, woonhuizen",Maliestraat 1 6,,514361,RM,Rijksmonument,POINT (137845.664138021 456275.21409375)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_30a0,5412,"Gebouwen, woonhuizen",Paulus Potterstraat 1 ,"De panden Hobbemastraat 15-33 (oneven), Paulus Potterstraat 1-63 (oneven) en de Jan van Scorelstraat 76-126 (even) vormen een complex etagewoningen gebouwd rond 1925 in de stijl van de Amsterdamse School. De woningen bestaan uit drie bouwlagen onder een plat dak. Zeer bijzonder zijn de decoratieve symbolische beeldhouwwerken boven de ingangspartijen.

Het complex is van architectuurhistorisch belang als voorbeeld van de Amsterdamse School en maakt deel uit van een belangrijk stedebouwkundig ensemble. Bovendien van belang vanwege het zeldzame verkavelingspatroon van het binnenterrein met tuinen en bergingen in verbinding met alle woningen afzonderlijk. De panden zijn van belang vanwege het uitwendig aspect.
",3440511,GM,Gemeentelijk monument,POINT (138258.768 455106.27)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_30a1,5412,"Gebouwen, woonhuizen",Paulus Potterstraat 3 ,"De panden Hobbemastraat 15-33 (oneven), Paulus Potterstraat 1-63 (oneven) en de Jan van Scorelstraat 76-126 (even) vormen een complex etagewoningen gebouwd rond 1925 in de stijl van de Amsterdamse School. De woningen bestaan uit drie bouwlagen onder een plat dak. Zeer bijzonder zijn de decoratieve symbolische beeldhouwwerken boven de ingangspartijen.

Het complex is van architectuurhistorisch belang als voorbeeld van de Amsterdamse School en maakt deel uit van een belangrijk stedebouwkundig ensemble. Bovendien van belang vanwege het zeldzame verkavelingspatroon van het binnenterrein met tuinen en bergingen in verbinding met alle woningen afzonderlijk. De panden zijn van belang vanwege het uitwendig aspect.
",3440511,GM,Gemeentelijk monument,POINT (138259.679 455107.507)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_30a2,5412,"Gebouwen, woonhuizen",Paulus Potterstraat 5 ,"De panden Hobbemastraat 15-33 (oneven), Paulus Potterstraat 1-63 (oneven) en de Jan van Scorelstraat 76-126 (even) vormen een complex etagewoningen gebouwd rond 1925 in de stijl van de Amsterdamse School. De woningen bestaan uit drie bouwlagen onder een plat dak. Zeer bijzonder zijn de decoratieve symbolische beeldhouwwerken boven de ingangspartijen.

Het complex is van architectuurhistorisch belang als voorbeeld van de Amsterdamse School en maakt deel uit van een belangrijk stedebouwkundig ensemble. Bovendien van belang vanwege het zeldzame verkavelingspatroon van het binnenterrein met tuinen en bergingen in verbinding met alle woningen afzonderlijk. De panden zijn van belang vanwege het uitwendig aspect.
",3440511,GM,Gemeentelijk monument,POINT (138256.778 455103.59)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_30a3,5412,"Gebouwen, woonhuizen",Paulus Potterstraat 7 ,"De panden Hobbemastraat 15-33 (oneven), Paulus Potterstraat 1-63 (oneven) en de Jan van Scorelstraat 76-126 (even) vormen een complex etagewoningen gebouwd rond 1925 in de stijl van de Amsterdamse School. De woningen bestaan uit drie bouwlagen onder een plat dak. Zeer bijzonder zijn de decoratieve symbolische beeldhouwwerken boven de ingangspartijen.

Het complex is van architectuurhistorisch belang als voorbeeld van de Amsterdamse School en maakt deel uit van een belangrijk stedebouwkundig ensemble. Bovendien van belang vanwege het zeldzame verkavelingspatroon van het binnenterrein met tuinen en bergingen in verbinding met alle woningen afzonderlijk. De panden zijn van belang vanwege het uitwendig aspect.
",3440511,GM,Gemeentelijk monument,POINT (138257.625 455104.714)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_30a4,5412,"Gebouwen, woonhuizen",Paulus Potterstraat 9 ,"De panden Hobbemastraat 15-33 (oneven), Paulus Potterstraat 1-63 (oneven) en de Jan van Scorelstraat 76-126 (even) vormen een complex etagewoningen gebouwd rond 1925 in de stijl van de Amsterdamse School. De woningen bestaan uit drie bouwlagen onder een plat dak. Zeer bijzonder zijn de decoratieve symbolische beeldhouwwerken boven de ingangspartijen.

Het complex is van architectuurhistorisch belang als voorbeeld van de Amsterdamse School en maakt deel uit van een belangrijk stedebouwkundig ensemble. Bovendien van belang vanwege het zeldzame verkavelingspatroon van het binnenterrein met tuinen en bergingen in verbinding met alle woningen afzonderlijk. De panden zijn van belang vanwege het uitwendig aspect.
",3440511,GM,Gemeentelijk monument,POINT (138255.919 455102.447)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_30a5,5412,"Gebouwen, woonhuizen",Paulus Potterstraat 11 ,"De panden Hobbemastraat 15-33 (oneven), Paulus Potterstraat 1-63 (oneven) en de Jan van Scorelstraat 76-126 (even) vormen een complex etagewoningen gebouwd rond 1925 in de stijl van de Amsterdamse School. De woningen bestaan uit drie bouwlagen onder een plat dak. Zeer bijzonder zijn de decoratieve symbolische beeldhouwwerken boven de ingangspartijen.

Het complex is van architectuurhistorisch belang als voorbeeld van de Amsterdamse School en maakt deel uit van een belangrijk stedebouwkundig ensemble. Bovendien van belang vanwege het zeldzame verkavelingspatroon van het binnenterrein met tuinen en bergingen in verbinding met alle woningen afzonderlijk. De panden zijn van belang vanwege het uitwendig aspect.
",3440511,GM,Gemeentelijk monument,POINT (138250.249 455094.698)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_30a6,5412,"Gebouwen, woonhuizen",Paulus Potterstraat 13 ,"De panden Hobbemastraat 15-33 (oneven), Paulus Potterstraat 1-63 (oneven) en de Jan van Scorelstraat 76-126 (even) vormen een complex etagewoningen gebouwd rond 1925 in de stijl van de Amsterdamse School. De woningen bestaan uit drie bouwlagen onder een plat dak. Zeer bijzonder zijn de decoratieve symbolische beeldhouwwerken boven de ingangspartijen.

Het complex is van architectuurhistorisch belang als voorbeeld van de Amsterdamse School en maakt deel uit van een belangrijk stedebouwkundig ensemble. Bovendien van belang vanwege het zeldzame verkavelingspatroon van het binnenterrein met tuinen en bergingen in verbinding met alle woningen afzonderlijk. De panden zijn van belang vanwege het uitwendig aspect.
",3440511,GM,Gemeentelijk monument,POINT (138251.097 455095.822)
