ZAAKNUMMER,ZAAKTYPECODE,KANAAL,OMSCHRIJVING,TOELICHTING,REGISTRATIEDATUM,STARTDATUM,EINDDATUM,GEPLANDE EINDDATUM,CASE_TYPE_ID,NIVEAU1CASE,NIVEAU2CASE,NIVEAU3CASE,class_classificatie,class_vies,class_stuk,class_overlast,class_niet_relevant,STRAATNAAM,HUISNUMMER,POSTCODE,BUURTCODE,BUURT,WIJKCODE,WIJK,WOONPLAATS,X-coordinaat,Y-coordinaat,LONGITUDE,LATITUDE,BAG_STRAATNAAM,PC6_BRON,PC6
84318,MLD0813,WEBFORM,Straatverlichting; OV lichtmast: scheef,Lantaarnpaal tpv entrée  staat scheef. Al enige tijd geleden doorgegeven. Bovendien verkeersbord op groenstrook eveneens scheef..,20140306113752,20140307,20140310,20140312,405,Straatmeubilair,Straatverlichting,OV lichtmast: scheef,verlichting,ONWAAR,WAAR,WAAR,ONWAAR,Warande,10,3116CG,36,Nassaukwartier,30,West,SCHIEDAM,,,4.401462126,51.90978662,Warande,melding,3116CG
88863,AB.10.0104,TELEFOON,WC Huisvuil met pas; WC HV MP Pasje kwijt,pas kwijt,20140327111012,20140328,20170319,20140402,412,Afval inzameling,WC Huisvuil met pas,WC HV MP Pasje kwijt,afvalinzameling,ONWAAR,ONWAAR,ONWAAR,WAAR,Johann Straussplein,249,3122ZD,74,Groenoord-Noord,70,Groenoord en Kethel,Schiedam,,,4.370115808,51.93572636,Johann Straussplein,melding,3122ZD
87306,AB.04.0111,TELEFOON,Grofvuil; GV Onjuist aangeboden,Onbruikbare piano neergezet.,20140319165611,20140320,20140319,20140321,422,Afval inzameling,Grofvuil,GV Onjuist aangeboden,grofvuil en dumping,WAAR,ONWAAR,WAAR,ONWAAR,Plein Eendragt,1,3111AR,23,De Plantage,20,Centrum (tussen havens en grachten),Schiedam,,,4.402493888,51.91289756,Plein Eendragt,melding,3111AR
84198,MLD0821,WEBFORM,Straatverlichting; OV 1 lamp stuk,westerkade kruising nassaulaan,20140305201331,20140306,20140313,20140311,266,Straatmeubilair,Straatverlichting,OV 1 lamp stuk,verlichting,ONWAAR,WAAR,WAAR,ONWAAR,Westerkade,15,3116GL,36,Nassaukwartier,30,West,Schiedam,,,4.401633442,51.90858508,Westerkade,melding,3116GL
80373,UA.02.01,TELEFOON,In water; Drijfvuil in sloten/vijvers(niet bevaarbaar water),veel mensen dumpen vuilniszakken in het water omdat ze geen gebruik kunnen maken van de ondergrondse containers,20140214093840,20140217,20140225,20140224,27,Reiniging,In water,Drijfvuil in sloten/vijvers(niet bevaarbaar water),zwerfvuil,WAAR,ONWAAR,ONWAAR,ONWAAR,Jozef Oreliosingel,219,3122CS,73,Groenoord-Midden,70,Groenoord en Kethel,Schiedam,,,4.370438713,51.93156339,Jozef Oreliosingel,melding,3122CS
82449,UC.02.01,TELEFOON,Beplanting; Beplanting snoeien,"Gelieve de hortensia's op het Johan Straussplein dit jaar NIET te snoeien, dit is vorig jaar al gedaan!!",20140227090454,20140228,20140304,20140305,75,Groen,Beplanting,Beplanting snoeien,bomen en beplanting,ONWAAR,ONWAAR,WAAR,ONWAAR,Johann Straussplein,6,3122ZA,74,Groenoord-Noord,70,Groenoord en Kethel,Schiedam,,,4.3701598,51.93414499,Johann Straussplein,melding,3122ZA
84872,AB.10.0107,TELEFOON,WC Huisvuil met pas; WC HV MP Volle containers,De ondergrondse containers zitten vol. Meneer geeft aan zijn huisvuil niet kwijt te kunnen. . Graag een verzoek om deze te legen,20140310093723,20140311,20140310,20140312,337,Afval inzameling,WC Huisvuil met pas,WC HV MP Volle containers,afvalinzameling,ONWAAR,ONWAAR,WAAR,ONWAAR,Van 's-Gravesandestraat,33,3112JK,17,Rotterdamsedijk,10,Oost,Schiedam,,,4.414305275,51.91604569,Van 's-Gravesandestraat,melding,3112JK
88025,MLD0822,TELEFOON,Straatverlichting; OV meer lampen stuk,Alle verlichting,20140324110122,20140325,20140326,20140328,258,Straatmeubilair,Straatverlichting,OV meer lampen stuk,verlichting,ONWAAR,WAAR,WAAR,ONWAAR,Paulus Potterstraat,5,3117XA,31,Schildersbuurt,30,West,Schiedam,,,4.380293487,51.91206098,Paulus Potterstraat,melding,3117XA
88040,AB.10.0102,TELEFOON,WC Huisvuil met pas; WC HV MP Nieuwe bewoner heeft geen pas,sinds 11 februari woonachtig op dit adres. graag pas opsturen,20140324112508,20140325,20170319,20140328,336,Afval inzameling,WC Huisvuil met pas,WC HV MP Nieuwe bewoner heeft geen pas,afvalinzameling,ONWAAR,ONWAAR,ONWAAR,ONWAAR,Louis Zimmermannplein,42,3122GR,73,Groenoord-Midden,70,Groenoord en Kethel,Schiedam,,,4.368738372,51.93208744,Louis Zimmermannplein,melding,3122GR
89359,UA.01.08,TELEFOON,Hondenoverlast; Overlast van hondenpoep,Mw. heeft het ide dat de honden expres voor haar deur uitgelaten worden.,20140331102518,20140401,20140401,20140404,24,Reiniging,Op bestrating en in het groen,Overlast van hondenpoep,hondenpoep,WAAR,ONWAAR,WAAR,ONWAAR,Korte Achterweg,1,3111JD,00,Binnenstad,00,Centrum (binnenstad),Schiedam,,,4.399311238,51.9166026,Korte Achterweg,melding,3111JD
82354,MLD0702,TELEFOON,Parkeeroverlast; geen vergunning,voor de woning is een fietsenrek en vrijwel elke avond worden de fietsen verplaatst of scheef gezet zodat er een wagen kan parkeren. Dit is dan buiten de parkeervakken.,20140226150558,20140227,20140226,20140304,403,Overlast,Parkeeroverlast,geen vergunning,parkeren,ONWAAR,ONWAAR,WAAR,ONWAAR,J A Alberdingk Thijmstr,66,3117RL,32,Schrijversbuurt,30,West,Schiedam,,,4.385758823,51.91403139,J A Alberdingk Thijmstraat,melding,3117RL
77879,AB.04.0111,EMAIL,Grofvuil; GV Onjuist aangeboden,"stofzuiger,een prullenbak en dozen",20140131160743,20140203,20140131,20140204,422,Afval inzameling,Grofvuil,GV Onjuist aangeboden,grofvuil en dumping,WAAR,ONWAAR,WAAR,ONWAAR,Roosbeek,4,3111JT,00,Binnenstad,00,Centrum (binnenstad),Schiedam,,,4.39789132,51.91667041,Roosbeek,melding,3111JT
83562,UC.01.03,TELEFOON,Bomen; Bomen takken gebroken,op het eerste grasveld vanaf de Noordvestsingel staat een boom met een afgebroken tak en ook lijkt het er op dat een andere helemaal los hangt. Een ligt er al op het gras.,20140304091634,20140305,20140320,20140310,68,Groen,Bomen,Bomen takken gebroken,bomen en beplanting,ONWAAR,WAAR,WAAR,ONWAAR,Parkweg,364,3119CV,67,Nolensbuurt,60,Nieuwland,Schiedam,,,4.395014477,51.92078034,Parkweg,melding,3119CV
79994,AB.10.0116,TELEFOON,WC Huisvuil met pas; WC HV MP Trommel geblokkeerd,Trommel deed het eerst niet. Gister container geleegd nu doet hij het wel weer alleen zit er een heel groot stuk palstic vast waardoor hij niet soepel loopt.,20140212110432,20140213,20140214,20140214,125,Afval inzameling,WC Huisvuil met pas,WC HV MP Trommel geblokkeerd,afvalinzameling,ONWAAR,WAAR,WAAR,ONWAAR,Van 's-Gravesandestraat,29,3112JK,17,Rotterdamsedijk,10,Oost,Schiedam,,,4.414449048,51.91603225,Van 's-Gravesandestraat,melding,3112JK
81604,UC.01.03,WEBFORM,Bomen; Bomen takken gebroken,"In de grote boom tegenover huisnummer Noordeinde 17 is tijdens de laatste storm een tak afgebroken.
Deze is blijven hangen tussen de andere takken, maar kan elk moment naar beneden komen op een van de parkeerplaatsen aldaar.",20140222154355,20140224,20140227,20140227,68,Groen,Bomen,Bomen takken gebroken,bomen en beplanting,ONWAAR,WAAR,WAAR,ONWAAR,Noordeinde,15,3121KG,75,Kethel-dorp,70,Groenoord en Kethel,Schiedam,,,4.376773418,51.93700327,Noordeinde,melding,3121KG
77836,MLD0822,TELEFOON,Straatverlichting; OV meer lampen stuk,Meerdere straten zonder licht.,20140131093311,20140203,20140205,20140206,258,Straatmeubilair,Straatverlichting,OV meer lampen stuk,verlichting,ONWAAR,WAAR,WAAR,ONWAAR,Kethelstraat,1,3111PC,21,Brandersbuurt,20,Centrum (tussen havens en grachten),Schiedam,,,4.39375922,51.9180182,Kethelstraat,melding,3111PC
80377,MLD0822,TELEFOON,Straatverlichting; OV meer lampen stuk,"gisteren overdag brande de lichtmasten allemaal. Maar gisterenavond deden ze het niet op 1 na.
Gaat om ongeveer 15 lichtmasten",20140214095006,20140217,20140219,20140220,258,Straatmeubilair,Straatverlichting,OV meer lampen stuk,verlichting,ONWAAR,WAAR,WAAR,ONWAAR,Johan Braakensiekstraat,23,3119NL,64,Vakbondsliedenbuurt,60,Nieuwland,Schiedam,,,4.399891034,51.92452081,Johan Braakensiekstraat,melding,3119NL
79001,AB.10.0116,TELEFOON,WC Huisvuil met pas; WC HV MP Trommel geblokkeerd,De container gaat niet meer open.,20140206112241,20140207,20140206,20140210,125,Afval inzameling,WC Huisvuil met pas,WC HV MP Trommel geblokkeerd,afvalinzameling,ONWAAR,WAAR,WAAR,ONWAAR,Vondellaan,43,3117PV,32,Schrijversbuurt,30,West,Schiedam,,,4.386161786,51.91293726,Vondellaan,melding,3117PV
84985,UA.01.08,WEBFORM,Hondenoverlast; Overlast van hondenpoep,"In de branderssteeg is er de laatste tijd heel veel last van hondenpoep. Het ligt overal, langs de kant maar ook midden op straat. Er spelen hier kinderen en het is een steeg met veel voetgangers.",20140310114138,20140311,20140312,20140314,24,Reiniging,Op bestrating en in het groen,Overlast van hondenpoep,hondenpoep,WAAR,ONWAAR,WAAR,ONWAAR,Branderssteeg,6,3111BA,22,Walvisbuurt,20,Centrum (tussen havens en grachten),Schiedam,,,4.396506273,51.91476432,Branderssteeg,melding,3111BA
86488,MLD0821,EMAIL,Straatverlichting; OV 1 lamp stuk,"als de lichtmast brand heeft het een raar geluid ( Bromtoon )  wij horen dit zelfs binnen, kunt u hiernaar laten kijken",20140317102303,20140318,20140317,20140321,266,Straatmeubilair,Straatverlichting,OV 1 lamp stuk,verlichting,ONWAAR,WAAR,WAAR,ONWAAR,Rembrandtlaan,36,3117VL,32,Schrijversbuurt,30,West,Schiedam,,,4.38407241,51.91274297,Rembrandtlaan,melding,3117VL
81271,MLD0822,TELEFOON,Straatverlichting; OV meer lampen stuk,Meer lampen stuk. Het lijkt er op dat een heel blok defect is.,20140220083922,20140221,20140225,20140226,258,Straatmeubilair,Straatverlichting,OV meer lampen stuk,verlichting,ONWAAR,WAAR,WAAR,ONWAAR,Zwaluwlaan,242,3121CH,75,Kethel-dorp,70,Groenoord en Kethel,Schiedam,,,4.37591684,51.93433791,Zwaluwlaan,melding,3121CH
88611,MLD0822,TELEFOON,Straatverlichting; OV meer lampen stuk,Verlichting brandt aan een kan van de straat al een aantal weken niet.,20140326101000,20140327,20140326,20140401,258,Straatmeubilair,Straatverlichting,OV meer lampen stuk,verlichting,ONWAAR,WAAR,WAAR,ONWAAR,Paulus Potterstraat,62,3117XG,31,Schildersbuurt,30,West,Schiedam,,,4.380412586,51.91334435,Paulus Potterstraat,melding,3117XG
88946,MLD0702,TELEFOON,Parkeeroverlast; geen vergunning,"Het is geen vergunninggebied, maar mensen vanuit een andere buurt parkeren hun busjes allemaal bij mevrouw in de straat. Staan er momenteel 6, bulgaarse kentekens. Zo ontstaat er een parkeertekort.",20140327163559,20140328,20140330,20140402,403,Overlast,Parkeeroverlast,geen vergunning,parkeren,ONWAAR,ONWAAR,WAAR,ONWAAR,Julianalaan,34,3116JR,38,Haverschmidtkwartier,30,West,Schiedam,,,4.383886995,51.91022932,Julianalaan,melding,3116JR
78267,AB.10.0111,TELEFOON,WC Huisvuil met pas; WC HV MP Huisvuil ernaast,Er ligt een vuilniszak naast de ondergrondse container.,20140203140902,20140204,20140204,20140205,16,Afval inzameling,WC Huisvuil met pas,WC HV MP Huisvuil ernaast,afvalinzameling,WAAR,ONWAAR,WAAR,ONWAAR,Fabristraat,35,3117MG,34,Frankenland,30,West,Schiedam,,,4.392222584,51.91407065,Fabristraat,melding,3117MG
80369,MLD0402,TELEFOON,Gedrag personen; hinderlijk gedrag,meneer heeft al meerdere keren in de afgelopen jaren melding gemaakt van het feit dat op de wandelpaden door fietsers en brommers wordt gereden. Er wordt dan gezegd dat er meer controle zal plaats vinden maar meneer gelooft daar niet zo veel van.,20140214091846,20140217,20140218,20140220,265,Overlast,Hinderlijk gedrag personen/groepen,hinderlijk gedrag,,,,,,Laseurpad,10,3123NT,91,Toneelspelersbuurt,90,Woudhoek en Spaland/Sveaparken,Schiedam,,,4.371213758,51.93891826,Laseurpad,melding,3123NT
98032,UE.01.03,TELEFOON,Riolering verstopt,tijdens de regenbuien van gisterenavond kwam het water bij meneer in de gootsteen omhoog en in de kelder is ook water terecht gekomen. Jaren geleden was dit ook het geval en zelfs bij meerderen woningen maar daar is toen door de gemeente iets aan gedaan en komt dus nu terug.,20140521104956,20140522,20140523,20140523,421,Riolering,Riolering verstopt,,riolering en water,ONWAAR,WAAR,WAAR,ONWAAR,Cartesiusstraat,25,3112XK,17,Rotterdamsedijk,10,Oost,Schiedam,,,4.414027671,51.91542816,Cartesiusstraat,melding,3112XK
93242,MLD0702,TELEFOON,Parkeeroverlast; geen vergunning,"bewoners parkeren de auto voor een straat bij een speeltuintje, gevaarlijke situatie kinderen steken tussen de auto's over is niet te overzien voor het verkeer. Is reeds eerder gemeld via Buiten beter",20140422111341,20140423,20140422,20140428,403,Overlast,Parkeeroverlast,geen vergunning,parkeren,ONWAAR,ONWAAR,WAAR,ONWAAR,Basilicumveld,19,3124CA,97,De Akkers en De Velden,90,Woudhoek en Spaland/Sveaparken,Schiedam,,,4.377704137,51.94546998,Basilicumveld,melding,3124CA
97139,MLD0812,TELEFOON,Straatverlichting; OV lichtmast: omgereden / omgevallen,er is tegen de lichtmast aangereden staat scheef en de kap hangt nog aan een klein draadje gevaar voor vallen,20140515112245,20140516,20140515,20140521,332,Straatmeubilair,Straatverlichting,OV lichtmast: omgereden / omgevallen,verlichting,ONWAAR,WAAR,WAAR,ONWAAR,Nieuwlandplein,22,3118AD,68,Wibautbuurt,60,Nieuwland,Schiedam,,,4.38519432,51.92060171,Nieuwlandplein,melding,3118AD
92848,AB.04.0111,EMAIL,Grofvuil; GV Onjuist aangeboden,"1 tl buis, 1 bankstel, kapot kastje, 1 bloembak, 2 verhuis dozen, glas scherven op de grond, 1 zeiltje, 1 vuilniszak.",20140417124643,20140422,20140417,20140423,422,Afval inzameling,Grofvuil,GV Onjuist aangeboden,grofvuil en dumping,WAAR,ONWAAR,WAAR,ONWAAR,Singel,25, ,15,Wetenschappersbuurt,10,Oost,Schiedam,,,4.416360822,51.91831647,Hogenbanweg,adres,
95118,AB.04.0111,TELEFOON,Grofvuil; GV Onjuist aangeboden,Er ligt grofvuil naast de ondergrondse container. Graag een verzoek tot verwijdering.,20140502093142,20140506,20140502,20140507,422,Afval inzameling,Grofvuil,GV Onjuist aangeboden,grofvuil en dumping,WAAR,ONWAAR,WAAR,ONWAAR,Louis Zimmermannplein,66,3122GS,73,Groenoord-Midden,70,Groenoord en Kethel,Schiedam,,,4.369383388,51.9323707,Louis Zimmermannplein,melding,3122GS
95151,AB.11.0105,TELEFOON,Dumping; Dumping vuilniszakken,Staat een door vogels opengepikte vuilniszak die gedumpt is. Liggen nu allemaal etensresten op straat.,20140502114630,20140506,20140506,20140509,21,Afval inzameling,Dumping,Dumping vuilniszakken,grofvuil en dumping,WAAR,ONWAAR,WAAR,ONWAAR,Hogenbanweg,81,3112CJ,16,Newtonbuurt,10,Oost,Schiedam,,,4.415807297,51.91642128,Hogenbanweg,melding,3112CJ
93294,UD.01.06,TELEFOON,Verzakking - plaatselijk,"1 tegel is verzakt, naast de muur van het huis, 
3/4 cm, diep. 2e tegel gaat ook verzakken.",20140422131904,20140423,20140428,20140430,368,Bestrating,Bestrating plaatselijke verzakking,,bestrating,ONWAAR,WAAR,WAAR,ONWAAR,Villastraat,8,3112TD,13,Singelkwartier,10,Oost,Schiedam,,,4.406885065,51.91893775,Villastraat,melding,3112TD
91385,UE.01.03,TELEFOON,Riolering verstopt,De riolering is verstopt. Meneer geeft aan dat het van de straatkant afkomstig is.,20140409103247,20140410,20140415,20140411,421,Riolering,Riolering verstopt,,riolering en water,ONWAAR,WAAR,WAAR,ONWAAR,Schietbaanstraat,25,3119JD,71,Parkenbuurt/Bijdorp,70,Groenoord en Kethel,Schiedam,,,4.383318271,51.92450987,Schietbaanstraat,melding,3119JD
91429,UA.01.08,EMAIL,Hondenoverlast; Overlast van hondenpoep,overlast van hondenpoep in de straat en voor de deur.,20140409121949,20140410,20140410,20140415,24,Reiniging,Op bestrating en in het groen,Overlast van hondenpoep,hondenpoep,WAAR,ONWAAR,WAAR,ONWAAR,Raam,1,3111PL,21,Brandersbuurt,20,Centrum (tussen havens en grachten),Schiedam,,,4.397437102,51.91883988,Raam,melding,3111PL
95777,AB.04.0111,EMAIL,Grofvuil; GV Onjuist aangeboden,"Bij de ondergrondse containers ter hoogte van Buys Ballotsingel 80a (de containers bevinden zich er tegenover) staat redelijk vaak grof vuil gedumpt. 

Gisteren stond er een kapotte houten stoel naast de containers. Ook in het weekend staan er vaak grijze gevulde vuilniszakken naast de containers geplaatst, en duurt het vaak dagen voordat dit vuil wordt afgehaald.",20140507103350,20140508,20140507,20140509,422,Afval inzameling,Grofvuil,GV Onjuist aangeboden,grofvuil en dumping,WAAR,ONWAAR,WAAR,ONWAAR,Buys Ballotsingel,98,3112JG,16,Newtonbuurt,10,Oost,Schiedam,,,4.413500736,51.91738645,Buys Ballotsingel,melding,3112JG
95014,UD.01.01,TELEFOON,Gat in de bestrating,Een wandelaar is op de stoep door tegels gezakt en wordt nu behandeld door de GGD en moet misschien zelfs ook naar het ziekenhuis. Politie meldt dit en geeft aan dat het een flink gat is.,20140501133521,20140502,20140508,20140508,87,Bestrating,Gat in de bestrating,,,ONWAAR,WAAR,WAAR,ONWAAR,Korte Singelstraat,4, ,66,Schiehart,60,Nieuwland,Schiedam,,,4.400360427,51.92331949,Jan van Zutphenstraat,adres,
97093,UD.01.04,TELEFOON,Bestrating los/scheef/omhoogst. geen wortelopdruk,aan de zijkant van de woning( hoekhuis niet aan de voorzijde) liggen ongeveer 3 tegels los en één ligt er uit.,20140515093047,20140516,20140519,20140521,355,Bestrating,Bestrating los/scheef/omhoogst. geen wortelopdruk,,bestrating,ONWAAR,WAAR,WAAR,ONWAAR,Middelharnissestraat,30,3114RD,42,Eilandenbuurt,40,Zuid,Schiedam,,,4.405335539,51.90486446,Middelharnissestraat,melding,3114RD
93983,UA.01.01,TELEFOON,Op bestrating en in het groen; Overlast van zwerfvuil op verharding,Er lag veel zwerfvuil in de straat. Dit heeft mw zelf al bij elkaar geveegd en in 2 open vuilniszakken voor de deur gezet. Graag deze ophalen.,20140425084222,20140428,20140506,20140430,351,Reiniging,Op bestrating en in het groen,Overlast van zwerfvuil op verharding,zwerfvuil,WAAR,ONWAAR,WAAR,ONWAAR,Stadhouderslaan,57,3116HL,37,Oranjekwartier,30,West,Schiedam,,,4.396026069,51.9084821,Stadhouderslaan,melding,3116HL
94019,AB.04.0111,EMAIL,Grofvuil; GV Onjuist aangeboden,grofvuil naast de container,20140425093350,20140428,20140425,20140429,422,Afval inzameling,Grofvuil,GV Onjuist aangeboden,grofvuil en dumping,WAAR,ONWAAR,WAAR,ONWAAR,Goereesestraat,29,3114BG,43,Piet Sandersbuurt,40,Zuid,Schiedam,,,4.400743831,51.90655843,Goereesestraat,melding,3114BG
92548,UB.15.01,EMAIL,Gehandicaptenparkeerplaats; Vragen over plaatsing,De paal met het bord van invalide plaats staat bij mijn deur maar achter mijn auto staat een lichtmast kan dat bordniet op de lantaren paal geplaatst worden .,20140416094422,20140417,20140416,20140428,60,Straatmeubilair,Gehandicapten parkeerplaats,Vragen over plaatsing,parkeren,ONWAAR,ONWAAR,ONWAAR,WAAR,Laurens Costerstraat,8,3112DM,12,Natuurkundigenbuurt,10,Oost,Schiedam,,,4.405404192,51.91727281,Laurens Costerstraat,melding,3112DM
108062,UC.01.01,TELEFOON,Bomen; Bomen snoeien,Graag de boom snoeien en korter maken. Meneer geeft aan al jaren last te hebben van de boom.,20140721121340,20140722,20140807,20140725,67,Groen,Bomen,Bomen snoeien,bomen en beplanting,ONWAAR,ONWAAR,WAAR,ONWAAR,Faassenplein,146,3123NN,91,Toneelspelersbuurt,90,Woudhoek en Spaland/Sveaparken,Schiedam,,,4.372741277,51.93965578,Faassenplein,melding,3123NN
106997,UC.02.01,TELEFOON,Beplanting; Beplanting snoeien,Graag beplanting snoeien aangezien het helemaal dicht groeit.,20140714135703,20140715,20140725,20140718,75,Groen,Beplanting,Beplanting snoeien,bomen en beplanting,ONWAAR,ONWAAR,WAAR,ONWAAR,Zuidlandsestraat,10,3114PZ,42,Eilandenbuurt,40,Zuid,Schiedam,,,4.404730891,51.90548281,Zuidlandsestraat,melding,3114PZ
100823,MLD0821,WEBFORM,Straatverlichting; OV 1 lamp stuk,Lantaarn defect in Hovenierstraat ter hoogte van nummer 4 en 5.,20140606191135,20140610,20140610,20140613,266,Straatmeubilair,Straatverlichting,OV 1 lamp stuk,verlichting,ONWAAR,WAAR,WAAR,ONWAAR,Hovenierstraat,5,3123EH,92,Ambachtenbuurt,90,Woudhoek en Spaland/Sveaparken,Schiedam,,,4.364147001,51.94238465,Hovenierstraat,melding,3123EH
101793,UD.01.13,WEBFORM,Vraag over bestrating (niets stuk),"Op de Velden ter hoogte van huisnummer 91 is enige tijd geleden een aantal anti-parkeer palen weggehaald ivm de bouw van een aantal huizen.
Het betreft 4 stuks. De bouw is inmiddels afgerond en de vraag is of de palen weer teruggeplaatst kunnen worden. Nu wordt er regelmatig op de troittoir geparkeerd.",20140613115520,20140616,20140625,20140623,115,Bestrating,Vraag over bestrating (niets stuk),,bestrating,ONWAAR,ONWAAR,ONWAAR,WAAR,De Velden,91, ,15,Wetenschappersbuurt,10,Oost,Schiedam,,,4.415036773,51.92047179,Horvathweg,adres,
103799,UA.01.01,EMAIL,Op bestrating en in het groen; Overlast van zwerfvuil op verharding,Ligt van alles op de stoep daar waardoor mensen er eigenlijk niet langs kunnen lopen. Wordt daar regelmatig afval gedumpt ook. Zwerfvuil. Graag helemaal opruimen.,20140625153010,20140626,20140630,20140630,351,Reiniging,Op bestrating en in het groen,Overlast van zwerfvuil op verharding,zwerfvuil,WAAR,ONWAAR,WAAR,ONWAAR,Warande,32,3116CH,36,Nassaukwartier,30,West,Schiedam,,,4.400587448,51.91031831,Warande,melding,3116CH
98852,UC.01.06,TELEFOON,Bomen; Onkruid rond boom,"Overmatig veel onkruid rond om de boom voor deur.
Van origine is dit een grasveld maar is nu een compleet onkruidveld geworden!!!!",20140526160416,20140527,20140603,20140602,70,Groen,Bomen,Onkruid rond boom,onkruid,ONWAAR,ONWAAR,ONWAAR,ONWAAR,Julianalaan,26,3116JR,38,Haverschmidtkwartier,30,West,Schiedam,,,4.384381384,51.91013133,Julianalaan,melding,3116JR
