OBJECTID;NAME;ITEM_NUMBER;TYPE_STATION;CLASS_STATION;TYPE_DISTRIBUTIE;YEAR_OF_CONSTRUCTION;EIGENAAR;STATUS_KAST;POSITIONDETERMINATION;ROAD;HOUSE_NUMBER;ADDRESS;LEVERANCIER;DATE_MODIFIED;BEHEERDER_OMS;FABRIKAAT;NAAM;NADERE_ADRES_AAND;POSTCODE;TOEGANGS_AANDUIDING_TEKST;WOONPLAATS;X;Y;LONG;LAT
838;Z517;Z517;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;J CATSLN;2;;Onbekend;2012-01-26;Gemeente Den Haag;Onbekend;;Achter;2517KB;;S GRAVENHAGE;80063.1805000007;456254.526999999;4.2937635176074505;52.089472584494075
839;Z111;Z111;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;S GRAVENZANDELN;264;;Onbekend;2014-03-13;Gemeente Den Haag;Onbekend;;Achter;2512JT;;S GRAVENHAGE;80104.9730000012;454123.226;4.294841087691764;52.07032485149287
840;Z146;Z146;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;HILLEGONDASTR;6;;Onbekend;2014-03-13;Gemeente Den Haag;Onbekend;;Achter;2512TS;;S GRAVENHAGE;80176.438000001;454312.556000002;4.295841737871344;52.07203596710655
841;Z516;Z516;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;CARNEGIEPLN;4;;Onbekend;2016-11-04;Gemeente Den Haag;Onbekend;;Achter;2517KJ;;S GRAVENHAGE;80262.7820000015;456060.473000001;4.296718023317626;52.087755661491286
842;Z515;Z515;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;A PAULOWNASTR;117;;Onbekend;2016-11-04;Gemeente Den Haag;Onbekend;;Achter;2518BD;;S GRAVENHAGE;80390.4604999982;455977.009;4.298598908173123;52.087022816164634
843;Z323;Z323;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;A PAULOWNAPLN;4;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2518BK;;S GRAVENHAGE;80448.0474999994;455701.612;4.29949919335057;52.084555659321126
844;Z331;Z331;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;BAKKERSSTR;57;;Onbekend;2014-02-25;Gemeente Den Haag;Onbekend;;Achter;2513TJ;;S GRAVENHAGE;80538.7190000005;454988.285;4.300977545824157;52.07815738700072
845;Z313;Z313;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;P HEINPLN;53;;Onbekend;2014-03-18;Gemeente Den Haag;Onbekend;;Achter;2518BX;;S GRAVENHAGE;80552.7080000006;455500.407000002;4.3010698277074875;52.0827615684989
846;Z514;Z514;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;JAVASTR;2;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2585AM;;S GRAVENHAGE;80576.5159999989;455964.629999999;4.301315819961052;52.08693661185606
847;Z235;Z235;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;HOUTZAGERSSNGL;74;;Onbekend;2014-01-21;Gemeente Den Haag;Onbekend;;Achter;2512XH;;S GRAVENHAGE;80680.9200000018;454236.107999999;4.303215393284192;52.07141687005745
848;Z512;Z512;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;JAVASTR;28;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2585AP;;S GRAVENHAGE;80716.5269999988;456076.530000001;4.303333949294066;52.08796102969894
849;Z318;Z318;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;TOUSSAINTKD;1;;Onbekend;2014-01-09;Gemeente Den Haag;Onbekend;;Achter;2513CJ;;S GRAVENHAGE;80734.811999999;455245.912999999;4.303781543038365;52.08049895385066
747;B103;B103;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;SCHENKKD;55;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2595AR;;S GRAVENHAGE;82878.7104999982;454923.763500001;4.335120900316216;52.07788724001058
749;B101;B101;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;PR BEATRIXLN;23;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2595AK;;S GRAVENHAGE;82947.1629999988;454999.406;4.336103329341806;52.078575935691184
750;B112;B112;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;J P COENSTR;7;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2595WP;;S GRAVENHAGE;82785.2644999996;455117.605999999;4.333716933382544;52.079617087411144
751;Z352;Z352;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;RYNSTR;6;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2515XP;;S GRAVENHAGE;82180.6645000018;455172.0605;4.324886701419626;52.0800272825646
753;B117;B117;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;F VALENTYNSTR;338;;Onbekend;2017-04-26;Gemeente Den Haag;Onbekend;;Achter;2595WJ;;S GRAVENHAGE;82534.1303000003;455211.371399999;4.330034005569432;52.08042693071848
754;B109;B109;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;L HENRIETTESTR;92;;ENECO;2016-07-20;Onbekend;ENECO;;Binnen straal van 50 m;2595TJ;;S GRAVENHAGE;82950.6640000008;455227.728500001;4.336106177512429;52.08062828248724
755;Z351;Z350;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;RYNSTR;6;;Onbekend;2016-01-11;Gemeente Den Haag;Onbekend;;Achter;2515XP;;S GRAVENHAGE;82149.3999999985;455192.078000002;4.324426403552664;52.080203063234926
759;B127;B127;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;LN V NW O INDIE;121;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2593BM;;S GRAVENHAGE;83033.0890000016;455809.583500002;4.337185692163326;52.08586802076731
760;Z510;Z510;Kast;Onbekend;Onbekend;;Gemeente Den Haag;Fysiek verwijderd;Onbekend;BENOORDENHOUTSEWG;21;;Onbekend;2014-08-14;Gemeente Den Haag;Onbekend;;Achter;2596BA;;S GRAVENHAGE;81966.7809999995;456053.274999999;4.3215783279530955;52.08791838805254
761;R112;R112;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;HET KL LOO;164;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2592CH;;S GRAVENHAGE;84149.3214999996;456235.465999998;4.35338080763525;52.089839327733124
762;F125;F125;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;Onbekend;BENOORDENHOUTSEWG;44;;Onbekend;2012-10-17;Stedin;Onbekend;;Achter;2596BC;;S GRAVENHAGE;82136.4750000015;456258.864;4.324009991812435;52.089788329039905
763;F119;F119;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;Onbekend;WASSENAARSEWG;208;;Onbekend;2012-01-25;Stedin;Onbekend;;Achter;2596EC;;S GRAVENHAGE;82337.3104999997;456857.8215;4.326812370510331;52.09519742065587
764;F138;F138;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;BENOORDENHOUTSEWG;280;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2596BJ;;S GRAVENHAGE;83191.5414999984;456962.951499999;4.339254297973272;52.096253685170595
765;F100;F100;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;Onbekend;V HOGENHOUCKLN;49;;Onbekend;2012-01-25;Stedin;Onbekend;;Achter;2596TA;;S GRAVENHAGE;81921.4265000001;457059.517999999;4.320701000700229;52.09695526433926
980;D223;D223;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;D V WASSENAARLN;;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Naast;2553EZ;Nederhoflaan 38;S GRAVENHAGE;75199.3845000006;451092.751499999;4.224013527039098;52.04240626372111
982;D134;D134;Kast;Onbekend;Onbekend;;Combi;In bedrijf;Onbekend;DUINLAAN;47;;Onbekend;2018-08-29;Combi;Onbekend;;Achter;2554EP;;S GRAVENHAGE;75254.8374999985;453801.2502;4.224189412557413;52.06675436327965
984;D633 Station;D633;Kast;Onbekend;Onbekend;;Onbekend;In bedrijf;Onbekend;ERICALN;87;;Onbekend;2015-12-17;Stedin;Onbekend;;Openbare weg;2555LE;Laagsp. verdeelpunt.;S GRAVENHAGE;75436.1169999987;453512.072999999;4.22690008464123;52.064181720742475
985;D100;D100;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;LOOSD HOOFDSTR;1184;;Onbekend;2015-12-01;Gemeente Den Haag;Onbekend;;Achter;2552AV;;S GRAVENHAGE;75466.9915000014;452077.320500001;4.227684327956266;52.051292641996966
986;D213;D213;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;Onbekend;MOZARTLN;257;;Onbekend;2012-01-25;Stedin;Onbekend;;Achter;2555KA;;S GRAVENHAGE;75741.7809999995;453118.302499998;4.231448196272828;52.0606868855782
987;D404;D404;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;KARPERDAAL;89;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2553PC;;S GRAVENHAGE;75888.8599999994;451500.164000001;4.233967206999839;52.046166345968615
988;D151;D151;Kast;Onbekend;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;A NOORDEWIERSTR;132;;Onbekend;2018-11-22;Gemeente Den Haag;Onbekend;;Achter;2551GB;;S GRAVENHAGE;75912.6435000002;452983.386500001;4.23397049790532;52.0594988667968
989;D147;D147;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;Onbekend;SCHWERINKD;3;;Onbekend;2012-01-25;Stedin;Onbekend;;Achter;2552RN;;S GRAVENHAGE;76098.3960000016;451997.8695;4.236906196236597;52.050668899406546
990;D409;D409;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;BRASEMDAAL;13;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2553NA;;S GRAVENHAGE;76269.1114999987;451334.664999999;4.239547348517092;52.04473321023164
991;D410;D410;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;RIETVOORNDAAL;108;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2553NM;;S GRAVENHAGE;76274.0089999996;451104.710999999;4.239671688197727;52.0426673951227
992;D152;D152;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;R PARESTR;14;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2552CR;;S GRAVENHAGE;76297.7765000016;452230.206;4.239758864937148;52.05278516754078
993;D150;D150;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;LOOSD HOOFDSTR;103;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2552AA;;S GRAVENHAGE;76313.5909999982;452460.357999999;4.239936379951729;52.0548557002156
994;D136;D136;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;Onbekend;HOEFBLADLN;13;;Onbekend;2012-01-25;Stedin;Onbekend;;Openbare weg;2555EA;naast Nr.9,bovengr.kastlaagsp.verdeelpunt;S GRAVENHAGE;76337.1204999983;453733.464499999;4.239986139759362;52.066299944885486
869;H178;H178;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;Onbekend;MOERWG;392;;Onbekend;2013-10-15;Stedin;Onbekend;;Achter;2531BJ;;S GRAVENHAGE;80195.3238999993;452409.8882;4.296533971793998;52.05493973781378
870;Z524;Z524;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;BILLITONSTR;32;;Onbekend;2013-12-18;Gemeente Den Haag;Onbekend;;Achter;2585TZ;;S GRAVENHAGE;80707.5859999992;456594.280999999;4.303090711578193;52.092612712105556
871;A141;A141;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;J DE WITTLN;5;;Onbekend;2012-03-14;Gemeente Den Haag;Onbekend;;Achter;2517JR;;S GRAVENHAGE;79414.3955000006;456626.552499998;4.284215981713859;52.09272765263418
872;A121;A121;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;Onbekend;RIPPERDASTR;81;;Onbekend;2012-01-25;Stedin;Onbekend;;Achter;2581VC;;S GRAVENHAGE;78235.3999999985;456634.614500001;4.267012727420859;52.09263785629882
875;A143;A143;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;SCHEVENINGSEWG;42;;Onbekend;2012-03-14;Gemeente Den Haag;Onbekend;;Achter;2517KV;;S GRAVENHAGE;79542.1424999982;456981.161499999;4.286001320806787;52.095931835902704
877;A114;A114;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;HELLINGWG;220;;Onbekend;2012-03-14;Gemeente Den Haag;Onbekend;;Achter;2583DX;;S GRAVENHAGE;77906.745000001;457028.164999999;4.26212870425534;52.096128866537754
878;A239;A239;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;ST HUBERTUSWG;3;;Onbekend;2015-04-02;Gemeente Den Haag;Onbekend;;Achter;2597JH;;S GRAVENHAGE;80807.0667000003;457230.300099999;4.304403715854289;52.098341776177705
880;A222;A222;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;WAGENAARWG;23;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2597LM;;S GRAVENHAGE;80159.4794999994;457602.491;4.294872492243464;52.10159934696794
881;A111;A111;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;TREILERDWWG;2;;Onbekend;2012-03-14;Gemeente Den Haag;Onbekend;;Achter;2583DA;;S GRAVENHAGE;78414.2030000016;457606.396000002;4.269403108774273;52.10139566034714
882;A100;A100;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;Onbekend;DUINSTR;23;;Onbekend;2012-01-25;Stedin;Onbekend;;Achter;2584AV;;S GRAVENHAGE;78732.8200000003;457642.5625;4.274044515785794;52.10176467743043
883;A101;A101;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;SCHEVENINGSEWG;249;;Onbekend;2012-01-18;Gemeente Den Haag;Onbekend;;Achter;2584AA;;S GRAVENHAGE;79063.5190000013;457697.127999999;4.278858213835575;52.10230051516866
884;A219;A219;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;DUINWG;23;;Onbekend;2012-03-14;Gemeente Den Haag;Onbekend;;Achter;2585JV;;S GRAVENHAGE;79595.7309999987;457719.271499999;4.286619938268434;52.10257228632458
886;A223;A223;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;DUINROOSWG;2;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2597KJ;;S GRAVENHAGE;80775.0529999994;457740.316500001;4.303825500585962;52.10292085037058
887;A153;A153;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;W BEUKELSZOONPLN;9;;Onbekend;2012-03-14;Gemeente Den Haag;Onbekend;;Achter;2584XJ;;S GRAVENHAGE;79303.9990000017;457816.539999999;4.282341034492784;52.103406575674036
888;A151;A151;Kast;Onbekend;Onbekend;;Combi;In bedrijf;Onbekend;KORENDIJKSTRAAT;56;;Onbekend;2012-08-22;Combi;Onbekend;;Achter;2586RE;;S GRAVENHAGE;78869.4409999996;458177.453000002;4.275918705366506;52.10659035297717
889;A106;A106;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;WASSENAARSESTR;1;;Onbekend;2012-03-14;Gemeente Den Haag;Onbekend;;Achter;2586AL;;S GRAVENHAGE;78717.3214999996;458179.861499999;4.273698064791632;52.106591046330976
891;A167;A167;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;SCHUITENWG;2;;Onbekend;2012-03-14;Gemeente Den Haag;Onbekend;;Achter;2586AG;;S GRAVENHAGE;78719.4725000001;458308.728;4.273700604935097;52.10774941731008
892;A212;A212;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;STEVINSTR;97;;Onbekend;2012-03-14;Gemeente Den Haag;Onbekend;;Achter;2587EC;;S GRAVENHAGE;79636.1649999991;458494.6525;4.28703849208404;52.10954587668962
894;A228;A228;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;POMPSTATIONSWG;62;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2597JX;;S GRAVENHAGE;80782.6079999991;458577.352499999;4.303753419345918;52.110444051425574
895;A147;A147;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;ROTTERDAMSESTR;2;;Onbekend;2019-05-10;Combi;Onbekend;;Achter;2586GL;;S GRAVENHAGE;79216.4970000014;458622.813499998;4.280884736184558;52.11064028849801
896;A105;A105;Kast;Onbekend;Onbekend;;Combi;In bedrijf;Onbekend;Harteveltstraat;;;Onbekend;2012-03-15;Combi;Onbekend;;Achter;;;S GRAVENHAGE;79028.5925000012;458682.796500001;4.27812874231922;52.111153562620856
897;A211;A211;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;GENTSESTR;4;;Onbekend;2012-03-14;Gemeente Den Haag;Onbekend;;Achter;2587HS;;S GRAVENHAGE;79704.5144999996;458761.787;4.287977037123812;52.11195582728197
898;A236;A236;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;ZWOLSESTR;t/o 217;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Onbekend;2587TX;;S GRAVENHAGE;80136.2589999996;458900.669;4.294248377467944;52.11326250560358
899;A051;A051;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;Onbekend;G DEYNOOTWG;123;;Onbekend;2012-08-06;Stedin;Onbekend;;Achter;2586HL;;S GRAVENHAGE;79609.6359999999;459128.851;4.286510914477423;52.11524157935899
900;H1471 Station;H1471;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;Onbekend;OOSTEINDE;35;;Onbekend;2015-12-15;Stedin;Onbekend;;Openbare weg;2548AK;Naast 35;S GRAVENHAGE;79548.693;449297.745000001;4.2877944691267285;52.02688401947893
901;W113;W113;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;IPENRODEPLNTS;20;;Onbekend;2018-01-25;Gemeente Den Haag;Onbekend;;Achter;2548SH;;S GRAVENHAGE;79965.4145000018;449329.460999999;4.293858543940851;52.02722558153202
902;W112;W112;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;OOSTEINDE;86;;van Alphen;2012-03-15;Gemeente Den Haag;van Alphen;;Achter;2548AN;Station H1401;S GRAVENHAGE;79936.7314999998;449501.5825;4.293402902966369;52.0287685184656
903;W107;W107;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;BOGOTASTR;19;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Binnen straal van 20 m;2548HH;;S GRAVENHAGE;79619.6865000017;449652.375500001;4.288750595176415;52.03008065614442
904;W106;W106;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;LIMASTR;31;;Onbekend;2012-01-25;Onbekend;Onbekend;;Naast;2548HD;29;S GRAVENHAGE;79599.9574999996;449827.278499998;4.288424595921227;52.03164978632292
905;H1552 Station;H1552;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;Onbekend;NOORDWG;65;;ENECO;2015-12-15;Stedin;ENECO;;Nabij;2548AB;65;S GRAVENHAGE;78891.682;449916.405000001;4.278085151662088;52.03235398408434
907;W105;W105;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;MONTEVIDEOSTR;34;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Tegenover;2548GT;40;S GRAVENHAGE;79464.1854999997;450132.772;4.286378914337489;52.034376704498385
908;W101;H331;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;H LODEIZENSTR;30;;Onbekend;2015-12-15;Gemeente Den Haag;Onbekend;;Tegenover;2548EM;;S GRAVENHAGE;79095.4640000016;450183.289000001;4.280995079439511;52.034780334647124
909;H251;H251;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;AMBACHTSGAARDE;162;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Inpandig;2542EJ;;S GRAVENHAGE;77978.6394999996;450220.399;4.264713448899324;52.03495981824972
911;H1478 Station;H1478;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;Onbekend;NOORDWG;157;;Onbekend;2015-12-15;Stedin;Onbekend;;Openbare weg;2548AD;Voor 157;S GRAVENHAGE;79743.0089999996;450664.873500001;4.290324535591754;52.03919648806922
913;H197;H197;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;M STOKELN;;;Onbekend;2015-12-01;Gemeente Den Haag;Onbekend;;Nabij;2533CM;OV Kast tegen H305;S GRAVENHAGE;78709.0780000016;451306.309500001;4.275114425234091;52.04481957768827
914;H158;H158;Kast;Onbekend;Onbekend;;Combi;In bedrijf;Onbekend;ERASMUSWG;824;;Onbekend;2012-03-15;Combi;Onbekend;;Achter;2532EN;;S GRAVENHAGE;79724.0714999996;451347.956500001;4.289898147155104;52.04533261594413
915;H305;H305;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;Wapserveenstraat;365;;Kunststof;2015-12-01;Stedin;ENECO;;Nabij;2545LR;;S GRAVENHAGE;78642.2765000016;451549.511500001;4.2740865038858145;52.04699596544371
916;H139;H139;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;DIEVERSTR;36;;Onbekend;2015-07-15;Gemeente Den Haag;Onbekend;;Naast;2545TM;;S GRAVENHAGE;78385.2639999986;451569.090500001;4.270336154290922;52.04713644995366
918;H200;H200;Kast;Onbekend;Onbekend;;Combi;In bedrijf;Onbekend;WEZELRADE;79;;Onbekend;2012-03-15;Combi;Onbekend;;Achter;2544VW;;S GRAVENHAGE;77634.6000000015;451633.278999999;4.259380682505126;52.04760902137795
919;H145;H145;Kast;Onbekend;Onbekend;;Combi;In bedrijf;Onbekend;WINDESHEIMSTRAAT;355;;Onbekend;2012-08-22;Combi;Onbekend;;Achter;2533AM;;S GRAVENHAGE;79184.3000000007;451891.25;4.281910707286124;52.05014148070228
920;D187;D187;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;Onbekend;DISTELVINKENPLN;5;;Onbekend;2012-01-19;Stedin;Onbekend;;Achter;2566GH;;S GRAVENHAGE;77624.8154999986;455437.828000002;4.258375916284898;52.08179778842723
921;Z412;Z412;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;GRT HERTOGINNELN;210;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2517EX;;S GRAVENHAGE;78863.7034999989;455438.587000001;4.276446621482153;52.08197634392595
922;D450 Station;D450;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;Onbekend;FAZANTPLN;12;;Onbekend;2015-12-17;Stedin;Onbekend;;Terrein;2566VJ;bovengr.kast,laagsp.verd.p.in tuin flat;S GRAVENHAGE;77346.249499999;455453.600000002;4.254309082418462;52.081900528810344
923;D197;D197;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;Onbekend;FITISLN;4;;Onbekend;2015-12-01;Stedin;Onbekend;;Achter;2566EK;;S GRAVENHAGE;77323.4945;455459.702500001;4.2539757812443915;52.08195217791726
924;D113;D113;Kast;Onbekend;Onbekend;;Combi;In bedrijf;Onbekend;NACHTEGAALLAAN;710;;Onbekend;2012-08-22;Combi;Onbekend;;Achter;2561DM;;S GRAVENHAGE;78108.0945000015;455481.149999999;4.265415417269147;52.0822544293176
925;Z405;Z405;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;GRT HERTOGINNELN;131;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2517EP;;S GRAVENHAGE;78994.6739999987;455632.495999999;4.278313810390986;52.08373693291602
926;D141;D141;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;Onbekend;NACHTEGAALPLN;15;;Onbekend;2012-01-25;Stedin;Onbekend;;Achter;2566JN;;S GRAVENHAGE;78006.9105000012;455725.4965;4.263884348247102;52.08443622090958
928;A127;A127;Kast;Onbekend;Onbekend;;Combi;In bedrijf;Onbekend;NIEBOERWEG;2;;Onbekend;2012-08-22;Combi;Onbekend;;Achter;2583KP;;S GRAVENHAGE;77501.2335000001;455924.034000002;4.256462847240612;52.086149850275795
929;A128;A128;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;DOGGERSBANKSTR;67;;Onbekend;2012-03-14;Gemeente Den Haag;Onbekend;;Naast;2583MR;;S GRAVENHAGE;77409.1479999982;456079.147999998;4.2550842419551085;52.08753090073391
930;A131;A131;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;KRANENBURGWG;25;;Onbekend;2012-03-14;Gemeente Den Haag;Onbekend;;Achter;2581XW;;S GRAVENHAGE;78436.8214999996;456204.057500001;4.270048118443727;52.08879649353763
931;A139;A139;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;F HENDRIKPLN;39;;Onbekend;2012-03-14;Gemeente Den Haag;Onbekend;;Achter;2582AZ;;S GRAVENHAGE;78822.5650000013;456220.355999999;4.275671955405008;52.08899617642241
932;A125;A125;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;TESSELSEPLN;41;;Onbekend;2012-01-25;Stedin;Onbekend;;Nabij;2583HR;;S GRAVENHAGE;77600.5069999993;456335.6895;4.257817593801953;52.08986312494969
933;A130;A130;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;KRANENBURGWG;60;;Onbekend;2012-03-14;Gemeente Den Haag;Onbekend;;Achter;2581XV;;S GRAVENHAGE;78281.9835000001;456398.383499999;4.267745526431531;52.09052139409144
934;A138;A138;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;W DE ZWYGERLN;34;;Onbekend;2020-10-06;Gemeente Den Haag;Onbekend;;Achter;2582ER;;S GRAVENHAGE;78766.5441999994;456409.625799999;4.2748123712494035;52.090689366247325
935;A137;A137;Kast;Onbekend;Onbekend;;Combi;In bedrijf;Onbekend;STATENPLN;1;;Onbekend;2012-03-15;Combi;Onbekend;;Achter;2582EW;;S GRAVENHAGE;79044.5254999995;456451.104499999;4.278858679640278;52.09110033265751
936;A150;A150;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;NIEBOERWG;1;;Onbekend;2012-03-14;Gemeente Den Haag;Onbekend;;Tegenover;2583JT;;S GRAVENHAGE;78068.0584999994;456472.589000002;4.2646077952704555;52.09115856246562
937;A122;A122;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;Onbekend;ZEEZWALUWHOF;24;;Onbekend;2012-01-25;Stedin;Onbekend;;Achter;2583SZ;;S GRAVENHAGE;77941.2655000016;456489.886999998;4.262754055512525;52.091296377326074
