OBJECTID,PUIC,NAAM,PRORAIL_GEBIED,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,RELATIEVEHOOGTELIGGING,TIJDSTIP_REGISTRATIE,IN_GEBRUIK,GELDIG_VANAF,PUBLICATIEDATUM,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,OFFSET,OFFSET_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,PCA,X,Y,LATITUDE,LONGITUDE
380,465d5933-822c-4320-9d82-4d6b372be018,,Zuid-West,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Ehv,Breda - Eindhoven ,054,a,54,054_a,Boxtel - Eindhoven,53.663132,"53,663132",40.051979,"40,051979",ProRail,Zuid,Z,BASIS,Brabant,330,Boxtel,23,ASSET Rail,157730.108,387094.73,51.47290257,5.42649413
381,5941cbad-96b3-4bef-8d53-be3e9854d9e7,,Noord-West,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Spbr-Hlmwph,Spaarne (brug o/h - bij Haarlem) - Haarlem Hoofdwerkplaats ,901,,901,901__,Haarlem Hoofdwerkplaats,100.520472,"100,520472",25.778784,"25,778784",Derden - Overig - NS Onderhoud & Service (onder voorbehoud),Randstad Noord,RN,BASIS,n.v.t.,,n.v.t.,,n.v.t.,105166.502,488514.532,52.38222875,4.65527227
382,745b5906-f077-4c4d-adda-e73898ed9dab,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,609,,609,609__,Zutphen,28.544536,"28,544536",-55.215306,"-55,215306",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,210841.725,462935.013,52.15176504,6.20314511
383,a9fedafb-9a34-4d0a-a774-d2274b6cc701,,Noord,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Eem-Eemwt,Eemshaven - Eemshaven West ,815,b,815,815_b,Roodeschool Eemshaven,100.482621,"100,482621",-3.60791,"-3,607910",Derden - Overig - Groningen Seaports,Noord-Oost,NO,BASIS,n.v.t.,,n.v.t.,,n.v.t.,249532.607,608410.239,53.45350247,6.81022574
384,6e5b2b17-f1a1-4e44-99bb-b215dc031dcb,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,938,,938,938__,CUP Valburg,0.983941,"0,983941",21.987098,"21,987098",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,182619.475,434906.268,51.90197649,5.78852067
385,3e902dde-7d78-40bb-8a29-6be925e6d720,,Zuid-Holland Zuid,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,555,,555,555__,Rotterdam Centraal,84.297044,"84,297044",-23.623405,"-23,623405",ProRail,Randstad Zuid,RZ,BASIS,Rotterdam,120,Rotterdam,3,VolkerRail,92209.276,437914.7,51.92616003,4.47433214
386,d06a849c-c7ea-44eb-a6fc-721cdba6d770,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hgl-Odzg,Hengelo - Oldenzaal Grens ,026,,26,026__,Hengelo - Oldenzaal Grens,26.445488,"26,445488",21.86739,"21,867390",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,260732.922,480950.282,52.30633953,6.93757309
387,19424a5b-aea4-4d41-b4b1-ea0603dfb8db,,Noord,60,Bestaand,,2020/11/05 00:00:00+00,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,926,,926,926__,Zwolle Rangeerterrein,0.43738,"0,437380",-2.956966,"-2,956966",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Overijssel,34,ASSET Rail,201487.924,500812.377,52.49304056,6.07170974
388,e02ddae1-25c6-4735-920b-19e17d3e9210,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,6.275293,"6,275293",1.003568,"1,003568",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,90643.687,431877.211,51.8717204,4.45270249
389,7b8ca1f6-06b2-4491-9e9c-8c2f73d5fc30,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Amf,Utrecht - Amersfoort ,531,a,531,531_a,Utrecht Centraal,0.733273,"0,733273",29.339237,"29,339237",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Utrecht,13,ASSET Rail,135643.24,456488.772,52.09631136,5.10472276
390,02bafd57-0537-42ed-875d-fa031c118a51,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,6.482975,"6,482975",15.504189,"15,504189",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,90444.82,431820.303,51.87118595,4.44982581
391,03ba5d27-205d-4556-81c1-9cee4dd51fbf,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,938,,938,938__,CUP Valburg,1.965274,"1,965274",24.435484,"24,435484",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,183493.274,434459.596,51.89791768,5.80117986
392,1ec2b04d-6031-4f3c-806a-d9152f0d09f7,,Noord-West,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,20.480525,"20,480525",-63.610641,"-63,610641",ProRail,Randstad Noord,RN,BASIS,Kennemerland,240,Haarlem,8,Strukton Rail,106935.807,477581.59,52.28413162,4.68281757
393,1a1cbd68-cbfe-4c42-a4f0-59955bcfa22f,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,478,a,478,478_a,Rotterdam Europoort 4,1.248758,"1,248758",4.687375,"4,687375",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,61609.283,439553.019,51.93658559,4.02911408
394,b5c23135-e102-4c7c-b018-4887b99fc049,,Zuid-Oost,60,Bestaand,,2022/02/23 00:00:00+00,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Vl-Ehv,Venlo - Eindhoven ,618,b,618,618_b,Eindhoven,51.0133,"51,013300",-61.585418,"-61,585418",ProRail,Zuid,Z,BASIS,De Peel,300,Eindhoven,24,ASSET Rail,161997.146,383825.214,51.4434771,5.48784504
395,9df82be1-be20-43c8-a423-7046d7c57148,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,904.77944,"904,779440",-29.002224,"-29,002224",ProRail,Randstad Noord,RN,BASIS,Amstelsepoort,230,Weesp,11,Strukton Rail,124876.517,485478.643,52.35637961,4.94502462
396,33f1fc05-ed10-4703-b1e7-f8ab4263fbc8,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,17.541117,"17,541117",49.431931,"49,431931",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,79624.156,431698.359,51.86873112,4.29275594
397,2895ff9a-de90-427d-b30e-22f84e4238d8,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,43.478214,"43,478214",-96.236338,"-96,236338",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,152987.949,463056.171,52.15567413,5.35780201
398,d0b47a47-e177-4906-88c0-46e19802e5fe,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,087,,87,087__,Weesp Aansl. - Hilversum,25.060933,"25,060933",-20.021135,"-20,021135",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,139997.169,474101.183,52.25474452,5.16748301
399,069bc2cb-2b6f-42a6-bf84-2430b4bdfca1,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,478,a,478,478_a,Rotterdam Europoort 4,1.928085,"1,928085",62.372421,"62,372421",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,61423.674,440218.493,51.94253435,4.02623439
400,1820e8d1-c667-4c9b-9baa-c0c8b8aa9319,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,938,,938,938__,CUP Valburg,2.176061,"2,176061",-18.353511,"-18,353511",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,183700.698,434402.698,51.89739561,5.80418869
401,569bff9d-9011-47db-88e3-830890954747,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,531,d,531,531_d,Utrecht Centraal,1.2529,"1,252900",178.216932,"178,216932",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Utrecht,13,ASSET Rail,135038.126,456722.483,52.09839049,5.09587858
402,cd93c937-52fe-4d38-b9dc-1c2b3c36554e,,Zuid-Holland Zuid,60,Bestaand,,2020/11/04 00:00:00+00,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,805,a,805,805_a,Dordrecht Zeehaventerrein,100.001456,"100,001456",-7.078549,"-7,078549",ProRail,Randstad Zuid,RZ,BASIS,Dordrecht,140,Dordrecht,5,ASSET Rail,104555.489,424703.87,51.80868152,4.65574143
403,a8211e2f-0b55-4226-b16e-dde1ba7fecd1,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,70.320025,"70,320025",18.076326,"18,076326",Derden - Overig - Defensie,Noord-Oost,NO,BASIS,n.v.t.,,n.v.t.,,n.v.t.,189838.571,491688.049,52.41190497,5.89923781
404,23edee1e-02dd-41f0-927a-5952038a506c,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,938,,938,938__,CUP Valburg,1.618728,"1,618728",-17.509127,"-17,509127",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,183202.913,434653.358,51.89967403,5.79697722
405,5316e8ee-76cd-4a14-91b4-f96bd32105d0,,Zuid-Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Std-Bon,Sittard - Born ,433,,433,433__,Sittard - Born,5.735374,"5,735374",23.57389,"23,573890",ProRail,Zuid,Z,BASIS,Limburg,340,Roermond,25,Strukton Rail,184400.024,339184.953,51.04150229,5.80638834
406,9093dd20-eb86-4a5c-bdb7-9425e9bcbd07,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,938,,938,938__,CUP Valburg,3.313314,"3,313314",-39.897107,"-39,897107",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,184789.639,434180.359,51.89533995,5.81999
407,b0efdae3-2ed4-4fe0-a9d1-9af0a12638e6,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,609,,609,609__,Zutphen,28.341319,"28,341319",-13.915761,"-13,915761",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,210750.529,462747.691,52.15009076,6.20178198
408,c947f521-59db-4ae5-8f46-ce25176b799d,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bkd-Amf,Amersfoort Bokkeduinen - Amersfoort ,940,,940,940__,Amersfoort Bokkeduinen,42.756619,"42,756619",-11.799878,"-11,799878",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,152417.246,463502.873,52.15968671,5.34945909
409,90003d14-0903-4d2b-9992-c0f972bdefd9,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,938,,938,938__,CUP Valburg,2.521074,"2,521074",24.600102,"24,600102",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,184003.959,434232.648,51.89585145,5.80858026
410,5c1ffee2-eaea-4128-85cf-aaa0521d17b9,,Zuid-West,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Ehv,Breda - Eindhoven ,617,a,617,617_a,Boxtel,39.501753,"39,501753",4.384149,"4,384149",ProRail,Zuid,Z,BASIS,Brabant,330,Boxtel,23,ASSET Rail,150495.556,399256.638,51.58221019,5.32221174
411,8df6fabd-efa9-4c19-a9eb-cd84854b51f0,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hmta-Law,Hemtunnel Aansl. - Latexweg ,490,b,490,490_b,Amsterdam Houtrakpolder (gebied),5.267288,"5,267288",4.465069,"4,465069",ProRail,Randstad Noord,RN,BASIS,Amsterdam,220,Amsterdam,9,VolkerRail,114408.094,490329.552,52.39930187,4.79078111
412,b5c95ee1-6a23-478e-a3bb-5b0c33deb2f4,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,904.951662,"904,951662",-32.099144,"-32,099144",ProRail,Randstad Noord,RN,BASIS,Amstelsepoort,230,Weesp,11,Strukton Rail,125019.176,485382.874,52.3555267,4.94712716
413,b5ea5865-5cf4-4862-9dc1-3d06a88d794f,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,664,b,664,664_b,Rotterdam Lombardijen,42.775807,"42,775807",-17.735346,"-17,735346",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,95779.204,433212.943,51.88429451,4.52703638
414,1ef8c86b-69be-450a-a8b1-7de2a3a79ef5,,Noord,60,Bestaand,,2020/11/05 00:00:00+00,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,3.888708,"3,888708",31.43088,"31,430880",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Overijssel,34,ASSET Rail,203705.493,501575.107,52.499702,6.10447074
415,aa0adb3c-36b6-49a6-9bce-b6111d277fe4,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,478,a,478,478_a,Rotterdam Europoort 4,0.890014,"0,890014",4.817953,"4,817953",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,61729.548,439214.331,51.93356231,4.03095446
416,e65f6882-6c67-41b7-bde9-b40369e7ba73,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hmta-Law,Hemtunnel Aansl. - Latexweg ,490,b,490,490_b,Amsterdam Houtrakpolder (gebied),5.797809,"5,797809",-12.205114,"-12,205114",ProRail,Randstad Noord,RN,BASIS,Amsterdam,220,Amsterdam,9,VolkerRail,113876.532,490316.007,52.39914055,4.78297286
417,60e1f202-4e43-4e57-8f2a-c8960b85e771,,Zuid-Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Std-Bon,Sittard - Born ,433,,433,433__,Sittard - Born,5.053566,"5,053566",19.014133,"19,014133",ProRail,Zuid,Z,BASIS,Limburg,340,Roermond,25,Strukton Rail,184610.616,338539.703,51.03569152,5.80933779
418,0aeb0751-5ab6-40a9-807b-81ce2a28f1b3,,Zuid-Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Vl-Ehv,Venlo - Eindhoven ,516,a,516,516_a,Blerick,2.115936,"2,115936",84.817317,"84,817317",ProRail,Zuid,Z,BASIS,De Peel,300,Venlo,27,ASSET Rail,207939.63,376748.925,51.37743229,6.14757725
419,80ed6fdc-5cc6-43a9-8aae-bccc229a0365,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,938,,938,938__,CUP Valburg,0.912517,"0,912517",-21.898414,"-21,898414",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,182575.553,434977.67,51.90262044,5.78788821
420,b232151d-3544-4267-8c75-c6dbbdb7e716,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,43.883462,"43,883462",-27.019088,"-27,019088",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,95265.992,434208.65,51.89318863,4.51941021
421,0e4f8c01-8d9c-43d1-9428-4de57c446815,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,609,,609,609__,Zutphen,28.248346,"28,248346",-25.412697,"-25,412697",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,210685.328,462681.796,52.14950512,6.20081862
422,32af78c3-6207-4a50-ab96-cf9753a3e09d,,Noord,60,Bestaand,,2020/11/05 00:00:00+00,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,3.650985,"3,650985",22.770367,"22,770367",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Overijssel,34,ASSET Rail,203505.36,501704.933,52.5008865,6.10154257
423,afda4d68-918a-4792-a68c-e24dda96de23,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,938,,938,938__,CUP Valburg,0.774018,"0,774018",-22.078582,"-22,078582",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,182452.049,435040.35,51.90318992,5.78609869
424,2ae96688-b780-483f-a055-c3a3a987e58e,,Zuid-West,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,817,e,817,817_e,Vlissingen Sloehaven,205.736221,"205,736221",15.503047,"15,503047",ProRail,Zuid,Z,BASIS,Zeeland,310,Goes,18,Strukton Rail,37753.447,388251.647,51.47111107,3.69962894
425,7ba8f9f1-544c-4cd1-bcca-ff1d91f8f75b,,Zuid-Holland Zuid,60,Bestaand,,2020/11/04 00:00:00+00,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,542,a,542,542_a,Dordrecht,29.850898,"29,850898",-22.233667,"-22,233667",ProRail,Randstad Zuid,RZ,BASIS,Dordrecht,140,Dordrecht,5,ASSET Rail,104983.87,424593.908,51.80773176,4.66196848
426,05fb0a70-736f-4cdd-a5e9-8edf14fa1e4c,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Aml-Hgl,Almelo - Hengelo ,606,a,606,606_a,Almelo,0.118423,"0,118423",-24.318258,"-24,318258",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,240949.399,486704.419,52.36149352,6.64902964
427,4eff8c1d-316b-4dfe-a82f-9deb3aab1544,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ahg-Va,Arnhem Goederenstation - Velperpoort Aansl. ,437,a,437,437_a,Arnhem Goederenstation - Velperbroek Aansl.,0.72064,"0,720640",-1.748963,"-1,748963",ProRail,Noord-Oost,NO,BASIS,Gelre,400,Achterhoek,30,ASSET Rail,192455.304,443246.375,51.97636152,5.93234219
428,08018b6a-0c60-44d9-a48f-dc670967581c,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,44.699715,"44,699715",-24.440017,"-24,440017",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,94894.109,434934.214,51.89966961,4.51388154
429,f919d59b-6c7a-4450-9da4-70f9c58ab8ff,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,609,,609,609__,Zutphen,28.538204,"28,538204",-14.934386,"-14,934386",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,210869.539,462905.2,52.15149429,6.20354658
430,af5a7239-a86c-4d09-a31d-06c55a7d3ccc,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,6.745045,"6,745045",28.449438,"28,449438",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,90171.077,431793.434,51.8709127,4.44585646
431,4d26b0f3-193c-478b-aabd-decd607ab5fc,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,71.735421,"71,735421",47.48983,"47,489830",Derden - Overig - Defensie,Noord-Oost,NO,BASIS,n.v.t.,,n.v.t.,,n.v.t.,190954.524,492563.047,52.41969664,5.91573254
432,4486bb04-ff1e-451a-8319-4502042f8ec5,,Zuid-Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mt-Vl,Maastricht - Venlo ,520,a,520,520_a,Maastricht,0.340481,"0,340481",63.966598,"63,966598",ProRail,Zuid,Z,BASIS,Limburg,340,Maastricht,26,Strukton Rail,177474.112,317932.261,50.85078391,5.7063169
433,6214b58a-ae10-4883-8326-1d17c5d0b23e,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,44.396208,"44,396208",-59.544108,"-59,544108",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,153867.863,462874.558,52.15404429,5.37066058
434,d76c976a-bb26-413d-b4cd-72eed7474d6d,,Zuid-Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mt-Vl,Maastricht - Venlo ,520,a,520,520_a,Maastricht,0.523023,"0,523023",63.651774,"63,651774",ProRail,Zuid,Z,BASIS,Limburg,340,Maastricht,26,Strukton Rail,177420.643,318105.497,50.85234317,5.70556839
435,0f7e7468-c2a4-4286-b608-5d16ad892f8d,,Noord,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,16.587015,"16,587015",66.42538,"66,425380",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Drenthe,35,ASSET Rail,255870.689,571232.418,53.11837999,6.89389271
436,68414fdb-2191-422e-9b46-f9f1f0fb91b6,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Vl,Arnhem - Venlo ,514,a,514,514_a,Nijmegen,18.001208,"18,001208",55.689827,"55,689827",ProRail,Noord-Oost,NO,BASIS,Gelre,400,Maas en Waal,28,ASSET Rail,187155.259,427478.973,51.83497564,5.85373169
437,82731873-bc4d-455c-8cb8-2e3d82ddddfd,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,531,c,531,531_c,Utrecht Centraal,34.696673,"34,696673",-67.3491,"-67,349100",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Utrecht,13,ASSET Rail,135859.698,456105.633,52.09287524,5.10790306
438,6996549f-8aa5-4a2b-867e-d7b8214eae11,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hmta-Law,Hemtunnel Aansl. - Latexweg ,490,b,490,490_b,Amsterdam Houtrakpolder (gebied),5.746744,"5,746744",4.748509,"4,748509",ProRail,Randstad Noord,RN,BASIS,Amsterdam,220,Amsterdam,9,VolkerRail,113927.932,490332.679,52.39929423,4.783726
439,d5d2bb8c-795c-4bdf-bb8c-15619de97203,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,69.841924,"69,841924",54.956896,"54,956896",Derden - Overig - Defensie,Noord-Oost,NO,BASIS,n.v.t.,,n.v.t.,,n.v.t.,189486.109,491362.436,52.40900091,5.89402427
