FID,MASTNUMMER,LONGITUDE,LATITUDE,LICHTPUNT,X_COORDINAAT,Y_COORDINAAT,LICHTPUNT_SOORT,GEOM
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63d9,VN234,6.56579371,53.22026895,VN234,233720.95,582161.34,Lichtmast,POINT (233720.949607219 582161.339867594)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63da,VN329,6.51699984,53.19876202,VN329,230499.611,579715.822,Lichtmast,POINT (230499.611397971 579715.822107336)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63db,VN353,6.53423717,53.22724628,VN353,231600.964,582903.748,Lichtmast,POINT (231600.964424098 582903.748496797)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63dc,VN409,6.57511002,53.21861659,VN409,234346.204,581987.69,Lichtmast,POINT (234346.203637992 581987.689584888)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63dd,VN422,6.56726436,53.22987501,VN422,233801.655,583231.907,Lichtmast,POINT (233801.65533097 583231.907482017)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63de,VN452,6.60449782,53.21959914,VN452,236307.189,582129.803,Lichtmast,POINT (236307.18928273 582129.803006129)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63df,VP-13-1 (vh RWS),6.60174317,53.20343959,VP,236153.533,580328.486,Lichtmast,POINT (236153.532632759 580328.485844147)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63e0,VP-13-2 (vh RWS),6.59870036,53.20532934,VP,235946.694,580535.35,Lichtmast,POINT (235946.693531068 580535.350079611)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63e1,028539-001,6.53848401,53.22418847,28539,231890.0,582568.0,Lichtmast,POINT (231890 582568)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63e2,028540-002,6.53863467,53.22422297,28540,231900.0,582572.0,Lichtmast,POINT (231900 582572)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63e3,028541-003,6.53880006,53.22424834,28541,231911.0,582575.0,Lichtmast,POINT (231911 582575)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63e4,028542-004,6.53884641,53.22430181,28542,231914.0,582581.0,Lichtmast,POINT (231914 582581)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63e5,028549-011,6.54015788,53.22454563,28549,232001.149,582609.533,Lichtmast,POINT (232001.149 582609.533)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63e6,028550-012,6.54020726,53.22450442,28550,232004.52,582605.0,Lichtmast,POINT (232004.52 582605)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63e7,028553-015,6.54027121,53.22438698,28553,232009.0,582592.0,Lichtmast,POINT (232009 582592)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63e8,028554-016,6.54025874,53.22433727,28554,232008.256,582586.455,Lichtmast,POINT (232008.256 582586.455)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63e9,028561-023,6.53896387,53.22408413,28561,231922.232,582556.902,Lichtmast,POINT (231922.232 582556.902)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63ea,028562-024,6.53887148,53.22410701,28562,231916.021,582559.349,Lichtmast,POINT (231916.021 582559.349)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63eb,028563-025,6.53870991,53.22407304,28563,231905.291,582555.396,Lichtmast,POINT (231905.291 582555.396)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63ec,028564-026,6.53854826,53.22403569,28564,231894.562,582551.067,Lichtmast,POINT (231894.562 582551.067)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63ed,34546,6.59290474,53.20115654,34546,235567.254,580064.511,Lichtmast,POINT (235567.254 580064.511)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63ee,34547,6.59305429,53.20120173,34547,235577.162,580069.707,Lichtmast,POINT (235577.162 580069.707)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63ef,34548,6.59319833,53.20123578,34548,235586.723,580073.657,Lichtmast,POINT (235586.723 580073.657)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63f0,34549,6.59334653,53.2012704,34549,235596.561,580077.675,Lichtmast,POINT (235596.561 580077.675)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63f1,34550,6.59349054,53.2013032,34550,235606.122,580081.486,Lichtmast,POINT (235606.122 580081.486)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63f2,34546,6.59290474,53.20115654,34546,235567.254,580064.511,Lichtmast,POINT (235567.254 580064.511)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63f3,34547,6.59305429,53.20120173,34547,235577.162,580069.707,Lichtmast,POINT (235577.162 580069.707)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63f4,34548,6.59319833,53.20123578,34548,235586.723,580073.657,Lichtmast,POINT (235586.723 580073.657)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63f5,34549,6.59334653,53.2012704,34549,235596.561,580077.675,Lichtmast,POINT (235596.561 580077.675)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63f6,34550,6.59349054,53.2013032,34550,235606.122,580081.486,Lichtmast,POINT (235606.122 580081.486)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63f7,011209-019,6.56894206,53.21337635,11209,233943.808,581397.782,Lichtmast,POINT (233943.808 581397.782)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63f8,022125-038,6.58863364,53.23428058,22125,235220.378,583745.75,Lichtmast,POINT (235220.378 583745.75)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63f9,035107-Onbekend NTS,6.590964,53.17029401,35107,235494.968,576628.029,Lichtmast,POINT (235494.968400002 576628.0286)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63fa,035107-Onbekend NTS,6.590991,53.17030301,35107,235496.757,576629.06,Lichtmast,POINT (235496.756999999 576629.0603)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63fb,035107-Onbekend NTS,6.590956,53.17034501,35107,235494.339,576633.695,Lichtmast,POINT (235494.338599998 576633.694800001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63fc,035107-Onbekend NTS,6.590871,53.17027101,35107,235488.793,576625.365,Lichtmast,POINT (235488.7927 576625.3653)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63fd,035107-Onbekend NTS,6.590838,53.17026301,35107,235486.601,576624.438,Lichtmast,POINT (235486.601 576624.438200001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63fe,035107-Onbekend NTS,6.590898,53.17027701,35107,235490.587,576626.063,Lichtmast,POINT (235490.586899999 576626.063200001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_63ff,035107-Onbekend NTS,6.590927,53.17033801,35107,235492.413,576632.883,Lichtmast,POINT (235492.412500001 576632.883499999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6400,035107-Onbekend NTS,6.590763,53.17025001,35107,235481.61,576622.908,Lichtmast,POINT (235481.610199999 576622.907900002)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6401,035107-Onbekend NTS,6.590933,53.17028601,35107,235492.91,576627.104,Lichtmast,POINT (235492.910399999 576627.103799999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6402,035107-Onbekend NTS,6.590836,53.17031901,35107,235486.363,576630.668,Lichtmast,POINT (235486.3631 576630.6675)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6403,035107-Onbekend NTS,6.590898,53.17033101,35107,235490.486,576632.072,Lichtmast,POINT (235490.486499999 576632.072099999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6404,035107-Onbekend NTS,6.590713,53.17023501,35107,235478.295,576621.183,Lichtmast,POINT (235478.294799998 576621.182799999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6405,035107-Onbekend NTS,6.590778,53.17031201,35107,235482.498,576629.824,Lichtmast,POINT (235482.497900002 576629.823800001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6406,035107-Onbekend NTS,6.59072,53.17029601,35107,235478.65,576627.979,Lichtmast,POINT (235478.649500001 576627.978599999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6407,035107-Onbekend NTS,6.590814,53.17031501,35107,235484.9,576630.198,Lichtmast,POINT (235484.899500001 576630.197900001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6408,035107-Onbekend NTS,6.590666,53.17028301,35107,235475.063,576626.472,Lichtmast,POINT (235475.062899999 576626.471700002)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6409,035107-Onbekend NTS,6.590445,53.17019501,35107,235460.449,576616.432,Lichtmast,POINT (235460.449200001 576616.432399999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_640a,035107-Onbekend NTS,6.590694,53.17023001,35107,235477.034,576620.605,Lichtmast,POINT (235477.0337 576620.6052)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_640b,035107-Onbekend NTS,6.590526,53.17023501,35107,235465.791,576620.974,Lichtmast,POINT (235465.791000001 576620.973999999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_640c,035107-Onbekend NTS,6.590642,53.17021701,35107,235473.581,576619.101,Lichtmast,POINT (235473.580800001 576619.100600001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_640d,035107-Onbekend NTS,6.590491,53.17021601,35107,235463.486,576618.821,Lichtmast,POINT (235463.486000001 576618.820599999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_640e,035107-Onbekend NTS,6.590475,53.17020501,35107,235462.437,576617.579,Lichtmast,POINT (235462.4366 576617.578699999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_640f,035107-Onbekend NTS,6.590575,53.17025301,35107,235469.034,576623.032,Lichtmast,POINT (235469.0339 576623.0317)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6410,035107-Onbekend NTS,6.59042,53.17018601,35107,235458.794,576615.403,Lichtmast,POINT (235458.794300001 576615.403000001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6411,035107-Onbekend NTS,6.590513,53.17017301,35107,235465.037,576614.06,Lichtmast,POINT (235465.037 576614.0603)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6412,035107-Onbekend NTS,6.590532,53.17018201,35107,235466.291,576615.083,Lichtmast,POINT (235466.2907 576615.083000001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6413,035107-Onbekend NTS,6.590493,53.17016101,35107,235463.722,576612.703,Lichtmast,POINT (235463.721999999 576612.702599999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6414,035107-Onbekend NTS,6.590606,53.17021001,35107,235471.187,576618.281,Lichtmast,POINT (235471.186700001 576618.281399999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6415,035107-Onbekend NTS,6.590473,53.17015301,35107,235462.4,576611.79,Lichtmast,POINT (235462.399500001 576611.790100001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6416,035107-Onbekend NTS,6.590563,53.17018701,35107,235468.354,576615.674,Lichtmast,POINT (235468.354200002 576615.673999999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6417,035107-Onbekend NTS,6.590581,53.17019801,35107,235469.537,576616.918,Lichtmast,POINT (235469.5374 576616.918200001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6418,035107-Onbekend NTS,6.590337,53.17015501,35107,235453.302,576611.861,Lichtmast,POINT (235453.302099999 576611.8607)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6419,035107-Onbekend NTS,6.590459,53.17014401,35107,235461.48,576610.773,Lichtmast,POINT (235461.480099998 576610.7729)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_641a,035107-Onbekend NTS,6.590421,53.17013501,35107,235458.956,576609.729,Lichtmast,POINT (235458.956 576609.728999998)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_641b,035107-Onbekend NTS,6.590246,53.17013201,35107,235447.26,576609.2,Lichtmast,POINT (235447.2601 576609.199700002)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_641c,035107-Onbekend NTS,6.590317,53.17014801,35107,235451.978,576611.06,Lichtmast,POINT (235451.9778 576611.059500001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_641d,035107-Onbekend NTS,6.5907,53.17029101,35107,235477.322,576627.4,Lichtmast,POINT (235477.3215 576627.399900001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_641e,035107-Onbekend NTS,6.590303,53.17008701,35107,235451.155,576604.256,Lichtmast,POINT (235451.155000001 576604.255899999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_641f,035107-Onbekend NTS,6.590661,53.17022501,35107,235474.836,576620.012,Lichtmast,POINT (235474.836399998 576620.011999998)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6420,035107-Onbekend NTS,6.590361,53.17011101,35107,235454.989,576606.991,Lichtmast,POINT (235454.988600001 576606.991300002)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6421,035107-Onbekend NTS,6.590346,53.17010901,35107,235453.989,576606.752,Lichtmast,POINT (235453.989399999 576606.752)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6422,035107-Onbekend NTS,6.590331,53.17010201,35107,235452.999,576605.956,Lichtmast,POINT (235452.999400001 576605.956300002)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6423,035107-Onbekend NTS,6.590286,53.17008001,35107,235450.031,576603.458,Lichtmast,POINT (235450.031300001 576603.458000001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6424,030364-013,6.52688961,53.22029284,30364,231122.554,582122.177,Lichtmast,POINT (231122.554 582122.177)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6425,030365-014,6.52678244,53.22050182,30365,231115.028,582145.319,Lichtmast,POINT (231115.028 582145.319)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6426,030366-015,6.52698602,53.22008262,30366,231129.363,582098.886,Lichtmast,POINT (231129.363 582098.886)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6427,030367-016,6.52662575,53.22001695,30367,231105.417,582091.198,Lichtmast,POINT (231105.417 582091.198)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6428,030379-028,6.52565768,53.21961842,30379,231041.461,582045.826,Lichtmast,POINT (231041.461 582045.826)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6429,030380-029,6.52557607,53.21977721,30380,231035.731,582063.411,Lichtmast,POINT (231035.731 582063.411)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_642a,030381-030,6.52555024,53.2200371,30381,231033.549,582092.304,Lichtmast,POINT (231033.549 582092.304)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_642b,030382-031,6.52591263,53.22010263,30382,231057.637,582099.979,Lichtmast,POINT (231057.637 582099.979)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_642c,030383-032,6.52511165,53.21997426,30383,231004.366,582084.848,Lichtmast,POINT (231004.366 582084.848)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_642d,030384-033,6.52500887,53.2201798,30384,230997.14,582107.612,Lichtmast,POINT (230997.14 582107.612)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_642e,030385-034,6.52487006,53.21969299,30385,230988.725,582053.293,Lichtmast,POINT (230988.725 582053.293)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_642f,030386-035,6.52522464,53.21975908,30386,231012.291,582061.022,Lichtmast,POINT (231012.291 582061.022)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6430,033396-002,6.6604203,53.24069317,33396,240000.681,584541.687,Lichtmast,POINT (240000.681 584541.687)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6431,033398-004,6.6616444,53.24065807,33398,240082.466,584539.227,Lichtmast,POINT (240082.466 584539.227)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6432,033399-005,6.6613779,53.23978285,33399,240066.399,584441.519,Lichtmast,POINT (240066.399 584441.519)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6433,033400-006,6.66179152,53.23925032,33400,240095.06,584382.749,Lichtmast,POINT (240095.06 584382.749)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6434,033401-007,6.66191088,53.23807833,33401,240105.337,584252.472,Lichtmast,POINT (240105.337 584252.472)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6435,033402-008,6.66196671,53.23710472,33402,240110.982,584144.197,Lichtmast,POINT (240110.982 584144.197)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6436,033403-009,6.66190578,53.23642932,33403,240108.245,584068.967,Lichtmast,POINT (240108.245 584068.967)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6437,033404-010,6.66164145,53.23588997,33404,240091.66,584008.637,Lichtmast,POINT (240091.66 584008.637)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6438,040072-M1057,6.60652275,53.16510592,40072,236545.08,576068.21,Lichtmast,POINT (236545.08 576068.21)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6439,040073-M1058,6.60681851,53.1651697,40073,236564.738,576075.642,Lichtmast,POINT (236564.738 576075.642)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_643a,040074-M1059,6.60713942,53.1652471,40074,236586.053,576084.618,Lichtmast,POINT (236586.053 576084.618)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_643b,040075-M1060,6.60713298,53.1653751,40075,236585.381,576098.855,Lichtmast,POINT (236585.381 576098.855)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_643c,040076-M1061,6.6074632,53.1654435,40076,236607.335,576106.84,Lichtmast,POINT (236607.335 576106.84)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_643d,040077-M1062,6.60779766,53.1655182,40077,236629.56,576115.531,Lichtmast,POINT (236629.56 576115.531)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_643e,040085-M1070,6.60811436,53.16566759,40085,236650.457,576132.514,Lichtmast,POINT (236650.457 576132.514)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_643f,040086-M1071,6.60805443,53.16586168,40086,236646.083,576154.043,Lichtmast,POINT (236646.083 576154.043)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6440,040087-M1072,6.607875,53.16607945,40087,236633.674,576178.073,Lichtmast,POINT (236633.674 576178.073)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6441,033393-001,6.65116131,53.23647005,33393,239390.838,584060.855,Lichtmast,POINT (239390.838 584060.855)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6442,033394-001,6.65300439,53.23567848,33394,239515.435,583974.932,Lichtmast,POINT (239515.435 583974.932)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6443,009927-012,6.57131828,53.2437288,9927,234047.0,584778.0,Lichtmast,POINT (234047 584778)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6444,009931-016,6.57198358,53.24366778,9931,234091.522,584771.94,Lichtmast,POINT (234091.522 584771.94)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6445,009934-019,6.57305008,53.2439495,9934,234162.197,584804.462,Lichtmast,POINT (234162.197 584804.462)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6446,028379-021,6.50163079,53.21886603,28379,229438.0,581937.0,Lichtmast,POINT (229438 581937)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6447,028381-023,6.50118104,53.21884325,28381,229408.0,581934.0,Lichtmast,POINT (229408 581934)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6448,028391-033,6.50003363,53.21881281,28391,229331.415,581929.428,Lichtmast,POINT (229331.415 581929.428)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6449,028392-034,6.49954763,53.21878651,28392,229299.0,581926.0,Lichtmast,POINT (229299 581926)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_644a,040066-M1051,6.60635733,53.16458449,40066,236535.0,576010.0,Lichtmast,POINT (236535 576010)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_644b,040067-M1052,6.60668976,53.16470692,40067,236557.0,576024.0,Lichtmast,POINT (236557 576024)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_644c,040068-M1053,6.60660487,53.16487853,40068,236551.0,576043.0,Lichtmast,POINT (236551 576043)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_644d,040069-M1054,6.60633351,53.16480041,40069,236533.0,576034.0,Lichtmast,POINT (236533 576034)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_644e,040070-M1055,6.6062319,53.16490928,40070,236526.0,576046.0,Lichtmast,POINT (236526 576046)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_644f,040071-M1056,6.60651872,53.16500522,40071,236545.0,576057.0,Lichtmast,POINT (236545 576057)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6450,040078-M1063,6.60768092,53.16546567,40078,236621.853,576109.553,Lichtmast,POINT (236621.852776266 576109.553200773)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6451,040079-M1064,6.60743393,53.16532775,40079,236605.596,576093.926,Lichtmast,POINT (236605.595848284 576093.925959583)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6452,040080-M1065,6.6075989,53.1651776,40080,236616.911,576077.405,Lichtmast,POINT (236616.910869656 576077.405419534)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6453,040081-M1066,6.60792869,53.16525165,40081,236638.825,576086.019,Lichtmast,POINT (236638.825229519 576086.019148743)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6454,040082-M1067,6.60816329,53.16541822,40082,236654.199,576104.82,Lichtmast,POINT (236654.199361945 576104.819511819)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6455,040083-M1068,6.60822786,53.16556833,40083,236658.234,576121.597,Lichtmast,POINT (236658.233985347 576121.59682201)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6456,04008-M1069,6.60801497,53.16554193,4008,236644.048,576118.418,Lichtmast,POINT (236644.047531383 576118.418271276)
