ID,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,CONTRACTGEBIED_NAAM,CONTRACTGEBIED_NR,CONTRACTGEBIED_TYPE,PGO_GEBIED_NAAM,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,TECHNIEKVELD,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,NAAM,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,RELATIEVEHOOGTELIGGING,STATUS,TIJDSTIP_REGISTRATIE,BEWEEGBAAR,PUIC,WEGNAAM
6082792,,,,,,,,,,,,,,,,157338.167,575979.462397,53.1705043646065,5.42217232025829,,,,Harlingen,G0072,bestaand,,101.255,283,1,gerealiseerd,2015/11/04 00:00:00+00,Nee,3c705cec76f04ea7acd0c23ff845140c,
6082832,206,,206,206__,Zwolle - Wierden,Zl-Wdn,Zwolle - Wierden ,10.657352,"10,657352",Noord-Oost,NO,Twente,32,KUNSTWERKEN,Twente,210481.271828,494905.6,52.4391196052048,6.20313773814553,KUNSTWERKEN,Noord-Oost,NO,Raalte,G0177,bestaand,,110.728,283,1,gerealiseerd,2015/09/16 18:58:00+00,Nee,ba0c28c4aa1e4f00b28ab6e476f59394,
6083105,927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,905.254074,"905,254074",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,125242.005,485189.761351,52.353803162461,4.95041588108898,KUNSTWERKEN,Randstad Noord,RN,Amsterdam,G0363,bestaand,,152.78,283,1,gerealiseerd,2021/02/01 15:54:20+00,Nee,8d19291312564ce498c7c078d4217dba,
6083228,201,,201,201__,Sauwerd - Delfzijl,Gn-Dz,Groningen - Delfzijl ,20.092671,"20,092671",Noord-Oost,NO,Groningen,37,KUNSTWERKEN,Wadden,240046.516,593531.140485,53.3214429084409,6.66349339069676,KUNSTWERKEN,Noord-Oost,NO,Groningen,P0020,bestaand,,412.904,283,1,gerealiseerd,2021/04/14 14:33:49+00,Nee,73f52b2d658c46ec84c65fe16f9e9945,
6083229,,,,,,,,,,,,,,,,254588.880621,594543.5035,53.3280219658667,6.88197823187887,,,,Groningen,P0020,bestaand,,228.297,283,1,gerealiseerd,2016/09/19 17:40:15+00,Nee,8cf12210ad9343648602746fcad4d681,
6083293,,,,,,,,,,,,,,,,98025.4655,460194.996583,52.1270265660391,4.55517043813302,,,,Hoogheemraadschap van Rijnland,W0616,bestaand,,12.694,283,1,gerealiseerd,2016/07/26 16:28:24+00,Nee,3794f419c5c66ea8e05370f9200ac4e9,
6083296,,,,,,,,,,,,,,,,97400.83558,460391.776,52.1287303523271,4.54601622938693,,,,Hoogheemraadschap van Rijnland,W0616,bestaand,,18.441,283,1,gerealiseerd,2016/07/26 16:28:24+00,Nee,3794f419c5c06ea8e05370f9200ac4e9,
6083300,,,,,,,,,,,,,,,,99634.717822,459761.662,52.1232955357233,4.57873951661809,,,,Hoogheemraadschap van Rijnland,W0616,bestaand,,18.749,283,1,gerealiseerd,2016/07/26 16:28:24+00,Nee,3794f419c5c36ea8e05370f9200ac4e9,
6083303,,,,,,,,,,,,,,,,101235.446507,460070.387,52.1262280610762,4.60206304421675,,,,Alphen aan den Rijn,G0484,bestaand,,46.749,283,1,gerealiseerd,2016/07/26 16:28:24+00,Nee,3794f41b957a6ea8e05370f9200ac4e9,
6083330,,,,,,,,,,,,,,,,98396.678008,459996.212,52.1252781670304,4.56062399048193,,,,Hoogheemraadschap van Rijnland,W0616,bestaand,,18.832,283,1,gerealiseerd,2016/07/26 16:28:24+00,Nee,3794f41b9f8f6ea8e05370f9200ac4e9,
6083332,,,,,,,,,,,,,,,,102366.7265,460195.335738,52.1274598390762,4.618562715941,,,,Hoogheemraadschap van Rijnland,W0616,bestaand,,16.837,283,1,gerealiseerd,2016/07/26 16:28:24+00,Nee,3794f41ac64a6ea8e05370f9200ac4e9,
6083333,,,,,,,,,,,,,,,,102123.43517,460158.8545,52.1271087619394,4.61501573711454,,,,Hoogheemraadschap van Rijnland,W0616,bestaand,,6.801,283,1,gerealiseerd,2016/07/26 16:28:24+00,Nee,3794f419c5a56ea8e05370f9200ac4e9,
6083334,,,,,,,,,,,,,,,,97688.555825,460249.865,52.1274848657292,4.55024160766581,,,,Alphen aan den Rijn,G0484,bestaand,,19.05,283,1,gerealiseerd,2019/12/02 07:28:41+00,Nee,3794f416dd1c6ea8e05370f9200ac4e9,
6083335,,,,,,,,,,,,,,,,100067.552,459837.382764,52.1240192174984,4.58504710423247,,,,Alphen aan den Rijn,G0484,bestaand,,134.655,283,1,gerealiseerd,2022/11/07 14:35:05+00,Nee,3794f416f3bc6ea8e05370f9200ac4e9,
6083338,,,,,,,,,,,,,,,,101176.5765,459983.346472,52.1254400766317,4.60121718796487,,,,Hoogheemraadschap van Rijnland,W0616,bestaand,,18.482,283,1,gerealiseerd,2019/01/16 10:01:32+00,Nee,3794f419c5a86ea8e05370f9200ac4e9,
6083341,,,,,,,,,,,,,,,,101725.297108,460152.299,52.1270116343289,4.60920302907658,,,,Hoogheemraadschap van Rijnland,W0616,bestaand,,22.645,283,1,gerealiseerd,2016/07/26 16:28:24+00,Nee,3794f41c06db6ea8e05370f9200ac4e9,
6083395,,,,,,,,,,,,,,,,102357.461,460233.082502,52.1277981991019,4.61842157871506,,,,Hoogheemraadschap van Rijnland,W0616,bestaand,,21.538,283,1,gerealiseerd,2020/03/30 15:03:58+00,Nee,3794f419c5ab6ea8e05370f9200ac4e9,
6083397,,,,,,,,,,,,,,,,101425.907912,460092.289,52.1264433843394,4.60484071507752,,,,Alphen aan den Rijn,G0484,bestaand,,42.513,283,1,gerealiseerd,2021/08/31 14:58:19+00,Nee,3794f416f3f66ea8e05370f9200ac4e9,
6083398,,,,,,,,,,,,,,,,97841.335,461138.210655,52.1354844082551,4.55232331020023,,,,Alphen aan den Rijn,G0484,bestaand,,12.653,283,1,gerealiseerd,2019/12/02 07:28:41+00,Nee,3794f41c68d06ea8e05370f9200ac4e9,
6083400,,,,,,,,,,,,,,,,98349.722,460007.213563,52.1253722324676,4.55993652837654,,,,Hoogheemraadschap van Rijnland,W0616,bestaand,,17.519,283,1,gerealiseerd,2019/04/16 09:10:35+00,Nee,3794f419c5c76ea8e05370f9200ac4e9,
6083423,,,,,,,,,,,,,,,,220663.930894,457347.909,52.1004736957481,6.34556779427801,,,,Waterschap Rijn en IJssel,W0152,bestaand,,34.365,283,1,gerealiseerd,2016/08/17 15:47:44+00,Nee,e5a70496198a40fbb02a2b7fd79b47af,
6083430,,,,,,,,,,,,,,,,98138.6185,460088.515,52.1260812404848,4.55684050098413,,,,Hoogheemraadschap van Rijnland,W0616,bestaand,,17.293,283,1,gerealiseerd,2018/12/11 15:30:43+00,Nee,3794f41b95976ea8e05370f9200ac4e9,
6083431,,,,,,,,,,,,,,,,97637.156702,460258.873,52.1275604930786,4.54948954641551,,,,Alphen aan den Rijn,G0484,bestaand,,28.641,283,1,gerealiseerd,2018/03/14 16:03:13+00,Nee,3794f419e3196ea8e05370f9200ac4e9,
6083435,,,,,,,,,,,,,,,,98301.434,460030.1855,52.1255737376011,4.55922762024466,,,,Hoogheemraadschap van Rijnland,W0616,bestaand,,18.709,283,1,gerealiseerd,2016/07/26 16:28:24+00,Nee,3794f41ba37a6ea8e05370f9200ac4e9,
6083438,,,,,,,,,,,,,,,,102381.8065,460204.094,52.1275399873716,4.61878156683247,,,,Hoogheemraadschap van Rijnland,W0616,bestaand,,20.501,283,1,gerealiseerd,2016/07/26 16:28:24+00,Nee,3794f419c5a66ea8e05370f9200ac4e9,
6083443,,,,,,,,,,,,,,,,100673.6985,459953.262089,52.1251205298306,4.5938791064653,,,,Alphen aan den Rijn,G0484,bestaand,,9.241,283,1,gerealiseerd,2016/07/26 16:28:24+00,Nee,3794f416eea46ea8e05370f9200ac4e9,
6083487,070,,70,070__,Schin op Geul - Maastricht,Vet-Mtn,Verschau (D) - Maastricht Noord ,32.41884,"32,418840",Zuid,Z,Maastricht,26,KUNSTWERKEN,Limburg,179580.8695,321130.725978,50.8794474615939,5.73644988650289,KUNSTWERKEN,Zuid,Z,Meerssen,G0938,bestaand,,283.608,283,1,gerealiseerd,2015/12/09 14:58:28+00,Nee,0a27292add9340a19ad76d21931afe4e,
6083537,,,,,,,,,,,,,,,,100974.527956,459952.0505,52.1251391100641,4.59827189691032,,,,Hoogheemraadschap van Rijnland,W0616,bestaand,,8.831,283,1,gerealiseerd,2016/07/26 16:28:24+00,Nee,3794f419c5ac6ea8e05370f9200ac4e9,
6083538,103,,103,103__,Alphen a/d Rijn - Leiden Centraal,Wd-Ledn,Woerden - Leiden Centraal ,24.609343,"24,609343",Randstad Zuid,RZ,Leiden,1,KUNSTWERKEN,Rijn en Gouwe,98155.596233,460140.9315,52.126554063696,4.55707965288931,KUNSTWERKEN,Randstad Zuid,RZ,Hoogheemraadschap van Rijnland,W0616,bestaand,,7.823,283,1,gerealiseerd,2019/12/02 07:28:41+00,Nee,3794f419c5c56ea8e05370f9200ac4e9,
6083544,,,,,,,,,,,,,,,,100974.298903,459953.4295,52.1251514811489,4.59826833350484,,,,Hoogheemraadschap van Rijnland,W0616,bestaand,,7.838,283,1,gerealiseerd,2016/07/26 16:28:24+00,Nee,3794f419c5a16ea8e05370f9200ac4e9,
6083546,,,,,,,,,,,,,,,,101978.81962,460132.419,52.1268573317147,4.6129081332164,,,,Hoogheemraadschap van Rijnland,W0616,bestaand,,19.38,283,1,gerealiseerd,2016/07/26 16:28:24+00,Nee,3794f419c5a46ea8e05370f9200ac4e9,
6083587,,,,,,,,,,,,,,,,123083.4645,483942.26988,52.3424703606354,4.91885207529306,,,,Amsterdam,G0363,bestaand,,805.729,283,1,gerealiseerd,2015/03/11 11:27:05+00,Nee,4c0a75fa8c604d5fac95be20b5b18713,
6083613,152,a,152,152_a,Kijfhoek - Meteren Aansl.,Brppd-Brgnd,Betuweroute Papendrecht - Betuweroute Giessendam ,5.804749,"5,804749",Randstad Zuid,RZ,A15trace,71,KUNSTWERKEN,Zee-Zevenaar,107338.260696,428710.1235,51.8449333117161,4.69553721361136,KUNSTWERKEN,Randstad Zuid,RZ,Waterschap Rivierenland,W0621,bestaand,,101.311,283,1,gerealiseerd,2016/08/24 15:28:21+00,Nee,35bc4b86830764fde05332a1e90aa826,
6083634,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,78.644249,"78,644249",Randstad Zuid,RZ,Dordrecht,5,KUNSTWERKEN,Dordrecht,118170.7685,427072.101885,51.8310314782581,4.85290524380044,KUNSTWERKEN,Randstad Zuid,RZ,Hardinxveld-Giessendam,G0523,bestaand,,70.874,283,1,gerealiseerd,2016/07/18 09:05:50+00,Nee,bf3510d21fe74fa2a8c874d278928209,
6083661,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,13.13885,"13,138850",Zuid,Z,Goes,18,KUNSTWERKEN,Zeeland,79174.604318,389487.6545,51.4893152947939,4.29542008415505,KUNSTWERKEN,Zuid,Z,Bergen op Zoom,G0748,bestaand,,748.906,283,1,gerealiseerd,2016/01/28 14:53:49+00,Nee,bf07eb7cba484aafb392db3d586db135,
6083662,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,13.744489,"13,744489",Zuid,Z,Goes,18,KUNSTWERKEN,Zeeland,79186.434,388883.120824,51.4838837445742,4.295720706369,KUNSTWERKEN,Zuid,Z,Bergen op Zoom,G0748,bestaand,,148.939,283,1,gerealiseerd,2022/05/24 13:31:15+00,,890d9251928840988663e4128ce5af4e,
6083737,,,,,,,,,,,,,,,,234590.8925,557138.614262,52.9953292770062,6.57265482625211,,,,Assen,G0106,bestaand,,158.538,283,1,gerealiseerd,2016/04/08 09:08:21+00,Nee,f9f9b8497cfe40138df7d1c9b143b11c,
6083754,,,,,,,,,,,,,,,,117170.928,427010.597945,51.8304117704445,4.83840749752776,,,,Hardinxveld-Giessendam,G0523,bestaand,,117.629,283,1,gerealiseerd,2016/07/18 09:05:50+00,Nee,f3ee4380a92b43b2924d5b41c839c595,
6084120,107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,8.439605,"8,439605",Randstad Zuid,RZ,Den Haag,2,KUNSTWERKEN,Den Haag,97728.989347,449666.448,52.0323731070434,4.55260853787963,KUNSTWERKEN,Randstad Zuid,RZ,Hoogheemraadschap van Schieland en de Krimpenerwaard,W0656,bestaand,,30.445,283,1,gerealiseerd,2016/08/05 15:45:40+00,Nee,2e2b94d40b154b6be05332a1e90a2401,
6084358,064,,64,064__,Sittard - Heerlen,Std-Hz,Sittard - Herzogenrath (D) ,13.891352,"13,891352",Zuid,Z,Maastricht,26,KUNSTWERKEN,Limburg,192282.7715,324583.57364,50.9097974374945,5.91727098598765,KUNSTWERKEN,Zuid,Z,Heerlen,G0917,bestaand,,931.261,283,1,gerealiseerd,2017/12/12 12:48:56+00,Nee,35ed13ca65301689e054d8d385f6d27e,
6084484,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,76.913498,"76,913498",Randstad Zuid,RZ,Dordrecht,5,KUNSTWERKEN,Dordrecht,119895.68,427177.679658,51.8320916352755,4.87791756671139,KUNSTWERKEN,Randstad Zuid,RZ,Hardinxveld-Giessendam,G0523,bestaand,,93.81,283,1,gerealiseerd,2016/07/18 09:05:50+00,Nee,d00d107d20dc453696038d1379ee7b2b,
6084485,309,,309,309__,Landgraaf - Simpelveld,Lg-Spv,Landgraaf - Simpelveld ,9.76478,"9,764780",Zuid,Z,Maastricht,26,KUNSTWERKEN,Limburg,198762.289348,317406.867,50.8448319791693,6.00852308685753,KUNSTWERKEN,Zuid,Z,Heerlen,G0917,bestaand,,519.242,283,1,gerealiseerd,2016/08/16 14:54:55+00,Nee,35ed13ca6d611689e054d8d385f6d27e,
6084615,513,a,513,513_a,Geldermalsen,Ut-Btl,Utrecht Centraal - Boxtel ,25.141354,"25,141354",Zuid,Z,Geldermalsen,22,KUNSTWERKEN,Betuwe,146885.056,433277.118721,51.8879606278353,5.26932735604517,KUNSTWERKEN,Zuid,Z,West Betuwe,G1960,bestaand,,404.772,283,1,gerealiseerd,2021/10/06 14:54:12+00,Nee,6ecad65bbb1c4ba7bf46804b645cba10,
6084618,,,,,,,,,,,,,,,,244471.6325,516718.351959,52.6306174678989,6.70877070340629,,,,Coevorden,G0109,bestaand,,46.235,283,1,gerealiseerd,2019/11/19 11:54:48+00,Nee,8abeacd5439b75760000000a8313c665,
6084666,,,,,,,,,,,,,,,,97372.983487,449818.2135,52.0337001900721,4.54739552290578,,,,Hoogheemraadschap van Schieland en de Krimpenerwaard,W0656,bestaand,,28.703,283,1,gerealiseerd,2016/08/05 15:45:40+00,Nee,2e2b94d4da7f4b6be05332a1e90a2401,
6084760,560,b,560,560_b,Den Haag Centraal,Gvc-Gv,Den Haag Centraal - Den Haag HS ,300.216105,"300,216105",Randstad Zuid,RZ,Den Haag,2,KUNSTWERKEN,Den Haag,82549.95138,454677.161,52.0756281588122,4.33037820386046,KUNSTWERKEN,Randstad Zuid,RZ,'s-Gravenhage,G0518,bestaand,,6661.383,283,1,gerealiseerd,2017/02/06 10:57:52+00,Nee,4d35a208280f462698a8f8589d57f9f2,
6084787,043,,43,043__,Kesteren - Geldermalsen,Est-Gdm,Elst - Geldermalsen ,39.504215,"39,504215",Zuid,Z,Geldermalsen,22,KUNSTWERKEN,Betuwe,151604.414987,431242.69,51.8697232716303,5.33789924235125,KUNSTWERKEN,Zuid,Z,Ministerie van Infrastructuur en Waterstaat (IenW),L0002,bestaand,,1013.367,283,1,gerealiseerd,2021/02/18 10:52:28+00,,7e3038d67bc244d6b1286ecc304aeac9,
6084800,,,,,,,,,,,,,,,,159579.255273,434954.477,51.9030772355415,5.45374177887446,,,,Ministerie van Infrastructuur en Waterstaat (IenW),L0002,bestaand,,212.094,283,1,gerealiseerd,2021/02/18 10:52:28+00,Nee,e393de292c9846638606a2924a7ba1ce,
6084822,,,,,,,,,,,,,,,,81286.6715,453368.880397,52.0637042408835,4.31223639460708,,,,'s-Gravenhage,G0518,bestaand,,399.056,283,1,gerealiseerd,2016/11/12 12:14:53+00,Nee,a42af16a32454340bb0dc10de6159439,
6084850,043,,43,043__,Kesteren - Geldermalsen,Est-Gdm,Elst - Geldermalsen ,39.53734,"39,537340",Zuid,Z,Geldermalsen,22,KUNSTWERKEN,Betuwe,151565.500534,431246.719,51.8697592477267,5.33733417247247,KUNSTWERKEN,Zuid,Z,Ministerie van Infrastructuur en Waterstaat (IenW),L0002,bestaand,,633.734,283,1,gerealiseerd,2021/02/18 10:52:28+00,,1289fd1bef90441ab7705b6a0ef3b795,
6085245,,,,,,,,,,,,,,,,104169.995,454382.717461,52.0753882258323,4.6457618676928,,,,Alphen aan den Rijn,G0484,bestaand,,34.014,283,1,gerealiseerd,2020/09/21 07:25:52+00,Nee,3794f4177f116ea8e05370f9200ac4e9,
6085317,,,,,,,,,,,,,,,,104188.138,453519.388772,52.0676307754487,4.6461550066592,,,,Alphen aan den Rijn,G0484,bestaand,,27.132,283,1,gerealiseerd,2018/11/30 15:49:35+00,Nee,3794f41bf92d6ea8e05370f9200ac4e9,
6085409,,,,,,,,,,,,,,,,104370.1315,455607.999943,52.0864186993477,4.64849913529094,,,,Alphen aan den Rijn,G0484,bestaand,,202.042,283,1,gerealiseerd,2021/09/27 12:30:16+00,Nee,3794f417dade6ea8e05370f9200ac4e9,
6085420,043,,43,043__,Kesteren - Geldermalsen,Est-Gdm,Elst - Geldermalsen ,27.620197,"27,620197",Noord-Oost,NO,Maas en Waal,28,KUNSTWERKEN,Gelre,162078.207,435793.715175,51.9105942961444,5.49007021832409,KUNSTWERKEN,Noord-Oost,NO,Gelderland,P0025,bestaand,,862.442,283,1,gerealiseerd,2016/10/26 08:44:08+00,Nee,f5969dbab4654bed85e50260a6b0ffee,
6085424,020,,20,020__,Amersfoort Aansl. - Barneveld Noord,Asd-Zp,Amsterdam Centraal - Zutphen ,49.145207,"49,145207",Noord-Oost,NO,Gelderse Vallei,29,KUNSTWERKEN,Veluwe,157650.8,464650.353517,52.1699991259201,5.42595146518447,KUNSTWERKEN,Noord-Oost,NO,Amersfoort,G0307,bestaand,,1346.38,283,1,gerealiseerd,2021/08/16 16:21:19+00,Nee,50304bef28fc4562834a831dd1f8463c,
6085440,152,b,152,152_b,Kijfhoek - Meteren Aansl.,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,41.669316,"41,669316",Randstad Zuid,RZ,A15trace,71,KUNSTWERKEN,Zee-Zevenaar,141823.5915,429044.128132,51.8498166858514,5.19596801023278,KUNSTWERKEN,Randstad Zuid,RZ,West Betuwe,G1960,bestaand,,155.588,283,1,gerealiseerd,2019/01/21 09:02:00+00,Nee,62f8f1de0fbe4c879bf4323225dd48c9,
6085460,,,,,,,,,,,,,,,,104340.376965,455146.057,52.0822642999293,4.64813364615173,,,,Alphen aan den Rijn,G0484,bestaand,,26.672,283,1,gerealiseerd,2017/11/15 15:49:37+00,Ja,3794f417b50d6ea8e05370f9200ac4e9,
6085469,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,43.662175,"43,662175",Noord-Oost,NO,Gelderland,33,KUNSTWERKEN,Veluwe,198540.100317,500329.019,52.4889388185443,6.02824367532365,KUNSTWERKEN,Noord-Oost,NO,Prorail,L0004,bestaand,,1913.326,283,1,gerealiseerd,2018/01/22 16:56:08+00,Nee,41758b0a5e0d488980067d1a4fb86869,
6085641,,,,,,,,,,,,,,,,107737.6208,458038.7875,52.1085630598743,4.697291218563,,,,Hoogheemraadschap van Rijnland,W0616,bestaand,,36.638,283,1,gerealiseerd,2019/04/15 14:39:04+00,Nee,3794f419cf2d6ea8e05370f9200ac4e9,
6085776,107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,15.074807,"15,074807",Randstad Zuid,RZ,Den Haag,2,KUNSTWERKEN,Den Haag,91418.7005,451600.577994,52.049067780983,4.46030167326358,KUNSTWERKEN,Randstad Zuid,RZ,Zoetermeer,G0637,bestaand,,1348.252,283,1,gerealiseerd,2016/10/19 11:04:46+00,Nee,c3a55f145ca04c08a3eff321fb1551be,
6085793,211,,211,211__,Barneveld Noord - Ede=Wageningen,Bnn-Ed,Barneveld Noord - Ede=Wageningen ,14.656243,"14,656243",Noord-Oost,NO,Gelderse Vallei,29,KUNSTWERKEN,Veluwe,168881.3715,461438.414371,52.1409622544338,5.58998173037051,KUNSTWERKEN,Noord-Oost,NO,Barneveld,G0203,bestaand,,59.595,283,1,gerealiseerd,2016/05/11 10:16:10+00,Nee,df6ddad5ba8845ae814e94807d69ad0b,
6085799,107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,12.942824,"12,942824",Randstad Zuid,RZ,Den Haag,2,KUNSTWERKEN,Den Haag,93535.522786,451305.491,52.0466545684177,4.49121055275711,KUNSTWERKEN,Randstad Zuid,RZ,Zoetermeer,G0637,bestaand,,13.559,283,1,gerealiseerd,2016/10/19 11:04:46+00,Nee,8d6f51ab9ad54671a43cb3596cf2daaf,
6085831,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,53.755182,"53,755182",Noord-Oost,NO,Maas en Waal,28,KUNSTWERKEN,Gelre,176125.0655,424369.270794,51.8075526013383,5.69351149817939,KUNSTWERKEN,Noord-Oost,NO,Gelderland,P0025,bestaand,,428.882,283,1,gerealiseerd,2021/02/16 15:49:36+00,Nee,e924704b38ca4d25b00ba02aa0a4c886,
6085832,950,d,950,950_d,Barendrecht Vork - Rotterdam Maasvlakte,Brda-Whz,"Barendrecht Aansl. - Rotterdam, Emplacement Waalhaven Zuid ",202.939089,"202,939089",Randstad Zuid,RZ,Europoort,4,KUNSTWERKEN,Zee-Zevenaar,93711.0225,431100.610994,51.8650862624617,4.49737504500146,KUNSTWERKEN,Randstad Zuid,RZ,Barendrecht,G0489,bestaand,,1368.498,283,1,gerealiseerd,2019/08/25 18:54:27+00,Nee,8725f11d25b842bd86350279bca9c1b1,
6085864,107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,11.74398,"11,743980",Randstad Zuid,RZ,Den Haag,2,KUNSTWERKEN,Den Haag,94689.2375,450951.272537,52.043597858809,4.50808931076621,KUNSTWERKEN,Randstad Zuid,RZ,Zoetermeer,G0637,bestaand,,2441.252,283,1,gerealiseerd,2016/10/19 11:04:46+00,Nee,88a93d24ec9e4315a956665f3217f513,
6085901,107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,14.050645,"14,050645",Randstad Zuid,RZ,Den Haag,2,KUNSTWERKEN,Den Haag,92471.849,451520.565118,52.0484685047506,4.4756674588736,KUNSTWERKEN,Randstad Zuid,RZ,Zoetermeer,G0637,bestaand,,8565.765,283,1,gerealiseerd,2016/10/19 11:04:46+00,Nee,1e743e4b525c441fbdd03afdeb3c56f3,
6086002,002,,2,002__,Leeuwarden - Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,52.330573,"52,330573",Noord-Oost,NO,Groningen,37,KUNSTWERKEN,Wadden,206940.8345,585803.837345,53.2562639647005,6.16548426437137,KUNSTWERKEN,Noord-Oost,NO,Fryslân,P0021,bestaand,,509.837,283,1,gerealiseerd,2020/11/23 12:09:34+00,Nee,edf62cab37404f4ea4f0650fe9c88425,
6086033,,,,,,,,,,,,,,,,209832.1295,523384.197922,52.6951064542079,6.19828779132704,,,,Meppel,G0119,bestaand,,197.749,283,1,gerealiseerd,2016/09/27 16:46:22+00,Nee,7b4d004205f9437db478951a74704719,
6086034,,,,,,,,,,,,,,,,209964.1225,523330.401275,52.6946097012789,6.20023110484053,,,,Meppel,G0119,bestaand,,76.505,283,1,gerealiseerd,2016/09/27 16:46:23+00,Nee,2da9858c0c5d4747a68bc570b6c3b18b,
6086037,,,,,,,,,,,,,,,,209843.5145,523378.576305,52.6950547891281,6.19845524980728,,,,Meppel,G0119,bestaand,,93.538,283,1,gerealiseerd,2016/09/27 16:46:23+00,Nee,dc598761af8740c885d1998507368f88,
6086169,,,,,,,,,,,,,,,,104621.8095,460280.074231,52.1284314470504,4.65148007995282,,,,Alphen aan den Rijn,G0484,bestaand,,30.012,283,1,gerealiseerd,2020/02/14 11:03:07+00,Nee,3794f416723a6ea8e05370f9200ac4e9,
6086171,623,,623,623__,Alphen a/d Rijn,Wd-Ledn,Woerden - Leiden Centraal ,16.388557,"16,388557",Randstad Zuid,RZ,Rijn en Gouwe,81,KUNSTWERKEN,Rijn en Gouwe,105556.047875,459024.3065,52.1172296842096,4.66530503570777,KUNSTWERKEN,Randstad Zuid,RZ,Alphen aan den Rijn,G0484,bestaand,,2603.354,283,1,gerealiseerd,2016/07/27 08:04:27+00,Nee,3794f416f28d6ea8e05370f9200ac4e9,
6086174,,,,,,,,,,,,,,,,104721.424651,460210.202,52.1278125455066,4.65294506765811,,,,Alphen aan den Rijn,G0484,bestaand,,52.39,283,1,gerealiseerd,2020/02/14 11:03:07+00,Nee,3794f416723b6ea8e05370f9200ac4e9,
6086229,,,,,,,,,,,,,,,,108807.863,503669.411961,52.5187426110322,4.70666030159992,,,,Uitgeest,G0450,bestaand,,163.098,283,1,gerealiseerd,2016/10/05 14:50:40+00,Nee,3926b9db274c3afbe053cc1f0a0ac42b,
6086268,,,,,,,,,,,,,,,,115785.16324,533170.9325,52.7844065795895,4.80595812530066,,,,Harenkarspel,G0441,bestaand,,25.508,283,1,gerealiseerd,2016/04/18 07:50:40+00,Nee,7b2b497a279f414fa2f2f8da2d6432cf,
6086284,,,,,,,,,,,,,,,,108262.655,504150.668023,52.5230212060056,4.69856091077406,,,,Uitgeest,G0450,bestaand,,37.154,283,1,gerealiseerd,2016/10/05 14:50:40+00,Nee,3926b9daedd03afbe053cc1f0a0ac42b,
6086328,,,,,,,,,,,,,,,,97982.408,460058.484623,52.1257952679689,4.55456457524717,,,,Hoogheemraadschap van Rijnland,W0616,bestaand,,54.875,283,1,gerealiseerd,2016/07/26 16:46:44+00,Nee,3794f419c5bf6ea8e05370f9200ac4e9,
6086540,102,,102,102__,Woerden - Alphen a/d Rijn,Wd-Ledn,Woerden - Leiden Centraal ,14.473143,"14,473143",Randstad Zuid,RZ,Rijn en Gouwe,81,KUNSTWERKEN,Rijn en Gouwe,107267.7455,458211.135051,52.1100716918969,4.6904085540333,KUNSTWERKEN,Randstad Zuid,RZ,Alphen aan den Rijn,G0484,bestaand,,1122.692,283,1,gerealiseerd,2018/03/14 16:03:13+00,Nee,3794f419b2096ea8e05370f9200ac4e9,
6086580,,,,,,,,,,,,,,,,124331.89,501122.266393,52.4969423218229,4.93559988115389,,,,Hoogheemraadschap Hollands Noorderkwartier,W0651,bestaand,,40.883,283,1,gerealiseerd,2016/08/26 14:24:18+00,Nee,28720e496426492db15010d911563823,
