OBJECTID,SIGMA_ID,REF_FUNC_SPOORTAK_NAAM_LANG,KANTCODE,M_SIGMATRAJECT_BEGIN,M_SIGMATRAJECT_EIND,PUBLICATIEDATUM,DATUM_GOEDGEKEURD,ELEMENT_TYPE,ELEMENT_LENGTE,STRAAL,HELLING_BEGIN,HELLING_EIND,ARGUMENT_BEGIN,ARGUMENT_EIND,HOOGTE_BEGIN,HOOGTE_EIND,VOLGNUMMER,LENGTE_TOTAAL_SIGMATRAJECT,BEIDE_EINDEN_GELIJK,POSITIONELE_NAUWKEURIGHEID_MM,REF_FUNCTIONELE_SPOORTAK_PUIC,SIGMATRAJECT_GUID,REF_WISSEL_KRUISING_PUIC,Shape__Length
1727,1020374,011_801L_68.0,L,25.95757,34.42257,2021/10/29 14:32:17+00,2016/07/27 09:41:26+00,Rechtstand,8.465,,0,0,0,0,3.22293,3.22293,1,139.323392,Ja,10,6e8b9730-9912-4da4-8964-942864ec897b,3a87ea50-230f-4b3a-b025-43d34c7c73cd,4a97188e-5ae7-4c94-b89e-82dfc42b5840,8.46493034966776
1728,1020375,011_801L_68.0,,34.42257,43.554849,2021/10/29 14:32:17+00,2016/07/27 09:41:26+00,Rechtstand,9.132279,,0,0,0,0,3.22293,3.22293,2,139.323392,Ja,10,6e8b9730-9912-4da4-8964-942864ec897b,3a87ea50-230f-4b3a-b025-43d34c7c73cd,,9.13236359942134
1729,1020376,011_801L_68.0,,43.554849,60.15677761,2021/10/29 14:32:17+00,2016/07/27 09:41:26+00,Topboog,16.601932,15000,0,-1.10679965,0,6.28207851,3.22293,3.2137425,3,139.323392,Ja,10,6e8b9730-9912-4da4-8964-942864ec897b,3a87ea50-230f-4b3a-b025-43d34c7c73cd,,16.6018713705031
1730,1020377,011_801L_68.0,,60.15677761,83.33093142,2021/10/29 14:32:17+00,2016/07/27 09:41:26+00,Rechtstand,23.174168,,-1.10679763,-1.10679763,6.28207851,6.28207851,3.21374253,3.18809343,4,139.323392,Ja,10,6e8b9730-9912-4da4-8964-942864ec897b,3a87ea50-230f-4b3a-b025-43d34c7c73cd,,23.1742037103759
1731,1020378,011_801L_68.0,,83.33093142,99.93286003,2021/10/29 14:32:17+00,2016/07/27 09:41:26+00,Dalboog,16.601932,15000,-1.10679763,-1.71e-06,6.28207851,6.28318531,3.18809347,3.17890597,5,139.323392,Ja,10,6e8b9730-9912-4da4-8964-942864ec897b,3a87ea50-230f-4b3a-b025-43d34c7c73cd,,16.6018761373527
1732,1020379,011_801L_68.0,,99.93286003,104.900822,2021/10/29 14:32:17+00,2016/07/27 09:41:26+00,Rechtstand,4.96796197,,0,0,0,0,3.178906,3.178906,6,139.323392,Ja,10,6e8b9730-9912-4da4-8964-942864ec897b,3a87ea50-230f-4b3a-b025-43d34c7c73cd,,4.96796169812356
1733,1020380,011_801L_68.0,L,104.900822,113.36582403,2021/10/29 14:32:17+00,2016/07/27 09:41:26+00,Rechtstand,8.46500203,,0,0,0,0,3.178906,3.178906,7,139.323392,Ja,10,6e8b9730-9912-4da4-8964-942864ec897b,3a87ea50-230f-4b3a-b025-43d34c7c73cd,17c42037-3707-4897-82de-28d887180856,8.46504394896979
1734,1020381,011_801L_68.0,L,113.36582403,139.32339403,2021/10/29 14:32:17+00,2016/07/27 09:41:26+00,Rechtstand,25.95757,,2.7e-06,2.7e-06,0,0,3.17890394,3.17890401,8,139.323392,Ja,10,6e8b9730-9912-4da4-8964-942864ec897b,3a87ea50-230f-4b3a-b025-43d34c7c73cd,17c42037-3707-4897-82de-28d887180856,25.9575920352143
1735,1020494,011_68A/68B_P_Q_69.0,P_Q,0,20.13801031,2021/10/29 14:32:22+00,2017/04/21 14:22:13+00,Rechtstand,20.13805955,,2.21141022,2.21141022,0.00221141,0.00221141,3.35717237,3.40170577,0,20.13801,Nee,10,,43cb3338-ec32-4504-97e9-a060b929ca5e,e2fdce9a-ac5e-4530-8326-08281c6ae438,20.1380194825208
1736,1020495,011_82L_69.1,L,0,26.58876425,2021/10/29 14:32:23+00,2017/06/14 10:25:12+00,Rechtstand,26.58876973,,-0.64200235,-0.64200235,6.2825433,6.2825433,3.23771469,3.22064464,0,42.77974,Ja,10,7f402a40-6826-4f05-a4ec-53fbf8ad7534,4651f6e5-59d8-4b80-b95b-2f58de1ad280,bd909eaa-13a9-4b31-b835-bdd953147bc2,26.5887780347528
1737,1020496,011_82L_69.1,L,26.58876425,34.08510892,2021/10/29 14:32:23+00,2017/06/14 10:42:31+00,Topboog,7.49641,1200,-0.64199727,-6.8891145,6.28254331,6.2762963,3.22064464,3.19241701,1,42.77974,Ja,10,7f402a40-6826-4f05-a4ec-53fbf8ad7534,4651f6e5-59d8-4b80-b95b-2f58de1ad280,bd909eaa-13a9-4b31-b835-bdd953147bc2,7.49633034090681
1738,1020497,011_82L_69.1,L,34.08510892,35.03492892,2021/10/29 14:32:23+00,2017/06/14 10:42:31+00,Dalboog,0.94984005,1200,-6.88911616,-6.09754937,6.2762963,6.27708783,3.19241697,3.18624947,2,42.77974,Ja,10,7f402a40-6826-4f05-a4ec-53fbf8ad7534,4651f6e5-59d8-4b80-b95b-2f58de1ad280,bd909eaa-13a9-4b31-b835-bdd953147bc2,0.949881913713489
1739,1020498,011_82L_69.1,,35.03492892,37.70466891,2021/10/29 14:32:23+00,2017/06/14 10:42:31+00,Dalboog,2.66977372,1200,-6.09755275,-3.87268511,6.27708783,6.27931264,3.18624947,3.17294052,3,42.77974,Ja,10,7f402a40-6826-4f05-a4ec-53fbf8ad7534,4651f6e5-59d8-4b80-b95b-2f58de1ad280,,2.6697764475701
1740,1020499,011_82L_69.1,V,37.70466891,41.17518372,2021/10/29 14:32:23+00,2017/06/14 10:42:31+00,Dalboog,3.47052623,1200,-3.87268654,-0.9805623,6.27931264,6.28220475,3.17294053,3.16451891,4,42.77974,Ja,10,7f402a40-6826-4f05-a4ec-53fbf8ad7534,4651f6e5-59d8-4b80-b95b-2f58de1ad280,73688d4c-521e-4a14-9c0b-2f6142db1337,3.47051250538015
1741,1020500,011_82L_69.1,V,41.17518372,42.77975356,2021/10/29 14:32:23+00,2017/06/14 10:42:31+00,Rechtstand,1.60457062,,-0.98055858,-0.98055858,6.28220475,6.28220475,3.1645189,3.16294553,5,42.77974,Ja,10,7f402a40-6826-4f05-a4ec-53fbf8ad7534,4651f6e5-59d8-4b80-b95b-2f58de1ad280,73688d4c-521e-4a14-9c0b-2f6142db1337,1.60446864143288
1742,1020508,011_37A/37B_S_T_68.7,S_T,0,20.13801065,2021/10/29 14:32:24+00,2017/04/21 14:17:47+00,Rechtstand,20.13811541,,-3.22555173,-3.22555173,6.27995977,6.27995977,3.86000233,3.79504613,0,20.13801,Nee,10,,47883865-0952-4586-ac03-ad23b71b365d,2f2c9d6f-38c3-4325-aa76-21cde4f796b7,20.1379407649279
1743,1020509,011_802R_68.1,R,0,34.445,2021/10/29 14:32:25+00,2016/07/27 09:41:26+00,Rechtstand,34.445,,-5.23e-06,-5.23e-06,6.2831853,6.2831853,3.17890401,3.17890383,0,239.853019,Nee,10,353df18b-e5d9-4595-895c-83cf99e84bb4,47c9fb79-e794-45e2-843f-271d6955d023,17c42037-3707-4897-82de-28d887180856,34.4450481623517
1744,1020510,011_802R_68.1,,34.445,90.383695,2021/10/29 14:32:25+00,2016/07/27 09:31:19+00,Rechtstand,55.938695,,-3.04e-06,-3.04e-06,6.2831853,6.2831853,3.17890383,3.17890366,1,239.853019,Nee,10,353df18b-e5d9-4595-895c-83cf99e84bb4,47c9fb79-e794-45e2-843f-271d6955d023,,55.9386911314755
1745,1020511,011_802R_68.1,,90.383695,98.5393219,2021/10/29 14:32:25+00,2016/07/27 09:31:19+00,Dalboog,8.155627,30000,-7.05e-06,0.27184719,6.2831853,0.00027185,3.17890368,3.18001219,2,239.853019,Nee,10,353df18b-e5d9-4595-895c-83cf99e84bb4,47c9fb79-e794-45e2-843f-271d6955d023,,8.15565290151561
1746,1020512,011_802R_68.1,,98.5393219,171.04504022,2021/10/29 14:32:25+00,2016/07/27 09:31:19+00,Rechtstand,72.505721,,0.27184737,0.27184737,0.00027185,0.00027185,3.18001237,3.19972286,3,239.853019,Nee,10,353df18b-e5d9-4595-895c-83cf99e84bb4,47c9fb79-e794-45e2-843f-271d6955d023,,72.5056277399455
1747,1020513,011_802R_68.1,,171.04504022,205.16213004,2021/10/29 14:32:25+00,2016/07/27 09:31:19+00,Dalboog,34.117108,25000,0.27184526,1.63653864,0.00027185,0.00163654,3.19972298,3.23227713,4,239.853019,Nee,10,353df18b-e5d9-4595-895c-83cf99e84bb4,47c9fb79-e794-45e2-843f-271d6955d023,,34.1171619848574
1748,1020514,011_802R_68.1,,205.16213004,239.85301859,2021/10/29 14:32:25+00,2016/07/27 09:31:19+00,Rechtstand,34.690935,,1.63653864,1.63653864,0.00163654,0.00163654,3.23227702,3.28905,5,239.853019,Nee,10,353df18b-e5d9-4595-895c-83cf99e84bb4,47c9fb79-e794-45e2-843f-271d6955d023,,34.6908141077721
1749,1020542,011_67A/67B_S_T_69.0,S_T,0,20.1380098,2021/10/29 14:32:27+00,2017/04/21 14:15:11+00,Rechtstand,20.13805954,,-2.22254995,-2.22254995,6.28096276,6.28096276,3.49241471,3.44765698,0,20.13801,Nee,10,,56a84b81-1842-450e-8dfd-528f3c65333f,cd499769-125c-42c3-9275-18796703c59e,20.1380199562037
1750,1020543,011_840A/840B_S_T_68,S_T,0,20.13800998,2021/10/29 14:32:32+00,2016/07/01 10:16:51+00,Rechtstand,20.1380144,,-0.66219683,-0.66219683,6.28252311,6.28252311,2.94604083,2.9327055,0,20.13801,Nee,10,,5a1de759-b43f-46d5-8e36-5eb3b5c9c67a,796d9a70-f67f-45e4-98eb-7d217689fcc5,20.1380022732494
1751,1020544,011_61A/61B_P_Q_69.0,P_Q,0,20.13801044,2021/10/29 14:32:32+00,2016/07/27 08:54:06+00,Rechtstand,20.13807947,,-2.61842217,-2.61842217,6.28056689,6.28056689,3.07392893,3.02119912,0,20.13801,Nee,10,,5f3abd79-09be-4aeb-b52f-44019795894c,67416f90-f175-4c62-8942-dc55a37c12bb,20.1381075833632
1752,1020641,011_315R_69.6,R,0,9.2535,2021/10/29 14:32:36+00,2016/07/27 08:54:06+00,Rechtstand,9.2535032,,0.83107856,0.83107856,0.00083108,0.00083108,2.99737815,3.00506854,0,413.47526422,Ja,10,5700138f-7f16-46f0-830e-1a29def1d04d,6a802648-1004-4071-937e-469c0ac73bdc,31f29a11-86fc-42d3-9337-7f0ee0f825b8,9.25343052140748
1753,1020642,011_315R_69.6,R,9.2535,21.21659997,2021/10/29 14:32:36+00,2016/07/27 08:54:06+00,Rechtstand,11.9631041,,0.83107737,0.83107737,0.00083108,0.00083108,3.00506855,3.01501081,1,413.47526422,Ja,10,5700138f-7f16-46f0-830e-1a29def1d04d,6a802648-1004-4071-937e-469c0ac73bdc,31f29a11-86fc-42d3-9337-7f0ee0f825b8,11.963111022206
1754,1020643,011_315R_69.6,R,21.21659997,25.95756998,2021/10/29 14:32:36+00,2016/07/27 08:54:06+00,Rechtstand,4.74097162,,0.82602737,0.82602737,0.00082603,0.00082603,3.01505483,3.018971,2,413.47526422,Ja,10,5700138f-7f16-46f0-830e-1a29def1d04d,6a802648-1004-4071-937e-469c0ac73bdc,31f29a11-86fc-42d3-9337-7f0ee0f825b8,4.74096898218075
1755,1020644,011_315R_69.6,R,25.95756998,27.29616003,2021/10/29 14:32:36+00,2016/07/27 08:54:06+00,Rechtstand,1.33859051,,0.82596737,0.82596737,0.00082597,0.00082597,3.01882971,3.01993534,3,413.47526422,Ja,10,5700138f-7f16-46f0-830e-1a29def1d04d,6a802648-1004-4071-937e-469c0ac73bdc,31f29a11-86fc-42d3-9337-7f0ee0f825b8,1.33869468139677
1756,1020645,011_315R_69.6,R,27.29616003,33.29577347,2021/10/29 14:32:36+00,2016/07/27 08:54:06+00,Rechtstand,5.99961549,,0.82596737,0.82596737,0.00082597,0.00082597,3.01993534,3.02489082,4,413.47526422,Ja,10,5700138f-7f16-46f0-830e-1a29def1d04d,6a802648-1004-4071-937e-469c0ac73bdc,31f29a11-86fc-42d3-9337-7f0ee0f825b8,5.99963309294827
1757,1020646,011_315R_69.6,R,33.29577347,34.42245799,2021/10/29 14:32:36+00,2016/07/27 08:54:06+00,Topboog,1.12668488,30000,0.82597353,0.78841734,0.00082597,0.00078842,3.02489075,3.0258002,5,413.47526422,Ja,10,5700138f-7f16-46f0-830e-1a29def1d04d,6a802648-1004-4071-937e-469c0ac73bdc,31f29a11-86fc-42d3-9337-7f0ee0f825b8,1.12664900035459
1758,1020647,011_315R_69.6,,34.42245799,78.07225217,2021/10/29 14:32:36+00,2016/07/27 08:54:06+00,Topboog,43.64979812,30000,0.78841382,-0.6665801,0.00078841,6.28251873,3.0258002,3.02845912,6,413.47526422,Ja,10,5700138f-7f16-46f0-830e-1a29def1d04d,6a802648-1004-4071-937e-469c0ac73bdc,,43.6498187520253
1759,1020648,011_315R_69.6,,78.07225217,111.7733635,2021/10/29 14:32:36+00,2016/07/27 08:54:06+00,Rechtstand,33.70111881,,-0.6665801,-0.6665801,6.28251873,6.28251873,3.02845902,3.00599453,7,413.47526422,Ja,10,5700138f-7f16-46f0-830e-1a29def1d04d,6a802648-1004-4071-937e-469c0ac73bdc,,33.7011030165186
1760,1020649,011_315R_69.6,,111.7733635,136.5191964,2021/10/29 14:32:36+00,2019/11/12 12:40:04+00,Rechtstand,24.7458384,,-0.6665899,-0.6665899,6.28251872,6.28251872,3.00599456,2.98949924,8,413.47526422,Ja,10,5700138f-7f16-46f0-830e-1a29def1d04d,6a802648-1004-4071-937e-469c0ac73bdc,,24.7458392174674
1761,1020650,011_315R_69.6,,136.5191964,171.01535798,2021/10/29 14:32:36+00,2019/11/12 12:40:04+00,Dalboog,34.496198,10000,-0.66658272,2.78304436,6.28251872,0.00278304,2.98949934,3.02600413,9,413.47526422,Ja,10,5700138f-7f16-46f0-830e-1a29def1d04d,6a802648-1004-4071-937e-469c0ac73bdc,,34.4961131203213
1762,1020651,011_315R_69.6,,171.01535798,190.58149199,2021/10/29 14:32:36+00,2019/11/12 12:40:04+00,Topboog,19.566169,10000,2.78304126,0.82641737,0.00278303,0.00082642,3.02600419,3.06131573,10,413.47526422,Ja,10,5700138f-7f16-46f0-830e-1a29def1d04d,6a802648-1004-4071-937e-469c0ac73bdc,,19.5662213646376
1763,1020652,011_315R_69.6,,190.58149199,235.28614573,2021/10/29 14:32:36+00,2019/11/12 12:40:04+00,Rechtstand,44.704669,,0.82641737,0.82641737,0.00082642,0.00082642,3.06131584,3.09826054,11,413.47526422,Ja,10,5700138f-7f16-46f0-830e-1a29def1d04d,6a802648-1004-4071-937e-469c0ac73bdc,,44.7046069269153
1764,1020653,011_315R_69.6,,235.28614573,277.39183395,2021/10/29 14:32:36+00,2019/11/12 12:40:04+00,Topboog,42.105692,30000,0.82642325,-0.57710006,0.00082642,6.28260821,3.0982604,3.10350936,12,413.47526422,Ja,10,5700138f-7f16-46f0-830e-1a29def1d04d,6a802648-1004-4071-937e-469c0ac73bdc,,42.1056773920097
1765,1020654,011_315R_69.6,,277.39183395,391.09195901,2021/10/29 14:32:36+00,2019/11/12 12:40:04+00,Rechtstand,113.700144,,-0.57710006,-0.57710006,6.28260821,6.28260821,3.10350897,3.03789262,13,413.47526422,Ja,10,5700138f-7f16-46f0-830e-1a29def1d04d,6a802648-1004-4071-937e-469c0ac73bdc,,113.700191349223
1766,1020655,011_315R_69.6,,391.09195901,404.36221399,2021/10/29 14:32:36+00,2019/11/12 12:40:04+00,Dalboog,13.270256,10000,-0.57709848,0.74992732,6.28260821,0.00074993,3.03789256,3.0390393,14,413.47526422,Ja,10,5700138f-7f16-46f0-830e-1a29def1d04d,6a802648-1004-4071-937e-469c0ac73bdc,,13.2701549911823
1767,1020656,011_315R_69.6,,404.36221399,410.41004107,2021/10/29 14:32:36+00,2019/11/12 12:40:04+00,Rechtstand,6.04782878,,0.74992732,0.74992732,0.00074993,0.00074993,3.03903925,3.04357468,15,413.47526422,Ja,10,5700138f-7f16-46f0-830e-1a29def1d04d,6a802648-1004-4071-937e-469c0ac73bdc,,6.04802766693407
1768,1020657,011_315R_69.6,V,410.41004107,412.57514068,2021/10/29 14:32:36+00,2019/11/12 12:40:04+00,Rechtstand,2.16510022,,0.74992732,0.74992732,0.00074993,0.00074993,3.04357468,3.04519835,16,413.47526422,Ja,10,5700138f-7f16-46f0-830e-1a29def1d04d,6a802648-1004-4071-937e-469c0ac73bdc,a6c9c77b-2892-448c-a6a0-936bb8dd0b00,2.16499016394994
1769,1020658,011_315R_69.6,V,412.57514068,413.47514068,2021/10/29 14:32:36+00,2016/07/27 08:54:06+00,Rechtstand,0.90000025,,0.74992732,0.74992732,0.00074993,0.00074993,3.0451983,3.04587323,17,413.47526422,Ja,10,5700138f-7f16-46f0-830e-1a29def1d04d,6a802648-1004-4071-937e-469c0ac73bdc,a6c9c77b-2892-448c-a6a0-936bb8dd0b00,0.899994694428806
1770,1020715,011_12R_67.9,R,0,34.44499972,2021/10/29 14:32:49+00,2017/07/04 09:51:15+00,Rechtstand,34.44503468,,-1.42478421,-1.42478421,6.28176052,6.28176052,3.22525388,3.17617719,0,38.41887,Ja,10,0d226feb-67d9-4f0c-9d87-7f353bc365a5,922ac2a2-3435-46e3-aeeb-c7db15f66f95,dcb754c3-55ed-45af-97a7-a0d49d8dbfbc,34.4450131645863
1771,1020716,011_12R_67.9,,34.44499972,35.35386972,2021/10/29 14:32:49+00,2017/07/04 09:34:08+00,Rechtstand,0.90887092,,-1.42478814,-1.42478814,6.28176052,6.28176052,3.17617719,3.17488224,1,38.41887,Ja,10,0d226feb-67d9-4f0c-9d87-7f353bc365a5,922ac2a2-3435-46e3-aeeb-c7db15f66f95,,0.908827134278021
1772,1020717,011_12R_67.9,V,35.35386972,37.51887301,2021/10/29 14:32:49+00,2017/07/04 09:34:08+00,Rechtstand,2.16500549,,-1.42478814,-1.42478814,6.28176052,6.28176052,3.17488224,3.17179757,2,38.41887,Ja,10,0d226feb-67d9-4f0c-9d87-7f353bc365a5,922ac2a2-3435-46e3-aeeb-c7db15f66f95,6869bb19-cf29-408d-9c08-bb6443da039e,2.16495177775395
1773,1020718,011_12R_67.9,V,37.51887301,38.418873,2021/10/29 14:32:49+00,2017/07/04 09:53:45+00,Rechtstand,0.90000091,,-1.42478814,-1.42478814,6.28176052,6.28176052,3.17179762,3.17051531,3,38.41887,Ja,10,0d226feb-67d9-4f0c-9d87-7f353bc365a5,922ac2a2-3435-46e3-aeeb-c7db15f66f95,6869bb19-cf29-408d-9c08-bb6443da039e,0.900006799974311
1774,1020726,011_802V_68.1,V,0,0.9,2021/10/29 14:32:51+00,2016/07/27 09:41:26+00,Rechtstand,0.9,,0,0,0,0,3.17890401,3.17890401,0,72.801211,Ja,10,4b46b1a7-3a01-41d4-9a9a-bc8a77ea1bb7,93b915d3-78fc-4389-9750-3b8ce510c46a,17c42037-3707-4897-82de-28d887180856,0.899971243985051
1775,1020727,011_802V_68.1,V,0.9,3.065,2021/10/29 14:32:51+00,2016/07/27 09:31:19+00,Rechtstand,2.165,,0,0,0,0,3.17890406,3.17890406,1,72.801211,Ja,10,4b46b1a7-3a01-41d4-9a9a-bc8a77ea1bb7,93b915d3-78fc-4389-9750-3b8ce510c46a,17c42037-3707-4897-82de-28d887180856,2.16503384269161
1776,1020728,011_802V_68.1,,3.065,8.882449,2021/10/29 14:32:51+00,2016/07/27 09:31:19+00,Rechtstand,5.817449,,0,0,0,0,3.17890406,3.17890406,2,72.801211,Ja,10,4b46b1a7-3a01-41d4-9a9a-bc8a77ea1bb7,93b915d3-78fc-4389-9750-3b8ce510c46a,,5.81737373906817
1777,1020729,011_802V_68.1,,8.882449,26.58459275,2021/10/29 14:32:51+00,2016/07/27 09:31:19+00,Dalboog,17.702153,10000,0,1.77021715,0,0.00177022,3.1789041,3.19457241,3,72.801211,Ja,10,4b46b1a7-3a01-41d4-9a9a-bc8a77ea1bb7,93b915d3-78fc-4389-9750-3b8ce510c46a,,17.7021904074044
1778,1020730,011_802V_68.1,,26.58459275,47.50099498,2021/10/29 14:32:51+00,2016/07/27 09:31:19+00,Rechtstand,20.916435,,1.77022144,1.77022144,0.00177022,0.00177022,3.19457248,3.23159914,4,72.801211,Ja,10,4b46b1a7-3a01-41d4-9a9a-bc8a77ea1bb7,93b915d3-78fc-4389-9750-3b8ce510c46a,,20.9164368571605
1779,1020731,011_802V_68.1,,47.50099498,62.1874376,2021/10/29 14:32:51+00,2016/07/27 09:31:19+00,Dalboog,14.68649,10000,1.77022185,3.23888033,0.00177022,0.00323887,3.23159915,3.26838208,5,72.801211,Ja,10,4b46b1a7-3a01-41d4-9a9a-bc8a77ea1bb7,93b915d3-78fc-4389-9750-3b8ce510c46a,,14.6863520290267
1780,1020732,011_802V_68.1,,62.1874376,69.73621142,2021/10/29 14:32:51+00,2016/07/27 09:31:19+00,Rechtstand,7.54881341,,3.23887988,3.23887988,0.00323887,0.00323887,3.26838207,3.29283164,6,72.801211,Ja,10,4b46b1a7-3a01-41d4-9a9a-bc8a77ea1bb7,93b915d3-78fc-4389-9750-3b8ce510c46a,,7.5488714693214
1781,1020733,011_802V_68.1,V,69.73621142,72.80121165,2021/10/29 14:32:51+00,2016/07/27 09:31:19+00,Rechtstand,3.06501631,,3.23888171,3.23888171,0.00323887,0.00323887,3.29283164,3.30275881,7,72.801211,Ja,10,4b46b1a7-3a01-41d4-9a9a-bc8a77ea1bb7,93b915d3-78fc-4389-9750-3b8ce510c46a,4cb09603-c618-473b-be44-d4d0c8bb109f,3.06494142528423
1782,1020738,011_86L_69.1,L,0,34.43500678,2021/10/29 14:32:52+00,2019/11/08 13:36:59+00,Rechtstand,34.43502333,,-0.98056015,-0.98056015,6.28220475,6.28220475,3.16294553,3.12917993,0,629.542385,Ja,10,f4ac324a-11b3-4b43-89a8-6bcd3b177f14,945701bc-8e14-4b8d-94b0-e4599d3f16a9,73688d4c-521e-4a14-9c0b-2f6142db1337,34.435008424589
1783,1020739,011_86L_69.1,,34.43500678,64.99301477,2021/10/29 14:32:52+00,2017/06/14 10:42:31+00,Rechtstand,30.55802269,,-0.98055871,-0.98055871,6.28220475,6.28220475,3.12917993,3.09921601,1,629.542385,Ja,10,f4ac324a-11b3-4b43-89a8-6bcd3b177f14,945701bc-8e14-4b8d-94b0-e4599d3f16a9,,30.5580163154677
1784,1020740,011_86L_69.1,,64.99301477,113.20489694,2021/10/29 14:32:52+00,2017/04/21 14:15:58+00,Rechtstand,48.21190534,,-0.98055749,-0.98055749,6.28220475,6.28220475,3.09915755,3.05188303,2,629.542385,Ja,10,f4ac324a-11b3-4b43-89a8-6bcd3b177f14,945701bc-8e14-4b8d-94b0-e4599d3f16a9,,48.2118968294134
1785,1020741,011_86L_69.1,,113.20489694,126.82191518,2021/10/29 14:32:52+00,2017/04/21 14:15:58+00,Dalboog,13.61702,11000,-0.98055749,0.25735374,6.28220475,0.00025735,3.05188297,3.04695903,3,629.542385,Ja,10,f4ac324a-11b3-4b43-89a8-6bcd3b177f14,945701bc-8e14-4b8d-94b0-e4599d3f16a9,,13.6169891139708
1786,1020742,011_86L_69.1,,126.82191518,266.78239654,2021/10/29 14:32:52+00,2017/04/21 14:15:58+00,Rechtstand,139.960486,,0.25735001,0.25735001,0.00025735,0.00025735,3.04695902,3.08297785,4,629.542385,Ja,10,f4ac324a-11b3-4b43-89a8-6bcd3b177f14,945701bc-8e14-4b8d-94b0-e4599d3f16a9,,139.960517400623
1787,1020743,011_86L_69.1,,266.78239654,280.88203641,2021/10/29 14:32:52+00,2017/04/21 14:15:58+00,Topboog,14.09964,30000,0.25735001,-0.212638,0.00025735,6.28297267,3.08297821,3.08329342,5,629.542385,Ja,10,f4ac324a-11b3-4b43-89a8-6bcd3b177f14,945701bc-8e14-4b8d-94b0-e4599d3f16a9,,14.0995841403213
1788,1020744,011_86L_69.1,,280.88203641,559.09003378,2021/10/29 14:32:52+00,2017/04/21 14:15:58+00,Rechtstand,278.20800366,,-0.21263638,-0.21263638,6.28297267,6.28297267,3.08329346,3.02413632,6,629.542385,Ja,10,f4ac324a-11b3-4b43-89a8-6bcd3b177f14,945701bc-8e14-4b8d-94b0-e4599d3f16a9,,278.208050484898
1789,1020745,011_86L_69.1,,559.09003378,580.24303166,2021/10/29 14:32:52+00,2017/06/14 10:42:31+00,Rechtstand,21.15299836,,-0.21263721,-0.21263721,6.28297267,6.28297267,3.02419359,3.01969568,7,629.542385,Ja,10,f4ac324a-11b3-4b43-89a8-6bcd3b177f14,945701bc-8e14-4b8d-94b0-e4599d3f16a9,,21.1530109752242
1790,1020746,011_86L_69.1,,580.24303166,591.63335067,2021/10/29 14:32:52+00,2017/06/14 10:42:31+00,Topboog,11.39032,30000,-0.21263718,-0.59231445,6.28297267,6.28259299,3.01969567,3.01511133,8,629.542385,Ja,10,f4ac324a-11b3-4b43-89a8-6bcd3b177f14,945701bc-8e14-4b8d-94b0-e4599d3f16a9,,11.3903303239915
1791,1020747,011_86L_69.1,,591.63335067,592.18661678,2021/10/29 14:32:52+00,2017/06/14 10:42:31+00,Rechtstand,0.55326621,,-0.59231725,-0.59231725,6.28259299,6.28259299,3.01511134,3.01478363,9,629.542385,Ja,10,f4ac324a-11b3-4b43-89a8-6bcd3b177f14,945701bc-8e14-4b8d-94b0-e4599d3f16a9,,0.553223544329053
1792,1020748,011_86L_69.1,R,592.18661678,598.53589678,2021/10/29 14:32:52+00,2017/06/14 10:42:31+00,Rechtstand,6.34928111,,-0.59231725,-0.59231725,6.28259299,6.28259299,3.01478363,3.01102284,10,629.542385,Ja,10,f4ac324a-11b3-4b43-89a8-6bcd3b177f14,945701bc-8e14-4b8d-94b0-e4599d3f16a9,67688c9b-1e4c-430c-ace6-4be381d4536d,6.34927157588658
1793,1020749,011_86L_69.1,R,598.53589678,598.61161945,2021/10/29 14:32:52+00,2017/06/14 10:42:31+00,Rechtstand,0.07572268,,-0.59231725,-0.59231725,6.28259299,6.28259299,3.01102285,3.010978,11,629.542385,Ja,10,f4ac324a-11b3-4b43-89a8-6bcd3b177f14,945701bc-8e14-4b8d-94b0-e4599d3f16a9,67688c9b-1e4c-430c-ace6-4be381d4536d,0.0757145296492027
1794,1020750,011_86L_69.1,R,598.61161945,602.24373945,2021/10/29 14:32:52+00,2019/11/08 13:55:29+00,Rechtstand,3.63212064,,-0.59222725,-0.59222725,6.28259308,6.28259308,3.01095601,3.00880497,12,629.542385,Ja,10,f4ac324a-11b3-4b43-89a8-6bcd3b177f14,945701bc-8e14-4b8d-94b0-e4599d3f16a9,67688c9b-1e4c-430c-ace6-4be381d4536d,3.63216166215107
1795,1020751,011_86L_69.1,R,602.24373945,623.47990943,2021/10/29 14:32:52+00,2019/11/08 13:55:29+00,Rechtstand,21.23617375,,-0.59584725,-0.59584725,6.28258946,6.28258946,3.00877361,2.9961201,13,629.542385,Ja,10,f4ac324a-11b3-4b43-89a8-6bcd3b177f14,945701bc-8e14-4b8d-94b0-e4599d3f16a9,67688c9b-1e4c-430c-ace6-4be381d4536d,21.2361165417178
1796,1020752,011_86L_69.1,R,623.47990943,629.54239942,2021/10/29 14:32:52+00,2019/11/08 13:55:29+00,Rechtstand,6.06249107,,-0.59584804,-0.59584804,6.28258946,6.28258946,2.99612005,2.99250773,14,629.542385,Ja,10,f4ac324a-11b3-4b43-89a8-6bcd3b177f14,945701bc-8e14-4b8d-94b0-e4599d3f16a9,67688c9b-1e4c-430c-ace6-4be381d4536d,6.06256765616814
